# label : detector calibration 16. 05. 2015
# y : intensity
#y5 y3 y1 y2 y4 time
0.6719 0.7416 0.2624 -1.6488 -0.7784 4.57
0.6986 0.8013 0.2266 -2.0294 -0.898 4.58
0.7054 0.7537 0.272 -2.1771 -0.9943 4.59
0.738 0.6492 0.3552 -2.1742 -1.1793 4.6
0.7948 0.6003 0.4367 -2.2046 -1.1419 4.61
0.9386 0.6035 0.441 -1.9183 -1.3653 4.62
0.8659 0.5117 0.3186 -1.6658 -1.3563 4.63
1.0572 0.4566 0.0927 -1.3898 -1.2316 4.64
0.9601 0.3233 -0.1883 -1.2444 -1.3283 4.65
1.2024 0.2582 -0.4179 -0.9807 -1.1405 4.66
1.1785 0.1693 -0.6515 -0.82 -0.9924 4.67
1.2337 0.0648 -0.6217 -0.5638 -0.8588 4.68
1.2388 -0.0388 -0.5683 -0.3728 -0.8342 4.69
1.3357 -0.1279 -0.269 -0.3453 -0.6312 4.7
1.3624 -0.2231 0.1317 -0.3114 -0.4409 4.71
1.4969 -0.3527 0.5122 -0.4088 -0.2293 4.72
1.2757 -0.4507 0.8856 -0.498 -0.0185 4.73
1.4995 -0.5612 1.1506 -0.7296 0.1911 4.74
1.4 -0.5666 0.9942 -1.0746 0.4087 4.75
1.2738 -0.633 0.6616 -1.1821 0.5901 4.76
1.2719 -0.765 0.0799 -1.6029 0.7484 4.77
1.2149 -0.8703 -0.5819 -1.9882 0.9407 4.78
1.1937 -0.8201 -1.2171 -2.3462 0.9474 4.79
1.1327 -0.9165 -1.6586 -2.1282 1.1195 4.8
1.2046 -0.8144 -1.598 -2.3037 1.0297 4.81
1.0514 -0.9105 -1.6719 -2.5 1.2468 4.82
0.9275 -0.8379 -1.0706 -2.3593 1.2605 4.83
0.8762 -0.8741 -0.3889 -2.464 1.1151 4.84
0.8452 -0.8318 0.396 -1.9986 0.9827 4.85
0.5878 -0.7544 1.002 -1.9031 0.918 4.86
0.4776 -0.7661 1.5004 -1.7758 0.9082 4.87
0.3603 -0.6876 1.447 -1.352 0.7246 4.88
0.2351 -0.6292 1.034 -1.1938 0.5177 4.89
0.0758 -0.5592 0.2967 -1.0337 0.4144 4.9
-0.0791 -0.4859 -0.5763 -0.7444 0.2126 4.91
-0.2428 -0.4068 -1.4895 -0.657 0.0207 4.92
-0.4253 -0.315 -2.3066 -0.6262 -0.1688 4.93
-0.5994 -0.2075 -2.4156 -0.742 -0.3225 4.94
-0.7406 -0.1025 -2.2129 -0.8996 -0.5253 4.95
-0.9048 0.0128 -1.7842 -1.1667 -0.7403 4.96
-1.0717 0.1078 -1.0431 -1.2323 -0.7764 4.97
-1.1257 0.2185 -0.113 -1.5601 -0.9005 4.98
-1.3078 0.3438 0.6742 -1.754 -0.9336 4.99
-1.4799 0.4203 1.2703 -2.0197 -1.1569 5.0
-1.7009 0.5032 1.3094 -2.3209 -1.187 5.01
-1.7354 0.5524 1.1374 -2.8062 -1.192 5.02
-1.8602 0.7153 0.4778 -3.0049 -1.1545 5.03
-1.861 0.7611 -0.4319 -2.6188 -1.0006 5.04
-2.0612 0.8529 -1.3914 -2.7925 -0.9565 5.05
-2.0303 0.8856 -1.8728 -2.5223 -0.8474 5.06
-2.2199 0.9381 -2.7409 -2.7403 -0.8225 5.07
-2.4107 0.8855 -2.3741 -2.2986 -0.7061 5.08
-2.0671 0.9327 -2.2435 -2.0095 -0.6248 5.09
-2.4378 0.8104 -1.55 -1.8376 -0.4674 5.1
-2.3255 0.8236 -0.7077 -1.3569 -0.3545 5.11
-2.1038 0.8126 0.0633 -1.2641 -0.2037 5.12
-2.4311 0.8123 0.6489 -1.0468 -0.1296 5.13
-2.1895 0.6933 0.8356 -0.9743 -0.0472 5.14
-2.0263 0.6371 0.7762 -0.9401 0.0138 5.15
-2.3906 0.597 0.3852 -0.8213 0.0463 5.16
-2.0903 0.4832 -0.3354 -1.0505 0.053 5.17
-1.9531 0.4257 -1.0802 -1.1283 0.0361 5.18
-2.1596 0.2763 -1.6531 -1.4488 -0.0117 5.19
-1.9634 0.1705 -2.2087 -1.8633 -0.0905 5.2
-1.8285 0.0354 -2.2712 -2.0003 -0.2007 5.21
-1.7456 -0.0907 -1.9694 -2.044 -0.3487 5.22
-1.6534 -0.2475 -1.4927 -2.5678 -0.489 5.23
-1.476 -0.3789 -1.0816 -2.458 -0.7308 5.24
-1.3654 -0.4669 -0.5442 -3.0394 -0.7886 5.25
-1.3303 -0.6695 -0.1974 -3.115 -1.0166 5.26
-1.2653 -0.7413 0.0211 -2.8465 -1.3371 5.27
-1.1471 -0.8861 0.0131 -2.5443 -1.5575 5.28
-1.1191 -0.9871 -0.1753 -2.6603 -1.5581 5.29
-0.9877 -1.1069 -0.4757 -2.1954 -2.0867 5.3
-1.0219 -1.1793 -0.8688 -1.8821 -2.1699 5.31
-0.9524 -1.3453 -1.2688 -1.7 -2.1538 5.32
-0.8094 -1.3611 -1.4676 -1.5158 -2.3069 5.33
-0.7096 -1.3385 -1.3578 -1.1298 -2.5588 5.34
-0.7261 -1.4498 -1.3372 -1.0358 -2.7025 5.35
-0.7427 -1.7354 -1.3379 -0.9064 -2.7671 5.36
-0.6389 -1.5597 -1.1897 -0.8272 -2.7246 5.37
-0.6573 -1.4834 -0.9114 -0.8504 -2.7207 5.38
-0.6268 -1.7676 -0.9731 -0.8372 -2.5369 5.39
-0.7265 -1.747 -0.8765 -1.1344 -2.6268 5.4
-0.6589 -1.4721 -1.0033 -1.2078 -2.4953 5.41
-0.8108 -1.7065 -1.0776 -1.691 -2.5108 5.42
-0.704 -1.532 -1.166 -1.6468 -2.1773 5.43
-0.7431 -1.6333 -1.0593 -1.9631 -2.0139 5.44
-0.7896 -1.46 -0.9257 -2.1101 -2.0304 5.45
-0.93 -1.3207 -0.7216 -2.3965 -1.765 5.46
-0.9987 -1.187 -0.6026 -2.4954 -1.6894 5.47
-1.1199 -1.3044 -0.4845 -2.9233 -1.5035 5.48
-1.1664 -1.2493 -0.5114 -2.6134 -1.3337 5.49
-1.2167 -1.0829 -0.6368 -2.3805 -1.1145 5.5
-1.2589 -0.9723 -0.8994 -2.4973 -0.8975 5.51
-1.4837 -0.92 -1.2886 -2.3491 -0.8356 5.52
-1.3821 -0.7915 -1.7 -2.0119 -0.7837 5.53
-1.4802 -0.6747 -1.7802 -1.456 -0.6347 5.54
-1.5075 -0.5241 -2.0155 -1.3571 -0.6394 5.55
-1.6522 -0.4401 -1.7087 -1.0939 -0.5474 5.56
-1.8305 -0.3658 -1.5897 -0.8527 -0.6385 5.57
-1.7213 -0.3134 -1.0022 -0.6273 -0.5924 5.58
-1.8282 -0.254 -0.4008 -0.5696 -0.6076 5.59
-1.832 -0.1926 0.0747 -0.5226 -0.7149 5.6
-1.7033 -0.1442 0.3583 -0.6292 -0.8684 5.61
-1.7193 -0.093 0.4259 -0.7955 -0.9756 5.62
-1.8446 -0.0694 0.1302 -0.9327 -1.03 5.63
-1.9649 -0.0556 -0.4451 -1.2505 -1.1558 5.64
-1.9553 -0.0493 -1.21 -1.3297 -1.3417 5.65
-1.7924 -0.0674 -1.681 -1.574 -1.3719 5.66
-1.6197 -0.0888 -2.1538 -1.9363 -1.5253 5.67
-1.5242 -0.1308 -2.4625 -2.0761 -1.6699 5.68
-1.6179 -0.1584 -2.488 -2.4027 -1.4869 5.69
-1.5822 -0.2032 -1.956 -2.4994 -1.535 5.7
-1.4678 -0.2704 -1.2359 -2.1229 -1.6057 5.71
-1.2474 -0.3985 -0.4109 -2.0696 -1.5768 5.72
-1.1112 -0.466 0.3128 -1.9281 -1.6123 5.73
-1.1109 -0.4963 0.859 -1.5998 -1.4528 5.74
-0.899 -0.6412 1.1578 -1.3432 -1.3111 5.75
-0.8253 -0.7288 0.8495 -1.0787 -1.2348 5.76
-0.6329 -0.7809 0.2181 -0.8935 -1.1585 5.77
-0.4761 -0.8998 -0.6618 -0.5943 -0.8347 5.78
-0.3321 -1.0617 -1.4946 -0.3705 -0.6256 5.79
-0.1659 -1.2099 -2.1881 -0.1598 -0.4549 5.8
-0.0067 -1.3283 -2.7066 -0.0594 -0.1791 5.81
0.1479 -1.3915 -2.6282 -0.0216 0.0528 5.82
0.2925 -1.4386 -2.4681 -0.063 0.2742 5.83
0.4605 -1.6439 -1.4908 -0.1806 0.5856 5.84
0.5859 -1.7631 -0.7267 -0.3711 0.7262 5.85
0.8552 -1.8575 0.2134 -0.6067 1.0324 5.86
1.0016 -1.8022 0.9662 -0.8559 1.1707 5.87
0.9782 -1.8273 1.2232 -1.1837 1.2701 5.88
1.1891 -2.0913 1.0542 -1.3108 1.5975 5.89
1.3504 -1.8119 0.6783 -1.4762 1.7516 5.9
1.4043 -2.0809 -0.0715 -1.733 1.7216 5.91
1.4375 -2.013 -0.8423 -1.6037 1.925 5.92
1.4949 -1.8279 -1.6089 -1.6425 1.8954 5.93
1.7706 -2.0635 -2.3195 -1.5309 1.7874 5.94
1.7504 -2.0539 -2.5369 -1.394 1.918 5.95
1.9024 -1.8296 -2.3374 -1.1442 1.5602 5.96
1.941 -1.9252 -1.5996 -0.9209 1.5016 5.97
1.8289 -1.5351 -0.7707 -0.6727 1.533 5.98
1.9727 -1.6735 -0.0517 -0.336 1.4028 5.99
2.0257 -1.3668 0.5393 -0.0159 1.1926 6.0
1.8535 -1.3302 1.0509 0.2251 1.1856 6.01
1.9628 -1.3045 1.0823 0.4192 0.9115 6.02
1.7835 -1.2769 0.7515 0.5127 0.7611 6.03
1.7043 -0.9882 0.2391 0.6215 0.7666 6.04
1.6872 -0.8319 -0.3586 0.5638 0.5601 6.05
1.4927 -0.7991 -0.8482 0.4916 0.51 6.06
1.598 -0.583 -1.3957 0.2749 0.4424 6.07
1.3832 -0.4801 -1.3409 0.0804 0.3541 6.08
1.346 -0.3209 -1.5099 -0.1674 0.3937 6.09
1.3997 -0.1966 -1.1822 -0.4185 0.3491 6.1
1.3645 -0.0823 -0.699 -0.6764 0.3763 6.11
1.2975 0.0517 -0.2166 -0.8804 0.4505 6.12
1.1742 0.1635 0.1677 -1.0175 0.4826 6.13
1.0016 0.2967 0.3969 -0.9615 0.6919 6.14
0.9634 0.3826 0.4176 -1.1126 0.8089 6.15
0.8211 0.4843 0.3493 -1.0417 0.8984 6.16
0.8041 0.5173 0.1706 -0.8204 0.978 6.17
0.7242 0.5906 -0.0413 -0.579 1.2098 6.18
0.7231 0.6454 -0.2272 -0.3054 1.3671 6.19
0.6732 0.6739 -0.3465 -0.0058 1.474 6.2
0.6615 0.7595 -0.3362 0.3135 1.64 6.21
0.5932 0.7842 -0.2605 0.6017 1.9031 6.22
0.613 0.7928 -0.1308 0.8828 1.9119 6.23
0.5571 0.8143 -0.052 1.0626 2.135 6.24
0.6335 0.7396 -0.0138 1.244 2.1119 6.25
0.5817 0.7837 -0.0498 1.344 2.2297 6.26
0.5933 0.7059 -0.134 1.1965 2.1411 6.27
0.681 0.7399 -0.225 1.1754 2.2233 6.28
0.6687 0.5899 -0.2832 1.04 1.9456 6.29
0.8283 0.5922 -0.2549 0.7215 1.9395 6.3
0.817 0.4816 -0.1336 0.5282 1.6099 6.31
0.8645 0.421 0.1221 0.2848 1.6369 6.32
0.874 0.3918 0.4463 0.0367 1.366 6.33
0.9579 0.2772 0.6686 -0.164 1.2656 6.34
1.1261 0.2074 1.0489 -0.3053 0.9968 6.35
1.2849 0.132 1.0235 -0.4474 0.8549 6.36
1.3374 0.0616 0.9287 -0.4028 0.5996 6.37
1.3348 -0.0042 0.5483 -0.3683 0.4382 6.38
1.3847 -0.0639 0.1106 -0.1971 0.2604 6.39
1.6457 -0.1324 -0.339 0.0052 0.039 6.4
1.533 -0.1535 -0.7617 0.264 -0.1362 6.41
1.8856 -0.2257 -0.8564 0.5639 -0.2964 6.42
1.6585 -0.2408 -0.8095 0.7893 -0.4646 6.43
1.9665 -0.2471 -0.5035 1.1305 -0.5841 6.44
1.8317 -0.2743 0.0689 1.5628 -0.6303 6.45
2.0056 -0.2492 0.7716 1.7329 -0.6662 6.46
1.9714 -0.2575 1.516 1.7667 -0.6372 6.47
2.0866 -0.2179 2.03 1.9373 -0.6752 6.48
2.2229 -0.1513 2.0792 1.9551 -0.6367 6.49
2.3002 -0.1159 2.0502 1.8805 -0.5334 6.5
2.279 -0.0407 1.3503 1.7124 -0.4654 6.51
2.0667 0.0343 0.628 1.4026 -0.3461 6.52
2.0448 0.1235 -0.1497 1.0263 -0.2408 6.53
2.1324 0.2455 -0.8418 0.9364 -0.1009 6.54
1.9579 0.3147 -1.2911 0.6623 0.0444 6.55
2.1775 0.4764 -1.3363 0.4032 0.1945 6.56
1.7613 0.5518 -0.8129 0.2271 0.3539 6.57
1.6807 0.7417 -0.1956 0.1357 0.5301 6.58
1.8026 0.8113 0.767 0.0902 0.5892 6.59
1.7862 1.0258 1.4493 0.1342 0.6962 6.6
1.6498 1.2183 2.318 0.2507 0.9259 6.61
1.4906 1.2302 2.6875 0.4385 0.9094 6.62
1.167 1.5319 2.6355 0.6533 0.8937 6.63
1.1721 1.7274 1.8735 1.076 1.0898 6.64
0.8989 1.8594 1.1688 1.3767 0.9454 6.65
0.8516 1.8992 0.3595 1.5104 0.9445 6.66
0.6901 1.9106 -0.4369 1.6771 0.8749 6.67
0.4682 1.9002 -0.9875 1.9987 0.8175 6.68
0.3537 2.1394 -1.2973 2.3993 0.6853 6.69
0.1921 2.2481 -1.0794 2.2184 0.5892 6.7
0.0442 2.1938 -0.3769 2.1847 0.4464 6.71
-0.1021 2.5405 0.5256 2.1939 0.3072 6.72
-0.2555 2.6768 1.4876 2.0057 0.2015 6.73
-0.3769 2.5374 1.9746 1.9916 0.0463 6.74
-0.4767 2.8018 2.6296 1.4801 -0.0984 6.75
-0.6852 2.4244 2.8146 1.3485 -0.227 6.76
-0.8049 2.4069 2.4019 1.0136 -0.3142 6.77
-0.9484 2.4025 1.6648 0.8246 -0.4002 6.78
-1.0503 2.7273 0.9627 0.5955 -0.5001 6.79
-1.0514 2.739 0.1576 0.4488 -0.584 6.8
-1.23 2.5687 -0.4216 0.4386 -0.5974 6.81
-1.2671 2.5811 -0.7719 0.4854 -0.542 6.82
-1.1698 2.4889 -0.5658 0.5959 -0.5655 6.83
-1.2383 2.3692 -0.2429 0.6849 -0.4874 6.84
-1.2207 2.1251 0.3932 1.0586 -0.3271 6.85
-1.2912 2.287 1.1104 1.2557 -0.2295 6.86
-1.4879 2.0319 1.5316 1.5302 -0.0689 6.87
-1.4219 2.0811 2.2689 1.9907 0.0972 6.88
-1.3861 1.7291 2.107 2.1099 0.2881 6.89
-1.3221 1.965 2.2116 2.0777 0.4819 6.9
-1.1692 1.8087 1.789 2.2319 0.7787 6.91
-1.3273 1.4548 1.3247 2.5857 0.9277 6.92
-1.1662 1.618 0.7712 2.5403 1.1373 6.93
-1.1137 1.4226 0.3279 2.5984 1.3365 6.94
-1.1162 1.2423 0.1636 2.4683 1.6169 6.95
-1.0809 1.2273 0.1403 2.0722 1.6967 6.96
-1.0285 1.0975 0.3087 1.6017 1.8225 6.97
-0.9229 1.177 0.5728 1.5753 1.8056 6.98
-0.8194 1.0887 0.9999 1.226 2.1451 6.99
-0.7202 0.9435 1.0755 1.0581 2.1135 7.0
-0.712 0.9809 1.2812 0.7237 2.3793 7.01
-0.6392 0.9509 1.3691 0.6143 2.2522 7.02
-0.5262 0.8349 1.2907 0.508 2.2744 7.03
-0.5177 0.9635 1.301 0.5881 2.0817 7.04
-0.4425 0.8447 1.0553 0.607 2.0619 7.05
-0.4157 0.921 0.9297 0.8071 2.1278 7.06
-0.3647 0.8756 0.9821 1.0285 1.9874 7.07
-0.3206 1.0444 1.0447 1.3466 1.6283 7.08
-0.3364 1.1641 1.0628 1.6069 1.6656 7.09
-0.3125 1.1299 1.2475 1.7754 1.2368 7.1
-0.3548 1.1727 1.2407 1.9032 1.1258 7.11
-0.3215 1.2172 1.0932 2.3008 1.0967 7.12
-0.3749 1.3466 0.9795 2.288 0.9079 7.13
-0.4304 1.4553 0.6538 2.3405 0.7994 7.14
-0.4478 1.499 0.4896 2.2407 0.6931 7.15
-0.5442 1.5935 0.3611 2.1818 0.5753 7.16
-0.6178 1.6129 0.3036 2.1875 0.4525 7.17
-0.5953 1.7767 0.4438 2.0387 0.3952 7.18
-0.7817 2.0098 0.7299 1.8171 0.4308 7.19
-0.8021 2.0586 1.2671 1.4132 0.3944 7.2
-0.8372 2.1355 1.6933 1.2635 0.4718 7.21
-0.984 2.0833 1.8604 0.9644 0.4611 7.22
-1.2257 2.3194 2.2262 0.6625 0.535 7.23
-1.3021 2.4183 1.9629 0.4942 0.6025 7.24
-1.2788 2.3416 1.6534 0.4544 0.7069 7.25
-1.3733 2.5642 0.9289 0.4408 0.8446 7.26
-1.6859 2.3474 0.3533 0.4584 1.0697 7.27
-1.6231 2.4174 -0.1745 0.6541 1.0912 7.28
-1.7307 2.349 -0.5115 0.8261 1.1996 7.29
-1.9031 2.5523 -0.6145 1.1195 1.3487 7.3
-2.0888 2.4442 -0.31 1.3518 1.5762 7.31
-1.965 2.4575 0.2236 1.5068 1.7394 7.32
-2.1417 2.2822 1.0099 1.9461 1.7046 7.33
-2.2976 2.3299 1.7876 1.9134 1.7536 7.34
-2.0682 2.3496 2.4265 2.131 1.7462 7.35
-2.1022 2.1191 2.7843 2.4411 1.6449 7.36
-2.3644 1.9168 2.2349 2.1252 1.5372 7.37
-2.1053 2.0289 2.1214 2.2249 1.4289 7.38
-2.3183 1.7706 1.2909 2.2189 1.5283 7.39
-2.2411 1.6011 0.4084 1.8193 1.4317 7.4
-2.1449 1.7173 -0.3955 1.5 1.0502 7.41
-2.1538 1.4849 -1.0713 1.3222 0.9925 7.42
-2.3791 1.343 -1.1285 0.9954 0.7144 7.43
-2.1582 1.1856 -1.1252 0.737 0.5442 7.44
-2.1032 1.0653 -0.421 0.4897 0.3025 7.45
-2.0761 0.8614 0.4116 0.288 0.0457 7.46
-2.1015 0.6705 1.2103 0.1561 -0.1951 7.47
-1.8909 0.5868 1.921 0.1277 -0.4062 7.48
-1.8815 0.4307 2.409 0.1807 -0.624 7.49
-1.555 0.3489 2.8163 0.3075 -0.9279 7.5
-1.4074 0.2125 2.2666 0.4649 -1.0763 7.51
-1.2575 0.1032 1.4611 0.7196 -1.3444 7.52
-1.2845 0.0111 0.5602 0.9997 -1.2992 7.53
-1.0981 -0.086 -0.337 1.2744 -1.4913 7.54
-0.9485 -0.1544 -0.9506 1.3726 -1.7987 7.55
-0.7185 -0.2156 -1.2911 1.7966 -1.6685 7.56
-0.6351 -0.2774 -1.309 1.8922 -1.9067 7.57
-0.4237 -0.3475 -0.9236 1.8443 -1.6195 7.58
-0.3078 -0.3872 -0.1878 2.0068 -1.7982 7.59
-0.1719 -0.3703 0.6288 1.9015 -1.5448 7.6
-0.0428 -0.4022 1.4733 1.5981 -1.7066 7.61
0.0766 -0.3347 2.0662 1.4482 -1.5241 7.62
0.2217 -0.3696 2.3043 1.1491 -1.2977 7.63
0.2905 -0.2859 1.8409 0.867 -1.2718 7.64
0.3962 -0.2738 1.3855 0.6453 -1.1026 7.65
0.5339 -0.2003 0.6772 0.3985 -1.1562 7.66
0.5565 -0.1559 -0.0735 0.1224 -0.9022 7.67
0.7352 -0.081 -0.672 -0.0692 -0.922 7.68
0.7686 0.002 -1.0175 -0.1913 -0.7111 7.69
0.8118 0.0854 -1.2624 -0.2271 -0.6565 7.7
0.8957 0.1746 -0.9205 -0.2311 -0.5857 7.71
0.8141 0.2667 -0.4912 -0.1117 -0.6378 7.72
0.9095 0.3392 0.0728 0.0602 -0.603 7.73
0.8259 0.4145 0.5812 0.2987 -0.6222 7.74
0.8472 0.4913 1.0047 0.5342 -0.7721 7.75
0.8641 0.5913 1.2122 0.8716 -0.7845 7.76
0.8146 0.6647 0.9995 1.1104 -0.8355 7.77
0.8195 0.6906 0.8492 1.2492 -1.032 7.78
0.7549 0.8738 0.3975 1.4012 -1.111 7.79
0.7683 0.8337 0.0222 1.6153 -1.2645 7.8
0.6357 0.8928 -0.2877 1.547 -1.4019 7.81
0.666 0.923 -0.5032 1.5835 -1.6493 7.82
0.5624 0.945 -0.5523 1.2368 -1.8849 7.83
0.4631 0.9948 -0.5383 1.1741 -2.1787 7.84
0.3945 1.0357 -0.3273 0.9521 -1.986 7.85
0.3598 1.0389 -0.1578 0.6258 -2.5222 7.86
0.3204 0.9545 -0.044 0.3285 -2.5286 7.87
0.228 0.9599 0.0082 0.0301 -2.31 7.88
0.181 0.8586 -0.0208 -0.2234 -2.5452 7.89
0.1238 0.7664 -0.1091 -0.4704 -2.545 7.9
0.078 0.7575 -0.1936 -0.5595 -2.6002 7.91
0.0347 0.6397 -0.2406 -0.6024 -2.847 7.92
-0.0016 0.6008 -0.2539 -0.5917 -2.7286 7.93
-0.0252 0.4597 -0.1683 -0.5494 -2.6359 7.94
-0.0395 0.3246 -0.0185 -0.3795 -2.2311 7.95
-0.0506 0.2282 0.122 -0.135 -2.3346 7.96
-0.0465 0.1246 0.2002 0.1345 -2.1046 7.97
-0.0312 0.0016 0.1446 0.4326 -2.0127 7.98
-0.0093 -0.113 -0.0217 0.629 -1.7487 7.99
0.0274 -0.2554 -0.3004 0.8295 -1.6052 8.0
0.0657 -0.38 -0.7157 1.0399 -1.3556 8.01
0.1291 -0.4334 -1.1054 1.2242 -1.0805 8.02
0.1725 -0.6475 -1.3842 1.2923 -0.7744 8.03
0.2897 -0.6731 -1.2412 1.2177 -0.652 8.04
0.3497 -0.8593 -1.2807 1.0969 -0.4332 8.05
0.4408 -0.8836 -0.786 0.8294 -0.2389 8.06
0.4863 -0.9806 -0.3536 0.5772 -0.1173 8.07
0.6308 -0.9706 0.1675 0.3324 0.0091 8.08
0.7715 -1.012 0.6403 0.0397 0.101 8.09
0.9484 -1.1444 0.8452 -0.2528 0.1518 8.1
1.0306 -1.2294 0.7294 -0.489 0.1925 8.11
1.0156 -1.185 0.3966 -0.7652 0.2059 8.12
1.3384 -1.3312 -0.1978 -0.8674 0.1861 8.13
1.4529 -1.2461 -0.9982 -0.8816 0.1191 8.14
1.5338 -1.2237 -1.7 -0.9483 0.0505 8.15
1.6468 -1.2559 -2.1424 -0.8593 -0.0461 8.16
1.6254 -1.142 -2.1297 -0.7066 -0.1487 8.17
1.9136 -1.1089 -2.1138 -0.4132 -0.2719 8.18
2.0034 -1.032 -1.6518 -0.1762 -0.4282 8.19
1.9677 -1.0367 -0.9283 0.0872 -0.5005 8.2
1.9697 -0.8052 -0.0836 0.3553 -0.6837 8.21
2.2353 -0.7818 0.6522 0.5536 -0.7457 8.22
2.2501 -0.6732 1.1641 0.7215 -0.9273 8.23
2.2855 -0.5606 1.0509 0.9847 -0.9288 8.24
2.2454 -0.4074 0.785 0.9016 -0.9808 8.25
2.1839 -0.3079 0.0886 1.0104 -1.1393 8.26
2.4086 -0.163 -0.8063 0.8414 -1.0033 8.27
2.2261 -0.0577 -1.7835 0.6667 -1.0109 8.28
2.1471 0.0646 -2.596 0.4825 -0.9033 8.29
2.1745 0.1822 -2.8064 0.1983 -0.8671 8.3
2.1501 0.3132 -2.5825 -0.1144 -0.8784 8.31
2.3947 0.4189 -2.2229 -0.3835 -0.7759 8.32
2.2881 0.5125 -1.4259 -0.5878 -0.5914 8.33
2.1242 0.6745 -0.6062 -0.9129 -0.4204 8.34
2.1311 0.7813 0.2498 -1.0803 -0.2376 8.35
1.8305 0.8437 0.9003 -0.996 -0.0727 8.36
1.7483 0.8595 1.1731 -1.1681 0.1101 8.37
1.6834 0.9811 0.8452 -0.9434 0.2798 8.38
1.3909 0.9532 0.315 -0.8276 0.4841 8.39
1.3996 1.0864 -0.5172 -0.5726 0.6305 8.4
1.1898 1.0973 -1.4997 -0.3173 0.8108 8.41
1.0395 1.1564 -2.0523 -0.0713 0.884 8.42
1.0656 1.1428 -2.4215 0.2029 0.8878 8.43
0.9346 1.1089 -2.8372 0.4821 0.9539 8.44
0.7277 1.0048 -2.2743 0.6398 1.1615 8.45
0.5657 1.0352 -1.8381 0.767 1.0946 8.46
0.455 1.0164 -1.1259 0.9349 1.0812 8.47
0.3681 0.9082 -0.3528 0.834 0.9414 8.48
0.2317 0.844 0.275 0.7422 0.8598 8.49
0.128 0.7475 0.5106 0.6758 0.8312 8.5
0.0119 0.6625 0.5377 0.4736 0.6284 8.51
-0.0926 0.582 0.1473 0.1997 0.4713 8.52
-0.1812 0.5244 -0.4444 -0.1012 0.3223 8.53
-0.2561 0.4226 -0.9915 -0.3455 0.1405 8.54
-0.3222 0.3065 -1.738 -0.6238 -0.0598 8.55
-0.3948 0.221 -2.237 -0.8678 -0.258 8.56
-0.4419 0.1236 -2.3648 -0.9095 -0.4941 8.57
-0.4726 0.0402 -2.1145 -0.9791 -0.6341 8.58
-0.4779 -0.0396 -1.7728 -1.025 -0.8779 8.59
-0.5014 -0.1232 -1.335 -0.993 -0.9634 8.6
-0.5316 -0.1759 -0.8809 -0.9035 -1.0458 8.61
-0.4734 -0.2375 -0.4918 -0.5482 -1.1489 8.62
-0.4821 -0.2985 -0.26 -0.3428 -1.4016 8.63
-0.4287 -0.3857 -0.253 -0.0629 -1.4962 8.64
-0.4418 -0.43 -0.3905 0.2094 -1.5454 8.65
-0.3825 -0.4109 -0.6552 0.4652 -1.4754 8.66
-0.3429 -0.4089 -0.8464 0.7141 -1.3614 8.67
-0.2836 -0.4264 -1.0861 0.9521 -1.4134 8.68
-0.2014 -0.3801 -1.1411 0.9438 -1.3541 8.69
-0.1341 -0.3968 -1.218 1.0236 -1.215 8.7
-0.0661 -0.3336 -1.1762 0.8738 -1.0309 8.71
-0.0027 -0.3074 -1.0485 0.7112 -1.0003 8.72
0.0585 -0.2507 -1.0582 0.5436 -0.7579 8.73
0.1166 -0.1506 -1.0558 0.3409 -0.6874 8.74
0.1859 -0.0809 -0.9535 0.0708 -0.5194 8.75
0.2629 0.0168 -1.0615 -0.1965 -0.3624 8.76
0.3257 0.1151 -1.0859 -0.4378 -0.2703 8.77
0.3637 0.2193 -1.2604 -0.7135 -0.1459 8.78
0.378 0.3413 -1.3112 -0.8211 -0.0506 8.79
0.4544 0.4629 -0.9952 -0.9387 0.0258 8.8
0.4085 0.541 -0.8784 -0.8568 0.0769 8.81
0.4352 0.764 -0.6193 -0.8467 0.1004 8.82
0.4938 0.7586 -0.3217 -0.7405 0.0846 8.83
0.495 0.9854 -0.1485 -0.504 0.0505 8.84
0.4913 0.9975 -0.1302 -0.2238 -0.0063 8.85
0.4309 1.1946 -0.331 0.0737 -0.0833 8.86
0.361 1.2192 -0.6598 0.3826 -0.2125 8.87
0.3143 1.3667 -1.0624 0.6719 -0.316 8.88
0.2924 1.4494 -1.4409 0.9575 -0.4991 8.89
0.2031 1.4618 -1.7641 1.0726 -0.6299 8.9
0.133 1.6554 -2.0965 1.0739 -0.7876 8.91
0.0371 1.5451 -1.7909 1.2701 -0.8494 8.92
-0.0606 1.695 -1.4291 1.2102 -0.9947 8.93
-0.1628 1.8154 -0.9608 0.9215 -1.1649 8.94
-0.2544 1.9251 -0.285 0.7837 -1.4362 8.95
-0.3795 1.7705 0.3647 0.5983 -1.3992 8.96
-0.5669 1.8598 0.7917 0.3593 -1.6583 8.97
-0.6021 1.8824 0.7658 0.0628 -1.7479 8.98
-0.7751 1.7216 0.5046 -0.1908 -1.5645 8.99
-0.906 1.7948 0.0036 -0.4467 -1.5595 9.0
-1.061 1.8288 -0.7527 -0.6157 -1.6297 9.01
-1.249 1.4774 -1.5282 -0.6057 -1.3976 9.02
-1.3838 1.4361 -2.0679 -0.6285 -1.3728 9.03
-1.3108 1.4187 -2.4426 -0.6671 -1.2206 9.04
-1.6187 1.3069 -2.333 -0.4845 -1.227 9.05
