# label : secret experiment #3643
# y : signal strength
#y1 y2 time
-0.5594 0.0296 9.51
-0.5058 0.1727 9.52
-0.3828 0.3183 9.53
-0.3742 0.4795 9.54
-0.3124 0.5115 9.55
-0.2513 0.5775 9.56
-0.1945 0.6249 9.57
-0.1571 0.6002 9.58
-0.1645 0.5138 9.59
-0.1277 0.4317 9.6
-0.1342 0.2657 9.61
-0.1341 0.118 9.62
-0.1698 -0.0869 9.63
-0.2012 -0.2893 9.64
-0.2567 -0.5323 9.65
-0.2896 -0.8431 9.66
-0.3161 -1.0221 9.67
-0.3724 -1.268 9.68
-0.4425 -1.406 9.69
-0.5144 -1.6578 9.7
-0.7121 -1.9644 9.71
-0.7972 -1.8591 9.72
-0.8073 -2.244 9.73
-0.8614 -2.1973 9.74
-1.1187 -1.9383 9.75
-1.2384 -2.0361 9.76
-1.208 -2.1243 9.77
-1.263 -1.9776 9.78
-1.5781 -1.6575 9.79
-1.6364 -1.7514 9.8
-1.6642 -1.6064 9.81
-1.5793 -1.4403 9.82
-1.8201 -1.0362 9.83
-1.8965 -0.9981 9.84
-1.9311 -0.764 9.85
-2.1156 -0.6485 9.86
-1.8031 -0.5587 9.87
-2.1602 -0.4839 9.88
-1.8372 -0.4899 9.89
-1.9049 -0.3947 9.9
-1.8189 -0.4541 9.91
-1.8744 -0.5259 9.92
-1.7853 -0.569 9.93
-1.9373 -0.7002 9.94
-2.014 -0.8856 9.95
-1.7679 -1.0903 9.96
-1.8709 -1.2136 9.97
-1.6623 -1.3247 9.98
-1.4702 -1.5655 9.99
-1.3565 -1.6556 10.0
-1.3182 -1.672 10.01
-1.2271 -1.8415 10.02
-1.0005 -1.8208 10.03
-0.8761 -1.901 10.04
-0.8534 -2.0316 10.05
-0.7374 -1.8801 10.06
-0.565 -1.7305 10.07
-0.4163 -1.6697 10.08
-0.2884 -1.6225 10.09
-0.2108 -1.302 10.1
-0.0716 -1.2023 10.11
0.0357 -0.9733 10.12
0.1473 -0.7588 10.13
0.2361 -0.4077 10.14
0.2885 -0.1669 10.15
0.3601 0.0731 10.16
0.4655 0.2876 10.17
0.5323 0.4603 10.18
0.5963 0.6853 10.19
0.5898 0.8063 10.2
0.6457 0.8874 10.21
0.7031 1.0464 10.22
0.6395 0.9715 10.23
0.5805 1.0886 10.24
0.5911 0.896 10.25
0.6128 0.9554 10.26
0.5067 0.7112 10.27
0.4625 0.6783 10.28
0.3887 0.4952 10.29
0.3693 0.3669 10.3
0.2995 0.2683 10.31
0.2258 0.1241 10.32
0.1269 0.0245 10.33
0.0383 -0.0577 10.34
-0.0468 -0.1073 10.35
-0.1341 -0.1202 10.36
-0.2441 -0.0958 10.37
-0.3083 -0.0428 10.38
-0.4406 0.0471 10.39
-0.4472 0.1647 10.4
-0.5636 0.3486 10.41
-0.6427 0.5139 10.42
-0.6512 0.6428 10.43
-0.817 0.8717 10.44
-0.7763 1.125 10.45
-0.8605 1.3548 10.46
-0.9084 1.5534 10.47
-0.8301 1.884 10.48
-0.8519 2.0309 10.49
-1.0023 1.9462 10.5
-0.9384 2.0966 10.51
-0.9326 2.1194 10.52
-0.8165 2.1497 10.53
-0.8874 2.461 10.54
-0.8352 2.2392 10.55
-0.657 2.2744 10.56
-0.6821 2.0015 10.57
-0.5602 1.6827 10.58
-0.4678 1.6327 10.59
-0.4297 1.5101 10.6
-0.3129 1.2871 10.61
-0.208 1.0002 10.62
-0.1293 0.7172 10.63
-0.0269 0.6009 10.64
0.0681 0.3571 10.65
0.1759 0.1928 10.66
0.2902 0.0929 10.67
0.3889 -0.0032 10.68
0.4766 -0.0555 10.69
0.5353 -0.0791 10.7
0.5558 -0.0493 10.71
0.7129 0.0022 10.72
0.6782 0.0975 10.73
0.7382 0.1995 10.74
0.7887 0.3291 10.75
0.9404 0.4348 10.76
0.9051 0.5998 10.77
0.8877 0.7854 10.78
0.8919 0.9637 10.79
0.805 0.9919 10.8
0.823 1.041 10.81
0.8606 1.1355 10.82
0.8072 1.2792 10.83
0.7365 1.288 10.84
0.5639 1.3561 10.85
0.5036 1.1817 10.86
0.4789 1.1475 10.87
0.3239 0.968 10.88
0.2388 0.6951 10.89
0.1171 0.5125 10.9
-0.0028 0.324 10.91
-0.1292 0.1157 10.92
-0.2672 -0.1057 10.93
-0.4261 -0.3011 10.94
-0.4931 -0.5654 10.95
-0.6844 -0.7363 10.96
-0.8628 -0.8234 10.97
-0.9035 -0.9277 10.98
-1.0297 -1.0681 10.99
-1.1631 -1.1089 11.0
-1.2333 -1.2289 11.01
-1.5123 -1.231 11.02
-1.5208 -1.0867 11.03
-1.6066 -0.9901 11.04
-1.6452 -0.7823 11.05
-1.6052 -0.7191 11.06
-1.9112 -0.4514 11.07
-1.8465 -0.2546 11.08
-2.0218 -0.0468 11.09
-1.9489 0.1573 11.1
-2.0081 0.3904 11.11
-2.0985 0.5318 11.12
-1.7906 0.6937 11.13
-2.0956 0.8031 11.14
-1.954 1.0406 11.15
-1.733 1.0386 11.16
-1.8166 1.114 11.17
-1.6169 1.1248 11.18
-1.5486 1.1194 11.19
-1.722 0.8817 11.2
-1.6903 0.8943 11.21
-1.4359 0.7955 11.22
-1.3551 0.5556 11.23
-1.2878 0.4297 11.24
-1.3991 0.2935 11.25
-1.1158 0.1758 11.26
-1.141 0.0427 11.27
-1.1303 -0.0623 11.28
-0.9035 -0.1268 11.29
-0.9128 -0.1827 11.3
-0.9059 -0.2132 11.31
-0.8447 -0.1595 11.32
-0.688 -0.1011 11.33
-0.7736 0.0083 11.34
-0.7335 0.1491 11.35
-0.6725 0.3434 11.36
-0.6897 0.5469 11.37
-0.6709 0.8181 11.38
-0.7255 1.0314 11.39
-0.7041 1.1625 11.4
-0.7472 1.4929 11.41
-0.7184 1.8056 11.42
-0.7889 1.8273 11.43
-0.816 2.0635 11.44
-0.938 2.2087 11.45
-1.0892 2.2767 11.46
-1.1997 2.4873 11.47
-1.2494 2.89 11.48
-1.2953 2.5075 11.49
-1.2924 2.6715 11.5
-1.5291 2.5112 11.51
-1.6968 2.4322 11.52
-1.5898 2.309 11.53
-2.0389 2.2191 11.54
-1.9296 2.1581 11.55
-2.0139 1.7635 11.56
-2.1971 1.7776 11.57
-2.4979 1.5868 11.58
-2.3382 1.4098 11.59
-2.2851 1.3949 11.6
-2.4541 1.1187 11.61
-2.5448 0.9871 11.62
-2.6511 0.9726 11.63
-2.6269 1.0892 11.64
-2.6925 1.0759 11.65
-2.5512 1.0947 11.66
-2.6927 1.1377 11.67
-2.6336 1.2567 11.68
-2.5864 1.3925 11.69
-2.8029 1.5962 11.7
-2.5265 1.7357 11.71
-2.6772 1.9421 11.72
-2.3827 1.8892 11.73
-2.3614 2.2739 11.74
-2.3123 2.2393 11.75
-2.2653 2.2273 11.76
-2.2074 2.4249 11.77
-2.1083 2.603 11.78
-1.8864 2.3122 11.79
-1.7821 2.4884 11.8
-1.8161 2.3352 11.81
-1.818 2.1926 11.82
-1.4858 1.9867 11.83
-1.3487 1.8536 11.84
-1.3681 1.698 11.85
-1.198 1.4725 11.86
-1.0837 1.3841 11.87
-1.0031 1.0961 11.88
-0.8661 0.717 11.89
-0.6132 0.5096 11.9
-0.5804 0.3239 11.91
-0.4621 0.0924 11.92
-0.3495 -0.075 11.93
-0.2849 -0.2013 11.94
-0.2087 -0.3018 11.95
-0.1744 -0.3999 11.96
-0.1006 -0.3779 11.97
-0.0595 -0.4231 11.98
-0.0316 -0.377 11.99
-0.0111 -0.2404 12.0
-0.0006 -0.1613 12.01
-0.0007 -0.0237 12.02
-0.0105 0.1146 12.03
-0.0287 0.2423 12.04
-0.0539 0.45 12.05
-0.0904 0.4967 12.06
-0.1493 0.6604 12.07
-0.1934 0.7233 12.08
-0.2394 0.847 12.09
-0.2888 0.9213 12.1
-0.3327 0.957 12.11
-0.3912 0.7863 12.12
-0.509 0.7851 12.13
-0.5757 0.6485 12.14
-0.6413 0.4867 12.15
-0.6686 0.41 12.16
-0.7809 0.1933 12.17
-0.8338 -0.0054 12.18
-0.9107 -0.2229 12.19
-0.9749 -0.3821 12.2
-0.8925 -0.6707 12.21
-1.021 -0.8569 12.22
-0.9055 -1.0437 12.23
-1.0527 -1.0276 12.24
-0.9441 -1.1643 12.25
-0.9442 -1.1362 12.26
-1.0272 -1.1677 12.27
-0.8464 -1.3502 12.28
-0.8944 -1.2309 12.29
-0.8306 -1.0792 12.3
-0.71 -0.8969 12.31
-0.6164 -0.7525 12.32
-0.5257 -0.5384 12.33
-0.496 -0.3517 12.34
-0.3905 -0.1132 12.35
-0.2534 0.1026 12.36
-0.1458 0.3349 12.37
-0.0162 0.5637 12.38
0.1037 0.7395 12.39
0.2452 0.9232 12.4
0.4032 0.986 12.41
0.5436 1.1211 12.42
0.7131 1.2483 12.43
0.723 1.1664 12.44
0.9944 1.1514 12.45
1.0331 1.2457 12.46
1.1994 1.1593 12.47
1.2012 1.0349 12.48
1.4057 0.8602 12.49
1.5894 0.7917 12.5
1.6593 0.5475 12.51
1.7988 0.3971 12.52
1.6237 0.2943 12.53
1.9362 0.1635 12.54
1.7025 0.0353 12.55
1.9487 -0.0459 12.56
1.9384 -0.1063 12.57
2.0811 -0.1183 12.58
1.8704 -0.1148 12.59
1.9559 -0.0592 12.6
1.8324 0.0324 12.61
1.7431 0.159 12.62
1.978 0.3457 12.63
1.7652 0.5013 12.64
1.6966 0.682 12.65
1.6336 0.9895 12.66
1.4717 1.088 12.67
1.4154 1.4215 12.68
1.3504 1.3711 12.69
1.3871 1.8107 12.7
1.2404 1.9514 12.71
1.0407 1.8702 12.72
0.9512 2.1952 12.73
0.9046 2.1628 12.74
0.7778 2.0571 12.75
0.6294 2.0869 12.76
0.5169 2.1862 12.77
0.4253 1.98 12.78
0.3904 1.5518 12.79
0.2787 1.4073 12.8
0.2323 1.3985 12.81
0.1691 1.1335 12.82
0.1232 0.8554 12.83
0.0605 0.6089 12.84
0.0292 0.4744 12.85
0.0066 0.2127 12.86
-0.0075 0.0358 12.87
-0.0136 -0.1238 12.88
-0.0066 -0.2317 12.89
0.0098 -0.3765 12.9
0.0364 -0.3852 12.91
0.0768 -0.4311 12.92
0.1098 -0.3998 12.93
0.1611 -0.356 12.94
0.2235 -0.2947 12.95
0.3207 -0.1758 12.96
0.3967 -0.0546 12.97
0.4605 0.0732 12.98
0.5178 0.1902 12.99
0.5727 0.336 13.0
0.7288 0.437 13.01
0.8139 0.5517 13.02
0.836 0.6091 13.03
0.9077 0.6676 13.04
1.113 0.7392 13.05
1.1318 0.6887 13.06
1.2139 0.6136 13.07
1.3473 0.501 13.08
1.1854 0.3263 13.09
1.3271 0.1442 13.1
1.4015 -0.0559 13.11
1.5482 -0.2851 13.12
1.5838 -0.5075 13.13
1.5543 -0.7796 13.14
1.4758 -1.0367 13.15
1.5596 -1.2279 13.16
1.4694 -1.6163 13.17
1.3308 -1.9075 13.18
1.2229 -1.9309 13.19
1.3136 -2.075 13.2
1.2144 -2.1601 13.21
1.2505 -2.1045 13.22
1.064 -2.5237 13.23
1.0703 -2.1545 13.24
0.9058 -2.3654 13.25
0.6937 -1.9788 13.26
0.6734 -2.2016 13.27
0.5234 -1.9005 13.28
0.4031 -1.6735 13.29
0.2671 -1.4201 13.3
0.1717 -1.2575 13.31
0.0429 -1.235 13.32
-0.081 -1.0267 13.33
-0.216 -0.8497 13.34
-0.3374 -0.8292 13.35
-0.4377 -0.7277 13.36
-0.5226 -0.6459 13.37
-0.6121 -0.5966 13.38
-0.7206 -0.5368 13.39
-0.8813 -0.5883 13.4
-0.8685 -0.693 13.41
-0.8887 -0.8139 13.42
-1.0389 -0.9982 13.43
-0.9442 -1.0281 13.44
-1.0136 -1.2235 13.45
-1.0097 -1.5139 13.46
-1.1337 -1.6807 13.47
-1.1297 -1.6245 13.48
-1.0046 -1.782 13.49
-1.1143 -1.8406 13.5
-0.9379 -2.2544 13.51
-0.9622 -1.974 13.52
-0.927 -2.1367 13.53
-0.8958 -2.0637 13.54
-0.6769 -2.2368 13.55
-0.7092 -2.0086 13.56
-0.5226 -1.9335 13.57
-0.4531 -1.7989 13.58
-0.3332 -1.5444 13.59
-0.2564 -1.2065 13.6
-0.1615 -1.058 13.61
-0.0389 -0.693 13.62
0.0608 -0.4648 13.63
0.1801 -0.2664 13.64
0.2582 -0.0404 13.65
0.3641 0.1586 13.66
0.4765 0.3276 13.67
0.5184 0.4135 13.68
0.6409 0.5505 13.69
0.6517 0.5868 13.7
0.7476 0.6495 13.71
0.7966 0.6395 13.72
0.9313 0.5511 13.73
0.9929 0.4236 13.74
0.9142 0.338 13.75
0.9756 0.1813 13.76
1.0347 0.0055 13.77
0.9976 -0.1769 13.78
0.8875 -0.3093 13.79
0.8856 -0.4863 13.8
0.8793 -0.6752 13.81
0.915 -0.8043 13.82
0.8323 -0.8335 13.83
0.7647 -0.9723 13.84
0.6185 -0.8695 13.85
0.5888 -1.0244 13.86
0.5556 -0.8445 13.87
0.4801 -0.791 13.88
0.3669 -0.7499 13.89
0.2611 -0.6623 13.9
0.1998 -0.476 13.91
0.1225 -0.2527 13.92
0.0476 -0.0969 13.93
-0.0306 0.0909 13.94
-0.1008 0.2716 13.95
-0.1715 0.3855 13.96
-0.2332 0.6197 13.97
-0.2637 0.6727 13.98
-0.3224 0.7297 13.99
-0.3246 0.7704 14.0
-0.3527 0.7781 14.01
-0.3544 0.735 14.02
-0.3569 0.6725 14.03
-0.3928 0.608 14.04
-0.3358 0.4129 14.05
-0.2993 0.214 14.06
-0.2399 0.0255 14.07
-0.217 -0.2128 14.08
-0.123 -0.4414 14.09
-0.0578 -0.6553 14.1
0.0327 -0.8727 14.11
0.1325 -1.0674 14.12
0.2339 -1.506 14.13
0.3372 -1.4684 14.14
0.4802 -1.9043 14.15
0.6174 -1.682 14.16
0.7282 -2.024 14.17
0.8518 -2.1262 14.18
1.0864 -2.0938 14.19
1.0202 -1.8553 14.2
1.3412 -1.8888 14.21
1.5067 -1.6533 14.22
1.5684 -1.7214 14.23
1.6835 -1.5189 14.24
1.9375 -1.4076 14.25
1.9144 -1.3079 14.26
2.1415 -1.083 14.27
1.9709 -1.0234 14.28
2.1811 -0.9355 14.29
2.4267 -0.7223 14.3
2.2928 -0.6601 14.31
2.5358 -0.6493 14.32
2.3814 -0.6742 14.33
2.3404 -0.8355 14.34
2.3027 -0.7811 14.35
2.6054 -0.9099 14.36
2.5384 -1.0033 14.37
2.396 -1.2934 14.38
2.5192 -1.3338 14.39
2.5066 -1.6536 14.4
2.4039 -1.7987 14.41
2.6388 -2.1204 14.42
2.333 -2.4957 14.43
2.3947 -2.7126 14.44
2.1007 -2.5375 14.45
2.0267 -2.9362 14.46
1.9148 -2.8164 14.47
1.9469 -2.8477 14.48
1.9973 -2.8383 14.49
1.7501 -2.7778 14.5
1.6107 -2.5488 14.51
1.7319 -2.555 14.52
1.5996 -2.6537 14.53
1.5487 -2.3059 14.54
1.2483 -2.1899 14.55
1.1747 -1.8374 14.56
1.1551 -1.5607 14.57
1.1629 -1.3615 14.58
1.1034 -1.296 14.59
0.9765 -0.9364 14.6
0.9532 -0.8427 14.61
0.8499 -0.5811 14.62
0.9018 -0.4833 14.63
0.8784 -0.4086 14.64
0.9181 -0.3345 14.65
0.9563 -0.2544 14.66
0.9661 -0.2624 14.67
0.8958 -0.3475 14.68
0.9443 -0.4126 14.69
1.0564 -0.5484 14.7
1.0746 -0.5724 14.71
1.2755 -0.7018 14.72
1.1694 -0.9266 14.73
1.2989 -0.9362 14.74
1.4688 -1.1684 14.75
1.4437 -1.1189 14.76
1.6891 -1.4318 14.77
1.772 -1.482 14.78
1.8186 -1.4947 14.79
1.9699 -1.2789 14.8
1.7716 -1.3836 14.81
2.169 -1.2499 14.82
2.1666 -1.0467 14.83
2.2397 -0.9459 14.84
2.3748 -0.7539 14.85
2.0527 -0.5473 14.86
2.1885 -0.3137 14.87
2.1689 -0.0413 14.88
2.5397 0.2142 14.89
2.3039 0.4594 14.9
2.3046 0.6957 14.91
2.2895 0.8426 14.92
2.3007 1.1698 14.93
2.3 1.2052 14.94
2.1698 1.3903 14.95
2.2834 1.3057 14.96
2.3237 1.3155 14.97
2.2021 1.4513 14.98
2.0109 1.25 14.99
2.1109 1.2978 15.0
1.9301 1.0327 15.01
1.8393 1.0639 15.02
1.8079 0.8206 15.03
1.4554 0.6625 15.04
1.5281 0.4282 15.05
1.2535 0.2633 15.06
1.2346 0.0729 15.07
1.0712 -0.0827 15.08
0.7895 -0.2462 15.09
0.6778 -0.3641 15.1
0.5285 -0.4355 15.11
0.4112 -0.4868 15.12
0.3126 -0.4598 15.13
0.1644 -0.4546 15.14
0.03 -0.3842 15.15
-0.0892 -0.2862 15.16
-0.2045 -0.1763 15.17
-0.308 -0.0401 15.18
-0.4164 0.1091 15.19
-0.4311 0.2743 15.2
-0.5154 0.4055 15.21
-0.5602 0.5434 15.22
-0.6175 0.7064 15.23
-0.7548 0.8715 15.24
-0.7335 0.9589 15.25
-0.696 0.9186 15.26
-0.7103 1.0639 15.27
-0.6794 1.0942 15.28
-0.6614 0.9075 15.29
-0.7744 0.924 15.3
-0.7237 0.7828 15.31
-0.6318 0.6092 15.32
-0.6007 0.4064 15.33
-0.5608 0.1676 15.34
-0.5033 -0.0632 15.35
-0.415 -0.295 15.36
-0.3084 -0.5656 15.37
-0.2313 -0.8255 15.38
-0.1799 -0.9541 15.39
-0.1135 -1.1086 15.4
-0.039 -1.3975 15.41
0.0319 -1.4671 15.42
0.0947 -1.5462 15.43
0.1533 -1.7357 15.44
0.1995 -1.6524 15.45
0.2723 -1.5938 15.46
0.2989 -1.4648 15.47
0.34 -1.5081 15.48
0.3467 -1.1986 15.49
0.4006 -1.2165 15.5
0.3462 -1.0207 15.51
0.3898 -0.6951 15.52
0.3366 -0.5249 15.53
0.3505 -0.3815 15.54
0.2812 -0.2197 15.55
0.2403 -0.078 15.56
0.2012 0.0527 15.57
0.1206 0.1389 15.58
0.0442 0.1853 15.59
-0.0391 0.2112 15.6
-0.123 0.2263 15.61
-0.226 0.1526 15.62
-0.3091 0.0836 15.63
-0.4173 -0.0197 15.64
-0.5193 -0.1524 15.65
-0.6297 -0.3227 15.66
-0.7544 -0.4481 15.67
-0.8128 -0.6238 15.68
-1.0283 -0.8131 15.69
-1.0852 -0.8707 15.7
-1.2349 -1.1596 15.71
-1.2111 -1.2373 15.72
-1.4844 -1.1889 15.73
-1.495 -1.1751 15.74
-1.6444 -1.2157 15.75
-1.5454 -1.2658 15.76
-1.8814 -1.2135 15.77
-1.9654 -1.0185 15.78
-1.7553 -0.8563 15.79
-1.795 -0.6498 15.8
-1.8409 -0.3624 15.81
-1.8381 -0.1462 15.82
-2.0504 0.098 15.83
-1.9247 0.3487 15.84
-1.9832 0.6621 15.85
-1.9153 0.7894 15.86
-1.9602 1.1365 15.87
-1.8816 1.2353 15.88
-1.6867 1.6073 15.89
-1.5136 1.4677 15.9
-1.6124 1.8489 15.91
-1.429 1.7006 15.92
-1.3119 1.8514 15.93
-1.194 1.7545 15.94
-1.1789 1.7602 15.95
-0.9974 1.5929 15.96
-0.8021 1.4407 15.97
-0.7626 1.3699 15.98
-0.541 1.2467 15.99
-0.4403 1.1212 16.0
-0.3647 1.0673 16.01
-0.2456 0.9627 16.02
-0.1305 0.8212 16.03
-0.0317 0.6223 16.04
0.0665 0.5858 16.05
0.1398 0.5488 16.06
0.2291 0.6498 16.07
0.3098 0.6005 16.08
0.3735 0.6953 16.09
0.443 0.8125 16.1
0.5077 0.9081 16.11
0.4993 1.1568 16.12
0.5034 1.2402 16.13
0.5529 1.56 16.14
0.5475 1.7795 16.15
0.4743 1.768 16.16
0.4454 1.9427 16.17
0.4655 2.4176 16.18
0.3813 2.6138 16.19
0.356 2.427 16.2
0.3122 2.7674 16.21
0.2362 2.6056 16.22
0.1399 2.6989 16.23
0.0762 2.588 16.24
-0.0039 2.5224 16.25
-0.0941 2.6432 16.26
-0.1606 2.4863 16.27
