# label : detector calibration 27. 08. 2015
# y : intensity
#y3 y4 y5 y1 time y6 y2
0.3044 0.4218 -2.2046 1.9731 3.92 0.099 -0.1705
0.4334 0.3203 -2.2053 1.9114 3.93 0.0432 -0.1497
0.6568 -0.6197 -1.6299 2.2099 3.94 -0.0395 -0.0893
0.77 -1.9314 -0.9348 2.0805 3.95 -0.139 -0.0164
1.0369 -2.4094 -0.4308 2.0969 3.96 -0.2142 0.0521
1.1239 -1.5658 -0.0489 1.8018 3.97 -0.3364 0.0943
1.3762 0.0729 0.1319 1.8176 3.98 -0.4366 0.1085
1.3388 1.2095 0.0371 1.8739 3.99 -0.644 0.0883
1.4662 1.2075 -0.235 1.6532 4.0 -0.7485 0.0337
1.3673 0.4431 -0.6125 1.6473 4.01 -0.8535 -0.0694
1.5004 -0.4657 -0.9539 1.6376 4.02 -0.9383 -0.1663
1.4433 -0.8012 -1.3842 1.3661 4.03 -1.0431 -0.3232
1.3172 -0.3892 -1.2635 1.3498 4.04 -0.9692 -0.3956
1.0375 -0.0708 -1.189 1.1724 4.05 -1.1767 -0.5732
0.9581 -0.4223 -0.8045 0.9971 4.06 -1.0478 -0.6471
0.7026 -1.2559 -0.181 0.9216 4.07 -1.1635 -0.6531
0.4305 -1.5597 0.3735 0.8037 4.08 -1.0121 -0.596
0.1136 -0.8655 0.7952 0.628 4.09 -0.9841 -0.4092
-0.1313 0.4752 1.0215 0.5257 4.1 -0.8182 -0.2786
-0.4062 1.5976 0.9442 0.4803 4.11 -0.8427 -0.0507
-0.6319 1.7925 0.6653 0.3595 4.12 -0.6144 0.1988
-0.7646 0.6448 0.1826 0.2363 4.13 -0.4987 0.4942
-1.0438 -0.6958 -0.3006 0.1391 4.14 -0.2786 0.7731
-1.0747 -1.3094 -0.7372 0.0344 4.15 -0.0867 0.8995
-1.1672 -0.9218 -0.9409 -0.0488 4.16 0.116 1.0664
-1.1421 -0.2535 -0.9885 -0.1312 4.17 0.3505 1.136
-1.0358 0.0929 -0.6593 -0.2164 4.18 0.5251 1.2458
-1.0326 -0.1864 -0.2414 -0.2833 4.19 0.7996 1.2331
-0.9149 -0.5971 0.2227 -0.3068 4.2 0.9407 0.9628
-0.8208 -0.2942 0.6471 -0.4078 4.21 1.098 0.6325
-0.6572 0.7175 0.7273 -0.4061 4.22 1.2485 0.2756
-0.418 1.5653 0.7675 -0.4829 4.23 1.489 -0.157
-0.2656 1.6518 0.4009 -0.4845 4.24 1.4505 -0.6099
-0.0987 0.612 -0.1131 -0.4395 4.25 1.738 -1.098
0.0681 -0.9232 -0.6416 -0.477 4.26 1.6508 -1.403
0.174 -1.7235 -1.134 -0.5082 4.27 1.9054 -1.6412
0.2995 -1.2842 -1.7227 -0.4867 4.28 1.8438 -1.7904
0.2993 -0.1714 -1.7223 -0.4013 4.29 1.748 -1.9024
0.3117 0.7449 -1.5311 -0.3807 4.3 1.5912 -1.8947
0.2391 0.8518 -1.3724 -0.37 4.31 1.8739 -1.7825
0.1593 0.4247 -0.9436 -0.3398 4.32 1.4651 -1.2613
0.019 0.1807 -0.5566 -0.2951 4.33 1.6201 -0.9608
-0.1555 0.6042 -0.3467 -0.2391 4.34 1.4434 -0.522
-0.3504 1.1951 -0.3019 -0.1909 4.35 1.1825 0.005
-0.6191 1.3242 -0.5487 -0.1333 4.36 1.1103 0.4838
-0.8785 0.4593 -1.0079 -0.0631 4.37 1.0269 0.9885
-0.988 -0.9181 -1.5171 -0.0097 4.38 0.9265 1.3111
-1.2424 -1.5448 -1.9792 0.0497 4.39 0.7165 1.5155
-1.5136 -1.2201 -2.3625 0.0956 4.4 0.7471 1.7772
-1.6462 0.2185 -2.8065 0.1713 4.41 0.6449 1.846
-1.6747 1.5977 -2.6399 0.2115 4.42 0.4754 1.5083
-1.9962 1.8386 -2.1941 0.264 4.43 0.5006 1.3405
-2.0031 1.2174 -1.8988 0.2812 4.44 0.4669 0.9442
-1.9619 0.4005 -1.4784 0.356 4.45 0.4436 0.4486
-2.0676 0.1176 -1.2493 0.3609 4.46 0.4392 -0.0885
-1.9788 0.456 -1.0341 0.3892 4.47 0.5604 -0.6216
-1.8059 0.6949 -1.1147 0.4047 4.48 0.5463 -1.0737
-1.415 0.4274 -1.4997 0.4216 4.49 0.6517 -1.5311
-1.2584 -0.5079 -1.7275 0.3713 4.5 0.8678 -1.9547
-1.1554 -1.0054 -2.1235 0.3836 4.51 0.9749 -2.1953
-0.8919 -0.7346 -2.943 0.3237 4.52 1.163 -2.246
-0.6971 0.5951 -3.0983 0.2989 4.53 1.3011 -2.1852
-0.4047 2.1735 -3.0205 0.2766 4.54 1.5539 -1.9914
-0.2758 2.6495 -2.3378 0.2084 4.55 1.5201 -1.5066
-0.1248 1.7153 -1.901 0.1404 4.56 1.9416 -1.3828
-0.0481 0.3435 -1.4125 0.0822 4.57 2.1938 -0.8859
0.0003 -0.4478 -0.8799 0.0045 4.58 2.1889 -0.4268
-0.0021 -0.2917 -0.5764 -0.0806 4.59 2.5431 0.0052
-0.0497 0.3121 -0.4344 -0.1611 4.6 2.3353 0.3544
-0.1383 0.6392 -0.5439 -0.2953 4.61 2.742 0.6131
-0.2589 0.2582 -0.9474 -0.4219 4.62 2.6289 0.8886
-0.4538 -0.1712 -1.2188 -0.5507 4.63 2.7484 1.0347
-0.6528 -0.0159 -1.8303 -0.6051 4.64 2.5571 0.906
-0.848 0.9023 -1.8315 -0.6973 4.65 2.782 0.8816
-0.9804 2.0584 -1.8711 -0.7903 4.66 2.9395 0.6764
-1.2706 2.4759 -1.4342 -1.0042 4.67 2.8371 0.3581
-1.3275 1.6178 -0.9789 -1.1567 4.68 2.5865 0.1049
-1.6484 0.1425 -0.4592 -1.372 4.69 2.4735 -0.2
-1.7994 -1.0068 0.108 -1.4748 4.7 2.2044 -0.5168
-1.7565 -0.7659 0.5399 -1.4779 4.71 2.1511 -0.7941
-1.7486 0.1101 0.6852 -1.6123 4.72 2.0883 -0.9765
-1.7495 1.1188 0.5813 -1.7079 4.73 1.85 -1.0668
-1.6815 1.3518 0.2881 -1.8751 4.74 1.6933 -1.2155
-1.4543 0.8375 -0.1633 -1.8052 4.75 1.6169 -1.1918
-1.2736 0.6049 -0.5532 -2.0312 4.76 1.5966 -1.1662
-1.1074 1.0422 -0.888 -2.2844 4.77 1.4481 -0.9955
-0.9079 1.9106 -0.9641 -2.3485 4.78 1.2901 -0.9854
-0.6443 2.0948 -0.8166 -2.4714 4.79 1.0956 -0.8436
-0.363 1.4073 -0.472 -2.2155 4.8 0.8908 -0.7228
-0.1522 0.0052 0.0069 -2.4601 4.81 0.9025 -0.6174
0.0847 -0.9702 0.5405 -2.6748 4.82 0.7934 -0.5404
0.285 -1.0156 0.8571 -2.6569 4.83 0.8233 -0.4589
0.4699 0.2349 1.0344 -2.6736 4.84 0.6919 -0.4861
0.5814 1.5707 0.8359 -2.5617 4.85 0.7906 -0.4976
0.6595 2.2346 0.5331 -2.6542 4.86 0.7441 -0.6589
0.7064 1.9256 0.0565 -2.6673 4.87 0.9359 -0.7266
0.6604 1.0121 -0.5146 -2.2803 4.88 0.9729 -0.7719
0.5677 0.8077 -1.0374 -2.2015 4.89 1.0498 -0.9155
0.5206 0.9942 -1.2399 -2.6009 4.9 1.1116 -0.8246
0.3604 1.5393 -1.1576 -2.3446 4.91 1.2671 -0.8234
0.1927 1.1212 -0.9796 -2.3787 4.92 1.3899 -0.8439
-0.0055 0.1335 -0.6442 -1.969 4.93 1.6533 -0.6835
-0.1855 -0.7376 -0.282 -2.0325 4.94 1.6218 -0.5416
-0.4107 -0.6783 0.0934 -2.0392 4.95 1.9217 -0.3332
-0.5448 0.6206 0.2685 -1.8637 4.96 2.0151 -0.1311
-0.6422 2.0058 0.1517 -1.9435 4.97 2.0934 0.0615
-0.7912 2.8696 -0.1889 -1.7654 4.98 2.1905 0.2274
-0.8498 2.4924 -0.7487 -1.7391 4.99 2.4477 0.289
-0.964 1.1704 -1.2016 -1.6045 5.0 2.4925 0.3164
-0.7917 0.2651 -1.9886 -1.3451 5.01 2.4558 0.3038
-0.8102 0.2118 -2.1028 -1.2569 5.02 2.1359 0.182
-0.7246 0.7038 -2.1967 -1.2364 5.03 2.4741 -0.0287
-0.5626 0.9662 -2.0957 -1.0527 5.04 2.0525 -0.3294
-0.3041 0.6208 -1.8267 -0.8359 5.05 1.992 -0.6673
-0.1019 -0.0215 -1.541 -0.7901 5.06 2.1376 -0.9691
0.1341 -0.0162 -0.9756 -0.7481 5.07 2.1295 -1.2584
0.4064 0.9412 -0.7106 -0.6641 5.08 1.7844 -1.5632
0.6699 2.4233 -0.7583 -0.5598 5.09 1.6591 -1.9081
0.9099 2.6959 -0.8463 -0.4258 5.1 1.4269 -2.0761
1.0921 2.2243 -1.3649 -0.3622 5.11 1.2453 -2.2682
1.2019 0.8616 -1.6286 -0.3209 5.12 0.9785 -2.445
1.4205 -0.33 -2.2913 -0.3047 5.13 0.9383 -2.1074
1.3165 -0.518 -2.7918 -0.2505 5.14 0.6828 -1.8073
1.3465 0.232 -2.7755 -0.2084 5.15 0.4745 -1.6552
1.4561 1.1049 -2.8003 -0.1729 5.16 0.3031 -1.1587
1.2053 1.3309 -2.1731 -0.1558 5.17 0.1696 -0.6673
1.1125 0.8705 -1.7823 -0.1322 5.18 0.0295 -0.1915
0.9885 0.7501 -1.1214 -0.1418 5.19 -0.0846 0.2485
0.7771 1.1732 -0.7662 -0.1365 5.2 -0.1638 0.6835
0.5643 2.021 -0.5101 -0.1798 5.21 -0.2162 0.9591
0.4195 2.4351 -0.5167 -0.1992 5.22 -0.2381 1.2176
0.1644 1.9844 -0.7496 -0.2345 5.23 -0.2877 1.1669
-0.0269 0.6829 -1.1137 -0.262 5.24 -0.2513 1.043
-0.2255 -0.6344 -1.7299 -0.2885 5.25 -0.1947 0.9157
-0.3644 -0.972 -2.0986 -0.3528 5.26 -0.1252 0.4854
-0.4307 0.027 -2.0749 -0.4565 5.27 -0.0321 0.0292
-0.524 1.3302 -1.8527 -0.5264 5.28 0.0797 -0.4852
-0.5014 1.895 -1.5739 -0.5842 5.29 0.1991 -1.0993
-0.4975 1.9429 -0.9228 -0.5915 5.3 0.3108 -1.6777
-0.4395 1.1937 -0.3429 -0.6656 5.31 0.4838 -1.9141
-0.3586 1.0321 0.1746 -0.831 5.32 0.5754 -2.1978
-0.1702 1.4579 0.4813 -0.8265 5.33 0.6616 -2.7148
-0.0038 1.894 0.591 -0.8629 5.34 0.9121 -2.6406
0.1821 1.6475 0.4988 -0.9857 5.35 0.8671 -2.6754
0.4378 0.5355 0.1372 -1.0553 5.36 0.9482 -2.6099
0.5477 -0.6803 -0.2779 -1.189 5.37 1.0706 -2.1816
0.7866 -0.8342 -0.5782 -1.0605 5.38 1.1314 -1.7964
1.0343 0.1382 -0.8936 -1.1337 5.39 1.1502 -1.4098
1.064 1.7146 -0.7783 -1.1352 5.4 1.056 -0.9133
1.2304 2.6953 -0.5062 -1.2544 5.41 1.2182 -0.5267
1.2862 2.3677 -0.0835 -1.173 5.42 1.137 -0.0775
1.1269 1.398 0.4977 -1.3022 5.43 0.9495 0.2742
1.125 0.5259 1.017 -1.2996 5.44 0.9442 0.5261
1.0649 0.488 1.4343 -1.3198 5.45 0.7264 0.6748
0.9394 0.8397 1.5692 -1.1761 5.46 0.6336 0.7251
0.745 1.0511 1.4129 -1.353 5.47 0.4302 0.6884
0.462 0.5869 1.0368 -1.2827 5.48 0.2576 0.5185
0.2285 -0.161 0.4968 -1.3127 5.49 0.0607 0.2144
-0.0303 -0.4061 -0.0397 -1.2138 5.5 -0.1364 -0.108
-0.2755 0.4811 -0.4315 -1.0127 5.51 -0.308 -0.4957
-0.5165 1.8341 -0.5843 -0.9925 5.52 -0.506 -0.8175
-0.8015 3.0265 -0.4424 -1.0414 5.53 -0.6165 -1.3354
-0.9781 2.558 -0.1872 -0.9458 5.54 -0.8105 -1.5612
-1.1137 1.3259 0.2623 -0.8079 5.55 -0.9943 -1.6527
-1.2982 -0.0102 0.6418 -0.7096 5.56 -1.0181 -1.8532
-1.2267 -0.4614 0.9457 -0.6461 5.57 -1.1932 -1.7731
-1.1836 0.0244 1.1596 -0.5103 5.58 -1.3392 -1.8298
-1.3666 0.69 1.0273 -0.3808 5.59 -1.3436 -1.7109
-1.2195 0.922 0.6104 -0.2767 5.6 -1.4383 -1.701
-1.0563 0.5744 0.0327 -0.1554 5.61 -1.1908 -1.522
-0.9617 0.3114 -0.5555 -0.0458 5.62 -1.2564 -1.3387
-0.685 0.6772 -0.9712 0.0628 5.63 -1.1236 -1.0575
-0.5746 1.7775 -1.2358 0.1923 5.64 -1.1175 -0.8137
-0.353 2.4572 -1.5093 0.2985 5.65 -1.0754 -0.7175
-0.2356 2.1384 -1.2035 0.3954 5.66 -0.9155 -0.7052
-0.069 0.8987 -0.7963 0.4983 5.67 -0.7616 -0.5477
0.0445 -0.5434 -0.4296 0.5942 5.68 -0.5786 -0.5825
0.1097 -1.2144 -0.0519 0.7183 5.69 -0.3979 -0.6952
0.1439 -0.4646 0.133 0.816 5.7 -0.2758 -0.7748
0.1399 0.7753 0.0744 0.8061 5.71 -0.1134 -0.7713
0.0735 1.6533 -0.2298 0.8878 5.72 0.0377 -0.9087
-0.042 1.568 -0.6631 0.9919 5.73 0.1551 -0.9849
-0.1821 0.9424 -1.2165 1.0334 5.74 0.2784 -0.8943
-0.3625 0.757 -1.7313 0.9996 5.75 0.3724 -0.8798
-0.6786 1.087 -1.9532 1.0295 5.76 0.4707 -0.9346
-0.8263 1.5386 -2.1935 1.1385 5.77 0.4419 -0.8025
-1.2064 1.7355 -1.8429 1.0757 5.78 0.4597 -0.7415
-1.2867 0.5302 -1.7364 1.0484 5.79 0.4658 -0.5834
-1.5091 -0.7785 -0.9936 1.0862 5.8 0.4346 -0.5309
-2.0043 -1.3237 -0.5885 0.9331 5.81 0.4433 -0.4387
-2.002 -0.6473 -0.2633 0.8678 5.82 0.3097 -0.355
-2.0455 0.8383 -0.1663 0.8471 5.83 0.231 -0.3474
-2.1901 2.1831 -0.2762 0.8856 5.84 0.0863 -0.411
-2.4605 2.2501 -0.5715 0.7924 5.85 -0.0436 -0.5185
-2.5028 1.3611 -1.062 0.6676 5.86 -0.1997 -0.6238
-2.3374 0.4103 -1.393 0.5554 5.87 -0.3812 -0.9611
-2.1788 0.2598 -1.6468 0.4352 5.88 -0.5429 -1.2358
-2.0307 0.5944 -1.6887 0.3291 5.89 -0.7273 -1.3483
-2.0667 0.8572 -1.5142 0.2663 5.9 -0.8975 -1.6705
-1.8641 0.3488 -1.3006 0.1367 5.91 -0.9126 -1.9796
-1.813 -0.5547 -0.587 0.0063 5.92 -1.0188 -2.3167
-1.3463 -0.9637 -0.03 -0.1245 5.93 -1.2498 -2.4266
-1.1986 -0.4762 0.447 -0.234 5.94 -1.2837 -2.3799
-1.0951 0.9947 0.7182 -0.377 5.95 -1.2426 -2.2498
-1.0188 2.1733 0.7806 -0.5318 5.96 -1.5162 -2.0856
-0.8228 2.1837 0.5806 -0.6347 5.97 -1.346 -1.7297
-0.8938 1.21 0.1836 -0.7819 5.98 -1.4757 -1.4294
-0.7781 -0.0542 -0.2068 -0.8084 5.99 -1.2552 -1.1118
-0.9055 -0.7225 -0.4856 -0.9336 6.0 -1.3522 -0.5365
-0.8821 -0.3785 -0.5915 -1.0642 6.01 -1.1819 -0.1508
-1.0593 0.2195 -0.5174 -1.1921 6.02 -1.1375 0.2341
-1.1208 0.3806 -0.1147 -1.1906 6.03 -0.9336 0.5394
-1.4909 -0.0567 0.4418 -1.4042 6.04 -0.7286 0.7876
-1.7239 -0.5016 0.9548 -1.4555 6.05 -0.6357 0.7977
-1.6802 -0.1252 1.3875 -1.4517 6.06 -0.4381 0.692
-1.9595 0.9277 1.6539 -1.5071 6.07 -0.288 0.5859
-2.4802 1.8932 2.0571 -1.7143 6.08 -0.081 0.2808
-2.4688 2.0701 1.7897 -1.7704 6.09 0.0905 -0.1112
-2.4704 0.8654 1.3741 -1.5991 6.1 0.232 -0.604
-2.7468 -0.6037 0.8639 -1.8889 6.11 0.4144 -1.0919
-2.8894 -1.5676 0.4844 -1.7024 6.12 0.5311 -1.5573
-2.7798 -1.0728 0.2052 -1.6494 6.13 0.7033 -2.0024
-2.6888 -0.1377 0.1719 -1.723 6.14 0.8001 -2.3372
-2.8874 0.6519 0.3489 -1.7263 6.15 0.8433 -2.7812
-2.4682 0.6303 0.7572 -1.6228 6.16 0.8486 -2.8235
-2.5409 0.229 1.1615 -1.8463 6.17 0.8317 -3.1991
-2.5425 0.0748 1.5397 -1.5584 6.18 0.8945 -3.1347
-2.001 0.5282 1.863 -1.7188 6.19 0.7815 -2.6079
-1.7615 1.2128 2.1282 -1.4769 6.2 0.7029 -2.0565
-1.6484 1.4783 1.9898 -1.5723 6.21 0.5549 -1.7143
-1.5406 0.4164 1.2984 -1.5201 6.22 0.498 -1.2541
-1.1857 -0.9445 0.848 -1.3078 6.23 0.355 -0.7741
-1.0856 -2.0237 0.3102 -1.2327 6.24 0.2201 -0.2467
-0.9175 -1.6015 -0.098 -1.2886 6.25 0.0837 0.1965
-0.8118 -0.2031 -0.2915 -1.0902 6.26 -0.0624 0.5689
-0.8024 0.9928 -0.2913 -1.1266 6.27 -0.2272 0.7681
-0.662 1.3104 -0.0135 -1.002 6.28 -0.3675 0.7879
-0.7248 0.7194 0.3536 -1.0579 6.29 -0.4848 0.8923
-0.897 0.0283 0.8707 -1.0058 6.3 -0.5995 0.7112
-0.9733 -0.1319 1.0045 -0.8191 6.31 -0.6692 0.3494
-1.0737 0.2392 1.1553 -0.7832 6.32 -0.7579 0.0081
-1.3336 0.4271 0.9971 -0.7314 6.33 -0.8394 -0.4505
-1.3367 -0.0382 0.6755 -0.7241 6.34 -0.9276 -0.8084
-1.5757 -1.1934 0.0866 -0.6677 6.35 -0.9826 -1.344
-1.779 -1.8393 -0.4453 -0.6904 6.36 -0.9603 -1.8424
-2.1801 -1.5685 -0.9488 -0.658 6.37 -0.7546 -1.9617
-2.2067 -0.1291 -1.1233 -0.729 6.38 -0.7373 -2.4297
-2.1805 1.395 -1.1674 -0.6936 6.39 -0.696 -2.1545
-2.1879 1.8107 -1.0799 -0.6442 6.4 -0.4975 -2.2485
-2.1742 0.9955 -0.5988 -0.661 6.41 -0.3774 -2.3201
-2.255 -0.2696 -0.1815 -0.7132 6.42 -0.2832 -2.0558
-2.04 -1.0585 0.2029 -0.8618 6.43 -0.1011 -2.0172
-1.9 -0.8609 0.4076 -0.8187 6.44 0.0825 -1.5576
-2.0543 -0.3651 0.4415 -0.9241 6.45 0.2459 -1.2168
-1.6646 -0.2837 0.2081 -1.0547 6.46 0.4043 -1.0039
-1.3166 -0.7534 -0.1962 -0.9313 6.47 0.6425 -0.6924
-1.2469 -1.4266 -0.7387 -1.103 6.48 0.748 -0.485
-0.8472 -1.0373 -1.1344 -1.1538 6.49 0.9484 -0.3234
-0.6386 -0.06 -1.3679 -1.3485 6.5 0.9633 -0.2796
-0.4189 1.2184 -1.5149 -1.2716 6.51 1.1853 -0.2601
-0.2459 1.4821 -1.0773 -1.4008 6.52 1.1926 -0.3171
-0.0432 0.7031 -0.6502 -1.4331 6.53 1.3275 -0.349
0.0864 -0.7399 -0.1451 -1.8255 6.54 1.1635 -0.4779
0.1772 -1.7344 0.4025 -1.8276 6.55 1.1304 -0.7017
0.2196 -1.8585 0.8362 -2.062 6.56 1.1231 -0.7821
0.2281 -1.0256 1.0325 -2.1395 6.57 1.234 -0.8468
0.1719 -0.2415 0.8963 -2.0673 6.58 1.1373 -0.9351
0.0773 -0.1572 0.6178 -2.3977 6.59 1.0012 -0.9179
-0.0481 -0.5695 0.2167 -2.1764 6.6 0.7631 -0.951
-0.2048 -0.7911 -0.1512 -2.6164 6.61 0.6075 -0.9534
-0.3591 -0.2043 -0.4435 -2.3777 6.62 0.5456 -0.8462
-0.5268 0.6917 -0.4801 -2.8189 6.63 0.3349 -0.8345
-0.7195 1.0891 -0.208 -2.6244 6.64 0.1667 -0.8145
-1.0287 0.2463 0.2011 -2.7717 6.65 -0.0103 -0.7331
-1.1087 -1.1491 0.813 -2.6239 6.66 -0.1654 -0.7133
-1.2779 -2.5919 1.51 -3.073 6.67 -0.3271 -0.6109
-1.2998 -2.3171 1.7784 -2.6831 6.68 -0.4319 -0.7746
-1.3012 -1.1397 1.9989 -2.81 6.69 -0.5993 -0.9081
-1.201 0.0163 2.0837 -2.8175 6.7 -0.6902 -1.0135
-1.1663 0.4943 2.0667 -3.0481 6.71 -0.8209 -1.0899
-1.1304 0.1334 1.6721 -2.694 6.72 -0.8557 -1.2866
-0.9561 -0.4713 1.2163 -2.6483 6.73 -0.7925 -1.4194
-0.7621 -0.6191 0.7257 -2.9723 6.74 -0.8223 -1.5372
-0.5887 -0.1871 0.6033 -2.8577 6.75 -0.9087 -1.9685
-0.3501 0.1252 0.706 -2.4612 6.76 -0.7691 -1.9373
-0.0836 -0.2789 1.0424 -2.7593 6.77 -0.7197 -1.8438
0.141 -1.4408 1.5048 -2.5865 6.78 -0.6421 -1.5689
0.3631 -2.5697 2.1521 -2.3375 6.79 -0.4858 -1.5098
0.5506 -2.322 2.3851 -2.2894 6.8 -0.4016 -1.3014
0.7862 -1.2494 2.5082 -2.3482 6.81 -0.2639 -0.989
0.8046 0.3009 2.8203 -2.0966 6.82 -0.1031 -0.6475
0.8906 1.0458 2.3006 -1.8724 6.83 0.0431 -0.2197
0.9955 0.5695 1.8879 -2.0791 6.84 0.1837 0.1033
0.9493 -0.4733 1.3509 -1.7882 6.85 0.3421 0.4332
0.8659 -1.2695 0.9826 -1.7662 6.86 0.4837 0.5713
0.8375 -1.3252 0.6418 -1.6427 6.87 0.5502 0.7375
0.6538 -0.7576 0.5784 -1.5444 6.88 0.6355 0.8055
0.4188 -0.7036 0.6839 -1.3636 6.89 0.7759 0.5999
0.2246 -1.2449 1.0465 -1.0831 6.9 0.7133 0.3905
-0.0069 -1.7952 1.5179 -1.0654 6.91 0.7908 0.0681
-0.2389 -2.116 1.7755 -0.9599 6.92 0.848 -0.3409
-0.481 -1.0287 2.0705 -0.7766 6.93 0.7236 -0.7395
-0.574 0.4251 1.9469 -0.7148 6.94 0.6752 -1.2566
-0.8226 1.0856 1.8603 -0.5204 6.95 0.5982 -1.8905
-0.9968 0.6609 1.5069 -0.451 6.96 0.4574 -2.2144
-1.0661 -0.7131 0.8315 -0.3852 6.97 0.3833 -2.4955
-0.9485 -1.9143 0.2658 -0.2437 6.98 0.1835 -2.6724
-1.0549 -2.0365 -0.2153 -0.1835 6.99 0.0253 -2.9272
-0.9846 -1.635 -0.4258 -0.1023 7.0 -0.1499 -2.7211
-0.8407 -0.9489 -0.3731 -0.0367 7.01 -0.3719 -2.3547
-0.6774 -0.7602 -0.1484 0.0196 7.02 -0.5512 -1.9985
-0.4788 -1.1797 0.267 0.0686 7.03 -0.7363 -1.7788
-0.3094 -1.358 0.7291 0.1101 7.04 -0.938 -1.194
-0.1174 -0.8319 1.0402 0.1351 7.05 -1.1924 -0.589
0.0856 0.1627 1.1369 0.1597 7.06 -1.2594 -0.1133
0.2781 0.8344 1.0873 0.155 7.07 -1.3043 0.3575
0.4239 0.2916 0.712 0.1479 7.08 -1.4663 0.7134
0.5569 -1.1342 0.144 0.1448 7.09 -1.538 1.0961
0.6684 -2.2664 -0.3685 0.1214 7.1 -1.6141 1.1461
0.6904 -3.002 -0.8623 0.0863 7.11 -1.8699 1.2599
0.7339 -1.8964 -1.0696 0.0614 7.12 -1.739 1.0424
0.7329 -0.7124 -0.9456 0.018 7.13 -1.7637 0.7766
0.5919 -0.119 -0.69 -0.0304 7.14 -1.5888 0.4492
0.4677 -0.342 -0.3164 -0.0791 7.15 -1.5127 0.0353
0.2504 -0.8141 0.2368 -0.1412 7.16 -1.6225 -0.4674
0.0315 -0.9481 0.7315 -0.1883 7.17 -1.3852 -0.8659
-0.2023 -0.4587 0.8987 -0.2373 7.18 -1.463 -1.3932
-0.4918 0.0567 1.106 -0.3103 7.19 -1.2431 -1.8651
-0.6951 -0.223 0.9531 -0.4054 7.2 -1.0008 -2.221
-0.9423 -1.262 0.5472 -0.4363 7.21 -0.9928 -2.2894
-1.2498 -2.7696 0.0927 -0.4673 7.22 -0.8125 -2.4878
-1.4027 -2.9489 -0.2891 -0.6167 7.23 -0.7018 -2.276
-1.4418 -1.9379 -0.47 -0.5784 7.24 -0.5187 -2.2361
-1.4878 -0.3935 -0.4408 -0.7262 7.25 -0.4639 -1.6646
-1.5857 0.5039 -0.193 -0.7369 7.26 -0.3365 -1.575
-1.8645 0.4145 0.2777 -0.7515 7.27 -0.2998 -1.0305
-1.7144 -0.5432 0.8463 -0.8425 7.28 -0.2247 -0.6846
-1.4966 -1.2525 1.5676 -0.8111 7.29 -0.2289 -0.3855
-1.5207 -1.3541 1.9941 -0.8748 7.3 -0.2344 -0.0432
-1.3853 -0.8882 1.9938 -0.9237 7.31 -0.2838 0.2059
-1.1769 -0.786 1.8514 -0.9046 7.32 -0.3343 0.3884
-1.1082 -1.3616 1.784 -0.8483 7.33 -0.4449 0.5021
-0.8178 -2.0959 1.3292 -0.9059 7.34 -0.5208 0.4643
-0.6561 -2.2713 0.9977 -0.8284 7.35 -0.7103 0.3754
-0.4657 -1.6407 0.7199 -0.8353 7.36 -0.7966 0.2246
-0.3683 -0.1558 0.6217 -0.7273 7.37 -1.0902 0.0424
-0.2648 0.9585 0.822 -0.683 7.38 -1.2635 -0.177
-0.2256 0.7416 1.0881 -0.577 7.39 -1.479 -0.4036
-0.1999 -0.4523 1.5992 -0.5587 7.4 -1.6216 -0.5406
-0.2574 -1.6104 2.3786 -0.4997 7.41 -1.6369 -0.6545
-0.3713 -2.0554 2.8046 -0.4041 7.42 -1.8347 -0.7801
-0.5206 -1.6374 2.6881 -0.271 7.43 -2.002 -0.8981
-0.6425 -1.0179 3.0658 -0.2058 7.44 -2.3949 -0.8935
-0.95 -1.0822 2.4975 -0.108 7.45 -2.3587 -0.8076
-1.0635 -1.326 2.0557 0.0018 7.46 -2.5059 -0.8146
-1.2222 -1.5896 1.6805 0.1005 7.47 -2.4956 -0.6528
-1.6931 -1.3514 1.1335 0.2156 7.48 -2.5667 -0.6379
-1.8967 -0.0799 1.0731 0.3474 7.49 -2.7379 -0.5814
-2.2494 0.7641 1.001 0.464 7.5 -2.7664 -0.5004
-2.1246 0.6552 1.1839 0.5685 7.51 -2.4266 -0.486
-2.5003 -0.6723 1.7608 0.5775 7.52 -2.677 -0.4854
-2.5969 -2.1071 2.1469 0.6775 7.53 -2.5436 -0.526
-2.3378 -2.7912 2.3903 0.8271 7.54 -2.4533 -0.6458
-2.6274 -2.2138 2.7142 0.8798 7.55 -1.9961 -0.7532
-2.7295 -1.0366 2.8004 1.0858 7.56 -2.1607 -0.8812
-2.5226 -0.406 2.129 1.0641 7.57 -1.7463 -1.0449
-2.5301 -0.4636 1.8293 1.2549 7.58 -1.8576 -1.1009
-2.3861 -0.912 1.2824 1.3362 7.59 -1.4789 -0.9695
-2.0403 -0.8608 0.5943 1.2336 7.6 -1.4793 -0.9315
-1.9249 -0.3549 0.2895 1.1994 7.61 -1.281 -0.9915
-1.6603 0.3337 0.1147 1.3043 7.62 -1.018 -0.7465
-1.281 0.2084 0.2184 1.4349 7.63 -0.8529 -0.528
-1.2689 -0.8854 0.5326 1.2915 7.64 -0.7541 -0.2954
-1.0889 -2.2499 0.8956 1.3998 7.65 -0.6757 0.0102
-0.9441 -3.1004 1.387 1.5083 7.66 -0.6391 0.2894
-0.8392 -2.0563 1.6365 1.3813 7.67 -0.6078 0.5342
