# y : signal strength
# label : detector calibration 19. 10. 2015
#time y2 y1
9.5 -1.2338 0.3244
9.51 -1.1256 0.422
9.52 -1.2469 0.4908
9.53 -1.1399 0.5848
9.54 -1.2726 0.7993
9.55 -1.0877 0.901
9.56 -1.0454 0.9818
9.57 -0.9074 1.1504
9.58 -0.6198 1.1239
9.59 -0.5171 1.3212
9.6 -0.3179 1.4019
9.61 -0.1026 1.2711
9.62 0.1098 1.4464
9.63 0.3189 1.593
9.64 0.5497 1.6099
9.65 0.74 1.4679
9.66 0.9956 1.4698
9.67 1.1475 1.6152
9.68 1.349 1.3923
9.69 1.5315 1.2959
9.7 1.556 1.2521
9.71 1.7242 1.1981
9.72 2.0712 1.1775
9.73 1.8975 1.0721
9.74 2.0216 1.0297
9.75 2.0317 0.8162
9.76 2.3135 0.7543
9.77 2.1568 0.6302
9.78 2.0464 0.5316
9.79 2.0877 0.3771
9.8 2.0214 0.2181
9.81 1.8131 0.1183
9.82 1.722 -0.0184
9.83 1.7187 -0.1432
9.84 1.4971 -0.2838
9.85 1.2551 -0.3499
9.86 1.2185 -0.4656
9.87 0.9531 -0.5229
9.88 0.9294 -0.5923
9.89 0.7667 -0.6659
9.9 0.5309 -0.8341
9.91 0.3974 -0.8278
9.92 0.2693 -0.8373
9.93 0.1492 -0.9536
9.94 0.0506 -0.9533
9.95 -0.0373 -0.8495
9.96 -0.1149 -0.9141
9.97 -0.1906 -0.8201
9.98 -0.2037 -0.7493
9.99 -0.2518 -0.6282
10.0 -0.2376 -0.6076
10.01 -0.2556 -0.4682
10.02 -0.2478 -0.3855
10.03 -0.2108 -0.3328
10.04 -0.2038 -0.1914
10.05 -0.1407 -0.091
10.06 -0.1001 0.0117
10.07 -0.0434 0.1263
10.08 0.0077 0.2426
10.09 0.0561 0.3431
10.1 0.1005 0.4361
10.11 0.1445 0.5601
10.12 0.2037 0.6982
10.13 0.2427 0.6933
10.14 0.2195 0.8029
10.15 0.2688 0.8571
10.16 0.2389 0.9725
10.17 0.261 1.0388
10.18 0.2177 0.9126
10.19 0.1912 1.0439
10.2 0.1504 0.9513
10.21 0.079 0.9229
10.22 0.0239 0.8845
10.23 -0.0397 0.8615
10.24 -0.1175 0.7944
10.25 -0.1786 0.8124
10.26 -0.2405 0.6502
10.27 -0.354 0.6334
10.28 -0.434 0.5389
10.29 -0.4655 0.4061
10.3 -0.5367 0.3143
10.31 -0.5468 0.2241
10.32 -0.569 0.1013
10.33 -0.6185 -0.0175
10.34 -0.6424 -0.1413
10.35 -0.553 -0.2576
10.36 -0.6014 -0.3575
10.37 -0.5164 -0.4017
10.38 -0.4595 -0.5403
10.39 -0.3734 -0.6588
10.4 -0.336 -0.6636
10.41 -0.1815 -0.7882
10.42 -0.074 -0.8561
10.43 0.0521 -0.7733
10.44 0.1695 -0.9034
10.45 0.3579 -0.8314
10.46 0.4947 -0.8637
10.47 0.6351 -0.8529
10.48 0.7013 -0.7795
10.49 0.9485 -0.7799
10.5 1.0128 -0.6503
10.51 1.1712 -0.5934
10.52 1.1891 -0.5035
10.53 1.3669 -0.4375
10.54 1.2922 -0.363
10.55 1.3881 -0.2382
10.56 1.6452 -0.0925
10.57 1.4132 0.0211
10.58 1.3966 0.1623
10.59 1.3382 0.2974
10.6 1.4412 0.4058
10.61 1.3305 0.5576
10.62 1.0704 0.6457
10.63 0.9758 0.7163
10.64 0.8441 0.8575
10.65 0.6431 1.0121
10.66 0.4069 1.1646
10.67 0.1868 1.2142
10.68 -0.0368 1.2754
10.69 -0.2513 1.3779
10.7 -0.4711 1.2501
10.71 -0.6748 1.3327
10.72 -0.888 1.4056
10.73 -1.2228 1.3382
10.74 -1.3319 1.5009
10.75 -1.7538 1.5337
10.76 -1.9169 1.3208
10.77 -1.9343 1.1804
10.78 -2.2193 1.2838
10.79 -2.2742 1.1601
10.8 -2.3703 1.1739
10.81 -2.4754 0.9959
10.82 -2.1089 0.8913
10.83 -2.1954 0.8376
10.84 -2.5021 0.6614
10.85 -2.1694 0.5699
10.86 -2.2677 0.4345
10.87 -2.1631 0.3284
10.88 -1.9342 0.2538
10.89 -1.6116 0.1369
10.9 -1.5661 0.0235
10.91 -1.4208 -0.0695
10.92 -1.0886 -0.1638
10.93 -0.7798 -0.2378
10.94 -0.5897 -0.3302
10.95 -0.4043 -0.3359
10.96 -0.204 -0.3765
10.97 0.0256 -0.4816
10.98 0.2217 -0.4708
10.99 0.3972 -0.4255
11.0 0.6027 -0.4467
11.01 0.7275 -0.426
11.02 0.8055 -0.3802
11.03 0.9371 -0.3217
11.04 1.0408 -0.2688
11.05 1.1989 -0.2377
11.06 1.0819 -0.1628
11.07 1.1508 -0.0583
11.08 1.2312 0.0341
11.09 1.1385 0.1372
11.1 0.9682 0.2332
11.11 0.979 0.3486
11.12 0.773 0.4925
11.13 0.6238 0.5124
11.14 0.5146 0.643
11.15 0.3783 0.7173
11.16 0.2316 0.9294
11.17 0.0413 1.0381
11.18 -0.1293 1.0077
11.19 -0.3042 1.1264
11.2 -0.4414 1.2571
11.21 -0.6586 1.2942
11.22 -0.8162 1.1336
11.23 -1.0454 1.3806
11.24 -1.153 1.3879
11.25 -1.1009 1.3678
11.26 -1.2268 1.1591
11.27 -1.3482 1.1646
11.28 -1.55 1.2066
11.29 -1.3601 1.129
11.3 -1.6078 1.001
11.31 -1.4419 0.9002
11.32 -1.5902 0.7502
11.33 -1.6424 0.6319
11.34 -1.6087 0.6023
11.35 -1.4112 0.4651
11.36 -1.3139 0.2877
11.37 -1.4061 0.1612
11.38 -1.2479 0.0301
11.39 -1.2785 -0.1161
11.4 -1.0673 -0.2585
11.41 -1.0838 -0.3712
11.42 -0.9952 -0.5307
11.43 -1.049 -0.663
11.44 -0.9923 -0.8021
11.45 -0.8944 -0.946
11.46 -0.85 -1.1109
11.47 -0.8612 -1.0043
11.48 -0.7209 -1.1178
11.49 -0.7795 -1.255
11.5 -0.8096 -1.3801
11.51 -0.8976 -1.2645
11.52 -0.7917 -1.3797
11.53 -0.9578 -1.2963
11.54 -0.9986 -1.4334
11.55 -1.0575 -1.5266
11.56 -1.1097 -1.3662
11.57 -1.0078 -1.4428
11.58 -1.1596 -1.3106
11.59 -1.3171 -1.1967
11.6 -1.2052 -1.288
11.61 -1.3211 -1.1902
11.62 -1.2739 -1.0762
11.63 -1.4426 -0.88
11.64 -1.2627 -0.7966
11.65 -1.3298 -0.6907
11.66 -1.4906 -0.6496
11.67 -1.2635 -0.6008
11.68 -1.337 -0.5071
11.69 -1.2528 -0.4339
11.7 -1.1733 -0.3503
11.71 -1.1047 -0.2776
11.72 -1.041 -0.2133
11.73 -1.0128 -0.1742
11.74 -0.8821 -0.1108
11.75 -0.7189 -0.0899
11.76 -0.5596 -0.0768
11.77 -0.3829 -0.0912
11.78 -0.2657 -0.0974
11.79 -0.1459 -0.1288
11.8 -0.0232 -0.1707
11.81 0.1043 -0.2177
11.82 0.2175 -0.267
11.83 0.3187 -0.3675
11.84 0.415 -0.4594
11.85 0.4138 -0.5524
11.86 0.5007 -0.6812
11.87 0.5101 -0.8169
11.88 0.4816 -0.9696
11.89 0.4489 -0.9439
11.9 0.4388 -1.1376
11.91 0.3634 -1.2281
11.92 0.2646 -1.4574
11.93 0.143 -1.6672
11.94 -0.0046 -1.6003
11.95 -0.179 -1.8965
11.96 -0.3282 -1.8643
11.97 -0.5211 -2.1028
11.98 -0.785 -2.3097
11.99 -0.9767 -2.3867
12.0 -1.1748 -2.2011
12.01 -1.2676 -2.5237
12.02 -1.5612 -2.433
12.03 -1.8642 -2.4199
12.04 -2.0175 -2.3375
12.05 -2.2912 -2.584
12.06 -2.624 -2.4712
12.07 -2.6691 -2.4719
12.08 -2.4565 -2.5712
12.09 -2.8152 -2.3412
12.1 -2.6603 -2.3157
12.11 -2.7365 -2.2961
12.12 -2.6829 -2.1742
12.13 -2.7196 -1.7935
12.14 -3.005 -1.7481
12.15 -2.5947 -1.896
12.16 -2.6368 -1.6408
12.17 -2.5133 -1.4094
12.18 -2.5572 -1.2872
12.19 -2.2271 -1.1702
12.2 -1.9696 -1.2115
12.21 -2.0676 -1.0374
12.22 -1.7702 -0.9427
12.23 -1.4259 -0.7567
12.24 -1.1835 -0.6958
12.25 -0.9535 -0.5648
12.26 -0.8256 -0.4766
12.27 -0.5485 -0.368
12.28 -0.3839 -0.3272
12.29 -0.1378 -0.265
12.3 0.0566 -0.186
12.31 0.2641 -0.162
12.32 0.4019 -0.1448
12.33 0.5358 -0.1439
12.34 0.6 -0.1338
12.35 0.7486 -0.176
12.36 0.7136 -0.2071
12.37 0.7674 -0.2306
12.38 0.833 -0.2978
12.39 0.8407 -0.338
12.4 0.7797 -0.4504
12.41 0.6518 -0.5168
12.42 0.5334 -0.5493
12.43 0.4837 -0.6669
12.44 0.3171 -0.7635
12.45 0.1697 -0.8689
12.46 -0.0063 -0.8108
12.47 -0.1695 -1.0402
12.48 -0.3347 -1.0805
12.49 -0.4928 -1.0383
12.5 -0.7491 -1.1393
12.51 -0.8509 -1.265
12.52 -1.0643 -1.2794
12.53 -1.1373 -1.3503
12.54 -1.2869 -1.2516
12.55 -1.6342 -1.2927
12.56 -1.7918 -1.331
12.57 -1.6897 -1.3346
12.58 -1.9742 -1.3273
12.59 -2.0233 -1.1915
12.6 -1.9112 -1.2083
12.61 -2.1457 -0.9358
12.62 -2.0566 -0.9458
12.63 -1.8491 -0.8912
12.64 -1.7799 -0.6694
12.65 -1.901 -0.5402
12.66 -1.7723 -0.4125
12.67 -1.7513 -0.2577
12.68 -1.8106 -0.1264
12.69 -1.5541 0.0345
12.7 -1.6111 0.1946
12.71 -1.3146 0.3981
12.72 -1.2973 0.5687
12.73 -1.2634 0.6345
12.74 -1.1306 0.8335
12.75 -1.0217 1.027
12.76 -1.0155 1.1045
12.77 -0.8752 1.2856
12.78 -0.8004 1.4872
12.79 -0.7045 1.379
12.8 -0.7665 1.5021
12.81 -0.684 1.5942
12.82 -0.7091 1.646
12.83 -0.7595 2.0227
12.84 -0.7443 2.1002
12.85 -0.7592 2.0365
12.86 -0.8418 2.0223
12.87 -0.8552 2.0796
12.88 -0.9255 1.9404
12.89 -0.9193 1.7661
12.9 -0.9721 1.8013
12.91 -1.0295 2.0028
12.92 -1.1254 1.8312
12.93 -0.9746 1.7629
12.94 -1.1399 1.7271
12.95 -1.0045 1.6836
12.96 -1.0922 1.3895
12.97 -1.001 1.3458
12.98 -1.1568 1.3605
12.99 -1.0415 1.3443
13.0 -0.9794 1.1978
13.01 -0.988 1.0976
13.02 -0.8049 1.0615
13.03 -0.8002 1.0376
13.04 -0.6733 0.9198
13.05 -0.5801 0.9444
13.06 -0.405 0.829
13.07 -0.3267 0.7694
13.08 -0.19 0.7197
13.09 -0.0586 0.7354
13.1 0.0598 0.8014
13.11 0.1921 0.8595
13.12 0.3201 0.758
13.13 0.4071 0.8637
13.14 0.4788 0.9947
13.15 0.5575 1.0454
13.16 0.6594 1.1082
13.17 0.6568 1.1186
13.18 0.7023 1.3918
13.19 0.7292 1.5088
13.2 0.6546 1.3779
13.21 0.5592 1.7618
13.22 0.5909 1.8422
13.23 0.4502 1.869
13.24 0.3317 1.9577
13.25 0.2101 2.2062
13.26 0.0869 2.3617
13.27 -0.074 2.1842
13.28 -0.2338 2.4931
13.29 -0.4147 2.3073
13.3 -0.6594 2.4956
13.31 -0.7983 2.8565
13.32 -0.9948 2.934
13.33 -1.1434 2.8607
13.34 -1.5571 2.8149
13.35 -1.5932 2.8706
13.36 -1.6373 3.1325
13.37 -1.8097 2.874
13.38 -2.179 2.6576
13.39 -2.057 2.6837
13.4 -2.2702 2.7785
13.41 -2.4714 2.8338
13.42 -2.5654 2.8614
13.43 -2.3305 2.565
13.44 -2.4583 2.4197
13.45 -2.3497 2.3601
13.46 -2.3945 2.0682
13.47 -2.0392 2.2356
13.48 -1.7675 1.8241
13.49 -1.8309 1.8942
13.5 -1.4759 1.6532
13.51 -1.4531 1.6224
13.52 -1.1048 1.5078
13.53 -0.9371 1.2217
13.54 -0.6971 1.0296
13.55 -0.4586 0.8864
13.56 -0.2265 0.7767
13.57 0.0336 0.7662
13.58 0.273 0.6657
13.59 0.5004 0.5324
13.6 0.7125 0.4449
13.61 0.8594 0.3834
13.62 1.118 0.2757
13.63 1.1733 0.2492
13.64 1.4416 0.189
13.65 1.6491 0.1605
13.66 1.7186 0.1661
13.67 1.5677 0.1501
13.68 1.7787 0.1794
13.69 1.5933 0.1771
13.7 1.54 0.2154
13.71 1.6846 0.2687
13.72 1.3693 0.2865
13.73 1.4735 0.339
13.74 1.1683 0.4764
13.75 1.2205 0.5485
13.76 1.0342 0.5405
13.77 0.8062 0.6489
13.78 0.5409 0.7671
13.79 0.424 0.834
13.8 0.2314 0.7972
13.81 0.0202 0.8943
13.82 -0.1803 1.0013
13.83 -0.3347 1.1042
13.84 -0.5186 1.0874
13.85 -0.6867 1.1353
13.86 -0.7656 1.0052
13.87 -0.8641 1.0063
13.88 -0.9262 1.0602
13.89 -1.0657 1.0733
13.9 -1.1041 1.0618
13.91 -1.1379 0.8797
13.92 -1.1159 0.9176
13.93 -1.1418 0.7564
13.94 -1.1362 0.6239
13.95 -1.0731 0.585
13.96 -1.1208 0.4554
13.97 -1.0024 0.2848
13.98 -0.9409 0.1781
13.99 -0.8403 0.0233
14.0 -0.7324 -0.1315
14.01 -0.6334 -0.2839
14.02 -0.488 -0.4545
14.03 -0.3614 -0.662
14.04 -0.233 -0.8025
14.05 -0.1403 -1.0393
14.06 -0.0235 -1.1212
14.07 0.085 -1.1626
14.08 0.1704 -1.3557
14.09 0.2665 -1.6678
14.1 0.3313 -1.6792
14.11 0.3988 -1.7522
14.12 0.4276 -1.8296
14.13 0.4719 -1.933
14.14 0.4822 -1.994
14.15 0.4671 -1.9575
14.16 0.467 -2.0875
14.17 0.4338 -2.2263
14.18 0.41 -2.27
14.19 0.3896 -2.1357
14.2 0.3648 -2.1287
14.21 0.3146 -2.0995
14.22 0.2695 -2.3537
14.23 0.2562 -2.0141
14.24 0.2217 -2.0734
14.25 0.1633 -2.1174
14.26 0.1609 -2.0827
14.27 0.1543 -1.7532
14.28 0.1415 -1.6297
14.29 0.1499 -1.8305
14.3 0.1762 -1.4267
14.31 0.194 -1.5739
14.32 0.243 -1.3574
14.33 0.308 -1.3974
14.34 0.3655 -1.1784
14.35 0.4508 -1.1964
14.36 0.5978 -1.0496
14.37 0.6858 -0.9394
14.38 0.7644 -0.9936
14.39 0.8505 -0.9097
14.4 1.0375 -0.7939
14.41 1.1143 -0.8668
14.42 1.0959 -0.7645
14.43 1.1526 -0.8644
14.44 1.2802 -0.9039
14.45 1.5624 -0.7973
14.46 1.5895 -0.8383
14.47 1.4277 -0.9948
14.48 1.6303 -1.1014
14.49 1.4616 -1.0558
14.5 1.7022 -1.2046
14.51 1.6468 -1.1581
14.52 1.6755 -1.4802
14.53 1.3765 -1.623
14.54 1.4881 -1.5657
14.55 1.4205 -1.6982
14.56 1.0765 -1.8708
14.57 1.1373 -2.1027
14.58 0.9255 -2.2118
14.59 0.6975 -1.9224
14.6 0.5033 -2.0249
14.61 0.3739 -2.2835
14.62 0.1842 -2.3765
14.63 -0.0099 -2.6433
14.64 -0.1822 -2.642
14.65 -0.3864 -2.4216
14.66 -0.4919 -2.6908
14.67 -0.6479 -2.8919
14.68 -0.8466 -2.7411
14.69 -0.9586 -2.7066
14.7 -1.0477 -2.8056
14.71 -1.0954 -2.502
14.72 -1.1475 -2.3856
14.73 -1.2205 -2.3598
14.74 -1.166 -2.5305
14.75 -1.2462 -2.444
14.76 -1.0907 -1.9762
14.77 -1.0451 -1.9763
14.78 -0.9372 -1.8044
14.79 -0.6949 -1.8558
14.8 -0.5892 -1.8161
14.81 -0.3373 -1.5115
14.82 -0.1729 -1.5015
14.83 0.059 -1.2931
14.84 0.271 -1.0106
14.85 0.5246 -0.9
14.86 0.7286 -0.8059
14.87 0.9516 -0.6
14.88 1.3615 -0.5367
14.89 1.4912 -0.3746
14.9 1.7329 -0.2537
14.91 1.8801 -0.15
14.92 1.916 -0.0499
14.93 2.3647 0.0315
14.94 2.2939 0.1068
14.95 2.4737 0.1677
14.96 2.8228 0.1992
14.97 2.9074 0.2599
14.98 2.6347 0.2491
14.99 2.5284 0.2671
15.0 2.5399 0.2379
15.01 2.8507 0.2475
15.02 2.6602 0.1745
15.03 2.5721 0.1442
15.04 2.4532 0.0941
15.05 2.0767 0.0361
15.06 2.281 -0.0359
15.07 2.0328 -0.1097
15.08 1.656 -0.1763
15.09 1.516 -0.2675
15.1 1.28 -0.3065
15.11 1.0877 -0.4259
15.12 0.9111 -0.5291
15.13 0.6101 -0.5521
15.14 0.5233 -0.6043
15.15 0.3217 -0.6373
15.16 0.1301 -0.6629
15.17 -0.0176 -0.8067
15.18 -0.146 -0.8162
15.19 -0.2842 -0.7809
15.2 -0.3186 -0.8106
15.21 -0.4474 -0.7903
15.22 -0.4338 -0.7249
15.23 -0.4403 -0.7335
15.24 -0.4345 -0.6613
15.25 -0.4725 -0.6463
15.26 -0.4311 -0.551
15.27 -0.3273 -0.4682
15.28 -0.2377 -0.3221
15.29 -0.1563 -0.2403
15.3 -0.0327 -0.124
15.31 0.0911 0.0152
15.32 0.2307 0.1463
15.33 0.3712 0.298
15.34 0.4941 0.439
15.35 0.5539 0.6388
15.36 0.7457 0.71
15.37 0.8842 0.8884
15.38 0.9989 1.1112
15.39 1.163 1.0578
15.4 1.0529 1.1736
15.41 1.2758 1.526
15.42 1.2353 1.5638
15.43 1.2383 1.7744
15.44 1.3761 1.6469
15.45 1.4757 1.8123
15.46 1.5466 1.7852
15.47 1.4448 1.975
15.48 1.2851 2.0936
15.49 1.2409 1.7944
15.5 1.3842 2.1124
15.51 1.1683 1.8377
15.52 1.3151 2.0587
15.53 1.2854 1.7717
15.54 1.1281 1.9278
15.55 1.0307 1.7023
15.56 1.0231 1.634
15.57 1.0641 1.5874
15.58 0.9609 1.649
15.59 0.9862 1.4204
15.6 0.988 1.3378
15.61 0.8571 1.2166
15.62 0.8649 1.1348
15.63 0.9544 1.0321
15.64 1.0558 0.8675
15.65 1.1209 0.8349
15.66 1.0473 0.6905
15.67 1.0868 0.5835
15.68 1.2281 0.507
15.69 1.3813 0.4654
15.7 1.3602 0.3384
15.71 1.3759 0.2929
15.72 1.6531 0.2274
15.73 1.5542 0.218
15.74 1.7413 0.1785
15.75 1.8915 0.1533
15.76 1.8947 0.151
15.77 1.8926 0.1591
15.78 1.854 0.1832
15.79 2.0876 0.2375
15.8 1.8524 0.2933
15.81 1.9339 0.3614
15.82 1.8291 0.4135
15.83 1.9596 0.4397
15.84 1.8713 0.5819
15.85 1.6003 0.6998
15.86 1.4614 0.7261
15.87 1.3437 0.9059
15.88 1.3028 0.9366
15.89 1.0562 0.9726
15.9 1.0264 1.1363
15.91 0.9039 1.4058
15.92 0.6477 1.4122
15.93 0.5196 1.362
15.94 0.3 1.6039
15.95 0.1288 1.7624
15.96 -0.044 1.6219
15.97 -0.2158 1.9079
15.98 -0.3141 1.9459
15.99 -0.451 1.7801
16.0 -0.647 1.9208
16.01 -0.6289 1.9557
16.02 -0.8196 1.7587
16.03 -0.7629 1.869
16.04 -0.7452 1.5896
16.05 -0.8637 1.5758
16.06 -0.7378 1.4567
16.07 -0.7158 1.5039
16.08 -0.587 1.4559
16.09 -0.5467 1.4347
16.1 -0.3366 1.2321
16.11 -0.2012 1.0011
16.12 -0.0168 1.0126
16.13 0.1689 0.8486
16.14 0.3803 0.7103
16.15 0.624 0.57
16.16 0.7671 0.3986
16.17 1.0326 0.2723
16.18 1.2394 0.1255
16.19 1.6517 -0.0111
16.2 1.7312 -0.1403
16.21 1.9365 -0.2653
16.22 2.0668 -0.3902
16.23 2.3037 -0.4909
16.24 2.448 -0.5259
16.25 2.4156 -0.5521
16.26 2.831 -0.6551
16.27 2.5119 -0.7012
16.28 2.6591 -0.7053
16.29 2.9331 -0.7901
16.3 3.017 -0.7035
16.31 2.6836 -0.777
16.32 2.7739 -0.7001
16.33 2.3959 -0.6209
16.34 2.5035 -0.5903
16.35 2.5005 -0.585
16.36 2.1341 -0.5534
16.37 2.0135 -0.4642
16.38 1.7022 -0.3424
16.39 1.3895 -0.2549
16.4 1.3634 -0.148
16.41 1.0812 -0.0424
16.42 0.8708 0.0674
16.43 0.5533 0.1616
16.44 0.4138 0.2422
16.45 0.173 0.3762
16.46 -0.0147 0.4745
16.47 -0.2069 0.5331
16.48 -0.3412 0.6744
16.49 -0.475 0.7234
16.5 -0.5631 0.7783
16.51 -0.7402 0.7932
16.52 -0.7696 0.7929
16.53 -0.778 0.8245
16.54 -0.8902 0.8847
16.55 -0.8369 0.9208
16.56 -0.7387 0.7522
16.57 -0.7467 0.8064
16.58 -0.745 0.8004
16.59 -0.5905 0.6403
16.6 -0.4929 0.5745
16.61 -0.3694 0.511
16.62 -0.2691 0.4302
16.63 -0.125 0.3513
16.64 0.0067 0.2243
16.65 0.1388 0.1193
16.66 0.2815 0.0103
16.67 0.456 -0.1103
