# label : detector calibration 16. 11. 2015
# x : time signal
#y4 time y3 y5 y2 y1
1.2564 4.56 2.0745 -1.4501 -2.1703 0.5316
1.5063 4.57 2.0621 -1.4866 -1.8389 1.2726
1.5752 4.58 2.1036 -1.2707 -1.4519 1.9129
1.5138 4.59 2.059 -0.9549 -1.0129 1.6314
1.5523 4.6 1.9037 -0.9148 -0.5861 1.173
1.4616 4.61 1.5167 -0.7071 -0.2783 0.339
1.579 4.62 1.3156 -0.5045 -0.1395 -0.1312
1.273 4.63 0.8862 -0.3068 -0.192 -0.0384
1.1499 4.64 0.5588 -0.1206 -0.4113 0.505
1.0362 4.65 0.3907 0.0321 -0.7903 1.2835
0.7773 4.66 0.2696 0.2083 -1.0608 1.5617
0.4504 4.67 0.2231 0.3708 -1.6096 1.4397
0.1533 4.68 0.3691 0.4493 -1.8318 0.9463
-0.1658 4.69 0.5379 0.6609 -1.9978 0.0823
-0.4714 4.7 0.7908 0.6528 -1.8671 -0.4709
-0.665 4.71 1.1893 0.8435 -1.7394 -0.3876
-0.9686 4.72 1.5288 0.8976 -1.3319 0.1399
-1.2841 4.73 1.8845 0.9848 -1.0165 0.9003
-1.3379 4.74 2.1101 0.9496 -0.5532 1.2795
-1.384 4.75 2.0289 1.0949 -0.1618 1.0557
-1.6208 4.76 2.1985 1.0 0.1033 0.3346
-1.5039 4.77 2.3407 1.2056 0.1917 -0.4832
-1.4934 4.78 2.19 1.1956 0.1151 -1.0507
-1.4693 4.79 1.7559 1.159 -0.1381 -1.103
-1.5888 4.8 1.4766 1.1051 -0.4549 -0.4931
-1.2872 4.81 1.0882 1.0389 -0.8529 0.1261
-1.1277 4.82 0.8262 1.0311 -1.1351 0.5463
-0.9506 4.83 0.6067 1.0087 -1.4517 0.3211
-0.5878 4.84 0.3348 0.9095 -1.7345 -0.3801
-0.3632 4.85 0.245 0.8883 -1.4891 -1.1153
-0.0825 4.86 0.2171 0.7506 -1.3908 -1.6914
0.1894 4.87 0.2978 0.6476 -0.9562 -1.8308
0.4886 4.88 0.4715 0.5272 -0.4765 -1.2675
0.654 4.89 0.8099 0.4761 -0.0323 -0.5608
0.8341 4.9 0.9712 0.4077 0.3545 -0.1409
1.0296 4.91 1.4327 0.2918 0.5141 -0.2786
1.1533 4.92 1.6392 0.2442 0.6643 -0.9683
1.2694 4.93 2.0314 0.1527 0.5501 -1.803
1.445 4.94 2.0962 0.0564 0.2601 -2.2272
1.3839 4.95 2.1261 -0.0137 -0.0966 -2.1353
1.435 4.96 1.9 -0.0763 -0.492 -1.6346
1.2678 4.97 1.7197 -0.1456 -0.8366 -0.9069
1.1288 4.98 1.6518 -0.1988 -0.9877 -0.4428
0.798 4.99 1.3438 -0.2637 -1.1069 -0.5268
0.6742 5.0 0.9364 -0.2945 -0.9833 -1.2604
0.3999 5.01 0.5593 -0.3204 -0.6704 -1.9905
0.0998 5.02 0.2381 -0.3653 -0.3506 -2.3068
-0.197 5.03 0.0384 -0.3496 0.1244 -2.0853
-0.4685 5.04 -0.0905 -0.3768 0.5487 -1.4707
-0.7454 5.05 -0.1039 -0.3709 0.8982 -0.7522
-0.9961 5.06 -0.0143 -0.3337 1.0524 -0.3367
-1.1908 5.07 0.1552 -0.3172 1.1184 -0.3333
-1.4136 5.08 0.3871 -0.2611 0.927 -0.9848
-1.7172 5.09 0.7059 -0.2111 0.6761 -1.6736
-1.7127 5.1 1.045 -0.1687 0.2936 -1.9218
-1.6571 5.11 1.3804 -0.1203 -0.059 -1.9256
-1.965 5.12 1.4486 -0.0616 -0.3994 -1.2631
-1.7441 5.13 1.7506 -0.0054 -0.5682 -0.3303
-1.8056 5.14 1.4849 0.0618 -0.6362 0.1918
-1.7257 5.15 1.4178 0.116 -0.4227 0.1739
-1.5511 5.16 1.2362 0.2088 -0.1252 -0.3672
-1.2868 5.17 0.9522 0.2399 0.2697 -1.0813
-0.9783 5.18 0.6817 0.3061 0.8091 -1.5137
-0.7536 5.19 0.2981 0.4018 1.2713 -1.1538
-0.5067 5.2 -0.03 0.4791 1.4398 -0.5735
-0.2606 5.21 -0.3195 0.5576 1.5865 0.2739
0.0275 5.22 -0.516 0.6264 1.6407 0.7754
0.2727 5.23 -0.7309 0.5643 1.4444 0.8472
0.5229 5.24 -0.7323 0.6165 1.2453 0.28
0.6993 5.25 -0.5536 0.7563 0.6967 -0.4169
0.9396 5.26 -0.4119 0.6779 0.3885 -0.8579
1.0146 5.27 -0.1567 0.7624 0.0938 -0.7292
1.0456 5.28 0.1162 0.8074 -0.0762 -0.0754
1.1009 5.29 0.3783 0.7305 -0.0602 0.7525
1.0106 5.3 0.6909 0.7093 0.1248 1.2426
0.9262 5.31 0.8072 0.7355 0.4242 1.2289
0.8813 5.32 0.9945 0.6996 0.9281 0.6457
0.6674 5.33 0.8793 0.7395 1.4401 -0.1251
0.5805 5.34 0.7312 0.7037 1.5841 -0.6359
0.2896 5.35 0.5784 0.681 1.8717 -0.5673
0.0617 5.36 0.3035 0.5388 2.163 0.0676
-0.204 5.37 -0.0767 0.555 2.1676 0.7505
-0.5296 5.38 -0.4372 0.479 1.7027 1.355
-0.6848 5.39 -0.7271 0.4062 1.5453 1.1082
-0.9514 5.4 -1.0419 0.317 1.1767 0.516
-1.1543 5.41 -1.2958 0.2687 0.798 -0.2559
-1.4927 5.42 -1.3206 0.2236 0.5283 -0.7439
-1.8265 5.43 -1.4675 0.1585 0.3915 -0.8174
-1.9315 5.44 -1.3577 0.1055 0.4238 -0.2216
-1.9388 5.45 -1.1536 0.0501 0.6166 0.4948
-1.9125 5.46 -0.8996 -0.0001 0.9215 0.8562
-1.8921 5.47 -0.5771 -0.0483 1.3134 0.7791
-1.7518 5.48 -0.2769 -0.0898 1.7325 0.0685
-1.9618 5.49 -0.0649 -0.108 2.0212 -0.7395
-1.8152 5.5 0.1158 -0.1436 2.3575 -1.2774
-1.6505 5.51 0.1851 -0.1577 2.64 -1.4212
-1.3301 5.52 0.1654 -0.1603 2.5411 -0.7766
-1.1364 5.53 0.0239 -0.1328 2.2359 -0.1653
-0.8554 5.54 -0.2298 -0.1257 1.8239 0.2234
-0.6261 5.55 -0.4956 -0.0889 1.5335 0.0557
-0.4037 5.56 -0.9493 -0.051 1.0868 -0.6266
-0.1181 5.57 -1.3006 0.0036 0.8026 -1.5185
0.1177 5.58 -1.6363 0.0616 0.7876 -1.861
0.3402 5.59 -1.7146 0.13 0.7565 -2.196
0.469 5.6 -1.9264 0.2467 1.0255 -1.5602
0.5993 5.61 -2.306 0.294 1.395 -0.7867
0.6839 5.62 -2.0999 0.4007 1.6987 -0.4942
0.8838 5.63 -2.0456 0.5434 2.1075 -0.5944
0.8056 5.64 -1.7548 0.62 2.4405 -1.1151
0.8041 5.65 -1.5893 0.8295 2.8649 -2.17
0.7816 5.66 -1.2179 0.8563 2.837 -2.8274
0.6323 5.67 -0.8596 1.0303 2.7745 -2.528
0.4337 5.68 -0.755 1.2511 2.3894 -1.9645
0.2542 5.69 -0.4918 1.2228 1.8691 -1.2019
0.0115 5.7 -0.4911 1.3765 1.4573 -0.7948
-0.2465 5.71 -0.5052 1.5784 1.3594 -0.878
-0.5273 5.72 -0.6478 1.8604 0.9783 -1.4988
-0.7385 5.73 -0.7993 2.0288 1.0164 -2.349
-1.018 5.74 -1.2206 2.1554 0.9769 -2.6341
-1.1519 5.75 -1.6253 1.9718 1.3648 -2.6853
-1.3614 5.76 -1.9199 2.242 1.5983 -1.9487
-1.7141 5.77 -2.1574 2.4448 2.0063 -1.4263
-1.9105 5.78 -2.3507 2.3074 2.5087 -0.744
-2.0176 5.79 -2.4342 2.764 2.8069 -0.7849
-1.9699 5.8 -2.6775 2.6863 3.134 -1.4464
-1.9592 5.81 -2.4799 2.566 2.8173 -2.0385
-1.8982 5.82 -2.5019 2.7581 2.5904 -2.5747
-1.9559 5.83 -2.1171 2.5194 2.3293 -2.3138
-2.1229 5.84 -2.0052 3.0141 1.9372 -1.6211
-1.9412 5.85 -1.743 2.8806 1.754 -0.944
-1.7171 5.86 -1.2566 2.5134 1.1465 -0.3436
-1.3443 5.87 -1.1527 2.7973 1.0976 -0.3112
-1.3179 5.88 -1.0208 2.3999 0.9339 -0.888
-0.9123 5.89 -0.9094 2.6668 1.057 -1.4912
-0.7189 5.9 -0.9796 2.3947 1.4545 -2.0939
-0.5325 5.91 -1.1262 2.3618 1.6351 -1.8498
-0.2443 5.92 -1.3666 2.0287 2.2223 -1.175
-0.0307 5.93 -1.5982 2.2765 2.6085 -0.2602
0.1591 5.94 -1.7168 1.9789 2.729 0.3125
0.3169 5.95 -2.2933 1.5983 3.0806 0.3562
0.4229 5.96 -2.7238 1.5959 3.1265 -0.1765
0.5698 5.97 -2.6867 1.35 2.7479 -0.9102
0.6182 5.98 -3.024 1.14 2.1358 -1.1637
0.6089 5.99 -2.7741 1.1152 1.974 -1.0742
0.5075 6.0 -2.6423 0.7812 1.5435 -0.5349
0.4215 6.01 -2.6817 0.7078 1.0984 0.3088
0.3264 6.02 -2.2986 0.4356 0.8562 0.7877
0.1819 6.03 -2.153 0.2532 0.8078 0.8999
-0.03 6.04 -1.7066 0.0561 1.1066 0.2888
-0.2429 6.05 -1.3084 -0.1239 1.4391 -0.4254
-0.5187 6.06 -1.2349 -0.3047 1.6805 -0.8509
-0.66 6.07 -0.9184 -0.4511 2.2246 -0.8015
-1.059 6.08 -0.9187 -0.6162 2.4291 -0.2512
-1.1067 6.09 -0.9 -0.8818 2.5426 0.4965
-1.3668 6.1 -1.0716 -0.9529 2.7515 1.0076
-1.5683 6.11 -1.3174 -1.0231 2.8845 0.9377
-1.776 6.12 -1.6556 -1.2806 2.1616 0.3678
-1.8835 6.13 -1.9948 -1.2723 2.1159 -0.4722
-2.0544 6.14 -2.0775 -1.3872 1.5653 -0.9834
-2.0613 6.15 -2.4563 -1.4618 1.0608 -1.0017
-2.0607 6.16 -2.9009 -1.5338 0.8337 -0.427
-2.048 6.17 -2.6948 -1.482 0.6804 0.272
-2.2871 6.18 -2.7301 -1.7773 0.6226 0.6759
-2.1334 6.19 -2.5284 -1.5671 0.7431 0.5883
-1.944 6.2 -2.2053 -1.5954 1.0875 -0.0179
-1.7277 6.21 -2.0295 -1.5951 1.4678 -0.8582
-1.5993 6.22 -1.6018 -1.6577 1.9878 -1.4213
-1.315 6.23 -1.5351 -1.5058 2.0619 -1.37
-1.0021 6.24 -1.0333 -1.5558 2.323 -0.9371
-0.7512 6.25 -0.826 -1.5388 2.5219 -0.2978
-0.5369 6.26 -0.5833 -1.5822 2.1542 0.1258
-0.3692 6.27 -0.4948 -1.2722 1.8476 -0.0038
-0.1338 6.28 -0.5746 -1.236 1.5395 -0.7122
0.0322 6.29 -0.6475 -1.1849 1.085 -1.5539
0.1785 6.3 -0.9228 -1.0409 0.6329 -2.0983
0.2914 6.31 -1.1029 -1.0501 0.3799 -2.2356
0.3995 6.32 -1.5688 -0.9685 0.211 -1.5803
0.4199 6.33 -1.8944 -0.727 0.2445 -1.0082
0.4043 6.34 -1.8934 -0.7383 0.5084 -0.5295
0.3309 6.35 -2.0276 -0.64 0.8275 -0.6464
0.2374 6.36 -2.0478 -0.5216 1.1876 -1.3225
0.12 6.37 -2.3895 -0.3954 1.5877 -2.2046
-0.0579 6.38 -1.8972 -0.2969 2.0077 -2.6085
-0.2543 6.39 -1.8347 -0.2038 1.8723 -2.8656
-0.4191 6.4 -1.363 -0.1261 2.1344 -2.1613
-0.6749 6.41 -1.0826 -0.0599 1.9441 -1.3479
-0.9549 6.42 -0.7641 0.0001 1.3576 -0.9724
-1.0931 6.43 -0.3856 0.0486 0.9601 -1.148
-1.5105 6.44 -0.1082 0.0917 0.5185 -1.7852
-1.4451 6.45 0.0863 0.1307 0.1581 -2.3822
-1.9435 6.46 0.1709 0.1599 -0.1274 -2.7212
-2.0925 6.47 0.1386 0.1746 -0.25 -2.83
-2.2571 6.48 0.0134 0.1687 -0.1511 -2.3971
-2.2761 6.49 -0.1936 0.1437 0.0619 -1.6039
-2.3487 6.5 -0.4238 0.1366 0.4131 -1.0122
-2.0669 6.51 -0.7482 0.114 0.7871 -0.9991
-2.2535 6.52 -1.0825 0.0854 1.2221 -1.3888
-2.0724 6.53 -1.1286 0.0413 1.2852 -2.1734
-2.0688 6.54 -1.3616 -0.01 1.4885 -2.6263
-1.91 6.55 -1.5584 -0.0656 1.5944 -2.7846
-1.7387 6.56 -1.4117 -0.1129 1.224 -1.863
-1.4913 6.57 -1.2812 -0.2033 0.9102 -1.3085
-1.3539 6.58 -0.8566 -0.2762 0.3951 -0.5596
-0.9716 6.59 -0.5683 -0.31 -0.0445 -0.5874
-0.7507 6.6 -0.1847 -0.387 -0.3792 -1.1102
-0.5671 6.61 0.1842 -0.4513 -0.6842 -1.7779
-0.4316 6.62 0.4841 -0.529 -0.6897 -1.995
-0.2166 6.63 0.8425 -0.5942 -0.6503 -2.2423
-0.0593 6.64 0.9083 -0.6639 -0.3442 -1.3465
0.0754 6.65 1.0219 -0.7258 -0.009 -0.5872
0.1673 6.66 0.9199 -0.7642 0.3639 0.0399
0.2198 6.67 0.8988 -0.8445 0.7772 0.0954
0.2303 6.68 0.6713 -0.9139 1.0022 -0.4066
0.2357 6.69 0.359 -0.8981 1.0954 -0.9976
0.1617 6.7 0.0916 -0.8367 0.9195 -1.6143
0.0681 6.71 -0.157 -0.9396 0.6284 -1.5193
-0.0633 6.72 -0.3869 -1.0249 0.2649 -0.7549
-0.2025 6.73 -0.4695 -0.9602 -0.1632 0.056
-0.3954 6.74 -0.5351 -0.9436 -0.6685 0.6302
-0.6436 6.75 -0.4188 -1.0275 -0.8988 0.7305
-0.905 6.76 -0.267 -0.8839 -1.2592 0.1955
-1.0995 6.77 0.0102 -0.9267 -1.2829 -0.5475
-1.3261 6.78 0.3735 -0.8403 -0.9599 -1.022
-1.376 6.79 0.7389 -0.8753 -0.7303 -0.9393
-1.535 6.8 1.1256 -0.7823 -0.3894 -0.3716
-1.8913 6.81 1.3869 -0.7722 0.0039 0.4088
-2.0821 6.82 1.5603 -0.6145 0.3162 0.9623
-1.9366 6.83 1.7439 -0.6416 0.5767 0.8727
-2.2277 6.84 2.0381 -0.5109 0.5503 0.3824
-2.0478 6.85 1.914 -0.4651 0.4324 -0.437
-2.3306 6.86 1.6677 -0.4068 0.1549 -0.9867
-2.0954 6.87 1.3626 -0.3372 -0.2693 -0.9022
-1.9941 6.88 1.2216 -0.3475 -0.6494 -0.4101
-1.9215 6.89 0.8966 -0.2515 -1.1653 0.3195
-1.7829 6.9 0.5382 -0.217 -1.5026 0.8137
-1.5972 6.91 0.4018 -0.1908 -1.6228 0.712
-1.5511 6.92 0.2661 -0.1328 -1.5425 0.1375
-1.2134 6.93 0.2257 -0.1237 -1.2989 -0.6527
-1.0144 6.94 0.3261 -0.1082 -1.1605 -1.2397
-0.8711 6.95 0.5369 -0.0857 -0.66 -1.3758
-0.6586 6.96 0.7664 -0.0788 -0.3148 -0.8451
-0.4382 6.97 1.2241 -0.0869 0.0194 -0.1687
-0.2353 6.98 1.6007 -0.1091 0.1831 0.3085
-0.0981 6.99 1.7406 -0.1539 0.2021 0.1875
0.0132 7.0 2.2564 -0.1878 0.0551 -0.4796
0.0866 7.01 2.1876 -0.25 -0.2851 -1.1641
0.1375 7.02 2.5625 -0.3044 -0.6636 -1.7916
0.1567 7.03 2.3831 -0.3597 -1.1676 -2.008
0.1224 7.04 2.5063 -0.4435 -1.5542 -1.5286
0.0563 7.05 2.4124 -0.5286 -1.9473 -0.7848
-0.0482 7.06 2.0209 -0.6318 -1.7402 -0.3656
-0.1835 7.07 1.5449 -0.7628 -1.9772 -0.4297
-0.3473 7.08 1.4575 -0.8797 -1.7245 -1.0506
-0.5324 7.09 1.2039 -0.974 -1.1791 -1.7594
-0.6693 7.1 0.8714 -1.1393 -0.8071 -2.5693
-0.9799 7.11 0.7034 -1.0724 -0.5278 -2.329
-1.0585 7.12 0.6769 -1.3424 -0.1844 -2.0016
-1.4276 7.13 0.7778 -1.5262 -0.029 -1.4401
-1.4578 7.14 1.1087 -1.5708 -0.0467 -0.8675
-1.733 7.15 1.2911 -1.6045 -0.2432 -0.8816
-1.9008 7.16 1.5371 -1.6462 -0.5128 -1.5612
-2.0132 7.17 1.9757 -1.7603 -0.9529 -2.4894
-2.0188 7.18 2.3559 -2.0889 -1.3883 -2.615
-1.9658 7.19 2.4192 -1.9771 -1.8042 -2.6851
-2.0351 7.2 2.9801 -2.2829 -1.8588 -2.1275
-2.1858 7.21 2.6956 -2.0882 -2.2484 -1.4759
-1.8966 7.22 2.7925 -2.1335 -2.0489 -1.0139
-1.8979 7.23 2.6317 -2.0903 -1.6508 -1.0128
-1.6805 7.24 2.3739 -2.1616 -1.2396 -1.369
-1.5732 7.25 2.2614 -2.126 -0.8376 -2.079
-1.58 7.26 1.8888 -2.2534 -0.54 -2.5046
-1.4138 7.27 1.621 -2.2764 -0.2388 -2.6973
-1.0833 7.28 1.2408 -2.4804 -0.1473 -1.9869
-0.9782 7.29 1.1271 -2.1764 -0.1862 -1.1501
-0.8016 7.3 0.8693 -2.0179 -0.3769 -0.6497
-0.557 7.31 0.9175 -1.8994 -0.746 -0.5382
-0.3976 7.32 0.9672 -1.8171 -1.1933 -0.9738
-0.2477 7.33 1.1502 -1.9436 -1.6372 -1.6682
-0.0989 7.34 1.2703 -1.7972 -1.8589 -2.1873
-0.0034 7.35 1.6789 -1.5665 -1.9327 -2.044
0.0618 7.36 1.9562 -1.4556 -2.3262 -1.4003
0.1009 7.37 2.5318 -1.3237 -2.1022 -0.6416
0.0973 7.38 2.759 -1.1793 -1.5282 0.03
0.0631 7.39 2.8791 -0.8613 -1.1704 0.1117
-0.0091 7.4 2.8349 -0.7632 -0.8011 -0.3502
-0.1064 7.41 2.7883 -0.5415 -0.4663 -0.9639
-0.2154 7.42 2.3325 -0.3836 -0.2239 -1.5293
-0.3597 7.43 2.225 -0.1659 -0.1312 -1.3219
-0.5179 7.44 2.174 0.0418 -0.2123 -0.7058
-0.7487 7.45 1.5503 0.2441 -0.4478 0.0746
-0.943 7.46 1.3525 0.4633 -0.7546 0.7279
-1.0444 7.47 1.0284 0.5775 -1.3234 0.7329
-1.1791 7.48 0.7322 0.8323 -1.6857 0.2906
-1.4065 7.49 0.5974 1.0842 -2.0659 -0.4338
-1.7552 7.5 0.5992 1.0696 -1.9838 -0.8927
-1.8111 7.51 0.76 1.2367 -2.106 -0.8695
-1.7935 7.52 0.8884 1.5709 -1.6852 -0.2425
-1.7604 7.53 1.082 1.7984 -1.6348 0.5877
-1.9393 7.54 1.5369 1.9031 -1.0183 1.1809
-1.9725 7.55 1.8305 1.7337 -0.737 1.0738
-2.022 7.56 1.9248 1.9518 -0.2926 0.6178
-1.7561 7.57 2.1207 1.9039 -0.0766 -0.1354
-1.9319 7.58 2.2915 2.193 -0.0049 -0.609
-1.7453 7.59 2.5832 2.0802 -0.1105 -0.6664
-1.4605 7.6 2.2866 2.4013 -0.3718 -0.1829
-1.4 7.61 1.9452 2.1611 -0.6731 0.5962
-1.1758 7.62 1.7538 2.3657 -1.1041 1.1968
-0.984 7.63 1.3675 2.1838 -1.5265 1.1777
-0.8726 7.64 1.0342 2.0464 -1.7711 0.4704
-0.6948 7.65 0.7968 2.0371 -1.9415 -0.3037
-0.4988 7.66 0.4888 2.03 -1.7457 -0.8393
-0.3025 7.67 0.2464 1.8821 -1.6409 -0.893
-0.1739 7.68 0.0927 2.0772 -1.1409 -0.5046
-0.062 7.69 0.0584 1.7728 -0.8432 0.1794
0.0259 7.7 0.1294 1.659 -0.3863 0.6628
0.0849 7.71 0.3271 1.514 -0.0559 0.6004
0.1107 7.72 0.5802 1.4112 0.1506 0.0167
0.0981 7.73 0.8828 1.5364 0.185 -0.807
0.0474 7.74 1.0815 1.2013 0.0447 -1.3593
-0.0204 7.75 1.4113 1.2806 -0.2601 -1.6272
-0.1096 7.76 1.4873 1.11 -0.6353 -1.1417
-0.2355 7.77 1.6184 1.0043 -1.0387 -0.4291
-0.3799 7.78 1.8496 0.8027 -1.2828 0.0571
-0.5169 7.79 1.7039 0.6938 -1.7145 -0.0004
-0.6725 7.8 1.3245 0.6066 -1.672 -0.5604
-0.9405 7.81 1.1019 0.4771 -1.551 -1.4204
-0.9701 7.82 0.8278 0.3602 -1.197 -1.889
-1.1578 7.83 0.3748 0.2857 -0.8936 -2.1485
-1.483 7.84 0.0373 0.1884 -0.5287 -1.5998
-1.366 7.85 -0.2399 0.1065 -0.0997 -0.9351
-1.5679 7.86 -0.4757 0.0434 0.2323 -0.514
-1.6705 7.87 -0.6058 -0.0099 0.3925 -0.4458
-1.7647 7.88 -0.5888 -0.0618 0.4381 -1.1107
-1.6476 7.89 -0.508 -0.09 0.2439 -1.951
-1.6226 7.9 -0.3622 -0.1134 -0.084 -2.2211
-1.8006 7.91 -0.1212 -0.1263 -0.4658 -2.313
-1.564 7.92 0.1939 -0.1303 -0.9492 -1.8288
-1.7004 7.93 0.4441 -0.1181 -1.2286 -1.1994
-1.413 7.94 0.6963 -0.0922 -1.3807 -0.7
-1.4054 7.95 1.0005 -0.0783 -1.3946 -0.6263
-1.2335 7.96 1.0853 -0.0333 -1.2646 -1.1558
-1.0145 7.97 1.0329 0.0101 -1.0317 -1.896
-0.8114 7.98 0.9185 0.0633 -0.5798 -2.578
-0.6761 7.99 0.6508 0.1156 -0.172 -2.4111
-0.4404 8.0 0.3243 0.1972 0.2098 -1.8336
-0.3119 8.01 0.0053 0.2391 0.5624 -0.9618
-0.1744 8.02 -0.3465 0.343 0.6286 -0.3938
-0.0757 8.03 -0.7532 0.3557 0.6425 -0.2844
0.0265 8.04 -0.972 0.453 0.4338 -0.7043
0.0943 8.05 -1.1675 0.4898 0.0605 -1.5599
0.132 8.06 -1.2935 0.5409 -0.3645 -2.0512
0.1427 8.07 -1.3483 0.6726 -0.6884 -1.8826
0.147 8.08 -1.2141 0.7954 -1.1264 -1.3912
0.0838 8.09 -0.9286 0.78 -1.1142 -0.388
0.0173 8.1 -0.6893 0.8765 -1.2506 0.2437
-0.0724 8.11 -0.4147 0.9327 -1.1309 0.3859
-0.1783 8.12 -0.1354 0.8713 -0.6626 -0.0705
-0.3304 8.13 0.1061 0.9661 -0.3205 -0.6813
-0.5028 8.14 0.3015 0.963 0.1088 -1.1303
-0.6263 8.15 0.3934 1.0261 0.4918 -1.1507
-0.8453 8.16 0.3401 0.9593 0.7003 -0.5324
-0.9396 8.17 0.261 1.1134 0.9324 0.2978
-0.9756 8.18 0.0198 1.0674 0.8191 0.9539
-1.1242 8.19 -0.2898 1.032 0.5377 1.007
-1.3615 8.2 -0.5858 1.0418 0.1602 0.6324
-1.2961 8.21 -0.882 0.9766 -0.2579 -0.0647
-1.3679 8.22 -1.3133 0.8495 -0.6483 -0.5736
-1.6021 8.23 -1.4569 0.7938 -0.9037 -0.57
-1.3996 8.24 -1.7849 0.7432 -1.0384 0.0315
-1.5691 8.25 -1.8751 0.7997 -1.0355 0.8827
-1.4798 8.26 -1.9886 0.6656 -0.8501 1.5708
-1.3449 8.27 -1.5988 0.6432 -0.5052 1.3961
-1.2825 8.28 -1.5672 0.5678 -0.0818 0.9694
-1.1688 8.29 -1.1905 0.5436 0.3423 0.3208
-0.9655 8.3 -0.7802 0.5058 0.66 -0.2372
-0.9968 8.31 -0.5985 0.3732 0.9083 -0.2683
-0.8044 8.32 -0.2603 0.329 1.0391 0.2711
-0.6273 8.33 -0.0951 0.3019 0.8129 1.0221
-0.4228 8.34 -0.0117 0.2572 0.6016 1.5954
-0.3139 8.35 -0.0288 0.2105 0.1901 1.6358
-0.1594 8.36 -0.1689 0.1562 -0.2471 1.0122
-0.0437 8.37 -0.3659 0.1303 -0.5974 0.2462
0.0636 8.38 -0.6596 0.1183 -0.9112 -0.331
0.1381 8.39 -0.9756 0.0998 -1.0262 -0.4408
0.202 8.4 -1.2244 0.1106 -0.9381 0.022
0.25 8.41 -1.5536 0.1083 -0.661 0.6853
0.225 8.42 -1.9921 0.1173 -0.3549 1.2844
0.2108 8.43 -2.1684 0.1577 0.0677 1.1699
0.1778 8.44 -2.002 0.1626 0.4937 0.6326
0.1024 8.45 -1.8664 0.2145 0.7258 -0.1927
0.007 8.46 -1.9605 0.293 0.8888 -0.7817
-0.0957 8.47 -1.6423 0.3284 0.9755 -1.0387
-0.2032 8.48 -1.255 0.4293 0.7976 -0.5462
-0.3382 8.49 -0.9603 0.4751 0.5444 0.1612
-0.5059 8.5 -0.6647 0.5575 0.1114 0.7228
-0.6365 8.51 -0.3684 0.6242 -0.2981 0.6439
-0.7454 8.52 -0.2275 0.7772 -0.7068 0.0473
-0.8174 8.53 -0.1221 0.747 -0.9587 -0.8483
-1.0524 8.54 -0.1354 0.9347 -0.921 -1.4769
-1.0043 8.55 -0.2796 0.9748 -0.9903 -1.5776
-1.2383 8.56 -0.4975 1.1656 -0.6243 -1.2
-1.1708 8.57 -0.8117 1.1853 -0.3044 -0.4209
-1.1828 8.58 -1.0171 1.3733 0.1457 0.0911
-1.2992 8.59 -1.2972 1.2863 0.4979 0.099
-1.2133 8.6 -1.8752 1.4649 0.7964 -0.4904
-1.2587 8.61 -1.9936 1.6469 0.8913 -1.1426
-1.1844 8.62 -2.0728 1.6738 0.8464 -2.0531
-1.0193 8.63 -2.0391 1.6536 0.7512 -1.8069
-0.9558 8.64 -1.8167 1.6069 0.4003 -1.5022
-0.8658 8.65 -1.9394 1.6146 -0.0524 -0.7852
-0.6164 8.66 -1.492 1.6129 -0.4994 -0.1655
-0.5113 8.67 -1.2059 1.7763 -0.8468 -0.1099
-0.3394 8.68 -0.8909 1.9307 -1.114 -0.6153
-0.236 8.69 -0.5385 1.7855 -1.1037 -1.3457
-0.1005 8.7 -0.2619 1.8218 -0.9622 -1.9457
0.0196 8.71 -0.0749 1.6538 -0.6516 -2.1284
0.1367 8.72 0.0137 1.6672 -0.2965 -1.3026
0.228 8.73 -0.0084 1.667 0.1019 -0.6673
0.2655 8.74 -0.1273 1.3971 0.4505 0.0025
0.3367 8.75 -0.3772 1.3589 0.6743 0.1174
0.3759 8.76 -0.6772 1.1065 0.7631 -0.3471
0.3579 8.77 -0.9844 1.0599 0.8282 -1.0105
0.3098 8.78 -1.3216 0.9119 0.4804 -1.5214
0.3025 8.79 -1.5446 0.8008 0.1403 -1.4879
0.2251 8.8 -1.7991 0.6527 -0.2845 -1.034
0.1226 8.81 -1.9157 0.3939 -0.7279 -0.113
0.0244 8.82 -1.7192 0.2552 -1.0622 0.6191
-0.0927 8.83 -1.7231 0.0506 -1.2301 0.6758
-0.2128 8.84 -1.6085 -0.1462 -1.2298 0.3252
-0.3016 8.85 -1.3164 -0.3477 -1.0085 -0.3948
-0.4324 8.86 -0.9357 -0.592 -0.7868 -0.8085
-0.5996 8.87 -0.4707 -0.6696 -0.386 -0.7626
-0.6268 8.88 -0.1902 -0.948 0.0204 -0.2412
-0.8181 8.89 0.0683 -1.0689 0.391 0.666
-0.8869 8.9 0.2494 -1.2241 0.5385 1.2961
-0.936 8.91 0.3318 -1.6012 0.7163 1.4476
-1.0047 8.92 0.3081 -1.8029 0.553 1.0874
-0.9391 8.93 0.1527 -1.7572 0.2606 0.3144
-0.9498 8.94 -0.0612 -2.0169 -0.1368 -0.156
-0.929 8.95 -0.3543 -1.9804 -0.5795 -0.1637
-0.8576 8.96 -0.669 -2.1028 -0.9903 0.3688
-0.7433 8.97 -1.0179 -2.2419 -1.3967 1.229
-0.6722 8.98 -1.0965 -2.4513 -1.3975 1.7356
-0.6182 8.99 -1.4707 -2.6324 -1.3876 2.003
-0.4932 9.0 -1.3696 -2.6441 -1.2384 1.6139
