# y : intensity
#y4 time y5 y2 y1 y3
2.6762 4.58 -0.9334 0.6879 -1.6746 0.58
2.2269 4.59 -0.7851 0.9303 -1.838 0.5777
2.0747 4.6 -0.6022 1.2865 -1.7441 0.6091
2.2219 4.61 -0.3834 1.4594 -1.7437 0.5429
1.9712 4.62 -0.256 1.6913 -1.8104 0.4805
1.8223 4.63 -0.1992 1.882 -1.5201 0.5021
1.5376 4.64 -0.1885 1.9649 -1.2754 0.5437
1.5241 4.65 -0.2769 1.9753 -1.2522 0.5827
1.2838 4.66 -0.426 2.0808 -1.1121 0.6281
1.1886 4.67 -0.7392 1.8871 -0.8133 0.6575
0.898 4.68 -1.0273 2.1045 -0.6748 0.7403
0.7168 4.69 -1.196 1.7179 -0.4321 0.7695
0.6231 4.7 -1.7983 1.8248 -0.2995 0.8209
0.4983 4.71 -1.7752 1.5179 -0.1761 0.8177
0.334 4.72 -2.3538 1.6447 -0.1291 0.8885
0.2195 4.73 -2.6854 1.4713 -0.108 1.0202
0.1287 4.74 -2.6493 1.1599 -0.1464 0.9799
0.0338 4.75 -2.4142 1.2398 -0.2385 1.0683
-0.0468 4.76 -2.8874 1.1439 -0.3551 1.2754
-0.1071 4.77 -2.5132 1.0377 -0.5564 1.2918
-0.1682 4.78 -2.4565 0.9551 -0.6918 1.3055
-0.1945 4.79 -2.239 0.9021 -1.0369 1.3813
-0.1988 4.8 -2.0134 0.9177 -1.2336 1.3845
-0.2051 4.81 -1.8195 0.8136 -1.5878 1.31
-0.1854 4.82 -1.347 0.8482 -1.662 1.4377
-0.1794 4.83 -1.199 1.0812 -1.755 1.3554
-0.1512 4.84 -1.0951 1.0549 -2.0129 1.2883
-0.0943 4.85 -0.9018 1.3424 -2.0567 1.3126
-0.0475 4.86 -1.0189 1.4669 -2.4243 1.2726
0.0089 4.87 -1.0172 1.5689 -2.3152 1.1639
0.071 4.88 -1.1228 1.6908 -2.215 1.101
0.1239 4.89 -1.4119 1.9132 -2.5718 1.0333
0.2156 4.9 -1.6425 2.2167 -2.247 0.8709
0.258 4.91 -1.9584 2.0555 -2.2425 0.7207
0.3453 4.92 -1.9858 2.618 -1.8573 0.6106
0.3992 4.93 -2.5751 2.5811 -1.8926 0.4974
0.415 4.94 -2.7938 2.6955 -1.6003 0.3196
0.4324 4.95 -2.9159 2.7836 -1.3969 0.1143
0.5093 4.96 -3.2028 2.8857 -1.1418 -0.0531
0.48 4.97 -2.9694 2.453 -0.8715 -0.2178
0.4763 4.98 -2.8935 2.5158 -0.7935 -0.4216
0.4932 4.99 -2.4774 2.6193 -0.7681 -0.5526
0.4486 5.0 -2.3196 2.4094 -0.6084 -0.837
0.4422 5.01 -2.3462 2.1122 -0.619 -0.9649
0.3403 5.02 -1.7531 1.9725 -0.655 -1.103
0.265 5.03 -1.4485 1.5924 -0.7779 -1.2421
0.1696 5.04 -1.3992 1.4106 -0.916 -1.4198
0.066 5.05 -0.9688 1.0823 -1.2607 -1.8164
-0.057 5.06 -0.7793 0.8655 -1.2683 -1.885
-0.1929 5.07 -0.6984 0.5268 -1.5825 -1.8858
-0.3447 5.08 -0.621 0.2448 -1.996 -1.904
-0.4674 5.09 -0.7414 0.0113 -2.2631 -2.2182
-0.6642 5.1 -0.8684 -0.2097 -2.5094 -2.2428
-0.8282 5.11 -1.0297 -0.411 -2.6427 -2.2327
-1.1025 5.12 -1.2104 -0.5418 -2.4059 -2.3287
-1.0995 5.13 -1.4175 -0.7249 -3.0142 -2.3263
-1.4197 5.14 -1.8619 -0.7374 -2.7052 -2.4207
-1.4914 5.15 -2.0229 -0.8266 -2.7352 -2.3741
-1.5984 5.16 -2.1831 -0.8496 -2.7553 -2.8545
-1.8943 5.17 -2.3518 -0.883 -2.8861 -2.6729
-2.0115 5.18 -2.372 -0.7682 -2.5182 -2.4517
-2.0178 5.19 -2.0893 -0.6476 -2.5942 -2.3562
-2.1272 5.2 -1.8902 -0.5917 -2.36 -2.6999
-2.2009 5.21 -1.7607 -0.5038 -2.0477 -2.1667
-2.624 5.22 -1.562 -0.4234 -1.8936 -2.1752
-2.7928 5.23 -1.2888 -0.2804 -1.6655 -2.1524
-2.6833 5.24 -0.9887 -0.1626 -1.3531 -2.0892
-2.7661 5.25 -0.6391 -0.0921 -1.3045 -2.0096
-2.8257 5.26 -0.3196 -0.0257 -1.1768 -2.072
-2.9564 5.27 -0.04 0.0162 -0.9288 -1.8164
-2.6678 5.28 0.1728 0.029 -0.9042 -1.6068
-2.7577 5.29 0.2959 0.0114 -0.9283 -1.6291
-2.682 5.3 0.3238 -0.0372 -1.1343 -1.5381
-2.4927 5.31 0.2804 -0.1119 -1.2087 -1.4437
-2.8517 5.32 0.1675 -0.2432 -1.244 -1.2531
-2.3729 5.33 -0.0093 -0.3558 -1.3781 -1.2388
-2.581 5.34 -0.2261 -0.5985 -1.8592 -1.1618
-2.393 5.35 -0.4796 -0.7858 -1.881 -1.0827
-2.4261 5.36 -0.6665 -0.8716 -2.2768 -0.9781
-2.0216 5.37 -0.8382 -1.0564 -2.422 -0.9781
-2.1517 5.38 -1.0009 -1.2191 -2.657 -0.9553
-1.8461 5.39 -1.1943 -1.424 -2.5887 -0.8152
-1.7728 5.4 -1.205 -1.6578 -3.0196 -0.9355
-1.7465 5.41 -1.2308 -1.9078 -2.7121 -0.8584
-1.5104 5.42 -1.0591 -2.1824 -3.0743 -0.7708
-1.4598 5.43 -0.781 -2.163 -2.7821 -0.907
-1.3253 5.44 -0.6433 -2.0244 -2.7695 -0.8849
-1.1742 5.45 -0.3076 -2.4391 -2.4634 -1.0034
-1.1921 5.46 -0.0066 -2.3336 -2.4759 -0.8637
-1.1296 5.47 0.2856 -2.2175 -2.1878 -0.9159
-0.8843 5.48 0.5497 -2.0457 -2.1015 -1.0555
-0.8454 5.49 0.8149 -1.8454 -1.8248 -1.1545
-0.897 5.5 0.9329 -1.9485 -1.6834 -1.1372
-0.7974 5.51 1.0586 -1.801 -1.379 -1.1856
-0.9505 5.52 0.9574 -1.3426 -1.2544 -1.262
-0.8941 5.53 0.8647 -1.3408 -1.0164 -1.4561
-0.9334 5.54 0.7069 -1.1061 -1.0626 -1.2981
-0.9253 5.55 0.544 -0.6926 -0.9384 -1.5173
-1.0869 5.56 0.2678 -0.5579 -0.9767 -1.5052
-1.0499 5.57 -0.0015 -0.3438 -1.0224 -1.4081
-1.109 5.58 -0.2538 -0.1287 -1.0812 -1.5472
-1.2408 5.59 -0.5382 0.0625 -1.261 -1.6505
-1.3579 5.6 -0.7297 0.197 -1.2812 -1.643
-1.3502 5.61 -0.8941 0.3031 -1.3991 -1.6558
-1.3935 5.62 -0.9093 0.4085 -1.6013 -1.5604
-1.6559 5.63 -0.854 0.4207 -1.9997 -1.5237
-1.6815 5.64 -0.8159 0.4619 -2.2025 -1.3884
-1.8513 5.65 -0.6871 0.4062 -2.3098 -1.4174
-1.8285 5.66 -0.4524 0.3122 -2.3125 -1.2637
-1.7785 5.67 -0.1929 0.2253 -2.7721 -1.26
-2.0513 5.68 0.0581 0.1167 -2.8109 -1.243
-2.016 5.69 0.3293 -0.0287 -2.8773 -1.1552
-1.927 5.7 0.5067 -0.1785 -2.5962 -0.9281
-1.8681 5.71 0.7613 -0.3221 -2.6839 -0.7741
-2.0464 5.72 0.8322 -0.5094 -2.6402 -0.5998
-2.013 5.73 0.8678 -0.6724 -2.1569 -0.4679
-1.7875 5.74 0.77 -0.8047 -2.0162 -0.2984
-2.0184 5.75 0.6203 -0.8742 -1.9504 -0.0975
-1.9709 5.76 0.3849 -1.0363 -1.6385 0.0739
-1.8086 5.77 0.1295 -1.0615 -1.3707 0.256
-1.7298 5.78 -0.1998 -1.0461 -1.0903 0.4755
-1.4676 5.79 -0.5271 -1.0168 -0.9756 0.6765
-1.2558 5.8 -0.88 -1.0513 -0.8652 0.8726
-1.2891 5.81 -1.1549 -0.9426 -0.6007 0.9315
-1.0753 5.82 -1.247 -0.7053 -0.5704 1.15
-0.9422 5.83 -1.4209 -0.6889 -0.5341 1.3441
-0.7343 5.84 -1.5158 -0.533 -0.4463 1.51
-0.5167 5.85 -1.6724 -0.2996 -0.5374 1.6682
-0.3537 5.86 -1.4797 -0.1339 -0.634 1.9422
-0.1679 5.87 -1.446 0.0281 -0.8612 2.129
0.0154 5.88 -1.2146 0.2067 -0.9838 1.9543
0.1902 5.89 -0.8679 0.3562 -1.142 2.1151
0.3957 5.9 -0.7302 0.5073 -1.3904 2.2014
0.53 5.91 -0.4571 0.5518 -1.4924 2.3786
0.7402 5.92 -0.2527 0.6847 -1.616 2.2335
0.8582 5.93 -0.0964 0.7622 -2.0317 2.4528
1.003 5.94 -0.0323 0.6788 -2.1529 2.347
1.227 5.95 -0.035 0.7288 -1.9916 2.6283
1.2507 5.96 -0.1308 0.58 -2.0154 2.7043
1.3836 5.97 -0.2812 0.5686 -2.0598 2.4681
1.4999 5.98 -0.5211 0.4214 -2.1975 2.4284
1.6396 5.99 -0.8479 0.2238 -1.9949 2.1433
1.6469 6.0 -1.1091 0.0232 -1.8915 2.2051
1.5911 6.01 -1.3544 -0.1986 -1.7245 2.379
1.5539 6.02 -1.6424 -0.4444 -1.3066 2.3256
1.8192 6.03 -2.0332 -0.6273 -1.2638 2.2468
1.8196 6.04 -2.3457 -0.9679 -0.935 2.1091
1.5328 6.05 -2.1947 -1.2313 -0.6406 2.0204
1.5243 6.06 -2.1717 -1.4658 -0.4465 1.6283
1.4882 6.07 -2.2391 -1.4074 -0.2161 1.6224
1.6613 6.08 -2.431 -1.7215 -0.0597 1.4897
1.5171 6.09 -2.2306 -1.8335 0.0681 1.3925
1.3301 6.1 -2.0152 -2.0342 0.1506 1.3099
1.1835 6.11 -1.4526 -2.1092 0.1661 1.3264
1.3122 6.12 -1.2893 -1.9286 0.1412 1.0454
1.1595 6.13 -1.0292 -2.0213 0.0757 1.1565
1.1052 6.14 -0.7938 -1.905 -0.0334 0.9835
1.0924 6.15 -0.7211 -1.9808 -0.2026 0.8518
0.8606 6.16 -0.5604 -1.7134 -0.3566 0.942
0.864 6.17 -0.5586 -1.7181 -0.6118 0.8433
0.8189 6.18 -0.6307 -1.5679 -0.761 0.7462
0.7693 6.19 -0.7097 -1.2686 -0.8671 0.7331
0.7054 6.2 -0.8901 -1.0672 -1.1501 0.7559
0.7292 6.21 -1.1289 -0.8436 -1.281 0.7674
0.675 6.22 -1.4808 -0.6904 -1.3299 0.8914
0.7784 6.23 -1.6946 -0.522 -1.5531 0.9188
0.761 6.24 -2.0297 -0.3767 -1.4906 0.9584
0.7906 6.25 -2.1087 -0.284 -1.2776 1.0169
0.8201 6.26 -2.1451 -0.2079 -1.4199 0.8892
0.8651 6.27 -2.3537 -0.1457 -1.0671 1.0736
1.0442 6.28 -2.6258 -0.1255 -1.004 1.0809
1.0036 6.29 -2.1474 -0.1512 -0.8136 1.1939
1.2358 6.3 -2.1337 -0.1701 -0.5152 1.2804
1.2242 6.31 -1.8661 -0.2404 -0.2744 1.4089
1.5008 6.32 -1.5042 -0.3485 -0.03 1.2978
1.497 6.33 -1.3647 -0.4563 0.2086 1.4588
1.7254 6.34 -0.9501 -0.5811 0.419 1.5412
1.6677 6.35 -0.7241 -0.6807 0.5915 1.4979
2.0609 6.36 -0.4395 -0.7699 0.8408 1.7203
2.2937 6.37 -0.2612 -1.0042 0.9486 1.6436
2.2789 6.38 -0.1052 -1.1672 0.9661 1.6053
2.2608 6.39 -0.0612 -1.0767 0.9162 1.5246
2.3925 6.4 -0.0975 -1.1362 0.8087 1.5296
2.4834 6.41 -0.1872 -1.132 0.7674 1.7004
2.6296 6.42 -0.3943 -1.3438 0.6776 1.6766
2.7622 6.43 -0.5962 -1.1789 0.5092 1.5914
2.7214 6.44 -0.7669 -1.0861 0.2913 1.6496
3.0335 6.45 -0.9497 -1.0133 0.07 1.6354
2.6689 6.46 -1.1375 -0.8227 -0.1382 1.3841
3.1062 6.47 -1.367 -0.657 -0.2905 1.4286
2.7118 6.48 -1.4251 -0.4095 -0.5175 1.14
2.9502 6.49 -1.461 -0.1904 -0.6207 1.1247
2.9446 6.5 -1.4131 0.0892 -0.7329 0.9504
2.7919 6.51 -1.4292 0.3727 -0.675 0.7201
2.7348 6.52 -1.161 0.6901 -0.773 0.702
2.6437 6.53 -0.8425 0.8515 -0.6773 0.4959
2.7286 6.54 -0.4903 1.272 -0.4886 0.2771
2.4444 6.55 -0.1909 1.5036 -0.3407 0.1211
2.3263 6.56 0.1467 1.7141 -0.1709 -0.045
2.062 6.57 0.4397 1.9976 0.0584 -0.2339
2.1037 6.58 0.6658 2.0143 0.2814 -0.4074
1.8448 6.59 0.9381 2.0651 0.5504 -0.6366
1.4954 6.6 0.9667 2.4421 0.8126 -0.7648
1.3709 6.61 1.0379 2.3012 1.0738 -1.0234
1.1491 6.62 1.122 2.1866 1.1318 -1.0252
1.1216 6.63 0.8885 2.2904 1.4723 -1.3374
0.8956 6.64 0.865 2.1296 1.653 -1.3411
0.8196 6.65 0.5515 1.9998 1.6089 -1.6822
0.6844 6.66 0.3796 2.2683 1.5028 -1.5084
0.4782 6.67 0.1095 2.0482 1.4651 -1.7748
0.3422 6.68 -0.0973 1.8462 1.6033 -1.7952
0.2344 6.69 -0.2487 1.7211 1.4756 -1.9139
0.1292 6.7 -0.3438 1.4196 1.1273 -1.9357
0.0455 6.71 -0.395 1.2611 0.9244 -2.1102
-0.0223 6.72 -0.3427 1.2015 0.7536 -2.1793
-0.0858 6.73 -0.1892 1.1048 0.5761 -2.1567
-0.1251 6.74 0.0112 1.033 0.3389 -2.1833
-0.1435 6.75 0.2863 0.9811 0.1939 -2.0855
-0.1735 6.76 0.5423 0.9816 0.0381 -2.1669
-0.1687 6.77 0.8865 0.9049 -0.0672 -1.9954
-0.1323 6.78 1.3109 1.0982 -0.1309 -1.9432
-0.1219 6.79 1.4107 1.124 -0.1553 -1.9938
-0.0759 6.8 1.5868 1.1584 -0.1128 -1.5892
-0.0301 6.81 1.8162 1.284 -0.0293 -1.5333
0.026 6.82 2.112 1.3137 0.1117 -1.5136
0.0828 6.83 2.1252 1.4637 0.2935 -1.3553
0.1609 6.84 1.7647 1.7514 0.5149 -1.4509
0.2356 6.85 1.7504 1.7759 0.7469 -1.2283
0.2651 6.86 1.4661 2.0596 0.8867 -1.2138
0.3617 6.87 1.2574 2.1912 1.2775 -1.0216
0.3684 6.88 0.9315 2.4638 1.5005 -1.0247
0.4487 6.89 0.6312 2.3424 1.4959 -0.8404
0.4825 6.9 0.4358 2.337 1.8748 -0.8056
0.5732 6.91 0.2314 2.5721 1.7909 -0.6555
0.5834 6.92 0.1034 2.3285 2.1481 -0.5636
0.6019 6.93 0.0392 2.0703 1.9889 -0.558
0.596 6.94 0.0552 2.2844 2.1766 -0.4733
0.4851 6.95 0.1644 1.9254 1.7749 -0.4037
0.5126 6.96 0.3197 2.0271 1.9591 -0.4303
0.4092 6.97 0.5143 1.7093 1.65 -0.3361
0.3992 6.98 0.7648 1.3031 1.5557 -0.3852
0.2787 6.99 1.1222 1.2025 1.2091 -0.3682
0.1907 7.0 1.2389 0.8939 1.0539 -0.4152
0.0827 7.01 1.7081 0.6226 0.831 -0.4336
-0.0526 7.02 1.5921 0.3604 0.6256 -0.4374
-0.1773 7.03 1.9951 0.084 0.4665 -0.5008
-0.3108 7.04 1.7736 -0.1608 0.2759 -0.5635
-0.4609 7.05 1.6909 -0.3858 0.1976 -0.6522
-0.7145 7.06 1.746 -0.5253 0.1467 -0.7354
-0.8787 7.07 1.4675 -0.7548 0.1355 -0.8098
-0.9493 7.08 1.1516 -0.8284 0.1966 -0.8664
-1.0844 7.09 0.9001 -0.8701 0.2903 -0.975
-1.4742 7.1 0.5863 -0.9135 0.4105 -1.0997
-1.6045 7.11 0.2477 -0.9 0.639 -1.1822
-1.5821 7.12 -0.0469 -0.9068 0.7734 -1.2297
-1.9732 7.13 -0.2688 -0.8033 1.14 -1.2571
-1.878 7.14 -0.4378 -0.722 1.4234 -1.2986
-2.016 7.15 -0.5161 -0.6861 1.5352 -1.4882
-2.4477 7.16 -0.4778 -0.5165 1.6732 -1.3314
-2.4945 7.17 -0.4624 -0.362 1.9008 -1.5001
-2.4774 7.18 -0.2857 -0.2119 1.8516 -1.4365
-2.6872 7.19 -0.0822 -0.084 1.9932 -1.4607
-2.8054 7.2 0.175 0.0605 2.1391 -1.6652
-2.6053 7.21 0.4463 0.1796 2.1192 -1.5988
-2.5951 7.22 0.6702 0.2714 1.9405 -1.4665
-2.5035 7.23 0.8123 0.3519 1.7745 -1.5835
-2.6203 7.24 0.9446 0.3838 1.8216 -1.3965
-2.7021 7.25 1.1472 0.4108 1.5297 -1.2342
-2.4942 7.26 1.1466 0.3627 1.4968 -1.2151
-2.8349 7.27 0.9086 0.3391 1.1161 -1.0848
-2.7084 7.28 0.7758 0.226 1.0046 -1.0071
-2.4728 7.29 0.5827 0.1304 0.6715 -0.9831
-2.1739 7.3 0.3218 -0.002 0.5068 -0.8003
-2.0917 7.31 -0.0067 -0.1492 0.3942 -0.754
-2.3156 7.32 -0.3063 -0.3102 0.2489 -0.6262
-2.1673 7.33 -0.688 -0.5103 0.1502 -0.434
-1.9591 7.34 -0.953 -0.69 0.1096 -0.2809
-1.685 7.35 -1.164 -0.8769 0.1437 -0.121
-1.8561 7.36 -1.3038 -0.9313 0.23 0.0285
-1.5444 7.37 -1.2849 -0.9968 0.3196 0.1722
-1.5421 7.38 -1.1731 -1.2071 0.4501 0.3534
-1.3287 7.39 -1.2167 -1.3184 0.7395 0.4727
-1.2453 7.4 -0.9011 -1.4004 0.7993 0.6498
-1.221 7.41 -0.7819 -1.3938 1.0942 0.7852
-1.1868 7.42 -0.4691 -1.2931 1.3605 0.8858
-0.942 7.43 -0.1725 -1.2394 1.6419 0.938
-1.0588 7.44 0.0636 -1.1029 1.8215 1.0478
-0.9994 7.45 0.2964 -0.8532 1.808 1.2191
-0.8892 7.46 0.4567 -0.69 1.7695 1.2016
-0.9301 7.47 0.5649 -0.5089 2.0354 1.5192
-0.8473 7.48 0.5996 -0.3373 2.1173 1.3215
-0.8939 7.49 0.4672 -0.1258 1.9282 1.4282
-0.9383 7.5 0.3366 0.102 1.982 1.5788
-1.0715 7.51 0.1829 0.3585 1.6618 1.5065
-1.0748 7.52 -0.0801 0.4881 1.6568 1.4366
-1.0984 7.53 -0.3583 0.7921 1.2587 1.4244
-1.2211 7.54 -0.5603 0.9522 1.1138 1.475
-1.2228 7.55 -0.8426 0.9479 0.8682 1.2974
-1.2189 7.56 -1.0333 1.1491 0.6384 1.4434
-1.5669 7.57 -1.2399 1.2024 0.3618 1.2097
-1.6222 7.58 -1.2974 1.1526 0.1973 1.1724
-1.7374 7.59 -1.259 1.3227 0.0366 1.0933
-1.706 7.6 -1.2755 1.0776 -0.07 1.0495
-1.789 7.61 -1.0467 0.9768 -0.1236 0.9401
-1.9912 7.62 -0.7266 1.0421 -0.1353 0.705
-1.9522 7.63 -0.5193 0.821 -0.0886 0.7121
-2.0593 7.64 -0.2156 0.5998 -0.0052 0.5424
-2.214 7.65 0.1255 0.3984 0.1196 0.408
-1.876 7.66 0.4165 0.2129 0.3181 0.3145
-1.9719 7.67 0.6807 0.0158 0.4522 0.1791
-1.9063 7.68 0.8738 -0.1991 0.7138 0.091
-2.1485 7.69 0.9079 -0.4096 0.9393 -0.0018
-2.1807 7.7 0.9759 -0.555 1.185 -0.0874
-2.0839 7.71 0.9719 -0.6352 1.2831 -0.1512
-1.8076 7.72 0.9888 -0.885 1.3929 -0.232
-1.9416 7.73 0.7298 -0.9222 1.4827 -0.2718
-1.658 7.74 0.5 -1.0694 1.6482 -0.3011
-1.6307 7.75 0.3285 -1.0255 1.7171 -0.3897
-1.2758 7.76 0.0744 -1.0508 1.7223 -0.3732
-1.2018 7.77 -0.1422 -0.9176 1.6103 -0.4044
-1.0985 7.78 -0.3331 -0.9165 1.3657 -0.3582
-0.9964 7.79 -0.3875 -0.8294 1.3368 -0.3123
-0.6911 7.8 -0.405 -0.6291 1.0232 -0.2802
-0.578 7.81 -0.3853 -0.573 0.7416 -0.2714
-0.3733 7.82 -0.2491 -0.442 0.5674 -0.1909
-0.1775 7.83 -0.0418 -0.3456 0.3082 -0.143
0.024 7.84 0.2078 -0.1882 0.1069 -0.0622
0.2115 7.85 0.5331 -0.0902 -0.0966 0.0302
0.4197 7.86 0.7961 -0.0021 -0.2841 0.1203
0.5937 7.87 1.3209 0.0554 -0.4121 0.2357
0.6947 7.88 1.5059 0.0886 -0.5101 0.3346
0.9598 7.89 1.8407 0.0841 -0.4795 0.4257
0.981 7.9 1.957 0.0499 -0.4477 0.5278
1.1291 7.91 1.9787 -0.0253 -0.461 0.6259
1.2035 7.92 2.0345 -0.1427 -0.3267 0.6692
1.2872 7.93 2.0651 -0.2658 -0.1504 0.8552
1.5827 7.94 1.824 -0.4251 0.0277 0.9318
1.6504 7.95 2.0168 -0.6604 0.2447 0.9245
1.4853 7.96 1.6852 -0.8809 0.448 1.0675
1.7508 7.97 1.3135 -1.0137 0.6839 1.1183
1.7607 7.98 1.1474 -1.4573 0.8646 1.077
1.5407 7.99 0.9141 -1.5651 1.0971 1.1023
1.6187 8.0 0.7376 -2.0049 1.1321 1.1377
1.5679 8.01 0.6312 -1.9588 1.1929 1.2587
1.465 8.02 0.6493 -2.1091 1.2324 1.211
1.5304 8.03 0.6323 -2.398 1.3667 1.2227
1.4825 8.04 0.8027 -2.4886 1.2273 1.0484
1.4185 8.05 0.9975 -2.9379 1.0565 1.0008
1.3334 8.06 1.3715 -2.891 0.9831 0.9731
1.2737 8.07 1.5235 -2.8553 0.7321 0.9063
1.1876 8.08 1.8434 -2.6367 0.5461 0.821
1.0436 8.09 2.113 -2.6236 0.3466 0.6983
1.072 8.1 2.2679 -2.3531 0.0917 0.6322
0.8973 8.11 2.5414 -2.6497 -0.1358 0.5652
0.9335 8.12 2.9688 -2.111 -0.3293 0.386
0.7224 8.13 2.6273 -2.2721 -0.5336 0.2943
0.6845 8.14 2.8259 -2.0406 -0.6498 0.1681
0.6909 8.15 2.782 -1.8269 -0.8003 0.0404
0.634 8.16 2.5479 -1.5521 -0.8727 -0.0787
0.6376 8.17 2.397 -1.1845 -0.9126 -0.2217
0.6837 8.18 2.023 -1.1324 -0.7303 -0.3013
0.7307 8.19 1.7616 -0.8096 -0.7506 -0.4188
0.7634 8.2 1.4333 -0.6424 -0.592 -0.5298
0.825 8.21 1.4553 -0.5115 -0.351 -0.6025
0.8735 8.22 1.1878 -0.4169 -0.1465 -0.708
1.0079 8.23 0.9113 -0.3756 0.0574 -0.8959
1.0733 8.24 0.8988 -0.3668 0.294 -0.9422
1.0357 8.25 0.9603 -0.3157 0.5066 -0.856
1.1454 8.26 0.9388 -0.3824 0.6489 -0.9259
1.3465 8.27 1.2334 -0.4056 0.8908 -1.0725
1.3375 8.28 1.4954 -0.4531 0.9468 -0.9277
1.7027 8.29 1.5834 -0.5156 1.0345 -1.0008
1.765 8.3 1.9406 -0.6009 1.0646 -0.9193
1.7513 8.31 1.9902 -0.7545 1.0299 -0.9854
2.0512 8.32 2.2678 -0.7762 0.9121 -0.9415
2.277 8.33 2.5625 -0.8925 0.8386 -0.8174
2.0976 8.34 2.5474 -0.957 0.6415 -0.8014
2.2279 8.35 2.3874 -1.081 0.4682 -0.6941
2.3189 8.36 2.5169 -1.0744 0.2222 -0.5919
2.6358 8.37 2.4188 -1.0978 -0.0113 -0.4598
2.5288 8.38 2.0654 -1.0065 -0.22 -0.3793
2.505 8.39 1.7661 -1.0814 -0.4839 -0.2238
3.0572 8.4 1.6528 -0.8577 -0.6761 -0.1275
3.1485 8.41 1.3156 -0.771 -0.8299 0.0133
2.6571 8.42 0.8722 -0.6016 -0.9046 0.1372
3.1814 8.43 0.6443 -0.4027 -0.9283 0.2739
2.8054 8.44 0.4485 -0.1397 -1.004 0.4029
2.692 8.45 0.2645 0.1308 -0.9284 0.485
3.0413 8.46 0.189 0.3622 -0.8284 0.6944
2.6942 8.47 0.2022 0.662 -0.7522 0.6944
2.6063 8.48 0.2826 0.9587 -0.5683 0.9072
2.6275 8.49 0.402 1.2288 -0.3446 0.8776
2.2742 8.5 0.6191 1.4109 -0.1384 1.099
2.4459 8.51 0.761 1.787 0.0807 1.0224
2.3474 8.52 1.1514 1.8377 0.3107 1.2702
1.9523 8.53 1.1804 2.1821 0.5073 1.2342
1.8638 8.54 1.57 2.2467 0.6967 1.2496
1.8858 8.55 1.4668 2.4872 0.8465 1.2822
1.6896 8.56 1.6746 2.4404 0.9133 1.1359
1.3177 8.57 1.8364 2.3844 1.0864 1.2175
1.3456 8.58 1.5874 2.3611 1.0007 1.2378
1.0538 8.59 1.3425 2.2502 0.9733 1.2404
0.9234 8.6 1.2659 2.191 0.8767 1.0936
0.7775 8.61 0.8902 2.139 0.6816 1.0536
0.5903 8.62 0.6018 1.7376 0.5408 1.0214
0.4511 8.63 0.2345 1.6569 0.3563 0.8408
0.3788 8.64 -0.0716 1.394 0.1165 0.7902
0.2705 8.65 -0.3699 1.3113 -0.1179 0.624
0.1574 8.66 -0.6153 1.2223 -0.3617 0.5241
0.062 8.67 -0.7324 0.8609 -0.494 0.5091
0.0016 8.68 -0.7109 0.877 -0.7242 0.358
-0.054 8.69 -0.8142 0.681 -0.8059 0.2291
-0.0854 8.7 -0.5977 0.5241 -0.8794 0.1165
-0.0963 8.71 -0.4462 0.5186 -0.9585 0.0075
-0.1076 8.72 -0.266 0.5007 -0.8661 -0.1014
-0.1019 8.73 0.013 0.5055 -0.901 -0.2089
-0.0777 8.74 0.2642 0.538 -0.7281 -0.2777
-0.0449 8.75 0.5172 0.5065 -0.5273 -0.3963
-0.0072 8.76 0.7483 0.6036 -0.3166 -0.5113
0.0437 8.77 0.9483 0.7487 -0.1149 -0.5723
0.1096 8.78 1.0127 0.9349 0.1264 -0.6168
0.161 8.79 1.0563 0.949 0.3432 -0.5698
0.2404 8.8 0.9408 1.0561 0.621 -0.6574
0.2666 8.81 0.724 1.223 0.8394 -0.6441
0.3699 8.82 0.6145 1.4255 0.9696 -0.7439
0.4139 8.83 0.2793 1.6336 1.025 -0.6997
0.4504 8.84 0.024 1.7192 1.1093 -0.6622
0.5351 8.85 -0.2526 1.7143 1.254 -0.6372
0.5588 8.86 -0.5265 1.8539 1.2793 -0.5666
0.6295 8.87 -0.6721 1.8462 1.2 -0.5158
0.6133 8.88 -0.9845 1.7026 1.087 -0.4328
0.5931 8.89 -1.0762 1.7752 0.8145 -0.4217
0.6234 8.9 -0.905 1.4309 0.7159 -0.315
0.5372 8.91 -0.912 1.4067 0.4913 -0.2203
0.5134 8.92 -0.7024 1.0745 0.2204 -0.1219
0.4658 8.93 -0.475 1.0612 0.0198 -0.0375
0.3673 8.94 -0.2347 0.7637 -0.1657 0.0618
0.3196 8.95 0.0658 0.511 -0.3192 0.1479
0.2323 8.96 0.4033 0.3158 -0.5243 0.268
0.0947 8.97 0.662 0.0716 -0.5784 0.3143
-0.0332 8.98 0.8809 -0.1618 -0.5959 0.4185
-0.1767 8.99 1.1535 -0.339 -0.5626 0.5017
-0.3093 9.0 1.2365 -0.51 -0.5283 0.5327
-0.5396 9.01 1.3026 -0.6676 -0.4057 0.5592
-0.6408 9.02 1.323 -0.8598 -0.2661 0.6716
-0.8873 9.03 1.1527 -0.9373 -0.0965 0.7506
-0.9697 9.04 0.8823 -1.0646 0.1189 0.6639
-1.2888 9.05 0.7221 -1.0597 0.3742 0.6699
-1.4788 9.06 0.457 -0.9943 0.6271 0.7627
-1.636 9.07 0.212 -0.8874 0.821 0.643
-1.739 9.08 -0.0044 -0.7873 1.1115 0.6937
