# label : secret experiment #3760
# x : elapsed time
# y : intensity
#y2 y5 time y3 y6 y4 y1
2.3794 -0.277 3.91 -2.2977 0.0582 -0.7582 -1.3155
2.2047 -0.5025 3.92 -2.1251 -0.0894 -1.433 -1.4996
1.9683 -0.1512 3.93 -1.7789 -0.4947 -1.8661 -1.6545
1.6419 0.6177 3.94 -1.4695 -1.1033 -1.8416 -1.3132
1.8051 1.1375 3.95 -1.0422 -1.4836 -1.8616 -1.1143
1.6083 1.3931 3.96 -0.8265 -1.848 -1.32 -0.5594
1.5529 1.1178 3.97 -0.608 -1.9475 -0.8123 -0.1439
1.3454 0.2864 3.98 -0.4085 -1.7179 -0.2178 0.1671
1.2195 -0.4239 3.99 -0.4141 -1.3367 0.1664 0.2494
1.1237 -0.6201 4.0 -0.5852 -0.8496 0.2769 0.1076
0.9992 -0.1626 4.01 -0.6807 -0.3615 0.1048 -0.2651
1.0037 0.6011 4.02 -1.0072 -0.1886 -0.292 -0.7732
0.899 1.1971 4.03 -1.2488 -0.3228 -0.8392 -1.0868
0.9191 1.3101 4.04 -1.5056 -0.6716 -1.2236 -1.6612
0.9276 0.8887 4.05 -1.6584 -1.2318 -1.4408 -1.6061
0.8128 0.0803 4.06 -1.8544 -1.7465 -1.4628 -1.6172
0.9535 -0.5209 4.07 -2.1276 -2.2769 -1.0789 -1.3989
0.8808 -0.6514 4.08 -2.0743 -2.3392 -0.5558 -0.9881
0.8997 -0.1562 4.09 -1.6765 -1.9456 -0.0341 -0.5399
1.086 0.5809 4.1 -1.5176 -1.6939 0.4367 -0.1127
1.1017 1.1574 4.11 -1.0134 -1.0203 0.6754 0.1708
1.1375 1.2916 4.12 -0.7212 -0.5856 0.6394 0.226
1.4345 0.6344 4.13 -0.2696 -0.3474 0.2854 0.0413
1.3318 -0.0969 4.14 0.1044 -0.4319 -0.2333 -0.3065
1.432 -0.6813 4.15 0.3895 -0.8053 -0.7068 -0.7735
1.7241 -0.6505 4.16 0.6116 -1.2195 -0.9428 -1.2595
1.7886 -0.1508 4.17 0.7423 -1.8653 -1.1947 -1.4293
1.9035 0.615 4.18 0.7613 -2.2173 -0.8714 -1.7895
1.8976 1.0717 4.19 0.7223 -2.4532 -0.3603 -1.4296
2.1203 1.009 4.2 0.6086 -2.153 0.2029 -1.1777
2.1147 0.5113 4.21 0.3365 -1.8537 0.7027 -0.7915
2.2172 -0.2396 4.22 0.0956 -1.1671 1.0884 -0.2271
2.2694 -0.7249 4.23 -0.1325 -0.721 1.0347 0.197
2.43 -0.7887 4.24 -0.3071 -0.3823 0.8525 0.4235
2.1802 -0.1314 4.25 -0.3861 -0.4879 0.4259 0.4093
2.5827 0.6561 4.26 -0.3717 -0.7631 -0.0917 0.2229
2.6195 1.2012 4.27 -0.3177 -1.2541 -0.4479 -0.1433
2.5755 0.9227 4.28 -0.075 -1.6778 -0.631 -0.6049
2.1799 0.3677 4.29 0.2604 -2.2453 -0.4632 -1.0284
2.2276 -0.3737 4.3 0.591 -2.2499 -0.0806 -1.2361
2.0685 -0.8317 4.31 1.0563 -2.0008 0.4522 -1.1963
1.9226 -0.6759 4.32 1.5624 -1.8718 1.0109 -1.1425
1.9872 -0.0978 4.33 1.7745 -1.1371 1.5947 -0.807
1.9177 0.6127 4.34 2.1863 -0.7309 1.499 -0.2518
1.6058 0.9718 4.35 2.1804 -0.4074 1.5788 0.2457
1.4552 0.7953 4.36 2.4239 -0.4164 0.9536 0.7081
1.5364 0.2052 4.37 2.3745 -0.7383 0.5134 0.8632
1.2699 -0.5169 4.38 2.0454 -1.3115 0.103 0.9068
1.0089 -0.8963 4.39 1.7923 -1.8224 -0.1525 0.6411
0.958 -0.6635 4.4 1.6662 -2.2021 -0.1132 0.178
0.701 -0.0558 4.41 1.436 -2.35 0.2456 -0.2507
0.5708 0.6893 4.42 1.1883 -2.0548 0.7274 -0.6359
0.4676 1.0565 4.43 0.8515 -1.6127 1.3433 -0.779
0.266 0.7113 4.44 0.7683 -1.0929 1.8619 -0.7727
0.1357 0.072 4.45 0.8285 -0.6734 1.9595 -0.6412
0.0191 -0.7098 4.46 0.8783 -0.3117 2.1007 -0.1697
-0.0885 -0.9197 4.47 1.0715 -0.3179 1.7374 0.3043
-0.1982 -0.6602 4.48 1.367 -0.5867 1.1742 0.8298
-0.2675 0.0116 4.49 1.8089 -1.1047 0.6245 1.097
-0.3582 0.7907 4.5 2.1957 -1.6429 0.372 1.4386
-0.3473 0.9972 4.51 2.1796 -1.9036 0.2866 1.1939
-0.4014 0.6546 4.52 2.8469 -2.2539 0.5555 0.9351
-0.403 -0.0555 4.53 2.9039 -2.121 1.0657 0.5247
-0.3843 -0.8209 4.54 3.1043 -1.7537 1.4826 0.0471
-0.3438 -0.934 4.55 2.9632 -1.1627 2.0173 -0.2883
-0.3247 -0.6945 4.56 2.9633 -0.5563 2.3141 -0.4765
-0.2947 0.0852 4.57 2.5225 -0.181 2.5107 -0.4299
-0.2046 0.7957 4.58 2.0976 -0.1137 2.1756 -0.158
-0.1428 1.0632 4.59 1.7632 -0.3792 1.857 0.2727
-0.0463 0.5372 4.6 1.3943 -0.8492 1.1803 0.826
0.0432 -0.1682 4.61 1.2145 -1.2551 0.8191 1.2519
0.1384 -0.7454 4.62 0.8987 -1.9082 0.6491 1.4547
0.2593 -0.986 4.63 0.6279 -2.0712 0.8183 1.5051
0.3015 -0.6242 4.64 0.553 -1.8164 1.1781 1.3762
0.3888 0.2002 4.65 0.6209 -1.37 1.637 1.1608
0.4954 0.7683 4.66 0.7854 -0.9361 2.0299 0.5888
0.562 1.0117 4.67 1.0036 -0.3533 2.6755 0.2008
0.6469 0.5167 4.68 1.3462 0.0012 2.5394 -0.1657
0.6961 -0.2554 4.69 1.4897 0.0961 2.7798 -0.2926
0.7693 -0.8343 4.7 1.844 -0.1093 2.2266 -0.2229
0.7899 -1.041 4.71 1.9082 -0.5917 1.5979 0.1069
0.7135 -0.4916 4.72 2.0165 -1.0236 1.1548 0.511
0.753 0.2829 4.73 2.122 -1.6211 0.9034 0.974
0.6984 0.9657 4.74 2.1551 -1.7123 0.9959 1.5005
0.7478 0.9689 4.75 1.8601 -1.7274 1.3207 1.7183
0.5939 0.4872 4.76 1.3577 -1.2737 1.8046 1.6843
0.538 -0.2855 4.77 1.0996 -0.7568 2.4843 1.4264
0.4114 -0.881 4.78 0.693 -0.2102 2.6788 1.0563
0.3391 -0.8991 4.79 0.295 0.2087 3.0776 0.5107
0.1941 -0.3587 4.8 -0.0699 0.3242 3.1405 0.056
0.0542 0.4502 4.81 -0.3754 0.1433 2.3786 -0.2553
-0.0876 1.0722 4.82 -0.5199 -0.28 1.844 -0.3842
-0.2356 0.9469 4.83 -0.6429 -0.7395 1.3329 -0.2534
-0.4608 0.4372 4.84 -0.5671 -1.299 1.0588 0.0558
-0.5771 -0.3759 4.85 -0.4038 -1.4895 0.9798 0.5094
-0.7134 -0.946 4.86 -0.1883 -1.4619 1.1666 0.997
-0.9625 -0.737 4.87 0.0918 -1.0296 1.5202 1.3131
-1.166 -0.2143 4.88 0.3494 -0.55 2.3054 1.361
-1.3597 0.5441 4.89 0.6341 -0.0212 2.8932 1.443
-1.3638 1.1077 4.9 0.8266 0.4378 2.7851 1.0015
-1.4957 1.0411 4.91 0.9022 0.523 3.1012 0.6576
-1.8325 0.3596 4.92 0.8624 0.3802 2.8276 0.1006
-1.8579 -0.3813 4.93 0.7436 -0.002 2.3541 -0.3514
-1.8888 -0.874 4.94 0.4485 -0.5221 1.613 -0.6217
-2.0031 -0.7744 4.95 0.1648 -1.1154 1.2649 -0.8103
-2.2162 -0.0624 4.96 -0.176 -1.1871 0.8851 -0.558
-2.073 0.7262 4.97 -0.523 -1.2706 1.0566 -0.2363
-2.2607 1.2094 4.98 -0.8254 -0.8777 1.3042 0.1987
-2.3219 1.0301 4.99 -1.1919 -0.4568 2.0126 0.5672
-2.0288 0.3153 5.0 -1.5546 0.1235 2.6548 0.9089
-2.0003 -0.4344 5.01 -1.5758 0.5575 2.7512 1.063
-2.1972 -0.8105 5.02 -1.5276 0.6919 2.615 0.8831
-1.929 -0.5479 5.03 -1.3591 0.6916 2.9613 0.4686
-1.7866 0.095 5.04 -1.2543 0.2377 2.4894 -0.0293
-1.8841 0.8655 5.05 -0.8286 -0.3104 1.8666 -0.5419
-1.6121 1.2115 5.06 -0.5841 -0.7806 1.0985 -1.064
-1.686 0.9536 5.07 -0.2829 -1.2159 0.7966 -1.249
-1.4142 0.3046 5.08 0.0082 -1.1375 0.9022 -1.3652
-1.3815 -0.454 5.09 0.2022 -0.782 1.1587 -1.0459
-1.3156 -0.7849 5.1 0.3587 -0.3461 1.6689 -0.735
-1.0629 -0.474 5.11 0.3255 0.2585 2.112 -0.3045
-1.0191 0.2586 5.12 0.2396 0.6936 2.4819 0.0953
-0.9162 1.0128 5.13 0.0512 0.8383 2.8872 0.3153
-0.89 1.202 5.14 -0.2277 0.8224 2.5965 0.3917
-0.891 0.9033 5.15 -0.5829 0.4569 2.0865 0.1425
-0.7759 0.2614 5.16 -0.9021 -0.1103 1.8033 -0.271
-0.7742 -0.4064 5.17 -1.0786 -0.6707 1.0732 -0.824
-0.6396 -0.6307 5.18 -1.4773 -0.9871 0.6312 -1.3937
-0.6808 -0.3025 5.19 -1.3548 -0.9964 0.4868 -1.554
-0.6251 0.4071 5.2 -1.6315 -0.6919 0.7214 -1.9155
-0.6926 1.0734 5.21 -1.5762 -0.2739 1.0474 -1.7056
-0.6806 1.4325 5.22 -1.1528 0.2768 1.4403 -1.6684
-0.798 0.9778 5.23 -0.8971 0.7339 1.8886 -1.2566
-0.917 0.2304 5.24 -0.5971 1.0495 2.1345 -0.8066
-0.91 -0.4001 5.25 -0.2672 0.948 2.1077 -0.446
-0.9662 -0.6264 5.26 0.091 0.5122 2.1073 -0.2404
-1.2656 -0.1668 5.27 0.3616 0.0148 1.5618 -0.2524
-1.2988 0.5957 5.28 0.5691 -0.518 0.9217 -0.4845
-1.512 1.2886 5.29 0.7873 -0.8625 0.3893 -0.8628
-1.4997 1.3738 5.3 0.7538 -1.0638 0.1748 -1.3133
-1.7475 0.8848 5.31 0.6591 -0.766 0.2121 -1.9442
-1.8817 0.1789 5.32 0.4257 -0.2609 0.5809 -2.3401
-1.9988 -0.4292 5.33 0.1856 0.3048 1.105 -2.2646
-2.1649 -0.5153 5.34 -0.1269 0.8026 1.473 -2.2649
-2.1449 -0.0529 5.35 -0.4393 0.9192 1.9425 -2.1222
-2.6081 0.7684 5.36 -0.7026 0.9618 1.7868 -1.764
-2.2852 1.2908 5.37 -0.9017 0.5607 1.7821 -1.0839
-2.5898 1.3165 5.38 -0.9539 0.0618 1.2232 -0.7256
-2.8231 0.9855 5.39 -1.0272 -0.5003 0.7419 -0.6397
-2.6432 0.1434 5.4 -0.9103 -0.8639 0.1341 -0.734
-2.5983 -0.4359 5.41 -0.6684 -1.0975 -0.1917 -0.9741
-2.8571 -0.4879 5.42 -0.3414 -0.8822 -0.2809 -1.4696
-3.1946 0.0728 5.43 -0.0311 -0.4016 -0.047 -1.9478
-3.007 0.9068 5.44 0.2912 0.1908 0.3533 -2.321
-2.6959 1.467 5.45 0.6949 0.6927 0.8773 -2.7286
-2.8791 1.5143 5.46 0.8281 0.9816 1.1921 -2.9093
-2.8818 0.7692 5.47 1.012 0.9676 1.4817 -2.6683
-2.9756 0.0625 5.48 1.0785 0.5676 1.3919 -2.2423
-2.7779 -0.4697 5.49 0.9778 0.0412 0.9767 -1.7696
-2.5119 -0.4384 5.5 0.982 -0.4989 0.429 -1.282
-2.5436 0.1844 5.51 0.7077 -0.9538 -0.1578 -0.8724
-2.4445 0.8743 5.52 0.3806 -1.134 -0.5382 -0.7492
-2.3163 1.4278 5.53 0.0215 -0.9381 -0.7178 -0.8166
-1.8285 1.4291 5.54 -0.2948 -0.5739 -0.6144 -1.1171
-1.8861 0.8223 5.55 -0.5705 0.0093 -0.2172 -1.6956
-1.6294 -0.0186 5.56 -0.901 0.545 0.2824 -2.1578
-1.6843 -0.4703 5.57 -0.9697 0.8366 0.7488 -2.2812
-1.4662 -0.346 5.58 -0.9263 0.8526 1.0335 -2.9091
-1.186 0.246 5.59 -0.7825 0.5051 0.9551 -2.8215
-1.2347 0.924 5.6 -0.6722 -0.0579 0.6956 -2.5091
-1.0466 1.3728 5.61 -0.3903 -0.6646 0.1603 -1.806
-0.9339 1.2036 5.62 -0.1131 -1.0682 -0.3853 -1.4502
-0.8967 0.655 5.63 0.1854 -1.3352 -1.0112 -1.1027
-0.829 -0.1275 5.64 0.415 -1.1488 -1.1302 -0.7573
-0.7655 -0.5657 5.65 0.5714 -0.69 -1.1168 -0.5397
-0.7184 -0.3598 5.66 0.7793 -0.2248 -0.7635 -0.7706
-0.7775 0.3349 5.67 0.7044 0.2785 -0.3595 -1.0442
-0.6747 1.1458 5.68 0.5578 0.6188 0.128 -1.3881
-0.6849 1.3066 5.69 0.3933 0.5801 0.5149 -2.0361
-0.8061 1.3162 5.7 0.0521 0.3201 0.6223 -2.206
-0.8515 0.536 5.71 -0.2848 -0.2017 0.4009 -2.5367
-0.9653 -0.2217 5.72 -0.7567 -0.835 -0.077 -2.2695
-0.8976 -0.5523 5.73 -0.9809 -1.3567 -0.6184 -2.0664
-1.0444 -0.3332 5.74 -1.4302 -1.5316 -1.2327 -1.4389
-1.2195 0.3923 5.75 -1.559 -1.3361 -1.6294 -1.1012
-1.1532 1.0395 5.76 -1.61 -0.9682 -1.4489 -0.5848
-1.4054 1.2585 5.77 -1.7406 -0.4728 -1.2529 -0.2833
-1.4576 1.1489 5.78 -1.56 -0.0036 -1.0016 -0.1786
-1.7214 0.335 5.79 -1.3222 0.3388 -0.378 -0.347
-1.8377 -0.3632 5.8 -1.0776 0.3652 0.0208 -0.7413
-1.9069 -0.6195 5.81 -0.9772 0.1009 0.233 -1.1477
-1.7626 -0.3242 5.82 -0.6711 -0.4034 0.1229 -1.4327
-1.8016 0.421 5.83 -0.428 -1.0658 -0.2745 -2.0072
-2.0951 1.1262 5.84 -0.2298 -1.5761 -0.8287 -1.9612
-2.2174 1.4086 5.85 -0.1746 -1.7067 -1.4068 -1.6779
-2.3277 0.9112 5.86 -0.1894 -1.6295 -1.6969 -1.3381
-2.183 0.1525 5.87 -0.3824 -1.3407 -1.8099 -0.9211
-2.1807 -0.5563 5.88 -0.58 -0.7707 -1.6203 -0.425
-2.2813 -0.7781 5.89 -0.9531 -0.2855 -1.3688 0.0135
-2.2438 -0.3875 5.9 -1.2392 0.0445 -0.9181 0.2637
-2.3287 0.3864 5.91 -1.5654 0.0998 -0.3746 0.2767
-2.0884 0.9714 5.92 -2.0016 -0.1426 -0.0958 0.0779
-1.8093 1.1089 5.93 -2.4358 -0.6038 -0.0816 -0.2797
-1.7623 0.7215 5.94 -2.5795 -1.1528 -0.3494 -0.8009
-1.6882 -0.0643 5.95 -2.3413 -1.6635 -0.8645 -1.0609
-1.5183 -0.7859 5.96 -2.6493 -1.9436 -1.3565 -1.4447
-1.5713 -0.9056 5.97 -2.2077 -2.0094 -1.7221 -1.3756
-1.2438 -0.4013 5.98 -1.8928 -1.6954 -2.0126 -1.2452
-1.0983 0.3394 5.99 -1.5382 -1.1082 -1.8809 -0.818
-0.9899 0.9753 6.0 -1.4134 -0.6616 -1.7406 -0.3675
-0.8373 1.0414 6.01 -1.0996 -0.2459 -1.2789 0.1716
-0.7023 0.4453 6.02 -0.7478 -0.1369 -0.7215 0.5158
-0.495 -0.3045 6.03 -0.5373 -0.3862 -0.3747 0.7178
-0.3596 -0.8734 6.04 -0.4966 -0.7404 -0.2361 0.7392
-0.189 -0.8732 6.05 -0.519 -1.3846 -0.4143 0.4413
-0.0255 -0.4828 6.06 -0.6549 -2.0848 -0.8217 0.0012
0.1012 0.3061 6.07 -0.8466 -2.2566 -1.2877 -0.4166
0.2298 0.915 6.08 -0.9909 -2.2672 -1.8148 -0.8859
0.3328 0.8018 6.09 -1.3038 -1.7536 -2.0869 -1.1477
0.3993 0.241 6.1 -1.5909 -1.2996 -2.4082 -1.1178
0.4711 -0.5913 6.11 -1.9233 -0.948 -2.1244 -0.8962
0.5519 -1.0353 6.12 -2.1357 -0.4798 -1.6427 -0.4313
0.6628 -1.046 6.13 -2.0747 -0.3696 -0.9216 0.0908
0.5923 -0.5275 6.14 -1.9664 -0.572 -0.5555 0.5065
0.6036 0.2258 6.15 -2.0999 -0.9524 -0.3032 0.8745
0.5979 0.6807 6.16 -1.7087 -1.4608 -0.3498 0.96
0.6516 0.5657 6.17 -1.3894 -2.0588 -0.7046 0.7955
0.5548 -0.0043 6.18 -1.0639 -2.2255 -1.1818 0.5057
0.4977 -0.7483 6.19 -0.5536 -2.6455 -1.7732 0.0875
0.4855 -1.256 6.2 -0.1722 -2.3344 -2.2341 -0.3976
0.3813 -1.3219 6.21 0.139 -1.6329 -2.4179 -0.76
0.2678 -0.5584 6.22 0.3661 -1.1617 -2.1896 -0.9774
0.1833 0.1392 6.23 0.5193 -0.7613 -1.7917 -0.8573
0.09 0.5802 6.24 0.4951 -0.5759 -1.1193 -0.6973
-0.0155 0.4252 6.25 0.4076 -0.6872 -0.6785 -0.2666
-0.1145 -0.2659 6.26 0.2966 -1.1331 -0.2629 0.2259
-0.183 -1.0882 6.27 0.0492 -1.6862 -0.2186 0.6427
-0.2918 -1.391 6.28 -0.208 -2.1429 -0.4554 0.8878
-0.3728 -1.3721 6.29 -0.4248 -2.8004 -0.862 0.9447
-0.4739 -0.6202 6.3 -0.5926 -2.7534 -1.4534 0.7311
-0.4632 0.0497 6.31 -0.783 -2.3749 -1.8917 0.3595
-0.4735 0.3991 6.32 -0.6707 -1.9174 -2.1583 -0.1258
-0.592 0.1585 6.33 -0.5921 -1.2316 -2.1564 -0.5684
-0.5081 -0.5536 6.34 -0.4193 -0.8038 -1.6486 -0.9256
-0.5695 -1.3711 6.35 -0.1125 -0.6458 -1.1713 -1.1453
-0.5157 -1.8242 6.36 0.2568 -0.8776 -0.6795 -1.0556
-0.4861 -1.532 6.37 0.667 -1.1438 -0.2364 -0.7388
-0.3712 -0.698 6.38 1.1108 -1.8456 -0.0809 -0.3576
-0.3213 -0.0452 6.39 1.3905 -2.2044 -0.2271 0.094
-0.2278 0.2435 6.4 1.7776 -2.7294 -0.6311 0.5005
-0.0946 -0.0581 6.41 2.1715 -2.9545 -1.2245 0.6568
0.0249 -0.8795 6.42 1.9865 -2.3711 -1.7051 0.6202
0.1645 -1.5626 6.43 1.9515 -1.8723 -1.9322 0.326
0.3261 -1.7536 6.44 1.9089 -1.5301 -1.8793 -0.0886
0.4711 -1.5996 6.45 1.9181 -0.9599 -1.7191 -0.6703
0.6333 -0.8809 6.46 1.4436 -0.8006 -1.1363 -1.1284
0.7586 -0.1353 6.47 1.2156 -0.7381 -0.5844 -1.3356
0.9531 0.0896 6.48 0.9889 -1.1627 -0.1611 -1.5712
1.0431 -0.2706 6.49 0.8165 -1.6625 0.0999 -1.3781
1.2983 -0.9472 6.5 0.6914 -2.1276 0.066 -1.2187
1.4973 -1.7958 6.51 0.7299 -2.5214 -0.224 -0.6748
1.5211 -1.8691 6.52 0.6978 -2.6004 -0.7558 -0.28
1.782 -1.6213 6.53 0.8856 -2.5136 -1.2497 0.0606
1.966 -0.8981 6.54 1.1929 -2.1835 -1.7495 0.2008
2.1045 -0.2043 6.55 1.6525 -1.5301 -1.7853 0.0866
2.161 -0.0664 6.56 1.8305 -0.8862 -1.5807 -0.235
2.078 -0.4978 6.57 2.5061 -0.7129 -1.1307 -0.6825
2.192 -1.3224 6.58 2.5949 -0.7607 -0.6319 -1.2332
2.0866 -1.8101 6.59 2.9377 -1.0635 -0.0804 -1.6098
2.0398 -2.0061 6.6 3.1314 -1.4271 0.2969 -1.9434
2.349 -1.7501 6.61 2.9647 -1.9718 0.3616 -2.2417
2.0814 -0.9445 6.62 2.8545 -2.3007 0.1306 -1.9769
2.2437 -0.2743 6.63 2.7458 -2.6605 -0.3051 -1.4994
2.3301 -0.2139 6.64 2.2014 -2.4193 -0.7813 -1.151
1.9049 -0.6308 6.65 1.9148 -1.9849 -1.3434 -0.7434
1.9111 -1.5977 6.66 1.7424 -1.3546 -1.4237 -0.4562
1.7478 -2.0414 6.67 1.2583 -0.862 -1.4891 -0.3687
1.7032 -1.959 6.68 0.9497 -0.5832 -1.194 -0.4681
1.6297 -1.6306 6.69 0.9507 -0.5124 -0.521 -0.8342
1.4599 -0.9305 6.7 0.8082 -0.9391 -0.0032 -1.355
1.4802 -0.304 6.71 0.789 -1.4866 0.4219 -1.9023
1.3928 -0.2949 6.72 0.9661 -1.9527 0.589 -2.4039
1.2832 -0.8355 6.73 1.1534 -2.1984 0.5144 -2.7718
1.0888 -1.6046 6.74 1.3492 -2.4456 0.0946 -2.6054
0.9876 -2.3223 6.75 1.8354 -2.0587 -0.4645 -2.4522
1.01 -2.2941 6.76 1.8767 -1.6725 -0.9764 -1.9557
0.9142 -1.7217 6.77 2.3194 -1.3267 -1.3112 -1.5853
0.747 -0.9224 6.78 2.1448 -0.7601 -1.2693 -1.1275
0.7666 -0.3451 6.79 2.5099 -0.3531 -1.0145 -0.8738
0.7215 -0.4159 6.8 2.2507 -0.3109 -0.5386 -0.715
0.7676 -1.0426 6.81 2.0116 -0.5504 0.0321 -1.0337
0.6549 -1.6938 6.82 1.7152 -1.0314 0.5283 -1.2734
0.7963 -2.1092 6.83 1.3521 -1.4464 0.8396 -1.9463
0.7654 -2.2268 6.84 0.999 -1.9311 0.6795 -2.4984
0.8813 -1.6801 6.85 0.6144 -2.3674 0.4141 -2.6757
0.8322 -0.759 6.86 0.2617 -2.1906 -0.0551 -3.1711
0.9846 -0.3232 6.87 -0.0252 -1.6296 -0.5642 -3.0558
1.0974 -0.4424 6.88 -0.1936 -1.0839 -0.9781 -2.4635
1.3225 -1.1456 6.89 -0.2893 -0.4708 -1.0268 -2.2807
1.2372 -1.8185 6.9 -0.2613 -0.0838 -0.9265 -1.7302
1.317 -2.2013 6.91 -0.1303 -0.0123 -0.4997 -1.274
1.7176 -2.1127 6.92 0.0645 -0.2571 0.0072 -1.0524
1.6459 -1.5602 6.93 0.302 -0.7414 0.5366 -1.0587
2.0415 -0.6489 6.94 0.528 -1.2111 0.9029 -1.1332
2.1667 -0.304 6.95 0.8736 -1.597 1.0196 -1.5123
2.0148 -0.4815 6.96 0.9123 -1.9621 0.7264 -1.9109
2.4216 -1.2292 6.97 1.1611 -1.6249 0.2745 -2.4167
2.5734 -1.8314 6.98 1.1293 -1.4259 -0.2572 -3.0037
2.4268 -2.3107 6.99 0.9911 -0.688 -0.6734 -2.6422
2.3791 -1.891 7.0 0.7377 -0.1543 -0.8913 -2.8063
2.5688 -1.4316 7.01 0.3822 0.2396 -0.9007 -2.2933
2.5332 -0.5827 7.02 0.0113 0.3315 -0.6296 -2.1194
2.8376 -0.2675 7.03 -0.3415 0.1355 -0.088 -1.467
2.6282 -0.5265 7.04 -0.8055 -0.317 0.4791 -0.9488
2.7539 -1.2993 7.05 -1.1655 -0.796 0.8384 -0.7802
2.7846 -2.0597 7.06 -1.2799 -1.2223 1.0671 -0.8394
2.7942 -2.2354 7.07 -1.464 -1.3865 0.8883 -1.0237
2.7442 -1.8967 7.08 -1.3515 -1.3861 0.5442 -1.6028
2.8791 -1.1886 7.09 -1.4957 -0.8888 -0.0161 -2.1626
2.5724 -0.4204 7.1 -1.1306 -0.4222 -0.4868 -2.5959
2.5498 -0.1413 7.11 -0.9289 0.1641 -0.9336 -2.5182
2.1866 -0.5263 7.12 -0.6531 0.5606 -0.8936 -2.8807
2.5108 -1.2811 7.13 -0.3106 0.7973 -0.7399 -2.4283
1.9963 -1.7913 7.14 -0.0618 0.5431 -0.2362 -2.0473
1.9207 -1.9432 7.15 0.1466 0.1293 0.3112 -1.4519
1.7963 -1.7834 7.16 0.2317 -0.4023 0.8143 -1.0083
1.6712 -0.9731 7.17 0.2489 -0.8746 1.114 -0.6344
1.6867 -0.2176 7.18 0.1474 -0.9849 1.0744 -0.4084
1.3811 -0.0178 7.19 -0.0569 -0.9174 0.6687 -0.4988
1.3442 -0.4531 7.2 -0.3021 -0.647 0.1811 -0.7598
1.0564 -1.1402 7.21 -0.6395 -0.0823 -0.3608 -1.1509
1.0205 -1.9086 7.22 -1.0147 0.4975 -0.7735 -1.6555
0.9362 -1.9199 7.23 -1.4203 0.88 -0.8682 -2.0312
0.8637 -1.4294 7.24 -1.4854 1.039 -0.7869 -2.0302
0.6902 -0.5989 7.25 -1.7782 0.8845 -0.4739 -1.9333
0.6808 0.0125 7.26 -1.718 0.5994 0.0841 -1.9936
0.5661 0.1424 7.27 -1.6976 0.0365 0.635 -1.2975
0.5368 -0.3169 7.28 -1.3714 -0.4395 0.9658 -0.8435
0.5211 -0.9911 7.29 -1.3244 -0.6987 0.8888 -0.3164
0.5962 -1.5281 7.3 -1.0044 -0.6793 0.6827 0.0056
0.5408 -1.6663 7.31 -0.6055 -0.2894 0.2684 0.1384
0.6521 -1.1571 7.32 -0.2084 0.2161 -0.2789 0.0216
0.6124 -0.3055 7.33 0.0959 0.7615 -0.7389 -0.2918
0.7009 0.2455 7.34 0.319 1.2111 -1.1127 -0.7356
0.8455 0.3244 7.35 0.4352 1.5294 -1.0921 -1.1514
0.9191 -0.1885 7.36 0.5063 1.4425 -0.7234 -1.477
0.981 -0.9635 7.37 0.341 0.9777 -0.2006 -1.6527
1.1535 -1.5197 7.38 0.1987 0.4425 0.3219 -1.5001
1.2612 -1.3614 7.39 -0.0645 -0.0481 0.6873 -1.2057
1.2853 -0.7781 7.4 -0.3353 -0.3319 0.9086 -0.6696
1.3265 -0.0149 7.41 -0.6991 -0.3323 0.7512 -0.1158
1.6486 0.5784 7.42 -1.0077 -0.0295 0.3073 0.3805
1.5377 0.5276 7.43 -1.1468 0.5436 -0.1976 0.704
1.7068 -0.0347 7.44 -1.2188 1.1306 -0.7345 0.6922
1.8401 -0.7766 7.45 -1.3412 1.6088 -1.0238 0.5724
1.7686 -1.2428 7.46 -1.1589 1.6616 -1.22 0.1724
1.8633 -1.0203 7.47 -0.9393 1.5181 -0.9894 -0.2653
1.9467 -0.4816 7.48 -0.5633 1.2201 -0.5588 -0.6225
2.1165 0.3403 7.49 -0.2704 0.7793 -0.0047 -0.9387
2.0215 0.8332 7.5 0.1035 0.2954 0.4429 -0.9703
1.871 0.6725 7.51 0.4727 -0.0384 0.717 -0.9328
2.0399 0.1421 7.52 0.7817 -0.071 0.6411 -0.5233
1.8966 -0.6024 7.53 0.8489 0.2245 0.303 -0.0269
1.9571 -0.9303 7.54 1.0021 0.6764 -0.1949 0.4485
1.8446 -0.7597 7.55 1.0668 1.2007 -0.6798 0.8293
1.7009 -0.1098 7.56 0.8546 1.6712 -1.2656 1.0313
1.3576 0.6502 7.57 0.5636 2.1418 -1.3679 1.0864
1.4564 1.2211 7.58 0.3019 1.9703 -1.1815 0.8674
1.2087 0.9834 7.59 0.0032 1.6771 -0.8943 0.4803
1.0398 0.3082 7.6 -0.3254 0.9996 -0.3416 0.0256
0.908 -0.3711 7.61 -0.5753 0.5699 0.1571 -0.4071
0.8121 -0.7235 7.62 -0.8521 0.1803 0.4732 -0.6484
0.6018 -0.4986 7.63 -0.9052 0.1171 0.5999 -0.719
0.3964 0.2843 7.64 -0.8362 0.3962 0.3403 -0.5239
0.2521 0.9359 7.65 -0.7514 0.9148 -0.153 -0.1187
0.0777 1.4392 7.66 -0.583 1.2808 -0.6695 0.3497
-0.0869 1.1646 7.67 -0.3851 1.8012 -1.1555 0.8528
-0.2182 0.4679 7.68 -0.0471 2.0016 -1.4818 1.2231
