# label : secret experiment #5504
# x : time signal
#time y4 y1 y2 y3
5.52 -0.6773 -1.4114 -0.6127 -0.75
5.53 -0.771 -1.2896 -0.9393 -0.9624
5.54 -0.8982 -1.1328 -1.3163 -1.1526
5.55 -0.9865 -1.1033 -1.672 -1.3477
5.56 -1.1675 -0.9429 -2.2576 -1.7091
5.57 -1.2208 -0.8741 -2.1851 -1.7452
5.58 -1.2735 -0.8719 -2.4485 -2.0366
5.59 -1.4101 -0.684 -2.1759 -2.571
5.6 -1.274 -0.6337 -1.9279 -2.6143
5.61 -1.5383 -0.6448 -1.6636 -2.6044
5.62 -1.4984 -0.655 -1.462 -2.573
5.63 -1.369 -0.5398 -0.9294 -2.378
5.64 -1.4776 -0.639 -0.681 -2.2505
5.65 -1.5586 -0.6029 -0.4393 -1.8563
5.66 -1.3956 -0.6458 -0.4047 -1.6505
5.67 -1.3922 -0.6616 -0.4783 -1.2765
5.68 -1.258 -0.8047 -0.7339 -0.8488
5.69 -1.1925 -0.8946 -0.983 -0.6157
5.7 -1.2332 -0.9089 -1.3603 -0.4336
5.71 -1.1941 -0.9916 -1.8149 -0.2757
5.72 -1.0199 -1.0473 -2.1496 -0.2775
5.73 -0.973 -1.1763 -2.3007 -0.366
5.74 -1.0219 -1.3869 -2.3442 -0.5075
5.75 -0.8845 -1.4058 -2.4052 -0.6264
5.76 -0.8691 -1.545 -2.0943 -0.962
5.77 -0.8253 -1.5779 -1.6037 -1.2177
5.78 -0.6607 -1.4526 -1.2943 -1.3473
5.79 -0.6999 -1.5479 -0.8778 -1.7042
5.8 -0.5951 -1.83 -0.5998 -1.7348
5.81 -0.6367 -1.5408 -0.3293 -1.8218
5.82 -0.6578 -1.7862 -0.2484 -2.0594
5.83 -0.641 -1.7841 -0.3457 -2.1427
5.84 -0.6446 -1.5192 -0.5306 -1.8329
5.85 -0.6637 -1.4683 -0.9401 -1.6418
5.86 -0.7138 -1.5227 -1.1307 -1.414
5.87 -0.7318 -1.4126 -1.5821 -0.9605
5.88 -0.797 -1.3185 -1.9748 -0.6965
5.89 -0.9051 -1.2757 -2.0758 -0.3681
5.9 -0.9339 -1.1158 -2.3034 -0.0971
5.91 -0.9577 -0.9138 -1.8791 0.0958
5.92 -1.0747 -0.6959 -1.9019 0.2382
5.93 -1.2798 -0.551 -1.38 0.2338
5.94 -1.4554 -0.3 -0.9694 0.189
5.95 -1.3898 -0.114 -0.535 0.0519
5.96 -1.5486 0.0944 -0.2337 -0.1393
5.97 -1.6286 0.3337 0.0161 -0.3613
5.98 -1.9759 0.5086 0.1073 -0.6367
5.99 -2.0142 0.7675 0.0705 -0.885
6.0 -2.1789 0.9537 -0.1214 -1.2858
6.01 -2.2883 1.1318 -0.3808 -1.223
6.02 -2.135 1.3786 -0.8352 -1.3946
6.03 -2.4106 1.2743 -1.061 -1.3496
6.04 -2.7418 1.5856 -1.4771 -1.3394
6.05 -2.7301 1.5599 -1.4555 -1.1422
6.06 -2.6486 1.6286 -1.5269 -1.0112
6.07 -2.8614 1.8184 -1.3603 -0.7547
6.08 -2.983 1.781 -1.182 -0.423
6.09 -2.943 2.1385 -0.879 -0.1163
6.1 -2.6129 2.0926 -0.4646 0.196
6.11 -2.5318 2.1399 -0.0353 0.4652
6.12 -2.6541 2.134 0.3346 0.7072
6.13 -2.6247 1.8804 0.5943 0.816
6.14 -2.7976 1.7909 0.6751 0.7194
6.15 -2.8025 1.9091 0.6739 0.7073
6.16 -2.4465 1.7276 0.4886 0.6357
6.17 -2.3512 1.8159 0.2149 0.3906
6.18 -2.1906 1.658 -0.1306 0.1293
6.19 -2.3419 1.6591 -0.455 -0.1417
6.2 -1.9306 1.5229 -0.7449 -0.4563
6.21 -1.8189 1.3041 -0.9825 -0.6682
6.22 -1.6597 1.2754 -0.8696 -0.7563
6.23 -1.5982 1.2378 -0.9061 -1.0024
6.24 -1.2801 1.0916 -0.5376 -1.0
6.25 -1.2275 0.9912 -0.2398 -0.8662
6.26 -1.0748 0.9491 0.2156 -0.7575
6.27 -0.7811 0.8707 0.6612 -0.5341
6.28 -0.6695 1.0143 0.9287 -0.2625
6.29 -0.594 0.8883 1.3291 0.0743
6.3 -0.4358 0.8226 1.3675 0.4131
6.31 -0.2642 0.9626 1.3634 0.6339
6.32 -0.1307 0.9449 1.2378 1.0303
6.33 -0.0172 1.0174 0.9184 1.0475
6.34 0.0858 1.1436 0.5667 1.1962
6.35 0.1643 1.1732 0.2723 1.3386
6.36 0.2648 1.3365 -0.0269 1.2918
6.37 0.3031 1.4039 -0.2172 0.9469
6.38 0.3453 1.4144 -0.2357 0.7711
6.39 0.3892 1.5531 -0.1449 0.5594
6.4 0.4055 1.6302 0.102 0.2546
6.41 0.3626 1.7752 0.4911 0.0012
6.42 0.3843 2.0587 0.9487 -0.2613
6.43 0.331 2.2024 1.3271 -0.4552
6.44 0.3439 2.2574 1.8073 -0.5481
6.45 0.2624 2.2111 2.1224 -0.5522
6.46 0.191 2.462 2.2196 -0.4778
6.47 0.1362 2.2222 2.2041 -0.3844
6.48 0.0455 2.5958 1.972 -0.1405
6.49 -0.0364 2.3712 1.6943 0.1386
6.5 -0.1169 2.8084 1.3041 0.434
6.51 -0.2349 2.7914 1.001 0.7768
6.52 -0.3079 2.5769 0.6658 1.1368
6.53 -0.3756 2.8203 0.4383 1.3721
6.54 -0.513 2.8116 0.3888 1.6014
6.55 -0.5577 2.2735 0.4102 1.5461
6.56 -0.6618 2.5496 0.6806 1.4702
6.57 -0.7254 2.4113 1.115 1.3427
6.58 -0.8724 2.4298 1.4314 1.428
6.59 -0.8879 2.0057 2.0306 1.0679
6.6 -0.9444 1.9002 2.15 0.8037
6.61 -0.8898 1.7985 2.2339 0.5926
6.62 -0.9492 1.5372 2.7636 0.2552
6.63 -0.9285 1.3603 2.6708 0.014
6.64 -1.0606 1.1311 2.3351 -0.1921
6.65 -0.9733 0.9315 1.9856 -0.3088
6.66 -0.9993 0.8243 1.7592 -0.3348
6.67 -1.0011 0.5973 1.3134 -0.2902
6.68 -0.8137 0.3785 1.1473 -0.138
6.69 -0.8466 0.2113 0.8152 0.0706
6.7 -0.7795 0.0195 0.7109 0.3569
6.71 -0.7037 -0.1612 0.9246 0.598
6.72 -0.6552 -0.3334 1.1089 0.9107
6.73 -0.485 -0.4374 1.4943 1.3313
6.74 -0.4883 -0.5892 1.687 1.3435
6.75 -0.3545 -0.7493 2.296 1.4813
6.76 -0.2607 -0.8536 2.4764 1.5486
6.77 -0.1721 -0.8585 2.7303 1.7736
6.78 -0.0842 -0.8806 2.8357 1.608
6.79 -0.0068 -0.9987 3.1194 1.5602
6.8 0.0721 -0.9267 2.7707 1.301
6.81 0.1326 -0.9542 2.4524 1.0022
6.82 0.1946 -1.0489 2.1072 0.6446
6.83 0.2531 -0.9376 1.7272 0.3252
6.84 0.2789 -0.9257 1.3599 0.0888
6.85 0.3306 -0.8685 0.9996 -0.1115
6.86 0.35 -0.7649 0.9675 -0.2318
6.87 0.336 -0.7338 1.0351 -0.3083
6.88 0.3317 -0.7163 1.0334 -0.2328
6.89 0.2884 -0.6407 1.3101 -0.1093
6.9 0.2132 -0.5673 1.8206 0.097
6.91 0.1631 -0.4642 2.2084 0.3438
6.92 0.0901 -0.3989 2.5334 0.6401
6.93 -0.0053 -0.4002 2.6086 1.0115
6.94 -0.0987 -0.3633 3.1339 1.1763
6.95 -0.2269 -0.3106 2.6516 1.3465
6.96 -0.3246 -0.289 2.5395 1.7313
6.97 -0.5011 -0.2845 2.2782 1.5756
6.98 -0.5886 -0.2997 1.7824 1.6528
6.99 -0.8589 -0.3677 1.5613 1.5491
7.0 -0.9593 -0.4295 1.0459 1.5004
7.01 -1.1086 -0.471 0.8498 1.2213
7.02 -1.3435 -0.5253 0.6849 0.8108
7.03 -1.3968 -0.7165 0.7565 0.5543
7.04 -1.5008 -0.8204 0.8437 0.264
7.05 -1.8116 -0.8448 1.1965 -0.0218
7.06 -1.8963 -1.0845 1.568 -0.2279
7.07 -2.0427 -1.2968 1.985 -0.3249
7.08 -2.1482 -1.3791 2.1624 -0.3778
7.09 -2.084 -1.6239 2.6655 -0.3222
7.1 -2.5638 -1.8072 2.6401 -0.2494
7.11 -2.325 -1.7849 2.4622 -0.0269
7.12 -2.5347 -1.9448 2.3091 0.2098
7.13 -2.793 -2.2198 1.8309 0.5168
7.14 -2.7208 -2.0917 1.4648 0.7589
7.15 -2.496 -2.6825 1.0972 1.0481
7.16 -2.7116 -2.7814 0.7895 1.3632
7.17 -2.5192 -2.7519 0.4055 1.3241
7.18 -2.7637 -2.4994 0.2685 1.5834
7.19 -2.703 -2.966 0.2343 1.5927
7.2 -2.8674 -2.9742 0.3798 1.4784
7.21 -2.4457 -2.845 0.655 1.0959
7.22 -2.7251 -2.8505 0.9558 0.9966
7.23 -2.6014 -3.2209 1.4234 0.6335
7.24 -2.1726 -2.7509 1.6103 0.3213
7.25 -2.3589 -3.0197 1.8912 0.0218
7.26 -2.0127 -2.5209 1.981 -0.2418
7.27 -2.0431 -2.8907 1.9606 -0.4373
7.28 -2.0567 -2.7497 1.5746 -0.5544
7.29 -1.811 -2.5277 1.2859 -0.638
7.3 -1.7668 -2.5678 0.8817 -0.5707
7.31 -1.6074 -2.1889 0.4249 -0.4531
7.32 -1.4864 -2.2415 0.0672 -0.2492
7.33 -1.326 -1.9031 -0.2226 -0.0115
7.34 -1.0113 -1.7418 -0.4419 0.2644
7.35 -1.0796 -1.6246 -0.4811 0.5339
7.36 -0.8556 -1.2418 -0.3747 0.7769
7.37 -0.8527 -1.1451 -0.1222 1.0118
7.38 -0.7724 -1.0553 0.1891 1.2699
7.39 -0.672 -0.8231 0.5058 1.1622
7.4 -0.5718 -0.765 0.9295 1.2395
7.41 -0.469 -0.6072 1.0468 1.109
7.42 -0.4537 -0.4679 1.238 0.9898
7.43 -0.423 -0.3737 1.1589 0.6223
7.44 -0.4554 -0.2889 0.8646 0.3888
7.45 -0.4167 -0.1934 0.5352 0.0479
7.46 -0.4656 -0.1439 0.1279 -0.2365
7.47 -0.4509 -0.1111 -0.3312 -0.4659
7.48 -0.465 -0.1081 -0.7736 -0.7121
7.49 -0.5267 -0.0984 -0.9964 -0.7743
7.5 -0.6169 -0.0983 -1.296 -0.9391
7.51 -0.6794 -0.1282 -1.2969 -0.8232
7.52 -0.669 -0.177 -1.1397 -0.7311
7.53 -0.7496 -0.2202 -0.8786 -0.5665
7.54 -0.7971 -0.2919 -0.5721 -0.283
7.55 -0.9307 -0.3466 -0.2548 0.015
7.56 -0.9072 -0.4069 0.0295 0.2838
7.57 -1.0739 -0.4562 0.2717 0.5848
7.58 -0.9643 -0.5732 0.3492 0.698
7.59 -1.0631 -0.6708 0.2704 0.8392
7.6 -1.2724 -0.7021 0.1059 0.9747
7.61 -1.1253 -0.7322 -0.2093 0.8735
7.62 -1.2548 -0.7104 -0.6881 0.8005
7.63 -1.3182 -0.7179 -1.0109 0.7058
7.64 -1.1664 -0.8112 -1.5791 0.3732
7.65 -1.2927 -0.8587 -1.7945 0.1022
7.66 -1.1058 -0.7784 -2.002 -0.201
7.67 -1.085 -0.706 -1.922 -0.5344
7.68 -1.166 -0.7251 -1.833 -0.7483
7.69 -1.0499 -0.6009 -1.6726 -0.989
7.7 -1.0916 -0.5013 -1.3613 -0.9898
7.71 -0.8558 -0.4056 -1.0108 -1.2044
7.72 -0.8655 -0.2958 -0.6933 -1.1471
7.73 -0.7554 -0.1725 -0.4228 -0.8672
7.74 -0.6482 -0.0357 -0.3545 -0.7699
7.75 -0.4719 0.1289 -0.3949 -0.4572
7.76 -0.3178 0.2946 -0.5403 -0.1885
7.77 -0.1864 0.5059 -0.9119 0.1227
7.78 -0.0435 0.6489 -1.3658 0.354
7.79 0.0969 0.857 -1.6389 0.6005
7.8 0.2289 0.9667 -2.209 0.7629
7.81 0.3734 1.1352 -2.4068 0.7386
7.82 0.5855 1.5486 -2.4756 0.8129
7.83 0.6362 1.6314 -2.4198 0.6397
7.84 0.8407 1.8843 -2.3331 0.4564
7.85 0.8669 2.0822 -2.4577 0.254
7.86 1.1267 2.0061 -2.0096 -0.039
7.87 1.1762 2.3149 -1.495 -0.3321
7.88 1.3186 2.1115 -1.1673 -0.6348
7.89 1.3809 2.4342 -0.9238 -0.8025
7.9 1.428 2.5587 -0.8401 -1.1119
7.91 1.5501 2.4614 -0.8314 -1.2274
7.92 1.4072 2.4978 -1.0242 -1.171
7.93 1.31 2.4824 -1.133 -1.1706
7.94 1.4029 2.7061 -1.5027 -0.9154
7.95 1.3708 2.6534 -2.1942 -0.7594
7.96 1.4485 2.3975 -2.506 -0.5073
7.97 1.3031 2.1915 -2.8892 -0.2408
7.98 1.3298 2.2821 -2.674 0.0581
7.99 1.1467 2.0454 -2.8695 0.3075
8.0 0.9946 1.9899 -2.6895 0.5175
8.01 1.0234 2.0425 -2.6839 0.6495
8.02 0.8849 1.5728 -2.0196 0.7537
8.03 0.6644 1.586 -1.9053 0.6899
8.04 0.5866 1.6003 -1.5606 0.6025
8.05 0.4519 1.4667 -1.053 0.5233
8.06 0.2774 1.1941 -1.0538 0.2438
8.07 0.1131 1.1841 -0.8879 -0.041
8.08 -0.0389 0.9655 -1.0507 -0.3583
8.09 -0.1864 0.8691 -1.3559 -0.5858
8.1 -0.3377 0.7288 -1.5198 -0.7825
8.11 -0.5205 0.6666 -1.8675 -1.0424
8.12 -0.6377 0.6435 -2.2003 -1.2029
8.13 -0.8094 0.5713 -2.4853 -1.1709
8.14 -0.8242 0.5212 -2.89 -0.9989
8.15 -0.9045 0.5091 -2.6748 -1.0022
8.16 -0.9965 0.4934 -2.7915 -0.6713
8.17 -1.2554 0.5623 -2.3651 -0.4784
8.18 -1.2923 0.5282 -2.238 -0.1352
8.19 -1.3605 0.5587 -1.7947 0.1771
8.2 -1.3984 0.7176 -1.3925 0.4859
8.21 -1.4417 0.7253 -0.9786 0.7096
8.22 -1.3936 0.7501 -0.8607 0.9164
8.23 -1.4421 0.8258 -0.7339 0.9567
8.24 -1.4599 1.0301 -0.9293 0.8967
8.25 -1.3838 1.0927 -1.0269 0.8087
8.26 -1.2901 1.095 -1.5417 0.6466
8.27 -1.2465 1.1563 -1.7447 0.3691
8.28 -1.2429 1.3713 -1.9293 0.1386
8.29 -1.1992 1.3109 -2.2203 -0.1705
8.3 -1.054 1.5698 -2.638 -0.4535
8.31 -1.0525 1.486 -2.3667 -0.6808
8.32 -0.9556 1.756 -2.5746 -0.8115
8.33 -0.7942 1.805 -2.0342 -0.8627
8.34 -0.6828 1.626 -1.6679 -1.0013
8.35 -0.5936 1.6643 -1.2937 -0.94
8.36 -0.5096 1.5051 -0.906 -0.6852
8.37 -0.513 1.6193 -0.6344 -0.4254
8.38 -0.3897 1.6074 -0.3399 -0.1806
8.39 -0.2985 1.4145 -0.2833 0.1356
8.4 -0.289 1.4145 -0.3666 0.4511
8.41 -0.2358 1.3522 -0.5631 0.661
8.42 -0.1938 1.1567 -0.8773 1.0113
8.43 -0.1579 0.9632 -1.2439 1.1895
8.44 -0.1304 0.8356 -1.439 1.1447
8.45 -0.1301 0.6393 -1.7589 1.2787
8.46 -0.1319 0.464 -1.9726 1.1326
8.47 -0.1567 0.3133 -1.9545 1.0082
8.48 -0.1938 0.108 -1.9618 0.7619
8.49 -0.2357 -0.0776 -1.683 0.4516
8.5 -0.2969 -0.2598 -1.0569 0.1559
8.51 -0.3363 -0.4803 -0.6686 -0.1081
8.52 -0.427 -0.582 -0.2984 -0.3067
8.53 -0.5098 -0.763 0.032 -0.4913
8.54 -0.6029 -1.0251 0.259 -0.5845
8.55 -0.7173 -1.0642 0.383 -0.6178
8.56 -0.7869 -1.2872 0.2619 -0.4603
8.57 -0.8621 -1.4509 0.0954 -0.3179
8.58 -0.8995 -1.4986 -0.2027 -0.0867
8.59 -1.1485 -1.5546 -0.5314 0.2141
8.6 -1.2416 -1.6397 -0.8943 0.5041
8.61 -1.2634 -1.462 -1.1636 0.9158
8.62 -1.4231 -1.5583 -1.307 1.0258
8.63 -1.4062 -1.5076 -1.3066 1.4591
8.64 -1.4165 -1.6782 -1.1506 1.6627
8.65 -1.3859 -1.6197 -0.7879 1.4832
8.66 -1.6513 -1.3653 -0.4544 1.6022
8.67 -1.4696 -1.4761 -0.0458 1.4543
8.68 -1.7456 -1.3045 0.4012 1.2317
8.69 -1.475 -1.2112 0.7753 1.0931
8.7 -1.5943 -1.0207 0.8828 0.8637
8.71 -1.3951 -1.0651 1.1079 0.5968
8.72 -1.3974 -0.8232 1.0281 0.304
8.73 -1.5235 -0.7769 0.7532 0.1006
8.74 -1.3114 -0.6357 0.5636 -0.0661
8.75 -1.175 -0.5776 0.1711 -0.1543
8.76 -1.0775 -0.418 -0.1595 -0.1437
8.77 -1.0311 -0.3636 -0.4002 -0.0497
8.78 -0.8547 -0.2847 -0.6107 0.1226
8.79 -0.8274 -0.2212 -0.5459 0.3311
8.8 -0.541 -0.1581 -0.4924 0.6094
8.81 -0.4333 -0.1313 -0.1946 1.0588
8.82 -0.2444 -0.1084 0.1845 1.2802
8.83 -0.0901 -0.0946 0.6229 1.44
8.84 0.0842 -0.108 1.0476 1.8352
8.85 0.2791 -0.1431 1.4746 1.7854
8.86 0.4102 -0.1906 1.5081 2.0609
8.87 0.594 -0.2493 1.8197 2.0558
8.88 0.7929 -0.2974 1.5201 1.9431
8.89 0.856 -0.4372 1.4468 1.9436
8.9 1.203 -0.5334 1.2672 1.4677
8.91 1.1764 -0.6204 0.885 1.3405
8.92 1.4046 -0.7721 0.4426 1.1169
8.93 1.3634 -0.8864 0.2075 0.7403
8.94 1.5503 -1.0922 0.0228 0.5089
8.95 1.6713 -1.219 -0.0096 0.3894
8.96 1.6782 -1.1531 0.1174 0.266
8.97 1.7646 -1.4277 0.3711 0.2678
8.98 1.8036 -1.3963 0.696 0.4158
8.99 1.8049 -1.6488 1.164 0.5974
9.0 1.7427 -1.4983 1.3883 0.8752
9.01 1.7563 -1.7998 1.7038 1.1168
9.02 2.0698 -1.6161 2.0127 1.3301
9.03 1.6911 -1.664 2.1622 1.6197
9.04 1.714 -1.8361 2.1494 1.8701
9.05 1.797 -1.9896 2.1074 2.4338
9.06 1.679 -1.7771 1.6106 2.3006
9.07 1.6474 -1.8846 1.1856 2.664
9.08 1.5614 -1.7397 0.8432 2.5451
9.09 1.3639 -1.5776 0.6672 2.509
9.1 1.4532 -1.6418 0.3814 2.2603
9.11 1.2732 -1.4455 0.3552 1.9861
9.12 1.0351 -1.3308 0.4446 1.5609
9.13 1.0135 -1.269 0.6563 1.3164
9.14 1.0034 -1.1031 1.0971 1.1222
9.15 0.7849 -0.9546 1.4865 0.861
9.16 0.6687 -0.722 1.8585 0.6722
9.17 0.6717 -0.5009 2.0549 0.6041
9.18 0.5593 -0.3854 2.1813 0.5885
9.19 0.4498 -0.1931 2.5354 0.6619
9.2 0.3882 -0.0537 2.4569 0.8911
9.21 0.37 0.0982 2.3561 1.1936
9.22 0.3408 0.2644 1.8072 1.3589
9.23 0.3016 0.3813 1.4578 1.8178
9.24 0.305 0.4989 1.1354 2.1087
9.25 0.2608 0.6786 0.8432 2.5046
9.26 0.2768 0.7384 0.5821 2.4628
9.27 0.2733 0.8349 0.4817 2.7874
9.28 0.3073 0.8068 0.5633 2.8976
9.29 0.3893 0.8174 0.7071 2.8332
9.3 0.4067 0.8263 1.038 2.6574
9.31 0.5306 0.8221 1.5787 2.4371
9.32 0.5685 0.8991 1.7227 2.2424
9.33 0.5669 0.7773 1.9733 1.7036
9.34 0.6514 0.7107 2.1698 1.4543
9.35 0.7535 0.7511 2.3112 1.3315
9.36 0.8726 0.6477 2.5232 1.0096
9.37 1.0072 0.5013 2.2215 0.8861
9.38 1.104 0.4656 1.6877 0.7891
9.39 1.1158 0.3422 1.4174 0.8385
9.4 1.2621 0.2147 1.1109 0.9544
9.41 1.1463 0.0918 0.6232 0.9543
9.42 1.2134 -0.0244 0.4206 1.163
9.43 1.2524 -0.1368 0.3511 1.489
9.44 1.3574 -0.2385 0.355 1.6666
9.45 1.2864 -0.3372 0.5867 2.0128
9.46 1.4025 -0.3968 0.8261 2.4714
9.47 1.4733 -0.5258 1.3014 2.5101
9.48 1.3884 -0.5204 1.6446 2.8784
9.49 1.4916 -0.5913 1.8265 2.9767
9.5 1.2924 -0.5728 1.9067 2.8391
9.51 1.231 -0.6513 2.2206 2.6306
9.52 1.2927 -0.6572 1.9509 2.5199
9.53 1.0488 -0.5643 1.8694 2.2237
9.54 1.1437 -0.5326 1.5181 1.9365
9.55 0.9588 -0.5389 1.1057 1.58
9.56 0.8502 -0.407 0.6986 1.2942
9.57 0.7102 -0.3686 0.3466 1.0608
9.58 0.563 -0.2411 0.1147 0.8202
9.59 0.475 -0.1279 -0.0127 0.695
9.6 0.2657 -0.0134 0.017 0.7969
9.61 0.129 0.1206 0.2019 0.7927
9.62 -0.0097 0.2363 0.4868 0.9089
9.63 -0.1583 0.4179 0.8545 1.1348
9.64 -0.3141 0.5147 1.1149 1.3703
9.65 -0.4701 0.6577 1.566 1.6846
9.66 -0.5843 0.7408 1.6999 1.9279
9.67 -0.6591 0.92 1.8686 2.4283
9.68 -0.8049 1.0257 1.6813 2.6269
9.69 -0.9518 1.058 1.4684 2.5057
9.7 -1.0299 1.2665 1.0494 2.6232
9.71 -1.073 1.2062 0.733 2.8471
9.72 -1.1595 1.2925 0.3078 2.5567
9.73 -1.2789 1.2362 -0.0657 2.235
9.74 -1.1869 1.3045 -0.3256 2.114
9.75 -1.2667 1.2899 -0.4881 1.7311
9.76 -1.1698 1.2689 -0.468 1.4171
9.77 -1.2659 1.3001 -0.2813 1.1727
9.78 -1.1789 1.2371 -0.0071 0.8219
9.79 -1.295 1.0954 0.309 0.6797
9.8 -1.1628 1.0366 0.7471 0.5496
9.81 -0.9613 1.0255 0.966 0.4625
9.82 -0.9495 0.7698 1.1443 0.5009
9.83 -0.9383 0.6378 1.2046 0.6881
9.84 -0.6912 0.5322 1.2412 0.974
9.85 -0.6573 0.3875 1.019 1.2233
9.86 -0.5098 0.2461 0.6058 1.4432
9.87 -0.3419 0.1116 0.2442 1.6833
9.88 -0.1783 -0.0262 -0.1428 2.0863
9.89 -0.0407 -0.1724 -0.4883 2.141
9.9 0.1002 -0.3016 -0.8395 2.2098
9.91 0.2616 -0.4694 -0.9108 2.4642
9.92 0.4002 -0.5887 -0.9262 2.4384
9.93 0.5038 -0.6357 -0.8029 2.0737
9.94 0.7666 -0.7608 -0.4363 1.8989
9.95 0.806 -0.8758 -0.1303 1.4177
9.96 0.9701 -0.7825 0.2192 1.1587
9.97 1.1107 -0.8911 0.5976 0.8669
9.98 1.2724 -0.9578 0.8313 0.6436
9.99 1.3486 -0.9141 0.8836 0.3796
10.0 1.3687 -0.9343 0.8652 0.1592
10.01 1.3747 -0.8366 0.6292 0.0537
10.02 1.3473 -0.7705 0.2449 0.0303
10.03 1.548 -0.6407 -0.1169 0.0895
10.04 1.4806 -0.6486 -0.5139 0.2336
10.05 1.4207 -0.4832 -0.9258 0.4534
10.06 1.6151 -0.3755 -1.1924 0.6563
10.07 1.4485 -0.2572 -1.4374 0.8547
10.08 1.5312 -0.1378 -1.1846 1.2143
10.09 1.3868 0.001 -1.0862 1.4229
10.1 1.5716 0.1357 -0.9448 1.4676
10.11 1.3367 0.249 -0.5461 1.7854
10.12 1.3588 0.3717 -0.1519 1.7151
10.13 1.1349 0.5182 0.2029 1.5792
10.14 1.1939 0.6021 0.4146 1.6582
10.15 1.0774 0.7579 0.5738 1.2301
10.16 1.1439 0.7537 0.5381 0.9411
10.17 1.0415 0.9682 0.3294 0.7202
10.18 0.8871 0.9297 -0.0048 0.3439
10.19 0.8681 0.9969 -0.4168 0.056
10.2 0.7528 0.9124 -0.7375 -0.1985
10.21 0.7142 1.0597 -1.2199 -0.3915
10.22 0.7352 1.0485 -1.3902 -0.5303
10.23 0.6894 0.8885 -1.6238 -0.5898
10.24 0.7282 0.8601 -1.6094 -0.4809
10.25 0.7075 0.7768 -1.3297 -0.4003
10.26 0.7291 0.7238 -1.1284 -0.1567
10.27 0.7357 0.6535 -0.7584 0.0857
10.28 0.7876 0.6072 -0.3885 0.3639
10.29 0.7792 0.5025 -0.0133 0.5752
10.3 0.8832 0.3397 0.2531 0.8021
10.31 0.9358 0.1938 0.4016 0.9232
10.32 1.0491 0.0825 0.3356 1.0066
10.33 1.1098 -0.0422 0.1715 1.2017
10.34 1.2185 -0.164 -0.1275 0.9798
10.35 1.3385 -0.3031 -0.4938 0.8944
10.36 1.4786 -0.3778 -0.9164 0.6809
10.37 1.4472 -0.5384 -1.3327 0.4123
10.38 1.7195 -0.6054 -1.6331 0.0562
10.39 1.6446 -0.6291 -1.7447 -0.2484
10.4 1.8819 -0.7274 -1.4981 -0.5781
10.41 2.0287 -0.742 -1.4285 -0.8706
10.42 2.0421 -0.7882 -1.2128 -1.0196
10.43 2.1747 -0.7705 -0.7985 -1.062
10.44 2.3829 -0.8097 -0.4503 -1.2575
10.45 2.5819 -0.718 -0.0481 -1.1219
10.46 2.361 -0.6805 0.2245 -1.0273
10.47 2.7846 -0.6078 0.3738 -0.8158
10.48 2.5799 -0.5738 0.3435 -0.5315
10.49 2.4658 -0.4726 0.1856 -0.2479
10.5 2.6174 -0.3488 -0.0818 -0.0025
10.51 2.8322 -0.1847 -0.4547 0.2249
10.52 2.8564 -0.0598 -0.8077 0.3696
10.53 2.8615 0.069 -1.1338 0.46
10.54 2.7658 0.2107 -1.4929 0.563
10.55 2.8201 0.3923 -1.412 0.4594
10.56 2.5031 0.5547 -1.5492 0.2929
10.57 2.4547 0.6766 -1.5136 0.0556
10.58 2.5461 0.8715 -1.0888 -0.2409
10.59 2.5204 0.9896 -0.7492 -0.5448
10.6 2.0634 1.158 -0.2995 -0.8847
10.61 2.2306 1.0831 0.0396 -1.2089
10.62 1.9416 1.2383 0.3461 -1.5598
10.63 1.8841 1.2828 0.4636 -1.528
10.64 1.6804 1.2894 0.5107 -1.6345
10.65 1.4492 1.5687 0.3339 -1.7083
10.66 1.2876 1.4923 0.0712 -1.7834
10.67 1.1343 1.3393 -0.2575 -1.5559
10.68 1.0099 1.3545 -0.6589 -1.3048
10.69 0.9225 1.3374 -1.0546 -1.0668
10.7 0.6595 1.3541 -1.2345 -0.7308
10.71 0.5184 1.3436 -1.4701 -0.5824
10.72 0.3803 1.1728 -1.3322 -0.3182
10.73 0.2881 1.1795 -1.2861 -0.1261
10.74 0.1506 0.9765 -0.9181 -0.0176
10.75 0.019 0.9141 -0.6004 0.0033
10.76 -0.0922 0.8025 -0.1828 -0.0649
10.77 -0.1651 0.6127 0.2226 -0.2383
10.78 -0.2522 0.4609 0.5313 -0.4379
10.79 -0.3148 0.3281 0.674 -0.7374
10.8 -0.3827 0.1708 0.7211 -0.9957
10.81 -0.4084 0.0361 0.5199 -1.2694
10.82 -0.4104 -0.1023 0.3063 -1.7255
10.83 -0.4498 -0.2007 -0.0678 -1.9547
10.84 -0.4462 -0.3567 -0.4138 -2.118
10.85 -0.3983 -0.4457 -0.7144 -1.9712
10.86 -0.3845 -0.4724 -0.96 -2.0868
10.87 -0.3326 -0.6153 -1.2461 -2.1953
10.88 -0.2595 -0.5879 -1.2857 -1.9504
10.89 -0.1619 -0.6762 -1.0043 -1.7142
10.9 -0.1019 -0.6571 -0.8147 -1.5804
10.91 -0.0132 -0.7374 -0.39 -1.1225
10.92 0.0796 -0.6781 -0.0008 -0.9065
10.93 0.1667 -0.5624 0.368 -0.6686
10.94 0.2484 -0.5707 0.7152 -0.4608
10.95 0.3729 -0.4931 0.912 -0.3656
10.96 0.445 -0.4452 0.7967 -0.3412
