# x : time signal
# y : intensity
#y1 y2 time y3
-1.4387 -1.5334 6.94 -0.3041
-1.4665 -1.4327 6.95 -0.5574
-1.4249 -1.3276 6.96 -0.7608
-1.6213 -1.2686 6.97 -0.9436
-1.5783 -1.0421 6.98 -1.1921
-1.4515 -0.9946 6.99 -1.1704
-1.3802 -0.8095 7.0 -1.4572
-1.6356 -0.5597 7.01 -1.3481
-1.412 -0.3104 7.02 -1.6046
-1.498 -0.0737 7.03 -1.4954
-1.363 0.1445 7.04 -1.5298
-1.322 0.343 7.05 -1.3372
-1.4123 0.5913 7.06 -1.1588
-1.1699 0.6963 7.07 -1.0685
-1.239 0.8789 7.08 -0.7788
-1.1992 1.0497 7.09 -0.518
-1.1258 1.2572 7.1 -0.3721
-1.0102 1.2603 7.11 -0.1223
-1.0163 1.3443 7.12 0.0821
-0.8588 1.3521 7.13 0.2679
-0.9422 1.0985 7.14 0.4929
-0.7706 1.0651 7.15 0.6098
-0.825 0.9965 7.16 0.6962
-0.7768 0.9849 7.17 0.7759
-0.7479 0.9101 7.18 0.7642
-0.6767 0.6635 7.19 0.794
-0.7816 0.6191 7.2 0.8181
-0.6851 0.4675 7.21 0.7108
-0.7757 0.3946 7.22 0.5579
-0.7962 0.2699 7.23 0.4684
-0.7903 0.218 7.24 0.3577
-0.7426 0.183 7.25 0.1689
-0.7902 0.1867 7.26 0.0339
-0.8458 0.2424 7.27 -0.1159
-1.0024 0.2657 7.28 -0.2632
-0.9963 0.3778 7.29 -0.3208
-1.2308 0.5658 7.3 -0.4179
-1.1268 0.6717 7.31 -0.4885
-1.4153 0.8999 7.32 -0.4751
-1.5237 1.153 7.33 -0.4188
-1.5712 1.3504 7.34 -0.3445
-1.548 1.3908 7.35 -0.2135
-1.8653 1.8431 7.36 -0.0457
-1.8513 1.9029 7.37 0.1474
-1.7959 2.0766 7.38 0.3549
-1.9127 2.39 7.39 0.5908
-2.0022 2.4112 7.4 0.9088
-2.192 2.4686 7.41 1.0687
-2.4736 2.5802 7.42 1.4134
-2.1893 2.6097 7.43 1.7539
-2.3083 3.1545 7.44 1.8537
-2.2898 3.0833 7.45 1.9382
-2.548 2.81 7.46 1.9993
-2.3805 3.1001 7.47 2.282
-2.4174 2.6563 7.48 2.2154
-2.6124 2.7073 7.49 2.312
-2.389 2.3318 7.5 2.3535
-2.4347 2.1016 7.51 2.153
-2.5792 1.9154 7.52 2.2399
-2.606 1.6921 7.53 2.1601
-2.6761 1.6125 7.54 2.001
-2.3098 1.381 7.55 1.8907
-2.1573 1.3363 7.56 1.722
-2.4404 1.1254 7.57 1.6492
-1.9589 1.1319 7.58 1.4843
-2.1402 0.9978 7.59 1.2622
-1.8293 0.8509 7.6 1.1761
-1.8427 0.7492 7.61 0.9816
-1.7574 0.8134 7.62 0.9345
-1.5405 0.8461 7.63 0.8825
-1.2628 0.9886 7.64 0.9066
-1.1701 1.0633 7.65 0.9051
-0.9816 1.1599 7.66 1.0907
-0.8957 1.09 7.67 1.1894
-0.6996 1.3911 7.68 1.3381
-0.5651 1.3758 7.69 1.3863
-0.3344 1.6368 7.7 1.6418
-0.1856 1.6084 7.71 1.9299
-0.0495 1.9975 7.72 2.1236
0.1166 1.7784 7.73 2.1688
0.2622 1.9451 7.74 2.2261
0.3698 1.9673 7.75 2.4655
0.5076 2.1994 7.76 2.4857
0.6107 2.1026 7.77 2.5104
0.7605 2.0811 7.78 2.8948
0.932 1.8831 7.79 2.7503
0.8955 1.7113 7.8 2.9195
0.9749 1.4637 7.81 2.6155
1.0269 1.457 7.82 2.2653
1.0885 1.2991 7.83 2.4854
1.0861 1.0632 7.84 2.3606
1.2753 0.7916 7.85 2.0731
1.1069 0.5352 7.86 1.7483
1.1795 0.2316 7.87 1.6078
1.2674 0.0073 7.88 1.1307
1.2793 -0.2015 7.89 1.0302
1.2339 -0.3984 7.9 0.7962
1.163 -0.6199 7.91 0.5993
1.1518 -0.7838 7.92 0.367
0.9336 -0.8123 7.93 0.2468
0.9197 -1.0096 7.94 0.1779
0.8097 -1.0549 7.95 0.1139
0.7537 -0.9413 7.96 0.1033
0.6979 -0.9472 7.97 0.1379
0.6618 -0.8073 7.98 0.1977
0.533 -0.8333 7.99 0.3055
0.4626 -0.6126 8.0 0.4049
0.373 -0.4773 8.01 0.5586
0.2994 -0.3842 8.02 0.7231
0.2207 -0.2166 8.03 0.9297
0.1575 -0.0557 8.04 1.0842
0.0892 0.0854 8.05 1.0935
0.0341 0.2317 8.06 1.3732
-0.0209 0.3486 8.07 1.2729
-0.0713 0.4576 8.08 1.4941
-0.1047 0.4993 8.09 1.4776
-0.1299 0.5704 8.1 1.3699
-0.1545 0.5418 8.11 1.2347
-0.1786 0.4639 8.12 1.15
-0.1664 0.4098 8.13 1.0904
-0.1784 0.3015 8.14 1.0234
-0.1569 0.228 8.15 0.75
-0.1474 0.0774 8.16 0.5325
-0.0945 -0.0914 8.17 0.3326
-0.0689 -0.2518 8.18 0.0707
-0.0196 -0.4039 8.19 -0.1549
0.0364 -0.6781 8.2 -0.3326
0.0943 -0.7408 8.21 -0.5945
0.1524 -1.0047 8.22 -0.7857
0.2391 -1.0833 8.23 -0.8852
0.2961 -1.2949 8.24 -0.9564
0.3666 -1.1992 8.25 -0.9557
0.4517 -1.3264 8.26 -0.986
0.5636 -1.3143 8.27 -0.9791
0.601 -1.2209 8.28 -0.8479
0.6843 -1.2907 8.29 -0.7107
0.6801 -1.1892 8.3 -0.5749
0.7529 -1.1178 8.31 -0.4395
0.7891 -0.845 8.32 -0.2237
0.9526 -0.6687 8.33 -0.0315
0.9537 -0.5749 8.34 0.1909
0.9155 -0.325 8.35 0.3972
1.0987 -0.1089 8.36 0.571
1.0939 0.1279 8.37 0.824
1.0739 0.3031 8.38 0.9119
1.044 0.5508 8.39 1.0173
0.9617 0.6859 8.4 1.0117
0.952 0.9479 8.41 1.1884
1.0542 1.0674 8.42 1.1935
0.9901 1.1037 8.43 1.1531
0.9374 1.0612 8.44 1.036
0.8571 1.1669 8.45 0.8962
0.7822 1.2352 8.46 0.8588
0.6426 1.1144 8.47 0.7405
0.6309 0.9684 8.48 0.5328
0.5594 0.8845 8.49 0.3592
0.4086 0.7976 8.5 0.2102
0.2988 0.7113 8.51 0.0643
0.1902 0.5384 8.52 -0.0683
0.0879 0.3627 8.53 -0.1702
-0.0372 0.2005 8.54 -0.2165
-0.1408 0.0317 8.55 -0.267
-0.263 -0.1217 8.56 -0.235
-0.4063 -0.2537 8.57 -0.1734
-0.5147 -0.3651 8.58 -0.101
-0.6012 -0.4328 8.59 0.0432
-0.6462 -0.4611 8.6 0.2256
-0.8639 -0.5107 8.61 0.4292
-0.8418 -0.4352 8.62 0.5912
-0.9579 -0.3744 8.63 0.8836
-1.1223 -0.3087 8.64 1.08
-1.0977 -0.2023 8.65 1.3034
-1.1654 -0.0808 8.66 1.639
-1.1286 0.0665 8.67 1.9583
-1.239 0.2567 8.68 1.8771
-1.161 0.4386 8.69 2.0658
-1.1238 0.5779 8.7 2.4204
-1.239 0.7186 8.71 2.4382
-1.0769 0.8311 8.72 2.3711
-1.1486 0.9766 8.73 2.2217
-1.178 1.2558 8.74 2.3999
-0.9988 1.2503 8.75 2.1179
-0.8721 1.2657 8.76 2.0103
-0.7749 1.1976 8.77 2.1378
-0.7494 1.2674 8.78 1.8723
-0.5646 1.2114 8.79 1.5604
-0.5142 1.0914 8.8 1.5757
-0.3371 0.9421 8.81 1.4078
-0.2245 0.8724 8.82 1.0934
-0.0864 0.5486 8.83 1.0722
0.0619 0.4308 8.84 0.8706
0.2114 0.1477 8.85 0.8243
0.3426 -0.0781 8.86 0.7428
0.5137 -0.2876 8.87 0.6881
0.6287 -0.5905 8.88 0.7169
0.7715 -0.7789 8.89 0.7228
0.9055 -0.8909 8.9 0.8234
1.1571 -1.2344 8.91 1.0686
1.1481 -1.3326 8.92 1.0319
1.4929 -1.4516 8.93 1.3608
1.4445 -1.6521 8.94 1.3999
1.5015 -1.5818 8.95 1.6293
1.8985 -1.6191 8.96 1.7813
1.9206 -1.6004 8.97 1.8844
1.935 -1.4697 8.98 2.0306
2.0684 -1.5509 8.99 2.0869
2.225 -1.5111 9.0 2.3805
2.2893 -1.2588 9.01 2.2685
2.2508 -1.1947 9.02 2.3458
1.9931 -1.0767 9.03 2.1617
2.396 -0.876 9.04 2.4874
2.1466 -0.8401 9.05 2.038
2.1733 -0.7008 9.06 2.1151
2.0002 -0.6239 9.07 1.9685
1.9982 -0.5036 9.08 1.6522
2.0647 -0.536 9.09 1.4923
2.2296 -0.5168 9.1 1.14
1.9034 -0.5247 9.11 0.9161
2.131 -0.6234 9.12 0.5472
2.049 -0.6807 9.13 0.3927
1.6817 -0.751 9.14 0.1393
1.8213 -0.865 9.15 -0.0391
1.71 -1.2322 9.16 -0.1881
1.5207 -1.2149 9.17 -0.3417
1.5243 -1.4243 9.18 -0.4253
1.3438 -1.695 9.19 -0.4709
1.4264 -1.7661 9.2 -0.4617
1.3901 -1.9759 9.21 -0.3863
1.1508 -2.3276 9.22 -0.3032
1.1207 -2.5168 9.23 -0.2486
1.0599 -2.7251 9.24 -0.0987
0.9993 -3.0595 9.25 0.0276
1.0976 -2.8141 9.26 0.1713
0.9459 -3.237 9.27 0.3104
1.0627 -3.2065 9.28 0.4654
0.953 -2.9192 9.29 0.5585
0.9995 -3.0755 9.3 0.6665
0.9905 -2.9983 9.31 0.7638
0.9754 -2.5921 9.32 0.697
1.0403 -2.5261 9.33 0.7476
1.0512 -2.2226 9.34 0.637
1.1143 -2.0911 9.35 0.6133
0.9958 -1.8213 9.36 0.46
1.2241 -1.8492 9.37 0.3219
1.2156 -1.5172 9.38 0.1252
1.3059 -1.3274 9.39 -0.0902
1.2572 -1.1466 9.4 -0.2935
1.2577 -1.0503 9.41 -0.5487
1.3636 -0.7877 9.42 -0.8097
1.4464 -0.8003 9.43 -1.1206
1.6171 -0.6026 9.44 -1.3021
1.7032 -0.6194 9.45 -1.2856
1.6493 -0.5828 9.46 -1.5788
1.7428 -0.6327 9.47 -1.6437
1.9695 -0.641 9.48 -1.7622
1.9696 -0.6838 9.49 -1.8682
1.9824 -0.8055 9.5 -1.6976
2.0723 -0.9849 9.51 -1.8693
1.888 -0.9813 9.52 -1.7294
2.044 -1.2657 9.53 -1.5326
2.197 -1.3337 9.54 -1.3198
1.9245 -1.4732 9.55 -1.0671
2.1838 -1.502 9.56 -1.04
2.0683 -1.5066 9.57 -0.7711
1.9458 -1.5436 9.58 -0.5065
2.0428 -1.8171 9.59 -0.338
2.0541 -1.88 9.6 -0.1356
1.9095 -1.7702 9.61 0.0071
1.5792 -1.5725 9.62 0.1284
1.5489 -1.6194 9.63 0.2501
1.3971 -1.295 9.64 0.2792
1.2903 -1.1638 9.65 0.3173
1.2254 -1.0702 9.66 0.2614
1.2128 -0.8028 9.67 0.2295
0.9954 -0.5844 9.68 0.1164
0.8662 -0.3122 9.69 -0.0002
0.7224 -0.0803 9.7 -0.1587
0.6457 0.1656 9.71 -0.3312
0.3909 0.3693 9.72 -0.4874
0.295 0.5838 9.73 -0.6722
0.1218 0.7346 9.74 -0.8322
-0.0462 0.9796 9.75 -0.9923
-0.2127 1.1949 9.76 -1.0838
-0.3565 1.238 9.77 -1.2319
-0.5497 1.3446 9.78 -1.2206
-0.702 1.437 9.79 -1.3113
-0.7182 1.3086 9.8 -1.0609
-0.882 1.1501 9.81 -1.0701
-1.0205 1.2851 9.82 -1.0652
-1.2161 1.1842 9.83 -0.8554
-1.2288 0.8949 9.84 -0.6522
-1.3139 0.8281 9.85 -0.458
-1.2842 0.6154 9.86 -0.2281
-1.4458 0.4651 9.87 0.025
-1.4435 0.313 9.88 0.2468
-1.6815 0.1997 9.89 0.5013
-1.4409 0.0408 9.9 0.7514
-1.472 -0.0722 9.91 0.866
-1.4634 -0.1711 9.92 1.1055
-1.4111 -0.229 9.93 1.2858
-1.4647 -0.276 9.94 1.3437
-1.322 -0.2639 9.95 1.3157
-1.3718 -0.2826 9.96 1.435
-1.3924 -0.1908 9.97 1.4705
-1.1585 -0.1105 9.98 1.3188
-1.2389 -0.0034 9.99 1.2058
-1.1187 0.1373 10.0 1.051
-0.9009 0.259 10.01 0.9147
-0.9199 0.4982 10.02 0.7576
-0.8119 0.6422 10.03 0.5235
-0.5854 0.7408 10.04 0.3485
-0.4841 0.9702 10.05 0.205
-0.3915 1.1193 10.06 0.0231
-0.2945 1.12 10.07 -0.1289
-0.1998 1.4238 10.08 -0.2464
-0.0697 1.4371 10.09 -0.3554
0.0333 1.6044 10.1 -0.3546
0.123 1.4912 10.11 -0.4055
0.2439 1.5427 10.12 -0.319
0.349 1.4893 10.13 -0.2853
0.384 1.247 10.14 -0.1891
0.4512 1.1356 10.15 -0.0592
0.5619 1.0638 10.16 0.0888
0.5396 0.7484 10.17 0.2569
0.6295 0.6223 10.18 0.4069
0.6847 0.428 10.19 0.6296
0.6638 0.1658 10.2 0.8116
0.7169 -0.0539 10.21 0.8911
0.7574 -0.2791 10.22 1.1433
0.6684 -0.4686 10.23 1.2876
0.6036 -0.5957 10.24 1.2806
0.5884 -0.7876 10.25 1.2544
0.5615 -0.9499 10.26 1.3529
0.5313 -1.0569 10.27 1.1285
0.5292 -1.116 10.28 1.1376
0.4628 -1.0798 10.29 0.8522
0.4161 -1.123 10.3 0.787
0.2852 -1.0462 10.31 0.5738
0.2245 -0.9823 10.32 0.3131
0.1795 -0.7729 10.33 0.0635
0.0881 -0.7133 10.34 -0.1796
0.0181 -0.5833 10.35 -0.4661
-0.0614 -0.3835 10.36 -0.7447
-0.1281 -0.2186 10.37 -0.9132
-0.2197 -0.0458 10.38 -1.0942
-0.2485 0.1253 10.39 -1.2421
-0.3144 0.2702 10.4 -1.2997
-0.4065 0.3741 10.41 -1.4936
-0.4529 0.5297 10.42 -1.6786
-0.4944 0.5721 10.43 -1.6613
-0.5138 0.6063 10.44 -1.6847
-0.5794 0.6669 10.45 -1.3887
-0.56 0.6639 10.46 -1.5066
-0.5878 0.6217 10.47 -1.222
-0.5807 0.5627 10.48 -1.1594
-0.5453 0.3788 10.49 -1.0019
-0.4899 0.2808 10.5 -0.8857
-0.5261 0.1524 10.51 -0.7842
-0.4095 -0.0136 10.52 -0.6252
-0.3757 -0.1819 10.53 -0.5124
-0.3192 -0.3659 10.54 -0.469
-0.2981 -0.4563 10.55 -0.4074
-0.2312 -0.6678 10.56 -0.3831
-0.1414 -0.7769 10.57 -0.3975
-0.0699 -0.8336 10.58 -0.4886
0.0071 -1.0076 10.59 -0.6286
0.0838 -0.9658 10.6 -0.7918
0.1609 -0.9389 10.61 -0.9523
0.253 -0.8976 10.62 -1.057
0.3475 -0.7942 10.63 -1.2451
0.4233 -0.7533 10.64 -1.5609
0.4588 -0.6906 10.65 -1.7405
0.5367 -0.4175 10.66 -1.8719
0.6436 -0.2584 10.67 -2.0225
0.66 -0.0475 10.68 -2.5169
0.8167 0.1814 10.69 -2.4679
0.8428 0.3888 10.7 -2.5838
0.807 0.6763 10.71 -2.8579
0.9433 0.9842 10.72 -2.5694
0.8451 1.0382 10.73 -2.6403
0.8866 1.3832 10.74 -2.7454
0.7823 1.5155 10.75 -2.6477
0.8721 1.8021 10.76 -2.3528
0.7673 1.6193 10.77 -2.3734
0.7328 1.8469 10.78 -2.1549
0.7032 1.916 10.79 -2.1003
0.645 2.0225 10.8 -1.7991
0.4974 1.9467 10.81 -1.7616
0.4645 1.8631 10.82 -1.4237
0.3169 1.9201 10.83 -1.1343
0.2526 1.616 10.84 -1.0921
0.0976 1.6644 10.85 -0.8165
-0.0294 1.3954 10.86 -0.7463
-0.1602 1.2316 10.87 -0.6277
-0.3419 1.2151 10.88 -0.6839
-0.4605 1.0353 10.89 -0.6871
-0.6796 1.0235 10.9 -0.7268
-0.7838 0.9206 10.91 -0.7464
-1.0101 0.7611 10.92 -0.7758
-1.1353 0.6849 10.93 -0.9296
-1.1977 0.6449 10.94 -1.0794
-1.3685 0.7532 10.95 -1.2155
-1.479 0.7341 10.96 -1.5192
-1.8212 0.8794 10.97 -1.6744
-2.0006 0.8956 10.98 -1.8717
-1.9638 1.0912 10.99 -1.8947
-2.0783 1.1503 11.0 -1.9769
-2.4605 1.296 11.01 -1.9539
-2.276 1.7669 11.02 -2.135
-2.2934 1.9751 11.03 -1.9161
-2.5521 1.9314 11.04 -1.8578
-2.7517 2.0422 11.05 -1.783
-2.437 2.3162 11.06 -1.5555
-2.5906 2.3368 11.07 -1.5209
-2.8565 2.5457 11.08 -1.3954
-2.7494 2.6932 11.09 -1.0064
-2.9981 2.7094 11.1 -0.9357
-2.5714 2.8466 11.11 -0.6535
-2.8584 2.8109 11.12 -0.3496
-2.9167 3.0391 11.13 -0.1336
-2.6838 3.0046 11.14 0.0996
-2.564 2.6807 11.15 0.295
-2.3836 2.5858 11.16 0.453
-2.617 2.1636 11.17 0.6009
-2.4922 1.9946 11.18 0.7059
-2.3945 1.8466 11.19 0.6264
-2.3678 1.6517 11.2 0.7332
-2.0182 1.4507 11.21 0.6891
-2.1242 1.3214 11.22 0.5122
-2.0233 1.1502 11.23 0.4751
-1.7776 0.8783 11.24 0.282
-1.8186 0.7195 11.25 0.1536
-1.427 0.5531 11.26 -0.0326
-1.4634 0.4303 11.27 -0.2031
-1.2492 0.3751 11.28 -0.4014
-1.321 0.3184 11.29 -0.5301
-1.1171 0.2562 11.3 -0.7199
-1.0494 0.2585 11.31 -0.7987
-0.9184 0.3457 11.32 -0.9809
-0.9726 0.4188 11.33 -0.9613
-0.7913 0.5161 11.34 -0.9542
-0.8003 0.6213 11.35 -1.0024
-0.7534 0.69 11.36 -0.9124
-0.6916 0.8665 11.37 -0.8819
-0.6881 1.0217 11.38 -0.6619
-0.6201 0.9441 11.39 -0.5674
-0.6748 1.2144 11.4 -0.3518
-0.6532 1.2332 11.41 -0.2144
-0.6784 1.4058 11.42 -0.0121
-0.615 1.2328 11.43 0.1736
-0.641 1.2491 11.44 0.3405
-0.7673 1.2789 11.45 0.4577
-0.8211 1.216 11.46 0.6379
-0.7668 1.0721 11.47 0.7015
-0.8072 1.0176 11.48 0.725
-0.9615 0.7465 11.49 0.7402
-0.98 0.5873 11.5 0.7214
-0.963 0.3936 11.51 0.6728
-1.1202 0.1378 11.52 0.5556
-1.1447 -0.1121 11.53 0.3726
-1.1445 -0.3689 11.54 0.1964
-1.2901 -0.5509 11.55 -0.034
-1.1487 -0.7394 11.56 -0.2865
-1.3611 -0.9993 11.57 -0.4706
-1.1861 -1.1198 11.58 -0.7627
-1.2832 -1.3491 11.59 -1.0292
-1.3025 -1.5242 11.6 -1.2902
-1.4403 -1.741 11.61 -1.5729
-1.3381 -1.7389 11.62 -1.5305
-1.3996 -1.53 11.63 -1.9236
-1.2469 -1.6946 11.64 -1.7064
-1.3525 -1.5564 11.65 -2.0268
-1.1097 -1.3778 11.66 -1.9909
-1.1749 -1.545 11.67 -2.0459
-1.0471 -1.1659 11.68 -2.0124
-1.0147 -1.0523 11.69 -1.7814
-0.8766 -0.9684 11.7 -1.7971
-0.7963 -0.751 11.71 -1.5784
-0.8016 -0.5557 11.72 -1.4518
-0.6096 -0.4818 11.73 -1.1866
-0.5603 -0.3048 11.74 -1.0372
-0.3912 -0.1575 11.75 -0.832
-0.2993 -0.0572 11.76 -0.815
-0.1666 0.0158 11.77 -0.6674
-0.0312 0.0558 11.78 -0.5607
0.0913 0.0681 11.79 -0.5978
0.2534 0.058 11.8 -0.6057
0.3331 0.0048 11.81 -0.6705
0.5371 -0.0732 11.82 -0.6674
0.5891 -0.1685 11.83 -0.8047
0.6769 -0.2954 11.84 -1.0324
0.8042 -0.4642 11.85 -1.0514
0.9994 -0.6791 11.86 -1.4222
1.0337 -0.8288 11.87 -1.5151
1.0822 -1.0166 11.88 -1.7848
1.1899 -1.1911 11.89 -1.9164
1.3388 -1.1409 11.9 -2.3055
1.4345 -1.3282 11.91 -2.5421
1.3074 -1.577 11.92 -2.4088
1.3667 -1.383 11.93 -2.5571
1.5967 -1.6132 11.94 -2.6012
1.5133 -1.6197 11.95 -2.7455
1.3717 -1.515 11.96 -2.7223
1.5455 -1.3361 11.97 -2.8743
1.5825 -1.3776 11.98 -2.7307
1.2754 -1.2844 11.99 -2.7048
1.3379 -0.9882 12.0 -2.6204
1.2547 -0.885 12.01 -2.4036
1.1496 -0.7031 12.02 -1.9831
1.0051 -0.4433 12.03 -1.7867
0.9858 -0.2223 12.04 -1.6765
0.9234 0.0003 12.05 -1.3462
0.7654 0.2117 12.06 -1.1148
0.6967 0.4274 12.07 -0.9989
0.558 0.5723 12.08 -0.7713
0.3923 0.6951 12.09 -0.6322
0.2628 0.8051 12.1 -0.5164
0.1422 0.9731 12.11 -0.4539
-0.0063 0.956 12.12 -0.4406
-0.1541 1.0519 12.13 -0.4161
-0.2918 0.9115 12.14 -0.5171
-0.371 0.9294 12.15 -0.5508
-0.515 0.8839 12.16 -0.6756
-0.7027 0.7154 12.17 -0.7883
-0.8308 0.5437 12.18 -0.9991
-0.9277 0.4334 12.19 -1.1451
-0.9301 0.2643 12.2 -1.1758
-1.0946 0.0822 12.21 -1.4357
-1.0437 -0.0944 12.22 -1.5422
-1.1255 -0.2902 12.23 -1.6603
-1.1746 -0.4201 12.24 -1.5108
-1.2279 -0.5388 12.25 -1.73
-1.2894 -0.6972 12.26 -1.5021
-1.4157 -0.7468 12.27 -1.697
-1.371 -0.8301 12.28 -1.5411
-1.4049 -0.8457 12.29 -1.4858
-1.3122 -0.8786 12.3 -1.205
-1.19 -0.7475 12.31 -0.9124
-1.1686 -0.6781 12.32 -0.7895
-1.2764 -0.6479 12.33 -0.5379
-1.1202 -0.5238 12.34 -0.2648
-1.1332 -0.3181 12.35 -0.0003
-0.921 -0.1848 12.36 0.2353
-0.9213 -0.0286 12.37 0.4453
-0.7456 0.1208 12.38 0.7579
-0.6879 0.2692 12.39 0.8563
-0.6711 0.3799 12.4 1.0082
-0.4727 0.5705 12.41 1.1112
-0.3909 0.6545 12.42 1.1173
-0.3342 0.6463 12.43 1.3059
-0.2447 0.7278 12.44 1.2293
-0.1227 0.7173 12.45 1.2578
-0.0397 0.7422 12.46 1.1279
0.0461 0.6525 12.47 0.8817
0.146 0.4986 12.48 0.8188
0.1958 0.367 12.49 0.6189
0.2605 0.1757 12.5 0.4546
0.3696 -0.029 12.51 0.2781
0.4121 -0.2563 12.52 0.1224
0.4342 -0.5046 12.53 -0.0263
0.4666 -0.7413 12.54 -0.1627
0.4982 -0.9522 12.55 -0.2334
0.4903 -1.2143 12.56 -0.3172
0.4825 -1.3779 12.57 -0.3553
0.5718 -1.4672 12.58 -0.3262
0.5295 -1.6352 12.59 -0.2841
0.5364 -1.8008 12.6 -0.1929
0.461 -1.9017 12.61 -0.0878
0.4469 -2.0697 12.62 0.06
0.4614 -2.0442 12.63 0.214
0.3823 -1.987 12.64 0.4361
0.3477 -2.0958 12.65 0.5773
0.3022 -2.1944 12.66 0.85
0.2135 -2.1383 12.67 0.9317
0.1603 -1.8966 12.68 1.1982
0.1257 -1.8061 12.69 1.3953
0.0666 -1.725 12.7 1.3309
0.0083 -1.5325 12.71 1.4759
-0.0398 -1.4526 12.72 1.4334
-0.0843 -1.2295 12.73 1.3787
-0.1344 -1.1809 12.74 1.5589
-0.1734 -1.004 12.75 1.2909
-0.2112 -0.9364 12.76 1.3151
-0.2272 -0.8873 12.77 0.9904
-0.2442 -0.7611 12.78 0.9047
-0.2193 -0.8445 12.79 0.6158
-0.2235 -0.9024 12.8 0.4071
-0.2014 -0.8757 12.81 0.1528
-0.2035 -1.0682 12.82 -0.0854
-0.162 -1.0941 12.83 -0.3153
-0.111 -1.2194 12.84 -0.4883
-0.0505 -1.4557 12.85 -0.7654
0.0199 -1.6057 12.86 -0.9045
0.1029 -1.7103 12.87 -0.9115
0.2075 -1.9475 12.88 -1.1184
0.3038 -2.2126 12.89 -1.1699
0.4009 -2.4166 12.9 -0.9969
0.5185 -2.3784 12.91 -1.0353
0.6273 -2.5387 12.92 -1.0234
0.7002 -2.4168 12.93 -0.8076
0.9877 -2.651 12.94 -0.7486
0.96 -2.9196 12.95 -0.5176
1.1794 -2.8393 12.96 -0.4016
1.3775 -2.5068 12.97 -0.2022
1.5526 -2.8227 12.98 -0.0613
1.6702 -2.5032 12.99 0.0889
1.7856 -2.4316 13.0 0.2058
1.8081 -1.8957 13.01 0.2736
2.2011 -2.0704 13.02 0.3899
2.3002 -1.5998 13.03 0.3916
2.4499 -1.4143 13.04 0.3616
2.3038 -1.1193 13.05 0.3359
2.4354 -0.9215 13.06 0.2286
2.5758 -0.6749 13.07 0.0882
2.9418 -0.5105 13.08 -0.0709
2.617 -0.3539 13.09 -0.2384
2.6449 -0.1814 13.1 -0.4464
2.7413 -0.0459 13.11 -0.6255
2.89 0.0511 13.12 -0.9279
3.229 0.119 13.13 -1.1851
2.8698 0.1505 13.14 -1.2329
3.1538 0.1394 13.15 -1.4637
3.1369 0.0996 13.16 -1.5391
3.2224 0.0453 13.17 -1.8428
2.688 -0.0338 13.18 -1.9122
2.878 -0.132 13.19 -1.5947
2.9752 -0.2369 13.2 -1.7966
2.5095 -0.3602 13.21 -1.7526
2.8242 -0.4778 13.22 -1.6262
2.3814 -0.6203 13.23 -1.3088
2.3749 -0.637 13.24 -1.2371
2.2262 -0.7434 13.25 -1.056
1.9676 -0.7682 13.26 -0.8065
2.0662 -0.9314 13.27 -0.6003
1.9945 -0.866 13.28 -0.3803
1.8828 -0.8354 13.29 -0.1275
1.5006 -0.6612 13.3 0.0895
1.5479 -0.5791 13.31 0.3022
1.3246 -0.5197 13.32 0.482
1.1801 -0.3183 13.33 0.6081
1.1012 -0.1282 13.34 0.6197
0.8608 0.0923 13.35 0.6497
0.7429 0.3447 13.36 0.6513
0.6593 0.5175 13.37 0.7105
0.563 0.7653 13.38 0.5677
0.4386 1.0199 13.39 0.5629
0.3467 1.173 13.4 0.434
0.2779 1.368 13.41 0.3082
0.2009 1.607 13.42 0.1408
0.1223 1.6228 13.43 -0.0048
0.0816 1.8115 13.44 -0.1358
0.0359 2.1232 13.45 -0.2588
0.005 2.1167 13.46 -0.3839
-0.015 2.1554 13.47 -0.4828
-0.0234 1.9944 13.48 -0.4681
-0.0239 2.0821 13.49 -0.5344
-0.0178 1.7254 13.5 -0.4596
0.0019 1.733 13.51 -0.3638
0.0258 1.4631 13.52 -0.2694
0.0627 1.4811 13.53 -0.1123
0.0942 1.1349 13.54 0.086
0.1375 1.1051 13.55 0.3034
0.1976 0.8982 13.56 0.5925
0.2581 0.6246 13.57 0.7254
0.3289 0.5378 13.58 1.1236
0.394 0.3464 13.59 1.2236
0.3905 0.2528 13.6 1.4151
0.5037 0.1578 13.61 1.6437
0.4958 0.1265 13.62 2.1586
0.5661 0.0928 13.63 2.2385
0.629 0.1012 13.64 2.2348
0.6167 0.1607 13.65 2.3992
0.7356 0.2402 13.66 2.1496
0.7069 0.3184 13.67 2.5116
0.832 0.487 13.68 2.5552
0.7916 0.5729 13.69 2.4336
0.7377 0.7051 13.7 1.9695
0.7246 0.8784 13.71 1.853
0.8218 1.1162 13.72 1.9292
0.7171 1.2818 13.73 1.534
0.7215 1.365 13.74 1.631
0.7597 1.3543 13.75 1.2759
0.659 1.4324 13.76 1.1631
0.6133 1.4877 13.77 1.0647
0.5111 1.6513 13.78 0.8489
0.4359 1.5151 13.79 0.7984
0.3972 1.6143 13.8 0.8269
0.3058 1.5813 13.81 0.7705
0.2305 1.3285 13.82 0.8199
0.1325 1.1357 13.83 0.7789
0.0324 1.153 13.84 0.9845
-0.0737 0.8896 13.85 1.1283
-0.1552 0.7447 13.86 1.2496
