# label : detector calibration 11. 03. 2015
# y : intensity
#y2 time y1
0.8759 9.45 -1.3285
0.7252 9.46 -0.0854
0.7019 9.47 -1.1068
0.614 9.48 0.249
0.5699 9.49 -1.0735
0.5169 9.5 0.589
0.4637 9.51 -0.9694
0.4461 9.52 0.7815
0.4639 9.53 -0.8264
0.5008 9.54 1.2176
0.4866 9.55 -0.6748
0.5947 9.56 1.4738
0.6395 9.57 -0.5549
0.7164 9.58 1.5837
0.912 9.59 -0.3166
1.0083 9.6 1.7932
1.0488 9.61 -0.0793
1.2531 9.62 1.6996
1.5123 9.63 0.1977
1.6662 9.64 1.7674
1.6702 9.65 0.4903
1.7287 9.66 1.9849
1.7895 9.67 0.7999
1.7469 9.68 1.9919
1.8562 9.69 1.1096
1.6388 9.7 1.8368
1.6457 9.71 1.4759
1.4958 9.72 1.9364
1.3772 9.73 1.518
1.2981 9.74 1.7659
0.9426 9.75 2.1162
0.7362 9.76 1.6158
0.4816 9.77 2.3514
0.192 9.78 1.4344
-0.0906 9.79 2.3214
-0.3488 9.8 1.3822
-0.5726 9.81 2.7922
-0.7735 9.82 1.123
-0.9562 9.83 2.5763
-1.1243 9.84 1.0499
-1.1452 9.85 2.8454
-1.393 9.86 0.8895
-1.2125 9.87 2.7678
-1.2307 9.88 0.7939
-1.1802 9.89 2.8904
-1.0421 9.9 0.8225
-0.6889 9.91 2.6513
-0.4532 9.92 0.7135
-0.2034 9.93 2.5084
0.0742 9.94 0.667
0.4327 9.95 2.4245
0.7256 9.96 0.568
1.085 9.97 2.1733
1.2832 9.98 0.5394
1.7645 9.99 2.0625
1.9291 10.0 0.4937
2.0095 10.01 1.5587
2.4014 10.02 0.4943
2.1608 10.03 1.2332
2.1764 10.04 0.4728
2.4339 10.05 0.8437
2.4554 10.06 0.5036
2.2603 10.07 0.5213
2.0086 10.08 0.5265
1.9503 10.09 0.097
1.4241 10.1 0.5078
1.3363 10.11 -0.2747
1.0237 10.12 0.4425
0.6755 10.13 -0.6384
0.2897 10.14 0.3984
-0.0148 10.15 -0.8943
-0.3296 10.16 0.361
-0.5686 10.17 -1.2599
-0.8487 10.18 0.2818
-0.986 10.19 -1.6004
-1.2482 10.2 0.1483
-1.2474 10.21 -1.6781
-1.2787 10.22 0.0251
-1.4696 10.23 -1.9143
-1.2731 10.24 -0.1332
-1.327 10.25 -2.3396
-1.0921 10.26 -0.3412
-1.0184 10.27 -2.2565
-0.8457 10.28 -0.5077
-0.6839 10.29 -2.3562
-0.4497 10.3 -0.7301
-0.2281 10.31 -2.511
-0.0156 10.32 -0.9374
0.1903 10.33 -2.5673
0.3426 10.34 -1.0893
0.5286 10.35 -2.2753
0.7137 10.36 -1.4482
0.8333 10.37 -2.2853
0.855 10.38 -1.5161
0.8732 10.39 -2.0743
0.9752 10.4 -1.8927
0.9535 10.41 -1.7792
0.9317 10.42 -2.1873
0.8496 10.43 -1.7283
0.762 10.44 -2.1829
0.5625 10.45 -1.4435
0.4605 10.46 -2.4112
0.3963 10.47 -1.1908
0.2714 10.48 -2.4747
0.1858 10.49 -1.1172
0.0896 10.5 -2.5242
0.0095 10.51 -0.8583
-0.0543 10.52 -2.3767
-0.0941 10.53 -0.6561
-0.1248 10.54 -2.4357
-0.1205 10.55 -0.4556
-0.1091 10.56 -2.419
-0.0674 10.57 -0.3357
-0.0314 10.58 -2.2073
0.0157 10.59 -0.1929
0.0702 10.6 -2.0682
0.1146 10.61 -0.0761
0.153 10.62 -1.9775
0.2056 10.63 0.0229
0.2099 10.64 -1.6804
0.1955 10.65 0.0984
0.1924 10.66 -1.3459
0.1337 10.67 0.1673
0.061 10.68 -0.8321
-0.035 10.69 0.1916
-0.164 10.7 -0.4797
-0.295 10.71 0.232
-0.433 10.72 -0.1423
-0.6257 10.73 0.2326
-0.7172 10.74 0.2623
-0.8485 10.75 0.2566
-0.9768 10.76 0.6698
-1.2021 10.77 0.2401
-1.3972 10.78 1.0813
-1.4385 10.79 0.2828
-1.444 10.8 1.2791
-1.526 10.81 0.3242
-1.6289 10.82 1.8427
-1.3578 10.83 0.3103
-1.4793 10.84 1.9173
-1.2885 10.85 0.3744
-1.0397 10.86 2.1735
-0.8008 10.87 0.4398
-0.6757 10.88 2.5559
-0.3919 10.89 0.5277
-0.1168 10.9 2.5107
0.1495 10.91 0.6081
0.4263 10.92 2.5993
0.6869 10.93 0.7076
0.9239 10.94 2.486
0.9776 10.95 0.8268
1.1773 10.96 2.8386
1.3369 10.97 1.0075
1.3188 10.98 2.7564
1.3937 10.99 1.1313
1.4149 11.0 2.3449
1.3954 11.01 1.2407
1.0471 11.02 2.4024
0.8645 11.03 1.5
0.6405 11.04 2.2381
0.4346 11.05 1.5809
0.1115 11.06 2.0283
-0.1997 11.07 1.7095
-0.5424 11.08 1.6367
-0.8291 11.09 1.783
-1.1757 11.1 1.4517
-1.5301 11.11 1.7926
-1.8178 11.12 1.2542
-2.0367 11.13 1.9639
-2.083 11.14 0.9839
-2.3375 11.15 2.087
-2.4285 11.16 0.6702
-2.6984 11.17 1.9074
-2.3682 11.18 0.4033
-2.4775 11.19 1.8434
-2.2928 11.2 0.1214
-2.0745 11.21 1.7714
-2.0791 11.22 -0.1019
-1.7942 11.23 1.719
-1.3662 11.24 -0.2863
-1.2018 11.25 1.5097
-0.7656 11.26 -0.5063
-0.5432 11.27 1.4767
-0.2708 11.28 -0.5977
0.021 11.29 1.0314
0.2646 11.3 -0.7811
0.501 11.31 0.8229
0.6446 11.32 -0.8981
0.7603 11.33 0.5299
0.8254 11.34 -0.9967
0.9135 11.35 0.1451
0.9379 11.36 -0.9044
0.7463 11.37 -0.1975
0.7599 11.38 -0.9342
0.5657 11.39 -0.5361
0.4181 11.4 -0.9746
0.1914 11.41 -0.9389
-0.0109 11.42 -0.8736
-0.2502 11.43 -1.2329
-0.4967 11.44 -0.9972
-0.6928 11.45 -1.4648
-0.9518 11.46 -0.94
-1.033 11.47 -1.8518
-1.3444 11.48 -0.937
-1.4693 11.49 -2.1113
-1.3743 11.5 -0.8786
-1.5305 11.51 -2.3156
-1.7109 11.52 -0.9167
-1.6291 11.53 -2.8637
-1.5224 11.54 -0.8369
-1.4198 11.55 -2.962
-1.5084 11.56 -0.9047
-1.5327 11.57 -2.6591
-1.2355 11.58 -0.8679
-1.2735 11.59 -2.8449
-1.0361 11.6 -0.8233
-1.1069 11.61 -2.8117
-0.9935 11.62 -0.9332
-0.8242 11.63 -2.6128
-0.8799 11.64 -1.1192
-0.8673 11.65 -2.7204
-0.8809 11.66 -0.9962
-0.775 11.67 -2.615
-0.8914 11.68 -1.2009
-0.8764 11.69 -2.4061
-1.0059 11.7 -1.1602
-1.091 11.71 -1.9182
-1.1422 11.72 -1.4281
-1.2258 11.73 -1.7289
-1.2304 11.74 -1.3438
-1.3729 11.75 -1.4206
-1.3568 11.76 -1.4525
-1.3769 11.77 -0.9323
-1.2952 11.78 -1.3991
-1.3243 11.79 -0.6632
-1.2289 11.8 -1.4189
-1.2302 11.81 -0.3275
-0.9761 11.82 -1.383
-0.86 11.83 -0.0339
-0.8095 11.84 -1.42
-0.6792 11.85 0.2843
-0.5078 11.86 -1.298
-0.2901 11.87 0.5267
-0.1527 11.88 -1.2932
-0.0155 11.89 0.8731
0.1066 11.9 -1.0436
0.1988 11.91 1.0012
0.2619 11.92 -0.9001
0.3178 11.93 1.2362
0.3157 11.94 -0.6528
0.2667 11.95 1.4077
0.187 11.96 -0.3713
0.0618 11.97 1.407
-0.1044 11.98 -0.0952
-0.3091 11.99 1.5413
-0.5491 12.0 0.2077
-0.8395 12.01 1.4655
-1.0702 12.02 0.4921
-1.3383 12.03 1.6237
-1.7461 12.04 0.7997
-1.978 12.05 1.6661
-2.0824 12.06 1.2501
-2.1736 12.07 1.4069
-2.6718 12.08 1.4567
-2.7668 12.09 1.5599
-3.0793 12.1 1.6046
-3.0634 12.11 1.3856
-2.6404 12.12 2.1356
-2.5606 12.13 1.3157
-2.5484 12.14 2.1808
-2.415 12.15 1.1855
-2.2433 12.16 2.3578
-2.1245 12.17 1.2126
-1.9413 12.18 2.4492
-1.4016 12.19 1.0912
-1.1752 12.2 2.5262
-0.7997 12.21 0.8911
-0.477 12.22 3.116
-0.2087 12.23 0.93
0.0847 12.24 3.0738
0.3315 12.25 0.7798
0.5717 12.26 2.861
0.7722 12.27 0.7589
0.9078 12.28 2.8697
0.9683 12.29 0.7616
0.8744 12.3 2.4445
0.8948 12.31 0.8163
0.8442 12.32 2.3693
0.6934 12.33 0.782
0.5409 12.34 1.922
0.2394 12.35 0.8156
0.0 12.36 1.7198
-0.2642 12.37 0.8348
-0.5299 12.38 1.47
-0.8496 12.39 0.8212
-1.1474 12.4 1.1433
-1.6039 12.41 0.8039
-1.6704 12.42 0.8334
-2.118 12.43 0.7556
-2.0922 12.44 0.3717
-2.395 12.45 0.815
-2.5362 12.46 0.0233
-2.5195 12.47 0.7578
-2.2703 12.48 -0.327
-2.4281 12.49 0.6847
-2.5167 12.5 -0.6644
-2.1111 12.51 0.6151
-2.0875 12.52 -0.9053
-1.9741 12.53 0.6394
-1.879 12.54 -1.4028
-1.5193 12.55 0.501
-1.3819 12.56 -1.6496
-1.0659 12.57 0.3462
-1.0489 12.58 -1.9168
-0.7439 12.59 0.143
-0.5656 12.6 -1.863
-0.457 12.61 -0.044
-0.3732 12.62 -1.8616
-0.284 12.63 -0.2635
-0.2388 12.64 -2.0389
-0.2039 12.65 -0.4674
-0.2185 12.66 -2.254
-0.2443 12.67 -0.7322
-0.2951 12.68 -2.1856
-0.3643 12.69 -0.9583
-0.4007 12.7 -2.2614
-0.5258 12.71 -1.217
-0.658 12.72 -2.0152
-0.7444 12.73 -1.5161
-0.8205 12.74 -1.948
-0.8576 12.75 -1.8634
-0.9281 12.76 -1.7845
-0.8836 12.77 -2.1729
-0.8489 12.78 -1.7456
-0.927 12.79 -2.4153
-0.8662 12.8 -1.5497
-0.7542 12.81 -2.3358
-0.7841 12.82 -1.1562
-0.6968 12.83 -2.3524
-0.6373 12.84 -1.0883
-0.5525 12.85 -2.826
-0.4843 12.86 -0.8634
-0.3904 12.87 -2.4127
-0.3747 12.88 -0.775
-0.3277 12.89 -2.5084
-0.3303 12.9 -0.5685
-0.4067 12.91 -2.416
-0.4426 12.92 -0.546
-0.4833 12.93 -2.5088
-0.6017 12.94 -0.4126
-0.6541 12.95 -2.2121
-0.843 12.96 -0.2974
-1.0337 12.97 -2.0914
-1.2597 12.98 -0.2068
-1.4132 12.99 -1.636
-1.5064 13.0 -0.1878
-1.8115 13.01 -1.4534
-1.8415 13.02 -0.1274
-1.9862 13.03 -1.2171
-1.8735 13.04 -0.1117
-2.1001 13.05 -0.7405
-2.1254 13.06 -0.0946
-2.1068 13.07 -0.4386
-2.1564 13.08 -0.0795
-2.0198 13.09 -0.0603
-1.8331 13.1 -0.0717
-1.6193 13.11 0.3362
-1.2667 13.12 -0.0571
-1.0563 13.13 0.7669
-0.8022 13.14 -0.04
-0.556 13.15 0.9688
-0.206 13.16 -0.006
0.0556 13.17 1.2986
0.3385 13.18 0.0417
0.5981 13.19 1.6916
0.8711 13.2 0.1025
0.9074 13.21 1.9813
1.1667 13.22 0.1824
1.2013 13.23 2.0238
1.3418 13.24 0.2927
1.3487 13.25 2.3966
1.3162 13.26 0.3882
1.0891 13.27 2.6827
0.9959 13.28 0.5752
0.6324 13.29 2.7156
0.4014 13.3 0.6835
0.1619 13.31 2.5107
-0.1562 13.32 0.9432
-0.523 13.33 2.7103
-0.795 13.34 1.0471
-1.1034 13.35 2.5985
-1.5169 13.36 1.3777
-1.5858 13.37 2.2995
-1.8085 13.38 1.5798
-2.1363 13.39 2.0754
-2.5119 13.4 1.7215
-2.6332 13.41 1.9715
-2.4591 13.42 1.7228
-2.3473 13.43 1.6444
-2.5713 13.44 1.8821
-2.3263 13.45 1.5867
-1.9599 13.46 2.0413
-1.8232 13.47 1.2067
-1.6197 13.48 2.2388
-1.2284 13.49 0.9903
-0.9231 13.5 2.3
-0.6638 13.51 0.8549
-0.3764 13.52 2.1008
-0.1091 13.53 0.5427
0.1992 13.54 2.3834
0.4466 13.55 0.3524
0.6371 13.56 2.1679
0.9049 13.57 0.1317
0.9391 13.58 2.1768
1.1269 13.59 -0.0518
1.2252 13.6 1.7652
1.1008 13.61 -0.2236
1.1234 13.62 1.7087
0.9824 13.63 -0.3685
0.9249 13.64 1.4644
0.729 13.65 -0.493
0.6097 13.66 1.2162
0.4441 13.67 -0.5798
0.2902 13.68 0.7509
0.0722 13.69 -0.5368
-0.1155 13.7 0.491
-0.2945 13.71 -0.5739
-0.4802 13.72 0.0926
-0.5829 13.73 -0.6304
-0.6774 13.74 -0.2661
-0.7129 13.75 -0.6905
-0.8007 13.76 -0.6798
-0.8976 13.77 -0.6024
-0.8481 13.78 -1.0077
-0.784 13.79 -0.6038
-0.747 13.8 -1.4823
-0.7113 13.81 -0.6124
-0.61 13.82 -1.6436
-0.4833 13.83 -0.6699
-0.4237 13.84 -2.0601
-0.3376 13.85 -0.6464
-0.2689 13.86 -2.3826
-0.1823 13.87 -0.6882
-0.1303 13.88 -2.6488
-0.0921 13.89 -0.6615
-0.0693 13.9 -2.6086
-0.0673 13.91 -0.6814
-0.09 13.92 -2.9644
-0.1199 13.93 -0.7811
-0.155 13.94 -2.9457
-0.2048 13.95 -0.7729
-0.2967 13.96 -3.0166
-0.3484 13.97 -0.837
-0.3696 13.98 -2.7533
-0.4484 13.99 -1.0261
-0.4641 14.0 -2.509
-0.5636 14.01 -1.0974
-0.4842 14.02 -2.6762
-0.4378 14.03 -1.3364
-0.4731 14.04 -2.0799
-0.344 14.05 -1.3533
-0.2661 14.06 -1.9166
-0.1104 14.07 -1.5652
0.0364 14.08 -1.7245
0.2154 14.09 -1.4679
0.3917 14.1 -1.6246
0.6176 14.11 -1.7057
0.8248 14.12 -1.1119
0.9251 14.13 -1.6009
1.1577 14.14 -0.9448
1.3284 14.15 -1.7644
1.4785 14.16 -0.5509
1.477 14.17 -1.7922
1.4177 14.18 -0.3063
1.4624 14.19 -1.5365
1.6912 14.2 0.0073
1.4931 14.21 -1.4607
1.503 14.22 0.289
1.1831 14.23 -1.3534
1.0291 14.24 0.5539
0.8832 14.25 -1.3577
0.5813 14.26 0.6779
0.2826 14.27 -1.1513
0.0035 14.28 0.8321
-0.2628 14.29 -0.9661
-0.5105 14.3 1.1215
-0.8502 14.31 -0.718
-0.9431 14.32 1.2073
-1.2898 14.33 -0.3845
-1.3973 14.34 1.3766
-1.6311 14.35 -0.0921
-1.6221 14.36 1.2208
-1.7343 14.37 0.2465
-1.5861 14.38 1.2889
-1.4601 14.39 0.5356
-1.3683 14.4 1.3136
-1.0275 14.41 0.9489
-0.8137 14.42 1.1739
-0.5478 14.43 1.1437
-0.2055 14.44 1.2331
0.118 14.45 1.5649
0.4258 14.46 1.202
0.859 14.47 1.8099
1.1307 14.48 1.0174
1.3478 14.49 2.1699
1.6558 14.5 1.118
1.9918 14.51 2.293
2.2345 14.52 1.0873
2.198 14.53 2.7757
2.6191 14.54 0.8869
2.6512 14.55 2.4675
2.4127 14.56 0.8926
2.1829 14.57 2.5658
2.1458 14.58 0.7701
1.8774 14.59 3.0082
1.8032 14.6 0.8645
1.7079 14.61 3.0768
1.2691 14.62 0.8776
1.0918 14.63 2.5557
0.7665 14.64 0.8728
0.4283 14.65 2.4744
0.2008 14.66 0.8315
-0.0612 14.67 2.422
-0.2979 14.68 0.8428
-0.4368 14.69 2.4018
-0.6094 14.7 0.9015
-0.7333 14.71 1.8883
-0.8049 14.72 0.9947
-0.7493 14.73 1.8185
-0.8461 14.74 0.9034
-0.6879 14.75 1.366
-0.5647 14.76 1.0975
-0.4944 14.77 1.0818
-0.317 14.78 1.0093
-0.1388 14.79 0.6678
0.041 14.8 1.157
0.2236 14.81 0.2869
0.3988 14.82 1.0945
0.6289 14.83 -0.0546
0.7332 14.84 1.0004
0.8579 14.85 -0.3876
1.003 14.86 0.982
1.1353 14.87 -0.7435
1.1454 14.88 0.847
1.4215 14.89 -1.01
1.4119 14.9 0.8186
1.326 14.91 -1.1281
1.2384 14.92 0.6902
1.2524 14.93 -1.337
1.1342 14.94 0.4757
1.1269 14.95 -1.5768
1.0744 14.96 0.2453
1.0848 14.97 -1.8213
0.9338 14.98 0.0179
0.8265 14.99 -1.8119
0.8108 15.0 -0.256
0.7466 15.01 -2.024
0.7906 15.02 -0.4821
0.8061 15.03 -1.9977
0.8133 15.04 -0.8453
0.8492 15.05 -1.8773
1.0026 15.06 -1.0579
1.1059 15.07 -1.7603
1.0334 15.08 -1.2722
1.3126 15.09 -1.8928
1.2334 15.1 -1.6751
1.3949 15.11 -1.7079
1.3129 15.12 -1.8668
1.4362 15.13 -1.4355
1.342 15.14 -1.9802
1.5892 15.15 -1.3881
1.4417 15.16 -2.2183
1.4802 15.17 -1.3446
1.42 15.18 -2.3487
1.0728 15.19 -1.0152
1.1357 15.2 -2.3751
0.8958 15.21 -0.94
0.7664 15.22 -2.4457
0.5062 15.23 -0.8289
0.3519 15.24 -2.5468
0.1467 15.25 -0.7081
-0.0191 15.26 -2.5974
-0.191 15.27 -0.6761
-0.2862 15.28 -2.782
-0.4526 15.29 -0.57
-0.4446 15.3 -2.2057
-0.4905 15.31 -0.5048
-0.5218 15.32 -2.1927
-0.4732 15.33 -0.401
-0.3579 15.34 -1.8673
-0.2046 15.35 -0.3628
-0.0208 15.36 -1.5716
0.1848 15.37 -0.3744
0.4814 15.38 -1.5314
0.7483 15.39 -0.3979
1.0014 15.4 -1.0613
1.3241 15.41 -0.3896
1.5148 15.42 -0.7602
2.0255 15.43 -0.3891
2.2261 15.44 -0.3514
2.5546 15.45 -0.3593
2.4683 15.46 0.0255
2.7408 15.47 -0.3795
2.8341 15.48 0.3843
2.8654 15.49 -0.3441
2.9896 15.5 0.7416
3.0314 15.51 -0.3428
3.009 15.52 1.0776
2.5727 15.53 -0.2555
2.459 15.54 1.3255
2.2525 15.55 -0.1978
1.9905 15.56 1.5486
1.3748 15.57 -0.1004
1.2771 15.58 1.7928
0.8385 15.59 0.0189
0.5265 15.6 2.0651
0.2029 15.61 0.1504
-0.0961 15.62 2.2135
-0.359 15.63 0.3203
-0.5692 15.64 2.1992
-0.7921 15.65 0.4814
-0.7617 15.66 2.4646
-0.9197 15.67 0.756
-0.9061 15.68 2.238
-0.801 15.69 0.9213
-0.7169 15.7 2.1124
-0.5887 15.71 1.1894
-0.3955 15.72 2.3584
-0.2003 15.73 1.4596
0.0617 15.74 2.0536
0.3279 15.75 1.5056
0.6521 15.76 2.1124
0.9177 15.77 1.8699
1.1329 15.78 1.5783
1.3518 15.79 1.9515
1.5486 15.8 1.6878
2.086 15.81 2.2666
2.0913 15.82 1.3555
2.0432 15.83 2.1185
2.2799 15.84 1.0629
2.3961 15.85 2.2277
2.4669 15.86 0.8434
2.2591 15.87 2.4789
2.3385 15.88 0.719
2.3732 15.89 2.3525
2.0755 15.9 0.518
1.7309 15.91 2.453
1.7605 15.92 0.3553
1.5249 15.93 2.1848
1.2902 15.94 0.1674
1.2266 15.95 2.118
1.0113 15.96 0.0262
0.7927 15.97 1.7444
0.7703 15.98 -0.0886
0.559 15.99 1.6393
0.4904 16.0 -0.1677
0.4808 16.01 1.2798
0.4733 16.02 -0.267
0.3987 16.03 1.0246
0.4396 16.04 -0.2834
0.5153 16.05 0.8248
0.4999 16.06 -0.3066
0.6076 16.07 0.3594
0.6485 16.08 -0.3397
0.7795 16.09 0.0264
0.8497 16.1 -0.3218
0.9122 16.11 -0.3374
0.8968 16.12 -0.3237
0.8431 16.13 -0.7557
0.9393 16.14 -0.3184
0.958 16.15 -1.1579
0.8244 16.16 -0.3599
0.8617 16.17 -1.4427
0.8354 16.18 -0.3572
0.6615 16.19 -1.8194
0.6812 16.2 -0.3806
0.5638 16.21 -2.1175
0.4837 16.22 -0.3983
0.3735 16.23 -2.34
0.3107 16.24 -0.4261
0.2388 16.25 -2.5398
0.215 16.26 -0.5531
0.2144 16.27 -2.3461
0.2303 16.28 -0.548
0.2933 16.29 -2.608
0.3585 16.3 -0.7249
0.4556 16.31 -2.4257
0.5742 16.32 -0.7605
0.7343 16.33 -2.5497
0.9968 16.34 -0.978
1.0783 16.35 -2.4586
1.2195 16.36 -1.0972
1.6364 16.37 -2.6692
1.6698 16.38 -1.1632
1.8851 16.39 -2.3173
1.9069 16.4 -1.2239
2.2257 16.41 -2.0027
2.4458 16.42 -1.4716
2.503 16.43 -1.7657
2.535 16.44 -1.7188
2.419 16.45 -1.6783
2.0002 16.46 -1.7331
2.1405 16.47 -1.3492
1.7699 16.48 -1.9355
1.758 16.49 -0.9693
1.5923 16.5 -1.9289
1.1168 16.51 -0.808
0.9578 16.52 -1.8497
0.5241 16.53 -0.5275
0.2811 16.54 -1.9281
-0.0282 16.55 -0.2215
-0.3216 16.56 -1.7056
-0.6084 16.57 0.0312
-0.7852 16.58 -1.6861
-0.9564 16.59 0.2649
-1.1142 16.6 -1.4795
-1.1138 16.61 0.466
-1.2325 16.62 -1.4272
-1.1884 16.63 0.6882
-1.2775 16.64 -1.3541
-0.9498 16.65 0.8033
-0.8767 16.66 -0.9265
-0.6162 16.67 0.9144
-0.3416 16.68 -0.7613
-0.0707 16.69 1.0069
0.2561 16.7 -0.4146
0.6227 16.71 0.9113
0.9822 16.72 -0.0664
1.1549 16.73 0.9788
1.5271 16.74 0.2537
1.7296 16.75 0.9321
2.1762 16.76 0.6771
2.2601 16.77 0.9478
2.1462 16.78 0.9972
2.5199 16.79 1.0324
2.5425 16.8 1.2167
2.2633 16.81 0.856
2.2928 16.82 1.6578
2.2516 16.83 0.822
2.1505 16.84 2.017
1.9616 16.85 0.9331
1.6275 16.86 2.3574
1.4471 16.87 0.7963
0.9813 16.88 2.613
0.7542 16.89 0.7574
0.5126 16.9 2.569
0.1957 16.91 0.7773
-0.0455 16.92 2.4723
-0.2643 16.93 0.7392
-0.4426 16.94 2.5377
-0.6615 16.95 0.7783
-0.7407 16.96 2.8242
-0.8268 16.97 0.795
-0.8614 16.98 2.5901
-0.8635 16.99 0.7645
-0.7882 17.0 2.6259
-0.7599 17.01 0.8795
-0.6082 17.02 2.2953
-0.5964 17.03 0.9748
-0.4103 17.04 2.3879
-0.2639 17.05 1.0856
-0.0793 17.06 2.2248
0.0831 17.07 1.1558
0.2279 17.08 1.7882
0.3653 17.09 1.195
0.4556 17.1 1.3953
0.6184 17.11 1.2618
0.6424 17.12 1.1495
0.7782 17.13 1.4023
0.7426 17.14 0.904
0.7622 17.15 1.3067
0.7108 17.16 0.5133
0.7205 17.17 1.2182
0.6435 17.18 0.2131
0.5348 17.19 1.2509
0.5124 17.2 -0.1275
0.4186 17.21 1.3636
0.3146 17.22 -0.3841
0.2619 17.23 1.1953
0.241 17.24 -0.634
0.1771 17.25 1.1682
0.1581 17.26 -0.8451
0.1897 17.27 0.9017
0.1883 17.28 -1.141
0.2065 17.29 0.7307
0.2652 17.3 -1.2031
0.3371 17.31 0.5931
0.4135 17.32 -1.4993
0.5134 17.33 0.3345
0.5336 17.34 -1.5017
0.6217 17.35 0.0409
0.6778 17.36 -1.5241
0.764 17.37 -0.2496
0.7983 17.38 -1.6807
0.8452 17.39 -0.5751
0.8116 17.4 -1.6755
0.7243 17.41 -0.8256
0.6336 17.42 -1.5454
0.5949 17.43 -1.2503
0.4351 17.44 -1.5828
0.2554 17.45 -1.4413
0.0708 17.46 -1.3363
-0.1389 17.47 -1.5634
-0.3517 17.48 -1.3496
-0.6202 17.49 -1.8281
-0.7607 17.5 -1.3159
-1.0351 17.51 -2.4234
-1.1604 17.52 -1.0788
-1.3929 17.53 -2.6056
-1.3589 17.54 -0.9938
-1.6184 17.55 -2.7052
-1.5612 17.56 -0.9655
-1.7548 17.57 -2.4099
-1.686 17.58 -0.8541
-1.5053 17.59 -2.5046
-1.3645 17.6 -0.6908
-1.3145 17.61 -2.6991
-0.9677 17.62 -0.716
-0.8149 17.63 -2.404
-0.4868 17.64 -0.5678
-0.1675 17.65 -2.4279
0.1085 17.66 -0.6487
0.3944 17.67 -2.1505
0.7177 17.68 -0.5261
1.0161 17.69 -2.152
1.2057 17.7 -0.5519
1.4931 17.71 -2.0547
1.5362 17.72 -0.6213
1.5274 17.73 -1.6663
1.8575 17.74 -0.5968
1.6644 17.75 -1.3824
1.5605 17.76 -0.6714
1.5458 17.77 -0.9277
1.2807 17.78 -0.5886
1.1078 17.79 -0.6054
0.8341 17.8 -0.7131
0.6359 17.81 -0.2465
0.2892 17.82 -0.6565
-0.0226 17.83 0.1068
-0.3818 17.84 -0.6966
-0.7169 17.85 0.4989
-0.9443 17.86 -0.662
-1.2565 17.87 0.7976
-1.4536 17.88 -0.5879
-1.7912 17.89 1.1578
-1.8651 17.9 -0.4983
-2.114 17.91 1.5039
-2.2723 17.92 -0.3585
-2.4441 17.93 1.5915
-2.2812 17.94 -0.2617
-2.1091 17.95 1.973
-1.976 17.96 -0.107
-2.0298 17.97 2.0811
-1.7587 17.98 0.0661
-1.452 17.99 2.0594
-1.2682 18.0 0.2886
-0.9521 18.01 2.3196
-0.6908 18.02 0.4689
-0.3896 18.03 2.2974
-0.134 18.04 0.7108
0.0882 18.05 1.9028
0.2922 18.06 0.923
0.475 18.07 1.9096
0.6377 18.08 1.1663
0.72 18.09 2.0552
0.7368 18.1 1.5032
0.7692 18.11 1.7013
0.654 18.12 1.5274
0.6029 18.13 1.606
0.5064 18.14 2.0795
0.3936 18.15 1.5359
0.2513 18.16 1.883
0.1026 18.17 1.2077
-0.0683 18.18 2.1687
-0.2526 18.19 1.1284
-0.3979 18.2 2.5132
-0.5237 18.21 0.9551
-0.694 18.22 2.3254
-0.8691 18.23 0.7668
