#y3 time y5 y2 y1 y4 y6
-0.3948 3.91 1.0606 -1.7955 0.9066 -0.4097 2.3281
-0.514 3.92 0.7633 -1.7746 1.2844 -0.3223 2.4432
-0.1595 3.93 1.7477 -1.7279 1.2441 -0.2614 2.3498
0.3737 3.94 2.133 -1.5409 1.215 -0.1633 2.4766
-1.4132 3.95 0.9688 -1.3688 0.7083 -0.0672 2.2818
-0.2527 3.96 -0.1925 -1.121 0.1975 0.0225 2.5558
-2.82 3.97 0.4332 -0.9672 -0.4167 0.1219 2.2464
-0.9233 3.98 1.4482 -0.8865 -0.8706 0.2127 2.6653
-2.5426 3.99 0.8189 -0.6674 -1.1954 0.3199 2.2329
-0.759 4.0 -0.6035 -0.4731 -1.2942 0.3718 2.4047
-0.9076 4.01 -0.7639 -0.2459 -1.0686 0.4809 2.1314
-0.258 4.02 0.544 -0.0712 -0.7405 0.5847 2.23
0.5257 4.03 0.9973 0.1014 -0.3265 0.5514 2.446
-0.7852 4.04 -0.23 0.2863 0.0073 0.6547 2.1052
0.284 4.05 -1.0405 0.468 0.1149 0.7156 2.1167
-2.1931 4.06 0.0245 0.5879 -0.0198 0.781 2.1172
-0.8231 4.07 1.1833 0.764 -0.4064 0.827 1.9021
-2.6817 4.08 0.7556 0.7956 -0.9383 0.7001 1.7586
-1.1233 4.09 -0.2471 0.901 -1.4672 0.7094 1.8047
-1.3488 4.1 0.051 1.0448 -2.0874 0.6822 1.5546
-0.4847 4.11 1.5321 1.1404 -2.6002 0.7001 1.7597
0.3956 4.12 2.0412 1.0051 -2.5205 0.6985 1.6167
-0.4822 4.13 0.8862 1.0664 -2.0229 0.656 1.3462
0.8171 4.14 0.4402 1.1257 -1.9451 0.5792 1.347
-1.5763 4.15 1.4012 1.0494 -1.346 0.551 1.2792
-0.2487 4.16 2.663 0.8746 -0.8277 0.4621 1.2666
-2.5808 4.17 2.2051 0.7472 -0.6403 0.3373 1.0296
-0.9817 4.18 0.9203 0.6428 -0.6962 0.2138 1.1102
-1.6591 4.19 1.1477 0.5461 -0.8665 0.1173 0.9215
-0.7626 4.2 2.5341 0.4017 -1.3951 -0.0023 0.9056
0.1877 4.21 2.4637 0.183 -1.6507 -0.1327 0.8568
-0.3856 4.22 0.9204 0.0019 -2.2255 -0.2447 0.7707
1.2729 4.23 0.312 -0.2094 -2.6078 -0.3557 0.8234
-1.0522 4.24 1.1323 -0.4059 -2.5171 -0.4955 0.6797
0.4057 4.25 1.93 -0.584 -2.0448 -0.5934 0.691
-2.1335 4.26 0.8508 -0.8362 -1.6303 -0.8087 0.7576
-0.8227 4.27 -0.5579 -1.1167 -1.0874 -0.8358 0.67
-1.6904 4.28 -0.3666 -1.164 -0.4968 -0.9391 0.6472
-1.0386 4.29 0.6873 -1.4343 -0.1565 -1.1859 0.6156
-0.0961 4.3 0.4843 -1.6031 0.0053 -1.2712 0.6338
-0.4289 4.31 -0.9458 -1.7258 -0.1014 -1.326 0.634
1.3048 4.32 -1.5637 -2.0867 -0.428 -1.4064 0.7584
-0.4498 4.33 -0.459 -2.0138 -0.7333 -1.686 0.6531
1.0723 4.34 0.2588 -2.0422 -1.2452 -1.7787 0.6879
-1.4742 4.35 -0.7063 -2.1158 -1.496 -1.7645 0.6872
-0.3459 4.36 -1.7459 -2.4791 -1.4354 -1.8696 0.7839
-1.541 4.37 -1.2333 -2.4864 -1.2269 -1.9007 0.7704
-1.0816 4.38 0.1874 -2.6121 -0.72 -2.0076 0.7933
-0.3632 4.39 0.1551 -2.4276 -0.1022 -1.9733 0.8647
-0.586 4.4 -1.075 -2.3371 0.416 -1.786 0.9118
1.5084 4.41 -1.1299 -2.2265 0.7894 -1.9493 0.9498
-0.1092 4.42 0.1869 -2.4038 0.9943 -2.0436 0.8465
1.6881 4.43 1.0916 -2.1998 0.8806 -1.7453 0.8999
-0.6302 4.44 0.237 -2.3358 0.6037 -1.6325 0.9253
0.3657 4.45 -0.6764 -2.1471 0.1353 -1.5955 0.918
-1.188 4.46 0.1553 -1.8715 -0.3301 -1.6103 0.9862
-0.8484 4.47 1.5135 -1.6808 -0.7387 -1.7469 0.954
-0.5523 4.48 1.3891 -1.7269 -0.8838 -1.7054 0.8772
-0.832 4.49 0.024 -1.4944 -0.7473 -1.4463 0.9458
1.1562 4.5 -0.1419 -1.3606 -0.3788 -1.4901 0.8846
0.0009 4.51 1.0092 -1.4571 0.0797 -1.3592 0.7179
2.2905 4.52 1.5645 -1.2427 0.4958 -1.1405 0.6809
-0.0116 4.53 0.3784 -1.0584 0.8735 -1.2374 0.6722
1.1321 4.54 -0.6409 -0.9808 0.9841 -1.0794 0.6438
-0.6722 4.55 -0.1163 -0.9406 0.8405 -0.8645 0.5584
-0.5088 4.56 0.8065 -0.9489 0.4138 -0.9381 0.4069
-0.4937 4.57 0.221 -0.8255 -0.1503 -0.7436 0.3172
-0.881 4.58 -1.3091 -0.8635 -0.8188 -0.7055 0.23
0.9595 4.59 -1.4086 -0.8264 -1.219 -0.6149 0.1132
-0.0976 4.6 -0.4297 -0.8061 -1.5956 -0.5826 0.002
2.0817 4.61 -0.2448 -0.8263 -1.6093 -0.5176 -0.1267
0.4657 4.62 -1.6082 -0.8761 -1.3686 -0.4607 -0.2719
1.7742 4.63 -2.5298 -0.8759 -1.0502 -0.454 -0.3724
-0.0042 4.64 -1.6039 -0.8679 -0.5333 -0.3991 -0.5622
0.1386 4.65 -0.7781 -0.9794 -0.2496 -0.4697 -0.7296
-0.3042 4.66 -1.2699 -0.9192 -0.174 -0.4333 -0.8875
-0.9264 4.67 -2.4862 -0.9865 -0.3407 -0.4481 -0.9565
0.6653 4.68 -2.4983 -1.2332 -0.648 -0.506 -1.1104
-0.346 4.69 -1.1179 -1.133 -1.1311 -0.5601 -1.2333
2.2954 4.7 -0.7196 -1.2479 -1.7243 -0.5913 -1.4614
0.656 4.71 -1.8013 -1.3433 -2.4597 -0.5725 -1.7424
2.384 4.72 -2.4676 -1.4463 -2.6873 -0.7466 -1.7175
0.6905 4.73 -1.104 -1.5088 -2.5424 -0.8111 -1.86
0.8395 4.74 0.0606 -1.4484 -2.7214 -0.8944 -2.0759
0.1394 4.75 -0.3526 -1.2998 -2.243 -0.9564 -1.9641
-0.6331 4.76 -1.4036 -1.3652 -1.743 -1.0601 -2.3576
0.5704 4.77 -0.9842 -1.4619 -1.1423 -1.1767 -2.1694
-0.6345 4.78 0.4522 -1.3087 -0.9775 -1.3751 -2.3892
2.0246 4.79 0.7046 -1.2362 -1.0244 -1.3484 -2.5453
0.5961 4.8 -0.4669 -1.2754 -1.2354 -1.6499 -2.4955
2.6213 4.81 -1.052 -1.1579 -1.8093 -1.6047 -2.6622
1.0214 4.82 0.0978 -1.151 -2.0551 -1.8924 -2.7683
1.3991 4.83 1.06 -1.0413 -2.4295 -1.8471 -2.8554
0.6275 4.84 0.1526 -0.9725 -2.9635 -2.0206 -2.8029
-0.255 4.85 -1.1402 -0.7972 -2.4972 -2.3656 -2.6723
0.5403 4.86 -0.8971 -0.5841 -2.4439 -2.269 -2.9692
-0.8841 4.87 0.2505 -0.496 -2.1141 -2.1791 -3.0353
1.4624 4.88 0.1392 -0.3379 -1.5297 -2.2084 -2.7537
0.2302 4.89 -1.2111 -0.202 -0.8767 -2.5138 -2.9038
2.5888 4.9 -1.7978 -0.0436 -0.4341 -2.5084 -2.8048
1.2501 4.91 -0.9919 0.0898 -0.3633 -2.6707 -2.7245
2.0157 4.92 -0.4319 0.2257 -0.4167 -2.854 -2.6971
1.264 4.93 -1.5562 0.3366 -0.8244 -2.946 -2.6014
0.2759 4.94 -2.7611 0.5033 -1.0926 -2.6922 -2.4114
0.8222 4.95 -2.3779 0.5452 -1.3859 -2.9145 -2.2061
-0.8266 4.96 -1.0551 0.619 -1.7176 -2.6306 -2.1827
1.2389 4.97 -1.2178 0.7577 -1.8311 -2.5856 -2.2919
-0.1793 4.98 -2.3033 0.7697 -1.3711 -2.5335 -1.8779
2.3684 4.99 -2.6559 0.8477 -0.971 -2.8406 -1.8042
1.1943 5.0 -1.5277 0.7624 -0.3646 -2.8692 -1.7806
2.5501 5.01 -0.6446 0.7814 0.1958 -2.4929 -1.6005
1.6294 5.02 -1.3977 0.7601 0.6125 -2.3534 -1.3001
0.8079 5.03 -2.0928 0.5985 0.7705 -2.5473 -1.1448
1.1157 5.04 -1.5404 0.5101 0.6791 -2.2661 -1.0621
-0.7844 5.05 -0.0176 0.438 0.3336 -2.47 -0.8649
0.9644 5.06 -0.0308 0.2543 -0.1162 -2.1952 -0.7236
-0.6961 5.07 -1.1362 0.109 -0.5267 -1.894 -0.6215
1.902 5.08 -1.0575 -0.0503 -0.8617 -2.1087 -0.5192
0.881 5.09 0.3689 -0.2447 -1.0794 -1.9458 -0.3311
2.5061 5.1 1.1511 -0.4499 -0.9096 -1.8261 -0.2274
1.8844 5.11 0.1863 -0.6331 -0.5479 -1.723 -0.0946
1.3812 5.12 -0.6096 -0.8768 -0.0341 -1.523 0.0267
1.6347 5.13 0.1787 -0.9846 0.4725 -1.4812 0.1316
-0.4861 5.14 1.3892 -1.1731 0.7301 -1.3985 0.2654
0.9951 5.15 0.9259 -1.3704 0.8845 -1.2215 0.3213
-0.9311 5.16 -0.3326 -1.8407 0.6907 -0.9897 0.4525
1.3824 5.17 -0.4618 -1.8795 0.3112 -0.9501 0.5544
0.2639 5.18 0.6518 -1.9987 -0.2444 -0.9597 0.6257
1.9438 5.19 1.0239 -2.3636 -0.9116 -0.8546 0.5689
1.7798 5.2 -0.2486 -2.3236 -1.1723 -0.9021 0.6279
1.6552 5.21 -1.1496 -2.6926 -1.5683 -0.7595 0.6854
1.9526 5.22 -0.5486 -2.4655 -1.6548 -0.7331 0.7878
-0.1115 5.23 0.4237 -2.3914 -1.3514 -0.6666 0.6942
1.102 5.24 -0.2276 -2.4656 -1.0295 -0.7421 0.7605
-1.2536 5.25 -1.5675 -2.5973 -0.5398 -0.7712 0.6992
0.9339 5.26 -1.7789 -2.7815 -0.264 -0.6936 0.7327
-0.3719 5.27 -0.448 -2.4178 -0.154 -0.7118 0.7768
1.6407 5.28 -0.1286 -2.7764 -0.3037 -0.781 0.7677
1.4659 5.29 -1.3734 -2.417 -0.6606 -0.9029 0.6636
1.6997 5.3 -1.9774 -2.2271 -1.325 -0.8611 0.6629
2.0493 5.31 -0.8718 -2.3747 -2.0105 -0.8967 0.6861
0.2432 5.32 0.2098 -1.9611 -2.4175 -1.0552 0.6441
1.3955 5.33 -0.2849 -1.9186 -2.7774 -1.2346 0.5139
-1.2371 5.34 -1.4082 -1.9641 -2.9518 -1.3125 0.5493
0.5516 5.35 -0.9336 -1.6969 -2.5958 -1.3398 0.4416
-1.0508 5.36 0.6926 -1.3297 -2.0267 -1.2963 0.4404
0.8774 5.37 1.0706 -1.1966 -1.6425 -1.6063 0.3969
0.7107 5.38 0.0691 -1.0147 -1.2725 -1.4599 0.3544
1.1517 5.39 -0.2711 -0.8295 -0.9384 -1.6607 0.3078
1.9892 5.4 0.8839 -0.6567 -1.0826 -1.9042 0.272
0.5113 5.41 2.0484 -0.5422 -1.1539 -2.0134 0.2167
1.581 5.42 1.6451 -0.3534 -1.7109 -2.0982 0.1789
-1.0086 5.43 0.4246 -0.2022 -2.1596 -1.8873 0.1784
0.493 5.44 0.8708 -0.0663 -2.8 -2.1914 0.1466
-1.3579 5.45 2.2083 0.0535 -2.9014 -2.2453 0.146
0.2751 5.46 2.4349 0.1538 -2.715 -2.0902 0.1298
-0.039 5.47 0.9908 0.2321 -2.4912 -2.0618 0.1351
0.7436 5.48 0.5192 0.2888 -2.1161 -2.4832 0.1742
1.598 5.49 1.6651 0.3393 -1.3652 -2.4471 0.176
0.5453 5.5 2.0714 0.4175 -0.8711 -2.4019 0.1912
1.6812 5.51 1.1259 0.3713 -0.463 -2.1515 0.2285
-0.7545 5.52 -0.0388 0.4151 -0.3526 -2.1697 0.2947
0.5589 5.53 0.3029 0.3495 -0.5103 -2.4112 0.3378
-1.6116 5.54 1.4974 0.3773 -0.8731 -2.3704 0.4157
-0.2259 5.55 1.0694 0.3131 -1.1379 -2.103 0.4515
-0.7879 5.56 -0.3009 0.2764 -1.6208 -2.0659 0.5691
0.0673 5.57 -0.8346 0.1696 -1.8315 -1.9208 0.5394
1.1084 5.58 0.2551 0.1299 -1.5998 -1.9778 0.6363
0.3241 5.59 0.8989 0.0502 -1.4884 -1.7493 0.6992
1.7632 5.6 -0.0552 -0.0249 -0.8712 -1.7537 0.7772
-0.5885 5.61 -1.1712 -0.0937 -0.3132 -1.603 0.9915
0.7443 5.62 -0.4086 -0.1771 0.2044 -1.4734 1.0895
-1.5359 5.63 0.8482 -0.2495 0.5876 -1.1599 1.1339
-0.4737 5.64 0.7558 -0.2729 0.8621 -1.2345 1.2371
-1.3937 5.65 -0.3828 -0.3517 0.7361 -0.989 1.2434
-0.6747 5.66 -0.4597 -0.3526 0.4198 -0.8982 1.4294
0.3137 5.67 0.8975 -0.4156 -0.0561 -0.7506 1.4455
-0.1254 5.68 1.865 -0.3869 -0.5376 -0.6205 1.4181
1.621 5.69 0.9251 -0.4152 -0.7266 -0.4563 1.6329
-0.4233 5.7 0.2413 -0.3938 -0.8768 -0.3198 1.4938
1.1116 5.71 1.2681 -0.3554 -0.7283 -0.1841 1.7532
-1.5696 5.72 2.687 -0.325 -0.3449 -0.0816 1.7333
-0.5237 5.73 2.4983 -0.2241 0.156 0.0329 1.5775
-1.8403 5.74 1.2399 -0.1594 0.6461 0.1269 1.8587
-1.1551 5.75 1.0404 -0.0969 0.9797 0.233 1.6099
-0.4436 5.76 2.5509 -0.021 1.1479 0.3316 1.7231
-0.7359 5.77 3.0562 0.0645 0.9742 0.3868 1.8058
1.1716 5.78 1.8193 0.1566 0.4938 0.3936 1.8876
-0.4568 5.79 0.8379 0.2529 -0.0425 0.4566 1.6476
1.2285 5.8 1.57 0.3387 -0.5879 0.4903 1.5937
-1.3684 5.81 2.5734 0.4406 -1.0196 0.5848 1.5677
-0.3247 5.82 1.8936 0.5349 -1.3165 0.5353 1.6986
-2.0512 5.83 0.4751 0.5371 -1.1693 0.4911 1.5292
-1.532 5.84 0.3029 0.6326 -1.1199 0.49 1.5819
-1.2435 5.85 1.3229 0.7096 -0.7204 0.4599 1.3681
-1.4678 5.86 1.4791 0.7373 -0.2472 0.427 1.3385
0.5649 5.87 0.151 0.7202 0.0414 0.413 1.2773
-0.8411 5.88 -0.8112 0.7176 0.1448 0.3551 1.1405
1.2757 5.89 0.0296 0.6427 -0.0385 0.3174 0.9975
-0.9725 5.9 0.9681 0.6862 -0.4549 0.2607 0.8847
0.0364 5.91 0.2233 0.6046 -1.0465 0.1576 0.7402
-1.714 5.92 -1.0277 0.5328 -1.4835 0.0887 0.6613
-1.4669 5.93 -0.8133 0.4185 -2.263 0.0169 0.4272
-1.6927 5.94 0.4326 0.3715 -2.4219 -0.0634 0.3581
-2.0735 5.95 0.7164 0.2185 -2.5349 -0.1533 0.2221
-0.0853 5.96 -0.4557 0.0747 -2.2857 -0.2064 0.0674
-1.1795 5.97 -0.8775 -0.0724 -1.7974 -0.2916 -0.0728
1.0936 5.98 0.2421 -0.2233 -1.2847 -0.3647 -0.2083
-0.8244 5.99 1.458 -0.3581 -0.8472 -0.4411 -0.3604
0.3989 6.0 0.7551 -0.5908 -0.6512 -0.5341 -0.4098
-1.4783 6.01 -0.2045 -0.7021 -0.6581 -0.5275 -0.5192
-1.3838 6.02 0.2665 -0.9707 -0.9952 -0.6151 -0.7129
-1.6391 6.03 1.7318 -0.9847 -1.536 -0.6644 -0.8161
-2.4404 6.04 1.8164 -1.2639 -2.1261 -0.6331 -0.9001
-0.6542 6.05 0.7364 -1.4702 -2.5323 -0.5961 -0.9451
-1.7012 6.06 0.3407 -1.4735 -2.3274 -0.6484 -0.9954
0.6935 6.07 1.5452 -1.7611 -2.7012 -0.664 -1.0404
-0.9636 6.08 2.4474 -1.5485 -2.0172 -0.6354 -1.1657
0.7321 6.09 1.441 -1.9607 -1.6551 -0.5789 -1.2853
-1.0976 6.1 0.2595 -1.6976 -1.0827 -0.5525 -1.3776
-1.0169 6.11 0.5712 -1.9207 -0.6039 -0.4713 -1.2658
-1.7139 6.12 1.8229 -2.053 -0.262 -0.3687 -1.3538
-2.6197 6.13 1.3761 -1.7674 -0.1389 -0.34 -1.2518
-1.0437 6.14 0.0058 -1.7685 -0.2437 -0.231 -1.3326
-2.3097 6.15 -0.5223 -1.5885 -0.563 -0.1182 -1.2388
0.3021 6.16 0.3677 -1.5344 -0.9598 -0.0106 -1.2134
-1.1303 6.17 0.9477 -1.4199 -1.4155 0.1042 -1.1166
0.7479 6.18 -0.2686 -1.3405 -1.488 0.2488 -1.193
-0.7363 6.19 -1.6605 -1.2186 -1.426 0.3674 -1.1433
-0.3958 6.2 -1.1952 -0.9715 -1.1005 0.5229 -1.0963
-1.4008 6.21 -0.076 -0.8056 -0.678 0.5784 -0.9767
-2.3038 6.22 -0.4012 -0.6153 -0.0341 0.7086 -0.8266
-1.315 6.23 -1.879 -0.3994 0.5749 0.8198 -0.7487
-2.5953 6.24 -1.8858 -0.1961 0.9088 1.0093 -0.6405
-0.1673 6.25 -0.9229 0.0335 1.0605 1.261 -0.5335
-1.4471 6.26 -0.2133 0.2403 1.1007 1.418 -0.4945
0.7151 6.27 -1.0956 0.453 0.764 1.4584 -0.3508
-0.5751 6.28 -2.0425 0.6795 0.2657 1.4762 -0.2394
0.1066 6.29 -1.198 0.835 -0.1652 1.4981 -0.1297
-0.8074 6.3 0.0936 1.0605 -0.4667 1.8929 -0.0251
-1.5868 6.31 -0.075 1.3211 -0.5534 1.7323 0.0749
-1.1498 6.32 -1.0937 1.3775 -0.3321 2.0865 0.1768
-2.9464 6.33 -1.01 1.6324 0.067 1.9241 0.3029
-0.4823 6.34 0.2828 1.7799 0.5434 2.0762 0.3532
-1.7062 6.35 1.0332 1.9627 0.971 2.1064 0.4935
0.6048 6.36 -0.0357 2.0845 1.406 1.9803 0.5703
-0.5016 6.37 -0.7272 1.8691 1.3684 2.0571 0.5661
0.5346 6.38 0.0878 2.0445 1.4503 2.14 0.6544
-0.2395 6.39 1.1771 2.13 0.8798 2.1652 0.7236
-1.1669 6.4 0.7969 2.1244 0.4257 2.0447 0.7569
-0.7274 6.41 -0.5623 1.7693 -0.1332 2.1459 0.8008
-2.3744 6.42 -0.615 1.9077 -0.5424 2.2008 0.8042
-0.6865 6.43 0.5555 1.679 -0.8075 2.1276 0.8026
-2.3119 6.44 0.7234 1.6082 -0.7863 2.007 0.862
0.3092 6.45 -0.565 1.6329 -0.5257 1.7699 0.8802
-0.6021 6.46 -1.6172 1.4145 -0.1111 1.7203 0.8408
0.7338 6.47 -0.8081 1.3454 0.3117 1.7157 0.8132
0.2562 6.48 0.0504 1.2449 0.5376 1.5767 0.8311
-0.3927 6.49 -0.7864 1.0132 0.6831 1.6261 0.7844
-0.1264 6.5 -2.2057 0.9168 0.4576 1.5187 0.6513
-2.0355 6.51 -2.2889 0.7622 0.0718 1.2761 0.6706
-0.502 6.52 -1.1262 0.7163 -0.5179 1.3814 0.6024
-2.1867 6.53 -0.8618 0.5906 -1.131 1.0945 0.4656
0.0666 6.54 -2.4211 0.4919 -1.5115 1.1525 0.4635
-0.9418 6.55 -2.8466 0.4071 -1.8878 1.0975 0.3637
0.765 6.56 -2.075 0.2692 -1.8091 0.943 0.2381
0.5058 6.57 -0.9246 0.2043 -1.6549 0.7756 0.1586
0.2779 6.58 -1.6195 0.1553 -1.311 0.744 0.0759
0.5115 6.59 -2.7723 0.0927 -0.7244 0.7253 -0.0178
-1.4715 6.6 -2.3841 0.0653 -0.3986 0.6478 -0.1068
-0.1257 6.61 -0.8221 0.0516 -0.1625 0.6173 -0.2154
-2.2856 6.62 -0.4809 0.0602 -0.231 0.6289 -0.274
-0.0598 6.63 -1.4385 0.069 -0.504 0.6215 -0.4098
-1.1999 6.64 -2.0232 0.0991 -0.9394 0.6285 -0.5096
0.7494 6.65 -0.5779 0.126 -1.3871 0.594 -0.5695
0.5513 6.66 0.4622 0.2027 -1.8964 0.6205 -0.6145
0.7321 6.67 -0.1888 0.2572 -2.2835 0.6283 -0.7505
1.1855 6.68 -1.2393 0.3332 -1.9634 0.6595 -0.8267
-0.6532 6.69 -0.5443 0.3906 -1.8303 0.7848 -0.7684
0.4437 6.7 0.7707 0.4145 -1.1249 0.8435 -0.924
-1.9902 6.71 0.7879 0.5257 -0.6176 0.9099 -0.8579
-0.0004 6.72 -0.4466 0.624 -0.1507 1.0004 -0.9535
-1.5041 6.73 -0.9383 0.6609 0.2033 1.1511 -0.9256
0.5568 6.74 0.2286 0.7017 0.3127 1.2529 -1.0769
0.4456 6.75 0.9306 0.7773 0.1703 1.1527 -1.0826
1.0281 6.76 -0.1818 0.8571 -0.1536 1.2988 -0.9519
1.5964 6.77 -1.2629 0.8459 -0.5831 1.5467 -0.9339
0.0941 6.78 -1.0254 0.8024 -0.9538 1.4809 -1.0671
1.2155 6.79 0.0913 0.7855 -1.1318 1.7822 -0.9784
-1.4248 6.8 -0.2466 0.7768 -1.009 1.7509 -0.8322
0.3242 6.81 -1.7554 0.8041 -0.6824 2.1164 -0.9124
-1.3768 6.82 -2.3004 0.7295 -0.1783 2.2051 -0.8568
0.3125 6.83 -0.9688 0.6991 0.4745 2.0822 -0.8387
0.1447 6.84 -0.5233 0.5936 0.9573 2.2971 -0.6561
0.9415 6.85 -1.6581 0.5072 1.3599 2.1723 -0.7006
1.9242 6.86 -2.8292 0.3911 1.5443 2.634 -0.5299
0.6126 6.87 -1.7919 0.2997 1.4826 2.549 -0.5637
1.86 6.88 -0.752 0.2133 1.1876 2.6715 -0.4614
-0.6249 6.89 -0.9913 0.1213 0.7356 2.4175 -0.3901
0.7942 6.9 -2.1732 0.0083 0.3277 2.7007 -0.3062
-1.2292 6.91 -2.1095 -0.1034 0.0452 2.5618 -0.2339
0.2456 6.92 -0.6194 -0.2152 0.0065 2.445 -0.1607
-0.1379 6.93 0.0778 -0.3075 0.2297 2.7684 -0.0737
0.774 6.94 -0.7799 -0.3918 0.5631 2.4651 -0.0103
1.6079 6.95 -1.3464 -0.4702 1.115 2.5181 0.0542
0.9727 6.96 -0.3946 -0.5557 1.5259 2.4944 0.1167
2.461 6.97 0.9553 -0.5977 1.9301 2.359 0.1504
0.08 6.98 0.6697 -0.6248 2.2122 2.2914 0.2068
1.5744 6.99 -0.3262 -0.6322 1.9998 2.2714 0.222
-0.9117 7.0 -0.1349 -0.5925 1.5427 2.4927 0.2834
0.3922 7.01 1.3398 -0.524 0.9559 2.0969 0.3162
-0.3407 7.02 1.6679 -0.5246 0.436 1.9652 0.3088
0.5286 7.03 0.6829 -0.3718 0.0137 2.1077 0.3046
1.3361 7.04 -0.0867 -0.3197 -0.1773 1.7228 0.3093
1.0063 7.05 0.8533 -0.1959 -0.1443 1.7841 0.3235
2.7964 7.06 1.8279 -0.0381 0.1329 1.7348 0.2892
0.6655 7.07 1.0319 0.1118 0.4817 1.6824 0.2254
2.1389 7.08 -0.2237 0.2686 0.9134 1.4568 0.2239
-0.41 7.09 -0.1782 0.4822 1.1301 1.2887 0.1436
0.6683 7.1 0.9248 0.6253 1.4327 1.138 0.1068
-0.44 7.11 1.0103 0.8451 1.2057 1.1523 0.04
0.2201 7.12 -0.3355 1.104 0.6329 1.0227 -0.031
1.094 7.13 -1.1994 1.2496 0.1168 0.8708 -0.1016
0.7496 7.14 -0.2576 1.5877 -0.4764 0.7487 -0.1869
2.507 7.15 0.6174 1.6029 -1.0073 0.6778 -0.2576
0.9759 7.16 -0.2023 2.1035 -1.1167 0.6339 -0.3816
2.7619 7.17 -1.3173 2.0525 -1.2293 0.5438 -0.4574
0.1694 7.18 -1.227 2.2149 -0.9775 0.4302 -0.5214
1.1681 7.19 0.1355 2.2141 -0.5402 0.399 -0.6651
-0.3401 7.2 0.2901 2.4916 -0.1403 0.3418 -0.7573
0.1151 7.21 -0.877 2.8578 0.2151 0.3603 -0.8747
0.6403 7.22 -1.2025 2.7887 0.3971 0.3006 -0.9901
0.4209 7.23 0.0029 2.7102 0.3416 0.3111 -1.0767
2.5816 7.24 1.0957 3.1639 0.0239 0.3569 -1.2388
0.9518 7.25 0.4904 3.0842 -0.4338 0.3774 -1.2269
2.9635 7.26 -0.4375 2.7604 -0.8947 0.3918 -1.4118
0.6514 7.27 0.2117 2.813 -1.4823 0.46 -1.4121
1.6985 7.28 1.6584 2.6147 -1.4582 0.4671 -1.5058
-0.1078 7.29 2.0324 2.7278 -1.5175 0.5868 -1.6223
0.145 7.3 0.8096 2.9165 -1.1078 0.6295 -1.5551
0.2869 7.31 0.5558 2.5288 -0.7469 0.7245 -1.718
-0.0308 7.32 1.8761 2.4818 -0.1556 0.7704 -1.6171
1.9681 7.33 2.6653 2.1212 0.3354 0.8778 -1.6305
0.7145 7.34 1.9702 1.9797 0.6921 0.9642 -1.52
2.8194 7.35 0.9737 1.9727 0.806 0.9833 -1.751
0.9008 7.36 1.3246 1.6593 0.5659 1.0452 -1.5598
2.0002 7.37 2.4413 1.3955 0.2835 1.3545 -1.3983
0.2519 7.38 2.4919 1.1732 -0.1224 1.3207 -1.3582
0.3847 7.39 1.0071 1.0961 -0.4837 1.4954 -1.5281
0.0983 7.4 0.5892 0.8495 -0.6453 1.5671 -1.2957
-0.3797 7.41 1.6266 0.66 -0.5931 1.722 -1.175
1.2754 7.42 2.081 0.4587 -0.246 1.7824 -1.0924
0.2356 7.43 0.7982 0.318 0.2878 1.7907 -0.997
2.6964 7.44 -0.276 0.1906 0.9983 1.6872 -1.0813
0.8425 7.45 0.1984 0.0544 1.5548 1.8273 -0.8276
2.6254 7.46 1.1638 -0.052 1.9571 1.7168 -0.7024
0.6275 7.47 0.8459 -0.1391 2.0452 1.8104 -0.5727
0.7471 7.48 -0.5716 -0.2399 1.9698 1.9953 -0.4296
0.0997 7.49 -0.7097 -0.2856 1.5196 1.9491 -0.2942
-0.6753 7.5 0.4429 -0.3048 1.2 1.7196 -0.1882
0.7697 7.51 0.9878 -0.3259 0.8459 1.69 -0.0218
-0.3461 7.52 -0.073 -0.3194 0.5143 1.7382 0.1219
2.2455 7.53 -0.7967 -0.2807 0.4669 1.5568 0.2753
0.5747 7.54 0.0164 -0.2387 0.7619 1.702 0.4522
2.3724 7.55 1.2248 -0.1749 1.1171 1.6236 0.555
0.8597 7.56 0.9944 -0.103 1.7057 1.3298 0.8039
1.0735 7.57 -0.0699 -0.0131 2.0831 1.2829 0.9302
0.2354 7.58 0.1373 0.0875 2.3884 1.24 0.9968
-0.656 7.59 1.6724 0.1939 2.4592 1.1984 1.2759
0.336 7.6 2.2705 0.3087 2.2575 0.8878 1.4117
-0.9148 7.61 1.254 0.416 1.9331 0.8363 1.5865
1.5667 7.62 0.5935 0.5254 1.4234 0.6775 1.4489
0.0953 7.63 1.6355 0.6419 0.8854 0.5472 1.6206
2.3314 7.64 2.7411 0.7068 0.5678 0.4818 1.7937
0.7668 7.65 2.2438 0.8727 0.3885 0.3656 1.7953
1.3348 7.66 1.0848 0.8502 0.4285 0.212 1.7541
0.4312 7.67 1.0305 0.9285 0.774 0.09 2.113
-0.547 7.68 2.2044 0.962 1.0594 -0.0379 1.8527
0.0705 7.69 2.4387 1.1514 1.4099 -0.1622 2.2815
-1.5644 7.7 1.13 1.159 1.7902 -0.2606 2.2696
0.7944 7.71 0.367 1.2019 1.8804 -0.3397 2.1259
-0.626 7.72 1.1948 1.1314 1.7814 -0.49 2.2339
1.7384 7.73 1.8209 1.1612 1.1757 -0.5151 2.0923
0.5564 7.74 1.0815 1.151 0.6406 -0.5413 2.2078
