#y3 y2 time y1
-2.5785 -1.4378 6.95 0.3547
-2.6607 -1.4662 6.96 0.3831
-1.8279 -1.2688 6.97 0.3362
-1.4422 -1.2931 6.98 0.3377
-0.6576 -0.9734 6.99 0.2183
-0.2089 -0.7297 7.0 0.1066
0.0143 -0.5038 7.01 -0.0123
-0.0413 -0.2831 7.02 -0.1409
-0.3481 0.0154 7.03 -0.296
-0.6746 0.2741 7.04 -0.4672
-1.0849 0.5271 7.05 -0.5688
-1.0914 0.7699 7.06 -0.677
-1.0427 0.9603 7.07 -0.7831
-0.647 0.9591 7.08 -1.037
-0.103 0.9949 7.09 -0.9688
0.3757 1.0759 7.1 -1.1667
0.7438 1.0327 7.11 -1.1057
0.7268 1.0691 7.12 -1.0914
0.4184 0.834 7.13 -1.0789
-0.1323 0.7216 7.14 -0.8906
-0.8838 0.4913 7.15 -0.8265
-1.4735 0.3245 7.16 -0.6671
-2.2605 0.1372 7.17 -0.5634
-2.2347 -0.0294 7.18 -0.314
-2.1392 -0.1579 7.19 -0.132
-2.0009 -0.2734 7.2 0.0723
-1.3859 -0.3479 7.21 0.2686
-0.8604 -0.3623 7.22 0.5278
-0.5062 -0.2921 7.23 0.6238
-0.4533 -0.195 7.24 0.907
-0.6105 -0.0726 7.25 0.9401
-0.8397 0.117 7.26 1.1777
-1.1685 0.3274 7.27 1.2534
-1.4029 0.5428 7.28 1.4238
-1.3403 0.8889 7.29 1.4787
-0.8755 1.076 7.3 1.2509
-0.1901 1.4798 7.31 1.3827
0.6013 1.6383 7.32 1.2682
1.2261 1.766 7.33 1.1389
2.0353 1.8934 7.34 1.0876
2.2824 2.2095 7.35 0.9002
2.1851 2.0582 7.36 0.8438
1.7247 2.0706 7.37 0.6226
1.1606 2.1418 7.38 0.428
0.6867 1.8846 7.39 0.2818
0.3604 1.9895 7.4 0.1569
0.1872 1.7894 7.41 0.0085
0.277 1.5479 7.42 -0.1214
0.5097 1.1876 7.43 -0.2072
0.862 1.1603 7.44 -0.3019
1.2561 0.8809 7.45 -0.3012
1.3952 0.7889 7.46 -0.339
1.1493 0.6396 7.47 -0.2971
0.6624 0.563 7.48 -0.2615
0.1335 0.5104 7.49 -0.1943
-0.4424 0.5427 7.5 -0.0692
-0.8087 0.5803 7.51 0.0687
-1.0255 0.7924 7.52 0.2317
-0.7918 0.8217 7.53 0.4025
-0.1915 1.0295 7.54 0.5716
0.4718 1.4163 7.55 0.8261
1.2453 1.618 7.56 1.0145
1.9423 1.6953 7.57 1.0379
2.1773 1.9565 7.58 1.3445
1.9794 2.4654 7.59 1.3288
1.8438 2.5623 7.6 1.5808
1.5504 2.7013 7.61 1.8079
0.9443 2.7674 7.62 1.7461
0.7806 2.5925 7.63 1.7599
0.8377 2.9479 7.64 1.6065
1.1094 2.7495 7.65 1.7211
1.3007 2.3696 7.66 1.5597
1.9456 2.4317 7.67 1.5773
2.2031 2.0733 7.68 1.4855
1.9574 2.0939 7.69 1.1018
1.6662 1.8303 7.7 1.1156
0.9909 1.4713 7.71 0.8874
0.2534 1.3194 7.72 0.7105
-0.5644 1.0846 7.73 0.5096
-1.3255 0.9922 7.74 0.2939
-1.6366 0.8065 7.75 0.1374
-1.7229 0.7849 7.76 -0.0255
-1.4256 0.7935 7.77 -0.1541
-0.9177 0.8405 7.78 -0.2579
-0.5077 0.8851 7.79 -0.3302
-0.2186 1.112 7.8 -0.3848
-0.1545 1.1721 7.81 -0.3594
-0.3217 1.4777 7.82 -0.4066
-0.7011 1.7868 7.83 -0.3057
-1.1243 1.6982 7.84 -0.2279
-1.3911 2.2277 7.85 -0.121
-1.595 2.3818 7.86 0.0071
-1.1723 2.3283 7.87 0.1684
-0.8384 2.7134 7.88 0.3274
-0.1914 2.8388 7.89 0.4503
0.471 2.5933 7.9 0.6964
0.9662 2.7774 7.91 0.8551
1.1102 2.5994 7.92 0.9126
1.0402 2.4961 7.93 1.1698
0.5303 2.0996 7.94 1.1833
-0.1115 1.8443 7.95 1.1877
-0.7362 1.6674 7.96 1.3135
-1.3655 1.3988 7.97 1.4342
-1.6746 1.2908 7.98 1.2587
-1.7316 1.0334 7.99 1.2763
-1.4568 0.7701 8.0 1.2883
-1.0575 0.5943 8.01 1.0347
-0.9205 0.4613 8.02 0.8687
-0.7641 0.4168 8.03 0.7729
-0.8869 0.3862 8.04 0.5934
-1.0945 0.4002 8.05 0.4084
-1.6209 0.4826 8.06 0.2267
-2.301 0.5319 8.07 0.0188
-2.4543 0.706 8.08 -0.1701
-2.455 0.9808 8.09 -0.3301
-2.6247 1.2296 8.1 -0.4862
-1.7547 1.3271 8.11 -0.7309
-1.0944 1.4529 8.12 -0.8074
-0.2554 1.5646 8.13 -0.9098
0.4359 1.846 8.14 -1.0506
0.788 2.0752 8.15 -1.0232
1.0095 1.9968 8.16 -0.9981
0.8516 1.8326 8.17 -0.9508
0.4582 1.7625 8.18 -0.9484
0.1188 1.8333 8.19 -0.7686
-0.0892 1.6003 8.2 -0.6177
-0.0894 1.6021 8.21 -0.5676
0.15 1.2958 8.22 -0.358
0.5577 0.9861 8.23 -0.211
1.0694 0.6601 8.24 -0.0331
1.5369 0.4771 8.25 0.1301
1.708 0.1995 8.26 0.3029
1.296 -0.0136 8.27 0.38
1.0088 -0.2025 8.28 0.5204
0.2801 -0.3379 8.29 0.6476
-0.3831 -0.4249 8.3 0.6602
-0.9546 -0.4248 8.31 0.69
-1.151 -0.3986 8.32 0.7243
-1.0612 -0.3859 8.33 0.6256
-0.7857 -0.2295 8.34 0.6699
-0.2228 -0.078 8.35 0.5241
0.3961 0.1035 8.36 0.3718
0.8631 0.2862 8.37 0.2526
1.1811 0.4467 8.38 0.0846
1.2538 0.6878 8.39 -0.0878
0.9623 0.9022 8.4 -0.2883
0.7382 1.083 8.41 -0.4332
0.3824 1.0879 8.42 -0.6654
0.351 1.1268 8.43 -0.8738
0.5184 1.068 8.44 -0.9643
0.9685 1.16 8.45 -1.2006
1.425 0.867 8.46 -1.283
2.1924 0.7758 8.47 -1.3228
2.5894 0.6546 8.48 -1.3395
2.9108 0.3482 8.49 -1.4033
2.5594 0.1136 8.5 -1.395
2.5129 -0.13 8.51 -1.4871
1.7777 -0.3975 8.52 -1.2568
1.0506 -0.6855 8.53 -1.1896
0.322 -0.8879 8.54 -1.1059
-0.0761 -0.9591 8.55 -0.845
-0.2058 -1.207 8.56 -0.7211
-0.084 -1.1277 8.57 -0.6121
0.1946 -1.3429 8.58 -0.3715
0.52 -1.168 8.59 -0.2325
0.5637 -1.1527 8.6 -0.035
0.5583 -1.0149 8.61 0.1244
0.2084 -0.8582 8.62 0.2919
-0.2969 -0.6673 8.63 0.3812
-0.9028 -0.4969 8.64 0.4676
-1.2184 -0.296 8.65 0.5409
-1.6881 -0.0774 8.66 0.5754
-1.4893 0.1013 8.67 0.6044
-0.9629 0.2455 8.68 0.5352
-0.3822 0.3895 8.69 0.4841
0.2791 0.3975 8.7 0.3849
0.8008 0.4298 8.71 0.2366
1.1987 0.3989 8.72 0.1137
1.2758 0.2618 8.73 -0.0338
0.9963 0.1355 8.74 -0.1891
0.5013 -0.0441 8.75 -0.3726
-0.0267 -0.2496 8.76 -0.5426
-0.453 -0.5395 8.77 -0.6681
-0.6328 -0.7007 8.78 -0.9241
-0.6207 -0.955 8.79 -1.0079
-0.4439 -1.1265 8.8 -0.9938
-0.0837 -1.379 8.81 -1.2038
0.1975 -1.7265 8.82 -1.1442
0.2378 -1.625 8.83 -1.191
0.0237 -1.7725 8.84 -1.2584
-0.4383 -1.929 8.85 -1.1057
-1.1406 -1.829 8.86 -1.03
-1.9819 -1.5797 8.87 -0.8467
-2.5392 -1.3687 8.88 -0.7417
-3.0217 -1.2965 8.89 -0.6611
-3.1475 -1.033 8.9 -0.4581
-2.5415 -0.9058 8.91 -0.2034
-2.1726 -0.6501 8.92 -0.0159
-1.3837 -0.4118 8.93 0.2016
-0.9079 -0.2677 8.94 0.3837
-0.5041 -0.0854 8.95 0.5185
-0.4291 0.0286 8.96 0.7902
-0.5632 0.108 8.97 0.8688
-0.8709 0.1296 8.98 1.0118
-1.1625 0.0965 8.99 1.0635
-1.177 0.0261 9.0 1.232
-1.0502 -0.1104 9.01 1.2521
-0.6532 -0.2512 9.02 1.1628
-0.0944 -0.4305 9.03 1.1629
0.6047 -0.7392 9.04 1.153
1.0635 -0.8582 9.05 1.0253
1.5401 -1.0659 9.06 0.9382
1.4468 -1.2647 9.07 0.8054
1.097 -1.4277 9.08 0.6179
0.4664 -1.8098 9.09 0.4319
-0.1906 -1.8048 9.1 0.3081
-0.7897 -1.9667 9.11 0.1519
-1.2482 -1.7109 9.12 0.0195
-1.2717 -1.9151 9.13 -0.0917
-1.0287 -1.8224 9.14 -0.2055
-0.653 -1.4128 9.15 -0.263
-0.1658 -1.3274 9.16 -0.279
0.1755 -1.0059 9.17 -0.3346
0.2817 -0.9226 9.18 -0.3027
0.2003 -0.6653 9.19 -0.2197
-0.1147 -0.3973 9.2 -0.1366
-0.5361 -0.1909 9.21 -0.0175
-0.7499 -0.0015 9.22 0.1368
-0.8556 0.1475 9.23 0.3305
-0.7551 0.2227 9.24 0.4568
-0.2053 0.2921 9.25 0.6564
0.4687 0.2476 9.26 0.9099
1.4079 0.1692 9.27 1.1582
2.0702 0.0739 9.28 1.3406
2.4708 -0.0907 9.29 1.5235
2.8637 -0.2798 9.3 1.7126
2.3412 -0.5335 9.31 2.0085
2.0997 -0.6409 9.32 1.9718
1.4906 -0.9885 9.33 2.0383
1.202 -1.0811 9.34 2.1718
0.8408 -1.2907 9.35 2.3737
0.7976 -1.41 9.36 2.3411
1.0401 -1.4064 9.37 2.2312
1.3075 -1.6602 9.38 1.9714
1.6033 -1.6323 9.39 2.1247
1.6925 -1.4674 9.4 2.0229
1.8152 -1.2905 9.41 1.6563
1.1374 -1.1923 9.42 1.8364
0.5727 -0.989 9.43 1.675
-0.1145 -0.8299 9.44 1.235
-0.8059 -0.5815 9.45 1.1855
-1.2077 -0.2744 9.46 1.1643
-1.2003 -0.0548 9.47 1.0003
-1.0323 0.1801 9.48 0.7875
-0.4549 0.3746 9.49 0.698
0.1818 0.4931 9.5 0.685
0.7471 0.5906 9.51 0.6932
1.0277 0.6293 9.52 0.7137
1.0455 0.5615 9.53 0.7535
1.0034 0.5949 9.54 0.7038
0.6466 0.4775 9.55 0.804
0.2184 0.2643 9.56 0.9339
-0.0479 0.0906 9.57 1.2134
-0.1033 -0.0992 9.58 1.4039
0.0857 -0.3198 9.59 1.6473
0.5311 -0.5559 9.6 1.7653
1.0484 -0.7183 9.61 1.9064
1.3717 -0.9777 9.62 2.0489
1.5032 -0.9919 9.63 2.2563
1.3995 -1.1571 9.64 2.555
1.0335 -1.1835 9.65 2.5165
0.295 -1.2371 9.66 2.4977
-0.5392 -1.1997 9.67 2.8683
-1.373 -1.056 9.68 2.9184
-1.6609 -0.77 9.69 2.7083
-2.0351 -0.6961 9.7 3.1528
-2.1005 -0.4399 9.71 2.8242
-1.5465 -0.1738 9.72 2.6149
-1.395 0.0581 9.73 2.4776
-1.0445 0.2754 9.74 2.46
-0.929 0.4746 9.75 2.5019
-0.9655 0.6561 9.76 2.3029
-1.3288 0.8501 9.77 2.1148
-1.7411 0.8188 9.78 1.7845
-2.2338 0.8902 9.79 1.8657
-2.4633 0.916 9.8 1.6102
-2.0041 0.8112 9.81 1.4875
-1.7747 0.6653 9.82 1.2714
-1.2548 0.6178 9.83 1.0659
-0.4124 0.3817 9.84 1.0067
0.3176 0.1703 9.85 1.0083
0.8225 -0.0694 9.86 0.9226
0.9666 -0.2874 9.87 0.9455
0.7104 -0.4693 9.88 1.0113
0.3746 -0.6379 9.89 1.187
-0.1754 -0.8526 9.9 1.2266
-0.6995 -0.8734 9.91 1.3468
-0.991 -0.9349 9.92 1.4542
-1.153 -0.9351 9.93 1.5009
-0.8498 -0.9694 9.94 1.866
-0.5625 -0.8006 9.95 1.8269
-0.1624 -0.6275 9.96 2.2535
0.0822 -0.5166 9.97 2.2669
0.0763 -0.2863 9.98 2.2076
-0.188 -0.0571 9.99 2.4428
-0.6624 0.1779 10.0 2.6276
-1.3145 0.3881 10.01 2.7347
-1.873 0.603 10.02 2.7695
-2.0088 0.7138 10.03 2.9604
-2.007 0.9098 10.04 3.0224
-1.5579 0.8773 10.05 2.7973
-0.9983 1.0307 10.06 2.8245
-0.2879 0.9973 10.07 2.4575
0.511 0.9025 10.08 2.4749
1.0376 0.8273 10.09 2.0882
1.411 0.6194 10.1 2.0408
1.2726 0.4164 10.11 1.819
1.1714 0.1427 10.12 1.5061
0.8433 -0.0874 10.13 1.5212
0.5439 -0.2885 10.14 1.3337
0.5699 -0.5401 10.15 0.9603
0.7166 -0.697 10.16 0.9753
1.1942 -0.8817 10.17 0.8099
1.8015 -1.0216 10.18 0.5973
2.0835 -1.0071 10.19 0.5688
2.5981 -1.0325 10.2 0.4489
2.4542 -0.9866 10.21 0.4127
2.3044 -0.9611 10.22 0.4366
1.516 -0.8756 10.23 0.4599
0.7835 -0.65 10.24 0.4804
0.1328 -0.431 10.25 0.5744
-0.3875 -0.1836 10.26 0.7075
-0.5925 0.0166 10.27 0.911
