#y1 y2 y3 time
1.0066 0.7657 -2.7279 6.99
1.5643 0.7554 -1.0464 7.0
1.6688 0.7816 -0.8446 7.01
1.8257 0.9371 -2.0979 7.02
1.8243 0.8584 -1.2103 7.03
1.9145 0.78 0.4081 7.04
1.5148 0.8077 -0.0643 7.05
1.309 0.7513 -0.9988 7.06
1.0088 0.6166 0.2486 7.07
0.5944 0.5268 1.0377 7.08
0.2685 0.3548 -0.323 7.09
-0.0309 0.1985 -0.9354 7.1
-0.2012 0.049 0.2866 7.11
-0.32 -0.1167 0.0613 7.12
-0.2323 -0.2656 -1.8198 7.13
-0.0965 -0.3819 -1.7094 7.14
0.1549 -0.5892 -0.4867 7.15
0.4659 -0.6685 -1.3748 7.16
0.8521 -0.7653 -2.5401 7.17
1.2005 -0.8273 -1.5449 7.18
1.3492 -0.8905 -0.5642 7.19
1.4073 -1.0206 -1.597 7.2
1.5158 -0.9511 -1.8805 7.21
1.5341 -0.9446 -0.1056 7.22
1.1848 -0.9319 0.3796 7.23
1.0058 -0.8772 -0.8707 7.24
0.621 -0.7784 -0.275 7.25
0.2481 -0.6974 1.4244 7.26
-0.0999 -0.5973 0.7175 7.27
-0.4202 -0.4092 -0.5443 7.28
-0.5877 -0.263 0.3965 7.29
-0.6075 -0.0768 1.1678 7.3
-0.5552 0.0952 -0.4276 7.31
-0.3757 0.2927 -1.3683 7.32
-0.1436 0.4588 -0.0852 7.33
0.1937 0.5765 -0.213 7.34
0.5139 0.6982 -1.9179 7.35
0.8865 0.8291 -1.7185 7.36
1.0001 0.9922 -0.357 7.37
1.2902 1.1983 -0.9545 7.38
1.1462 1.0734 -1.9787 7.39
1.0165 1.266 -0.7587 7.4
0.8475 1.1678 0.5167 7.41
0.5956 1.2308 -0.3959 7.42
0.266 1.2588 -0.6498 7.43
-0.0958 1.1065 1.1392 7.44
-0.4005 0.9644 1.4669 7.45
-0.6189 0.871 0.1788 7.46
-0.8138 0.7719 0.4258 7.47
-0.867 0.6949 1.7525 7.48
-0.8532 0.5113 1.1294 7.49
-0.5977 0.4119 -0.4501 7.5
-0.3892 0.2788 0.2601 7.51
-0.0441 0.1129 0.9343 7.52
0.2759 -0.023 -0.6186 7.53
0.5615 -0.1417 -1.475 7.54
0.7896 -0.2674 -0.1987 7.55
0.9376 -0.3935 -0.0229 7.56
1.0637 -0.4159 -1.5468 7.57
0.9245 -0.4663 -1.2502 7.58
0.6305 -0.4563 0.5351 7.59
0.4283 -0.4539 0.2096 7.6
0.0479 -0.4693 -0.7807 7.61
-0.3288 -0.3908 0.4942 7.62
-0.6198 -0.3695 1.8742 7.63
-0.8463 -0.2498 0.8495 7.64
-0.9638 -0.1207 0.4429 7.65
-1.1662 0.0276 2.0167 7.66
-0.9004 0.1967 2.1997 7.67
-0.7952 0.3678 0.648 7.68
-0.4868 0.4733 0.5584 7.69
-0.1418 0.7413 1.5943 7.7
0.196 0.7881 0.8987 7.71
0.5232 1.0535 -0.6758 7.72
0.6849 1.1339 -0.0526 7.73
0.8124 1.2192 0.8134 7.74
0.9653 1.5789 -0.5911 7.75
0.7317 1.6466 -1.3411 7.76
0.5417 1.612 0.1854 7.77
0.2898 1.8055 0.7567 7.78
-0.0576 1.8226 -0.5579 7.79
-0.4032 1.6483 -0.1492 7.8
-0.763 1.807 1.5129 7.81
-0.8894 1.6645 1.5143 7.82
-1.1492 1.6074 0.4055 7.83
-1.0991 1.5468 1.5372 7.84
-0.9789 1.1777 2.7864 7.85
-0.8073 1.0737 1.654 7.86
-0.4985 0.957 0.7346 7.87
-0.1285 0.9225 2.0869 7.88
0.2143 0.7305 2.336 7.89
0.4772 0.523 0.3657 7.9
0.7684 0.4058 0.1224 7.91
0.9518 0.25 1.2714 7.92
0.9662 0.0907 0.6517 7.93
0.725 -0.0185 -1.0236 7.94
0.6456 -0.1111 -0.1861 7.95
0.2861 -0.2056 0.8974 7.96
-0.0369 -0.247 -0.1041 7.97
-0.3423 -0.2761 -0.6906 7.98
-0.6259 -0.2778 0.9458 7.99
-0.9322 -0.2377 1.7473 8.0
-0.9292 -0.2048 0.551 8.01
-0.9802 -0.1095 0.8345 8.02
-0.8519 -0.0193 2.7159 8.03
-0.601 0.0972 2.3297 8.04
-0.3186 0.2476 1.0876 8.05
0.0084 0.3881 1.8612 8.06
0.3526 0.5544 2.6226 8.07
0.6984 0.6448 1.477 8.08
0.956 0.8667 0.3889 8.09
1.1077 1.0217 1.3535 8.1
1.1361 1.1018 1.6543 8.11
0.9518 1.3411 -0.2039 8.12
0.7691 1.4815 -0.4795 8.13
0.4377 1.5263 0.8608 8.14
0.0742 1.3841 0.4481 8.15
-0.2331 1.699 -0.926 8.16
-0.5322 1.4799 0.005 8.17
-0.6914 1.4295 1.5235 8.18
-0.893 1.4481 0.551 8.19
-0.8917 1.5153 0.0317 8.2
-0.7225 1.3243 1.6164 8.21
-0.4681 1.1412 2.2359 8.22
-0.131 1.0349 1.1323 8.23
0.2444 0.9101 1.196 8.24
0.6207 0.8372 2.968 8.25
0.9011 0.5998 2.1382 8.26
1.1003 0.4851 0.7739 8.27
1.1436 0.2335 1.2364 8.28
1.2774 0.0847 2.0933 8.29
1.1739 -0.1018 0.7608 8.3
0.8592 -0.2791 -0.5467 8.31
0.6276 -0.3696 0.5467 8.32
0.2564 -0.5048 0.8294 8.33
-0.0601 -0.5915 -0.7329 8.34
-0.3595 -0.7069 -0.813 8.35
-0.5033 -0.7781 0.6787 8.36
-0.6259 -0.8319 0.6106 8.37
-0.5853 -0.887 -0.5623 8.38
-0.4641 -0.7839 0.3874 8.39
-0.2151 -0.6878 1.7691 8.4
0.1167 -0.6252 1.2022 8.41
0.4796 -0.6519 0.4194 8.42
0.8344 -0.5154 1.9555 8.43
1.18 -0.3529 2.3633 8.44
1.4074 -0.2722 1.0069 8.45
1.5921 -0.121 0.7724 8.46
1.4758 0.0162 2.0492 8.47
1.4353 0.1479 1.5374 8.48
1.0336 0.2806 -0.2944 8.49
0.7302 0.4279 0.0144 8.5
0.4967 0.4739 0.9028 8.51
0.1287 0.6252 -0.2798 8.52
-0.1546 0.5939 -1.3423 8.53
-0.3219 0.611 -0.242 8.54
-0.4354 0.6247 0.3526 8.55
-0.3854 0.6283 -0.9714 8.56
-0.2326 0.6601 -0.8839 8.57
0.034 0.5952 0.8448 8.58
0.3681 0.508 0.8687 8.59
0.761 0.3545 -0.2441 8.6
0.9659 0.2019 0.607 8.61
1.406 0.0528 2.1802 8.62
1.5881 -0.1041 1.1562 8.63
1.6784 -0.298 0.2012 8.64
1.5708 -0.4502 1.4368 8.65
1.3582 -0.7017 1.9022 8.66
1.1488 -0.7927 0.1483 8.67
0.8622 -1.1372 -0.3926 8.68
0.6497 -1.3186 0.6796 8.69
0.2475 -1.5095 0.2088 8.7
-0.008 -1.6383 -1.6477 8.71
-0.1765 -1.5419 -1.1016 8.72
-0.2791 -1.6208 -0.0091 8.73
-0.2263 -1.8569 -0.952 8.74
-0.0655 -1.7636 -1.9436 8.75
0.1902 -1.9228 -0.6109 8.76
0.5639 -1.8418 0.357 8.77
0.9621 -1.7568 -0.762 8.78
1.313 -1.7416 -0.7778 8.79
1.4767 -1.9437 0.9228 8.8
1.7445 -1.6289 1.1601 8.81
1.8766 -1.6083 -0.1931 8.82
1.5518 -1.3204 0.3928 8.83
1.6605 -1.3544 1.7846 8.84
1.2486 -1.0814 0.5696 8.85
1.0596 -1.0775 -0.7193 8.86
0.5857 -0.9863 0.2112 8.87
0.3053 -0.7305 0.6139 8.88
0.0229 -0.6444 -1.0681 8.89
-0.1731 -0.5445 -1.7166 8.9
-0.2382 -0.5346 -0.5203 8.91
-0.1933 -0.5079 -0.8679 8.92
-0.0171 -0.4421 -2.2632 8.93
0.2232 -0.4655 -1.7284 8.94
0.5249 -0.4773 -0.4132 8.95
0.9167 -0.4734 -1.0662 8.96
1.3425 -0.5538 -1.79 8.97
1.4609 -0.6534 -0.4268 8.98
1.7997 -0.8594 0.6552 8.99
1.7147 -0.8939 -0.4705 9.0
1.627 -1.1961 -0.7162 9.01
1.4013 -1.1784 0.9634 9.02
1.203 -1.3682 0.9099 9.03
0.8956 -1.7217 -0.5796 9.04
0.5749 -1.8442 -0.3779 9.05
0.1989 -2.0539 0.791 9.06
-0.0899 -2.0857 -0.399 9.07
-0.2873 -2.2801 -1.9948 9.08
-0.3267 -2.5893 -1.0487 9.09
-0.2746 -2.4937 -0.5251 9.1
-0.127 -2.6446 -2.1788 9.11
0.14 -2.6948 -2.4762 9.12
0.4447 -2.8887 -1.1553 9.13
0.851 -2.606 -1.1347 9.14
1.1745 -2.7846 -2.3612 9.15
1.4562 -2.5183 -1.9179 9.16
1.4109 -2.5021 -0.1034 9.17
1.5755 -2.6354 -0.5517 9.18
1.4391 -2.5628 -1.5173 9.19
1.2378 -2.4706 -0.0881 9.2
1.0104 -2.3863 0.99 9.21
0.7054 -2.2636 -0.3362 9.22
0.2539 -2.0417 -0.8099 9.23
-0.0575 -1.7303 0.576 9.24
-0.3589 -1.7644 0.3684 9.25
-0.5345 -1.6776 -1.4695 9.26
-0.5694 -1.5297 -1.2931 9.27
-0.5768 -1.1789 -0.2981 9.28
-0.3922 -1.09 -1.2488 9.29
-0.1033 -1.174 -2.8481 9.3
0.2258 -0.9863 -1.8846 9.31
0.4844 -0.944 -1.0599 9.32
0.8982 -0.9715 -2.1033 9.33
1.0501 -0.9983 -2.7181 9.34
1.1901 -0.953 -1.0253 9.35
1.3552 -1.0184 -0.6662 9.36
1.0746 -1.2297 -1.9422 9.37
1.0061 -1.1418 -1.2019 9.38
0.5741 -1.3241 0.5279 9.39
0.2576 -1.3935 0.0434 9.4
-0.1013 -1.7734 -1.0692 9.41
-0.4068 -1.7344 0.0791 9.42
-0.6852 -2.0844 0.8902 9.43
-0.8142 -2.2293 -0.5374 9.44
-0.9334 -2.3083 -1.3651 9.45
-0.8422 -2.5891 -0.1277 9.46
-0.6765 -2.3991 -0.2908 9.47
-0.4953 -2.7774 -2.1207 9.48
-0.1535 -2.7853 -1.9184 9.49
0.1689 -2.9866 -0.8399 9.5
0.4628 -2.7882 -1.8049 9.51
0.6938 -2.5801 -2.665 9.52
0.8635 -2.7495 -1.8578 9.53
0.8183 -2.7077 -0.5709 9.54
0.6436 -2.5297 -1.5269 9.55
0.461 -2.6829 -1.8475 9.56
0.1538 -2.6778 -0.1611 9.57
-0.2238 -2.1855 0.386 9.58
-0.578 -1.9713 -0.8797 9.59
-1.0124 -2.1709 -0.4082 9.6
-1.1279 -1.8031 1.1179 9.61
-1.2919 -1.7618 0.4374 9.62
-1.523 -1.4755 -0.919 9.63
-1.438 -1.3639 -0.073 9.64
-1.2 -1.0416 0.6434 9.65
-0.9051 -0.9661 -0.8565 9.66
-0.6037 -0.7388 -1.8087 9.67
-0.283 -0.7143 -0.7226 9.68
-0.0125 -0.5573 -0.6056 9.69
0.1905 -0.4875 -2.4844 9.7
0.3042 -0.4135 -1.9727 9.71
0.3301 -0.3696 -0.63 9.72
0.1709 -0.3932 -1.1627 9.73
-0.0559 -0.4173 -2.008 9.74
-0.384 -0.4919 -0.8347 9.75
-0.6944 -0.5575 0.4202 9.76
-1.0639 -0.6706 -0.4134 9.77
-1.5986 -0.7042 -0.8758 9.78
-1.8289 -0.8746 0.8829 9.79
-1.819 -0.8785 1.2267 9.8
-1.8016 -1.1025 -0.1259 9.81
-1.8872 -1.1789 -0.0131 9.82
-1.6239 -1.4286 1.3741 9.83
-1.3851 -1.3981 0.5426 9.84
-1.1772 -1.5194 -1.1143 9.85
-0.7389 -1.6599 -0.3695 9.86
-0.4828 -1.8466 0.4024 9.87
-0.2815 -1.6683 -1.1162 9.88
-0.1767 -1.9616 -2.05 9.89
-0.1868 -1.9837 -0.7057 9.9
-0.2952 -1.8428 -0.3357 9.91
-0.5128 -1.6067 -1.7898 9.92
-0.9457 -1.5825 -1.5356 9.93
-1.3304 -1.6567 0.2945 9.94
-1.7477 -1.3197 0.1069 9.95
-2.0187 -1.3688 -0.931 9.96
-1.9883 -1.0163 0.3381 9.97
-2.5123 -0.8696 1.6089 9.98
-2.3886 -0.6637 0.7597 9.99
-2.4627 -0.5166 0.1 10.0
-2.2539 -0.3484 1.4376 10.01
-1.8271 -0.1504 1.7183 10.02
-1.4474 0.0454 0.1446 10.03
-1.2582 0.2436 -0.0401 10.04
-0.8763 0.402 1.1147 10.05
-0.6684 0.5612 0.4042 10.06
-0.555 0.6293 -1.2878 10.07
-0.6441 0.7553 -0.6366 10.08
-0.7376 0.7675 0.3569 10.09
-0.9468 0.9394 -0.8495 10.1
-1.4348 0.8671 -1.7414 10.11
-1.7001 0.9385 -0.047 10.12
-1.9776 0.8911 0.5546 10.13
-2.1503 0.7638 -0.5871 10.14
-2.581 0.7169 -0.2493 10.15
-2.9715 0.6854 1.5156 10.16
-2.9014 0.5068 1.3796 10.17
-2.6678 0.4146 0.3144 10.18
-2.3824 0.3099 1.2712 10.19
-2.1663 0.1708 2.6181 10.2
-1.6203 0.0403 1.4269 10.21
-1.4537 -0.089 0.428 10.22
-1.1055 -0.1788 1.7209 10.23
-0.9282 -0.3047 1.6721 10.24
-0.802 -0.3598 -0.0445 10.25
-0.8932 -0.4347 -0.3798 10.26
-1.0543 -0.4523 0.8668 10.27
-1.157 -0.5324 0.3186 10.28
-1.4389 -0.4734 -1.1498 10.29
-1.7949 -0.4318 -0.4706 10.3
-2.0818 -0.3431 0.7709 10.31
-2.5066 -0.3094 -0.0874 10.32
-2.6243 -0.1696 -0.7556 10.33
-2.7765 -0.0397 0.9668 10.34
-2.8789 0.1011 1.7474 10.35
-3.0514 0.2592 0.5944 10.36
-2.5329 0.4245 0.8177 10.37
-2.0494 0.6174 2.8021 10.38
-1.7386 0.8368 2.5021 10.39
-1.5731 1.0242 0.8949 10.4
-1.232 1.1005 1.5561 10.41
-1.0907 1.4662 2.764 10.42
-1.0602 1.5 1.3534 10.43
-1.0947 1.5205 0.0739 10.44
-1.1011 1.8557 1.1359 10.45
-1.2564 1.7718 1.196 10.46
-1.546 1.9133 -0.3826 10.47
-1.9785 2.1903 -0.6887 10.48
-2.1638 2.088 0.7393 10.49
-2.8636 1.9009 0.5023 10.5
-3.0026 2.0582 -0.8246 10.51
-2.7498 2.0917 0.107 10.52
-2.7007 1.9613 1.7035 10.53
-2.9008 1.8686 0.95 10.54
-2.6792 1.7052 0.2914 10.55
-2.2395 1.4242 2.0383 10.56
-1.8023 1.2624 2.7161 10.57
-1.4954 1.1846 1.3203 10.58
-1.0891 1.1221 1.2126 10.59
-1.0845 0.8332 2.6334 10.6
-0.8893 0.8131 2.2537 10.61
-0.9084 0.6054 0.7037 10.62
-0.99 0.5593 1.0574 10.63
-1.2231 0.4603 2.1433 10.64
-1.5989 0.3804 0.6366 10.65
-2.0774 0.3309 -0.5954 10.66
-2.2506 0.3238 0.4802 10.67
