#y4 time y3 y2 y1
1.1982 5.51 0.8266 0.4817 -0.4631
0.0222 5.52 0.9478 -0.1836 -0.3683
-0.9122 5.53 0.7928 -0.5723 -1.1223
0.6367 5.54 0.8581 -0.481 -1.6831
-0.058 5.55 0.7596 0.0706 -1.2982
-1.4711 5.56 0.5469 0.5647 -0.1717
0.097 5.57 0.3877 0.6228 0.7348
-0.1586 5.58 0.1626 -0.0029 0.682
-1.8744 5.59 -0.0631 -1.0659 -0.2183
-0.4387 5.6 -0.2722 -2.1896 -1.019
-0.2339 5.61 -0.5319 -2.6322 -0.7649
-2.1464 5.62 -0.7704 -2.0395 0.1073
-0.9218 5.63 -0.9099 -1.682 0.7776
-0.2727 5.64 -0.9933 -0.9965 0.4051
-1.9561 5.65 -1.0303 -0.8129 -0.7192
-1.4801 5.66 -1.1531 -1.2699 -1.5437
-0.2442 5.67 -1.1257 -1.7374 -1.7641
-1.8604 5.68 -1.0946 -2.0387 -0.8399
-1.4889 5.69 -1.0681 -1.5985 -0.4154
-0.1172 5.7 -0.9157 -0.7865 -0.8453
-1.5679 5.71 -0.7567 0.2648 -2.0539
-1.488 5.72 -0.6933 0.8248 -3.0552
0.0516 5.73 -0.4797 0.7748 -2.5553
-0.9899 5.74 -0.34 0.1312 -1.8311
-1.3828 5.75 -0.2528 -0.7494 -0.962
0.3023 5.76 -0.1808 -1.1861 -1.1254
-0.2994 5.77 -0.1259 -1.1058 -1.9256
-1.2297 5.78 -0.1119 -0.5162 -2.9163
0.5473 5.79 -0.1664 -0.131 -2.4812
0.3492 5.8 -0.2911 -0.2599 -1.1444
-0.8807 5.81 -0.3982 -0.9402 -0.1885
0.7262 5.82 -0.6273 -1.9954 -0.2771
0.9151 5.83 -0.7756 -2.8825 -1.0581
-0.4697 5.84 -1.0976 -2.8383 -1.5407
0.8629 5.85 -1.4125 -2.4192 -1.0962
1.4695 5.86 -1.6522 -1.458 0.1096
-0.0467 5.87 -1.8316 -0.8537 0.9061
0.7994 5.88 -1.8899 -0.6484 0.6436
1.8443 5.89 -2.1594 -1.0241 -0.2543
0.2997 5.9 -2.6508 -1.3953 -0.9024
0.6877 5.91 -2.3167 -1.5916 -0.6492
2.0047 5.92 -2.6897 -1.1896 0.1514
0.5764 5.93 -2.4853 -0.2508 0.6472
0.4395 5.94 -2.6205 0.6618 0.1978
2.1276 5.95 -2.1304 1.0713 -1.0637
0.713 5.96 -2.0993 0.7255 -1.7187
0.1062 5.97 -2.093 -0.1683 -1.7836
1.5616 5.98 -1.7257 -1.1489 -1.039
0.6926 5.99 -1.401 -1.3822 -0.4977
-0.2817 6.0 -1.0156 -1.3746 -0.9637
1.196 6.01 -0.7649 -0.925 -2.2943
0.7091 6.02 -0.4014 -0.4518 -2.912
-0.6641 6.03 -0.148 -0.6196 -2.4314
0.7127 6.04 0.0729 -1.2017 -1.6935
0.5859 6.05 0.2994 -2.0254 -0.8729
-0.9943 6.06 0.4479 -2.661 -1.2087
0.0919 6.07 0.5642 -2.5857 -1.8496
0.4787 6.08 0.539 -1.8816 -2.3441
-1.2056 6.09 0.5872 -0.6841 -1.7572
-0.4473 6.1 0.4867 0.0294 -0.6758
0.3267 6.11 0.4541 0.1518 0.1072
-1.2536 6.12 0.3703 -0.2134 -0.0746
-0.9897 6.13 0.2279 -0.7705 -0.8798
0.3306 6.14 0.0902 -0.835 -1.2828
-1.3532 6.15 -0.0275 -0.3658 -0.7616
-1.194 6.16 -0.1246 0.4962 0.4084
0.3361 6.17 -0.2071 1.2282 1.0579
-0.9542 6.18 -0.2294 1.4095 0.7087
-1.2586 6.19 -0.2313 0.7276 -0.3256
0.3906 6.2 -0.1877 -0.2889 -0.9534
-0.5154 6.21 -0.0958 -1.1957 -0.6589
-1.1358 6.22 0.0358 -1.6223 0.2307
0.6229 6.23 0.2314 -1.3214 0.6455
0.1112 6.24 0.4592 -0.7525 0.0088
-0.8627 6.25 0.634 -0.3154 -1.1877
0.7079 6.26 0.9503 -0.435 -1.8222
0.7617 6.27 1.1477 -0.9463 -1.7236
-0.5974 6.28 1.3903 -1.7705 -0.9771
1.0382 6.29 1.6088 -1.8296 -0.5332
1.2964 6.3 1.7489 -1.4079 -1.2003
-0.0991 6.31 1.8552 -0.5907 -2.1701
1.1186 6.32 1.9693 0.5841 -2.9194
2.0884 6.33 1.8341 1.2428 -2.4207
0.3684 6.34 2.0603 1.1616 -1.3539
1.0364 6.35 1.935 0.7427 -0.7356
2.2519 6.36 1.547 0.1459 -1.0985
0.7635 6.37 1.3229 0.0161 -1.8717
1.0296 6.38 1.2725 0.4717 -2.0487
2.364 6.39 0.87 1.0877 -1.4658
1.1998 6.4 0.676 1.6362 -0.2589
0.9404 6.41 0.3098 1.3478 0.4184
2.4054 6.42 0.021 0.6802 0.1522
1.3536 6.43 -0.2394 -0.382 -0.6275
0.5889 6.44 -0.5125 -1.1634 -0.9382
2.299 6.45 -0.7658 -1.303 -0.3364
1.4639 6.46 -0.9026 -0.8223 0.8044
0.2914 6.47 -0.897 -0.1734 1.1676
1.656 6.48 -0.922 0.2955 0.7739
1.284 6.49 -1.0547 0.2332 -0.3597
-0.0919 6.5 -0.8786 -0.2811 -0.8902
1.2795 6.51 -0.8748 -0.7636 -0.5106
1.395 6.52 -0.7165 -0.8599 0.3806
-0.4693 6.53 -0.5229 -0.2252 0.6027
0.6066 6.54 -0.2719 0.8855 -0.1273
1.1132 6.55 -0.0985 1.7882 -1.2753
-0.6751 6.56 0.1054 2.4198 -1.8793
0.0211 6.57 0.2866 2.2066 -1.751
1.018 6.58 0.4365 1.4926 -0.8686
-0.7802 6.59 0.5965 0.723 -0.4996
-0.511 6.6 0.5961 0.5622 -1.2294
0.805 6.61 0.6473 0.9495 -2.0137
-0.6996 6.62 0.6295 1.5099 -2.729
-0.8749 6.63 0.6823 1.9271 -2.096
0.7624 6.64 0.5685 1.4684 -0.9223
-0.5263 6.65 0.4606 0.6063 -0.4431
-0.9734 6.66 0.3344 -0.4063 -0.9021
0.7713 6.67 0.1705 -1.0305 -1.5081
-0.0881 6.68 0.0046 -0.918 -1.848
-0.9995 6.69 -0.1504 -0.3166 -1.0898
0.7391 6.7 -0.261 0.5456 0.2011
0.468 6.71 -0.3529 1.028 0.7659
-0.7116 6.72 -0.4048 0.9588 0.4218
0.8811 6.73 -0.3826 0.5568 -0.4064
1.0931 6.74 -0.3401 0.1238 -0.6466
-0.3426 6.75 -0.243 0.2054 0.0216
1.0497 6.76 -0.0659 0.8586 1.0341
1.5786 6.77 0.1427 2.0703 1.3224
0.143 6.78 0.4195 2.7375 0.7355
1.1154 6.79 0.7264 2.784 -0.3371
2.3993 6.8 1.0318 2.2484 -0.804
0.5936 6.81 1.3612 1.4053 -0.3427
1.3209 6.82 1.5283 0.7057 0.4969
2.7692 6.83 1.8801 0.5373 0.6374
1.0213 6.84 2.3767 0.8205 -0.2338
1.188 6.85 2.6866 1.2825 -1.4387
2.5436 6.86 2.4498 1.4988 -2.0234
1.5952 6.87 2.9405 1.2141 -1.3586
1.1268 6.88 2.9989 0.2678 -0.6583
2.674 6.89 2.6391 -0.5752 -0.3888
1.7653 6.9 2.8513 -1.0326 -1.1903
0.9684 6.91 2.9652 -0.6828 -2.0574
2.3781 6.92 2.5917 0.2234 -2.4239
1.8681 6.93 2.4276 1.2789 -1.6416
0.6168 6.94 2.3393 1.6644 -0.5048
2.0876 6.95 1.7738 1.5893 -0.0711
2.0893 6.96 1.7916 1.0664 -0.5903
0.3802 6.97 1.4501 0.7072 -1.2121
1.5086 6.98 1.1442 0.7954 -1.3775
1.733 6.99 1.1256 1.406 -0.5119
0.0384 7.0 0.8742 2.124 0.6437
0.9956 7.01 0.7851 2.6994 1.2093
1.5151 7.02 0.6389 2.7888 0.6956
-0.2091 7.03 0.6885 1.8611 -0.2
0.3752 7.04 0.6321 0.8744 -0.3378
1.3392 7.05 0.6812 0.1116 0.4094
-0.3862 7.06 0.8468 -0.0594 1.3364
-0.2066 7.07 0.8855 0.2927 1.6832
1.0484 7.08 1.0698 0.8397 0.7451
-0.3403 7.09 1.2273 0.9189 -0.3281
-0.6757 7.1 1.3176 0.5606 -0.7387
0.9628 7.11 1.4853 -0.2133 -0.1512
-0.2013 7.12 1.5987 -0.9134 0.5625
-0.9064 7.13 1.4032 -1.097 0.6547
0.8134 7.14 1.4299 -0.464 -0.3337
0.1534 7.15 1.4304 0.5626 -1.5875
-0.825 7.16 1.4853 1.4008 -1.9805
0.8182 7.17 1.1897 1.7598 -1.3245
0.5525 7.18 1.1366 1.7727 -0.366
-0.7233 7.19 0.8995 0.9983 -0.278
0.9404 7.2 0.6174 0.5833 -0.9746
1.0479 7.21 0.3227 0.705 -2.0307
-0.2883 7.22 0.0342 1.281 -2.2118
1.0471 7.23 -0.2506 1.7762 -1.2168
1.7213 7.24 -0.4866 2.171 -0.0739
0.1762 7.25 -0.7437 1.6416 0.2667
1.0586 7.26 -0.9282 0.818 -0.2597
2.3977 7.27 -1.0423 -0.2924 -1.0687
0.653 7.28 -1.0493 -0.9859 -0.9101
1.3182 7.29 -1.1493 -0.8979 0.0651
2.7316 7.3 -0.9938 -0.4874 1.2274
1.1265 7.31 -1.0323 0.117 1.4803
1.2533 7.32 -0.8388 0.3023 0.8025
2.9427 7.33 -0.6594 -0.0552 0.0542
1.775 7.34 -0.3697 -0.7524 -0.0364
1.1948 7.35 -0.1147 -1.3395 0.8255
3.0165 7.36 0.181 -1.1254 1.5744
2.0687 7.37 0.4433 -0.3486 1.658
1.1359 7.38 0.7226 0.6765 0.7648
2.5199 7.39 1.0713 1.619 -0.3044
2.1399 7.4 1.2308 1.8028 -0.63
0.9249 7.41 1.3248 1.1626 0.0262
2.4631 7.42 1.4114 0.5885 0.7769
2.2891 7.43 1.6624 0.0123 0.6726
0.6027 7.44 1.6894 0.0292 -0.3839
1.8029 7.45 1.6465 0.4541 -1.4476
1.8693 7.46 1.4486 0.9294 -1.7735
0.2655 7.47 1.3023 1.1131 -0.8819
1.1011 7.48 1.171 0.4537 -0.1298
1.8649 7.49 1.1701 -0.5217 -0.0668
0.0361 7.5 1.0296 -1.6803 -0.7914
0.478 7.51 0.7221 -1.9233 -1.6447
1.6895 7.52 0.6976 -1.7015 -1.7424
-0.1455 7.53 0.5313 -1.0637 -0.6109
-0.1381 7.54 0.4038 -0.4766 0.4042
1.2106 7.55 0.4004 -0.1962 0.7429
-0.1867 7.56 0.3338 -0.5375 0.0564
-0.598 7.57 0.4048 -1.046 -0.6173
0.9143 7.58 0.5073 -1.4636 -0.4036
-0.0991 7.59 0.5833 -1.1544 0.6607
-0.8638 7.6 0.7289 -0.3216 1.7231
0.7456 7.61 0.9806 0.6456 1.8285
0.1429 7.62 1.1561 1.237 1.0433
-0.9334 7.63 1.409 1.1726 0.2584
0.6038 7.64 1.4253 0.6026 0.2666
0.5429 7.65 1.796 -0.2911 1.0962
-0.8525 7.66 1.6942 -0.8896 1.8363
0.6015 7.67 1.932 -0.8974 1.9261
1.0365 7.68 1.7315 -0.4059 0.8436
-0.465 7.69 1.8898 -0.0313 -0.288
0.6259 7.7 2.0071 -0.0779 -0.4404
1.4005 7.71 1.6806 -0.7309 0.1882
-0.0327 7.72 1.3678 -1.8247 0.9035
0.8256 7.73 1.3763 -2.7844 0.7065
2.0493 7.74 0.9887 -2.6726 -0.4316
0.522 7.75 0.6849 -2.2059 -1.4016
0.9447 7.76 0.3493 -1.4241 -1.468
2.3344 7.77 -0.0031 -0.5942 -0.6412
1.0659 7.78 -0.3432 -0.3209 0.1618
0.9735 7.79 -0.6381 -0.6258 0.1239
2.9019 7.8 -1.0087 -1.2178 -0.7542
1.665 7.81 -1.1511 -1.487 -1.5317
1.0512 7.82 -1.4616 -1.0826 -1.2891
2.9315 7.83 -1.4326 -0.2041 -0.1416
1.9923 7.84 -1.8027 0.6587 0.8172
0.8379 7.85 -1.7986 0.9787 0.9632
2.6864 7.86 -1.7708 0.72 0.3559
2.0275 7.87 -1.5555 -0.2031 -0.2353
0.7829 7.88 -1.6245 -1.1109 0.0501
2.1209 7.89 -1.2884 -1.5749 1.1983
2.0901 7.9 -1.2038 -1.758 2.1251
0.4939 7.91 -0.9402 -1.2045 2.2932
1.7443 7.92 -0.8153 -0.7083 1.3092
2.1935 7.93 -0.6015 -0.8585 0.5166
0.3116 7.94 -0.5597 -1.419 0.5927
1.0258 7.95 -0.3859 -2.4101 1.3652
1.7504 7.96 -0.3352 -2.6716 2.2491
0.0515 7.97 -0.3111 -2.7175 1.7454
0.2938 7.98 -0.3383 -2.067 0.6806
1.3981 7.99 -0.4172 -0.88 -0.2824
-0.1328 8.0 -0.5475 -0.1408 -0.3827
-0.3384 8.01 -0.5999 0.0447 0.3831
1.174 8.02 -0.8261 -0.3046 0.9981
-0.2489 8.03 -0.9611 -0.8544 0.6151
-0.9045 8.04 -1.053 -1.1807 -0.4056
0.7288 8.05 -1.2524 -0.6737 -1.3824
-0.1905 8.06 -1.5462 0.0182 -1.3022
-1.1288 8.07 -1.7135 0.6677 -0.37
0.4208 8.08 -1.7934 0.7762 0.4641
-0.0374 8.09 -1.6845 0.2374 0.3615
-1.1967 8.1 -1.82 -0.7456 -0.5057
0.2406 8.11 -1.7415 -1.7533 -1.1213
0.2358 8.12 -1.3728 -2.2556 -0.7371
-1.2628 8.13 -1.2779 -2.0884 0.3625
0.1599 8.14 -1.1641 -1.4073 1.3218
0.6441 8.15 -0.9032 -0.9631 1.2914
-1.0029 8.16 -0.5869 -0.8251 0.623
0.1424 8.17 -0.3105 -1.4676 0.1234
1.0014 8.18 0.0008 -2.248 0.4948
-0.4148 8.19 0.3002 -2.2559 1.7074
0.2117 8.2 0.5145 -1.9458 2.4455
1.5835 8.21 0.7989 -1.0879 2.4791
0.1065 8.22 0.8506 0.0433 1.5108
0.3497 8.23 1.0272 0.7472 0.67
1.9068 8.24 1.0746 0.7608 0.7284
0.7319 8.25 1.1694 0.2446 1.5246
0.4427 8.26 1.0043 -0.364 2.1655
2.2046 8.27 0.9363 -0.5962 1.6747
1.1765 8.28 0.8266 -0.3061 0.5991
0.4869 8.29 0.5691 0.3758 -0.3175
2.1259 8.3 0.4042 0.8536 -0.2419
1.7658 8.31 0.113 0.8006 0.5607
0.5247 8.32 -0.159 0.0124 1.1052
2.3146 8.33 -0.422 -1.142 0.6741
1.7809 8.34 -0.7046 -1.876 -0.4703
0.4675 8.35 -0.9033 -1.9509 -1.207
1.6157 8.36 -1.001 -1.7845 -0.985
2.0482 8.37 -1.283 -0.9538 -0.0167
0.2975 8.38 -1.3981 -0.3092 0.7924
1.1963 8.39 -1.2862 -0.3088 0.572
1.9407 8.4 -1.4249 -0.6985 -0.2821
0.1038 8.41 -1.2015 -1.2696 -0.806
0.6931 8.42 -1.1471 -1.2511 -0.3008
1.6889 8.43 -1.0588 -0.7166 0.9376
-0.1107 8.44 -0.988 0.2657 1.9488
0.0022 8.45 -0.8106 1.2127 1.5491
1.1689 8.46 -0.8002 1.8312 0.8737
-0.3387 8.47 -0.6264 1.4819 0.3989
-0.7023 8.48 -0.5873 0.8707 0.8202
0.7975 8.49 -0.5251 0.1122 2.0332
-0.4588 8.5 -0.4918 -0.1779 2.5516
-1.2489 8.51 -0.4695 0.1108 2.5596
0.431 8.52 -0.603 0.677 1.4521
-0.4815 8.53 -0.7042 1.1041 0.666
-1.4522 8.54 -0.9199 0.7846 0.9415
0.0062 8.55 -1.061 -0.0122 1.7594
-0.3926 8.56 -1.422 -0.9803 2.3806
-1.8074 8.57 -1.5398 -1.5295 1.8511
-0.2853 8.58 -1.9634 -1.5984 0.4519
-0.155 8.59 -1.9886 -0.8494 -0.3395
-1.7444 8.6 -2.4154 0.0228 -0.1967
-0.4994 8.61 -2.7374 0.6012 0.655
0.1447 8.62 -2.6469 0.6848 1.05
-1.3748 8.63 -3.0185 0.2762 0.6308
-0.5366 8.64 -2.9083 -0.1366 -0.4927
0.4841 8.65 -2.9674 -0.1377 -1.2106
-0.9826 8.66 -3.0123 0.5191 -0.6898
-0.5141 8.67 -3.0418 1.4258 0.2882
0.866 8.68 -2.7289 2.2614 1.0712
-0.4685 8.69 -2.1949 2.6803 0.6782
-0.4108 8.7 -2.1878 2.2384 -0.0905
1.2157 8.71 -1.7832 1.2059 -0.5179
0.1413 8.72 -1.4535 0.344 0.1279
-0.2501 8.73 -1.1973 0.0402 1.4501
1.4207 8.74 -0.8458 0.3592 2.305
0.7132 8.75 -0.6523 0.8725 2.018
-0.113 8.76 -0.3658 1.1318 1.0937
1.7055 8.77 -0.1862 0.7882 0.7247
1.3 8.78 -0.0151 0.0524 1.2459
-0.0321 8.79 0.0927 -0.8433 2.1078
1.4254 8.8 0.1691 -1.1002 2.6922
1.3739 8.81 0.1572 -0.8728 2.329
-0.0213 8.82 0.1472 0.0691 1.2352
1.2597 8.83 0.0597 1.1281 0.7083
1.7416 8.84 -0.0482 1.5595 0.9361
-0.0876 8.85 -0.1927 1.6455 1.7954
0.7831 8.86 -0.3453 1.2124 2.2774
1.5552 8.87 -0.4316 0.723 1.645
-0.2319 8.88 -0.6279 0.7966 0.3051
0.2232 8.89 -0.7082 1.3009 -0.4704
1.2319 8.9 -0.8202 2.2948 -0.1299
-0.3918 8.91 -0.7805 2.7457 0.7128
-0.4301 8.92 -0.8394 2.866 1.0166
0.9133 8.93 -0.6985 2.1111 0.5279
-0.5358 8.94 -0.6592 0.9463 -0.5592
-0.9731 8.95 -0.5276 0.0663 -0.9531
0.4247 8.96 -0.3453 -0.1443 -0.5328
-0.6968 8.97 -0.1833 0.254 0.6125
-1.6172 8.98 0.027 0.7587 1.2093
-0.0317 8.99 0.2584 1.1712 0.8822
-0.8316 9.0 0.4854 0.7109 0.061
-2.1433 9.01 0.6346 0.075 -0.1951
-0.5364 9.02 0.7631 -0.5467 0.533
-0.8018 9.03 1.0464 -0.7215 1.6048
-2.1949 9.04 1.1146 -0.147 2.4982
-0.8088 9.05 1.1653 0.9099 1.9907
-0.6307 9.06 1.1292 1.8343 1.338
-2.086 9.07 0.8661 2.1434 0.8185
-1.1985 9.08 0.7884 1.9891 1.5846
-0.3462 9.09 0.5849 1.5435 2.5065
-1.8462 9.1 0.3522 1.1261 3.1952
-1.2531 9.11 0.1023 0.9334 2.2266
-0.06 9.12 -0.1741 1.5958 1.2135
-1.5461 9.13 -0.5399 2.0277 0.6235
-1.1507 9.14 -0.8249 2.7284 1.0614
0.2695 9.15 -1.1416 2.2993 1.7265
-1.1159 9.16 -1.2935 1.2298 2.1642
-1.0084 9.17 -1.6425 0.1103 1.2417
0.5779 9.18 -1.6324 -0.5585 0.069
-0.4401 9.19 -1.6911 -0.603 -0.5159
-0.9227 9.2 -1.9193 -0.1158 -0.1233
0.8672 9.21 -1.8169 0.5182 0.7965
0.186 9.22 -1.7254 0.8382 1.1475
-0.7787 9.23 -1.6568 0.6269 0.4288
0.9983 9.24 -1.6285 -0.0275 -0.6222
0.7476 9.25 -1.3968 -0.5487 -0.9865
-0.5446 9.26 -1.1677 -0.4227 -0.2534
1.0042 9.27 -1.0056 0.2623 0.8373
0.9668 9.28 -0.7159 1.4204 1.4311
-0.5021 9.29 -0.5978 2.0156 0.9025
0.7172 9.3 -0.3637 2.6142 0.1751
1.1436 9.31 -0.2216 1.9463 0.0303
-0.425 9.32 -0.0773 1.1293 0.8274
0.3357 9.33 0.0058 0.5613 2.0408
1.294 9.34 0.0484 0.5349 2.7663
-0.5067 9.35 0.0398 0.9873 1.9379
-0.1763 9.36 -0.0045 1.5816 1.1433
0.9592 9.37 -0.0865 1.7171 0.9013
-0.6196 9.38 -0.2088 1.117 1.6612
-0.8474 9.39 -0.2986 0.046 2.4739
0.6118 9.4 -0.437 -1.0292 3.1838
-0.8076 9.41 -0.6156 -1.589 1.9847
-1.4721 9.42 -0.706 -1.3303 0.9836
0.1528 9.43 -0.7454 -0.5298 0.4961
-0.965 9.44 -0.8562 0.2 1.0131
-2.0219 9.45 -0.9188 0.5686 1.7657
-0.4285 9.46 -0.7878 0.315 1.699
-0.9926 9.47 -0.6833 -0.2363 1.0418
-2.3678 9.48 -0.5856 -0.6699 -0.2175
-0.8526 9.49 -0.3842 -0.4106 -0.6949
-1.0787 9.5 -0.1325 0.3828 -0.1422
-2.7872 9.51 0.1411 1.4147 0.6936
-1.2812 9.52 0.4078 2.1536 0.9865
-0.999 9.53 0.8267 1.9398 0.2765
-2.8798 9.54 1.132 1.2533 -0.6293
-1.739 9.55 1.5057 0.3073 -0.8905
-0.8129 9.56 1.6208 -0.3388 -0.0515
-2.2263 9.57 1.8522 -0.4889 1.0772
-1.9376 9.58 2.1383 -0.0746 1.4484
-0.5475 9.59 2.1059 0.3388 1.1018
-1.9681 9.6 2.1943 0.359 0.2677
-1.9047 9.61 2.4888 -0.1873 0.2247
-0.2662 9.62 2.3438 -1.1536 1.066
-1.4465 9.63 2.2026 -1.8181 2.4185
-1.7548 9.64 2.0419 -2.0381 2.5758
0.0162 9.65 2.1786 -1.8673 2.0415
-0.8772 9.66 1.9109 -0.8695 1.212
-1.616 9.67 1.6069 0.0001 0.9234
0.2744 9.68 1.4587 0.3073 1.6593
-0.2756 9.69 1.1946 0.0452 2.7307
-1.3735 9.7 0.8838 -0.5364 2.514
0.3713 9.71 0.6333 -0.7495 1.9106
0.2878 9.72 0.4643 -0.5478 0.7516
-1.1123 9.73 0.3245 0.1886 0.3079
0.435 9.74 0.2603 0.9391 0.8601
0.7236 9.75 0.2388 1.2758 1.5981
-0.8682 9.76 0.2193 0.9877 1.5424
0.2589 9.77 0.2422 0.1616 0.6028
1.0013 9.78 0.3269 -0.8296 -0.5215
-0.6661 9.79 0.4386 -1.5904 -0.7719
-0.033 9.8 0.5857 -1.3841 -0.1783
1.0161 9.81 0.8014 -0.9954 0.7432
-0.7167 9.82 0.8574 -0.5741 0.9138
-0.5207 9.83 1.0249 -0.6282 0.1111
0.7575 9.84 1.0982 -1.2417 -0.6955
-0.7166 9.85 1.2042 -1.9958 -0.7331
-1.0037 9.86 1.3339 -2.739 0.117
0.4413 9.87 1.2171 -2.576 1.1862
-0.8395 9.88 1.1905 -1.8404 1.5311
-1.4881 9.89 1.0609 -0.7769 0.9372
-0.0251 9.9 1.0497 0.1077 0.2924
-0.952 9.91 0.7358 0.3013 0.3724
-2.0987 9.92 0.6033 -0.0502 1.4015
-0.6329 9.93 0.3565 -0.6893 2.5312
-1.0666 9.94 0.1094 -0.933 2.4193
-2.4158 9.95 -0.138 -0.7788 2.1036
-1.0487 9.96 -0.3787 -0.0675 0.959
-1.2364 9.97 -0.5376 0.5724 1.0088
-2.8464 9.98 -0.6909 0.7498 1.8467
-1.6679 9.99 -0.8481 0.1603 2.7291
-1.1073 10.0 -0.8811 -0.8965 2.3584
-2.8101 10.01 -0.9289 -1.8658 1.4534
-2.118 10.02 -0.9567 -2.3682 0.3823
-1.0697 10.03 -0.8135 -2.4492 0.0563
-2.9547 10.04 -0.5999 -1.685 0.7258
-2.4285 10.05 -0.4009 -1.1291 1.2945
-0.8546 10.06 -0.1748 -0.9686 1.2078
-2.2664 10.07 0.1092 -1.5711 0.2207
-2.316 10.08 0.4357 -2.0784 -0.8658
-0.6646 10.09 0.7526 -2.7235 -1.1003
-1.716 10.1 0.9506 -2.2146 -0.2479
-2.2865 10.11 1.326 -1.2025 0.5833
-0.4018 10.12 1.6877 -0.1602 0.6956
-1.1058 10.13 1.6663 0.6005 -0.0838
-2.0877 10.14 1.8444 0.5581 -0.891
-0.1478 10.15 2.1658 0.0598 -0.7388
-0.5019 10.16 2.0121 -0.6713 0.2999
-1.7247 10.17 1.9608 -0.907 1.4796
0.0266 10.18 2.0852 -0.7694 1.5635
0.0707 10.19 2.0018 -0.229 0.9533
-1.2479 10.2 1.7624 0.2938 0.2859
0.089 10.21 1.7968 0.2412 0.4293
0.5178 10.22 1.5912 -0.5113 1.3424
-1.0581 10.23 1.3407 -1.632 2.4965
0.0115 10.24 1.1959 -2.5264 2.7469
0.7962 10.25 1.0944 -2.5285 1.6348
-0.7435 10.26 0.9914 -2.0748 0.8671
-0.195 10.27 0.8694 -1.5198 0.8172
0.9852 10.28 0.9238 -0.9084 1.6033
-0.6051 10.29 1.0068 -0.7122 2.4422
-0.5949 10.3 0.8916 -1.0635 2.2524
0.7544 10.31 1.0404 -1.6735 1.0361
-0.5981 10.32 1.2983 -1.8151 -0.0589
-0.9424 10.33 1.316 -1.1558 -0.2567
0.4938 10.34 1.5434 -0.3062 0.4198
-0.6436 10.35 1.7775 0.7817 1.0957
-1.5494 10.36 2.0411 1.2832 0.7749
0.0302 10.37 2.2934 1.0367 -0.222
-0.7368 10.38 2.1217 0.3087 -1.0764
-2.0533 10.39 2.3878 -0.4854 -1.2212
-0.5052 10.4 2.5002 -0.9268 -0.3356
-0.9326 10.41 2.5918 -0.7449 0.5393
-2.3829 10.42 2.3774 -0.164 0.5244
-1.0298 10.43 2.1228 0.2184 -0.2637
-1.0712 10.44 2.0231 0.0612 -0.9376
-2.9487 10.45 1.7951 -0.6433 -0.7564
-1.5363 10.46 1.6052 -1.6817 0.4046
-0.9737 10.47 1.3603 -2.2623 1.4363
-2.9172 10.48 1.0157 -2.4033 1.539
-2.1956 10.49 0.6503 -1.6938 0.8602
-0.9328 10.5 0.3259 -0.6515 0.1874
-2.6879 10.51 0.0105 0.0812 0.4578
-2.2772 10.52 -0.2887 0.1952 1.5844
-0.8522 10.53 -0.5946 -0.1507 2.4202
-2.3372 10.54 -0.8022 -0.6529 2.1322
-2.2214 10.55 -0.925 -0.6913 1.4975
-0.7028 10.56 -0.9858 -0.1209 0.4918
-1.9592 10.57 -1.0827 0.7835 0.5654
-2.4886 10.58 -1.06 1.7455 1.2861
-0.5647 10.59 -1.0952 2.0327 2.0247
-1.3131 10.6 -0.8546 1.4009 1.583
-2.0055 10.61 -0.7528 0.5013 0.4961
-0.3188 10.62 -0.6025 -0.3582 -0.4824
-0.5894 10.63 -0.3745 -0.7251 -0.6193
-1.7458 10.64 -0.1845 -0.4494 0.1565
-0.1135 10.65 0.0058 0.0693 0.7568
0.0955 10.66 0.168 0.4004 0.44
-1.254 10.67 0.3088 0.2159 -0.6593
-0.0205 10.68 0.3918 -0.5108 -1.3883
0.6227 10.69 0.4999 -1.2044 -1.403
-0.9497 10.7 0.5067 -1.5735 -0.3592
-0.0295 10.71 0.491 -1.3065 0.4457
0.9839 10.72 0.4118 -0.4315 0.3295
-0.6051 10.73 0.3263 0.5825 -0.449
-0.171 10.74 0.1984 1.3037 -0.9668
1.0737 10.75 0.0233 1.2292 -0.6238
-0.4096 10.76 -0.1381 0.9474 0.5127
-0.4086 10.77 -0.3154 0.4332 1.4032
1.1539 10.78 -0.4891 0.3843 1.371
-0.2854 10.79 -0.5578 0.9608 0.6548
-0.8898 10.8 -0.7563 1.6672 0.0761
0.8391 10.81 -0.7144 2.27 0.4292
-0.2437 10.82 -0.7951 2.3172 1.4437
-1.211 10.83 -0.7649 1.5083 2.3674
0.3103 10.84 -0.5947 0.4475 1.8752
-0.3323 10.85 -0.471 -0.3377 1.0711
-1.6977 10.86 -0.3322 -0.593 0.1987
-0.2392 10.87 -0.0865 -0.2439 0.3211
-0.4643 10.88 0.1631 0.3495 1.0658
-1.9084 10.89 0.4658 0.7823 1.7138
-0.8628 10.9 0.7452 0.5315 1.1848
-0.5984 10.91 0.91 -0.0378 -0.0531
-2.2186 10.92 1.3454 -0.6193 -1.0342
-1.543 10.93 1.474 -0.8238 -0.8864
-0.65 10.94 1.7963 -0.27 -0.1343
-2.4952 10.95 1.6343 0.7702 0.3916
-1.9096 10.96 1.7522 1.7268 -0.0176
-0.6578 10.97 1.7098 2.5287 -1.0161
