#time y2 y1
9.55 -1.2747 0.8275
9.56 -1.1331 0.8774
9.57 -0.8779 0.8704
9.58 -0.633 0.8876
9.59 -0.2702 1.0982
9.6 0.0841 0.9675
9.61 0.4263 1.0643
9.62 0.8519 1.2903
9.63 1.1069 1.3868
9.64 1.4284 1.2678
9.65 1.5226 1.5541
9.66 1.5376 1.6309
9.67 1.5018 1.7474
9.68 1.4332 1.7773
9.69 1.0911 2.0052
9.7 0.815 2.0704
9.71 0.5291 2.1933
9.72 0.202 2.2593
9.73 -0.1336 2.3745
9.74 -0.4625 2.2384
9.75 -0.7641 2.6751
9.76 -0.8585 2.7511
9.77 -0.9247 2.8475
9.78 -1.1097 2.8194
9.79 -1.0787 2.8198
9.8 -0.9182 2.8712
9.81 -0.828 2.8797
9.82 -0.6116 2.9515
9.83 -0.4712 3.0258
9.84 -0.3 3.1457
9.85 -0.1832 2.8823
9.86 -0.1556 2.8467
9.87 -0.1843 2.7564
9.88 -0.2855 2.9753
9.89 -0.4298 3.1472
9.9 -0.707 2.6922
9.91 -1.0974 2.7138
9.92 -1.3807 2.7728
9.93 -1.6863 2.488
9.94 -2.1439 2.5047
9.95 -2.3995 2.2723
9.96 -2.4659 2.4721
9.97 -2.5532 2.1566
9.98 -2.4569 2.2151
9.99 -2.4895 2.0322
10.0 -2.287 1.8817
10.01 -2.0827 1.6833
10.02 -2.0185 1.7955
10.03 -1.4261 1.4349
10.04 -1.0751 1.5015
10.05 -0.7369 1.2701
10.06 -0.4363 1.2735
10.07 -0.1669 1.0156
10.08 0.0238 1.058
10.09 0.1512 0.9165
10.1 0.1926 0.8243
10.11 0.1374 0.789
10.12 0.0429 0.6937
10.13 -0.1195 0.6512
10.14 -0.297 0.6304
10.15 -0.4631 0.575
10.16 -0.6405 0.5846
10.17 -0.8294 0.5066
10.18 -0.8954 0.5409
10.19 -1.0216 0.5511
10.2 -0.8977 0.5683
10.21 -0.7404 0.5185
10.22 -0.5401 0.57
10.23 -0.3764 0.6944
10.24 -0.0879 0.7544
10.25 0.2127 0.8274
10.26 0.4364 0.7672
10.27 0.7327 0.9
10.28 0.8369 1.0106
10.29 0.8791 1.0048
10.3 0.8544 1.0262
10.31 0.6998 1.1857
10.32 0.5165 1.253
10.33 0.2483 1.3995
10.34 -0.0866 1.4309
10.35 -0.522 1.4549
10.36 -0.974 1.5583
10.37 -1.1783 1.5123
10.38 -1.7021 1.5836
10.39 -1.7679 1.7733
10.4 -2.1506 1.8022
10.41 -2.4024 1.6543
10.42 -2.4889 1.7843
10.43 -2.1199 2.0052
10.44 -2.0567 1.9347
10.45 -2.1858 1.8372
10.46 -1.762 1.8231
10.47 -1.5733 1.9681
10.48 -1.2921 1.6751
10.49 -1.2378 1.6398
10.5 -1.056 1.7674
10.51 -0.9551 1.454
10.52 -1.0227 1.4724
10.53 -1.0501 1.351
10.54 -1.2186 1.2616
10.55 -1.3305 1.265
10.56 -1.7657 1.0291
10.57 -1.7337 1.0473
10.58 -2.074 0.8563
10.59 -2.4031 0.678
10.6 -2.3339 0.5513
10.61 -2.3501 0.5036
10.62 -2.3269 0.3277
10.63 -2.1476 0.2278
10.64 -1.8659 0.0901
10.65 -1.7423 -0.0309
10.66 -1.505 -0.1507
10.67 -1.0818 -0.2444
10.68 -0.6399 -0.371
10.69 -0.2129 -0.4887
10.7 0.1326 -0.5292
10.71 0.3853 -0.618
10.72 0.636 -0.7208
10.73 0.6976 -0.8819
10.74 0.6695 -0.819
10.75 0.5992 -0.9822
10.76 0.4936 -0.8619
10.77 0.2578 -0.9866
10.78 0.018 -1.0442
10.79 -0.2642 -0.9183
10.8 -0.5155 -1.0743
