#y1 time y3 y4 y2 y5
-0.9555 4.56 1.0252 -1.0207 0.6595 -0.0645
-0.9553 4.57 0.8218 -0.8698 0.6522 -0.295
-0.8912 4.58 0.4626 -0.4957 0.8649 -0.1826
-0.902 4.59 0.1004 0.0032 0.8655 0.2056
-0.7855 4.6 -0.2171 0.4939 1.1691 0.6893
-0.7065 4.61 -0.4016 0.7146 1.1201 1.3352
-0.64 4.62 -0.4632 0.7533 1.2828 1.7026
-0.6492 4.63 -0.3142 0.1919 1.5519 1.509
-0.519 4.64 -0.0135 -0.5831 1.7389 1.3086
-0.5838 4.65 0.4113 -1.4428 1.8264 0.8563
-0.4975 4.66 0.8046 -2.0262 1.6121 0.2906
-0.4987 4.67 1.3744 -2.2404 1.849 -0.1779
-0.571 4.68 1.6343 -2.4483 1.8413 -0.419
-0.5782 4.69 1.7014 -2.0903 1.7606 -0.4457
-0.7911 4.7 1.9255 -1.6762 1.6459 -0.0955
-0.7951 4.71 1.5589 -1.1976 1.6139 0.4294
-1.049 4.72 1.3042 -0.9907 1.7508 0.9993
-1.1728 4.73 1.0319 -0.9781 1.6243 1.4247
-1.3863 4.74 0.66 -1.5283 1.3162 1.3659
-1.4947 4.75 0.3603 -1.7802 1.2507 1.2361
-1.5305 4.76 0.1771 -2.3312 0.9862 0.806
-1.8656 4.77 0.1184 -2.0999 0.8184 0.2356
-1.8676 4.78 0.2406 -2.1329 0.5974 -0.2977
-2.1449 4.79 0.5407 -1.3198 0.3593 -0.6408
-2.0959 4.8 0.8395 -0.5292 0.1446 -0.6144
-1.9772 4.81 1.3751 0.2044 -0.0454 -0.4583
-2.1408 4.82 1.7374 0.6613 -0.228 0.0446
-1.9368 4.83 1.9096 0.9043 -0.4181 0.5318
-1.8147 4.84 2.2887 0.5723 -0.5303 0.9093
-1.7602 4.85 2.4622 0.1042 -0.688 1.1703
-1.6987 4.86 2.2171 -0.4679 -0.7627 1.0342
-1.295 4.87 1.9134 -0.9413 -0.8927 0.6642
-1.0207 4.88 1.56 -1.2655 -0.8052 0.1191
-0.7264 4.89 1.2185 -1.092 -0.802 -0.4306
-0.4807 4.9 0.7249 -0.8224 -0.7957 -0.8885
-0.1984 4.91 0.5101 -0.5044 -0.7685 -0.8863
0.0431 4.92 0.4665 -0.2803 -0.5997 -0.6649
0.2904 4.93 0.6024 -0.3021 -0.5788 -0.2839
0.4319 4.94 0.8468 -0.6676 -0.4093 0.2318
0.6415 4.95 1.2411 -1.3197 -0.2546 0.6504
0.7803 4.96 1.6595 -2.1346 -0.0859 0.9932
0.6645 4.97 2.0712 -2.9074 0.0843 0.8691
0.6396 4.98 2.13 -2.8606 0.2375 0.5899
0.5504 4.99 2.5644 -2.8297 0.4278 0.019
0.4021 5.0 2.3234 -2.2669 0.5224 -0.5112
0.227 5.01 2.1942 -1.667 0.6296 -0.8773
-0.0568 5.02 1.9348 -1.0137 0.8329 -1.0987
-0.3357 5.03 1.782 -0.4931 0.9508 -0.9509
-0.765 5.04 1.3133 -0.243 0.8895 -0.5943
-1.0678 5.05 0.8274 -0.4305 1.0447 -0.0799
-1.3903 5.06 0.6679 -0.7955 0.9285 0.4258
-1.6463 5.07 0.5191 -0.9679 0.8409 0.74
-1.8651 5.08 0.6052 -1.3018 0.8265 0.8003
-2.5681 5.09 0.8938 -1.2055 0.7055 0.4334
-2.7255 5.1 1.2517 -0.7674 0.7137 -0.0267
-2.9058 5.11 1.4969 -0.1298 0.5601 -0.534
-2.8457 5.12 1.829 0.4703 0.3966 -1.1081
-2.9122 5.13 2.1582 0.8952 0.2358 -1.3259
-2.5391 5.14 2.2966 0.7874 0.0847 -1.1326
-2.8788 5.15 2.6223 0.499 -0.0639 -0.9038
-2.6613 5.16 2.1178 -0.2 -0.2099 -0.303
-2.344 5.17 1.8395 -0.973 -0.3313 0.1753
-1.8027 5.18 1.4196 -1.7732 -0.5045 0.5417
-1.577 5.19 1.1857 -2.1587 -0.5537 0.6064
-1.2596 5.2 0.7336 -2.4057 -0.6981 0.4109
-0.8231 5.21 0.5197 -2.063 -0.7449 -0.0078
-0.4256 5.22 0.3868 -1.4805 -0.7274 -0.5869
-0.0429 5.23 0.4434 -1.1012 -0.6149 -1.1086
0.3253 5.24 0.6316 -1.0389 -0.5977 -1.4087
0.6015 5.25 0.8946 -0.9649 -0.5768 -1.2004
0.8051 5.26 1.3335 -1.5261 -0.4637 -0.9523
1.0635 5.27 1.6775 -1.796 -0.3115 -0.4989
1.0331 5.28 1.8411 -2.2557 -0.1474 0.0272
1.2682 5.29 2.0905 -2.3316 0.0427 0.4369
1.076 5.3 2.0124 -2.446 0.2495 0.6197
0.9899 5.31 1.8676 -1.6474 0.4143 0.4426
0.853 5.32 1.663 -0.8851 0.7066 0.0662
0.6282 5.33 1.3227 -0.0615 0.8688 -0.5058
0.3359 5.34 0.7497 0.5181 1.1673 -0.9367
0.0014 5.35 0.4157 0.7332 1.162 -1.2966
-0.3649 5.36 0.1115 0.6229 1.4048 -1.2413
-0.7034 5.37 -0.027 0.2536 1.4743 -1.104
-1.1103 5.38 0.0154 -0.3281 1.6664 -0.6434
-1.3862 5.39 0.2072 -0.7226 1.7794 -0.0731
-1.7081 5.4 0.5112 -0.9801 1.7183 0.3502
-2.0243 5.41 0.858 -0.959 1.9799 0.581
-2.2786 5.42 1.1693 -0.6041 1.8836 0.5774
-2.3741 5.43 1.6266 -0.2042 2.0396 0.2166
-2.1209 5.44 1.7834 0.0605 1.7569 -0.3252
-2.4231 5.45 1.5364 0.0518 1.7596 -0.8071
-2.0693 5.46 1.6176 -0.2947 1.6126 -1.3021
-2.1545 5.47 1.1864 -0.8687 1.4814 -1.4609
-1.9379 5.48 0.6666 -1.7875 1.4669 -1.1311
-1.7601 5.49 0.2305 -2.3532 1.345 -0.7634
-1.6319 5.5 -0.1674 -2.6954 1.0535 -0.1312
-1.3355 5.51 -0.4556 -2.6816 0.8753 0.3977
-1.1229 5.52 -0.5327 -2.3963 0.8226 0.7258
-0.7872 5.53 -0.5535 -1.8462 0.569 0.6515
-0.5225 5.54 -0.3945 -1.1398 0.5398 0.3993
-0.2017 5.55 -0.0507 -0.5059 0.3584 -0.1316
0.0075 5.56 0.3365 -0.3345 0.3035 -0.6242
0.1938 5.57 0.6627 -0.413 0.2831 -1.1554
0.3189 5.58 0.92 -0.6754 0.2136 -1.2787
0.4572 5.59 1.0 -1.0815 0.2222 -1.0808
0.5114 5.6 1.0341 -1.1322 0.2964 -0.6644
0.5142 5.61 0.8185 -1.1836 0.3469 -0.1726
0.4566 5.62 0.5654 -0.7017 0.4574 0.3875
0.4349 5.63 0.1137 -0.1047 0.5568 0.6432
0.3475 5.64 -0.3549 0.5124 0.6835 0.7699
0.2155 5.65 -0.7276 1.0666 0.742 0.6006
0.0736 5.66 -1.1164 1.1706 0.8689 0.0995
-0.0887 5.67 -1.1753 0.8676 1.0362 -0.4341
-0.2271 5.68 -1.2744 0.3222 1.2516 -0.8419
-0.4234 5.69 -0.9524 -0.4608 1.4872 -1.2466
-0.4876 5.7 -0.691 -1.2564 1.4162 -1.0715
-0.7011 5.71 -0.33 -1.6901 1.5627 -0.7652
-0.7847 5.72 0.0617 -1.662 1.636 -0.1907
-0.857 5.73 0.3334 -1.6683 1.679 0.3298
-0.8092 5.74 0.5321 -1.3006 1.9852 0.7405
-0.8852 5.75 0.4284 -0.8682 1.9946 0.8454
-0.8125 5.76 0.3 -0.6506 1.8402 0.6795
-0.8505 5.77 -0.042 -0.7647 1.9298 0.2772
-0.8043 5.78 -0.5122 -1.1396 1.8666 -0.2634
-0.6328 5.79 -0.923 -1.5236 1.5758 -0.7866
-0.5844 5.8 -1.4276 -1.9574 1.4769 -1.0178
-0.5556 5.81 -1.6069 -2.1576 1.2223 -0.9579
-0.4399 5.82 -1.8354 -2.0145 1.272 -0.7259
-0.4114 5.83 -1.7325 -1.8038 0.9614 -0.2469
-0.3957 5.84 -1.496 -0.9841 0.7359 0.3392
-0.3251 5.85 -1.1043 -0.1354 0.523 0.789
-0.3477 5.86 -0.7661 0.5355 0.2733 1.0332
-0.362 5.87 -0.4684 0.8785 0.0476 0.8621
-0.3823 5.88 -0.1649 0.9291 -0.1719 0.5231
-0.4078 5.89 -0.0097 0.5296 -0.3568 -0.0455
-0.4729 5.9 -0.0131 0.0438 -0.5791 -0.5946
-0.5727 5.91 -0.1708 -0.4093 -0.6668 -0.8763
-0.5306 5.92 -0.525 -0.58 -0.8357 -1.051
-0.6459 5.93 -0.8522 -0.5406 -0.913 -0.7441
-0.7221 5.94 -1.4126 -0.2063 -0.9593 -0.2882
-0.7859 5.95 -1.8866 0.2564 -0.9746 0.2808
-0.7956 5.96 -1.8957 0.5616 -0.9741 0.7863
-0.7008 5.97 -2.1872 0.6131 -1.0301 1.0127
-0.612 5.98 -1.9637 0.3564 -1.0693 0.986
-0.5668 5.99 -1.9589 -0.2846 -0.9524 0.5816
-0.4735 6.0 -1.7457 -1.013 -0.8643 0.1014
-0.3743 6.01 -1.2562 -1.7933 -0.7797 -0.4721
-0.2076 6.02 -0.8489 -2.2835 -0.6901 -0.787
-0.0566 6.03 -0.521 -2.4029 -0.5142 -0.9383
0.1308 6.04 -0.3221 -2.1195 -0.4067 -0.7861
0.3317 6.05 -0.2855 -1.5244 -0.2732 -0.371
0.5155 6.06 -0.4198 -1.0106 -0.1999 0.1546
0.6196 6.07 -0.7001 -0.4129 -0.1339 0.656
0.8159 6.08 -1.2362 -0.1567 -0.0605 0.8725
0.8854 6.09 -1.7311 -0.2057 -0.0322 0.9466
1.034 6.1 -2.014 -0.4969 -0.0254 0.6652
1.1378 6.11 -2.4368 -0.8409 -0.049 0.2056
1.0674 6.12 -2.4449 -1.1581 -0.1043 -0.3663
0.9814 6.13 -2.1721 -1.0438 -0.1774 -0.7299
0.8765 6.14 -2.0664 -0.5765 -0.2722 -0.9128
0.7582 6.15 -1.8925 0.0381 -0.4183 -0.9261
0.6069 6.16 -1.4703 0.7695 -0.5433 -0.4883
0.3962 6.17 -0.8803 1.3308 -0.6934 -0.002
0.1374 6.18 -0.5714 1.624 -0.9425 0.4966
-0.1462 6.19 -0.4017 1.5555 -1.0971 0.9624
-0.4083 6.2 -0.3676 0.9129 -1.4964 0.9968
-0.7384 6.21 -0.4928 0.2659 -1.6166 0.7579
-0.884 6.22 -0.8426 -0.4303 -1.8003 0.3093
-1.1186 6.23 -1.1868 -1.0612 -1.8309 -0.2914
-1.2522 6.24 -1.5727 -1.1376 -2.1847 -0.7037
-1.5969 6.25 -2.0833 -0.9451 -2.3086 -0.9794
-1.4409 6.26 -2.1801 -0.6028 -2.6453 -0.8984
-1.5726 6.27 -2.3048 -0.3115 -2.4484 -0.7295
-1.6149 6.28 -2.3881 -0.1037 -2.656 -0.1932
-1.4561 6.29 -1.9212 -0.2014 -2.6062 0.3938
-1.4033 6.3 -1.5593 -0.5883 -2.5551 0.746
-1.1621 6.31 -1.161 -1.1816 -2.7584 0.926
-0.807 6.32 -0.7884 -1.763 -2.6011 0.7873
-0.5477 6.33 -0.514 -2.1203 -2.589 0.3615
-0.1704 6.34 -0.2682 -1.8508 -2.3637 -0.1971
0.2164 6.35 -0.1963 -1.4625 -2.1555 -0.7943
0.5217 6.36 -0.3087 -0.9042 -2.3822 -0.98
0.9181 6.37 -0.5651 -0.0577 -1.9099 -1.1968
1.1508 6.38 -0.8622 0.6551 -1.9099 -0.8878
1.5145 6.39 -1.202 0.992 -1.5312 -0.3901
1.6668 6.4 -1.7862 1.2759 -1.3908 0.1792
2.0042 6.41 -1.9493 0.941 -1.3958 0.6098
2.1175 6.42 -2.0984 0.4691 -1.1595 0.9066
2.3428 6.43 -1.9952 0.0665 -1.1042 0.7941
2.1023 6.44 -1.6482 -0.1245 -0.8309 0.3843
2.2275 6.45 -1.4585 -0.0429 -0.8534 -0.1521
1.8568 6.46 -0.9955 0.2791 -0.7564 -0.7083
1.6556 6.47 -0.4638 0.8558 -0.6541 -1.0596
1.425 6.48 -0.1281 1.0965 -0.6629 -1.2462
1.0014 6.49 0.0967 1.3524 -0.6935 -1.0518
0.6648 6.5 0.1604 1.0557 -0.7313 -0.4859
0.3502 6.51 0.0736 0.5035 -0.8978 0.0191
-0.0237 6.52 -0.1877 -0.2396 -0.99 0.4661
-0.4148 6.53 -0.5493 -0.9275 -0.9538 0.8521
-0.6485 6.54 -1.0012 -1.6724 -1.0948 0.7605
-1.0085 6.55 -1.2762 -1.9362 -1.2099 0.4332
-1.3136 6.56 -1.3787 -1.7292 -1.3137 -0.0547
-1.5656 6.57 -1.6764 -1.0847 -1.7197 -0.589
-1.6277 6.58 -1.5097 -0.5803 -1.6246 -1.0283
-1.4985 6.59 -1.3803 -0.1049 -1.6491 -1.2858
-1.382 6.6 -0.9289 0.1413 -1.7586 -0.9564
-1.4554 6.61 -0.4508 0.0945 -1.9831 -0.7216
-1.3555 6.62 -0.025 -0.2076 -1.9892 -0.1221
-0.9626 6.63 0.3763 -0.5877 -2.0291 0.4168
-0.6696 6.64 0.5401 -0.849 -2.0315 0.6632
-0.4138 6.65 0.6199 -0.7226 -2.1762 0.7553
-0.0449 6.66 0.5279 -0.415 -1.9079 0.5195
0.3368 6.67 0.3282 0.2096 -1.9218 0.0656
0.7189 6.68 -0.0139 0.9434 -1.6128 -0.4857
1.1187 6.69 -0.4252 1.59 -1.6192 -0.984
1.2564 6.7 -0.7861 1.8658 -1.3121 -1.1477
1.6857 6.71 -1.0751 1.9957 -1.346 -1.0682
1.8178 6.72 -1.0853 1.766 -1.0126 -0.7739
1.8779 6.73 -1.0709 1.0359 -0.8738 -0.1995
2.3114 6.74 -0.7037 0.3404 -0.5807 0.317
2.3357 6.75 -0.4012 -0.2198 -0.3697 0.7319
2.0854 6.76 0.0519 -0.428 -0.1336 0.8889
1.9518 6.77 0.4437 -0.3216 0.0465 0.6718
1.7752 6.78 0.9184 -0.0135 0.2266 0.2469
1.6729 6.79 1.0615 0.3645 0.4035 -0.3126
1.4378 6.8 1.3002 0.547 0.5015 -0.7229
1.1799 6.81 1.0951 0.4424 0.5556 -0.983
1.0174 6.82 0.9038 0.1018 0.6535 -1.1123
0.8309 6.83 0.4836 -0.5316 0.7815 -0.6832
0.4715 6.84 0.13 -1.1723 0.7257 -0.2479
0.2776 6.85 -0.2186 -1.5316 0.6326 0.3024
0.0568 6.86 -0.4808 -1.6673 0.6149 0.6902
-0.128 6.87 -0.5416 -1.3969 0.5644 0.8594
-0.2494 6.88 -0.4768 -0.7252 0.4668 0.8943
-0.4108 6.89 -0.2438 0.0702 0.3503 0.4724
-0.462 6.9 0.0896 0.7542 0.1745 -0.0721
-0.4095 6.91 0.5591 1.2537 0.0279 -0.5871
-0.3673 6.92 0.9365 1.3585 -0.1177 -0.9519
-0.3286 6.93 1.2741 1.3318 -0.2707 -0.9025
-0.2361 6.94 1.4969 0.8826 -0.446 -0.7045
-0.0833 6.95 1.7657 0.4841 -0.5141 -0.2396
0.0794 6.96 1.5456 0.3018 -0.6303 0.3406
0.226 6.97 1.3197 0.4181 -0.7073 0.8504
0.438 6.98 0.884 0.7051 -0.8774 1.0638
0.6059 6.99 0.5322 1.3292 -0.8843 1.1114
0.7035 7.0 0.2289 1.8472 -0.9726 0.7268
0.9326 7.01 -0.0445 2.1581 -0.9545 0.1776
1.0127 7.02 -0.1417 2.0171 -0.8397 -0.3307
1.1255 7.03 -0.1093 1.4817 -0.7332 -0.7742
1.1202 7.04 0.1119 0.5894 -0.7137 -0.8251
1.2471 7.05 0.4875 -0.2077 -0.6196 -0.5788
1.1715 7.06 0.86 -0.927 -0.3971 -0.1884
1.0804 7.07 1.2721 -1.269 -0.274 0.3733
1.0295 7.08 1.7901 -1.0446 -0.1115 0.9648
0.9749 7.09 1.8193 -0.7566 0.0535 1.2671
1.002 7.1 1.8183 -0.1878 0.2236 1.1902
0.9426 7.11 1.7321 0.2456 0.366 1.0094
0.9014 7.12 1.5992 0.5192 0.5153 0.4609
0.8262 7.13 1.1753 0.4687 0.6406 -0.0502
0.8758 7.14 0.9408 0.1658 0.7272 -0.4535
0.786 7.15 0.4879 -0.2111 0.7825 -0.6011
0.7751 7.16 0.2146 -0.5827 0.8727 -0.5044
0.7697 7.17 0.0952 -0.6335 0.9161 -0.129
0.8383 7.18 0.1203 -0.2698 0.8371 0.4377
0.9052 7.19 0.3352 0.3515 0.9407 0.908
0.9727 7.2 0.6347 1.2476 0.7786 1.356
1.019 7.21 1.1516 2.0563 0.6702 1.5375
1.1477 7.22 1.4389 2.3821 0.4994 1.125
1.3039 7.23 1.6929 2.7417 0.3678 0.7573
1.3845 7.24 2.2663 2.4178 0.2223 0.2234
1.3081 7.25 2.3172 1.6315 0.0142 -0.2216
1.2914 7.26 2.0497 1.0004 -0.1869 -0.4433
1.4908 7.27 1.8828 0.4968 -0.4015 -0.463
1.4472 7.28 1.3047 0.2159 -0.57 -0.0843
1.4134 7.29 0.9866 0.298 -0.8364 0.4388
1.2995 7.3 0.6099 0.6316 -1.0774 1.0374
1.0316 7.31 0.3012 0.9222 -1.1046 1.3209
0.9885 7.32 0.128 1.1607 -1.2109 1.6215
0.7781 7.33 0.1557 1.0327 -1.3726 1.4819
0.6592 7.34 0.349 0.7837 -1.4192 0.9221
0.4832 7.35 0.6591 0.1442 -1.688 0.4979
0.3183 7.36 1.0079 -0.554 -1.5292 -0.0266
0.155 7.37 1.3878 -1.0545 -1.6037 -0.3209
0.0178 7.38 1.9761 -1.3459 -1.5684 -0.364
-0.0886 7.39 2.2044 -1.1902 -1.6671 -0.072
-0.1694 7.4 2.0719 -0.6231 -1.6225 0.4189
-0.2133 7.41 1.9683 0.1789 -1.3506 1.0091
-0.2302 7.42 1.67 0.8404 -1.4049 1.342
-0.1819 7.43 1.3468 1.3398 -1.0899 1.5719
-0.0642 7.44 0.9315 1.6685 -1.0472 1.5602
0.0744 7.45 0.4696 1.4819 -0.8097 1.2513
0.2655 7.46 0.1593 1.1323 -0.6707 0.6585
0.5366 7.47 -0.0031 0.8167 -0.5912 0.1122
0.7758 7.48 0.0021 0.6679 -0.3905 -0.2666
1.0048 7.49 0.1711 0.7264 -0.31 -0.3128
1.3474 7.5 0.4511 0.9792 -0.2141 -0.1161
1.5744 7.51 0.8443 1.5421 -0.141 0.3494
2.0327 7.52 1.3657 2.0186 -0.1037 0.8428
2.2881 7.53 1.4753 2.6255 -0.0782 1.4363
2.3847 7.54 1.7355 2.4183 -0.0956 1.6516
2.3379 7.55 1.8603 2.2676 -0.1291 1.477
2.8747 7.56 1.715 1.4818 -0.1971 1.202
2.9388 7.57 1.3861 0.537 -0.3157 0.6994
2.4832 7.58 1.0407 -0.1505 -0.3926 0.1861
2.7444 7.59 0.5528 -0.5802 -0.5868 -0.2439
2.3631 7.6 0.201 -0.623 -0.7174 -0.4322
2.3367 7.61 -0.1366 -0.2845 -0.8237 -0.2375
1.8797 7.62 -0.2803 0.1436 -1.0241 0.1577
1.6823 7.63 -0.3314 0.642 -1.3395 0.6387
1.2634 7.64 -0.1398 0.7957 -1.349 1.2029
0.9826 7.65 0.1389 0.6977 -1.6175 1.3441
0.665 7.66 0.5489 0.4239 -1.5253 1.6447
0.2883 7.67 0.9172 0.0118 -1.6566 1.1371
-0.0285 7.68 1.228 -0.3395 -1.7076 0.6953
-0.3542 7.69 1.4538 -0.4818 -1.8318 0.1585
-0.5671 7.7 1.6187 -0.2462 -1.8242 -0.276
-0.7409 7.71 1.26 0.37 -1.8287 -0.5567
-0.8577 7.72 0.9888 1.2108 -1.8736 -0.4424
-0.9724 7.73 0.6187 2.0031 -1.9938 -0.1309
-0.8893 7.74 0.2248 2.4112 -1.782 0.418
-0.8301 7.75 -0.1885 2.9937 -1.4651 0.9813
-0.7247 7.76 -0.5356 2.6311 -1.3865 1.3319
-0.4331 7.77 -0.7204 2.0527 -1.1482 1.2399
-0.2122 7.78 -0.7091 1.456 -1.1498 1.2091
0.1157 7.79 -0.5357 0.9664 -0.8916 0.5869
0.4641 7.8 -0.2665 0.7516 -0.6013 0.0793
0.8922 7.81 0.0901 0.7023 -0.3674 -0.4466
1.1685 7.82 0.4981 1.0414 -0.1897 -0.7606
1.5036 7.83 0.7568 1.5132 0.0291 -0.686
2.0343 7.84 0.9111 1.7483 0.2395 -0.4719
2.4883 7.85 1.1099 1.7657 0.4283 0.0105
2.5773 7.86 0.8993 1.3676 0.5381 0.5056
2.7262 7.87 0.5839 0.6321 0.6204 0.8851
2.9947 7.88 0.2431 -0.0427 0.796 1.0526
2.8004 7.89 -0.174 -0.7368 0.8647 0.8465
2.9601 7.9 -0.6682 -0.9273 0.8687 0.4773
2.6064 7.91 -0.9724 -1.0132 0.8374 -0.0921
2.7603 7.92 -1.0831 -0.5645 0.8158 -0.597
2.6769 7.93 -1.2339 0.1604 0.8558 -1.0499
2.4168 7.94 -1.0369 0.8884 0.6759 -1.032
1.7017 7.95 -0.7752 1.3983 0.7201 -0.9408
1.4609 7.96 -0.3287 1.798 0.5528 -0.4168
1.0849 7.97 0.0494 1.4692 0.4165 0.1111
0.9026 7.98 0.3988 1.2585 0.3213 0.4911
0.4783 7.99 0.5861 0.9686 0.2056 0.7697
0.1907 8.0 0.6576 0.6509 0.1221 0.6004
-0.1 8.01 0.5579 0.7144 0.0198 0.291
-0.3496 8.02 0.2515 1.0817 -0.054 -0.2739
-0.5602 8.03 -0.132 1.8053 -0.1124 -0.7796
-0.6219 8.04 -0.6165 2.5128 -0.1626 -1.1477
-0.6473 8.05 -0.9567 2.5133 -0.1491 -1.5321
-0.6554 8.06 -1.4065 2.9751 -0.1309 -1.3364
-0.559 8.07 -1.5999 2.5435 -0.0707 -0.7918
-0.4636 8.08 -1.3844 1.7108 0.0127 -0.3563
-0.279 8.09 -1.3643 1.1158 0.1249 0.1497
-0.0976 8.1 -1.1131 0.3708 0.2624 0.3966
0.1662 8.11 -0.6626 -0.1075 0.3936 0.3666
0.3947 8.12 -0.3007 -0.2479 0.6376 0.0499
0.6404 8.13 0.04 -0.0282 0.7646 -0.4531
1.004 8.14 0.2718 0.3868 1.0906 -1.0281
1.2184 8.15 0.3164 0.8217 1.148 -1.5575
1.369 8.16 0.2049 0.9889 1.4582 -1.7332
1.7271 8.17 -0.0414 0.8999 1.5818 -1.6553
1.7259 8.18 -0.4124 0.5945 1.7307 -1.3624
1.9547 8.19 -0.7695 0.1099 2.1959 -0.8073
1.9564 8.2 -1.1548 -0.325 2.356 -0.2549
1.9602 8.21 -1.5641 -0.5208 2.1964 0.0851
1.8266 8.22 -1.7571 -0.3896 2.7035 0.1264
1.8821 8.23 -1.796 0.1302 2.5962 -0.1328
1.7218 8.24 -1.7108 0.9 2.4793 -0.5689
1.5913 8.25 -1.4349 1.678 2.72 -1.1915
1.6579 8.26 -1.0044 2.1434 2.6971 -1.6092
1.4304 8.27 -0.4783 2.5684 2.7432 -1.8033
1.2549 8.28 -0.155 2.49 2.4252 -1.8728
1.1182 8.29 0.0737 2.4148 2.533 -1.4515
0.9091 8.3 0.1398 1.6848 2.5687 -1.1279
0.785 8.31 0.0539 1.153 2.0444 -0.5545
0.6242 8.32 -0.201 0.9502 2.0286 -0.1511
0.4784 8.33 -0.6035 1.0092 1.8326 -0.0377
0.4401 8.34 -0.9566 1.387 1.7217 -0.226
0.4393 8.35 -1.3335 1.5394 1.423 -0.6007
0.4339 8.36 -1.7881 1.7688 1.2561 -1.2767
0.4552 8.37 -1.7397 1.8894 1.2253 -1.8865
0.466 8.38 -1.9681 1.5653 1.1374 -1.9893
0.4958 8.39 -1.5431 1.0817 1.1036 -2.1226
0.5153 8.4 -1.3794 0.2625 0.8751 -1.7071
0.6469 8.41 -1.0253 -0.3962 0.8739 -1.1755
0.7124 8.42 -0.6029 -0.812 0.9105 -0.7858
0.6626 8.43 -0.2291 -0.9126 0.7985 -0.3112
0.767 8.44 0.0338 -0.676 0.8518 -0.1063
0.8298 8.45 0.1262 -0.0361 0.8969 -0.2117
0.7284 8.46 0.0529 0.5835 1.0911 -0.6283
0.7717 8.47 -0.19 1.086 1.1035 -1.1989
0.7715 8.48 -0.5482 1.3107 1.2697 -1.7449
0.6628 8.49 -0.9093 1.4751 1.3515 -1.8352
0.5352 8.5 -1.2113 1.0528 1.4724 -2.0554
0.4731 8.51 -1.6804 0.7274 1.6875 -1.7035
0.4459 8.52 -1.9621 0.4883 1.8718 -1.5035
0.3381 8.53 -1.6662 0.5724 2.0598 -0.7406
0.2693 8.54 -1.7763 0.9872 2.2044 -0.3044
0.2258 8.55 -1.2404 1.4679 2.0524 -0.0514
0.1764 8.56 -0.8485 2.243 2.0871 -0.0813
0.1941 8.57 -0.5136 2.7809 2.4655 -0.3931
0.1761 8.58 -0.1158 2.7543 2.494 -0.8941
0.2482 8.59 0.155 2.8579 2.1182 -1.5226
0.2959 8.6 0.2481 2.0462 2.1355 -1.8621
0.4034 8.61 0.1878 1.5158 2.1313 -1.9815
0.507 8.62 -0.032 0.645 2.2395 -1.8296
0.6274 8.63 -0.3612 0.1156 1.874 -1.3799
0.8258 8.64 -0.7009 -0.0838 1.8297 -0.7818
0.9397 8.65 -1.176 0.0542 1.6361 -0.1976
1.2754 8.66 -1.3393 0.3679 1.3633 0.1307
1.2661 8.67 -1.6189 0.7472 1.1575 0.1712
1.616 8.68 -1.6074 1.055 1.1178 -0.0641
1.6683 8.69 -1.388 0.9757 0.758 -0.4896
1.7709 8.7 -1.1236 0.5197 0.5898 -0.9698
1.6305 8.71 -0.7026 0.029 0.3624 -1.4648
1.7159 8.72 -0.2973 -0.4851 0.1433 -1.6702
1.6347 8.73 0.1029 -0.87 -0.0275 -1.4479
1.5241 8.74 0.3739 -0.7734 -0.2014 -1.0934
1.4459 8.75 0.4673 -0.3015 -0.3292 -0.5125
1.2736 8.76 0.465 0.4019 -0.4398 0.0198
1.0804 8.77 0.2079 1.3272 -0.4778 0.4444
0.7105 8.78 -0.1019 1.9862 -0.5875 0.5346
0.4494 8.79 -0.5339 2.5583 -0.5801 0.3507
0.1895 8.8 -0.9404 2.3487 -0.5906 -0.0373
-0.0863 8.81 -1.2598 2.0949 -0.4754 -0.5428
-0.4111 8.82 -1.3156 1.713 -0.4448 -1.0629
-0.6702 8.83 -1.4358 1.0742 -0.3021 -1.1378
-0.8627 8.84 -1.2073 0.8189 -0.1941 -1.2645
-1.0007 8.85 -0.8387 0.9344 -0.0624 -0.8385
-1.1017 8.86 -0.3995 1.1772 0.0686 -0.2692
-1.1953 8.87 0.0157 1.4671 0.2078 0.317
-1.2114 8.88 0.4395 1.7721 0.3396 0.8143
-1.1935 8.89 0.7122 2.0398 0.4919 0.9967
-1.2139 8.9 0.8294 1.8707 0.6289 0.926
-0.8697 8.91 0.6879 1.1131 0.729 0.507
-0.6663 8.92 0.5995 0.4409 0.8297 0.0068
-0.4142 8.93 0.2161 -0.3896 0.9102 -0.4223
-0.0967 8.94 -0.1655 -0.8458 0.9877 -0.7881
0.2291 8.95 -0.576 -1.0689 0.9266 -0.6946
0.6573 8.96 -0.9243 -0.909 0.919 -0.4462
1.0177 8.97 -0.9524 -0.3771 0.8605 0.0856
1.2175 8.98 -0.9714 0.2048 0.7819 0.7369
1.4395 8.99 -0.8323 0.7205 0.6304 1.2143
1.7785 9.0 -0.4941 0.9777 0.53 1.4196
1.9111 9.01 -0.1087 0.9142 0.3959 1.3215
2.135 9.02 0.3345 0.6491 0.1947 1.109
2.3191 9.03 0.6987 0.3028 0.0235 0.5393
2.1887 9.04 1.0432 0.0458 -0.1382 0.0983
2.279 9.05 1.1483 0.0585 -0.3033 -0.2537
2.1448 9.06 1.0604 0.3967 -0.5291 -0.2934
1.8831 9.07 0.8353 0.9466 -0.5948 -0.0808
