# label : secret experiment #3557
#y6 y1 time y2 y4 y5 y3
0.7415 0.44 3.88 -2.7276 1.776 -0.696 -1.0628
0.7131 0.6701 3.89 -2.4262 1.7568 1.0735 -1.0272
0.746 0.7824 3.9 -2.5268 1.5443 -0.6587 -0.8695
0.6924 0.8408 3.91 -2.5847 1.3693 1.0607 -0.5829
0.5867 0.8451 3.92 -2.5797 0.9837 -0.7342 -0.4722
0.584 0.9416 3.93 -2.2369 0.5429 1.0589 -0.3304
0.4772 0.8301 3.94 -2.1434 0.1233 -0.748 -0.1526
0.3727 0.5882 3.95 -2.1243 -0.2441 1.1239 0.0359
0.2197 0.3849 3.96 -2.1574 -0.5862 -0.7161 0.1947
0.1081 0.1865 3.97 -2.0403 -0.656 1.0805 0.3751
-0.0171 -0.0546 3.98 -1.9441 -0.6834 -0.7402 0.5253
-0.1602 -0.3055 3.99 -1.9075 -0.676 1.0744 0.7729
-0.273 -0.5134 4.0 -1.906 -0.4328 -0.8447 0.9427
-0.4113 -0.818 4.01 -1.732 -0.1576 1.0736 1.138
-0.6214 -0.9474 4.02 -1.4762 0.1236 -0.9062 1.2498
-0.7024 -0.993 4.03 -1.3157 0.3807 0.9623 1.4176
-0.8532 -1.0907 4.04 -1.3812 0.5658 -0.9254 1.5302
-0.9382 -1.3297 4.05 -1.2487 0.6268 1.054 1.5772
-1.1066 -1.1155 4.06 -1.2783 0.5985 -0.8624 1.7108
-1.0897 -1.1786 4.07 -1.1788 0.4036 0.9079 1.8421
-1.3306 -0.9492 4.08 -1.0134 0.0726 -0.8461 2.0002
-1.291 -0.8375 4.09 -1.0605 -0.2961 0.9301 1.9794
-1.3488 -0.5242 4.1 -0.9443 -0.6337 -0.8911 2.054
-1.5364 -0.3483 4.11 -0.931 -1.0063 0.891 2.3583
-1.469 -0.1226 4.12 -0.8031 -1.2824 -0.9004 1.9835
-1.4836 0.1052 4.13 -0.8165 -1.5131 0.9901 2.0981
-1.4802 0.3038 4.14 -0.8362 -1.6107 -0.9101 2.351
-1.4251 0.4869 4.15 -0.8025 -1.533 0.9893 2.1412
-1.4144 0.5718 4.16 -0.7402 -1.1798 -1.0012 2.0612
-1.334 0.6106 4.17 -0.7492 -0.8494 0.8898 2.0148
-1.2018 0.6145 4.18 -0.835 -0.3396 -1.023 2.0205
-1.011 0.6156 4.19 -0.9243 0.0829 0.8202 2.0079
-0.8544 0.4468 4.2 -1.0015 0.4905 -1.0826 1.7425
-0.8333 0.2769 4.21 -1.0331 0.8294 0.8936 1.5322
-0.6383 0.0846 4.22 -1.1813 0.9331 -1.0938 1.3169
-0.5249 -0.1622 4.23 -1.0956 1.0609 0.8449 1.419
-0.42 -0.4232 4.24 -1.1797 1.0176 -1.0045 1.1211
-0.2751 -0.7198 4.25 -1.3529 0.8252 0.9116 0.9995
-0.1664 -0.9017 4.26 -1.4393 0.4721 -1.0967 0.7876
-0.0418 -1.0196 4.27 -1.5789 0.29 0.8915 0.5986
0.0754 -1.2445 4.28 -1.5779 0.0409 -0.9877 0.4715
0.1887 -1.4365 4.29 -1.6497 -0.1048 0.898 0.2902
0.302 -1.5051 4.3 -1.7828 -0.1361 -1.1289 0.0991
0.3793 -1.5802 4.31 -1.9434 -0.0252 0.8497 -0.0635
0.4443 -1.4748 4.32 -1.8258 0.1995 -1.0636 -0.2428
0.5054 -1.297 4.33 -2.2483 0.6233 0.8833 -0.3484
0.5453 -1.2245 4.34 -2.121 1.0277 -0.9779 -0.4951
0.5461 -1.1242 4.35 -2.2944 1.4343 0.9024 -0.7171
0.5809 -0.8791 4.36 -2.1865 1.9057 -1.1566 -0.7517
0.6271 -0.6379 4.37 -2.24 2.437 0.902 -0.8874
0.5915 -0.3835 4.38 -2.2645 2.4334 -1.0384 -0.9876
0.5477 -0.1517 4.39 -2.3673 2.905 0.9395 -1.0839
0.4871 0.0384 4.4 -2.6074 2.89 -1.1445 -1.2629
0.409 0.2028 4.41 -2.3793 2.5756 0.8303 -1.1929
0.3097 0.2833 4.42 -2.5264 2.1841 -1.0818 -1.2623
0.1975 0.3298 4.43 -2.4902 1.7364 0.8557 -1.3746
0.1022 0.3254 4.44 -2.3543 1.5547 -1.1189 -1.1505
-0.0065 0.2134 4.45 -2.421 1.0887 0.8549 -1.299
-0.1256 0.1053 4.46 -2.4802 0.9728 -1.1801 -1.1017
-0.2456 -0.0806 4.47 -2.3804 0.8158 0.8801 -1.0911
-0.4001 -0.316 4.48 -2.0638 0.8032 -0.9859 -1.0794
-0.501 -0.4952 4.49 -2.2638 0.9803 0.8848 -1.0267
-0.6563 -0.8085 4.5 -1.8839 1.1338 -1.0001 -0.839
-0.7395 -1.1006 4.51 -1.9159 1.5111 0.8226 -0.7856
-0.7998 -1.373 4.52 -1.6327 1.8089 -1.0336 -0.6335
-0.973 -1.5345 4.53 -1.5816 1.9628 0.9771 -0.4576
-0.9871 -1.6652 4.54 -1.6652 2.2123 -1.0299 -0.3489
-1.0593 -1.9099 4.55 -1.4222 2.0816 0.8802 -0.1454
-1.1562 -1.7788 4.56 -1.294 2.0363 -1.0051 0.0159
-1.1461 -1.9293 4.57 -1.1506 1.9907 0.9829 0.2079
-1.2294 -1.7806 4.58 -1.0668 1.6055 -0.9645 0.3942
-1.1395 -1.6991 4.59 -0.9202 1.1589 0.8573 0.5658
-1.2205 -1.3968 4.6 -0.742 0.7195 -1.0574 0.7671
-1.0241 -1.2481 4.61 -0.6468 0.2668 0.8983 0.8692
-1.0261 -1.0637 4.62 -0.4528 -0.1021 -1.0894 1.0108
-0.9354 -0.7566 4.63 -0.4148 -0.4085 0.9606 1.3165
-0.9232 -0.5622 4.64 -0.2475 -0.5873 -0.9459 1.4987
-0.7652 -0.3121 4.65 -0.154 -0.5042 0.8809 1.7436
-0.6629 -0.1636 4.66 -0.0624 -0.4058 -1.0673 1.8515
-0.5432 -0.0146 4.67 0.0164 -0.1825 1.0079 1.9332
-0.4294 0.0672 4.68 0.0834 0.1167 -1.0586 2.2548
-0.257 0.1024 4.69 0.162 0.3893 0.9455 2.1644
-0.1337 0.0799 4.7 0.2078 0.6621 -0.8884 2.1577
0.027 -0.0128 4.71 0.2649 0.9147 1.0425 2.3646
0.1647 -0.1468 4.72 0.2722 0.9094 -1.0147 2.22
0.3072 -0.3387 4.73 0.266 0.9707 1.0708 2.4533
0.4907 -0.5661 4.74 0.3133 0.7798 -0.905 2.742
0.6591 -0.7385 4.75 0.2671 0.5501 1.0996 2.4944
0.687 -1.0037 4.76 0.2354 0.1937 -0.9571 2.7045
0.8712 -1.3406 4.77 0.2264 -0.1416 1.1418 2.4818
0.9721 -1.5703 4.78 0.19 -0.4751 -0.9767 2.4962
1.1619 -1.5228 4.79 0.1232 -0.7059 1.0822 2.5842
1.1693 -1.9616 4.8 0.074 -0.8024 -0.9377 2.4143
1.3097 -1.7903 4.81 0.0089 -0.7894 1.0511 2.1927
1.2622 -2.0846 4.82 -0.0704 -0.6342 -0.8322 2.2857
1.257 -1.8597 4.83 -0.1481 -0.2602 1.0162 2.324
1.2923 -1.9631 4.84 -0.2183 0.1331 -0.9062 2.314
1.3162 -1.7782 4.85 -0.3139 0.5857 1.0173 2.1052
1.2766 -1.4338 4.86 -0.4129 1.0354 -0.9273 2.0716
1.2607 -1.3188 4.87 -0.5202 1.3183 1.0964 1.7952
1.1506 -1.0666 4.88 -0.5719 1.703 -0.8272 1.6253
1.2116 -0.8633 4.89 -0.6185 1.8777 1.1231 1.7264
0.9719 -0.5506 4.9 -0.7433 1.9531 -0.8448 1.4743
0.8966 -0.3183 4.91 -0.8252 2.0204 1.0932 1.3982
0.9142 -0.1562 4.92 -0.8067 1.788 -0.8094 1.2588
0.7157 -0.0218 4.93 -0.8705 1.3709 1.2227 0.9956
0.6336 0.0541 4.94 -1.0368 1.1046 -0.8814 0.9581
0.5324 0.0795 4.95 -1.0703 0.9458 1.1258 0.7652
0.4415 0.0398 4.96 -1.0092 0.6589 -0.8173 0.7232
0.3207 -0.0514 4.97 -1.1328 0.6139 1.2376 0.6055
0.1854 -0.1939 4.98 -1.12 0.7166 -0.7825 0.4899
0.1113 -0.3924 4.99 -1.1142 1.0518 1.2343 0.4116
0.0198 -0.6254 5.0 -1.179 1.2273 -0.7784 0.3418
-0.0518 -0.9079 5.01 -1.1773 1.5261 1.175 0.2531
-0.1099 -1.1219 5.02 -1.1481 1.8635 -0.7543 0.2129
-0.1398 -1.3743 5.03 -1.0668 2.6453 1.0997 0.1537
-0.1782 -1.496 5.04 -1.0087 2.7369 -0.719 0.1002
-0.2091 -1.7748 5.05 -0.9064 2.9483 1.2461 0.0877
-0.1781 -1.7209 5.06 -0.8879 3.0998 -0.8131 0.0583
-0.1524 -1.8169 5.07 -0.778 2.6035 1.1323 0.0463
-0.1129 -1.7558 5.08 -0.6685 2.5075 -0.8421 0.0507
-0.0645 -1.7936 5.09 -0.5222 1.9403 1.2129 0.061
0.0134 -1.5248 5.1 -0.4733 1.7612 -0.7728 0.0768
0.1 -1.5008 5.11 -0.3216 1.3575 1.3097 0.098
0.2161 -1.3309 5.12 -0.2158 0.9492 -0.8524 0.1211
0.3445 -0.9843 5.13 -0.1036 0.6758 1.1296 0.1853
0.4147 -0.8169 5.14 0.0195 0.4232 -0.7121 0.2318
0.5989 -0.4949 5.15 0.1488 0.3754 1.3155 0.2455
0.6756 -0.2617 5.16 0.2426 0.5156 -0.7282 0.3378
0.889 -0.0721 5.17 0.3782 0.6481 1.1652 0.3888
1.0116 0.1031 5.18 0.4892 0.9557 -0.783 0.4077
1.2936 0.2166 5.19 0.5444 1.1498 1.336 0.4933
1.4379 0.3224 5.2 0.6709 1.2792 -0.819 0.575
1.5435 0.331 5.21 0.7027 1.5805 1.2492 0.5595
1.6227 0.3021 5.22 0.8358 1.6353 -0.8051 0.6087
1.6602 0.1758 5.23 0.9588 1.5114 1.2105 0.7821
1.9495 0.0382 5.24 0.9033 1.3207 -0.778 0.82
1.9184 -0.1569 5.25 1.1352 0.8144 1.1736 0.8538
1.9567 -0.3563 5.26 1.1699 0.4212 -0.8418 0.8753
2.3552 -0.6373 5.27 1.1522 -0.0487 1.2905 0.8231
2.1814 -0.7526 5.28 1.0762 -0.5063 -0.8022 0.8287
2.2715 -0.9492 5.29 1.1987 -0.8199 1.1487 1.0213
2.2653 -1.1764 5.3 1.0326 -1.0002 -0.8404 0.9946
2.3853 -1.3722 5.31 1.0808 -1.1843 1.1638 0.9138
2.1822 -1.2999 5.32 1.0547 -1.2155 -0.8524 0.9929
2.2241 -1.5596 5.33 1.0399 -0.9474 1.1242 0.8623
2.267 -1.3668 5.34 0.8719 -0.6818 -0.8088 0.8805
2.2855 -1.437 5.35 0.8598 -0.3603 1.1825 1.0194
2.0572 -1.203 5.36 0.7597 -0.0223 -0.8393 0.9515
2.0777 -1.0841 5.37 0.7239 0.293 1.0606 0.9021
1.8764 -0.7009 5.38 0.6108 0.4884 -0.9127 0.8059
1.777 -0.5258 5.39 0.5105 0.6377 1.178 0.8382
1.4788 -0.2463 5.4 0.3548 0.6982 -0.9287 0.7587
1.4909 0.0033 5.41 0.2578 0.5434 1.1379 0.7374
1.2884 0.2328 5.42 0.1447 0.2519 -0.9796 0.6834
1.1522 0.474 5.43 0.0429 -0.0322 1.1163 0.6283
1.2389 0.5911 5.44 -0.0854 -0.333 -0.8674 0.685
1.0691 0.7862 5.45 -0.2004 -0.6117 1.09 0.5972
0.9886 0.8286 5.46 -0.2895 -0.8117 -0.956 0.5027
0.7531 0.8131 5.47 -0.4682 -0.8658 0.947 0.5361
0.6723 0.7655 5.48 -0.5848 -0.8512 -0.9177 0.5249
0.6777 0.6755 5.49 -0.5807 -0.5936 1.0248 0.4173
0.5824 0.4941 5.5 -0.7864 -0.236 -1.046 0.4725
0.491 0.3473 5.51 -0.8374 0.176 0.9259 0.426
0.4742 0.1194 5.52 -0.8315 0.6761 -1.0911 0.3807
0.4557 -0.0856 5.53 -0.9821 1.0454 0.9307 0.4283
0.4903 -0.2824 5.54 -0.9986 1.4209 -1.139 0.3569
0.4751 -0.4471 5.55 -1.0948 1.5838 1.008 0.3795
0.5934 -0.6185 5.56 -1.0307 2.0419 -1.1604 0.4245
0.5901 -0.7036 5.57 -1.2211 1.8132 0.8595 0.4425
0.672 -0.8528 5.58 -1.1986 1.5894 -1.0035 0.4659
0.7802 -0.8237 5.59 -1.2366 1.3682 0.8084 0.4401
0.8048 -0.8301 5.6 -1.1814 1.0255 -1.0745 0.5142
1.0019 -0.6782 5.61 -1.1035 0.7791 0.9234 0.597
1.0314 -0.5381 5.62 -1.0207 0.5473 -1.222 0.5478
1.2386 -0.3433 5.63 -1.0557 0.2899 0.8933 0.6204
1.2281 -0.0757 5.64 -1.0478 0.2067 -1.2122 0.7484
1.3828 0.1737 5.65 -0.8707 0.2375 0.8551 0.7635
1.6247 0.4345 5.66 -0.7974 0.3466 -1.2835 0.829
1.6505 0.797 5.67 -0.7607 0.6784 0.7722 0.8483
1.8114 1.0579 5.68 -0.7431 0.9768 -1.3666 0.8585
2.0354 1.0856 5.69 -0.646 1.1919 0.782 0.9815
1.9413 1.4063 5.7 -0.5176 1.6727 -1.3279 0.941
2.1466 1.4531 5.71 -0.4786 1.9115 0.6217 1.0242
1.9814 1.4921 5.72 -0.3906 1.9133 -1.4311 1.1857
2.363 1.4232 5.73 -0.2957 1.8021 0.6467 1.088
2.3769 1.4597 5.74 -0.173 1.6501 -1.3964 1.0601
2.2216 1.3202 5.75 -0.0962 1.1911 0.5664 1.2486
2.248 1.1881 5.76 -0.018 0.8548 -1.5181 1.2172
2.1135 0.9274 5.77 0.0527 0.3593 0.6326 1.0935
2.3208 0.7739 5.78 0.1142 -0.1023 -1.4148 1.1701
2.2114 0.5203 5.79 0.2024 -0.5534 0.5002 1.0995
2.2975 0.3587 5.8 0.2357 -0.9269 -1.5491 1.2526
2.2986 0.1315 5.81 0.2759 -0.9497 0.5401 1.1576
2.0832 -0.0033 5.82 0.3438 -1.0653 -1.4615 1.041
1.8628 -0.0946 5.83 0.3522 -1.0713 0.4576 0.91
1.9027 -0.1473 5.84 0.3695 -0.8942 -1.3679 0.9234
1.8076 -0.1382 5.85 0.3731 -0.6167 0.4757 0.8992
1.6393 -0.0789 5.86 0.3604 -0.3285 -1.6061 0.6885
1.3935 0.0563 5.87 0.2979 -0.0946 0.4007 0.5967
1.2956 0.2519 5.88 0.2569 0.0501 -1.5872 0.5881
1.0992 0.4567 5.89 0.239 0.0908 0.3381 0.3945
0.9468 0.7185 5.9 0.1784 -0.017 -1.5628 0.2922
0.8542 0.9989 5.91 0.096 -0.2428 0.3259 0.1578
0.6745 1.1208 5.92 0.0173 -0.5946 -1.5044 0.0292
0.4627 1.4091 5.93 -0.0653 -1.0617 0.2822 -0.1172
0.3524 1.6019 5.94 -0.1842 -1.2778 -1.7856 -0.2875
0.2419 1.82 5.95 -0.2929 -1.709 0.2943 -0.4217
0.124 2.2671 5.96 -0.3465 -2.123 -1.8066 -0.5895
0.038 1.9573 5.97 -0.4954 -2.2334 0.2323 -0.7457
-0.0445 2.1673 5.98 -0.576 -2.5345 -1.7455 -0.7967
-0.1074 2.0491 5.99 -0.757 -2.4215 0.2135 -0.9905
-0.1545 1.9687 6.0 -0.8852 -1.8411 -1.7065 -1.2065
-0.1701 1.9525 6.01 -0.9552 -1.4608 0.166 -1.3363
-0.2125 1.7724 6.02 -1.1115 -1.2283 -1.6242 -1.2979
-0.2122 1.4929 6.03 -1.3157 -0.7241 0.1521 -1.5203
-0.1858 1.3309 6.04 -1.3712 -0.4238 -1.9515 -1.7067
-0.1508 1.0911 6.05 -1.5088 -0.1544 0.1398 -1.6311
-0.0988 0.9211 6.06 -1.4888 -0.0208 -1.9784 -1.6979
-0.0327 0.7377 6.07 -1.544 -0.004 0.1122 -2.0042
0.0451 0.6033 6.08 -1.7593 -0.1148 -1.8309 -2.0287
0.1214 0.5252 6.09 -1.8139 -0.3402 0.0767 -1.8877
0.2352 0.4661 6.1 -2.005 -0.6384 -1.8832 -1.8387
0.3085 0.5141 6.11 -2.1006 -0.9078 0.0604 -1.809
0.377 0.5119 6.12 -2.1148 -1.1098 -1.8205 -1.8223
0.4905 0.7536 6.13 -2.1481 -1.1656 0.0409 -1.8712
0.5598 0.8428 6.14 -1.9574 -1.2493 -1.9203 -1.8637
0.691 1.1153 6.15 -2.0533 -1.2101 0.0222 -1.8534
0.8129 1.4446 6.16 -1.92 -1.0858 -2.0386 -1.7674
0.7957 1.4853 6.17 -1.9313 -0.6465 0.0054 -1.6233
0.9807 1.9484 6.18 -2.0093 -0.281 -1.8147 -1.6863
1.0747 2.0567 6.19 -1.9665 0.1575 -0.0093 -1.2981
0.9673 2.2241 6.2 -1.8806 0.6001 -1.9728 -1.2725
1.0441 2.6047 6.21 -1.6823 1.0158 -0.0211 -1.0995
1.0133 2.605 6.22 -1.7339 1.1049 -2.0945 -1.0898
1.0247 2.5641 6.23 -1.6129 1.2596 -0.0303 -0.7912
1.0265 2.7843 6.24 -1.51 1.0704 -1.9565 -0.7671
0.9034 2.8394 6.25 -1.3386 0.9372 -0.0359 -0.5623
1.0303 2.6798 6.26 -1.2343 0.5789 -1.9899 -0.3779
0.9273 2.5857 6.27 -1.1015 0.2786 -0.0457 -0.1972
0.6958 2.2806 6.28 -1.1886 -0.1108 -1.8977 -0.0414
0.6995 2.0872 6.29 -0.9124 -0.481 -0.052 0.1278
0.5621 1.8217 6.3 -0.9114 -0.7084 -1.7611 0.2756
0.4357 1.5398 6.31 -0.7467 -0.9292 -0.0509 0.4352
0.2325 1.4054 6.32 -0.6576 -0.8583 -1.9574 0.5381
0.0894 1.0533 6.33 -0.5203 -0.726 -0.0455 0.7628
-0.0758 1.0425 6.34 -0.4198 -0.5293 -1.7564 0.7864
-0.2401 0.8441 6.35 -0.3323 -0.2357 -0.0451 0.87
-0.4166 0.9163 6.36 -0.2415 0.0348 -1.748 1.1252
-0.5498 0.8759 6.37 -0.1682 0.2816 -0.0361 1.1223
-0.7383 0.9402 6.38 -0.0869 0.4172 -2.0022 1.1774
-0.8284 0.9946 6.39 -0.0147 0.4695 -0.0296 1.1144
-1.0531 1.3873 6.4 0.0425 0.3501 -2.0756 1.3637
-1.2428 1.4734 6.41 0.0821 0.1335 -0.0213 1.2359
-1.2179 1.8584 6.42 0.1128 -0.2033 -1.9973 1.2107
-1.355 2.1374 6.43 0.1365 -0.6701 -0.0064 1.1349
-1.5204 2.0862 6.44 0.1516 -1.0456 -1.827 1.15
-1.6705 2.6388 6.45 0.1357 -1.5804 0.0102 1.1981
-1.7162 2.8507 6.46 0.1446 -1.8666 -1.9125 0.9579
-1.6563 2.8295 6.47 0.1084 -2.1703 0.0306 0.8771
-1.6849 3.0415 6.48 0.082 -2.3854 -1.947 0.9141
-1.7669 2.9994 6.49 0.0381 -2.2326 0.0465 0.6754
-2.0175 2.596 6.5 -0.0109 -2.3751 -1.716 0.564
-2.0347 2.7203 6.51 -0.0757 -2.2913 0.0672 0.4336
-1.8116 2.874 6.52 -0.1429 -1.6451 -1.8611 0.2577
-1.6099 2.6154 6.53 -0.2234 -1.4387 0.105 0.0933
-1.699 2.3024 6.54 -0.259 -1.2482 -1.775 -0.0865
-1.6642 1.8809 6.55 -0.3924 -1.032 0.1277 -0.2786
-1.7247 1.6738 6.56 -0.4245 -0.9287 -1.6061 -0.4431
-1.4083 1.5668 6.57 -0.547 -1.0035 0.166 -0.6247
-1.3944 1.3285 6.58 -0.6233 -1.2747 -1.5384 -0.8261
-1.312 1.0072 6.59 -0.6604 -1.3093 0.205 -1.1328
-1.2977 0.9411 6.6 -0.8493 -1.96 -1.6557 -1.3208
-1.0678 0.8165 6.61 -0.8114 -2.0551 0.2069 -1.3757
-0.9354 0.8923 6.62 -0.9008 -2.5978 -1.5061 -1.6498
-0.8068 0.8826 6.63 -1.0701 -2.8256 0.2451 -1.7732
-0.8714 1.0124 6.64 -1.0979 -2.5491 -1.644 -2.0741
-0.6626 1.2114 6.65 -1.1113 -2.8018 0.2996 -2.2574
-0.6917 1.1659 6.66 -1.043 -2.5339 -1.3923 -2.3244
-0.6173 1.6245 6.67 -1.2049 -2.3595 0.3467 -2.4403
-0.5303 1.576 6.68 -1.109 -1.7728 -1.3684 -2.5731
-0.5851 1.9896 6.69 -1.1155 -1.3076 0.403 -2.5022
-0.5754 2.2865 6.7 -1.2184 -0.928 -1.5253 -2.8657
-0.5535 2.5295 6.71 -1.2232 -0.4626 0.4022 -2.6909
-0.5962 2.4342 6.72 -1.1799 -0.1675 -1.4452 -3.0144
-0.6389 2.7995 6.73 -1.0638 -0.004 0.495 -2.9624
-0.6391 2.8157 6.74 -1.0554 0.0243 -1.1669 -3.1055
-0.8465 2.6138 6.75 -0.9827 -0.0723 0.5104 -3.0825
-0.855 2.6467 6.76 -0.9253 -0.285 -1.2853 -2.8493
-0.9832 2.3461 6.77 -0.7741 -0.5497 0.5953 -2.886
-1.0525 2.4344 6.78 -0.6903 -0.8096 -1.1909 -2.9484
-1.2121 2.1095 6.79 -0.6598 -1.1126 0.6809 -2.435
-1.3749 1.8429 6.8 -0.4537 -1.2739 -1.0692 -2.3201
-1.4541 1.5494 6.81 -0.3806 -1.368 0.6737 -2.4799
-1.7768 1.4752 6.82 -0.2276 -1.1763 -1.0334 -2.2047
-1.7777 1.0411 6.83 -0.0856 -0.9093 0.7142 -2.4139
-2.1299 0.9139 6.84 0.0476 -0.6699 -0.9383 -2.2842
-2.1467 0.6773 6.85 0.1846 -0.2397 0.804 -1.8279
-2.1039 0.6355 6.86 0.354 0.1702 -0.9197 -1.6954
-2.2443 0.4987 6.87 0.4402 0.559 0.8248 -1.5252
-2.4803 0.4929 6.88 0.6312 0.8779 -0.8195 -1.4053
-2.5723 0.5066 6.89 0.7299 0.9913 0.9069 -1.4235
-2.922 0.6558 6.9 0.8555 1.1051 -0.8645 -1.1167
-2.6532 0.8022 6.91 1.1246 0.8964 1.0084 -0.9335
-2.9177 0.973 6.92 1.2787 0.671 -0.7261 -0.7821
-3.0564 1.1871 6.93 1.287 0.2367 0.9554 -0.6915
-3.173 1.2445 6.94 1.2968 -0.1554 -0.729 -0.499
-3.0673 1.5768 6.95 1.4721 -0.5165 1.0528 -0.3827
-2.8095 1.857 6.96 1.446 -0.926 -0.6055 -0.2771
-3.195 2.1024 6.97 1.507 -1.2726 1.2232 -0.136
-2.6521 1.9276 6.98 1.7876 -1.4545 -0.5173 -0.0406
-2.7882 2.0293 6.99 1.8228 -1.4813 1.2167 0.0606
-2.7304 2.0599 7.0 1.8701 -1.4056 -0.5231 0.1612
-2.7853 2.3512 7.01 2.0361 -1.0077 1.2 0.2126
-2.6079 2.173 7.02 1.9367 -0.8916 -0.4104 0.314
-2.5863 1.7887 7.03 1.8873 -0.4867 1.4321 0.3276
-2.4104 1.7562 7.04 2.0173 -0.286 -0.3108 0.3768
-2.1664 1.3515 7.05 1.6761 -0.15 1.5112 0.4233
-2.0794 1.2607 7.06 1.9216 -0.1085 -0.2939 0.3905
-1.9593 1.0271 7.07 1.9061 -0.2159 1.5055 0.3851
-1.6382 0.6844 7.08 1.6194 -0.4738 -0.2026 0.4061
-1.5948 0.397 7.09 1.7572 -0.8235 1.623 0.3588
-1.5957 0.2186 7.1 1.697 -1.1544 -0.1551 0.3317
-1.3979 0.0217 7.11 1.4924 -1.8197 1.5574 0.2503
-1.2561 -0.1183 7.12 1.413 -2.0642 -0.075 0.2075
-1.1942 -0.1965 7.13 1.4135 -2.2879 1.5455 0.1137
-1.1647 -0.221 7.14 1.3506 -2.7645 -0.0134 0.0457
-1.016 -0.1735 7.15 1.2659 -2.8891 1.7069 -0.0394
-0.9924 -0.0713 7.16 1.2115 -2.4812 0.0513 -0.1284
-0.8484 0.0665 7.17 1.0084 -2.3435 1.7098 -0.2411
-0.94 0.2633 7.18 0.9432 -1.8856 0.1023 -0.3463
-0.9818 0.4731 7.19 0.8534 -1.5727 1.7841 -0.4162
-0.9523 0.5915 7.2 0.8679 -1.3794 0.18 -0.5063
-0.9626 0.9383 7.21 0.8106 -1.0876 1.7024 -0.6448
-1.0091 1.0035 7.22 0.6922 -0.7669 0.2365 -0.7078
-1.1273 1.2227 7.23 0.7125 -0.5937 1.9661 -0.8631
-1.007 1.3461 7.24 0.641 -0.5992 0.2887 -0.9384
-1.1441 1.4094 7.25 0.604 -0.6705 1.8893 -0.9732
-1.2579 1.428 7.26 0.6588 -0.9967 0.3754 -1.0412
-1.4399 1.2128 7.27 0.604 -1.1533 2.0052 -1.0798
-1.5169 1.2579 7.28 0.6389 -1.426 0.4095 -1.1177
-1.6511 1.1323 7.29 0.6917 -1.7078 2.0168 -1.2781
-1.6191 0.8203 7.3 0.674 -1.8545 0.4219 -1.3483
-1.8622 0.5604 7.31 0.705 -1.9108 2.1078 -1.237
-1.9046 0.3241 7.32 0.7532 -1.6203 0.4781 -1.3121
-2.2158 0.0474 7.33 0.8031 -1.5646 2.0504 -1.3283
-2.29 -0.2275 7.34 0.9032 -1.068 0.517 -1.2522
-2.1708 -0.4856 7.35 0.9631 -0.7601 2.1368 -1.3772
-2.1104 -0.6602 7.36 1.1399 -0.2199 0.5392 -1.339
-2.341 -0.8734 7.37 1.1821 0.266 2.3623 -1.2781
-2.5004 -1.0589 7.38 1.3967 0.7176 0.6886 -1.2953
-2.2203 -1.0192 7.39 1.3753 0.9529 2.0543 -1.246
-2.2159 -1.0663 7.4 1.5137 1.1077 0.6059 -1.3445
-2.5792 -1.0934 7.41 1.6052 1.0791 2.1106 -1.2481
-2.2795 -0.8882 7.42 1.8241 0.9044 0.6876 -1.1858
-2.4713 -0.7434 7.43 1.6942 0.787 2.5257 -1.0071
-2.2294 -0.5861 7.44 1.8751 0.471 0.6893 -1.1176
-2.4566 -0.3799 7.45 1.9104 0.1546 2.2439 -0.9885
-2.1123 -0.1437 7.46 2.2378 -0.1019 0.754 -0.8503
-2.0769 0.0585 7.47 2.3206 -0.2858 2.5686 -0.9084
-2.0672 0.2542 7.48 2.2528 -0.3548 0.8019 -0.7707
-1.6851 0.3468 7.49 2.7718 -0.2897 2.4816 -0.7416
-1.7093 0.4912 7.5 2.5355 -0.102 0.9028 -0.7731
-1.6189 0.5751 7.51 2.4753 0.2009 2.2341 -0.6139
-1.4125 0.4643 7.52 2.6745 0.5323 0.8734 -0.5999
-1.1326 0.4257 7.53 3.0191 0.8646 2.304 -0.6259
-1.0406 0.3155 7.54 2.7163 1.1115 0.8016 -0.5554
-0.8557 0.129 7.55 3.1241 1.3899 2.6279 -0.5069
-0.6136 -0.0845 7.56 3.1225 1.661 0.8141 -0.5202
-0.4679 -0.3559 7.57 3.1061 1.3959 2.5756 -0.492
-0.3821 -0.6204 7.58 3.0064 1.2952 0.9578 -0.4929
-0.2264 -0.9169 7.59 3.0818 1.0355 2.4002 -0.4619
-0.0719 -1.0812 7.6 2.6549 0.5702 0.8315 -0.4599
0.0405 -1.473 7.61 2.6418 0.1367 2.3798 -0.4767
0.1537 -1.6787 7.62 2.5928 -0.3136 0.825 -0.4945
0.2305 -1.8691 7.63 2.4929 -0.6653 2.3182 -0.4368
0.3352 -1.7279 7.64 2.6329 -0.8642 0.9625 -0.5181
0.3365 -1.7387 7.65 2.3864 -1.0138 2.3218 -0.5235
0.4181 -1.9416 7.66 2.5471 -1.079 0.8667 -0.5253
0.4301 -1.8626 7.67 2.4659 -1.0149 2.1913 -0.5151
0.4107 -1.6185 7.68 2.3399 -0.7489 0.9035 -0.5154
0.3965 -1.6168 7.69 2.3357 -0.5121 2.4091 -0.6258
0.3523 -1.2745 7.7 2.0024 -0.1788 0.8915 -0.659
0.3064 -1.1063 7.71 1.9955 0.0856 2.3661 -0.6796
