# y : signal strength
#time y2 y1
9.49 2.7594 -0.9342
9.5 2.0416 0.0088
9.51 1.1371 -1.6202
9.52 1.2243 0.1404
9.53 2.0816 -1.1671
9.54 3.177 -0.9828
9.55 2.3501 -0.032
9.56 1.2249 -1.6854
9.57 0.9594 0.228
9.58 1.9946 -1.1734
9.59 2.6564 -0.6451
9.6 2.5192 0.1897
9.61 1.3056 -1.2895
9.62 0.719 0.6139
9.63 1.565 -0.7318
9.64 2.4274 -0.1654
9.65 2.0812 0.6255
9.66 1.2555 -0.8675
9.67 0.4019 1.0707
9.68 1.0287 -0.2665
9.69 1.9846 0.4368
9.7 2.0685 1.1102
9.71 1.177 -0.3059
9.72 0.1481 1.6426
9.73 0.5232 0.2792
9.74 1.6597 1.121
9.75 1.8554 1.6796
9.76 0.9629 0.2603
9.77 -0.082 2.2977
9.78 0.0141 0.7553
9.79 1.028 1.5722
9.8 1.6989 2.1537
9.81 0.8039 0.5491
9.82 -0.2764 2.4352
9.83 -0.4138 0.898
9.84 0.6074 1.8659
9.85 1.3967 2.0069
9.86 0.8093 0.7423
9.87 -0.3843 2.4673
9.88 -0.758 0.8679
9.89 0.1146 1.5466
9.9 0.9766 2.1029
9.91 0.7866 0.5992
9.92 -0.3435 2.559
9.93 -1.0295 0.5827
9.94 -0.2523 1.4575
9.95 0.7495 1.4957
9.96 0.7765 0.2318
9.97 -0.2952 2.115
9.98 -1.1241 0.1289
9.99 -0.5066 1.0178
10.0 0.5608 0.9636
10.01 0.8498 -0.235
10.02 -0.0947 1.6062
10.03 -1.0863 -0.3459
10.04 -0.6492 0.6524
10.05 0.4753 0.5674
10.06 0.9825 -0.6651
10.07 0.1964 1.0759
10.08 -0.754 -0.7725
10.09 -0.7847 0.3306
10.1 0.3728 0.1986
10.11 1.1668 -0.8308
10.12 0.5545 0.9698
10.13 -0.5762 -0.9054
10.14 -0.6825 0.277
10.15 0.3656 0.1081
10.16 1.2875 -0.8089
10.17 0.86 0.9467
10.18 -0.1448 -0.9746
10.19 -0.5001 0.4474
10.2 0.3564 0.2694
10.21 1.4469 -0.6309
10.22 1.488 1.1085
10.23 0.304 -0.5829
10.24 -0.2624 0.819
10.25 0.4873 0.5767
10.26 1.6708 -0.1218
10.27 1.792 1.7119
10.28 0.745 -0.1438
10.29 0.0461 1.303
10.3 0.5828 1.0946
10.31 1.8428 0.4725
10.32 2.29 2.2007
10.33 1.285 0.3742
10.34 0.4061 2.0979
10.35 0.6923 1.5506
10.36 1.756 0.9961
10.37 2.523 2.3797
10.38 1.714 0.7798
10.39 0.6512 2.2572
10.4 0.7329 1.9022
10.41 1.7024 1.3695
10.42 2.7139 3.067
10.43 2.2809 1.0508
10.44 1.001 2.6568
10.45 0.6873 1.9229
10.46 1.5856 1.5296
10.47 2.5258 2.8828
10.48 2.2621 0.9095
10.49 1.2676 2.6325
10.5 0.7719 1.6119
10.51 1.4839 1.2329
10.52 2.4374 2.5146
10.53 2.6542 0.7262
10.54 1.2626 2.0599
10.55 0.672 1.4287
10.56 1.1656 0.9096
10.57 2.3089 2.3046
10.58 2.5332 0.1989
10.59 1.5052 1.689
10.6 0.5056 0.7439
10.61 0.7751 0.452
10.62 1.9338 1.5843
10.63 2.3439 -0.3064
10.64 1.4984 1.4501
10.65 0.3931 0.2512
10.66 0.442 0.0115
10.67 1.4554 1.1256
10.68 2.1568 -0.8232
10.69 1.3879 0.8499
10.7 0.2338 -0.1607
10.71 0.029 -0.2978
10.72 1.0015 0.8341
10.73 1.8885 -0.9596
10.74 1.3222 0.7642
10.75 0.0487 -0.3821
10.76 -0.3835 -0.3223
10.77 0.3911 0.7905
10.78 1.2236 -0.9182
10.79 1.0337 0.8431
10.8 -0.0988 -0.2956
10.81 -0.7555 -0.1303
10.82 -0.1197 0.9745
10.83 0.9579 -0.6966
10.84 0.8371 1.1678
10.85 -0.2297 -0.011
10.86 -0.977 0.2435
10.87 -0.6588 1.271
10.88 0.4507 -0.3573
10.89 0.6402 1.4837
10.9 -0.3119 0.3891
10.91 -1.2832 0.7286
10.92 -1.1342 1.8684
10.93 0.031 0.1484
10.94 0.4814 1.9264
10.95 -0.2688 0.8024
10.96 -1.4259 1.2362
10.97 -1.4679 2.1596
10.98 -0.3626 0.6153
10.99 0.4025 2.5407
11.0 -0.1888 1.1202
11.01 -1.3908 1.6325
11.02 -1.5601 2.5171
11.03 -0.5833 0.8091
11.04 0.2614 2.5527
11.05 -0.0579 1.1569
11.06 -1.1646 1.677
11.07 -1.5347 2.1405
11.08 -0.8762 0.7982
11.09 0.2352 2.5903
11.1 0.1367 0.9984
11.11 -0.8369 1.4948
11.12 -1.58 1.8713
11.13 -0.8705 0.4465
11.14 0.2129 2.4753
11.15 0.3775 0.6103
11.16 -0.5373 1.2645
11.17 -1.4965 1.4219
11.18 -0.993 -0.0355
11.19 0.2719 1.7227
11.2 0.6535 -0.007
11.21 -0.1342 0.6346
11.22 -1.183 0.8543
11.23 -0.7746 -0.5811
11.24 0.292 1.2867
11.25 0.9746 -0.571
11.26 0.3218 0.1428
11.27 -0.6874 0.3523
11.28 -0.6927 -1.0495
11.29 0.3458 0.7539
11.3 1.1148 -1.0931
11.31 0.8041 -0.1977
11.32 -0.3021 -0.0489
11.33 -0.6068 -1.4041
11.34 0.4185 0.4484
11.35 1.3375 -1.355
11.36 1.1421 -0.3166
11.37 0.1227 -0.2312
11.38 -0.3891 -1.2996
11.39 0.4177 0.4059
11.4 1.4855 -1.2539
11.41 1.6167 -0.1867
11.42 0.5508 -0.1155
11.43 -0.1984 -1.285
11.44 0.365 0.7326
11.45 1.6586 -1.1337
11.46 1.88 0.147
11.47 0.8029 0.1972
11.48 -0.0415 -0.7579
11.49 0.2996 1.0483
11.5 1.5603 -0.6367
11.51 1.9446 0.6012
11.52 1.0658 0.6224
11.53 0.0659 -0.3485
11.54 0.1279 1.4413
11.55 1.337 -0.2544
11.56 1.9524 1.1715
11.57 1.2931 0.9342
11.58 0.1104 0.0993
11.59 -0.0709 1.7026
11.6 0.9163 0.0471
11.61 1.8588 1.3601
11.62 1.2921 1.0576
11.63 0.1124 0.3585
11.64 -0.3103 2.017
11.65 0.492 0.1447
11.66 1.5185 1.6207
11.67 1.231 1.1667
11.68 0.0655 0.3247
11.69 -0.649 1.7441
11.7 -0.0001 -0.0291
11.71 1.0909 1.4801
11.72 1.0889 0.8296
11.73 -0.0277 0.0524
11.74 -0.8826 1.5134
11.75 -0.4648 -0.4383
11.76 0.593 1.0416
11.77 0.7879 0.316
11.78 -0.1505 -0.4098
11.79 -1.2714 1.0439
11.8 -0.9806 -1.021
11.81 0.0269 0.4443
11.82 0.4689 -0.3183
11.83 -0.2976 -0.9434
11.84 -1.4226 0.398
11.85 -1.4766 -1.6774
11.86 -0.4726 -0.0833
11.87 0.2013 -0.8762
11.88 -0.3848 -1.4052
11.89 -1.6117 -0.0888
11.9 -1.9295 -2.2054
11.91 -0.9234 -0.4564
11.92 -0.1435 -1.2275
11.93 -0.4914 -1.598
11.94 -1.6303 -0.4183
11.95 -2.2006 -2.2013
11.96 -1.3607 -0.6101
11.97 -0.4279 -1.559
11.98 -0.5691 -1.7233
11.99 -1.7073 -0.4634
12.0 -2.4679 -2.2169
12.01 -1.9874 -0.5502
12.02 -0.6767 -1.5962
12.03 -0.5156 -1.6903
12.04 -1.5544 -0.2865
12.05 -2.3053 -2.0483
12.06 -1.8961 -0.2178
12.07 -0.8514 -1.1362
12.08 -0.5599 -1.121
12.09 -1.3143 0.0783
12.1 -2.3181 -1.7859
12.11 -2.0376 0.2278
12.12 -1.1659 -0.8508
12.13 -0.4133 -0.6436
12.14 -1.0231 0.5333
12.15 -2.2416 -1.2658
12.16 -2.3026 0.7634
12.17 -1.0572 -0.3943
12.18 -0.2982 -0.2315
12.19 -0.6458 0.8283
12.2 -1.6942 -0.8817
12.21 -2.2484 1.0043
12.22 -1.2187 -0.1565
12.23 -0.1331 0.0504
12.24 -0.3037 1.0521
12.25 -1.4644 -0.6287
12.26 -2.0837 1.0639
12.27 -1.1139 -0.1245
12.28 0.0049 0.092
12.29 0.1023 0.9311
12.3 -0.8285 -0.7777
12.31 -1.6658 0.9928
12.32 -0.9609 -0.3814
12.33 0.1423 -0.1079
12.34 0.4514 0.6571
12.35 -0.4148 -1.0751
12.36 -1.364 0.73
12.37 -0.9419 -0.8446
12.38 0.198 -0.5463
12.39 0.725 0.103
12.4 0.045 -1.649
12.41 -0.9288 0.1735
12.42 -0.9014 -1.2923
12.43 0.2566 -1.0116
12.44 1.0072 -0.4684
12.45 0.4116 -2.3243
12.46 -0.6522 -0.3266
12.47 -0.7639 -2.0946
12.48 0.1732 -1.34
12.49 1.1044 -0.9281
12.5 0.7449 -2.6571
12.51 -0.3652 -0.7888
12.52 -0.8569 -2.2746
12.53 0.0494 -1.9272
12.54 1.0145 -1.2778
12.55 0.893 -2.9606
12.56 -0.1396 -0.9745
12.57 -0.8729 -2.4972
12.58 -0.1608 -1.9346
12.59 0.8637 -1.4454
12.6 1.1089 -2.8032
12.61 0.0016 -0.8024
12.62 -0.7927 -2.4173
12.63 -0.5004 -1.6335
12.64 0.6945 -1.2799
12.65 0.9813 -2.4965
12.66 0.063 -0.501
12.67 -1.0381 -2.3654
12.68 -0.8352 -1.19
12.69 0.2443 -0.9096
12.7 0.8532 -2.0988
12.71 0.0486 -0.0819
12.72 -1.0869 -1.69
12.73 -1.0891 -0.6341
12.74 -0.2067 -0.393
12.75 0.4921 -1.5969
12.76 -0.0458 0.4165
12.77 -1.3381 -1.2488
12.78 -1.6265 -0.1243
12.79 -0.8152 0.0145
12.8 0.1336 -0.9799
12.81 -0.2004 0.834
12.82 -1.345 -0.8923
12.83 -2.0551 0.2093
12.84 -1.3607 0.2263
12.85 -0.2978 -0.8672
12.86 -0.3927 0.9267
12.87 -1.5451 -0.8022
12.88 -2.2075 0.3205
12.89 -1.8462 0.2131
12.9 -0.7904 -0.762
12.91 -0.5218 0.9443
12.92 -1.712 -1.0087
12.93 -2.3142 0.1978
12.94 -2.3881 -0.037
12.95 -1.2423 -1.0385
12.96 -0.6802 0.6477
12.97 -1.5754 -1.4087
12.98 -2.6002 -0.1166
12.99 -2.4025 -0.5143
13.0 -1.5851 -1.3788
13.01 -0.8164 0.1236
13.02 -1.5412 -1.8794
13.03 -2.9162 -0.5795
13.04 -2.6581 -1.0283
13.05 -1.8288 -1.9861
13.06 -1.0932 -0.3452
13.07 -1.4268 -2.1699
13.08 -2.346 -0.9282
13.09 -2.7582 -1.62
13.1 -1.9318 -2.3752
13.11 -1.0943 -0.8414
13.12 -1.1251 -2.988
13.13 -2.1061 -1.1769
13.14 -3.1295 -2.0148
13.15 -2.1499 -2.685
13.16 -1.1551 -0.9909
13.17 -0.9506 -2.8661
13.18 -2.0379 -1.1797
13.19 -2.695 -1.7141
13.2 -2.3339 -2.4444
13.21 -0.9661 -0.8635
13.22 -0.7379 -2.6602
13.23 -1.6121 -1.0898
13.24 -2.2625 -1.8203
13.25 -1.9492 -2.2279
13.26 -0.9614 -0.5438
13.27 -0.3842 -2.5763
13.28 -1.0334 -0.5604
13.29 -2.2721 -1.2078
13.3 -2.063 -1.4163
13.31 -0.8872 -0.0616
13.32 -0.0743 -1.8761
13.33 -0.5624 -0.0504
13.34 -1.7781 -0.831
13.35 -1.6541 -0.9631
13.36 -0.8512 0.5012
13.37 0.1703 -1.2418
13.38 -0.0771 0.4651
13.39 -1.0497 -0.3198
13.4 -1.6409 -0.4451
13.41 -0.691 0.9776
13.42 0.3866 -0.8982
13.43 0.3225 0.9542
13.44 -0.6294 -0.0207
13.45 -1.399 -0.0919
13.46 -0.6163 1.2222
13.47 0.4488 -0.6543
13.48 0.6485 1.107
13.49 -0.2787 0.0432
13.5 -1.0457 -0.0015
13.51 -0.7467 1.1955
13.52 0.5016 -0.6929
13.53 0.8982 1.0778
13.54 0.086 -0.153
13.55 -0.9373 -0.1687
13.56 -0.7397 0.8819
13.57 0.3598 -1.0593
13.58 1.0787 0.7328
13.59 0.373 -0.5614
13.6 -0.7364 -0.5222
13.61 -0.8528 0.3894
13.62 0.1798 -1.4432
13.63 0.9828 0.3563
13.64 0.5455 -0.9779
13.65 -0.6212 -0.869
13.66 -0.975 -0.0797
13.67 -0.1519 -1.8644
13.68 0.7435 -0.077
13.69 0.5871 -1.4054
13.7 -0.6216 -1.2512
13.71 -1.2547 -0.5077
13.72 -0.5586 -2.1324
13.73 0.4634 -0.349
13.74 0.516 -1.7707
13.75 -0.6208 -1.3492
13.76 -1.4153 -0.634
13.77 -0.9377 -2.082
13.78 0.1105 -0.364
13.79 0.3467 -1.9211
13.8 -0.6801 -1.3751
13.81 -1.654 -0.6438
13.82 -1.4236 -1.9832
13.83 -0.3111 -0.1857
13.84 0.0928 -1.6966
13.85 -0.7208 -0.9131
13.86 -1.9649 -0.2726
13.87 -2.0282 -1.6282
13.88 -0.894 0.244
13.89 -0.1627 -1.082
13.9 -0.844 -0.4001
13.91 -1.8882 0.1828
13.92 -2.0913 -1.0838
13.93 -1.3373 0.8431
13.94 -0.5002 -0.6742
13.95 -0.8533 0.1793
13.96 -1.8933 0.7105
13.97 -2.5634 -0.6243
13.98 -1.7699 1.4536
13.99 -0.8034 -0.1399
14.0 -0.9272 0.7846
14.01 -1.8692 1.1632
14.02 -2.6083 -0.1111
14.03 -1.9042 1.894
14.04 -1.0233 0.2261
14.05 -0.94 1.1009
14.06 -2.0736 1.4829
14.07 -2.5307 0.1638
14.08 -2.3603 2.0363
14.09 -1.2742 0.3362
14.1 -0.7866 1.2483
14.11 -1.8015 1.5848
14.12 -2.7665 0.2015
14.13 -2.5807 1.8405
14.14 -1.3199 0.1987
14.15 -0.8106 1.1227
14.16 -1.3654 1.1348
14.17 -2.5443 -0.0287
14.18 -2.3896 1.5746
14.19 -1.436 -0.1561
14.2 -0.6126 0.7888
14.21 -0.9568 0.7421
14.22 -2.3397 -0.4485
14.23 -2.421 1.2115
14.24 -1.2742 -0.6173
14.25 -0.4322 0.4259
14.26 -0.6343 0.3208
14.27 -1.6045 -0.7645
14.28 -2.3678 0.9531
14.29 -1.2563 -1.0078
14.3 -0.2122 0.1161
14.31 -0.1924 -0.1237
14.32 -1.2858 -1.1279
14.33 -1.7816 0.5273
14.34 -1.1962 -1.3128
14.35 -0.0152 -0.0935
14.36 0.2652 -0.3495
14.37 -0.7032 -1.3424
14.38 -1.5623 0.48
14.39 -1.0959 -1.5323
14.4 0.1622 -0.0363
14.41 0.6198 -0.3531
14.42 -0.0924 -1.1325
14.43 -1.103 0.6515
14.44 -0.9219 -1.1746
14.45 0.2822 0.2461
14.46 1.022 -0.0682
14.47 0.386 -0.7323
14.48 -0.6369 1.0313
14.49 -0.7965 -0.7574
14.5 0.322 0.7527
14.51 1.3155 0.3554
14.52 0.7953 -0.1619
14.53 -0.2725 1.5109
14.54 -0.645 -0.2826
14.55 0.2721 1.3419
14.56 1.3537 0.9574
14.57 1.2425 0.4622
14.58 0.0579 2.2441
14.59 -0.5621 0.2741
14.6 0.2017 1.7862
14.61 1.3646 1.294
14.62 1.3084 0.8916
14.63 0.2849 2.3581
14.64 -0.4886 0.7092
14.65 0.0034 2.1975
14.66 1.1862 1.7125
14.67 1.5343 1.3004
14.68 0.4442 2.859
14.69 -0.4977 0.8074
14.7 -0.2667 2.7079
14.71 0.9263 1.6198
14.72 1.3924 1.2798
14.73 0.5456 2.7688
14.74 -0.5533 0.7125
14.75 -0.5086 2.398
14.76 0.4452 1.2938
14.77 1.2763 1.0143
14.78 0.5293 2.4634
14.79 -0.5718 0.3727
14.8 -0.8925 1.81
14.81 0.0506 0.8616
14.82 0.8391 0.6341
14.83 0.4731 1.9562
14.84 -0.6929 -0.1225
14.85 -1.2261 1.5664
14.86 -0.4333 0.4491
14.87 0.5255 0.2454
14.88 0.3935 1.347
