# label : secret experiment #4647
# y : intensity
# x : time signal
#y1 y2 time
-0.7826 0.6505 9.49
-0.8889 0.7365 9.5
-0.9632 0.8421 9.51
-1.0186 0.9134 9.52
-1.304 0.794 9.53
-1.1711 0.7492 9.54
-1.1995 0.5832 9.55
-1.3088 0.4314 9.56
-1.3909 0.2843 9.57
-1.2797 0.1209 9.58
-1.2448 -0.0849 9.59
-1.1383 -0.2816 9.6
-1.1481 -0.4848 9.61
-1.0247 -0.6972 9.62
-1.044 -1.0085 9.63
-0.9861 -1.0709 9.64
-0.891 -1.2943 9.65
-0.6829 -1.4149 9.66
-0.6601 -1.4525 9.67
-0.5104 -1.4303 9.68
-0.3134 -1.7742 9.69
-0.1751 -1.5768 9.7
-0.0352 -1.6575 9.71
0.1255 -1.6763 9.72
0.2494 -1.4865 9.73
0.4216 -1.4505 9.74
0.5582 -1.2616 9.75
0.7481 -1.2328 9.76
0.9104 -1.124 9.77
1.0042 -1.2009 9.78
1.1484 -1.1074 9.79
1.1363 -1.0193 9.8
1.416 -0.9766 9.81
1.5108 -0.9409 9.82
1.3454 -0.9967 9.83
1.4915 -0.9415 9.84
1.6228 -1.0063 9.85
1.6895 -0.981 9.86
1.5746 -1.0906 9.87
1.6801 -1.3216 9.88
1.7148 -1.374 9.89
1.4874 -1.47 9.9
1.3464 -1.6634 9.91
1.4429 -1.5142 9.92
1.4724 -1.9131 9.93
1.3386 -1.8943 9.94
1.2303 -2.0234 9.95
1.061 -1.8936 9.96
0.8853 -2.0417 9.97
0.8381 -1.9194 9.98
0.7406 -1.8671 9.99
0.6981 -1.656 10.0
0.5311 -1.7186 10.01
0.3971 -1.3078 10.02
0.312 -1.3049 10.03
0.1846 -1.0172 10.04
0.0658 -0.7801 10.05
-0.0293 -0.5208 10.06
-0.1172 -0.2123 10.07
-0.1945 0.0429 10.08
-0.286 0.3173 10.09
-0.3561 0.5803 10.1
-0.3876 0.8015 10.11
-0.3983 0.9757 10.12
-0.4889 1.2227 10.13
-0.518 1.1662 10.14
-0.4961 1.2772 10.15
-0.534 1.536 10.16
-0.5066 1.4101 10.17
-0.5018 1.4226 10.18
-0.4343 1.3814 10.19
-0.3781 1.1071 10.2
-0.336 0.9731 10.21
-0.3332 0.7709 10.22
-0.2445 0.5458 10.23
-0.2039 0.3252 10.24
-0.146 0.0259 10.25
-0.0789 -0.265 10.26
-0.0242 -0.4853 10.27
0.0294 -0.7885 10.28
0.088 -0.9804 10.29
0.1176 -1.2669 10.3
0.174 -1.5303 10.31
0.1771 -1.4589 10.32
0.2119 -1.7721 10.33
0.2089 -1.946 10.34
0.2439 -1.819 10.35
0.2142 -1.8722 10.36
0.1785 -1.6929 10.37
0.1555 -1.7266 10.38
0.0956 -1.5511 10.39
0.0329 -1.4196 10.4
-0.0425 -1.2136 10.41
-0.1195 -0.9425 10.42
-0.2097 -0.7099 10.43
-0.3694 -0.4602 10.44
-0.4865 -0.2296 10.45
-0.6343 -0.0063 10.46
-0.6922 0.208 10.47
-0.8033 0.459 10.48
-1.0399 0.6568 10.49
-1.271 0.7949 10.5
-1.4432 0.9037 10.51
-1.5174 0.9704 10.52
-1.571 1.1037 10.53
-1.7216 1.0975 10.54
-1.9855 1.1585 10.55
-1.9252 1.0197 10.56
-2.4072 1.1385 10.57
-2.3829 0.9598 10.58
-2.6864 1.0492 10.59
-2.8084 0.9128 10.6
-2.8984 0.8659 10.61
-2.8262 0.753 10.62
-2.5976 0.7787 10.63
-2.8281 0.6447 10.64
-2.864 0.6287 10.65
-2.7958 0.6725 10.66
-3.1967 0.584 10.67
-2.6642 0.6293 10.68
-2.8487 0.7692 10.69
-2.6708 0.7844 10.7
-3.0622 0.896 10.71
-2.728 1.0459 10.72
-2.504 1.1749 10.73
-2.4241 1.1468 10.74
-2.4395 1.2308 10.75
-2.4645 1.3565 10.76
-2.0982 1.6819 10.77
-2.0704 1.855 10.78
-1.8038 1.674 10.79
-1.7193 1.7166 10.8
-1.7015 1.8734 10.81
-1.4431 1.7563 10.82
-1.3883 1.635 10.83
-1.1907 1.8603 10.84
-0.9739 1.4948 10.85
-0.9325 1.5543 10.86
-0.7741 1.2021 10.87
-0.5755 1.0297 10.88
-0.548 0.8541 10.89
-0.4042 0.7296 10.9
-0.3151 0.4451 10.91
-0.2314 0.2398 10.92
-0.1618 0.0062 10.93
-0.1315 -0.2031 10.94
-0.0943 -0.4334 10.95
-0.0658 -0.5668 10.96
-0.0505 -0.7367 10.97
-0.0467 -0.8371 10.98
-0.0583 -0.8481 10.99
-0.0771 -0.856 11.0
-0.1187 -0.858 11.01
-0.1671 -0.8209 11.02
-0.2149 -0.7443 11.03
-0.2721 -0.5639 11.04
-0.3041 -0.3061 11.05
-0.4058 -0.088 11.06
-0.4708 0.161 11.07
-0.5403 0.4468 11.08
-0.6392 0.7507 11.09
-0.5873 1.1108 11.1
-0.6841 1.3013 11.11
-0.7835 1.6237 11.12
-0.8673 1.7379 11.13
-0.9142 2.0569 11.14
-0.8368 2.1198 11.15
-0.9863 2.5673 11.16
-0.8594 2.467 11.17
-0.9724 2.8275 11.18
-0.8765 2.7643 11.19
-0.9401 2.7456 11.2
-0.8754 2.5791 11.21
-0.8523 2.5209 11.22
-0.7844 2.6503 11.23
-0.8127 2.3069 11.24
-0.6191 2.2101 11.25
-0.5662 1.9493 11.26
-0.5427 1.6782 11.27
-0.419 1.4538 11.28
-0.3141 1.0813 11.29
-0.2205 0.9006 11.3
-0.1128 0.7613 11.31
0.0048 0.5053 11.32
0.1065 0.3473 11.33
0.208 0.1756 11.34
0.351 0.0494 11.35
0.4574 -0.046 11.36
0.5048 -0.1117 11.37
0.6748 -0.1637 11.38
0.6395 -0.1608 11.39
0.7972 -0.166 11.4
0.8712 -0.1243 11.41
0.9685 -0.0667 11.42
0.8958 -0.0066 11.43
0.9785 0.0707 11.44
0.8803 0.1383 11.45
1.0075 0.2177 11.46
0.9998 0.2607 11.47
0.9594 0.3099 11.48
0.7992 0.395 11.49
0.8011 0.4061 11.5
0.6531 0.3763 11.51
0.6527 0.3826 11.52
0.5811 0.3095 11.53
0.4347 0.2445 11.54
0.2912 0.1606 11.55
0.1693 0.0487 11.56
0.0265 -0.0649 11.57
-0.129 -0.2022 11.58
-0.2826 -0.3409 11.59
-0.4202 -0.4043 11.6
-0.5144 -0.5592 11.61
-0.7642 -0.665 11.62
-0.8279 -0.6986 11.63
-1.0925 -0.8129 11.64
-1.2509 -0.8795 11.65
-1.2733 -0.8715 11.66
-1.3053 -0.7717 11.67
-1.524 -0.8289 11.68
-1.4627 -0.6628 11.69
-1.7256 -0.6153 11.7
-1.6581 -0.4326 11.71
-1.969 -0.279 11.72
-1.9007 -0.0663 11.73
-1.9169 0.1271 11.74
-2.0461 0.3497 11.75
-2.115 0.5536 11.76
-1.9762 0.708 11.77
-1.9398 0.9909 11.78
-1.9745 1.1678 11.79
-1.6953 1.376 11.8
-1.6607 1.2473 11.81
-1.5748 1.4906 11.82
-1.5232 1.5154 11.83
-1.3513 1.5365 11.84
-1.4347 1.3421 11.85
-1.2108 1.381 11.86
-1.0737 1.1466 11.87
-0.9593 1.0551 11.88
-0.8587 0.7427 11.89
-0.6208 0.5061 11.9
-0.5108 0.2267 11.91
-0.4358 -0.0749 11.92
-0.2571 -0.4219 11.93
-0.1602 -0.7474 11.94
-0.0417 -0.9666 11.95
0.0659 -1.3224 11.96
0.1645 -1.7332 11.97
0.2692 -2.0535 11.98
0.3496 -2.2067 11.99
0.3823 -2.5224 12.0
0.5075 -2.2188 12.01
0.5432 -2.7031 12.02
0.5445 -2.8193 12.03
0.5899 -2.6157 12.04
0.5323 -2.5643 12.05
0.5704 -2.6034 12.06
0.5488 -2.6463 12.07
0.5764 -2.2504 12.08
0.5171 -2.2988 12.09
0.5119 -1.8437 12.1
0.505 -1.7783 12.11
0.4357 -1.4057 12.12
0.362 -1.3614 12.13
0.2909 -1.0788 12.14
0.246 -0.8086 12.15
0.2241 -0.6974 12.16
0.1583 -0.4563 12.17
0.1085 -0.3005 12.18
0.0711 -0.2076 12.19
0.0469 -0.1315 12.2
0.0162 -0.0801 12.21
-0.0019 -0.07 12.22
-0.0116 -0.0866 12.23
-0.0103 -0.1079 12.24
0.0006 -0.179 12.25
0.0257 -0.259 12.26
0.0623 -0.3684 12.27
0.106 -0.4429 12.28
0.1638 -0.5509 12.29
0.2343 -0.6991 12.3
0.3058 -0.7549 12.31
0.3809 -0.9133 12.32
0.4738 -0.8622 12.33
0.6734 -0.9718 12.34
0.8217 -1.0619 12.35
0.9136 -1.0173 12.36
0.9874 -1.0016 12.37
1.1766 -1.0301 12.38
1.2654 -0.8942 12.39
1.5624 -0.8609 12.4
1.5562 -0.6678 12.41
1.5956 -0.6854 12.42
2.0708 -0.5568 12.43
1.9585 -0.4387 12.44
2.2726 -0.3223 12.45
2.1351 -0.2211 12.46
2.6305 -0.1611 12.47
2.3852 -0.1243 12.48
2.6804 -0.1083 12.49
2.7612 -0.1013 12.5
2.8897 -0.1454 12.51
3.0304 -0.1895 12.52
3.0463 -0.2798 12.53
3.0216 -0.4071 12.54
3.1064 -0.5659 12.55
2.6309 -0.8048 12.56
2.576 -0.9996 12.57
2.6272 -1.1159 12.58
2.771 -1.3446 12.59
2.8204 -1.5585 12.6
2.541 -1.699 12.61
2.5908 -2.0576 12.62
2.4152 -2.3268 12.63
2.316 -2.4132 12.64
1.8636 -2.316 12.65
1.7449 -2.3988 12.66
1.8278 -2.5883 12.67
1.7321 -2.3534 12.68
1.4781 -2.408 12.69
1.2158 -2.1065 12.7
1.2195 -2.0085 12.71
1.0787 -1.8176 12.72
0.9164 -1.8222 12.73
0.6578 -1.4074 12.74
0.5753 -1.1657 12.75
0.3841 -0.984 12.76
0.3036 -0.636 12.77
0.1918 -0.2661 12.78
0.0935 0.0575 12.79
0.0005 0.383 12.8
-0.0752 0.6679 12.81
-0.1383 0.9149 12.82
-0.178 1.1854 12.83
-0.2161 1.4229 12.84
-0.2224 1.4684 12.85
-0.2446 1.5524 12.86
-0.2299 1.6861 12.87
-0.2277 1.5407 12.88
-0.2063 1.7795 12.89
-0.1493 1.6806 12.9
-0.1107 1.4025 12.91
-0.0443 1.2317 12.92
0.0186 1.1369 12.93
0.0857 0.9678 12.94
0.1559 0.6893 12.95
0.2587 0.4903 12.96
0.3195 0.3028 12.97
0.4164 0.099 12.98
0.5095 -0.1056 12.99
0.5894 -0.2977 13.0
0.6368 -0.4287 13.01
0.7141 -0.5948 13.02
0.6854 -0.642 13.03
0.7947 -0.7551 13.04
0.7768 -0.7187 13.05
0.8896 -0.805 13.06
0.9872 -0.7832 13.07
0.8461 -0.6266 13.08
0.9666 -0.5537 13.09
0.9066 -0.4633 13.1
0.8151 -0.4053 13.11
0.9263 -0.2313 13.12
0.8365 -0.1109 13.13
0.7725 0.0096 13.14
0.6965 0.1338 13.15
0.6346 0.2379 13.16
0.6115 0.3613 13.17
0.5111 0.4516 13.18
0.4253 0.4585 13.19
0.3154 0.5838 13.2
0.2108 0.5305 13.21
0.1071 0.5731 13.22
0.0161 0.5628 13.23
-0.0753 0.4485 13.24
-0.1545 0.4332 13.25
-0.2287 0.3597 13.26
-0.2954 0.2979 13.27
-0.4293 0.2135 13.28
-0.428 0.1579 13.29
-0.5163 0.1014 13.3
-0.5487 0.0678 13.31
-0.5702 0.0417 13.32
-0.6177 0.0404 13.33
-0.5391 0.0676 13.34
-0.5791 0.1343 13.35
-0.5088 0.2044 13.36
-0.4898 0.2956 13.37
-0.4849 0.5109 13.38
-0.3659 0.6437 13.39
-0.2785 0.8887 13.4
-0.2104 0.939 13.41
-0.104 1.3006 13.42
0.0161 1.3396 13.43
0.1518 1.7921 13.44
0.2647 2.0571 13.45
0.452 1.9952 13.46
0.5092 2.3372 13.47
0.6574 2.5691 13.48
0.8845 2.7386 13.49
1.0145 2.9338 13.5
1.1916 2.8985 13.51
1.3921 2.7857 13.52
1.5181 2.9636 13.53
1.7067 2.5281 13.54
1.7455 2.5543 13.55
1.9561 2.126 13.56
1.8817 2.0067 13.57
1.9923 1.9219 13.58
1.9444 1.4601 13.59
1.9586 1.2122 13.6
2.0317 1.1295 13.61
2.3845 0.8208 13.62
2.0506 0.4634 13.63
2.3775 0.1618 13.64
2.2546 -0.0832 13.65
2.0654 -0.307 13.66
1.9387 -0.499 13.67
2.1847 -0.7234 13.68
2.0226 -0.871 13.69
1.8297 -0.8501 13.7
1.7309 -1.0278 13.71
1.567 -0.9643 13.72
1.5086 -0.8612 13.73
1.5539 -0.8548 13.74
1.2193 -0.6057 13.75
1.087 -0.4959 13.76
0.9824 -0.3202 13.77
0.9452 -0.0825 13.78
0.651 0.1369 13.79
0.6179 0.4211 13.8
0.4629 0.6826 13.81
0.2772 0.922 13.82
0.1459 0.9914 13.83
0.0127 1.4061 13.84
-0.1047 1.3463 13.85
-0.2432 1.5358 13.86
-0.3047 1.8626 13.87
-0.4376 1.8339 13.88
-0.4747 1.9198 13.89
-0.6043 1.9761 13.9
-0.6531 1.702 13.91
-0.6163 1.846 13.92
-0.6423 1.6646 13.93
-0.716 1.5734 13.94
-0.6944 1.4752 13.95
-0.7831 1.2744 13.96
-0.705 1.1899 13.97
-0.6569 1.1092 13.98
-0.6271 0.9909 13.99
-0.6323 0.7745 14.0
-0.6086 0.7747 14.01
-0.5469 0.5975 14.02
-0.5108 0.5256 14.03
-0.4293 0.5222 14.04
-0.3826 0.4629 14.05
-0.3556 0.4301 14.06
-0.3418 0.4728 14.07
-0.2757 0.4815 14.08
-0.2121 0.5359 14.09
-0.2045 0.5999 14.1
-0.1725 0.6468 14.11
-0.1765 0.7596 14.12
-0.1508 0.7663 14.13
-0.1807 0.8564 14.14
-0.1929 0.8205 14.15
-0.204 0.9219 14.16
-0.2535 0.9282 14.17
-0.2792 0.9063 14.18
-0.3324 0.73 14.19
-0.435 0.7364 14.2
-0.5669 0.5152 14.21
-0.6288 0.4116 14.22
-0.6852 0.2497 14.23
-0.8037 0.0658 14.24
-0.9465 -0.1339 14.25
-0.9747 -0.3415 14.26
-1.2702 -0.5562 14.27
-1.2272 -0.8486 14.28
-1.4561 -1.1432 14.29
-1.5583 -1.3178 14.3
-1.8711 -1.3668 14.31
-2.0215 -1.4655 14.32
-2.084 -1.5858 14.33
-2.1514 -1.8191 14.34
-2.3145 -2.0126 14.35
-2.4628 -2.0361 14.36
-2.3055 -1.8496 14.37
-2.5484 -1.85 14.38
-2.5927 -1.7615 14.39
-2.6915 -1.5152 14.4
-2.6585 -1.2912 14.41
-2.824 -1.1487 14.42
-2.3949 -0.9608 14.43
-2.7524 -0.6957 14.44
-2.6545 -0.3895 14.45
-2.6195 -0.1234 14.46
-2.2805 0.1309 14.47
-2.5123 0.3676 14.48
-2.2185 0.5915 14.49
-2.0621 0.8146 14.5
-2.1111 1.0796 14.51
-1.8206 1.2462 14.52
-1.8988 1.1568 14.53
-1.6116 1.388 14.54
-1.7284 1.3576 14.55
-1.334 1.1576 14.56
-1.242 1.2711 14.57
-1.1144 1.0212 14.58
-1.0367 0.8259 14.59
-0.8159 0.7736 14.6
-0.6241 0.5174 14.61
-0.531 0.2393 14.62
-0.3727 -0.0402 14.63
-0.2002 -0.283 14.64
-0.0752 -0.5475 14.65
0.0408 -0.8648 14.66
0.1563 -1.1061 14.67
0.2405 -1.395 14.68
0.3505 -1.6585 14.69
0.4375 -1.8483 14.7
0.4666 -1.8333 14.71
0.5384 -1.9426 14.72
0.4895 -2.0957 14.73
0.5623 -2.187 14.74
0.5231 -1.8797 14.75
0.5637 -2.0528 14.76
0.4841 -2.1533 14.77
0.4727 -2.0163 14.78
0.3644 -1.8473 14.79
0.3335 -1.6212 14.8
0.2797 -1.4831 14.81
0.1669 -1.4911 14.82
0.0873 -1.2337 14.83
-0.0003 -1.1817 14.84
-0.0884 -1.1908 14.85
-0.196 -1.118 14.86
-0.2717 -1.0154 14.87
-0.3609 -0.8582 14.88
-0.4773 -0.9429 14.89
-0.5402 -0.9917 14.9
-0.6332 -0.96 14.91
-0.7951 -0.9419 14.92
-0.7859 -0.971 14.93
-0.8266 -1.2014 14.94
-0.9274 -1.1877 14.95
-0.9411 -1.3579 14.96
-1.0037 -1.3526 14.97
-1.0416 -1.3616 14.98
-0.9263 -1.4037 14.99
-1.0769 -1.3618 15.0
-0.9572 -1.4889 15.01
-0.9972 -1.376 15.02
-1.0281 -1.6169 15.03
-0.8491 -1.5172 15.04
-0.7873 -1.3975 15.05
-0.7071 -1.2896 15.06
-0.7525 -1.097 15.07
-0.7059 -0.9089 15.08
-0.5941 -0.6407 15.09
-0.4471 -0.5184 15.1
-0.4195 -0.3017 15.11
-0.3429 -0.0737 15.12
-0.2433 0.1135 15.13
-0.1683 0.303 15.14
-0.0962 0.436 15.15
-0.0287 0.6833 15.16
0.0282 0.7087 15.17
0.0804 0.8838 15.18
0.1181 0.8442 15.19
0.15 0.8483 15.2
0.1641 0.7715 15.21
0.1669 0.7964 15.22
0.1608 0.6074 15.23
0.1644 0.4948 15.24
0.1359 0.2773 15.25
0.0773 0.0784 15.26
0.0287 -0.1844 15.27
-0.0431 -0.4174 15.28
-0.1129 -0.7686 15.29
-0.1958 -0.9341 15.3
-0.3342 -1.1418 15.31
-0.4484 -1.359 15.32
-0.5086 -1.648 15.33
-0.7353 -1.9198 15.34
-0.844 -2.2402 15.35
-0.9642 -2.2074 15.36
-0.9964 -2.1971 15.37
-1.2345 -2.3597 15.38
-1.473 -2.6071 15.39
-1.6458 -2.407 15.4
-1.585 -2.2437 15.41
-1.818 -2.202 15.42
-1.9649 -2.0317 15.43
-2.0532 -1.8054 15.44
-2.2146 -1.3346 15.45
-2.2379 -1.0779 15.46
-2.3006 -0.9036 15.47
-2.2701 -0.5814 15.48
-2.3565 -0.3722 15.49
-2.5601 -0.0648 15.5
-2.2097 0.1904 15.51
-2.5064 0.4814 15.52
-2.6559 0.6513 15.53
-2.2226 0.8573 15.54
-2.3244 1.1175 15.55
-2.0801 1.0416 15.56
-2.0121 1.347 15.57
-2.1643 1.2101 15.58
-1.9134 1.3937 15.59
-1.7392 1.3664 15.6
-1.9106 1.1747 15.61
-1.7674 1.1908 15.62
-1.362 1.0823 15.63
-1.2796 0.8931 15.64
-1.1926 0.9116 15.65
-0.9965 0.7449 15.66
-0.8966 0.5756 15.67
-0.6582 0.516 15.68
-0.5095 0.4171 15.69
-0.3511 0.389 15.7
-0.2086 0.2912 15.71
-0.0476 0.2611 15.72
0.1017 0.2626 15.73
0.2193 0.2951 15.74
0.3507 0.3511 15.75
0.4285 0.4061 15.76
0.5285 0.422 15.77
0.6001 0.5477 15.78
0.7415 0.6803 15.79
0.8065 0.689 15.8
0.7983 0.7595 15.81
0.8356 0.9433 15.82
0.8603 1.0181 15.83
0.9838 1.1185 15.84
0.928 1.0582 15.85
0.8961 1.0279 15.86
0.9428 1.1483 15.87
0.8498 1.0091 15.88
0.8218 0.9942 15.89
0.7651 0.9419 15.9
0.7513 0.8808 15.91
0.7038 0.6263 15.92
0.5928 0.5255 15.93
0.5241 0.3864 15.94
0.4781 0.1924 15.95
0.4662 0.0266 15.96
0.4492 -0.1332 15.97
0.4086 -0.3024 15.98
0.3205 -0.4474 15.99
0.3283 -0.5581 16.0
0.2687 -0.6037 16.01
0.2495 -0.6415 16.02
0.2775 -0.6948 16.03
0.2907 -0.741 16.04
0.3002 -0.621 16.05
0.3239 -0.5396 16.06
0.3486 -0.3403 16.07
0.3791 -0.157 16.08
0.4496 0.0426 16.09
0.5024 0.2687 16.1
0.581 0.5997 16.11
0.6306 0.846 16.12
0.8312 1.1472 16.13
0.8425 1.3265 16.14
1.0853 1.6675 16.15
1.0618 2.1791 16.16
1.2425 2.3646 16.17
1.432 2.3716 16.18
1.3586 2.6344 16.19
1.7106 3.0828 16.2
1.8389 2.7582 16.21
1.647 3.1883 16.22
2.0755 2.9132 16.23
1.9242 3.0572 16.24
2.0444 2.8192 16.25
2.1896 2.6557 16.26
2.1417 2.4038 16.27
2.3653 2.3076 16.28
2.3151 2.3148 16.29
2.1076 1.704 16.3
2.204 1.7469 16.31
2.287 1.4677 16.32
2.1257 1.0248 16.33
2.2136 0.7929 16.34
2.1494 0.5339 16.35
2.2193 0.2766 16.36
1.9898 0.1006 16.37
1.9439 -0.089 16.38
1.9118 -0.2318 16.39
1.76 -0.3684 16.4
1.5109 -0.4098 16.41
1.6179 -0.4132 16.42
1.2907 -0.4834 16.43
1.2009 -0.4267 16.44
1.101 -0.3809 16.45
0.8717 -0.2594 16.46
0.7832 -0.1556 16.47
0.5249 -0.0322 16.48
0.4319 0.0942 16.49
0.2688 0.2283 16.5
0.1097 0.39 16.51
-0.0217 0.5011 16.52
-0.1527 0.5848 16.53
-0.2953 0.6081 16.54
-0.3743 0.7855 16.55
-0.4823 0.807 16.56
-0.5605 0.8785 16.57
-0.6732 0.7484 16.58
-0.7506 0.7293 16.59
-0.6913 0.8063 16.6
-0.8437 0.6284 16.61
-0.8163 0.5659 16.62
-0.7918 0.499 16.63
-0.8256 0.3717 16.64
-0.6927 0.311 16.65
-0.7199 0.2347 16.66
-0.5943 0.1305 16.67
-0.5347 0.0778 16.68
-0.5211 0.0246 16.69
-0.4049 -0.0027 16.7
-0.328 -0.007 16.71
-0.2078 0.0139 16.72
-0.0866 0.0627 16.73
0.0227 0.1297 16.74
0.1489 0.2446 16.75
0.24 0.3422 16.76
0.3323 0.4667 16.77
0.4349 0.6692 16.78
0.5403 0.7684 16.79
0.7016 0.9181 16.8
0.7509 1.0767 16.81
0.8605 1.278 16.82
0.9792 1.3018 16.83
1.091 1.4479 16.84
1.0584 1.3721 16.85
1.1645 1.5529 16.86
1.0677 1.5463 16.87
1.2376 1.4677 16.88
1.1599 1.3315 16.89
1.3021 1.2353 16.9
1.129 1.0982 16.91
1.183 0.9099 16.92
1.2296 0.7282 16.93
1.1646 0.3968 16.94
1.1608 0.1115 16.95
0.9879 -0.1746 16.96
0.9239 -0.5231 16.97
0.9118 -0.7836 16.98
0.7458 -0.9998 16.99
0.8021 -1.2871 17.0
0.6895 -1.5001 17.01
0.622 -1.8003 17.02
0.4839 -2.1027 17.03
0.4549 -2.1287 17.04
0.3712 -2.2762 17.05
0.3744 -2.6643 17.06
0.2919 -2.6759 17.07
0.2792 -2.6007 17.08
0.2429 -2.6168 17.09
0.2251 -2.1654 17.1
0.2046 -2.2888 17.11
0.2147 -2.1178 17.12
0.247 -1.5606 17.13
0.2695 -1.4535 17.14
0.3306 -1.211 17.15
0.331 -0.9415 17.16
0.408 -0.6824 17.17
0.4967 -0.4328 17.18
0.6144 -0.2183 17.19
0.715 -0.0243 17.2
0.7733 0.1773 17.21
0.8606 0.294 17.22
1.0228 0.4487 17.23
1.1818 0.5344 17.24
1.1389 0.5539 17.25
1.3197 0.5935 17.26
1.6443 0.565 17.27
1.5529 0.4452 17.28
1.6143 0.3723 17.29
1.8727 0.2664 17.3
1.8171 0.1292 17.31
2.2035 -0.0242 17.32
2.1268 -0.1981 17.33
2.2251 -0.382 17.34
2.344 -0.4957 17.35
2.4163 -0.6685 17.36
2.4673 -0.872 17.37
2.6771 -0.9945 17.38
2.3219 -0.9432 17.39
2.7253 -1.2377 17.4
2.3371 -1.2499 17.41
2.2449 -1.1397 17.42
2.44 -1.2611 17.43
2.5537 -1.1017 17.44
2.2725 -1.2292 17.45
2.1915 -1.1887 17.46
2.3097 -1.0656 17.47
2.0526 -0.9957 17.48
1.6863 -0.9459 17.49
1.8388 -0.9173 17.5
1.5457 -0.8602 17.51
1.4768 -0.7332 17.52
1.2502 -0.6956 17.53
1.1264 -0.6938 17.54
0.8209 -0.7493 17.55
0.7899 -0.7398 17.56
0.5404 -0.8249 17.57
0.3576 -0.8695 17.58
0.2006 -0.9208 17.59
0.0446 -1.0117 17.6
-0.104 -1.3205 17.61
-0.2743 -1.4227 17.62
-0.426 -1.5713 17.63
-0.4748 -1.6032 17.64
-0.6173 -1.7989 17.65
-0.7177 -2.2041 17.66
-0.8652 -2.1968 17.67
-0.8922 -2.2585 17.68
-1.0429 -2.475 17.69
-1.0372 -2.4973 17.7
-1.0627 -2.2649 17.71
-1.1837 -2.1793 17.72
-1.0931 -2.1779 17.73
-1.1558 -2.1566 17.74
-1.0785 -1.9823 17.75
-1.0053 -1.8081 17.76
-1.0939 -1.6684 17.77
-0.9825 -1.214 17.78
-0.9964 -0.9426 17.79
-0.8094 -0.6997 17.8
-0.8794 -0.428 17.81
-0.7177 -0.1556 17.82
-0.7284 0.1257 17.83
-0.6527 0.4362 17.84
-0.5271 0.6408 17.85
-0.485 0.9461 17.86
-0.4232 1.0757 17.87
-0.4259 1.1314 17.88
-0.3302 1.3058 17.89
-0.3184 1.4796 17.9
-0.2745 1.395 17.91
-0.2676 1.4574 17.92
-0.2373 1.2723 17.93
-0.2569 1.1591 17.94
-0.2437 1.0311 17.95
-0.2892 0.8925 17.96
-0.3051 0.6873 17.97
-0.3333 0.3841 17.98
-0.4482 0.1347 17.99
-0.4768 -0.1227 18.0
-0.5289 -0.3699 18.01
-0.6173 -0.6554 18.02
-0.7086 -0.8208 18.03
-0.8953 -1.0129 18.04
-0.893 -1.34 18.05
-1.08 -1.4405 18.06
-1.1045 -1.4803 18.07
-1.1129 -1.718 18.08
-1.3371 -1.5999 18.09
-1.3905 -1.6063 18.1
-1.5516 -1.6012 18.11
-1.6989 -1.5132 18.12
-1.813 -1.4267 18.13
-1.8033 -1.3325 18.14
-1.8428 -1.1627 18.15
-1.8541 -0.9722 18.16
-1.8887 -0.7849 18.17
-1.9144 -0.4871 18.18
-2.0346 -0.3586 18.19
-1.9296 -0.1447 18.2
-1.7922 0.0134 18.21
-1.8219 0.1638 18.22
-2.0 0.2711 18.23
-1.9829 0.3815 18.24
-1.811 0.4673 18.25
-1.6423 0.5794 18.26
-1.4323 0.5421 18.27
-1.5997 0.6421 18.28
-1.4424 0.5412 18.29
-1.1323 0.5042 18.3
-1.2001 0.4655 18.31
-0.9218 0.4753 18.32
-0.7322 0.4428 18.33
-0.6127 0.3788 18.34
-0.4982 0.3042 18.35
-0.3736 0.3018 18.36
-0.2028 0.271 18.37
-0.0474 0.2698 18.38
0.0884 0.3005 18.39
0.242 0.3366 18.4
0.3954 0.4484 18.41
0.4552 0.5309 18.42
0.6052 0.5863 18.43
0.7647 0.7079 18.44
0.7594 1.01 18.45
0.8043 1.1778 18.46
0.8405 1.3421 18.47
1.0463 1.5507 18.48
0.9188 1.7067 18.49
1.0477 1.7521 18.5
0.9444 1.7995 18.51
0.9986 1.9863 18.52
0.9623 1.9447 18.53
0.9625 2.0281 18.54
0.8882 2.3928 18.55
0.7211 2.3619 18.56
0.6053 2.1706 18.57
0.5768 2.0184 18.58
0.4695 1.9892 18.59
0.3622 1.7618 18.6
0.2263 1.5575 18.61
0.1018 1.2878 18.62
-0.0328 1.0377 18.63
-0.1606 0.7941 18.64
-0.3268 0.6258 18.65
-0.4247 0.3198 18.66
-0.5133 0.0525 18.67
-0.6435 -0.1752 18.68
-0.8179 -0.4231 18.69
-0.8695 -0.6635 18.7
-0.9516 -0.8066 18.71
-1.0749 -0.8772 18.72
-1.1692 -0.9821 18.73
-1.2126 -0.9938 18.74
-1.29 -0.9421 18.75
-1.3938 -0.885 18.76
-1.4784 -0.8915 18.77
-1.5866 -0.6913 18.78
-1.6222 -0.4758 18.79
-1.4466 -0.2995 18.8
-1.5528 -0.0285 18.81
-1.5724 0.2281 18.82
-1.4773 0.515 18.83
-1.377 0.8089 18.84
-1.4217 1.0729 18.85
-1.4065 1.4387 18.86
-1.2096 1.5345 18.87
-1.2254 1.9952 18.88
-1.022 1.9518 18.89
-0.9891 2.1242 18.9
-0.9489 2.1867 18.91
