# label : secret experiment #2528
#y5 y3 y1 y2 time y4
-0.3712 1.4432 -0.2281 0.7668 4.6 -1.1984
-0.5176 1.4849 -1.7955 0.7023 4.61 -0.4654
-0.6764 1.3888 -1.4573 0.5172 4.62 0.0149
-0.9392 1.371 -0.1072 0.3626 4.63 0.4416
-1.0474 1.4155 -0.6619 0.2354 4.64 0.642
-1.0766 1.2427 -2.0507 0.074 4.65 0.8194
-1.2396 1.0501 -1.1362 -0.0596 4.66 0.7356
-1.308 1.0854 -0.0061 -0.1415 4.67 0.4757
-1.5106 0.8392 -1.1251 -0.2115 4.68 0.075
-1.4786 0.622 -2.0635 -0.2015 4.69 -0.3952
-1.4115 0.3977 -0.516 -0.1655 4.7 -0.8351
-1.3546 0.1715 -0.1686 -0.0847 4.71 -1.3846
-1.351 -0.0952 -1.751 0.0516 4.72 -1.7677
-1.5304 -0.3501 -1.6027 0.2232 4.73 -1.953
-1.4793 -0.5887 -0.1324 0.4586 4.74 -2.4122
-1.3477 -0.7752 -0.5549 0.6551 4.75 -2.0348
-1.2289 -1.0498 -1.8213 0.9779 4.76 -2.1331
-1.1949 -1.4594 -1.1262 1.4077 4.77 -1.7425
-1.0069 -1.4923 0.0478 1.6321 4.78 -1.6434
-0.878 -1.6607 -1.0122 1.9191 4.79 -1.3019
-0.7223 -1.834 -1.8288 1.9657 4.8 -1.0456
-0.5817 -1.9851 -0.5576 2.5846 4.81 -0.7725
-0.4187 -2.4385 -0.0617 2.5032 4.82 -0.6433
-0.3114 -2.1697 -1.6014 2.6428 4.83 -0.4614
-0.1727 -2.4972 -1.5606 2.5604 4.84 -0.4677
-0.0648 -2.651 -0.0807 2.8826 4.85 -0.5442
0.0325 -2.6204 -0.374 2.8402 4.86 -0.6067
0.1299 -2.3342 -1.8277 2.8556 4.87 -0.6818
0.2018 -2.4257 -1.0922 2.8195 4.88 -0.8584
0.2338 -2.6357 0.1527 2.5131 4.89 -1.0293
0.2784 -2.2528 -0.8371 2.0302 4.9 -1.0241
0.2962 -2.0099 -1.8198 2.012 4.91 -1.099
0.3142 -2.0478 -0.521 1.8262 4.92 -0.8793
0.2962 -2.0746 0.1124 1.6543 4.93 -0.9036
0.2668 -1.6115 -1.2685 1.2336 4.94 -0.7905
0.1951 -1.5408 -1.5113 1.2413 4.95 -0.6684
0.1316 -1.222 0.0038 0.9634 4.96 -0.5506
0.0582 -1.0713 -0.1768 0.9245 4.97 -0.5825
-0.0342 -0.8638 -1.5105 0.8465 4.98 -0.6226
-0.1524 -0.6679 -1.0442 0.7294 4.99 -0.7629
-0.2264 -0.4556 0.3101 0.7487 5.0 -1.0193
-0.3344 -0.2773 -0.6524 0.8292 5.01 -1.178
-0.4549 -0.1009 -1.532 0.7858 5.02 -1.3325
-0.5768 0.0855 -0.4292 0.9309 5.03 -1.6644
-0.7713 0.2256 0.3349 1.214 5.04 -2.054
-0.7311 0.4112 -1.006 1.2781 5.05 -2.2612
-0.8752 0.4846 -1.3174 1.389 5.06 -2.0268
-1.044 0.5802 0.1138 1.4978 5.07 -2.1083
-1.1403 0.7249 0.0726 1.7857 5.08 -1.8215
-1.1712 0.7235 -1.4178 1.5663 5.09 -1.5901
-1.1735 0.7569 -0.9142 1.6344 5.1 -1.0528
-1.1231 0.718 0.4895 1.9322 5.11 -0.5873
-1.1855 0.7062 -0.3336 1.66 5.12 -0.1639
-1.1605 0.6449 -1.4203 1.5134 5.13 0.2253
-1.0471 0.6325 -0.3284 1.4994 5.14 0.5873
-0.9392 0.5496 0.49 1.2881 5.15 0.682
-0.9439 0.4307 -0.8122 1.0832 5.16 0.7221
-0.7772 0.2875 -1.211 0.7683 5.17 0.5627
-0.6614 0.1239 0.2506 0.5392 5.18 0.2115
-0.5734 -0.0312 0.3602 0.2012 5.19 -0.2227
-0.407 -0.1901 -1.2464 -0.0798 5.2 -0.845
-0.2771 -0.3962 -0.7827 -0.3459 5.21 -1.3138
-0.092 -0.5507 0.6173 -0.6789 5.22 -1.8858
0.0683 -0.6825 -0.0612 -0.8203 5.23 -2.531
0.2337 -0.8898 -1.2167 -0.9895 5.24 -2.8214
0.352 -1.0003 -0.2165 -1.3278 5.25 -2.6788
0.5146 -1.1333 0.798 -1.2396 5.26 -2.9123
0.6689 -1.4411 -0.5394 -1.3971 5.27 -2.826
0.772 -1.5986 -1.1531 -1.4653 5.28 -2.1209
0.8872 -1.5261 0.3378 -1.259 5.29 -1.5675
0.9687 -1.6164 0.5565 -1.2461 5.3 -1.1004
1.0921 -1.8759 -0.96 -1.0719 5.31 -0.4478
1.2698 -1.6704 -0.6216 -0.8774 5.32 0.1301
1.2296 -1.7901 0.717 -0.5954 5.33 0.6327
1.1785 -1.8716 0.2312 -0.4152 5.34 0.88
1.2706 -2.0705 -1.1219 -0.1525 5.35 1.1136
1.2814 -1.7424 -0.1091 0.0473 5.36 1.0583
1.2783 -1.7795 1.0007 0.2559 5.37 0.6738
1.0497 -1.8778 -0.2594 0.41 5.38 0.3064
1.1369 -1.8184 -0.9378 0.5613 5.39 -0.1518
0.8601 -1.702 0.512 0.5702 5.4 -0.771
0.8823 -1.7132 0.7706 0.6269 5.41 -1.3157
0.7175 -1.4628 -0.651 0.6959 5.42 -1.8728
0.4887 -1.3701 -0.5802 0.5449 5.43 -2.0129
0.391 -1.4704 0.9709 0.5161 5.44 -2.2653
0.199 -1.3293 0.4587 0.406 5.45 -2.5931
0.0345 -1.2062 -0.8086 0.2493 5.46 -2.1305
-0.1333 -1.1071 -0.0408 0.0687 5.47 -2.0826
-0.2726 -1.0074 1.0474 -0.0938 5.48 -1.8875
-0.4166 -0.9056 -0.0173 -0.2506 5.49 -1.2594
-0.6461 -0.7726 -0.8948 -0.4049 5.5 -0.8474
-0.822 -0.7767 0.5281 -0.5464 5.51 -0.5254
-0.8305 -0.6796 0.9501 -0.5667 5.52 -0.2248
-0.9077 -0.6016 -0.424 -0.6497 5.53 0.0074
-1.0694 -0.6331 -0.5028 -0.599 5.54 0.1308
-1.1946 -0.5446 1.0471 -0.526 5.55 0.1406
-1.236 -0.4922 0.6807 -0.4133 5.56 0.0483
-1.1998 -0.5073 -0.7367 -0.2788 5.57 -0.1085
-1.2143 -0.4768 -0.0161 -0.0951 5.58 -0.3095
-1.1588 -0.559 1.2409 0.1356 5.59 -0.5204
-1.1933 -0.5348 0.1683 0.3986 5.6 -0.7061
-1.1784 -0.6183 -0.7881 0.595 5.61 -0.8974
-1.1992 -0.5936 0.5211 0.9011 5.62 -0.9999
-1.1506 -0.606 1.1173 1.0965 5.63 -1.0555
-1.0253 -0.7415 -0.3286 1.3376 5.64 -0.9621
-1.0114 -0.7637 -0.4773 1.6649 5.65 -0.7822
-0.8481 -0.7543 0.9066 1.8963 5.66 -0.7553
-0.7185 -0.7368 0.7397 1.9405 5.67 -0.6948
-0.7177 -0.8252 -0.5966 1.7175 5.68 -0.6709
-0.5601 -0.9106 -0.0434 1.826 5.69 -0.635
-0.4835 -0.9693 1.3666 1.982 5.7 -0.654
-0.4124 -1.0162 0.2924 1.6731 5.71 -0.7289
-0.3736 -1.0004 -0.6629 1.5138 5.72 -0.9649
-0.3515 -0.8901 0.5342 1.4639 5.73 -1.0295
-0.2903 -1.0378 1.183 1.1666 5.74 -1.306
-0.2815 -0.9331 -0.1927 0.8922 5.75 -1.3528
-0.2571 -1.0715 -0.5506 0.6391 5.76 -1.2885
-0.2531 -0.9703 0.9324 0.3582 5.77 -1.4044
-0.2919 -1.0394 0.8405 0.0764 5.78 -1.2015
-0.3333 -0.8967 -0.6362 -0.1498 5.79 -0.9668
-0.4344 -0.8883 -0.1429 -0.3966 5.8 -0.7605
-0.5494 -0.845 1.2489 -0.5937 5.81 -0.392
-0.5768 -0.7969 0.3732 -0.6818 5.82 0.011
-0.7936 -0.8672 -0.7583 -0.7331 5.83 0.3823
-0.8377 -0.7389 0.3606 -0.7904 5.84 0.5855
-1.132 -0.7608 1.3016 -0.8623 5.85 0.753
-1.1599 -0.7033 -0.1871 -0.6934 5.86 0.8339
-1.4229 -0.6942 -0.6767 -0.7356 5.87 0.674
-1.4459 -0.6383 0.9043 -0.5142 5.88 0.4558
-1.6249 -0.6689 0.8304 -0.4306 5.89 0.0803
-1.7116 -0.637 -0.5763 -0.333 5.9 -0.4194
-2.2027 -0.6066 -0.2978 -0.174 5.91 -0.8291
-2.069 -0.6964 1.1894 -0.0849 5.92 -1.4112
-2.1315 -0.6653 0.4131 0.0016 5.93 -1.7803
-2.4381 -0.7764 -0.8747 0.0566 5.94 -2.1386
-2.8221 -0.7491 0.1732 0.0715 5.95 -2.5583
-2.6955 -0.767 1.0745 0.0374 5.96 -2.339
-2.7009 -0.8437 -0.2138 -0.0414 5.97 -1.9814
-3.0481 -0.8838 -0.8156 -0.156 5.98 -1.8244
-2.9486 -1.0547 0.6814 -0.3538 5.99 -1.3561
-2.9756 -1.0536 0.7601 -0.5827 6.0 -0.6133
-2.8015 -1.1527 -0.6672 -0.8274 6.01 -0.0151
-2.8769 -1.1794 -0.4782 -1.035 6.02 0.5712
-2.7526 -1.4089 0.8494 -1.3686 6.03 1.0388
-2.9265 -1.4312 0.3191 -1.4506 6.04 1.3905
-2.7944 -1.548 -1.0071 -1.9278 6.05 1.5256
-2.5727 -1.5025 -0.0639 -2.2628 6.06 1.4827
-2.1848 -1.8379 0.8935 -2.5347 6.07 1.2661
-2.2274 -1.9117 -0.2883 -2.2957 6.08 0.9892
-2.1593 -1.695 -0.9808 -2.3623 6.09 0.3976
-1.9405 -1.9407 0.4102 -2.8932 6.1 -0.1948
-1.731 -1.9353 0.6775 -2.712 6.11 -0.7036
-1.5278 -1.9102 -0.8482 -2.7225 6.12 -1.2105
-1.4631 -1.7966 -0.7114 -2.512 6.13 -1.7144
-1.2513 -1.8791 0.6878 -2.4026 6.14 -2.2065
-1.042 -1.8112 0.1807 -2.0255 6.15 -2.0082
-0.9261 -1.8737 -1.1038 -2.1217 6.16 -2.1659
-0.7943 -1.703 -0.3529 -1.8961 6.17 -1.6449
-0.6134 -1.569 0.7207 -1.4004 6.18 -1.4767
-0.484 -1.6414 -0.4134 -1.16 6.19 -0.9355
-0.3836 -1.5873 -1.1732 -0.976 6.2 -0.4055
-0.3168 -1.2391 0.0646 -0.7464 6.21 0.0591
-0.2764 -1.1668 0.4964 -0.5671 6.22 0.4997
-0.2162 -1.1607 -0.9897 -0.3981 6.23 0.8594
-0.2116 -0.9257 -1.0755 -0.3128 6.24 0.9139
-0.2067 -0.7962 0.3662 -0.2284 6.25 0.9979
-0.2154 -0.6081 0.019 -0.193 6.26 1.0406
-0.2432 -0.4008 -1.3653 -0.2202 6.27 0.8631
-0.279 -0.2724 -0.6663 -0.2951 6.28 0.5147
-0.3517 -0.1305 0.5069 -0.394 6.29 0.2317
-0.4157 0.0203 -0.5846 -0.4715 6.3 -0.0831
-0.5121 0.1586 -1.5605 -0.6424 6.31 -0.3861
-0.5984 0.2629 -0.2851 -0.7638 6.32 -0.6073
-0.691 0.3702 0.2877 -0.9822 6.33 -0.743
-0.731 0.4363 -1.2871 -0.9891 6.34 -0.7787
-0.7114 0.5375 -1.5583 -1.2241 6.35 -0.7398
-0.9173 0.5242 0.0594 -1.3781 6.36 -0.6368
-0.9234 0.5023 -0.1848 -1.2214 6.37 -0.5229
-0.965 0.558 -1.6537 -1.3947 6.38 -0.3091
-0.8781 0.5132 -1.1697 -1.3349 6.39 -0.2038
-0.9415 0.4448 0.1921 -1.1033 6.4 -0.0992
-0.9877 0.3574 -0.8221 -1.1118 6.41 -0.0532
-0.9385 0.219 -2.0358 -0.8201 6.42 -0.0615
-0.8933 0.0962 -0.6983 -0.699 6.43 -0.1211
-0.8299 -0.0548 0.0222 -0.4461 6.44 -0.1808
-0.7925 -0.2391 -1.4896 -0.2072 6.45 -0.2665
-0.6959 -0.4113 -1.8328 0.0283 6.46 -0.309
-0.5674 -0.5383 -0.2811 0.2809 6.47 -0.3543
-0.4368 -0.8422 -0.4123 0.495 6.48 -0.3609
-0.2757 -1.0634 -1.9773 0.6206 6.49 -0.2041
-0.1115 -1.1173 -1.4588 0.795 6.5 -0.0567
0.0691 -1.5343 -0.1377 0.908 6.51 0.16
0.2517 -1.4757 -0.8952 0.9413 6.52 0.4306
0.4905 -2.0043 -2.1375 0.9566 6.53 0.6864
0.6523 -1.9816 -1.0702 0.8463 6.54 0.8983
0.9127 -2.0828 -0.2315 0.8193 6.55 1.0013
0.9279 -2.3381 -1.56 0.5883 6.56 1.0278
1.0872 -2.2757 -2.019 0.3745 6.57 1.1572
1.4077 -2.7092 -0.6191 0.1563 6.58 0.9454
1.588 -2.5 -0.6661 -0.1023 6.59 0.5759
1.726 -2.7749 -2.1907 -0.388 6.6 0.2242
1.7685 -2.872 -1.9635 -0.6826 6.61 -0.195
1.7991 -2.5076 -0.4482 -0.9495 6.62 -0.5775
1.9528 -2.6692 -1.1498 -1.0825 6.63 -0.9688
1.8669 -2.6322 -2.3388 -1.3131 6.64 -1.3796
2.2538 -2.415 -1.362 -1.5258 6.65 -1.5127
2.2211 -2.2399 -0.467 -1.8111 6.66 -1.4211
2.338 -2.1172 -1.835 -1.7907 6.67 -1.248
2.1053 -1.887 -2.6172 -1.8207 6.68 -1.0632
2.0516 -1.8802 -1.0294 -1.7079 6.69 -0.5078
1.8181 -1.7609 -0.8443 -1.7992 6.7 0.0113
2.0799 -1.3454 -2.2836 -1.706 6.71 0.5643
1.7445 -1.1789 -2.228 -1.6112 6.72 1.1521
1.6438 -0.8869 -0.7571 -1.4914 6.73 1.6828
1.4327 -0.6721 -1.3033 -1.2773 6.74 1.9776
1.2789 -0.4263 -2.7771 -1.2427 6.75 2.2115
1.224 -0.1982 -1.622 -1.0034 6.76 2.0042
1.0174 0.054 -0.7185 -0.9421 6.77 2.0067
1.0395 0.2682 -1.825 -0.756 6.78 1.5059
0.7483 0.4406 -2.5137 -0.7777 6.79 1.1159
0.6613 0.6415 -1.2578 -0.7695 6.8 0.4976
0.5547 0.779 -1.0096 -0.7074 6.81 -0.0973
0.4495 0.9226 -2.3978 -0.8302 6.82 -0.625
0.3417 1.1074 -2.349 -0.8416 6.83 -1.1904
0.23 1.1764 -0.841 -1.1582 6.84 -1.6059
0.1609 1.2679 -1.3656 -1.3355 6.85 -1.7415
0.0894 1.181 -2.8131 -1.5488 6.86 -1.5665
0.0619 1.1674 -1.7943 -1.7802 6.87 -1.4094
0.035 1.1279 -0.8447 -1.9399 6.88 -0.9822
0.0365 1.2005 -2.0779 -1.9224 6.89 -0.4008
0.0596 0.9326 -2.9125 -2.5172 6.9 0.2066
0.0898 0.8644 -1.4782 -2.5977 6.91 0.7894
0.1424 0.7719 -1.0341 -2.5639 6.92 1.2305
0.2104 0.5539 -2.3112 -2.687 6.93 1.7814
0.2879 0.32 -2.6568 -2.6215 6.94 2.0786
0.4177 0.1252 -1.1332 -2.5974 6.95 2.1633
0.5256 -0.1 -1.4834 -2.771 6.96 1.9306
0.5773 -0.3138 -2.6153 -2.3431 6.97 1.8756
0.6676 -0.5756 -2.1443 -2.482 6.98 1.3852
0.7938 -0.7613 -0.976 -1.9733 6.99 1.018
0.9011 -0.9911 -2.0256 -1.7478 7.0 0.6752
1.1027 -1.3741 -3.1104 -1.6316 7.01 0.2412
1.105 -1.4598 -1.812 -1.0934 7.02 -0.0985
1.1228 -1.8678 -1.0519 -0.9849 7.03 -0.3232
1.3259 -1.7742 -2.4412 -0.6304 7.04 -0.5158
1.3309 -2.0676 -2.9497 -0.3023 7.05 -0.4682
1.3889 -2.0325 -1.1691 -0.0937 7.06 -0.4101
1.4523 -2.1276 -1.4268 0.1197 7.07 -0.1909
1.3841 -2.5895 -2.9258 0.2587 7.08 0.0154
1.3779 -2.6993 -2.1733 0.3569 7.09 0.2723
1.1868 -2.5411 -0.9573 0.468 7.1 0.4559
1.1044 -2.2825 -1.8257 0.5204 7.11 0.7178
1.1679 -2.4022 -3.0383 0.4399 7.12 0.8138
1.0518 -2.6566 -1.9101 0.3788 7.13 0.8177
0.9141 -2.4933 -1.0513 0.2593 7.14 0.8809
0.7997 -2.4255 -2.4909 0.149 7.15 0.8833
0.6822 -1.8735 -2.5223 0.0052 7.16 0.8007
0.5505 -1.8106 -1.1613 -0.1359 7.17 0.706
0.3673 -1.6345 -1.3447 -0.271 7.18 0.6587
0.187 -1.5095 -3.0929 -0.4278 7.19 0.53
0.0408 -1.2826 -2.4475 -0.483 7.2 0.6382
-0.1131 -1.0066 -1.0172 -0.5611 7.21 0.7604
-0.2789 -0.8532 -1.9744 -0.5624 7.22 0.8435
-0.3946 -0.5645 -3.0977 -0.5412 7.23 1.0825
-0.5312 -0.3416 -1.8788 -0.4549 7.24 1.2106
-0.6626 -0.15 -0.9896 -0.3359 7.25 1.3174
-0.8015 0.0653 -2.3135 -0.216 7.26 1.454
-0.898 0.2672 -2.7631 -0.0251 7.27 1.3891
-0.9306 0.4572 -1.1836 0.1989 7.28 1.1729
-0.9659 0.618 -1.295 0.4064 7.29 0.9935
-0.961 0.8688 -2.768 0.6725 7.3 0.7829
-1.0456 0.8642 -2.3924 0.9046 7.31 0.5387
-1.0541 0.9603 -0.9335 1.0452 7.32 0.1822
-0.9446 1.1905 -1.4691 1.2844 7.33 -0.1452
-0.9271 1.1263 -2.5609 1.5133 7.34 -0.386
-0.832 1.2403 -1.5804 1.5535 7.35 -0.5913
-0.7013 1.1646 -0.7951 1.4517 7.36 -0.6618
-0.6365 1.119 -1.9258 1.5642 7.37 -0.5395
-0.4691 1.0524 -2.8743 1.4006 7.38 -0.2448
-0.2982 1.0882 -1.1103 1.4251 7.39 0.113
-0.147 0.9571 -0.9374 1.2734 7.4 0.613
0.026 0.8619 -2.4097 1.0156 7.41 1.1924
0.1803 0.6754 -2.3866 0.7457 7.42 1.5344
0.3392 0.5194 -0.7806 0.447 7.43 2.1504
0.5061 0.426 -1.2842 0.1851 7.44 2.498
0.7436 0.2411 -2.3787 -0.092 7.45 2.7143
0.9026 0.055 -1.573 -0.354 7.46 2.4413
0.9938 -0.1233 -0.6061 -0.6141 7.47 2.5128
1.0268 -0.3089 -1.689 -0.8036 7.48 2.2472
1.2366 -0.4752 -2.6212 -1.132 7.49 1.6855
1.3102 -0.6588 -0.9779 -1.2338 7.5 1.0972
1.4969 -0.7497 -0.6343 -1.2682 7.51 0.4487
1.3813 -0.8528 -2.1461 -1.3798 7.52 -0.136
1.6553 -1.1439 -2.1827 -1.3718 7.53 -0.6028
1.6519 -1.0528 -0.5449 -1.1184 7.54 -0.9181
1.5876 -1.2835 -1.0306 -1.2091 7.55 -1.1829
1.4581 -1.2179 -2.2034 -1.02 7.56 -1.0364
1.4649 -1.3364 -1.3242 -0.7934 7.57 -0.8712
1.3863 -1.4087 -0.2574 -0.6884 7.58 -0.4824
1.4584 -1.4647 -1.4769 -0.4879 7.59 0.049
1.3157 -1.4489 -2.1703 -0.2842 7.6 0.7065
1.2878 -1.4065 -0.8601 -0.1073 7.61 1.3004
1.0564 -1.4263 -0.3029 0.0408 7.62 1.9435
1.1068 -1.2428 -1.9172 0.1527 7.63 2.4289
0.8914 -1.1156 -1.9533 0.2105 7.64 2.4769
0.9002 -1.1591 -0.2994 0.2536 7.65 2.6347
0.7212 -0.9887 -0.6745 0.2333 7.66 2.7533
0.5962 -0.9617 -1.8418 0.1644 7.67 2.3572
0.5927 -0.8491 -1.3117 0.0696 7.68 2.0295
0.5237 -0.732 0.0072 -0.0514 7.69 1.6685
0.4472 -0.5446 -1.0969 -0.2069 7.7 1.1267
0.4199 -0.4529 -2.0686 -0.3951 7.71 0.5842
0.3899 -0.317 -0.5964 -0.5491 7.72 0.1695
0.3589 -0.1988 0.0144 -0.7412 7.73 -0.1484
0.3302 -0.0697 -1.3457 -0.9771 7.74 -0.3529
0.3791 0.0328 -1.5712 -1.0713 7.75 -0.4051
0.4078 0.1252 -0.0269 -1.1054 7.76 -0.368
0.555 0.221 -0.2399 -1.2162 7.77 -0.1527
0.577 0.2994 -1.7241 -1.2248 7.78 0.1317
0.7594 0.3569 -0.9692 -1.1697 7.79 0.5161
0.7299 0.4417 0.3134 -1.115 7.8 0.8507
0.9104 0.4222 -0.5853 -0.987 7.81 1.0911
1.0756 0.4912 -1.656 -0.648 7.82 1.3708
1.1344 0.5216 -0.3807 -0.4359 7.83 1.6575
1.4062 0.4543 0.3696 -0.1835 7.84 1.566
1.6182 0.4931 -1.106 0.1075 7.85 1.7699
1.6804 0.5128 -1.2023 0.4096 7.86 1.6134
1.9033 0.4167 0.2138 0.6721 7.87 1.4592
1.9082 0.3892 0.1607 1.1192 7.88 1.3495
2.0403 0.4035 -1.4081 1.4124 7.89 1.0163
2.2634 0.3174 -0.7324 1.5869 7.9 0.9933
2.1782 0.2743 0.5664 1.8701 7.91 0.9256
2.3226 0.2361 -0.2411 2.0796 7.92 0.9006
2.2325 0.2017 -1.3631 2.2356 7.93 0.9263
2.3183 0.1619 -0.1337 2.1448 7.94 1.0417
2.4027 0.1391 0.6228 2.031 7.95 1.1959
2.7203 0.0948 -0.6628 2.3126 7.96 1.3271
2.7007 0.068 -1.0266 1.967 7.97 1.3006
2.6026 0.0424 0.4866 2.0891 7.98 1.25
2.1983 0.0286 0.5305 1.688 7.99 1.3116
2.38 0.0213 -0.8798 1.4948 8.0 0.9625
2.084 0.022 -0.5349 1.568 8.01 0.8784
1.8913 0.0304 0.8223 1.3626 8.02 0.6166
2.0377 0.0422 0.1376 1.072 8.03 0.3887
1.5857 0.0566 -1.0192 1.0721 8.04 0.2207
1.6449 0.0898 0.0501 0.8792 8.05 0.0645
1.3523 0.1197 1.0099 0.8323 8.06 0.0007
1.1414 0.1523 -0.2794 0.7454 8.07 0.0431
0.9477 0.1735 -0.8424 0.7432 8.08 0.1889
0.7315 0.2022 0.6362 0.7981 8.09 0.5102
0.6011 0.2669 0.7971 0.9665 8.1 0.7623
0.3474 0.2746 -0.6717 1.1289 8.11 1.2043
0.1938 0.3356 -0.3768 1.2623 8.12 1.7673
0.0516 0.3555 1.012 1.4393 8.13 2.2159
-0.1065 0.3657 0.4675 1.5427 8.14 2.5024
-0.2501 0.3824 -0.84 1.7494 8.15 2.3114
-0.3401 0.3946 0.1868 1.8705 8.16 2.5665
-0.4703 0.4458 1.1488 2.2392 8.17 2.4781
-0.5452 0.4353 0.003 2.4583 8.18 2.3746
-0.5354 0.4193 -0.7049 2.3666 8.19 1.6853
-0.5525 0.3591 0.7518 2.4313 8.2 1.2838
-0.5899 0.3134 1.1744 2.1863 8.21 0.6297
-0.6154 0.2722 -0.4278 2.0373 8.22 0.1056
-0.6125 0.2657 -0.2654 2.1774 8.23 -0.3446
-0.5268 0.1796 1.2322 1.8402 8.24 -0.6753
-0.54 0.1382 0.6897 1.8933 8.25 -0.9239
-0.4498 0.0659 -0.5436 1.5609 8.26 -0.9738
-0.4073 -0.0056 0.262 1.232 8.27 -0.7674
-0.3092 -0.0822 1.476 0.8335 8.28 -0.3853
-0.2731 -0.1465 0.2319 0.6645 8.29 0.1277
-0.206 -0.2305 -0.5482 0.3287 8.3 0.7061
-0.1063 -0.2883 0.8214 0.047 8.31 1.294
-0.0428 -0.3444 1.403 -0.1909 8.32 1.7423
0.0134 -0.3882 -0.1748 -0.4258 8.33 2.5729
0.0696 -0.3841 -0.1944 -0.5802 8.34 2.9416
0.11 -0.4281 1.213 -0.6276 8.35 3.1577
0.1144 -0.5002 0.8663 -0.6231 8.36 3.0155
0.1431 -0.4984 -0.4977 -0.6784 8.37 2.9173
0.1199 -0.4831 0.3172 -0.6641 8.38 2.3069
0.098 -0.4581 1.5262 -0.5581 8.39 1.8102
0.0416 -0.4246 0.4817 -0.3886 8.4 1.2317
-0.0239 -0.3347 -0.4461 -0.1966 8.41 0.6154
-0.1144 -0.2664 0.7743 -0.0178 8.42 0.0918
-0.2311 -0.2001 1.4703 0.1855 8.43 -0.3446
-0.3413 -0.11 -0.0383 0.3567 8.44 -0.583
-0.4309 0.0118 -0.1897 0.5377 8.45 -0.7049
-0.6451 0.1316 1.2611 0.7744 8.46 -0.6049
-0.7515 0.2766 0.997 0.7857 8.47 -0.4784
-0.976 0.3831 -0.3556 0.8715 8.48 -0.1127
-1.0769 0.6071 0.2588 0.9577 8.49 0.3143
-1.2707 0.7675 1.523 1.1246 8.5 0.7086
-1.5011 0.8349 0.5769 0.9148 8.51 1.0728
-1.6138 1.0569 -0.4188 0.8387 8.52 1.6272
-1.6484 1.2562 0.8627 0.8307 8.53 1.9735
-2.159 1.3322 1.4469 0.7141 8.54 1.8958
-1.9768 1.5698 0.0379 0.5652 8.55 2.0026
-2.4331 1.5488 -0.278 0.3841 8.56 2.0177
-2.4762 1.5731 1.3139 0.1846 8.57 1.861
-2.4131 1.8942 1.1868 0.0293 8.58 1.3472
-2.6896 1.7362 -0.3781 -0.1045 8.59 1.1917
-2.8564 1.7689 0.1527 -0.1884 8.6 0.9019
-2.5897 1.7742 1.362 -0.259 8.61 0.7534
-2.8523 1.9237 0.6384 -0.3137 8.62 0.6002
-2.6878 1.7974 -0.4602 -0.2847 8.63 0.539
-2.6586 1.9417 0.6943 -0.1686 8.64 0.5172
-2.5168 1.8568 1.5541 -0.0583 8.65 0.5509
-2.2143 1.7679 0.0532 0.1198 8.66 0.6538
-2.563 1.5522 -0.3626 0.3095 8.67 0.7387
-2.4444 1.3202 1.0394 0.6274 8.68 0.8533
-2.1889 1.3383 1.0205 0.8128 8.69 0.8126
-2.0901 1.1318 -0.3467 1.1927 8.7 0.8279
-1.9226 0.9387 -0.0202 1.5222 8.71 0.7402
-1.6842 0.7396 1.4538 1.6491 8.72 0.6402
-1.3486 0.5497 0.5824 2.0369 8.73 0.5785
-1.3601 0.3683 -0.6549 2.146 8.74 0.4696
-1.1273 0.2183 0.4739 2.413 8.75 0.3187
-0.9091 0.0091 1.2439 2.5415 8.76 0.2144
-0.8487 -0.1881 0.0246 2.4999 8.77 0.2072
-0.647 -0.3759 -0.5745 2.5813 8.78 0.3015
-0.5717 -0.5238 0.8409 2.592 8.79 0.4506
-0.4465 -0.7395 1.1004 2.4414 8.8 0.6254
-0.3583 -0.8076 -0.4772 2.5241 8.81 0.9496
-0.2497 -0.9631 -0.212 2.4128 8.82 1.3798
-0.2324 -0.9182 1.172 2.0262 8.83 1.5411
-0.1852 -1.0134 0.5931 1.917 8.84 1.7761
-0.1521 -1.0131 -0.7477 1.7838 8.85 2.095
-0.1598 -1.2163 0.2046 1.4176 8.86 1.9455
-0.1533 -1.0341 1.1854 1.1691 8.87 1.7938
-0.1972 -0.9803 -0.0469 0.9577 8.88 1.82
-0.2602 -0.8952 -0.7107 0.9011 8.89 1.4394
-0.3019 -0.7895 0.7278 0.7715 8.9 0.8459
-0.4008 -0.7446 1.0004 0.64 8.91 0.4377
-0.5062 -0.5043 -0.5169 0.6412 8.92 -0.0707
-0.5371 -0.3516 -0.4887 0.635 8.93 -0.4694
-0.6406 -0.1914 0.9725 0.5658 8.94 -0.8497
-0.7895 0.034 0.4446 0.6417 8.95 -1.1547
-0.8223 0.2756 -0.9121 0.8428 8.96 -1.2
-1.0271 0.4743 -0.0435 0.8571 8.97 -0.9114
-1.0448 0.82 1.1187 1.0066 8.98 -0.5871
-1.1554 0.9429 -0.1359 1.3004 8.99 -0.1624
-1.1461 1.2292 -1.0304 1.4349 9.0 0.3755
-1.2041 1.4206 0.3767 1.321 9.01 1.0636
-1.2888 1.6636 0.7659 1.6301 9.02 1.6287
-1.4129 1.8268 -0.648 1.7358 9.03 2.0639
-1.3372 2.0057 -0.6703 1.5916 9.04 2.4192
-1.1844 2.4837 0.6741 1.413 9.05 2.7909
-1.3146 2.6197 0.3607 1.3304 9.06 2.545
