# label : secret experiment #3450
# x : time signal
# y : intensity
#y3 time y1 y2 y4 y5
-1.9946 4.61 -0.7927 -1.9306 -1.2914 2.6066
-1.8961 4.62 -0.9926 -2.1183 -1.3404 2.749
-2.0159 4.63 -1.028 -2.3211 -1.5374 2.5086
-1.6056 4.64 -0.8522 -2.3189 -1.8473 2.1055
-1.3674 4.65 -0.9009 -2.4808 -1.7781 1.8354
-1.0792 4.66 -0.7915 -2.3955 -2.0119 1.4684
-1.1141 4.67 -0.601 -2.2797 -2.0277 1.1622
-0.9036 4.68 -0.3974 -2.3169 -2.1389 0.9999
-0.8747 4.69 -0.1879 -2.1819 -1.7244 0.6268
-0.8118 4.7 0.0262 -2.3059 -1.6673 0.3046
-0.8254 4.71 0.2343 -2.1432 -1.3731 -0.0043
-1.0831 4.72 0.4635 -2.5336 -1.2561 -0.2695
-1.2777 4.73 0.7123 -2.1104 -1.1461 -0.5453
-1.4554 4.74 0.7515 -2.3266 -0.7424 -0.7144
-1.6439 4.75 0.9205 -2.0145 -0.5804 -0.9057
-1.8942 4.76 0.96 -2.1433 -0.4051 -1.061
-2.1616 4.77 1.0929 -2.1037 -0.2047 -1.1793
-2.5943 4.78 1.0138 -2.0735 -0.1002 -1.2068
-2.8425 4.79 0.9551 -1.9065 -0.0285 -1.1646
-2.7173 4.8 0.6833 -1.9095 -0.0105 -0.9402
-2.9426 4.81 0.55 -1.7381 -0.0479 -0.8634
-3.0595 4.82 0.3334 -1.6615 -0.1465 -0.7947
-2.8393 4.83 0.1452 -1.5187 -0.2797 -0.5458
-2.9051 4.84 -0.1137 -1.3335 -0.4463 -0.3145
-2.7807 4.85 -0.3614 -1.0503 -0.7124 -0.0391
-2.4583 4.86 -0.5968 -0.9901 -0.8882 0.2488
-2.0159 4.87 -0.7834 -1.009 -1.0635 0.5173
-1.6756 4.88 -0.9958 -0.8438 -1.2123 0.8018
-1.3695 4.89 -1.0927 -0.6608 -1.3721 1.1675
-1.2809 4.9 -1.1207 -0.553 -1.7941 1.3298
-1.0043 4.91 -1.1884 -0.5078 -1.8654 1.7844
-0.7888 4.92 -1.1786 -0.3848 -1.7629 2.0358
-0.7499 4.93 -1.0033 -0.2708 -1.729 2.018
-0.7173 4.94 -1.0075 -0.1991 -1.5921 2.3149
-0.9078 4.95 -0.8583 -0.098 -1.659 2.3253
-0.961 4.96 -0.7349 -0.0377 -1.565 2.4903
-1.2063 4.97 -0.4364 0.0221 -1.1717 2.1355
-1.3823 4.98 -0.2725 0.0645 -1.0621 2.0924
-1.6425 4.99 -0.0722 0.1086 -0.7129 2.1292
-1.6354 5.0 0.1242 0.1446 -0.4333 1.9417
-1.8177 5.01 0.2941 0.1486 -0.2048 1.7201
-1.9586 5.02 0.3815 0.1612 0.0392 1.482
-2.4278 5.03 0.4812 0.1462 0.2558 1.4109
-2.1426 5.04 0.5531 0.1426 0.362 1.0973
-2.1601 5.05 0.5188 0.1209 0.5285 0.6565
-2.0736 5.06 0.4489 0.0861 0.5815 0.4082
-2.0457 5.07 0.2777 0.0488 0.5909 0.029
-1.6916 5.08 0.1215 -0.0034 0.4982 -0.2919
-1.4586 5.09 -0.0693 -0.0675 0.354 -0.7283
-1.0485 5.1 -0.2729 -0.1204 0.2412 -0.9421
-0.6322 5.11 -0.4958 -0.1878 0.0571 -1.401
-0.3343 5.12 -0.811 -0.296 -0.1344 -1.4955
-0.0489 5.13 -1.1357 -0.3737 -0.3838 -1.8454
0.1845 5.14 -1.2869 -0.4391 -0.5793 -1.8656
0.4155 5.15 -1.5758 -0.4759 -0.6683 -2.1547
0.4841 5.16 -1.7289 -0.5545 -0.8326 -2.3048
0.5102 5.17 -1.8417 -0.697 -0.9784 -2.1616
0.4803 5.18 -1.9443 -0.8097 -1.1426 -2.2006
0.401 5.19 -1.9006 -0.9013 -1.0443 -2.3201
0.2841 5.2 -1.6764 -1.0067 -1.0895 -1.8859
0.1206 5.21 -1.832 -1.0757 -0.8727 -1.9067
-0.0902 5.22 -1.6311 -0.9633 -0.7357 -1.4995
-0.3109 5.23 -1.4924 -1.0559 -0.5269 -1.5037
-0.4972 5.24 -1.2324 -1.1402 -0.281 -1.2701
-0.6455 5.25 -1.2128 -1.2115 -0.0327 -0.965
-0.6577 5.26 -0.8732 -1.3011 0.2162 -0.6219
-0.7257 5.27 -0.8249 -1.2728 0.5156 -0.3275
-0.7763 5.28 -0.5238 -1.2652 0.6954 -0.01
-0.649 5.29 -0.466 -1.2591 0.9854 0.2737
-0.4482 5.3 -0.3294 -1.1678 1.0557 0.553
-0.2153 5.31 -0.2614 -1.1965 1.1838 0.8048
0.0604 5.32 -0.2508 -1.1485 1.3144 1.0309
0.3356 5.33 -0.2819 -1.1896 1.2699 0.9842
0.6352 5.34 -0.4019 -1.2195 1.3378 1.3045
0.9815 5.35 -0.4737 -1.0339 1.0197 1.1864
1.2764 5.36 -0.6794 -1.0439 1.0264 1.2868
1.6111 5.37 -0.8644 -0.9528 0.7216 1.1531
1.6629 5.38 -1.1527 -0.9144 0.5829 1.1871
1.7333 5.39 -1.2677 -0.7362 0.338 0.9296
2.0115 5.4 -1.5834 -0.6639 0.1146 0.8576
1.7252 5.41 -1.9095 -0.5503 -0.0956 0.61
1.6875 5.42 -2.1392 -0.4943 -0.2627 0.283
1.5949 5.43 -2.3818 -0.3884 -0.4608 0.0126
1.2131 5.44 -2.3725 -0.2517 -0.5556 -0.2828
1.0819 5.45 -2.3251 -0.1489 -0.5515 -0.5746
0.8674 5.46 -2.6057 -0.0373 -0.5608 -0.9547
0.5258 5.47 -2.3181 0.0756 -0.4719 -1.2926
0.3382 5.48 -2.4241 0.1778 -0.3711 -1.5754
0.2327 5.49 -2.4535 0.2598 -0.2098 -1.8306
0.1148 5.5 -2.0813 0.3885 0.0054 -2.1117
0.0955 5.51 -1.9138 0.4841 0.244 -2.2319
0.1386 5.52 -1.8798 0.6192 0.4401 -2.4612
0.2692 5.53 -1.6042 0.6046 0.6822 -2.5451
0.4047 5.54 -1.5286 0.7474 0.9875 -2.6644
0.6438 5.55 -1.2079 0.8544 1.1328 -2.9716
0.8214 5.56 -1.1007 0.8681 1.1929 -2.9558
1.2041 5.57 -0.9355 0.8898 1.4163 -3.0317
1.4701 5.58 -0.7897 1.0329 1.3509 -3.0231
1.7541 5.59 -0.7881 0.9784 1.3986 -2.8164
1.6886 5.6 -0.7474 0.9674 1.3016 -2.4268
2.1229 5.61 -0.8636 1.0481 1.0595 -2.3308
1.9965 5.62 -0.813 0.9174 1.0074 -2.0703
1.8575 5.63 -1.0248 0.9046 0.7214 -1.5719
1.8504 5.64 -1.2673 0.9644 0.5669 -1.4238
1.9668 5.65 -1.3144 0.8941 0.254 -1.1315
1.5224 5.66 -1.5939 0.8507 0.0221 -0.771
1.3863 5.67 -1.9255 0.8568 -0.219 -0.43
1.114 5.68 -2.188 0.7132 -0.4907 -0.1723
0.7994 5.69 -2.2179 0.6767 -0.696 0.09
0.4984 5.7 -2.6324 0.5596 -0.7976 0.3592
0.2465 5.71 -2.539 0.4729 -0.8057 0.5017
0.0236 5.72 -2.9441 0.3725 -0.8817 0.7408
-0.1247 5.73 -2.6405 0.269 -0.9027 0.892
-0.1989 5.74 -2.6137 0.1634 -0.7363 1.021
-0.235 5.75 -2.6144 0.0537 -0.699 0.9216
-0.1525 5.76 -2.8833 -0.0507 -0.4776 0.965
-0.0382 5.77 -2.3425 -0.1463 -0.3738 0.9461
0.1467 5.78 -2.2718 -0.2828 -0.142 0.7812
0.3738 5.79 -2.1966 -0.3929 0.0583 0.6775
0.6305 5.8 -1.7857 -0.4536 0.2429 0.4436
0.881 5.81 -1.6876 -0.6471 0.414 0.2543
1.1096 5.82 -1.3782 -0.684 0.5281 0.0253
1.2998 5.83 -1.197 -0.7209 0.5825 -0.2397
1.2217 5.84 -1.0142 -0.8254 0.6974 -0.5
1.4695 5.85 -0.8427 -0.9559 0.6007 -0.8167
1.5274 5.86 -0.6402 -1.1113 0.5136 -1.1343
1.383 5.87 -0.6052 -0.9982 0.4332 -1.2979
1.2524 5.88 -0.5954 -1.1357 0.2338 -1.6597
0.9922 5.89 -0.5724 -1.1701 0.0149 -1.6592
0.7786 5.9 -0.6479 -1.2256 -0.2546 -1.9557
0.4132 5.91 -0.8288 -1.3311 -0.5131 -2.1346
0.1344 5.92 -0.9488 -1.1471 -0.7814 -2.0058
-0.1467 5.93 -1.2684 -1.2601 -1.1674 -2.4465
-0.4502 5.94 -1.4115 -1.3306 -1.341 -2.4048
-0.6464 5.95 -1.5097 -1.2152 -1.578 -2.3839
-0.8355 5.96 -1.6871 -1.2651 -1.5407 -2.3869
-0.9314 5.97 -1.8498 -1.04 -1.9339 -2.2281
-0.9171 5.98 -2.0077 -1.051 -1.9957 -1.8478
-0.7999 5.99 -2.0745 -1.0975 -1.7662 -1.8276
-0.67 6.0 -2.0613 -0.9754 -1.9567 -1.5022
-0.5389 6.01 -2.4175 -0.9879 -1.8877 -1.1196
-0.3015 6.02 -2.2465 -0.8317 -1.736 -0.9729
-0.0423 6.03 -2.326 -0.7346 -1.5524 -0.6602
0.2213 6.04 -1.8189 -0.6299 -1.3538 -0.3411
0.4813 6.05 -1.6626 -0.6423 -0.9449 -0.0049
0.6319 6.06 -1.6128 -0.5248 -0.7992 0.2799
0.9217 6.07 -1.2638 -0.3898 -0.6077 0.5339
0.9232 6.08 -1.191 -0.3382 -0.5792 0.9306
1.0698 6.09 -0.9412 -0.2633 -0.4105 1.1936
0.8929 6.1 -0.5828 -0.1747 -0.3817 1.3975
0.9197 6.11 -0.4107 -0.1089 -0.3561 1.5957
0.6547 6.12 -0.1879 -0.0418 -0.4218 1.7375
0.4998 6.13 -0.0051 0.0202 -0.5908 1.6724
0.2655 6.14 0.1201 0.0753 -0.7574 1.591
-0.0104 6.15 0.1766 0.1296 -0.9346 1.755
-0.2844 6.16 0.2185 0.1554 -1.0698 1.8573
-0.5143 6.17 0.1839 0.2007 -1.3865 1.777
-0.6262 6.18 0.1073 0.2171 -1.828 1.4023
-0.8549 6.19 -0.0073 0.2086 -2.0423 1.4097
-0.9369 6.2 -0.1581 0.2274 -2.3496 1.2254
-0.7894 6.21 -0.3571 0.2013 -2.3756 0.9125
-0.8509 6.22 -0.5182 0.1729 -2.4173 0.8074
-0.5801 6.23 -0.7614 0.1585 -2.7256 0.5226
-0.4061 6.24 -0.9373 0.1224 -2.5124 0.2998
-0.1321 6.25 -1.0639 0.0654 -2.9931 0.1044
0.1381 6.26 -1.1525 -0.0001 -2.9694 -0.1072
0.4535 6.27 -1.3329 -0.0718 -2.4909 -0.337
0.6963 6.28 -1.1764 -0.1477 -2.4867 -0.4645
1.0332 6.29 -1.2427 -0.25 -2.1376 -0.6271
1.321 6.3 -1.1883 -0.3681 -2.1092 -0.7508
1.4429 6.31 -1.1631 -0.4051 -1.9838 -0.8564
1.3334 6.32 -0.9345 -0.5095 -1.6865 -0.8284
1.4525 6.33 -0.6797 -0.6206 -1.3028 -0.8274
1.4121 6.34 -0.4884 -0.7101 -1.1558 -0.9153
1.3694 6.35 -0.2372 -0.9315 -1.0318 -0.8647
1.1834 6.36 0.0057 -1.1024 -0.9913 -0.7054
0.8459 6.37 0.2651 -1.0508 -0.8994 -0.5675
0.6512 6.38 0.4742 -1.2684 -0.9933 -0.4036
0.4833 6.39 0.7192 -1.3904 -1.0059 -0.2059
0.2103 6.4 0.931 -1.6427 -1.0974 0.0226
0.0473 6.41 1.0764 -1.6698 -1.29 0.2379
-0.0717 6.42 1.2213 -1.5846 -1.4391 0.5115
-0.1306 6.43 1.3336 -1.9304 -1.5421 0.7611
-0.1375 6.44 1.3126 -1.7947 -1.7542 0.9123
-0.0443 6.45 1.2724 -1.908 -2.0105 1.2118
0.0948 6.46 1.0183 -2.1285 -2.3909 1.3763
0.3317 6.47 1.0235 -2.3415 -2.6408 1.6826
0.6024 6.48 0.7369 -2.4369 -2.9418 1.6844
0.8346 6.49 0.6106 -2.1262 -2.9787 2.1645
1.1433 6.5 0.4717 -2.2801 -2.6342 2.2751
1.5499 6.51 0.239 -2.1547 -2.9884 2.0483
1.5919 6.52 0.0673 -2.159 -2.5346 2.3436
1.9891 6.53 -0.0808 -2.5986 -2.7558 2.0968
2.284 6.54 -0.2228 -2.2939 -2.4741 2.2419
2.3584 6.55 -0.3047 -2.5438 -2.394 2.1712
2.0999 6.56 -0.2845 -2.2751 -1.9359 2.2397
2.0744 6.57 -0.2854 -2.217 -1.6107 2.2368
1.8924 6.58 -0.2357 -2.1707 -1.4049 1.7947
1.6863 6.59 -0.1083 -2.2285 -1.2793 1.8438
1.4328 6.6 0.0516 -1.9708 -0.9542 1.6774
1.3038 6.61 0.2497 -1.9078 -0.8348 1.3299
1.0317 6.62 0.4342 -1.9265 -0.6713 1.0903
0.8505 6.63 0.7725 -1.908 -0.6262 0.9879
0.6246 6.64 0.9719 -1.8732 -0.5833 0.8005
0.4103 6.65 1.1261 -1.7289 -0.5189 0.5127
0.3454 6.66 1.4356 -1.6529 -0.6 0.3884
0.2848 6.67 1.6328 -1.4139 -0.8246 0.2364
0.2756 6.68 1.6446 -1.5612 -0.9502 0.0748
0.3594 6.69 1.8953 -1.2607 -1.1298 -0.0436
0.552 6.7 1.8466 -1.32 -1.4166 -0.1349
0.7612 6.71 1.8946 -1.2055 -1.381 -0.187
0.9661 6.72 1.8754 -1.0415 -1.7351 -0.2134
1.221 6.73 2.0602 -0.954 -1.8132 -0.217
1.4868 6.74 1.6158 -0.9366 -2.1017 -0.1987
1.734 6.75 1.668 -0.847 -2.2898 -0.146
1.9605 6.76 1.535 -0.7598 -2.2957 -0.0624
1.9323 6.77 1.2871 -0.6883 -1.9154 0.0417
2.0748 6.78 0.9064 -0.6637 -1.8432 0.1651
2.182 6.79 0.713 -0.5949 -1.8295 0.2988
1.8009 6.8 0.6169 -0.5288 -1.6885 0.4269
1.89 6.81 0.4065 -0.574 -1.3691 0.6496
1.5983 6.82 0.2676 -0.5837 -1.3702 0.8434
1.3636 6.83 0.1781 -0.5642 -0.952 0.9839
0.872 6.84 0.161 -0.6084 -0.7063 0.9752
0.6439 6.85 0.1697 -0.5837 -0.4328 1.1632
0.2895 6.86 0.2035 -0.5728 -0.2034 1.4642
0.0352 6.87 0.3522 -0.6974 0.0137 1.5596
-0.2096 6.88 0.4944 -0.691 0.1681 1.5824
-0.3547 6.89 0.7209 -0.7136 0.3177 1.4673
-0.4599 6.9 0.8227 -0.8801 0.3459 1.6287
-0.5085 6.91 1.1174 -0.9591 0.3523 1.5028
-0.4572 6.92 1.2273 -0.9338 0.299 1.4783
-0.4133 6.93 1.6052 -1.0875 0.1802 1.5963
-0.2705 6.94 1.881 -1.2043 0.0303 1.5006
-0.075 6.95 1.9261 -1.3185 -0.1506 1.3669
0.1288 6.96 1.9955 -1.4327 -0.3663 1.3387
0.332 6.97 2.17 -1.4876 -0.5474 1.2311
0.4865 6.98 1.9986 -1.3816 -0.7182 0.924
0.6424 6.99 2.2961 -1.4887 -0.9064 0.7665
0.8154 7.0 2.1791 -1.5827 -0.9984 0.6329
0.8346 7.01 1.9205 -1.7124 -1.1843 0.5266
0.7702 7.02 1.7695 -1.742 -1.2233 0.312
0.6041 7.03 1.4908 -1.7952 -1.2971 0.1434
0.3993 7.04 1.4174 -2.0443 -1.2899 -0.0148
0.1841 7.05 1.0614 -2.1087 -1.0096 -0.1796
-0.1124 7.06 0.8354 -2.0835 -1.0223 -0.295
-0.4448 7.07 0.6426 -2.0635 -0.6974 -0.39
-0.7838 7.08 0.3595 -2.1659 -0.5569 -0.5519
-1.1718 7.09 0.2213 -2.0882 -0.2935 -0.5564
-1.45 7.1 0.0765 -2.2713 -0.0115 -0.5968
-1.6497 7.11 -0.0124 -2.0105 0.2512 -0.6656
-1.7627 7.12 -0.049 -1.9809 0.4516 -0.6936
-2.0297 7.13 -0.0398 -2.3266 0.7046 -0.7809
-2.1077 7.14 0.0137 -2.0772 0.8987 -0.7199
-2.1707 7.15 0.112 -2.0622 0.9254 -0.6549
-2.1478 7.16 0.242 -1.9431 0.9271 -0.5812
-1.8544 7.17 0.4738 -2.0351 0.9181 -0.5946
-1.4939 7.18 0.6833 -1.9385 0.9421 -0.5202
-1.5439 7.19 0.9068 -1.9201 0.8315 -0.4123
-1.2583 7.2 0.9492 -1.7583 0.6033 -0.349
-0.9968 7.21 1.278 -1.5562 0.4243 -0.2776
-0.8246 7.22 1.4062 -1.4232 0.1788 -0.1868
-0.6626 7.23 1.6725 -1.2592 -0.0445 -0.1122
-0.655 7.24 1.7319 -1.1796 -0.2831 -0.0532
-0.6725 7.25 1.7344 -1.0959 -0.5361 -0.0033
-0.6741 7.26 1.809 -0.9941 -0.6833 0.0357
-0.8993 7.27 1.5163 -0.8851 -0.9185 0.0696
-0.978 7.28 1.4244 -0.7449 -0.971 0.078
-1.1958 7.29 1.4896 -0.6025 -1.0042 0.0793
-1.6909 7.3 1.2229 -0.45 -0.9404 0.0559
-1.9041 7.31 0.9823 -0.29 -0.9417 0.0316
-2.0778 7.32 0.7466 -0.1768 -0.8394 -0.0159
-2.4514 7.33 0.4868 -0.0661 -0.6961 -0.0712
-2.6339 7.34 0.215 0.0468 -0.5066 -0.1461
-3.0989 7.35 -0.0212 0.1478 -0.2586 -0.2222
-3.1157 7.36 -0.226 0.2512 -0.0489 -0.3136
-2.8039 7.37 -0.398 0.3306 0.1699 -0.3895
-2.7678 7.38 -0.5254 0.4452 0.355 -0.4907
-2.8353 7.39 -0.5807 0.5298 0.5361 -0.6228
-2.5942 7.4 -0.6796 0.5259 0.647 -0.6407
-2.4279 7.41 -0.6657 0.6252 0.7019 -0.8203
-1.9463 7.42 -0.5856 0.7422 0.776 -0.8665
-1.9886 7.43 -0.4257 0.7464 0.7959 -1.0221
-1.4959 7.44 -0.2628 0.7757 0.743 -1.0748
-1.1839 7.45 -0.0858 0.7943 0.5169 -1.0964
-1.0778 7.46 0.105 0.8208 0.3653 -1.1466
-1.0143 7.47 0.34 0.7598 0.141 -1.2737
-0.8328 7.48 0.5369 0.7925 -0.0966 -1.1996
-0.9298 7.49 0.6479 0.6456 -0.3437 -1.2005
-0.956 7.5 0.9344 0.6613 -0.5866 -1.1731
-0.9717 7.51 0.9792 0.5833 -0.825 -1.2426
-1.137 7.52 0.9839 0.6285 -1.1516 -1.1724
-1.5072 7.53 1.0212 0.5352 -1.3682 -1.2149
-1.652 7.54 1.0042 0.5089 -1.5657 -1.0915
-2.0693 7.55 1.0475 0.4414 -1.4237 -1.0992
-2.3138 7.56 0.8204 0.3573 -1.6328 -1.231
-2.0883 7.57 0.7624 0.3015 -1.4926 -1.0312
-2.3141 7.58 0.4878 0.1899 -1.3972 -1.1369
-2.3773 7.59 0.3175 0.1403 -1.2364 -0.9597
-2.4969 7.6 0.0783 0.0719 -1.1071 -0.9401
-2.4016 7.61 -0.1563 -0.0012 -1.0022 -0.9158
-2.1069 7.62 -0.3792 -0.0692 -0.7692 -0.9726
-2.0766 7.63 -0.6521 -0.127 -0.6496 -0.9996
-1.5885 7.64 -0.7311 -0.163 -0.4367 -0.8345
-1.4811 7.65 -0.8547 -0.2172 -0.2256 -0.9086
-0.971 7.66 -0.9464 -0.2929 -0.1137 -0.8995
-0.6721 7.67 -1.1763 -0.2993 -0.0262 -0.9086
-0.4397 7.68 -1.0559 -0.3591 0.0091 -0.9317
-0.1648 7.69 -0.9446 -0.3125 -0.0132 -0.9026
0.0274 7.7 -0.9726 -0.3528 -0.091 -0.9108
0.1453 7.71 -0.775 -0.3484 -0.2158 -0.9684
0.2101 7.72 -0.6106 -0.3293 -0.3933 -0.8758
0.2108 7.73 -0.4162 -0.3094 -0.5745 -0.8388
0.1056 7.74 -0.158 -0.2544 -0.8529 -0.9973
-0.0252 7.75 0.0572 -0.2176 -1.1323 -0.9234
-0.2046 7.76 0.262 -0.1937 -1.3389 -0.9901
-0.4475 7.77 0.4919 -0.1039 -1.556 -0.887
-0.6354 7.78 0.639 -0.0378 -1.8354 -0.9323
-0.8633 7.79 0.7306 0.044 -2.2496 -0.9042
-0.9506 7.8 0.825 0.1486 -2.0437 -0.8176
-1.0317 7.81 0.8453 0.2345 -2.2824 -0.8214
-1.1296 7.82 0.7937 0.3669 -2.4362 -0.7633
-1.1757 7.83 0.7999 0.4589 -2.4033 -0.7807
-1.0109 7.84 0.6988 0.5501 -2.2781 -0.8257
-0.9555 7.85 0.5513 0.7211 -2.2189 -0.6762
-0.6058 7.86 0.3201 0.8362 -1.9725 -0.6472
-0.3725 7.87 0.1421 0.8533 -1.9226 -0.5944
-0.0963 7.88 -0.075 1.0724 -1.709 -0.6166
0.2262 7.89 -0.2911 1.1727 -1.3519 -0.6242
0.5045 7.9 -0.466 1.4161 -1.2793 -0.4988
0.9013 7.91 -0.6122 1.3749 -1.097 -0.5325
0.9669 7.92 -0.7447 1.5541 -0.9263 -0.4572
1.2707 7.93 -0.8622 1.7773 -0.7149 -0.4967
1.467 7.94 -0.9673 1.8935 -0.7345 -0.4634
1.5109 7.95 -0.9815 1.7271 -0.7276 -0.4839
1.2763 7.96 -0.9311 2.0417 -0.7178 -0.4099
1.3336 7.97 -0.946 2.1047 -0.8528 -0.4552
1.1869 7.98 -0.6547 2.2335 -0.9033 -0.4634
0.8816 7.99 -0.542 2.0058 -1.0575 -0.4887
0.6767 8.0 -0.3373 2.0982 -1.2644 -0.5189
0.4552 8.01 -0.0979 2.2148 -1.5542 -0.5384
0.2442 8.02 0.1583 2.4472 -1.9049 -0.5458
0.0283 8.03 0.4237 2.3469 -1.8818 -0.577
-0.1291 8.04 0.6481 2.5806 -2.3229 -0.5959
-0.2289 8.05 0.8668 2.6065 -2.5363 -0.6158
-0.2578 8.06 1.0542 2.5569 -2.7562 -0.5884
-0.2677 8.07 1.0973 2.1536 -2.8527 -0.5455
-0.1605 8.08 1.2867 2.2103 -2.6439 -0.6171
0.0069 8.09 1.3314 2.2177 -2.4729 -0.588
0.2178 8.1 1.2298 2.3147 -2.6695 -0.5748
0.4897 8.11 1.1296 2.2027 -2.3346 -0.492
0.7263 8.12 1.1538 2.1434 -2.3617 -0.4938
0.9339 8.13 0.8756 2.0001 -2.2895 -0.4043
1.2205 8.14 0.7109 1.7862 -1.7696 -0.3522
1.5702 8.15 0.5418 2.0069 -1.5681 -0.2876
1.6383 8.16 0.3646 1.7988 -1.2567 -0.1663
1.5859 8.17 0.1765 1.5039 -1.1197 -0.087
1.7242 8.18 -0.0095 1.4767 -0.8639 0.0262
1.8167 8.19 -0.1645 1.5324 -0.7964 0.1402
1.6679 8.2 -0.3039 1.4026 -0.6821 0.2341
1.4004 8.21 -0.3736 1.2715 -0.5461 0.3291
1.0795 8.22 -0.3523 1.128 -0.5772 0.4373
0.7435 8.23 -0.3577 1.1281 -0.6233 0.5439
0.5664 8.24 -0.2849 0.8824 -0.6781 0.6306
0.2612 8.25 -0.1509 0.8978 -0.8499 0.7175
-0.0145 8.26 0.0082 0.765 -1.018 0.869
-0.2519 8.27 0.2272 0.7357 -1.2431 0.9029
-0.3604 8.28 0.4323 0.7118 -1.4951 0.898
-0.4706 8.29 0.7103 0.564 -1.7008 0.9995
-0.4781 8.3 0.9424 0.5495 -1.8874 1.0576
-0.4638 8.31 1.1818 0.4874 -1.9806 1.0266
-0.3604 8.32 1.4429 0.4584 -2.2473 1.0196
-0.1756 8.33 1.5713 0.5176 -2.3074 1.0365
0.0476 8.34 1.764 0.4592 -1.9543 0.9412
0.2763 8.35 1.8627 0.4535 -2.3273 0.9316
0.4705 8.36 2.1729 0.4658 -2.1148 0.7717
0.7916 8.37 2.0535 0.512 -2.0632 0.781
1.0174 8.38 2.1719 0.51 -1.5744 0.6988
1.1846 8.39 2.0891 0.6056 -1.389 0.6041
1.2655 8.4 1.9491 0.6092 -1.2127 0.4781
1.2541 8.41 1.5322 0.7074 -0.8542 0.3873
1.0408 8.42 1.5749 0.7587 -0.6769 0.2766
1.0179 8.43 1.3863 0.8172 -0.3925 0.2325
0.8086 8.44 1.0573 0.9129 -0.1167 0.1396
0.5381 8.45 0.9104 0.9521 0.0844 0.0811
0.3085 8.46 0.7063 1.0682 0.2304 0.0412
-0.003 8.47 0.5804 1.2611 0.3198 0.013
-0.2866 8.48 0.5141 1.2081 0.3491 0.0103
-0.5792 8.49 0.3995 1.2404 0.3492 0.0244
-0.764 8.5 0.3987 1.4234 0.2952 0.0663
-0.8818 8.51 0.4903 1.4858 0.2143 0.1346
-0.9361 8.52 0.6002 1.7249 0.0521 0.1928
-1.0037 8.53 0.7216 1.8544 -0.1241 0.2782
-0.9482 8.54 0.8186 1.858 -0.2922 0.4375
-0.8268 8.55 0.9734 1.662 -0.525 0.5944
-0.6594 8.56 1.2435 1.7192 -0.7665 0.6593
-0.5215 8.57 1.4658 2.081 -0.9284 0.9074
-0.2621 8.58 1.7496 1.816 -0.9915 1.035
0.025 8.59 1.9261 2.2265 -1.0081 1.0767
0.2802 8.6 2.3117 2.0979 -1.1569 1.4239
0.4588 8.61 2.5973 2.1 -1.0318 1.4752
0.6305 8.62 2.5739 2.2123 -1.0104 1.5019
0.7775 8.63 2.8729 2.0316 -0.8544 1.5851
0.8427 8.64 2.9932 2.0086 -0.6926 1.7221
0.8103 8.65 2.5079 1.9977 -0.4305 2.1238
0.7826 8.66 2.9042 1.9457 -0.1835 1.8837
0.6649 8.67 2.6434 1.9085 0.0985 1.8587
0.4084 8.68 2.3874 2.0943 0.4068 1.9434
0.2146 8.69 2.388 1.9175 0.665 1.8755
-0.0375 8.7 1.8481 1.7693 0.9328 1.9497
-0.2673 8.71 1.9581 1.6524 1.1747 1.8146
-0.5115 8.72 1.7452 1.5225 1.2751 1.8441
-0.7173 8.73 1.4077 1.5188 1.2833 1.639
-0.8878 8.74 1.2866 1.4011 1.3171 1.5961
-0.8753 8.75 1.0783 1.2777 1.2953 1.3398
-0.9168 8.76 1.0481 1.1012 1.216 1.1595
-0.775 8.77 0.9343 1.0528 1.2331 1.0122
-0.6735 8.78 0.8043 0.8681 1.1116 0.8009
-0.5078 8.79 0.82 0.7194 0.8373 0.6216
-0.2148 8.8 1.0844 0.6049 0.6244 0.4113
0.0631 8.81 1.1939 0.5564 0.4332 0.203
0.3753 8.82 1.2383 0.3852 0.2383 0.059
0.6215 8.83 1.532 0.2804 0.048 -0.0999
1.0216 8.84 1.5804 0.2063 -0.1007 -0.2128
1.2063 8.85 1.9052 0.0857 -0.2223 -0.3049
1.3445 8.86 2.1984 -0.0231 -0.2729 -0.3781
1.571 8.87 2.3661 -0.1221 -0.2786 -0.4726
1.562 8.88 2.5548 -0.2132 -0.2687 -0.4796
1.5676 8.89 2.741 -0.2624 -0.1518 -0.4056
1.2602 8.9 2.7992 -0.3557 -0.0169 -0.3787
1.2907 8.91 2.6198 -0.4164 0.186 -0.3229
1.0496 8.92 2.6486 -0.425 0.3952 -0.1842
0.7768 8.93 2.941 -0.5392 0.6117 -0.0549
0.5489 8.94 2.7399 -0.4937 0.862 0.095
0.3651 8.95 2.5298 -0.5914 1.1703 0.2606
0.1711 8.96 2.1459 -0.5357 1.2653 0.4242
0.0519 8.97 2.039 -0.5543 1.6619 0.5781
-0.0159 8.98 1.9415 -0.5245 1.811 0.7495
-0.0144 8.99 1.7856 -0.5282 1.87 0.9151
0.0632 9.0 1.4874 -0.4586 1.6892 1.2417
0.2221 9.01 1.2145 -0.4293 1.7056 1.3131
0.3695 9.02 1.0783 -0.3693 1.5357 1.4291
0.6162 9.03 0.8678 -0.3221 1.5855 1.6359
0.989 9.04 0.7806 -0.2426 1.3262 1.7249
1.2031 9.05 0.6097 -0.1619 1.2465 1.8283
1.4821 9.06 0.5763 -0.0874 0.8547 1.7447
