# label : secret experiment #1001
# x : time signal
#y3 y2 time y4 y1
0.2325 -0.3673 5.54 2.0604 0.4571
-0.0069 -0.6652 5.55 1.8054 -1.0089
-0.2043 -1.0078 5.56 1.5057 0.6808
-0.4239 -1.2151 5.57 1.2891 -1.2927
-0.6796 -1.6507 5.58 0.8922 0.7052
-0.7746 -1.7943 5.59 0.7567 -1.2779
-0.9242 -2.2687 5.6 0.63 0.4873
-0.9603 -2.5284 5.61 0.6417 -0.8619
-1.1916 -2.3406 5.62 0.7445 0.036
-1.1895 -2.4239 5.63 0.8762 -0.4872
-1.2013 -2.5056 5.64 1.3011 -0.4857
-1.1993 -2.4886 5.65 1.6825 -0.002
-1.0949 -2.4394 5.66 2.0601 -0.9468
-1.0345 -2.6431 5.67 2.2968 0.3481
-0.8834 -2.1703 5.68 2.6925 -1.4137
-0.8826 -1.9966 5.69 2.8586 0.5268
-0.6151 -1.9401 5.7 3.1061 -1.4812
-0.4406 -1.7686 5.71 2.6172 0.4759
-0.2904 -1.3604 5.72 2.8055 -1.3574
-0.0447 -1.3009 5.73 2.6359 0.1267
0.1965 -0.909 5.74 2.1869 -1.0568
0.4601 -0.6022 5.75 1.8488 -0.3562
0.677 -0.4134 5.76 1.6544 -0.5313
0.819 -0.1334 5.77 1.2322 -0.8271
1.1353 0.0749 5.78 1.044 -0.0517
1.226 0.2887 5.79 0.9148 -1.4428
1.4457 0.3988 5.8 1.0659 0.2717
1.6246 0.5742 5.81 1.2083 -1.5566
1.6886 0.5679 5.82 1.2526 0.3692
2.0127 0.6628 5.83 1.6205 -1.5543
2.0571 0.5515 5.84 2.0714 0.1707
1.9872 0.5424 5.85 2.4204 -1.2503
1.8645 0.4014 5.86 2.7965 -0.2193
1.9034 0.2865 5.87 2.8526 -0.9988
2.0255 0.1507 5.88 3.1141 -0.7963
1.5729 -0.0103 5.89 2.5303 -0.5031
1.4921 -0.2096 5.9 2.7208 -1.2722
1.5107 -0.3996 5.91 2.4581 -0.0531
1.0499 -0.6342 5.92 1.9298 -1.7079
0.8872 -0.7472 5.93 1.8064 0.1733
0.5962 -1.0437 5.94 1.3113 -1.8208
0.4005 -1.079 5.95 1.0028 0.1977
0.0955 -1.2537 5.96 0.6363 -1.8258
-0.2081 -1.4581 5.97 0.5646 -0.0624
-0.4475 -1.6383 5.98 0.4834 -1.3442
-0.8231 -1.7385 5.99 0.5469 -0.4873
-1.0115 -1.5536 6.0 0.7006 -0.944
-1.3226 -1.8311 6.01 0.9992 -1.0135
-1.487 -1.6573 6.02 1.2029 -0.3396
-1.7443 -1.6329 6.03 1.5018 -1.3448
-1.9681 -1.6391 6.04 1.638 0.0072
-2.1546 -1.5675 6.05 2.1192 -1.7314
-1.9259 -1.3538 6.06 2.1045 0.1903
-2.1799 -1.291 6.07 1.9614 -1.6562
-2.216 -1.1819 6.08 1.6549 0.0909
-2.163 -1.1673 6.09 1.4917 -1.4913
-1.9787 -1.0469 6.1 1.0784 -0.198
-2.0233 -0.952 6.11 0.7249 -1.0578
-1.7247 -1.015 6.12 0.4084 -0.6787
-1.826 -0.8884 6.13 0.0233 -0.7077
-1.6767 -0.908 6.14 -0.2749 -1.2625
-1.2513 -0.8467 6.15 -0.4779 -0.1798
-1.0288 -0.8127 6.16 -0.6335 -1.6682
-0.9002 -0.8607 6.17 -0.576 0.1578
-0.5127 -0.8113 6.18 -0.4516 -1.8924
-0.3169 -0.8667 6.19 -0.2077 0.2491
-0.0338 -0.9246 6.2 0.0491 -1.5059
0.2446 -1.1172 6.21 0.3106 0.0964
0.5133 -0.9754 6.22 0.584 -1.2899
0.6769 -1.0644 6.23 0.735 -0.2866
0.8269 -1.1889 6.24 0.924 -0.9129
1.0123 -1.3005 6.25 0.7712 -0.7639
1.3223 -1.2984 6.26 0.6594 -0.3562
1.2892 -1.1958 6.27 0.5057 -1.0959
1.5405 -1.2605 6.28 0.1452 0.133
1.5282 -1.1739 6.29 -0.2182 -1.3809
1.3072 -1.1707 6.3 -0.6413 0.4223
1.3158 -1.0799 6.31 -1.0209 -1.6282
1.3592 -0.8878 6.32 -1.2798 0.4356
1.2107 -0.7822 6.33 -1.4375 -1.4461
0.923 -0.7915 6.34 -1.7737 0.2059
0.8729 -0.5811 6.35 -1.7041 -1.0486
0.6485 -0.5294 6.36 -1.4867 -0.2192
0.3822 -0.3892 6.37 -1.2774 -0.4181
0.0885 -0.2974 6.38 -0.9365 -0.7089
-0.2073 -0.1869 6.39 -0.6461 0.1165
-0.4585 -0.1098 6.4 -0.36 -1.0602
-0.763 -0.0555 6.41 -0.1557 0.5025
-1.1397 -0.0267 6.42 -0.0131 -1.3281
-1.3127 -0.0158 6.43 0.0289 0.7079
-1.7068 -0.0414 6.44 -0.0431 -1.2118
-1.9178 -0.0951 6.45 -0.2308 0.6206
-2.0891 -0.1773 6.46 -0.4513 -1.0156
-2.0447 -0.2925 6.47 -0.7582 0.3377
-2.5869 -0.4252 6.48 -1.2667 -0.4493
-2.3929 -0.6227 6.49 -1.6838 -0.052
-2.5741 -0.7604 6.5 -1.7092 0.1229
-2.5739 -1.0167 6.51 -1.966 -0.4776
-2.7034 -1.2528 6.52 -2.0456 0.686
-2.6096 -1.4091 6.53 -2.1332 -0.8668
-2.6639 -1.5954 6.54 -1.9447 1.05
-2.3854 -1.9614 6.55 -1.6868 -0.8958
-2.3801 -2.17 6.56 -1.4222 1.0956
-2.2703 -2.2115 6.57 -1.0817 -0.7199
-1.8867 -2.5172 6.58 -0.7645 0.937
-1.9308 -2.652 6.59 -0.4566 -0.3854
-1.6629 -2.7776 6.6 -0.2798 0.5513
-1.4617 -2.7314 6.61 -0.1596 0.1491
-1.0912 -2.7356 6.62 -0.1629 0.1871
-0.8434 -2.6191 6.63 -0.298 0.6628
-0.5429 -2.4637 6.64 -0.4892 -0.2412
-0.3587 -2.2062 6.65 -0.7777 1.1953
-0.1369 -2.0624 6.66 -1.1178 -0.4908
0.0879 -1.8955 6.67 -1.3694 1.576
0.2836 -1.6539 6.68 -1.7381 -0.5138
0.432 -1.3752 6.69 -1.9995 1.4712
0.5771 -1.119 6.7 -2.009 -0.2303
0.7127 -0.7038 6.71 -1.7718 1.1743
0.8082 -0.4389 6.72 -1.7088 0.2261
0.7545 -0.1334 6.73 -1.5437 0.8737
0.7429 0.1459 6.74 -1.2267 0.7842
0.675 0.3689 6.75 -0.833 0.4749
0.611 0.5623 6.76 -0.4974 1.2546
0.5481 0.7583 6.77 -0.2039 0.0932
0.4479 0.9482 6.78 0.0597 1.6044
0.2672 0.9788 6.79 0.2276 -0.0771
0.09 0.999 6.8 0.2814 1.8401
-0.1036 0.9332 6.81 0.1797 0.018
-0.3426 0.792 6.82 0.0119 1.953
-0.6034 0.6589 6.83 -0.2588 0.3192
-0.8407 0.5051 6.84 -0.523 1.6762
-1.1085 0.3101 6.85 -0.9256 0.8846
-1.235 0.026 6.86 -1.182 1.1905
-1.4197 -0.2675 6.87 -1.2718 1.3594
-1.6883 -0.566 6.88 -1.5192 0.6648
-1.7115 -0.9467 6.89 -1.3825 1.8485
-2.0622 -1.2526 6.9 -1.3216 0.411
-2.1049 -1.6654 6.91 -1.0889 2.2313
-2.4016 -1.9787 6.92 -0.7446 0.3291
-2.5798 -1.934 6.93 -0.4319 2.3286
-2.5877 -2.3331 6.94 -0.0632 0.5153
-2.2878 -2.4898 6.95 0.2596 2.3628
-2.4276 -2.7264 6.96 0.5765 0.8772
-2.3471 -3.1103 6.97 0.671 1.9044
-2.2153 -3.0991 6.98 0.8248 1.4413
-2.4202 -2.6683 6.99 0.7731 1.4072
-2.2899 -2.9805 7.0 0.6198 2.0278
-2.1304 -3.0143 7.01 0.3319 0.8503
-1.801 -2.8461 7.02 0.0288 2.3876
-1.6396 -2.2958 7.03 -0.2959 0.7355
-1.5223 -2.343 7.04 -0.6017 2.7452
-1.487 -1.9032 7.05 -0.8363 0.7218
-1.0833 -1.6773 7.06 -0.9429 2.615
-0.9728 -1.4342 7.07 -1.1214 0.8683
-0.7494 -1.1277 7.08 -0.9397 2.4306
-0.5826 -0.7397 7.09 -0.7536 1.3444
-0.4574 -0.4747 7.1 -0.5013 2.0112
-0.2715 -0.1947 7.11 -0.1923 2.1273
-0.141 0.0367 7.12 0.1704 1.3278
-0.0284 0.2431 7.13 0.5236 2.3892
0.0591 0.4309 7.14 0.788 1.0153
0.1253 0.4901 7.15 0.8531 2.5701
0.1863 0.6275 7.16 1.034 0.8714
0.2018 0.6404 7.17 1.0083 3.0637
0.2206 0.5884 7.18 0.7962 0.9812
0.192 0.5493 7.19 0.5231 2.6543
0.1398 0.5086 7.2 0.2042 1.4089
0.0886 0.4029 7.21 -0.1204 2.5224
0.014 0.231 7.22 -0.4872 1.6575
-0.0892 0.0516 7.23 -0.7085 1.901
-0.1978 -0.1374 7.24 -0.903 2.1816
-0.277 -0.3758 7.25 -1.0521 1.5538
-0.4453 -0.5712 7.26 -0.9688 2.4586
-0.523 -0.7119 7.27 -0.8702 1.076
-0.7326 -1.0568 7.28 -0.648 2.6958
-0.7809 -1.2378 7.29 -0.4084 0.987
-0.9472 -1.2363 7.3 -0.0887 2.8484
-1.0332 -1.4441 7.31 0.2191 1.236
-1.0971 -1.4499 7.32 0.5021 2.7133
-1.3432 -1.8173 7.33 0.7229 1.3941
-1.2735 -1.8424 7.34 0.6881 2.0633
-1.2851 -1.7875 7.35 0.7124 1.8621
-1.4243 -1.8268 7.36 0.5241 1.7479
-1.4475 -1.5911 7.37 0.3183 2.7156
-1.3701 -1.8589 7.38 -0.0372 1.3355
-1.4239 -1.6209 7.39 -0.3916 2.6272
-1.5442 -1.4787 7.4 -0.7525 1.0381
-1.5296 -1.2817 7.41 -1.019 2.7645
-1.4207 -1.2071 7.42 -1.3572 0.8983
-1.3534 -1.1454 7.43 -1.4313 3.0506
-1.1961 -1.1662 7.44 -1.5441 1.1934
-1.1737 -0.9387 7.45 -1.3824 2.6285
-1.0025 -0.953 7.46 -1.3117 1.6495
-1.0417 -0.7444 7.47 -0.9327 1.8588
-0.8859 -0.7772 7.48 -0.6736 2.056
-0.8228 -0.6845 7.49 -0.3141 1.535
-0.6497 -0.6503 7.5 -0.0352 2.5473
-0.5465 -0.6491 7.51 0.1762 1.0673
-0.5376 -0.5921 7.52 0.2834 2.9198
-0.417 -0.5785 7.53 0.2748 0.7626
-0.3421 -0.6134 7.54 0.1396 2.6192
-0.2997 -0.6167 7.55 -0.111 0.9121
-0.2358 -0.6403 7.56 -0.4153 2.6559
-0.2128 -0.7228 7.57 -0.8056 1.0735
-0.1885 -0.8082 7.58 -1.0827 1.8682
-0.1466 -0.7458 7.59 -1.5694 1.6953
-0.1471 -0.89 7.6 -1.7091 1.4917
-0.1335 -0.8399 7.61 -1.821 2.1461
-0.1164 -0.9276 7.62 -1.8174 1.0839
-0.1265 -0.9281 7.63 -1.7626 2.3661
-0.1423 -0.8527 7.64 -1.6048 0.6829
-0.1555 -0.8088 7.65 -1.3095 2.5861
-0.1805 -0.7468 7.66 -1.0115 0.5651
-0.2006 -0.5719 7.67 -0.7538 2.4009
-0.2389 -0.5016 7.68 -0.398 0.6866
-0.2433 -0.451 7.69 -0.1297 2.0481
-0.2346 -0.3343 7.7 0.0176 0.9465
-0.2674 -0.2469 7.71 0.0591 1.7098
-0.2635 -0.1373 7.72 -0.0114 1.4707
-0.2859 -0.0455 7.73 -0.2084 1.055
-0.2632 0.0365 7.74 -0.4796 1.6851
-0.2811 0.105 7.75 -0.6982 0.5107
-0.2313 0.1383 7.76 -1.1009 2.2454
-0.2383 0.1591 7.77 -1.3974 0.2237
-0.1793 0.1549 7.78 -1.6382 2.1479
-0.1698 0.1386 7.79 -1.8208 0.1818
-0.12 0.0666 7.8 -1.6968 2.1184
-0.0808 -0.0262 7.81 -1.6338 0.3644
-0.0523 -0.1576 7.82 -1.4114 1.3855
-0.0101 -0.2893 7.83 -1.1817 0.771
0.0296 -0.4878 7.84 -0.8996 0.9846
0.063 -0.6236 7.85 -0.5541 1.1074
0.0888 -0.8263 7.86 -0.1837 0.4519
0.128 -1.085 7.87 0.1216 1.55
0.143 -1.2471 7.88 0.3112 -0.0021
0.1452 -1.345 7.89 0.4477 1.7541
0.1775 -1.5606 7.9 0.4541 -0.2003
0.1801 -1.5843 7.91 0.3154 1.6899
0.1481 -1.9295 7.92 0.1092 -0.1463
0.1407 -2.0937 7.93 -0.1434 1.4945
0.124 -1.8991 7.94 -0.4811 0.1155
0.0908 -2.1921 7.95 -0.8022 0.9386
0.0563 -1.9939 7.96 -1.0287 0.507
0.0137 -2.0465 7.97 -1.086 0.3408
-0.0306 -1.9189 7.98 -1.1444 1.0639
-0.076 -1.8105 7.99 -0.998 -0.1652
-0.1306 -1.564 8.0 -0.8952 1.2011
-0.1707 -1.3691 8.01 -0.5311 -0.4682
-0.2299 -1.0992 8.02 -0.1814 1.448
-0.2519 -0.8306 8.03 0.2247 -0.5597
-0.2748 -0.5513 8.04 0.6222 1.1904
-0.3221 -0.2617 8.05 0.9709 -0.495
-0.3086 0.0523 8.06 1.3093 0.813
-0.3439 0.3422 8.07 1.392 -0.1066
-0.315 0.5709 8.08 1.4599 0.3465
-0.2692 0.9064 8.09 1.465 0.3166
-0.259 1.1457 8.1 1.1564 -0.2474
-0.1895 1.1831 8.11 0.9212 0.7678
-0.1482 1.3247 8.12 0.6817 -0.7421
-0.0691 1.546 8.13 0.3835 1.0586
0.021 1.504 8.14 0.1427 -0.9458
0.1144 1.482 8.15 -0.0201 0.9608
0.2418 1.3008 8.16 -0.0741 -1.017
0.3885 1.2266 8.17 -0.0099 0.8259
0.4541 0.9611 8.18 0.153 -0.7394
0.6509 0.903 8.19 0.4899 0.3178
0.8085 0.564 8.2 0.8479 -0.2987
0.9528 0.2922 8.21 1.2294 -0.2242
1.0778 0.0044 8.22 1.6542 0.16
1.0553 -0.3431 8.23 2.0517 -0.8068
1.1672 -0.6952 8.24 2.161 0.4903
1.2399 -1.0265 8.25 2.1641 -1.2061
1.4513 -1.1856 8.26 2.6826 0.769
1.5614 -1.5173 8.27 2.5572 -1.3666
1.5369 -1.8258 8.28 2.0844 0.6457
1.6475 -1.9598 8.29 1.8817 -1.1277
1.4556 -2.2866 8.3 1.7757 0.3349
1.4951 -2.0393 8.31 1.3489 -0.8495
1.4108 -2.2886 8.32 1.0697 -0.1141
1.5291 -2.3974 8.33 0.8542 -0.3736
1.2868 -2.3101 8.34 0.7786 -0.6071
1.4147 -2.2329 8.35 0.7317 0.0917
1.277 -2.0512 8.36 0.9436 -1.0474
0.9789 -1.8585 8.37 1.1209 0.4595
0.9036 -1.6981 8.38 1.485 -1.336
0.7405 -1.1688 8.39 1.87 0.5535
0.6649 -1.0111 8.4 2.3549 -1.5923
0.4536 -0.7459 8.41 2.536 0.3859
0.3394 -0.3645 8.42 2.955 -1.2861
0.1621 -0.0657 8.43 2.9377 0.0254
0.0188 0.2219 8.44 3.1502 -0.8398
-0.1178 0.4762 8.45 2.8252 -0.4903
-0.2288 0.8029 8.46 2.9123 -0.2988
-0.3771 0.9544 8.47 2.4067 -0.958
-0.4298 1.2342 8.48 1.9958 0.1223
-0.5044 1.2082 8.49 1.8227 -1.3301
-0.4872 1.426 8.5 1.3183 0.4071
-0.5119 1.4196 8.51 1.1328 -1.6968
-0.5169 1.3782 8.52 1.0522 0.4358
-0.4244 1.4706 8.53 0.9384 -1.6198
-0.3621 1.3391 8.54 0.9802 0.2127
-0.2966 1.2994 8.55 1.0291 -1.1917
-0.1673 1.1205 8.56 1.3592 -0.2183
-0.0182 0.9045 8.57 1.7827 -0.6902
0.1459 0.6181 8.58 1.8401 -0.6724
0.3717 0.4762 8.59 2.2389 -0.1823
0.5466 0.2314 8.6 2.5541 -1.1387
0.7766 -0.0067 8.61 2.7012 0.2182
0.9467 -0.2212 8.62 2.4542 -1.5009
1.1474 -0.4071 8.63 2.4405 0.4786
1.3982 -0.6657 8.64 2.3231 -1.5281
1.6825 -0.8012 8.65 2.0248 0.3842
1.8055 -0.925 8.66 1.6467 -1.3398
1.86 -1.0385 8.67 1.2457 0.1045
2.2657 -1.1884 8.68 0.8217 -0.8796
2.3678 -1.1564 8.69 0.642 -0.365
2.2718 -1.1419 8.7 0.3142 -0.4678
2.3147 -1.013 8.71 0.1856 -0.8098
2.4411 -1.1346 8.72 0.201 0.0713
2.8082 -0.9241 8.73 0.2915 -1.1514
2.8019 -0.8324 8.74 0.4558 0.4327
2.7004 -0.7473 8.75 0.66 -1.3903
2.58 -0.5507 8.76 1.0356 0.5112
2.2166 -0.4581 8.77 1.1337 -1.4935
2.3404 -0.3234 8.78 1.3502 0.4478
2.105 -0.1756 8.79 1.6568 -1.069
1.9549 -0.0691 8.8 1.6676 0.086
1.4893 0.049 8.81 1.3986 -0.6365
1.3678 0.1655 8.82 1.3561 -0.3675
1.0948 0.2476 8.83 1.0291 -0.0788
0.8463 0.2896 8.84 0.7013 -0.8402
0.6976 0.3342 8.85 0.2647 0.3816
0.407 0.3852 8.86 -0.1425 -1.1352
0.2113 0.3596 8.87 -0.5209 0.6746
-0.0178 0.3818 8.88 -0.8331 -1.2601
-0.2098 0.3248 8.89 -0.9798 0.6717
-0.4388 0.33 8.9 -1.0187 -1.1841
-0.5601 0.2645 8.91 -1.0622 0.5288
-0.6311 0.2404 8.92 -0.8559 -0.8097
-0.791 0.1777 8.93 -0.5414 0.107
-0.8836 0.1467 8.94 -0.3075 -0.248
-0.8465 0.1319 8.95 -0.0305 -0.349
-0.7828 0.0998 8.96 0.2136 0.2818
-0.7283 0.0994 8.97 0.3699 -0.7193
-0.6694 0.107 8.98 0.3925 0.6678
-0.5816 0.1317 8.99 0.4021 -1.0044
-0.4035 0.1687 9.0 0.1875 0.942
-0.209 0.2065 9.01 -0.0631 -0.9546
-0.0123 0.2897 9.02 -0.3722 0.7934
0.21 0.3513 9.03 -0.8511 -0.7263
0.4559 0.4416 9.04 -1.1449 0.6358
0.7608 0.5365 9.05 -1.5214 -0.3604
1.0493 0.5548 9.06 -1.6693 0.1353
1.2534 0.6987 9.07 -1.814 0.2081
1.4167 0.7886 9.08 -2.1585 -0.3443
1.7147 0.9124 9.09 -2.1252 0.653
1.9039 0.8922 9.1 -1.8634 -0.6588
2.2248 0.951 9.11 -1.515 0.9902
2.3166 0.9991 9.12 -1.3673 -0.7878
2.735 0.8896 9.13 -1.0308 1.1721
2.5215 0.8407 9.14 -0.7533 -0.7157
2.8319 0.8068 9.15 -0.5378 0.9153
3.1454 0.6729 9.16 -0.4162 -0.4176
2.6917 0.5258 9.17 -0.4031 0.5795
2.7589 0.419 9.18 -0.4777 0.0421
2.8738 0.26 9.19 -0.69 0.1632
2.8622 0.1126 9.2 -0.9374 0.5628
2.7022 -0.0675 9.21 -1.4245 -0.31
2.3321 -0.2492 9.22 -1.7634 0.9924
1.9469 -0.4198 9.23 -2.1265 -0.6217
1.7716 -0.5716 9.24 -2.1687 1.1588
1.5385 -0.747 9.25 -2.3076 -0.6761
1.4791 -0.9149 9.26 -2.5662 1.2342
1.1268 -1.0114 9.27 -2.3433 -0.567
0.7451 -0.93 9.28 -2.3338 0.9859
0.497 -1.1039 9.29 -1.8147 -0.1357
0.2232 -1.0632 9.3 -1.5968 0.5455
-0.0494 -1.0625 9.31 -1.2413 0.3861
-0.3337 -0.84 9.32 -0.8835 0.0984
-0.5667 -0.8257 9.33 -0.6351 0.8343
-0.7244 -0.591 9.34 -0.5197 -0.3091
-0.8911 -0.384 9.35 -0.3966 1.3087
-0.9963 -0.1551 9.36 -0.4136 -0.5259
-1.0838 0.1097 9.37 -0.5703 1.2919
-1.3055 0.4081 9.38 -0.8834 -0.5738
-1.4121 0.7076 9.39 -1.0486 1.309
-1.2196 0.9298 9.4 -1.5529 -0.332
-1.2823 1.1028 9.41 -1.5961 0.9467
-1.2084 1.38 9.42 -2.113 0.1094
-0.9678 1.619 9.43 -2.2783 0.4677
-0.9207 1.9631 9.44 -2.1201 0.5982
-0.6142 2.0862 9.45 -2.1495 -0.0289
-0.4876 2.4435 9.46 -2.0937 1.1479
-0.2295 2.2997 9.47 -1.7076 -0.4387
0.0313 2.4295 9.48 -1.1741 1.4876
0.2628 2.1376 9.49 -0.9496 -0.6175
0.5921 2.4663 9.5 -0.498 1.4544
0.873 2.1927 9.51 -0.2166 -0.5224
1.1686 1.7823 9.52 0.0148 1.0622
1.2153 1.6369 9.53 0.1458 -0.2061
1.4582 1.4568 9.54 0.1724 0.7758
1.7857 1.1747 9.55 0.0617 0.2889
2.1388 0.8902 9.56 -0.1528 0.2055
2.2301 0.6359 9.57 -0.4274 0.8115
2.3415 0.2761 9.58 -0.7232 -0.2505
2.1969 -0.0214 9.59 -0.947 1.1999
2.4073 -0.3481 9.6 -1.3049 -0.6013
2.422 -0.5807 9.61 -1.5178 1.2469
2.2934 -0.8501 9.62 -1.3666 -0.6375
2.0887 -1.1439 9.63 -1.3776 1.3253
2.0142 -1.1275 9.64 -1.3942 -0.5375
1.9053 -1.2805 9.65 -1.1177 0.9195
1.9272 -1.4214 9.66 -0.6911 -0.1702
1.4794 -1.4316 9.67 -0.316 0.4257
1.2476 -1.229 9.68 0.0566 0.3094
1.1876 -1.3817 9.69 0.4255 -0.1419
0.7949 -1.2129 9.7 0.6288 0.7892
0.5968 -0.9709 9.71 0.8306 -0.6126
0.2918 -0.7155 9.72 0.7914 1.0122
0.0133 -0.4463 9.73 0.8015 -0.8889
-0.2783 -0.1103 9.74 0.5668 1.0808
-0.4659 0.2021 9.75 0.3104 -0.9509
-0.7595 0.4956 9.76 -0.0202 0.9463
-0.8956 0.7728 9.77 -0.319 -0.5908
-1.2628 1.0892 9.78 -0.588 0.5427
-1.2936 1.3618 9.79 -0.8771 -0.2569
-1.4129 1.7719 9.8 -1.0074 -0.0422
-1.5928 1.9681 9.81 -0.9481 0.2194
-1.7097 1.9656 9.82 -0.7863 -0.6231
-1.7847 2.2783 9.83 -0.5873 0.6166
-1.6788 2.444 9.84 -0.3129 -0.9289
-1.5602 2.2013 9.85 0.0307 0.7849
-1.5249 2.6012 9.86 0.3539 -1.1229
-1.5648 2.6126 9.87 0.6477 0.7063
-1.1889 2.2071 9.88 0.8826 -1.0385
-1.1327 2.3628 9.89 1.1408 0.5078
-0.9196 2.056 9.9 1.1412 -0.8235
-0.7415 1.749 9.91 1.1138 -0.0182
-0.6317 1.5093 9.92 0.8339 -0.4238
-0.3462 1.2708 9.93 0.5878 -0.5848
-0.156 1.0134 9.94 0.2553 0.0419
0.073 0.91 9.95 -0.1043 -1.0302
0.2764 0.653 9.96 -0.4277 0.3342
0.427 0.4079 9.97 -0.6826 -1.3808
0.5923 0.1913 9.98 -0.8142 0.4707
0.8829 0.0068 9.99 -0.8301 -1.3967
1.0416 -0.1636 10.0 -0.8652 0.3216
1.1514 -0.2726 10.01 -0.6271 -1.2769
1.1063 -0.3641 10.02 -0.4261 -0.0697
1.1103 -0.3783 10.03 -0.1178 -1.1162
1.2737 -0.4193 10.04 0.2357 -0.5558
1.3121 -0.4276 10.05 0.5582 -0.5625
1.1792 -0.3537 10.06 0.7459 -1.2098
1.0924 -0.2819 10.07 0.9146 -0.1999
1.0325 -0.1726 10.08 0.9352 -1.6133
0.9324 -0.0291 10.09 0.7958 0.0547
0.7666 0.1046 10.1 0.737 -1.8966
0.6258 0.2506 10.11 0.3862 0.0626
0.4317 0.4606 10.12 0.0755 -2.0174
0.2616 0.589 10.13 -0.2715 -0.1775
0.0425 0.6981 10.14 -0.6211 -1.7151
-0.1537 0.877 10.15 -0.9521 -0.6393
-0.3999 1.0646 10.16 -1.0505 -1.3587
-0.5573 1.0684 10.17 -1.3197 -1.2322
-0.8279 1.2722 10.18 -1.2498 -0.8104
-0.9881 1.2704 10.19 -1.1967 -1.5786
-1.0498 1.3824 10.2 -0.8455 -0.4589
-1.3833 1.2813 10.21 -0.5762 -2.1271
-1.5388 1.2425 10.22 -0.2672 -0.2949
-1.5319 1.3259 10.23 0.0528 -2.4829
-1.7304 1.196 10.24 0.3188 -0.3925
-1.5148 1.3186 10.25 0.4961 -2.1435
-1.881 1.1431 10.26 0.5168 -0.6727
-1.6153 1.0263 10.27 0.5062 -2.0036
-1.7385 1.1573 10.28 0.3818 -1.2336
-1.7961 1.018 10.29 0.0934 -1.575
-1.65 0.958 10.3 -0.2096 -1.6159
-1.6515 1.0066 10.31 -0.6049 -1.0742
-1.5723 0.9111 10.32 -0.9053 -2.3498
-1.2585 0.8266 10.33 -1.196 -0.6431
-1.16 0.9236 10.34 -1.479 -2.718
-1.06 0.8518 10.35 -1.4364 -0.6377
-1.1 0.9899 10.36 -1.6534 -2.821
-0.9557 0.9865 10.37 -1.5045 -0.8347
-0.8324 1.1422 10.38 -1.1497 -2.4946
-0.6672 1.164 10.39 -0.9213 -1.0782
-0.4913 1.2701 10.4 -0.585 -2.0574
-0.4161 1.3035 10.41 -0.2382 -1.6087
-0.3124 1.2865 10.42 0.051 -1.445
-0.249 1.248 10.43 0.2934 -2.3425
-0.1606 1.3536 10.44 0.3511 -1.0453
-0.108 1.5542 10.45 0.4095 -2.6954
-0.0692 1.4831 10.46 0.2767 -0.9439
-0.0441 1.5829 10.47 0.0812 -2.7128
-0.04 1.2866 10.48 -0.2062 -0.9209
-0.0468 1.2393 10.49 -0.57 -2.9724
-0.0812 1.3453 10.5 -0.8976 -1.1483
-0.1259 1.1868 10.51 -1.0549 -2.4898
-0.1665 1.0713 10.52 -1.4598 -1.6292
-0.2524 0.9551 10.53 -1.423 -1.8916
-0.3283 0.7439 10.54 -1.4987 -1.9525
-0.3944 0.619 10.55 -1.2656 -1.4192
-0.4501 0.5043 10.56 -1.0966 -2.4904
-0.6368 0.3362 10.57 -0.8239 -1.2148
-0.6572 0.1716 10.58 -0.429 -2.7397
-0.7417 0.02 10.59 -0.0426 -0.984
-0.9109 -0.1049 10.6 0.3231 -2.8632
-1.0297 -0.2121 10.61 0.6042 -0.9593
-1.0583 -0.2693 10.62 0.7986 -2.8657
-1.1148 -0.2805 10.63 0.8468 -1.4401
-1.1088 -0.2713 10.64 0.7916 -2.5313
-1.1109 -0.2798 10.65 0.654 -1.8541
-1.1773 -0.1678 10.66 0.3478 -1.795
-1.1734 -0.0707 10.67 0.0884 -2.3223
-1.2913 0.0815 10.68 -0.1966 -1.5164
-1.4372 0.2736 10.69 -0.4886 -2.5515
-1.325 0.424 10.7 -0.6124 -1.1518
-1.4387 0.6494 10.71 -0.7041 -2.9816
-1.2373 1.0115 10.72 -0.7835 -0.9999
-1.2809 1.277 10.73 -0.6071 -2.9105
-1.2172 1.3608 10.74 -0.4309 -1.1294
-1.2058 1.5749 10.75 -0.0964 -2.6796
-1.2735 1.9077 10.76 0.2659 -1.369
-1.114 2.3191 10.77 0.6834 -1.9902
-1.2004 2.2832 10.78 0.9643 -1.7849
-0.9978 2.4584 10.79 1.4456 -1.6307
-1.1309 2.8108 10.8 1.4995 -2.3895
-0.9334 2.7645 10.81 1.6915 -1.0826
-0.9319 3.0708 10.82 1.7308 -2.6112
-0.912 2.7339 10.83 1.4809 -0.7773
-0.9531 2.9658 10.84 1.2231 -2.5509
-0.9625 2.4552 10.85 1.0499 -0.8545
-0.9491 2.3179 10.86 0.8071 -2.8463
-0.9284 2.0638 10.87 0.5543 -1.0673
-0.9576 1.7952 10.88 0.3086 -2.1426
-0.9518 1.6871 10.89 0.1557 -1.3461
-1.1217 1.483 10.9 0.1331 -1.7482
-1.008 0.9918 10.91 0.2534 -1.7081
-1.0485 0.7984 10.92 0.4819 -1.1097
-1.0692 0.4081 10.93 0.7836 -2.4878
-1.1998 0.144 10.94 1.0772 -0.7688
-1.1288 -0.1369 10.95 1.3936 -2.4899
