# label : secret experiment #5171
# x : time signal
#time y4 y2 y3 y5 y1
4.61 -2.0528 -0.574 -0.4821 1.4243 0.0473
4.62 -1.9065 -0.69 -0.7969 1.1527 -0.0384
4.63 -1.3503 -0.9778 -1.0428 0.9175 1.4439
4.64 -1.1341 -0.3701 -1.1488 0.6196 -0.2033
4.65 -0.8265 -1.3234 -1.1255 0.4141 0.6541
4.66 -0.5717 -0.1376 -0.8104 0.1967 1.3257
4.67 -0.2553 -1.6908 -0.6586 0.0317 -0.2439
4.68 -0.05 -0.0094 -0.297 -0.13 1.2537
4.69 0.0932 -2.0717 0.0175 -0.2328 1.0493
4.7 0.1502 -0.0217 0.3031 -0.3009 -0.0593
4.71 0.1188 -2.0178 0.5974 -0.3951 1.6609
4.72 0.0105 -0.1666 0.6674 -0.3966 0.777
4.73 -0.1509 -1.7972 0.7094 -0.3988 0.3705
4.74 -0.395 -0.5049 0.5571 -0.3225 2.2231
4.75 -0.6151 -1.7602 0.2938 -0.2554 0.4232
4.76 -0.8348 -0.8086 -0.0397 -0.1775 0.9898
4.77 -1.1521 -1.2254 -0.4568 -0.0644 2.2409
4.78 -1.3227 -1.195 -0.8012 0.0598 0.2572
4.79 -1.4407 -0.9989 -1.0985 0.1843 1.6394
4.8 -1.4626 -1.6449 -1.2604 0.3355 1.6706
4.81 -1.362 -0.7439 -1.6426 0.4472 0.3663
4.82 -1.2034 -2.1485 -1.6375 0.5896 2.1444
4.83 -0.9772 -0.4689 -1.3884 0.6763 1.3241
4.84 -0.7584 -2.2197 -1.2347 0.7552 0.6773
4.85 -0.4396 -0.381 -0.801 0.8196 2.3367
4.86 -0.1457 -2.5202 -0.6064 0.8628 0.8794
4.87 0.1969 -0.4094 -0.2415 0.8486 1.1283
4.88 0.4988 -2.1713 0.0325 0.82 2.2668
4.89 0.799 -0.6499 0.2141 0.7175 0.5212
4.9 0.9046 -2.1338 0.2438 0.6341 1.4422
4.91 0.9696 -0.8557 0.1528 0.5486 2.0443
4.92 1.0599 -1.7141 -0.0442 0.334 0.2857
4.93 0.9132 -1.3679 -0.3184 0.1872 1.9612
4.94 0.7776 -1.4343 -0.6936 0.0144 1.3966
4.95 0.5634 -1.8875 -1.0195 -0.1849 0.3494
4.96 0.3055 -1.0423 -1.4398 -0.3471 2.1774
4.97 0.0665 -1.9629 -1.7124 -0.5137 0.7983
4.98 -0.1608 -0.7221 -1.851 -0.6697 0.578
4.99 -0.3389 -2.472 -1.8501 -0.895 2.0306
5.0 -0.4623 -0.4381 -1.8461 -1.043 0.166
5.01 -0.5399 -2.244 -1.8085 -1.0285 1.0169
5.02 -0.4755 -0.4373 -1.3372 -1.2939 1.696
5.03 -0.2811 -2.2064 -1.1133 -1.3508 -0.2279
5.04 -0.098 -0.5599 -0.7548 -1.2971 1.2706
5.05 0.1796 -2.0107 -0.4552 -1.135 0.8584
5.06 0.4931 -0.8207 -0.2095 -1.2953 -0.3744
5.07 0.8061 -1.9275 -0.1229 -1.0117 1.498
5.08 1.3092 -1.1049 -0.1691 -0.9104 0.1603
5.09 1.3915 -1.5111 -0.3594 -0.8569 -0.2757
5.1 1.7852 -1.2986 -0.6005 -0.6684 1.3043
5.11 1.9936 -0.994 -0.97 -0.4798 -0.5176
5.12 1.8525 -1.8896 -1.2635 -0.2635 -0.0512
5.13 1.9644 -0.6911 -1.6944 -0.0595 0.7523
5.14 2.0358 -2.1931 -1.9524 0.1535 -1.0504
5.15 1.883 -0.3545 -2.2864 0.3308 0.2238
5.16 1.5785 -2.3078 -2.3639 0.5716 0.1464
5.17 1.4055 -0.1956 -2.3977 0.7689 -1.3111
5.18 1.098 -2.0434 -1.9107 0.9294 0.3928
5.19 0.7774 -0.2016 -1.7449 0.9409 -0.674
5.2 0.7039 -1.8495 -1.4395 1.1089 -1.2127
5.21 0.4681 -0.3697 -1.0675 1.0551 0.3279
5.22 0.4102 -1.7748 -0.8314 1.1549 -1.2379
5.23 0.4344 -0.5683 -0.552 1.172 -1.1172
5.24 0.6296 -1.2538 -0.4453 1.1859 -0.0069
5.25 0.8027 -0.9484 -0.3965 0.997 -1.7872
5.26 1.0188 -0.9068 -0.4983 0.8925 -0.7313
5.27 1.2736 -1.1302 -0.7586 0.801 -0.5003
5.28 1.5031 -0.4177 -1.0821 0.72 -2.2079
5.29 2.1345 -1.5659 -1.3908 0.5197 -0.5576
5.3 2.0928 -0.0645 -1.643 0.3974 -1.1588
5.31 2.4906 -1.7607 -2.2441 0.2231 -2.0416
5.32 2.7995 0.1762 -2.481 0.0454 -0.4105
5.33 2.7372 -1.8226 -2.6104 -0.1218 -1.8892
5.34 2.7168 0.2635 -2.4186 -0.2433 -1.8065
5.35 2.5563 -1.6631 -2.4238 -0.3537 -0.5021
5.36 2.254 0.191 -2.251 -0.5255 -2.1194
5.37 2.1204 -1.324 -1.7526 -0.5479 -1.3583
5.38 2.1339 -0.0105 -1.4352 -0.5679 -0.8768
5.39 1.6994 -0.9266 -1.1849 -0.5759 -2.6249
5.4 1.5236 -0.283 -0.8569 -0.5491 -0.913
5.41 1.0817 -0.5819 -0.646 -0.5848 -1.2345
5.42 0.8869 -0.6484 -0.5077 -0.446 -2.315
5.43 0.9124 -0.1326 -0.6306 -0.4314 -0.6055
5.44 0.8426 -0.876 -0.7743 -0.2894 -1.5997
5.45 0.8412 0.259 -1.059 -0.1421 -1.8517
5.46 1.0863 -1.144 -1.5457 -0.0018 -0.4914
5.47 1.1763 0.539 -1.7316 0.1418 -1.9429
5.48 1.5813 -1.4171 -1.978 0.2848 -1.5229
5.49 1.8109 0.7233 -2.6034 0.4531 -0.5965
5.5 2.1255 -1.158 -2.5525 0.573 -2.1606
5.51 2.1788 0.7489 -2.5559 0.6936 -0.7672
5.52 2.4977 -1.0722 -2.2826 0.7333 -0.7687
5.53 2.515 0.5737 -2.409 0.7899 -2.2737
5.54 2.8958 -0.8094 -1.9586 0.7412 -0.3052
5.55 2.9078 0.2658 -1.5558 0.7906 -1.199
5.56 2.4287 -0.339 -1.306 0.7818 -1.7793
5.57 2.4752 -0.0592 -0.8528 0.7173 0.0127
5.58 2.3102 0.0636 -0.6712 0.5836 -1.4525
5.59 1.7666 -0.4027 -0.5987 0.4177 -1.1166
5.6 1.4907 0.4791 -0.5281 0.204 0.0669
5.61 1.2191 -0.7466 -0.7721 0.0093 -1.7168
5.62 1.1035 0.8492 -0.9198 -0.2277 -0.3742
5.63 0.814 -0.944 -1.2133 -0.4697 -0.1209
5.64 0.6227 0.9919 -1.6279 -0.766 -1.7141
5.65 0.6387 -1.0607 -2.0321 -0.8815 0.18
5.66 0.6242 1.1178 -2.1824 -1.164 -0.4569
5.67 0.7213 -0.9011 -2.3122 -1.4697 -1.1059
5.68 0.9465 0.9848 -2.6559 -1.5581 0.6196
5.69 1.229 -0.6593 -2.6285 -1.9136 -0.8813
5.7 1.3359 0.6161 -2.2341 -2.1392 -0.7252
5.71 1.7341 -0.297 -1.9953 -2.1877 0.6407
5.72 1.9065 0.348 -1.5928 -2.0383 -0.9775
5.73 2.0416 0.0777 -1.2417 -2.1113 -0.0236
5.74 2.1204 -0.0505 -1.0141 -2.2924 0.5424
5.75 2.4975 0.4989 -0.7337 -2.28 -1.0643
5.76 2.1253 -0.4552 -0.5511 -2.2728 0.5136
5.77 2.2199 0.8452 -0.4231 -2.2736 0.1694
5.78 1.9579 -0.644 -0.5851 -2.02 -0.8807
5.79 1.6934 0.9524 -0.781 -1.9611 0.8489
5.8 1.3955 -0.815 -1.0391 -1.7814 -0.3113
5.81 0.9183 1.1708 -1.4151 -1.8537 -0.5423
5.82 0.6672 -0.928 -1.5904 -1.4165 1.0113
5.83 0.3651 1.1197 -2.224 -1.4591 -0.7538
5.84 0.128 -0.7186 -2.4425 -1.356 -0.0032
5.85 -0.0314 0.8458 -2.4822 -1.2434 0.7777
5.86 -0.1028 -0.5155 -2.5715 -1.104 -0.9105
5.87 -0.1132 0.4948 -2.2432 -0.9183 0.481
5.88 -0.0126 -0.1412 -2.0203 -0.8728 0.3373
5.89 0.141 0.058 -1.625 -0.7462 -1.0219
5.9 0.3646 0.205 -1.2764 -0.7177 0.8292
5.91 0.5847 -0.3521 -0.8464 -0.7976 -0.2741
5.92 0.9648 0.5227 -0.6072 -0.8355 -0.792
5.93 1.0422 -0.6975 -0.3228 -0.9379 0.7462
5.94 1.3715 0.7254 -0.2507 -0.9395 -0.946
5.95 1.4962 -1.0537 -0.2608 -1.0773 -0.4628
5.96 1.5502 0.8809 -0.4896 -1.1573 0.4859
5.97 1.4771 -1.1353 -0.7284 -1.3382 -1.2453
5.98 1.2333 0.825 -1.0188 -1.6334 -0.1011
5.99 1.1935 -1.0755 -1.2948 -1.7756 0.0125
6.0 0.9494 0.7234 -1.606 -1.6422 -1.5227
6.01 0.6049 -0.8394 -1.9835 -1.9027 0.148
6.02 0.2489 0.336 -2.1539 -2.1017 -0.7159
6.03 -0.0674 -0.6522 -2.1646 -2.316 -1.3837
6.04 -0.3262 -0.0791 -1.8083 -2.335 0.2075
6.05 -0.6485 -0.3312 -1.858 -2.1755 -1.4434
6.06 -0.8046 -0.5813 -1.575 -2.0655 -1.3487
6.07 -0.8186 0.0153 -1.0748 -2.2863 -0.0389
6.08 -0.8659 -0.9431 -0.7259 -2.1034 -1.8742
6.09 -0.7756 0.2757 -0.4213 -2.0661 -0.8654
6.1 -0.6007 -1.3388 -0.1375 -1.896 -0.5118
6.11 -0.3237 0.4113 0.0002 -1.5938 -2.2541
6.12 -0.0722 -1.5415 0.0117 -1.284 -0.6231
6.13 0.2033 0.4207 -0.1118 -1.0768 -1.2761
6.14 0.4859 -1.4237 -0.3001 -0.8161 -2.2468
6.15 0.7099 0.2862 -0.5862 -0.5198 -0.5095
6.16 0.7774 -1.5531 -0.9364 -0.3091 -1.9474
6.17 0.9305 -0.0044 -1.2411 -0.0219 -2.0271
6.18 0.993 -1.2638 -1.5822 0.2201 -0.6344
6.19 0.9045 -0.3939 -1.7549 0.4414 -2.5935
6.2 0.6601 -0.9846 -1.905 0.7498 -1.4993
6.21 0.4331 -0.7835 -1.7746 1.0026 -0.8831
6.22 0.1328 -0.6455 -1.5454 1.1507 -2.8947
6.23 -0.1499 -1.3726 -1.3013 1.219 -1.1795
6.24 -0.4715 -0.3887 -0.9402 1.3376 -1.3342
6.25 -0.7181 -1.8369 -0.5461 1.4411 -2.8251
6.26 -0.9969 -0.1799 -0.1832 1.486 -0.9843
6.27 -1.0523 -2.1889 0.0859 1.6163 -2.1536
6.28 -1.149 -0.1226 0.2877 1.3189 -2.3496
6.29 -1.1174 -1.9474 0.3511 1.5238 -0.8267
6.3 -1.1153 -0.2096 0.2626 1.2712 -2.6913
6.31 -0.7714 -2.29 0.0625 1.2845 -1.9033
6.32 -0.6297 -0.3896 -0.241 1.0268 -0.9526
6.33 -0.2978 -1.7861 -0.5198 0.9984 -2.8863
6.34 -0.0152 -0.7951 -0.9116 0.935 -1.4137
6.35 0.2876 -1.5828 -1.1802 0.8755 -1.3066
6.36 0.5068 -1.1519 -1.5455 0.7416 -2.6169
6.37 0.6578 -1.4408 -1.5113 0.6649 -0.79
6.38 0.7865 -1.6962 -1.6165 0.5831 -1.6336
6.39 0.8178 -1.0898 -1.3249 0.5719 -2.4156
6.4 0.8732 -1.9184 -1.12 0.4805 -0.4584
6.41 0.7434 -0.8705 -0.8466 0.5391 -1.9861
6.42 0.4593 -2.6237 -0.3806 0.5737 -1.5436
6.43 0.228 -0.6193 -0.0286 0.6202 -0.3713
6.44 -0.0532 -2.7579 0.2958 0.7952 -2.0042
6.45 -0.3395 -0.6645 0.5142 0.94 -0.9085
6.46 -0.6207 -2.4491 0.5973 0.9603 -0.4349
6.47 -0.7732 -0.8326 0.5236 1.1174 -2.1434
6.48 -0.9416 -2.5938 0.3895 1.3333 -0.2127
6.49 -0.9456 -1.0798 0.1459 1.5494 -0.7258
6.5 -0.8881 -2.1891 -0.1736 1.8553 -1.7188
6.51 -0.853 -1.5907 -0.4807 2.0502 0.2993
6.52 -0.6652 -1.9138 -0.8309 2.2758 -1.0431
6.53 -0.3224 -1.8021 -1.0253 2.473 -0.9921
6.54 -0.0529 -1.6031 -1.3539 2.4819 0.5408
6.55 0.29 -2.2643 -1.3269 2.4219 -1.1554
6.56 0.5535 -1.2759 -1.1564 2.3475 -0.1768
6.57 0.7787 -2.6285 -1.0416 2.8579 0.5968
6.58 1.07 -1.0915 -0.5837 2.7783 -1.006
6.59 1.2134 -2.7873 -0.2806 2.3371 0.5254
6.6 1.2307 -0.9128 0.0906 2.5381 0.3516
6.61 1.2685 -2.985 0.441 2.2189 -0.8138
6.62 1.2277 -0.926 0.6886 2.361 1.0667
6.63 0.9939 -2.8862 0.8667 2.177 0.0528
6.64 0.714 -1.2896 0.7378 1.8101 -0.2086
6.65 0.4647 -2.549 0.6433 1.5398 1.3162
6.66 0.1774 -1.6141 0.4694 1.5043 -0.1792
6.67 -0.0649 -2.2558 0.1591 1.301 0.4514
6.68 -0.2526 -1.7925 -0.1836 1.0447 1.4391
6.69 -0.3879 -1.9065 -0.5148 0.705 -0.2744
6.7 -0.5059 -2.4623 -0.7591 0.5391 1.1214
6.71 -0.4388 -1.4364 -0.9177 0.3097 1.1609
6.72 -0.3315 -2.7113 -1.1076 0.1492 -0.1599
6.73 -0.1142 -1.1366 -1.0572 -0.0102 1.7038
6.74 0.1453 -2.8428 -0.9092 -0.1285 0.7437
6.75 0.458 -1.0354 -0.5607 -0.2066 0.2207
6.76 0.707 -2.9756 -0.2437 -0.3005 2.0027
6.77 0.9773 -0.9124 0.12 -0.2922 0.4168
6.78 1.4565 -3.0263 0.4324 -0.3066 0.7545
6.79 1.6722 -0.9447 0.7365 -0.2787 1.7848
6.8 1.6882 -2.9385 0.8453 -0.1811 0.0826
6.81 1.667 -1.1779 0.9358 -0.1098 1.3025
6.82 1.7907 -2.5379 0.8383 -0.0015 1.5291
6.83 1.5971 -1.4816 0.7036 0.1104 -0.0078
6.84 1.4976 -1.8027 0.3694 0.2704 1.7351
6.85 1.3247 -1.7302 0.0571 0.3468 1.0854
6.86 0.9425 -1.6001 -0.2947 0.5324 0.1438
6.87 0.6971 -2.3799 -0.6149 0.5732 1.9156
6.88 0.3786 -1.2242 -0.8563 0.7268 0.4424
6.89 0.1845 -2.6112 -0.9384 0.731 0.4976
6.9 0.0134 -0.906 -0.9314 0.8705 1.8522
6.91 -0.0722 -2.5969 -0.8851 0.9491 -0.0263
6.92 -0.0665 -0.7198 -0.6755 0.8962 0.9185
6.93 0.022 -2.3749 -0.3032 0.8497 1.4535
6.94 0.1797 -0.5735 0.0536 0.7046 -0.2901
6.95 0.4318 -2.4302 0.3699 0.6427 1.2342
6.96 0.7664 -0.7119 0.6717 0.5252 0.8016
6.97 1.0439 -2.3247 0.8223 0.4228 -0.3631
6.98 1.2275 -1.0863 0.9585 0.2323 1.546
6.99 1.662 -1.6248 0.8695 0.0834 0.1494
7.0 1.691 -1.2889 0.8479 -0.1013 -0.1573
7.01 2.057 -1.2519 0.5019 -0.278 1.3647
7.02 1.8095 -1.7711 0.1685 -0.5338 -0.4479
7.03 1.748 -0.8018 -0.1711 -0.6668 0.1796
7.04 1.8337 -1.8902 -0.5676 -0.8289 1.065
7.05 1.6436 -0.447 -0.7706 -1.0588 -0.7628
7.06 1.2667 -2.2665 -1.014 -1.2108 0.5699
7.07 0.9161 -0.1792 -1.0522 -1.2632 0.4885
7.08 0.7191 -2.1219 -0.8773 -1.3392 -0.8626
7.09 0.409 -0.0883 -0.7356 -1.4019 0.8052
7.1 0.161 -1.8756 -0.4518 -1.3811 -0.1868
7.11 -0.0407 -0.1305 -0.1248 -1.1283 -0.8034
7.12 -0.1445 -1.849 0.2393 -1.1289 0.909
7.13 -0.19 -0.2736 0.5912 -1.1163 -0.8106
7.14 -0.1384 -1.3945 0.7817 -0.8376 -0.403
7.15 -0.0115 -0.6048 0.831 -0.7057 0.6559
7.16 0.1742 -0.9534 0.8873 -0.488 -1.2639
7.17 0.4658 -0.9262 0.7452 -0.3046 0.0445
7.18 0.75 -0.4134 0.4873 -0.1251 0.2574
7.19 0.9025 -1.2252 0.2256 0.0797 -1.2738
7.2 1.1759 -0.01 -0.1603 0.2749 0.4889
7.21 1.2965 -1.3262 -0.5023 0.5247 -0.2265
7.22 1.5789 0.2913 -0.7736 0.6878 -1.1592
7.23 1.5376 -1.6198 -0.9878 0.7972 0.6572
7.24 1.3965 0.4779 -1.0941 0.9999 -0.7703
7.25 1.3102 -1.5356 -1.0182 1.0269 -0.5771
7.26 1.0636 0.562 -0.9112 1.0437 0.756
7.27 0.7985 -1.2199 -0.7127 1.0796 -1.1048
7.28 0.5145 0.4203 -0.3594 1.2144 -0.0241
7.29 0.1642 -1.0293 -0.0455 1.1261 0.5748
7.3 -0.1578 0.1641 0.2854 1.0609 -1.0137
7.31 -0.4643 -0.5279 0.5884 1.0271 0.5184
7.32 -0.6128 -0.1473 0.6942 0.8163 0.192
7.33 -0.8766 -0.072 0.685 0.782 -0.823
7.34 -0.8518 -0.4791 0.6427 0.5455 1.0772
7.35 -0.7868 0.3763 0.4373 0.3825 -0.1892
7.36 -0.7656 -0.7439 0.141 0.2213 -0.3261
7.37 -0.6137 0.7483 -0.2406 0.0712 1.2351
7.38 -0.3782 -0.9432 -0.5871 -0.0879 -0.4026
7.39 -0.1298 0.9072 -0.9146 -0.2045 0.3823
7.4 0.1014 -1.0423 -1.2484 -0.3853 1.3254
7.41 0.301 0.9643 -1.4708 -0.461 -0.4507
7.42 0.474 -0.9059 -1.3714 -0.5703 1.0347
7.43 0.6186 1.0299 -1.3128 -0.5836 1.0794
7.44 0.5941 -0.6463 -1.0627 -0.5441 -0.1931
7.45 0.562 0.7009 -0.7127 -0.5885 1.6273
7.46 0.4117 -0.2719 -0.4066 -0.5043 0.6939
7.47 0.2255 0.4465 -0.0559 -0.4251 0.304
7.48 -0.0796 0.1363 0.2325 -0.3444 2.04
7.49 -0.4085 0.0603 0.4203 -0.2398 0.452
7.5 -0.8137 0.558 0.5386 -0.1195 1.0576
7.51 -1.1535 -0.2681 0.4716 0.022 1.8978
7.52 -1.3218 0.923 0.2718 0.1738 0.3677
7.53 -1.7382 -0.5251 -0.0001 0.3536 1.6564
7.54 -1.952 1.0674 -0.3606 0.4364 1.8777
7.55 -1.7967 -0.71 -0.6836 0.5546 0.5252
7.56 -1.9136 1.2674 -1.1143 0.7168 2.456
7.57 -1.9427 -0.6434 -1.4439 0.7166 1.5385
7.58 -1.7406 1.3715 -1.5687 0.9034 0.9155
7.59 -1.4836 -0.5 -1.5362 0.935 2.5458
7.6 -1.2163 0.9698 -1.5658 0.9423 1.3281
7.61 -0.893 -0.2532 -1.4102 0.7587 1.5156
7.62 -0.7404 0.7159 -1.1519 0.7909 2.5172
7.63 -0.5207 0.0838 -0.7229 0.664 1.0716
7.64 -0.3705 0.3465 -0.4861 0.5393 2.0312
7.65 -0.3039 0.5133 -0.1559 0.3218 2.3242
7.66 -0.4035 -0.0253 0.0899 0.137 0.9892
7.67 -0.488 0.7754 0.1964 -0.0763 2.4915
7.68 -0.641 -0.3911 0.1941 -0.3114 2.3296
7.69 -0.9345 1.1505 0.0679 -0.5077 1.2402
7.7 -1.2331 -0.622 -0.169 -0.8549 2.9576
7.71 -1.7115 1.2782 -0.4988 -1.146 1.7363
7.72 -2.1319 -0.714 -0.8777 -1.1642 1.517
7.73 -2.0351 1.3447 -1.2438 -1.6 3.2405
7.74 -2.6267 -0.7364 -1.5351 -1.6887 1.1701
7.75 -2.3803 1.117 -1.758 -2.0566 2.0795
7.76 -2.8854 -0.4754 -1.8516 -2.2033 2.6981
7.77 -2.7947 0.7875 -1.8932 -2.0465 0.8607
7.78 -2.5899 -0.1901 -1.6196 -2.1477 2.3482
7.79 -2.2885 0.3943 -1.4899 -2.3849 1.9289
7.8 -2.0181 0.1573 -1.095 -2.4374 0.8576
7.81 -2.0864 -0.0202 -0.7917 -2.1638 2.6962
7.82 -1.7589 0.5256 -0.5207 -2.2443 1.3739
7.83 -1.2812 -0.384 -0.2424 -2.0406 0.9178
7.84 -1.0759 0.7761 -0.1057 -2.1609 2.6986
7.85 -1.0638 -0.7526 -0.0642 -1.733 0.7689
7.86 -0.9521 1.0265 -0.1407 -1.6019 1.3943
7.87 -0.9023 -1.025 -0.3472 -1.512 2.0721
7.88 -1.0986 0.9239 -0.6012 -1.3486 0.3057
7.89 -1.2064 -0.9834 -1.0887 -1.2704 1.431
7.9 -1.4435 0.8604 -1.476 -1.1017 1.6896
7.91 -1.5941 -0.8209 -1.7748 -0.9375 0.0825
7.92 -2.0821 0.5882 -2.0706 -0.9469 1.8566
7.93 -2.4839 -0.6983 -2.1875 -0.7846 0.8027
7.94 -2.4545 0.218 -2.175 -0.7923 0.0995
7.95 -2.9319 -0.3819 -1.9129 -0.8216 1.8197
7.96 -2.7528 -0.1806 -1.893 -0.7914 0.1253
7.97 -2.9982 -0.0445 -1.6895 -0.7655 0.3025
7.98 -2.6467 -0.6978 -1.181 -0.9078 1.3486
7.99 -2.8372 0.2542 -0.9213 -1.023 -0.448
8.0 -2.6711 -1.1032 -0.6014 -1.1294 0.5433
8.01 -2.5195 0.4537 -0.4106 -1.1742 0.9588
8.02 -2.1729 -1.27 -0.2784 -1.2726 -0.8316
8.03 -1.7733 0.5267 -0.3351 -1.5975 0.8392
8.04 -1.2825 -1.3047 -0.5445 -1.5371 0.196
8.05 -1.106 0.4935 -0.8303 -1.7612 -0.8363
8.06 -0.8931 -1.3186 -1.2223 -1.9536 1.0267
8.07 -0.8743 0.3232 -1.556 -1.9907 -0.4771
8.08 -0.7753 -1.2611 -1.7734 -2.0853 -0.611
8.09 -0.939 -0.0217 -2.2985 -2.0934 0.8516
8.1 -1.036 -0.9321 -2.284 -2.1758 -1.0604
8.11 -1.1285 -0.4221 -2.4984 -2.3312 -0.2232
8.12 -1.4421 -0.5848 -2.3099 -2.301 0.4369
8.13 -1.7732 -0.8 -2.0802 -2.1958 -1.2596
8.14 -2.1276 -0.3034 -1.6971 -2.1106 0.1786
8.15 -2.1472 -1.2187 -1.4531 -2.064 -0.1384
8.16 -2.3116 -0.0473 -1.2141 -1.6697 -1.3737
8.17 -2.6455 -1.7818 -0.8372 -1.4444 0.4646
8.18 -2.6116 0.1208 -0.6298 -1.2587 -0.6877
8.19 -2.2363 -1.8783 -0.4796 -1.1033 -1.0871
8.2 -2.3673 0.1512 -0.4287 -0.8118 0.4993
8.21 -2.0081 -1.9719 -0.577 -0.4819 -1.2014
8.22 -1.9449 0.021 -0.8102 -0.2225 -0.6005
8.23 -1.3772 -1.698 -1.1628 0.0573 0.3785
8.24 -1.1938 -0.2663 -1.4277 0.3011 -1.3212
8.25 -0.8662 -1.6147 -1.9593 0.4889 -0.0086
8.26 -0.6192 -0.6598 -2.2813 0.8076 0.0165
8.27 -0.3681 -1.1639 -2.323 0.8438 -1.3182
8.28 -0.1861 -0.9932 -2.2261 1.0822 0.4322
8.29 -0.1363 -0.8362 -2.6774 1.1973 -0.4413
8.3 -0.1599 -1.363 -2.2307 1.3765 -1.0743
8.31 -0.2784 -0.4562 -1.9762 1.3874 0.6673
8.32 -0.4694 -1.6173 -1.6921 1.2491 -0.7545
8.33 -0.6928 -0.2211 -1.398 1.2549 -0.4197
8.34 -0.9889 -1.9215 -1.0506 1.3476 0.6964
8.35 -1.1913 -0.1135 -0.7643 1.3308 -1.0139
8.36 -1.4154 -2.2283 -0.5601 1.1393 0.2179
8.37 -1.6493 -0.133 -0.4385 1.0312 0.5236
8.38 -1.5699 -2.0263 -0.5349 0.9621 -1.0113
8.39 -1.7718 -0.3319 -0.7363 0.8668 0.8831
8.4 -1.5855 -1.7536 -1.0559 0.7576 0.1969
8.41 -1.5375 -0.5682 -1.3798 0.5763 -0.6327
8.42 -1.1941 -1.3563 -1.7699 0.5751 1.1964
8.43 -0.9587 -1.045 -1.9832 0.4403 -0.1584
8.44 -0.7102 -1.0544 -2.0733 0.4285 -0.0746
8.45 -0.386 -1.2402 -2.2406 0.4679 1.2869
8.46 -0.0507 -0.7399 -2.2647 0.4494 -0.3786
8.47 0.2463 -1.85 -2.1479 0.5365 0.5277
8.48 0.4619 -0.373 -1.9652 0.6064 1.2932
8.49 0.5716 -1.8203 -1.9212 0.6218 -0.4387
8.5 0.7704 -0.1529 -1.3033 0.8229 1.0997
8.51 0.7511 -2.0776 -1.0537 1.0432 0.9166
8.52 0.5712 -0.0703 -0.7746 1.1404 -0.2347
8.53 0.425 -1.9446 -0.5485 1.3095 1.7231
8.54 0.1804 -0.1205 -0.3946 1.5125 0.4364
8.55 -0.0659 -2.0065 -0.3801 1.7854 0.186
8.56 -0.3571 -0.3631 -0.5966 1.7426 1.8922
8.57 -0.5837 -1.5426 -0.8382 2.2937 0.0211
8.58 -0.7162 -0.6129 -1.1268 2.0935 0.6465
8.59 -0.9199 -1.1901 -1.5991 2.2858 1.5286
8.6 -0.9509 -1.0737 -1.8164 2.4229 -0.1957
8.61 -0.8968 -0.6632 -1.9138 2.7094 1.3224
8.62 -0.7442 -1.1886 -2.1298 2.6728 1.092
8.63 -0.6421 -0.2537 -2.4001 2.4835 -0.1912
8.64 -0.3779 -1.705 -2.2288 2.7027 1.5691
8.65 -0.0879 0.0568 -2.0056 2.4303 0.5986
8.66 0.2425 -1.6458 -1.8893 2.6078 0.0038
8.67 0.5177 0.2488 -1.4962 2.2842 1.6572
8.68 0.8177 -1.7894 -0.9306 2.3571 0.0024
8.69 1.0721 0.2523 -0.6321 1.8888 0.3734
8.7 1.12 -1.5736 -0.3395 1.8737 1.4475
8.71 1.2063 0.182 -0.1989 1.6349 -0.4387
8.72 1.3332 -1.2432 -0.1852 1.2942 0.7421
8.73 1.0998 -0.0577 -0.2872 1.0556 0.9138
8.74 0.9254 -0.9125 -0.4502 0.8695 -0.6468
8.75 0.6169 -0.399 -0.75 0.6149 1.0954
8.76 0.4353 -0.3962 -1.046 0.4763 0.2192
8.77 0.1251 -0.6681 -1.4941 0.2758 -0.6669
8.78 -0.146 0.0612 -1.8545 0.0897 1.1234
8.79 -0.3607 -1.0305 -1.8416 -0.0332 -0.486
8.8 -0.5333 0.4484 -1.8351 -0.1277 -0.447
8.81 -0.6306 -1.2083 -1.9207 -0.2096 0.7929
8.82 -0.7067 0.739 -1.6843 -0.2063 -1.087
8.83 -0.553 -1.282 -1.6028 -0.207 -0.1632
8.84 -0.4344 0.841 -1.2841 -0.1922 0.2419
8.85 -0.2076 -1.0144 -0.8245 -0.1194 -1.5978
8.86 0.0564 0.8673 -0.4162 -0.0419 0.0626
8.87 0.3465 -0.7263 -0.1327 0.0524 -0.4462
8.88 0.6779 0.637 0.0641 0.1864 -1.6401
8.89 0.9636 -0.3923 0.1643 0.3015 0.1255
8.9 1.1478 0.3893 0.1179 0.4028 -1.2771
8.91 1.2419 0.0365 -0.0497 0.5802 -1.6053
8.92 1.3119 0.0968 -0.3033 0.7354 -0.0521
8.93 1.2732 0.4828 -0.6473 0.8144 -1.8395
8.94 1.1627 -0.1942 -0.9448 0.9183 -1.1976
8.95 0.8614 0.8872 -1.3313 0.8974 -0.493
8.96 0.6799 -0.403 -1.3698 0.8469 -2.5041
8.97 0.3148 1.4023 -1.7786 0.8838 -0.9151
8.98 0.0161 -0.5475 -1.4816 0.8172 -1.1679
8.99 -0.2835 1.4865 -1.6055 0.8223 -2.2241
9.0 -0.524 -0.512 -1.2683 0.727 -0.6878
9.01 -0.7188 1.6309 -0.9934 0.5758 -1.7797
9.02 -0.8182 -0.2532 -0.5249 0.4696 -2.4399
9.03 -0.8581 1.426 -0.1593 0.3051 -0.6811
