# label : secret experiment #5480
# y : intensity
#y5 y3 y2 time y4 y1
-1.5238 -0.6526 0.2749 4.59 -1.1937 -2.8519
-1.5718 -0.3173 -0.0482 4.6 -1.3961 -2.7634
-1.3696 1.0763 -0.3577 4.61 -1.6103 -2.4239
-1.046 1.3027 -0.7001 4.62 -1.6959 -2.3397
-0.7867 0.3492 -1.1658 4.63 -1.8912 -2.3029
-0.4231 -0.3491 -1.5184 4.64 -1.8063 -2.2628
-0.1741 0.5978 -1.6434 4.65 -1.842 -2.068
0.0919 1.8609 -1.8033 4.66 -1.8752 -1.8519
0.3372 1.4958 -2.1645 4.67 -2.2217 -1.5644
0.5695 0.2144 -2.498 4.68 -2.3205 -1.6868
0.7741 0.2564 -2.6321 4.69 -2.003 -1.4903
0.9701 1.5867 -2.3716 4.7 -2.0352 -1.2033
0.933 2.3273 -2.4013 4.71 -2.1143 -1.1053
1.1096 1.2229 -2.4051 4.72 -1.9942 -1.0378
1.1291 0.2864 -2.3755 4.73 -2.2461 -0.8561
1.1069 0.9319 -2.1191 4.74 -2.2488 -0.6885
0.996 2.4391 -2.0559 4.75 -1.9371 -0.6547
0.9059 1.9774 -1.615 4.76 -1.9233 -0.5782
0.8689 0.8321 -1.5856 4.77 -1.7131 -0.545
0.7502 0.5428 -1.422 4.78 -1.6864 -0.4661
0.5242 1.5905 -1.1279 4.79 -1.4262 -0.442
0.3626 2.5879 -0.9062 4.8 -1.3249 -0.4068
0.241 1.4809 -0.7997 4.81 -1.3574 -0.4388
0.1031 0.4783 -0.6242 4.82 -1.0676 -0.5199
-0.0235 1.058 -0.578 4.83 -1.1315 -0.5479
-0.1151 2.4045 -0.4674 4.84 -0.9932 -0.5416
-0.1978 2.0054 -0.4346 4.85 -0.7264 -0.6596
-0.2479 0.9879 -0.4343 4.86 -0.6052 -0.7197
-0.2601 0.4971 -0.4767 4.87 -0.6111 -0.7604
-0.219 1.6411 -0.5586 4.88 -0.4118 -0.9466
-0.1738 2.2653 -0.5899 4.89 -0.3799 -0.9344
-0.1121 1.5176 -0.6834 4.9 -0.304 -1.0454
-0.004 0.3936 -0.7106 4.91 -0.2384 -1.1155
0.1214 0.7115 -0.7039 4.92 -0.1764 -1.2286
0.2286 1.9131 -0.8682 4.93 -0.1431 -1.2111
0.3698 2.057 -0.7475 4.94 -0.1235 -1.4072
0.5499 0.6973 -0.7017 4.95 -0.1441 -1.3378
0.669 0.0985 -0.7215 4.96 -0.1405 -1.4375
0.6777 0.9904 -0.5068 4.97 -0.1923 -1.5171
0.8048 2.0771 -0.4114 4.98 -0.2246 -1.5948
0.9094 1.2144 -0.1836 4.99 -0.3146 -1.4679
0.8782 0.04 0.0285 5.0 -0.3814 -1.4982
0.7755 0.1006 0.2588 5.01 -0.455 -1.5305
0.7368 1.2941 0.4731 5.02 -0.5358 -1.3168
0.6137 1.6421 0.7418 5.03 -0.6388 -1.4018
0.4748 0.3993 0.9814 5.04 -0.6922 -1.3418
0.2297 -0.3913 1.2803 5.05 -0.8777 -1.2575
0.0121 0.3762 1.3495 5.06 -1.011 -1.1439
-0.2531 1.276 1.3834 5.07 -1.0822 -0.9435
-0.5508 1.0074 1.5729 5.08 -1.1279 -0.8213
-0.7912 -0.3258 1.6445 5.09 -1.1993 -0.6703
-1.1314 -0.4546 1.7529 5.1 -1.4158 -0.4708
-1.4612 0.7072 1.5124 5.11 -1.4108 -0.3443
-1.6418 1.2067 1.3739 5.12 -1.3126 -0.167
-1.6815 0.1748 1.1589 5.13 -1.3963 0.0225
-2.2146 -0.7624 0.9691 5.14 -1.5861 0.1942
-2.0354 -0.2215 0.6964 5.15 -1.614 0.3994
-2.3627 0.8897 0.382 5.16 -1.6975 0.5579
-2.653 0.7214 0.0991 5.17 -1.5816 0.6687
-2.2339 -0.5996 -0.2125 5.18 -1.5697 0.8585
-2.3427 -0.9411 -0.4734 5.19 -1.4236 1.023
-2.1812 0.2514 -0.8061 5.2 -1.283 1.1884
-2.1091 1.095 -0.9035 5.21 -1.2884 1.2777
-2.2558 0.1159 -1.216 5.22 -1.2506 1.3551
-2.0495 -1.0099 -1.2733 5.23 -0.9976 1.2465
-1.5837 -0.5187 -1.2885 5.24 -1.0231 1.3256
-1.3709 0.7579 -1.4571 5.25 -0.847 1.5959
-1.1931 0.7809 -1.1948 5.26 -0.7094 1.4716
-0.98 -0.4244 -1.1452 5.27 -0.5487 1.4941
-0.7281 -0.934 -1.0101 5.28 -0.4188 1.4772
-0.4941 0.153 -0.6862 5.29 -0.2484 1.3799
-0.2729 1.0164 -0.4469 5.3 -0.099 1.4337
-0.1021 0.3947 -0.1407 5.31 0.0688 1.2646
0.0356 -0.7749 0.214 5.32 0.216 1.2722
0.1366 -0.4938 0.5043 5.33 0.3685 1.1801
0.2051 0.8134 0.7984 5.34 0.4899 0.9763
0.2317 1.1608 1.1139 5.35 0.6055 0.9627
0.1986 -0.0143 1.3734 5.36 0.6851 0.7154
0.1529 -0.7162 1.6374 5.37 0.8006 0.5943
0.0708 0.2958 1.9057 5.38 0.9919 0.5062
-0.0258 1.4008 2.0468 5.39 1.0657 0.4485
-0.1462 0.9566 1.8454 5.4 1.0011 0.3082
-0.2348 -0.2899 2.2053 5.41 1.0494 0.1959
-0.3629 -0.1556 1.8834 5.42 1.1868 0.1125
-0.4793 1.1494 1.8083 5.43 1.2166 0.0222
-0.5446 1.7133 1.8963 5.44 1.1966 -0.0497
-0.6213 0.5401 1.7041 5.45 1.1244 -0.1175
-0.7448 -0.2258 1.5641 5.46 0.9654 -0.1557
-0.8266 0.5751 1.5653 5.47 0.859 -0.1837
-0.8057 1.9282 1.4467 5.48 0.8933 -0.1892
-0.7717 1.4074 1.1315 5.49 0.699 -0.1913
-0.6172 0.2814 1.172 5.5 0.611 -0.1526
-0.5767 0.1705 1.1285 5.51 0.5774 -0.1073
-0.3627 1.5288 0.9156 5.52 0.465 -0.0633
-0.2504 2.2368 0.9402 5.53 0.2851 0.0123
-0.0793 1.2399 1.0278 5.54 0.1672 0.0915
0.1052 0.1957 1.0215 5.55 0.0516 0.1868
0.2809 0.748 1.1378 5.56 -0.0683 0.2709
0.4636 1.8676 1.1624 5.57 -0.1893 0.3888
0.6211 2.0996 1.253 5.58 -0.2875 0.5324
0.7601 0.7518 1.3131 5.59 -0.4285 0.6528
0.7426 0.3801 1.4442 5.6 -0.4642 0.75
0.8871 1.5687 1.4776 5.61 -0.5847 0.8321
0.8496 2.536 1.4624 5.62 -0.6756 1.0255
0.8022 1.6121 1.7516 5.63 -0.7872 1.1841
0.8166 0.3925 1.6091 5.64 -0.7573 1.2723
0.7184 0.7831 1.4737 5.65 -0.8484 1.389
0.4853 1.9261 1.3876 5.66 -0.7688 1.4559
0.3353 1.9056 1.2287 5.67 -0.7871 1.5344
0.0944 0.9018 1.0439 5.68 -0.7642 1.3265
-0.1648 0.2408 0.8472 5.69 -0.7784 1.3704
-0.4504 1.2932 0.5895 5.7 -0.7721 1.5487
-0.737 2.289 0.3207 5.71 -0.6989 1.4954
-1.015 1.4943 0.0402 5.72 -0.6218 1.5907
-1.3195 0.1954 -0.2703 5.73 -0.4521 1.3147
-1.7852 0.3594 -0.4939 5.74 -0.4226 1.3995
-1.8194 1.5252 -0.7318 5.75 -0.2944 1.2548
-2.2004 1.7121 -0.9641 5.76 -0.1863 1.2146
-2.4059 0.5149 -1.274 5.77 -0.1002 1.0438
-2.4577 -0.2636 -1.3221 5.78 0.0078 1.0134
-2.476 0.5291 -1.469 5.79 0.1174 0.7608
-2.827 1.5212 -1.2925 5.8 0.2191 0.6381
-2.3746 1.0321 -1.2971 5.81 0.285 0.5281
-2.3918 -0.3231 -1.2707 5.82 0.4106 0.381
-2.6166 -0.4599 -1.0041 5.83 0.4213 0.1804
-2.2501 0.7233 -0.7748 5.84 0.5381 0.0219
-2.1033 1.1954 -0.6366 5.85 0.5786 -0.1393
-1.863 -0.0023 -0.2666 5.86 0.5982 -0.2999
-1.7854 -1.0649 0.02 5.87 0.5711 -0.461
-1.4854 -0.3569 0.3294 5.88 0.6008 -0.561
-1.2993 0.6911 0.6924 5.89 0.6112 -0.7658
-1.262 0.3614 0.9011 5.9 0.5562 -0.8588
-0.9405 -0.9597 1.2788 5.91 0.5816 -0.9786
-0.8174 -1.4054 1.511 5.92 0.443 -1.0356
-0.7845 -0.2667 1.6664 5.93 0.3819 -1.0224
-0.6838 0.3567 1.7659 5.94 0.2902 -1.0427
-0.5564 -0.6814 1.8044 5.95 0.1521 -1.1445
-0.5832 -1.7527 1.5136 5.96 0.0438 -1.0791
-0.5679 -1.2467 1.4041 5.97 -0.1043 -1.171
-0.5218 -0.1973 1.3483 5.98 -0.2597 -1.1348
-0.6521 -0.3503 1.1894 5.99 -0.4218 -1.1176
-0.652 -1.5299 0.9136 6.0 -0.5681 -1.0008
-0.7694 -2.348 0.6973 6.01 -0.6845 -0.9161
-1.0107 -1.2244 0.4314 6.02 -0.8352 -0.8606
-0.9748 -0.4206 0.1262 6.03 -1.1561 -0.7614
-1.0838 -1.3243 -0.1686 6.04 -1.2779 -0.5395
-1.3706 -2.6061 -0.4148 6.05 -1.4162 -0.4919
-1.2046 -2.1501 -0.6292 6.06 -1.7038 -0.3758
-1.2953 -0.8657 -0.8981 6.07 -1.5539 -0.2579
-1.4847 -0.8048 -1.0187 6.08 -1.919 -0.1112
-1.264 -2.2271 -1.1147 6.09 -1.8835 0.0037
-1.2066 -2.641 -1.3841 6.1 -2.2274 0.1173
-1.2981 -1.9282 -1.2632 6.11 -2.1703 0.204
-1.2114 -0.8485 -1.4247 6.12 -2.2255 0.2951
-0.9723 -1.3635 -1.3272 6.13 -2.1804 0.4159
-0.7466 -2.438 -1.3374 6.14 -2.1212 0.4406
-0.5327 -2.6642 -1.3069 6.15 -2.241 0.5894
-0.3788 -1.2902 -1.2034 6.16 -2.4784 0.5351
-0.1407 -1.0134 -1.1001 6.17 -2.4936 0.6172
0.0947 -2.2608 -0.9345 6.18 -2.4429 0.6595
0.3232 -2.9998 -0.974 6.19 -2.472 0.5595
0.4817 -2.0427 -0.926 6.2 -2.1468 0.5598
0.6412 -0.9168 -0.7666 6.21 -2.2118 0.5136
0.7523 -1.2189 -0.9286 6.22 -2.2572 0.4991
0.923 -2.631 -0.951 6.23 -1.8652 0.4189
0.9466 -2.3959 -0.9979 6.24 -1.9362 0.3613
0.8987 -1.359 -1.2026 6.25 -1.9136 0.2326
0.9276 -0.6663 -1.3282 6.26 -1.661 0.1561
0.8078 -1.5763 -1.3826 6.27 -1.5376 0.043
0.742 -2.5449 -1.54 6.28 -1.3324 -0.0722
0.461 -1.8056 -1.5865 6.29 -1.3647 -0.1769
0.2684 -0.5391 -1.9837 6.3 -1.3703 -0.3283
0.0226 -0.7202 -1.9572 6.31 -1.2639 -0.3901
-0.2689 -2.0249 -2.1876 6.32 -1.1268 -0.5332
-0.4974 -2.1818 -2.328 6.33 -1.1224 -0.6287
-0.7685 -0.9468 -2.3366 6.34 -1.0071 -0.7225
-1.0291 -0.0906 -2.2458 6.35 -0.9087 -0.8552
-1.5042 -0.8499 -1.8921 6.36 -1.0021 -0.8839
-1.5093 -1.8618 -2.0679 6.37 -0.8872 -0.8961
-2.0088 -1.3906 -1.6724 6.38 -1.0273 -0.8992
-2.0341 -0.049 -1.5266 6.39 -0.9635 -1.0745
-2.2045 0.0355 -1.2212 6.4 -1.1027 -0.9232
-2.1715 -1.159 -0.8798 6.41 -1.0107 -1.0
-2.2475 -1.5756 -0.5947 6.42 -1.1164 -0.919
-2.38 -0.3963 -0.2479 6.43 -1.1115 -0.9141
-2.6169 0.4785 0.065 6.44 -1.2342 -0.7459
-2.3109 -0.1201 0.3951 6.45 -1.508 -0.7893
-2.2651 -1.2495 0.5832 6.46 -1.4695 -0.5582
-2.0271 -0.9502 0.8649 6.47 -1.683 -0.4721
-1.9081 0.4325 0.9486 6.48 -1.8926 -0.3571
-1.737 0.7342 1.1008 6.49 -2.0014 -0.2117
-1.5499 -0.4554 1.2013 6.5 -1.8968 -0.0544
-1.5143 -0.9502 1.2401 6.51 -2.1007 0.1025
-1.296 -0.0748 1.1407 6.52 -2.4136 0.2564
-1.2176 0.9692 0.8354 6.53 -2.166 0.4824
-1.2039 0.5178 0.6815 6.54 -2.3851 0.6001
-1.009 -0.6666 0.5019 6.55 -2.3241 0.8543
-0.9003 -0.6567 0.2006 6.56 -2.591 1.0241
-0.8969 0.6356 -0.0974 6.57 -2.9438 1.08
-0.8911 1.1554 -0.4115 6.58 -2.8128 1.2024
-0.9438 0.056 -0.6758 6.59 -2.7617 1.386
-1.1648 -0.7782 -0.9519 6.6 -2.6161 1.6511
-1.1534 0.0073 -1.1565 6.61 -3.0232 1.8091
-1.1595 1.2066 -1.4519 6.62 -2.9756 1.8623
-1.4588 0.8638 -1.6267 6.63 -3.003 1.6861
-1.5342 -0.4061 -1.7711 6.64 -2.9797 1.8378
-1.6121 -0.5687 -1.9437 6.65 -2.5407 1.9955
-1.7555 0.5554 -2.0456 6.66 -2.4788 1.8851
-2.022 1.1037 -1.7682 6.67 -2.5528 2.17
-1.9697 0.2055 -1.5826 6.68 -2.5901 1.9074
-1.9294 -0.8062 -1.4693 6.69 -2.2566 2.1382
-2.1113 -0.2235 -1.5222 6.7 -2.2941 1.8841
-1.8233 1.0098 -1.2098 6.71 -2.1154 1.7739
-1.9227 0.7743 -0.984 6.72 -1.83 1.8782
-1.7524 -0.5106 -0.7539 6.73 -1.7954 1.7224
-1.4577 -0.9569 -0.4929 6.74 -1.4225 1.5694
-1.2615 0.2162 -0.2531 6.75 -1.28 1.6725
-1.1304 0.9549 -0.0522 6.76 -1.113 1.4212
-0.9645 0.0847 0.1232 6.77 -0.9834 1.3695
-0.6227 -0.9669 0.2801 6.78 -0.9458 1.2609
-0.3914 -0.6499 0.3735 6.79 -0.7259 1.1931
-0.1378 0.5507 0.4152 6.8 -0.5663 0.9576
0.1153 0.5284 0.4088 6.81 -0.4941 1.0464
0.3301 -0.6813 0.4176 6.82 -0.4158 0.8738
0.5732 -1.2962 0.3986 6.83 -0.2978 0.9133
0.6882 -0.3289 0.352 6.84 -0.2078 0.8443
0.9481 0.618 0.2995 6.85 -0.1524 0.8161
0.9654 -0.1295 0.2338 6.86 -0.106 0.785
1.022 -1.4591 0.195 6.87 -0.0854 0.7868
1.0074 -1.1194 0.1607 6.88 -0.0683 0.8177
1.0016 0.0381 0.1537 6.89 -0.0806 0.7545
0.8969 0.2614 0.1619 6.9 -0.0948 0.8358
0.6169 -0.988 0.2029 6.91 -0.1427 1.0088
0.4675 -1.7652 0.2747 6.92 -0.1875 0.9438
0.285 -0.7941 0.45 6.93 -0.261 1.0346
0.0279 0.261 0.6115 6.94 -0.3118 1.2161
-0.2458 -0.2249 0.7749 6.95 -0.3737 1.4535
-0.4965 -1.6074 1.0786 6.96 -0.4744 1.4114
-0.7287 -1.4684 1.3528 6.97 -0.5565 1.4996
-0.9883 -0.2948 1.5559 6.98 -0.6769 1.8285
-1.2021 0.2033 1.7769 6.99 -0.6971 1.9348
-1.4053 -0.8896 1.86 7.0 -0.907 2.0902
-1.7713 -1.7316 2.233 7.01 -0.8817 2.3553
-1.8279 -1.0895 2.2134 7.02 -1.0812 2.3759
-1.8278 0.1633 2.3694 7.03 -1.0805 2.195
-2.1167 -0.074 2.4401 7.04 -1.2596 2.3564
-2.0644 -1.3841 2.2674 7.05 -1.2484 2.497
-1.8038 -1.4623 2.261 7.06 -1.3456 2.6093
-1.7528 -0.2995 2.4946 7.07 -1.2166 2.6501
-1.9772 0.4594 1.9846 7.08 -1.1681 3.0878
-1.811 -0.4195 1.9447 7.09 -1.2094 2.9887
-1.5478 -1.3587 1.5786 7.1 -1.3378 2.7575
-1.4592 -0.8285 1.2323 7.11 -1.2021 2.997
-1.4209 0.4271 0.9563 7.12 -1.2133 2.8087
-1.1506 0.3974 0.6595 7.13 -1.1792 2.636
-1.0474 -0.7167 0.2993 7.14 -0.9127 3.0422
-1.0224 -1.0751 -0.0098 7.15 -0.8462 2.626
-1.0407 0.0546 -0.2729 7.16 -0.8703 2.6142
-0.9028 1.0159 -0.5691 7.17 -0.6539 2.8286
-0.9777 0.2542 -0.8012 7.18 -0.5384 2.6949
-0.9062 -0.7629 -0.7994 7.19 -0.4076 2.1361
-0.9893 -0.4013 -0.9695 7.2 -0.2516 2.25
-1.0899 0.9421 -0.9141 7.21 -0.1191 1.8843
-1.0995 1.1257 -0.9801 7.22 0.0213 1.7713
-1.3505 0.0766 -0.8191 7.23 0.1627 1.9045
-1.4909 -0.4775 -0.6488 7.24 0.2959 1.4411
-1.6917 0.555 -0.4239 7.25 0.4296 1.388
-2.0085 1.5833 -0.17 7.26 0.6062 1.2043
-1.9835 1.0825 0.0953 7.27 0.7232 1.1633
-2.2201 0.0392 0.3501 7.28 0.8556 1.0594
-2.0207 0.2447 0.6722 7.29 0.9361 0.9225
-2.438 1.7281 1.021 7.3 0.9554 0.7733
-2.42 2.2258 1.2313 7.31 1.0877 0.6637
-2.5864 0.975 1.5789 7.32 1.1826 0.4955
-2.4819 0.3053 1.526 7.33 1.1124 0.4251
-2.0579 1.1623 1.6941 7.34 1.143 0.4163
-1.9855 2.3996 1.8287 7.35 1.2168 0.3798
-1.995 1.8864 1.7663 7.36 1.0106 0.3808
-1.7569 0.7971 2.0278 7.37 1.0843 0.3274
-1.5431 0.8341 1.745 7.38 1.0309 0.3747
-1.1685 1.9439 1.7657 7.39 0.8628 0.4104
-0.8789 2.8717 1.4357 7.4 0.8727 0.4637
-0.6751 1.6008 1.4884 7.41 0.7492 0.4552
-0.3603 0.7946 1.154 7.42 0.6375 0.5665
-0.0769 1.6086 1.0183 7.43 0.5144 0.6052
0.1832 2.9677 0.9417 7.44 0.3596 0.684
0.4189 2.6312 0.7522 7.45 0.2399 0.7284
0.6104 1.2631 0.6272 7.46 0.0812 0.8254
0.7793 1.0622 0.4896 7.47 -0.0603 0.9237
0.9451 2.1412 0.4712 7.48 -0.1814 1.0388
0.9228 3.0816 0.3626 7.49 -0.3648 1.1324
1.1063 2.1488 0.4039 7.5 -0.4735 1.1679
1.0934 1.022 0.4342 7.51 -0.5663 1.2386
1.0462 1.5986 0.4519 7.52 -0.7583 1.2577
0.8145 2.5377 0.5504 7.53 -0.7518 1.4497
0.7497 2.9834 0.5943 7.54 -0.8891 1.3584
0.5463 1.5087 0.7058 7.55 -0.9958 1.5746
0.3439 0.876 0.7427 7.56 -1.1621 1.3339
0.0933 2.0155 0.8114 7.57 -1.1801 1.5152
-0.1172 2.665 0.9008 7.58 -1.2228 1.3763
-0.3652 2.2011 0.8087 7.59 -1.1163 1.4301
-0.566 0.8471 0.8459 7.6 -1.1516 1.3301
-0.7839 1.0562 0.6361 7.61 -1.127 1.2792
-0.8996 2.2106 0.6085 7.62 -1.1736 1.1467
-1.0361 2.2895 0.3706 7.63 -0.9828 0.9549
-1.2172 1.206 0.1798 7.64 -1.0253 0.9187
-1.2241 0.4333 -0.0743 7.65 -1.0075 0.6543
-1.2678 1.3895 -0.3698 7.66 -0.9539 0.5097
-1.3818 2.1272 -0.7203 7.67 -0.7623 0.4241
-1.1509 1.5092 -0.962 7.68 -0.7151 0.216
-1.1834 0.3404 -1.3045 7.69 -0.6615 0.0632
-1.0488 0.318 -1.4403 7.7 -0.5398 -0.102
-1.023 1.3389 -1.7953 7.71 -0.438 -0.2622
-0.9686 1.7246 -2.0318 7.72 -0.3134 -0.4195
-0.8464 0.669 -2.4215 7.73 -0.2094 -0.5315
-0.7075 -0.2878 -2.4346 7.74 -0.1218 -0.7675
-0.6173 0.3931 -2.5422 7.75 -0.0508 -0.7845
-0.4929 1.3551 -2.3827 7.76 0.0152 -0.9728
-0.4206 0.9318 -2.2852 7.77 0.0666 -1.1613
-0.4405 -0.3407 -2.0401 7.78 0.1131 -1.2157
-0.4148 -0.5845 -1.9296 7.79 0.1408 -1.3787
-0.5242 0.5698 -1.8068 7.8 0.1638 -1.2203
-0.5078 1.212 -1.5504 7.81 0.1657 -1.2848
-0.7244 0.054 -1.2384 7.82 0.1549 -1.4519
-0.7626 -0.9441 -0.7495 7.83 0.0985 -1.2497
-0.9352 -0.5196 -0.524 7.84 0.0521 -1.4244
-1.1368 0.6192 -0.1733 7.85 -0.0121 -1.1738
-1.2429 0.4322 0.1129 7.86 -0.0874 -1.2039
-1.4112 -0.8102 0.3946 7.87 -0.1856 -1.2344
-1.9127 -1.3245 0.6366 7.88 -0.311 -1.1568
-2.1044 -0.176 0.7079 7.89 -0.407 -0.9355
-1.9554 0.5827 0.9031 7.9 -0.5242 -0.8336
-2.3927 -0.3756 0.8515 7.91 -0.6843 -0.762
-2.5951 -1.5613 0.9148 7.92 -0.9128 -0.652
-2.2613 -1.201 0.7589 7.93 -0.9964 -0.473
-2.4969 0.1045 0.6056 7.94 -1.1547 -0.3544
-2.2345 0.1587 0.5202 7.95 -1.2623 -0.2146
-2.2011 -1.1034 0.2848 7.96 -1.3105 -0.0772
-2.2865 -1.7207 0.0158 7.97 -1.6486 0.0398
-2.2573 -0.6979 -0.238 7.98 -1.6133 0.1483
-1.7559 0.267 -0.5084 7.99 -1.8086 0.2526
-1.5026 -0.4345 -0.8064 8.0 -1.9525 0.3417
-1.346 -1.4553 -0.9398 8.01 -1.9014 0.4587
-1.125 -1.4863 -1.2517 8.02 -2.2613 0.4815
-0.8131 -0.1249 -1.4105 8.03 -2.0454 0.5589
-0.4717 0.1632 -1.3967 8.04 -2.1125 0.5735
-0.2147 -0.9735 -1.7351 8.05 -2.1617 0.5324
0.0634 -1.7585 -1.7365 8.06 -2.4839 0.5325
0.3226 -0.7966 -1.667 8.07 -2.4318 0.4918
0.5555 0.2852 -1.5198 8.08 -2.2924 0.4541
0.7686 -0.1578 -1.4761 8.09 -2.2344 0.4301
0.917 -1.2957 -1.4638 8.1 -2.4549 0.4099
0.9977 -1.2551 -1.2911 8.11 -2.0956 0.3271
1.0472 -0.0469 -1.2917 8.12 -2.2001 0.2053
1.1334 0.4532 -1.2027 8.13 -2.0578 0.106
1.107 -0.5992 -1.0524 8.14 -2.0543 0.0078
0.9085 -1.3282 -0.9347 8.15 -1.9873 -0.1084
0.838 -0.6463 -0.7732 8.16 -1.7682 -0.2239
0.7283 0.6189 -0.7756 8.17 -1.6907 -0.3279
0.5013 0.3167 -0.7751 8.18 -1.4803 -0.4388
0.3402 -0.9481 -0.8323 8.19 -1.3358 -0.4945
0.1781 -0.9758 -0.9144 8.2 -1.1612 -0.631
0.014 0.1656 -0.9027 8.21 -1.035 -0.6574
-0.1359 0.9328 -1.105 8.22 -0.9412 -0.7279
-0.2784 -0.0187 -1.2036 8.23 -0.8109 -0.8111
-0.4446 -1.0653 -1.4925 8.24 -0.636 -0.8282
-0.4682 -0.3886 -1.4038 8.25 -0.6253 -1.0199
-0.5679 0.8259 -1.7355 8.26 -0.5032 -0.9855
-0.6493 0.8653 -1.8364 8.27 -0.4434 -0.9983
-0.5623 -0.3895 -1.7724 8.28 -0.3381 -1.0104
-0.5878 -0.8262 -1.7135 8.29 -0.2785 -0.9685
-0.5492 0.3599 -1.6082 8.3 -0.2315 -0.9216
-0.389 1.2304 -1.5048 8.31 -0.2134 -0.7616
-0.3482 0.4389 -1.5057 8.32 -0.2361 -0.7369
-0.1841 -0.705 -1.4311 8.33 -0.2443 -0.5819
-0.075 -0.3358 -1.1223 8.34 -0.2831 -0.4576
0.0478 0.9579 -0.8716 8.35 -0.314 -0.336
0.1695 1.0023 -0.4655 8.36 -0.395 -0.2075
0.2594 -0.1188 -0.1762 8.37 -0.4434 -0.0497
0.3075 -0.7216 0.1785 8.38 -0.4802 0.1065
0.3351 0.2482 0.5438 8.39 -0.5476 0.2782
0.3832 1.2334 0.887 8.4 -0.6591 0.4168
0.3111 0.5335 1.2421 8.41 -0.7921 0.6321
0.2629 -0.6964 1.4642 8.42 -0.8217 0.7851
0.1596 -0.5565 1.5301 8.43 -1.0119 0.8806
0.0016 0.6836 2.0328 8.44 -1.1616 1.0196
-0.1838 1.0386 1.8664 8.45 -1.0407 1.2036
-0.3889 -0.1421 1.9356 8.46 -1.3136 1.2356
-0.6047 -1.0106 2.0951 8.47 -1.285 1.3614
-0.7762 -0.1802 2.0192 8.48 -1.4655 1.3791
-1.084 0.8023 1.7258 8.49 -1.4047 1.455
-1.287 0.3902 1.4295 8.5 -1.548 1.5609
-1.5593 -0.836 1.2633 8.51 -1.3884 1.6328
-1.6819 -0.9203 0.9659 8.52 -1.4779 1.7466
-1.7752 0.1695 0.8003 8.53 -1.3961 1.4748
-1.8939 0.6747 0.4822 8.54 -1.4862 1.4738
-2.165 -0.4729 0.1598 8.55 -1.3576 1.4813
-2.0871 -1.4733 -0.1034 8.56 -1.2987 1.3584
-2.0528 -0.842 -0.3883 8.57 -1.3229 1.4609
-2.427 0.2761 -0.588 8.58 -1.0742 1.3856
-2.2039 -0.0159 -0.7753 8.59 -1.0007 1.1938
-1.956 -1.3835 -0.7885 8.6 -0.9207 1.1012
-1.7224 -1.801 -0.9234 8.61 -0.8736 0.8919
-1.5008 -0.5675 -0.8217 8.62 -0.6149 0.7759
-1.307 0.0385 -0.8676 8.63 -0.4919 0.6834
-0.9875 -0.9951 -0.7616 8.64 -0.3373 0.4935
-0.799 -2.0756 -0.5826 8.65 -0.1838 0.3701
-0.552 -1.7348 -0.4385 8.66 0.0052 0.2731
-0.2552 -0.4121 -0.2306 8.67 0.1612 0.1565
0.0309 -0.4889 0.0049 8.68 0.3363 0.0466
0.2525 -1.9337 0.2092 8.69 0.5002 -0.059
0.4583 -2.1898 0.4477 8.7 0.6921 -0.1656
0.6556 -1.3147 0.6065 8.71 0.9116 -0.2262
0.7829 -0.5576 0.7771 8.72 1.0487 -0.2895
0.883 -1.3635 0.9887 8.73 1.2089 -0.3359
0.9732 -2.3925 1.1263 8.74 1.1354 -0.3491
1.0681 -2.2856 1.0462 8.75 1.3863 -0.4166
0.9493 -1.1584 1.0877 8.76 1.3451 -0.3993
0.9599 -0.956 1.2754 8.77 1.6222 -0.3663
0.9191 -2.2744 1.2113 8.78 1.5534 -0.3143
0.8505 -2.6933 1.0771 8.79 1.6534 -0.2848
0.6139 -2.0507 1.0237 8.8 1.476 -0.1995
0.492 -0.9284 0.9045 8.81 1.4677 -0.1582
0.4166 -1.4848 0.7533 8.82 1.5547 -0.0566
0.2419 -2.4423 0.6863 8.83 1.5145 0.0307
0.1321 -2.6321 0.7502 8.84 1.6279 0.1222
0.0499 -1.352 0.6712 8.85 1.5437 0.222
-0.0232 -0.9266 0.7054 8.86 1.4537 0.3681
-0.061 -2.0005 0.6153 8.87 1.4006 0.4052
-0.083 -2.9874 0.7166 8.88 1.2058 0.5913
-0.0578 -2.0531 0.8606 8.89 1.0396 0.6987
-0.003 -0.8258 1.005 8.9 1.0675 0.7207
0.0782 -1.2101 1.052 8.91 0.9634 0.8745
0.1787 -2.5053 1.2287 8.92 0.8657 0.923
0.339 -2.265 1.591 8.93 0.6566 1.0021
0.4268 -1.1097 1.9032 8.94 0.568 0.9763
0.6534 -0.5941 1.8156 8.95 0.5526 1.0392
0.8242 -1.4294 2.1664 8.96 0.455 0.9593
0.9139 -2.4956 2.4699 8.97 0.3228 0.9239
0.992 -1.6522 2.5264 8.98 0.2996 0.8615
1.2139 -0.3824 2.5367 8.99 0.2294 0.8981
1.3088 -0.5036 2.2477 9.0 0.2052 0.8082
1.1645 -1.6409 2.3521 9.01 0.1822 0.7872
1.186 -1.7883 2.1383 9.02 0.1788 0.5598
1.2446 -0.7237 2.177 9.03 0.1908 0.4527
1.2054 0.1468 1.9387 9.04 0.1857 0.3465
0.9208 -0.6294 1.7013 9.05 0.2255 0.1952
