#y3 y4 y5 time y2 y1
-1.2074 -0.2313 -0.0172 4.62 -2.4345 -2.1182
-1.3295 -0.3315 0.6111 4.63 -2.7807 -2.24
-1.4094 -0.4178 1.0291 4.64 -2.7851 -2.5873
-1.5376 -0.5055 1.1615 4.65 -2.6029 -2.6313
-1.3502 -0.6204 1.0709 4.66 -3.1054 -2.3664
-1.1389 -0.7279 0.5749 4.67 -3.1226 -2.2606
-0.9773 -0.8629 -0.0098 4.68 -2.7515 -2.4864
-0.6953 -0.9249 -0.4613 4.69 -3.1398 -2.2075
-0.5338 -1.1286 -0.7357 4.7 -3.1599 -2.1177
-0.3089 -1.0855 -0.666 4.71 -2.8462 -1.8137
-0.2464 -1.2799 -0.2495 4.72 -3.0282 -1.6792
-0.2707 -1.35 0.3436 4.73 -2.5306 -1.5717
-0.3561 -1.4784 0.9408 4.74 -2.7107 -1.2344
-0.6064 -1.3887 1.3366 4.75 -2.7964 -1.168
-0.8925 -1.3771 1.3662 4.76 -2.5032 -0.75
-1.0305 -1.5582 1.0099 4.77 -2.3832 -0.5004
-1.379 -1.2827 0.5424 4.78 -2.2072 -0.1358
-1.8334 -1.3517 0.0081 4.79 -2.0934 0.1799
-2.2591 -1.3833 -0.4331 4.8 -1.9756 0.5034
-2.2464 -1.2826 -0.598 4.81 -1.6297 0.7787
-2.4552 -1.1532 -0.4322 4.82 -1.5755 1.1872
-2.659 -0.9749 0.0072 4.83 -1.4777 1.2996
-2.8549 -0.7667 0.5399 4.84 -1.2925 1.8336
-2.2913 -0.66 1.0495 4.85 -1.1067 2.0736
-2.1019 -0.4185 1.4403 4.86 -1.0833 1.9949
-2.1489 -0.2613 1.4745 4.87 -1.0188 2.3951
-1.7431 -0.0806 1.0322 4.88 -0.9059 2.5518
-1.3744 0.1193 0.4853 4.89 -0.8414 2.8622
-0.9647 0.3073 -0.0337 4.9 -0.646 2.9159
-0.6644 0.4736 -0.41 4.91 -0.6981 2.7632
-0.4063 0.6313 -0.5662 4.92 -0.6022 2.7072
-0.2526 0.8626 -0.2995 4.93 -0.5929 2.5927
-0.1844 1.0356 0.1918 4.94 -0.5412 2.8091
-0.2182 1.0166 0.7854 4.95 -0.6159 2.6332
-0.3498 1.1534 1.168 4.96 -0.6211 2.1804
-0.4692 1.2799 1.5418 4.97 -0.5977 1.983
-0.7315 1.2246 1.3231 4.98 -0.7008 1.868
-0.9875 1.226 0.9352 4.99 -0.8011 1.6104
-1.1716 1.4303 0.4096 5.0 -0.8669 1.6824
-1.2822 1.1709 -0.1459 5.01 -0.8959 1.293
-1.3974 1.1476 -0.4823 5.02 -1.0746 1.1088
-1.5427 1.156 -0.551 5.03 -1.1844 0.7175
-1.3657 1.0177 -0.1914 5.04 -1.2484 0.5462
-1.3231 0.9386 0.3484 5.05 -1.2488 0.2963
-1.0142 0.8319 0.8586 5.06 -1.3347 0.0319
-0.7479 0.7099 1.4104 5.07 -1.3948 -0.1758
-0.3289 0.4831 1.5378 5.08 -1.542 -0.3934
0.0213 0.3481 1.2523 5.09 -1.744 -0.5897
0.3751 0.1872 0.7457 5.1 -1.659 -0.7314
0.707 0.0044 0.1681 5.11 -1.8533 -0.9764
0.9832 -0.1616 -0.3407 5.12 -1.8224 -1.043
1.0295 -0.2907 -0.6694 5.13 -2.0352 -1.2009
1.219 -0.4082 -0.5628 5.14 -1.963 -1.1998
1.0907 -0.5854 -0.1749 5.15 -2.2078 -1.2673
0.9765 -0.6821 0.3781 5.16 -2.0002 -1.1822
0.6969 -0.7999 0.9546 5.17 -2.0005 -1.2569
0.4322 -0.7999 1.1387 5.18 -2.0055 -1.3487
0.1512 -0.9078 1.2185 5.19 -1.7553 -1.1389
-0.1584 -1.0251 0.9629 5.2 -1.7622 -1.2734
-0.5032 -0.9517 0.4432 5.21 -1.7568 -1.2498
-0.7763 -0.8794 -0.1328 5.22 -1.5587 -1.2215
-0.9008 -0.9446 -0.5748 5.23 -1.5747 -0.9969
-1.0725 -0.7795 -0.7664 5.24 -1.431 -1.0809
-0.993 -0.7838 -0.7419 5.25 -1.1438 -0.9228
-0.8722 -0.6419 -0.2617 5.26 -1.0419 -0.9955
-0.7819 -0.5878 0.2843 5.27 -0.9786 -0.9198
-0.5487 -0.4935 0.8221 5.28 -0.7625 -0.7677
-0.3629 -0.4541 0.9899 5.29 -0.6119 -0.8897
-0.144 -0.3153 0.9336 5.3 -0.4713 -0.8629
0.0612 -0.201 0.5803 5.31 -0.3362 -0.8256
0.1908 -0.1351 0.0706 5.32 -0.1869 -0.8261
0.2457 -0.0496 -0.5436 5.33 -0.0494 -0.7303
0.2207 0.0199 -0.979 5.34 0.0943 -0.7919
0.1262 0.0634 -1.0569 5.35 0.222 -0.7556
-0.09 0.0969 -0.8434 5.36 0.2924 -0.7743
-0.4199 0.1121 -0.4216 5.37 0.459 -0.804
-0.6723 0.1092 0.1451 5.38 0.5377 -0.9546
-1.2246 0.0722 0.5976 5.39 0.5887 -0.9783
-1.3794 0.0143 0.756 5.4 0.5982 -0.9034
-1.7543 -0.0663 0.5944 5.41 0.5986 -0.8651
-2.21 -0.1802 0.2228 5.42 0.6892 -0.9995
-2.2296 -0.2981 -0.3875 5.43 0.7206 -0.9531
-2.6373 -0.469 -0.8543 5.44 0.6157 -0.9553
-2.8328 -0.5663 -1.3935 5.45 0.6825 -0.831
-2.7807 -0.782 -1.3004 5.46 0.575 -0.7483
-2.3782 -1.0243 -1.174 5.47 0.5574 -0.7061
-2.2372 -1.18 -0.6182 5.48 0.4006 -0.5721
-2.1306 -1.3111 -0.0381 5.49 0.3408 -0.3973
-1.6005 -1.5818 0.3316 5.5 0.2497 -0.2596
-1.4822 -1.7147 0.4615 5.51 0.1426 -0.1031
-1.2987 -1.9024 0.2225 5.52 0.0467 0.0723
-1.1203 -2.2334 -0.2515 5.53 -0.056 0.2612
-0.9621 -2.3528 -0.9365 5.54 -0.1772 0.4674
-1.0226 -2.3595 -1.2775 5.55 -0.2916 0.6496
-0.9739 -2.6565 -1.6226 5.56 -0.3982 0.9925
-1.2187 -2.6284 -1.5038 5.57 -0.5042 1.0965
-1.3906 -2.9989 -1.2024 5.58 -0.5596 1.4759
-1.5931 -2.6468 -0.7379 5.59 -0.6348 1.6834
-1.8708 -2.5631 -0.2341 5.6 -0.6859 1.9498
-2.0003 -2.6834 0.0635 5.61 -0.7082 2.1466
-2.2486 -2.7871 0.0835 5.62 -0.8098 2.118
-2.6891 -2.635 -0.2111 5.63 -0.7768 2.411
-2.6091 -2.8228 -0.7682 5.64 -0.7781 2.5359
-2.4006 -2.4912 -1.4079 5.65 -0.8172 2.488
-2.5337 -2.6607 -1.9947 5.66 -0.719 2.5548
-1.9687 -2.5851 -1.8902 5.67 -0.7451 2.3567
-1.8572 -2.1863 -2.0593 5.68 -0.7171 2.315
-1.3301 -1.9819 -1.461 5.69 -0.6731 2.7061
-0.9493 -2.024 -0.9061 5.7 -0.5099 2.3327
-0.5791 -1.634 -0.5182 5.71 -0.4022 2.2673
-0.3043 -1.5302 -0.2397 5.72 -0.2964 2.1084
0.0066 -1.3394 -0.2644 5.73 -0.2062 1.7325
0.2065 -1.3424 -0.6142 5.74 -0.0776 1.7737
0.376 -1.235 -1.3526 5.75 0.0594 1.5068
0.3875 -1.079 -1.7031 5.76 0.1891 1.031
0.2737 -0.8377 -2.2345 5.77 0.3517 0.7733
0.1419 -0.7738 -2.2054 5.78 0.4353 0.5456
-0.0596 -0.7478 -1.9517 5.79 0.6644 0.1852
-0.2672 -0.7204 -1.7244 5.8 0.8076 -0.1193
-0.507 -0.7052 -1.0996 5.81 0.9068 -0.4269
-0.81 -0.6496 -0.7493 5.82 0.9556 -0.7665
-0.959 -0.7322 -0.5368 5.83 1.2077 -0.994
-1.1144 -0.7769 -0.6158 5.84 1.141 -1.2204
-0.9877 -0.8317 -1.0638 5.85 1.3774 -1.7045
-1.056 -0.8868 -1.6143 5.86 1.4149 -1.7078
-0.8439 -0.9182 -2.1301 5.87 1.4151 -2.1206
-0.6804 -0.946 -2.4605 5.88 1.321 -2.2423
-0.3692 -1.1563 -2.5684 5.89 1.3364 -2.4281
-0.0541 -1.1184 -2.3864 5.9 1.5611 -2.5172
0.2392 -1.2869 -1.6923 5.91 1.5312 -2.51
0.5059 -1.4004 -1.1938 5.92 1.4925 -2.5505
0.6656 -1.647 -0.8995 5.93 1.2312 -2.6218
0.8527 -1.5121 -0.8292 5.94 1.1353 -2.4871
0.8602 -1.558 -1.0414 5.95 1.2669 -2.4107
0.7464 -1.6667 -1.5556 5.96 1.0256 -2.3328
0.6048 -1.6984 -2.0893 5.97 0.9334 -2.0913
0.3836 -1.9294 -2.6961 5.98 0.9221 -1.8168
0.0432 -1.6747 -3.0548 5.99 0.7375 -1.9043
-0.3244 -1.6663 -2.8878 6.0 0.5954 -1.5882
-0.6954 -1.7279 -2.4146 6.01 0.4699 -1.4908
-1.0551 -1.711 -1.7199 6.02 0.3406 -1.1735
-1.3644 -1.6168 -1.348 6.03 0.2166 -1.023
-1.6885 -1.4713 -1.0488 6.04 0.0713 -0.7401
-1.864 -1.2644 -0.8853 6.05 -0.0472 -0.5528
-1.8381 -1.1101 -1.3186 6.06 -0.1489 -0.3062
-1.8738 -1.0075 -1.7284 6.07 -0.2559 -0.0869
-1.6641 -0.9041 -2.271 6.08 -0.3426 0.0892
-1.6592 -0.654 -3.0037 6.09 -0.4023 0.2341
-1.5443 -0.435 -2.694 6.1 -0.5096 0.3803
-1.095 -0.2424 -3.012 6.11 -0.5688 0.4937
-0.9456 -0.0839 -2.2719 6.12 -0.5327 0.7011
-0.7372 0.1071 -1.9526 6.13 -0.5809 0.6637
-0.7505 0.3001 -1.2837 6.14 -0.5705 0.7451
-0.7009 0.4126 -1.025 6.15 -0.5335 0.8734
-0.7761 0.6116 -0.9881 6.16 -0.5577 0.836
-0.8513 0.7488 -1.3439 6.17 -0.5162 0.9517
-0.9737 0.806 -2.0689 6.18 -0.4231 0.8439
-1.3853 0.8103 -2.4295 6.19 -0.371 0.8231
-1.7818 0.891 -2.7889 6.2 -0.2869 0.8023
-1.8492 0.8702 -3.1035 6.21 -0.1817 0.861
-2.4558 1.0313 -2.7627 6.22 -0.0749 0.7556
-2.4519 0.9625 -2.4025 6.23 0.0406 0.7298
-2.561 0.839 -1.634 6.24 0.1513 0.7327
-3.1597 0.8793 -1.1312 6.25 0.2852 0.6833
-3.03 0.6934 -0.8955 6.26 0.4009 0.6795
-2.9746 0.5992 -1.1729 6.27 0.4806 0.6809
-2.4359 0.4856 -1.4247 6.28 0.6541 0.6877
-2.2474 0.301 -2.1626 6.29 0.7951 0.6821
-2.0217 0.159 -2.4475 6.3 0.8783 0.6943
-1.5927 -0.0092 -2.6819 6.31 0.848 0.7809
-1.4855 -0.1678 -2.7219 6.32 0.9988 0.8206
-1.0072 -0.3693 -2.4346 6.33 1.0034 0.8026
-0.8602 -0.5107 -2.0233 6.34 1.0509 0.8225
-0.5722 -0.6772 -1.4673 6.35 1.1911 0.8785
-0.5045 -0.8259 -0.9896 6.36 1.2165 0.9262
-0.4798 -0.8603 -0.8007 6.37 1.1188 1.1328
-0.5512 -0.9707 -1.0793 6.38 1.102 1.0975
-0.7007 -1.0594 -1.4989 6.39 1.1728 1.2276
-0.7948 -1.2936 -2.1466 6.4 0.9564 1.2392
-1.0603 -1.1713 -2.6814 6.41 0.8864 1.1445
-1.2542 -1.3197 -2.687 6.42 0.8271 1.327
-1.5787 -1.2071 -2.8395 6.43 0.698 1.3493
-1.5867 -1.1993 -2.1412 6.44 0.7185 1.2318
-1.7507 -1.3232 -1.5299 6.45 0.5532 1.1768
-1.5739 -1.1168 -1.0768 6.46 0.4078 1.1766
-1.3728 -1.2586 -0.7404 6.47 0.2954 1.0173
-1.3882 -1.0207 -0.5974 6.48 0.134 0.9765
-1.1032 -0.9651 -0.8578 6.49 -0.0123 0.8661
-0.6716 -0.8082 -1.3712 6.5 -0.1518 0.596
-0.2861 -0.7889 -1.8306 6.51 -0.2756 0.5254
0.073 -0.7426 -2.131 6.52 -0.4578 0.2985
0.4399 -0.5814 -2.4444 6.53 -0.5555 0.0666
0.6947 -0.5036 -2.5158 6.54 -0.7405 -0.1509
0.8833 -0.3766 -2.0195 6.55 -0.8787 -0.4238
0.9724 -0.3123 -1.2956 6.56 -0.8437 -0.7024
0.9501 -0.2901 -0.7416 6.57 -1.0914 -0.9688
1.0554 -0.2344 -0.4409 6.58 -1.0454 -1.2259
0.7359 -0.1979 -0.3837 6.59 -1.2172 -1.4743
0.5296 -0.1805 -0.7912 6.6 -1.1664 -1.5489
0.2591 -0.2014 -1.1913 6.61 -1.2711 -1.8181
-0.0552 -0.2527 -1.9519 6.62 -1.1347 -1.8291
-0.3475 -0.3023 -2.302 6.63 -1.2521 -2.1775
-0.6459 -0.4412 -2.0834 6.64 -1.2325 -2.3013
-0.7731 -0.5584 -2.0707 6.65 -1.204 -2.4314
-0.8717 -0.6996 -1.526 6.66 -0.973 -2.6782
-1.0861 -0.739 -0.8856 6.67 -1.0521 -2.7387
-0.9967 -0.8731 -0.3191 6.68 -0.9742 -2.6722
-0.8606 -1.1234 -0.0749 6.69 -0.8842 -2.7646
-0.6045 -1.4355 -0.1555 6.7 -0.7064 -2.3239
-0.43 -1.6061 -0.5239 6.71 -0.6235 -2.4485
-0.1563 -1.8293 -1.0502 6.72 -0.5422 -2.073
0.0602 -1.9852 -1.7273 6.73 -0.3666 -2.1721
0.223 -2.2004 -1.9402 6.74 -0.2594 -1.8719
0.3543 -2.1895 -1.7086 6.75 -0.1468 -1.7339
0.393 -2.3447 -1.5849 6.76 -0.0228 -1.4688
0.3303 -2.3755 -0.9578 6.77 0.0926 -1.026
0.1467 -2.4393 -0.3393 6.78 0.2029 -0.7989
-0.093 -2.9845 0.0855 6.79 0.2551 -0.5251
-0.439 -3.0418 0.2766 6.8 0.3976 -0.2398
-0.8441 -2.8146 0.0806 6.81 0.4668 0.0833
-1.1559 -2.6749 -0.3776 6.82 0.5318 0.4327
-1.4472 -3.0878 -0.8493 6.83 0.473 0.6677
-1.9644 -2.7338 -1.3668 6.84 0.5764 1.0395
-2.3316 -2.8019 -1.5247 6.85 0.5163 1.2851
-2.3211 -2.9067 -1.3835 6.86 0.5804 1.4722
-2.5681 -2.5894 -1.1536 6.87 0.5432 1.8348
-2.6238 -2.7143 -0.4565 6.88 0.4853 1.8398
-2.3949 -2.3274 0.0773 6.89 0.446 1.9814
-2.1031 -2.013 0.5041 6.9 0.3548 2.3233
-1.7472 -2.019 0.5141 6.91 0.2597 2.0186
-1.5963 -1.7285 0.3098 6.92 0.1584 2.4641
-1.3793 -1.6305 -0.1775 6.93 0.0512 2.2748
-1.0446 -1.3938 -0.7225 6.94 -0.0678 2.1308
-0.9124 -1.3708 -1.12 6.95 -0.2119 2.3855
-0.7455 -1.1308 -1.1925 6.96 -0.2995 2.0887
-0.6346 -1.0579 -1.1045 6.97 -0.4846 2.0082
-0.6597 -0.9267 -0.6413 6.98 -0.6008 1.7223
-0.865 -0.702 -0.0538 6.99 -0.673 1.5851
-1.0255 -0.6797 0.4859 7.0 -0.8132 1.7285
-1.3546 -0.5882 0.815 7.01 -0.9707 1.2996
-1.5449 -0.5082 0.8059 7.02 -1.0183 1.2719
-1.8741 -0.4469 0.4799 7.03 -1.1573 0.9865
-1.8012 -0.4199 -0.06 7.04 -1.1744 0.8679
-1.9535 -0.4332 -0.5839 7.05 -1.3192 0.6472
-2.169 -0.4702 -0.9729 7.06 -1.4448 0.4351
-2.2127 -0.486 -1.1284 7.07 -1.3344 0.3275
-2.0361 -0.5951 -0.8597 7.08 -1.3957 0.1592
-1.9654 -0.6364 -0.2683 7.09 -1.4654 0.0045
-1.7485 -0.7164 0.2989 7.1 -1.416 -0.1266
-1.2187 -0.7637 0.7535 7.11 -1.426 -0.2464
-0.8583 -0.8125 0.9392 7.12 -1.372 -0.3138
-0.4849 -0.9597 0.9674 7.13 -1.4316 -0.4166
-0.0796 -1.1139 0.5081 7.14 -1.1418 -0.4399
0.279 -1.0775 -0.0108 7.15 -1.0834 -0.5127
0.496 -1.2022 -0.4869 7.16 -1.1343 -0.519
0.716 -1.2146 -0.8431 7.17 -0.8565 -0.4861
0.6993 -1.4764 -0.9126 7.18 -0.8186 -0.56
0.6884 -1.5176 -0.5426 7.19 -0.6687 -0.4902
0.6139 -1.4053 0.0221 7.2 -0.5306 -0.5224
0.4881 -1.5181 0.547 7.21 -0.4161 -0.4409
0.2702 -1.3643 0.9361 7.22 -0.2431 -0.4243
0.0186 -1.3972 1.1056 7.23 -0.0881 -0.4425
-0.187 -1.1634 0.9151 7.24 0.0456 -0.4667
-0.3559 -1.274 0.5478 7.25 0.1752 -0.4111
-0.5666 -1.0683 -0.0458 7.26 0.3045 -0.4869
-0.6218 -0.991 -0.5528 7.27 0.4104 -0.4921
-0.5608 -0.7079 -0.7289 7.28 0.5471 -0.4516
-0.4034 -0.5892 -0.6953 7.29 0.5899 -0.5473
-0.2019 -0.4012 -0.3405 7.3 0.7533 -0.595
0.0466 -0.2517 0.2245 7.31 0.717 -0.7003
0.3452 -0.0576 0.8361 7.32 0.7693 -0.7748
0.5953 0.1287 1.2023 7.33 0.8584 -0.7904
0.8841 0.3308 1.204 7.34 0.7777 -0.8359
1.2994 0.5524 0.8653 7.35 0.8238 -0.8855
1.3135 0.69 0.3784 7.36 0.8918 -1.0981
1.5337 0.8128 -0.1637 7.37 0.8527 -1.04
1.4075 0.9716 -0.6219 7.38 0.8059 -1.2694
1.3038 1.1123 -0.7475 7.39 0.7247 -1.2507
1.1492 1.3165 -0.6104 7.4 0.5752 -1.3291
0.8632 1.2385 -0.2128 7.41 0.5006 -1.4177
0.4408 1.3454 0.3912 7.42 0.4709 -1.63
0.1085 1.3653 0.8225 7.43 0.3149 -1.515
-0.2453 1.5115 1.1347 7.44 0.2336 -1.6611
-0.6252 1.2985 1.1167 7.45 0.1435 -1.4716
-0.808 1.2059 0.7313 7.46 0.0311 -1.4928
-0.9992 1.137 0.2128 7.47 -0.0812 -1.3375
-1.2079 1.1887 -0.3275 7.48 -0.1666 -1.3602
-1.1511 0.9438 -0.7144 7.49 -0.2961 -1.1403
-1.0901 0.8864 -0.8421 7.5 -0.3883 -1.0887
-1.0015 0.7671 -0.6492 7.51 -0.4269 -0.8066
-0.8649 0.5568 -0.1512 7.52 -0.5044 -0.6307
-0.5882 0.4289 0.3783 7.53 -0.5993 -0.4518
-0.3918 0.2414 0.9317 7.54 -0.6258 -0.173
-0.1777 0.077 1.1555 7.55 -0.6222 0.0561
-0.0131 -0.0902 1.0177 7.56 -0.6597 0.3369
0.0625 -0.2582 0.5151 7.57 -0.6233 0.5581
0.0591 -0.4245 -0.0549 7.58 -0.5689 0.7675
-0.0397 -0.5412 -0.6183 7.59 -0.507 1.0696
-0.2418 -0.7044 -0.8714 7.6 -0.457 1.23
-0.4604 -0.7408 -0.903 7.61 -0.3672 1.5631
-0.8512 -0.8667 -0.6199 7.62 -0.2721 1.6633
-1.1553 -0.8948 -0.1753 7.63 -0.186 1.8946
-1.5752 -0.9291 0.3473 7.64 -0.072 2.0183
-1.7856 -0.9121 0.728 7.65 0.0566 2.3856
-1.7766 -0.869 0.9399 7.66 0.1904 2.2543
-2.0041 -0.8176 0.6221 7.67 0.3868 2.3755
-2.0758 -0.8696 0.1959 7.68 0.5572 2.6389
-2.0663 -0.7376 -0.378 7.69 0.6504 2.3353
-2.0925 -0.6989 -0.8766 7.7 0.8802 2.6392
-1.8499 -0.5921 -1.1282 7.71 0.9922 2.6072
-1.509 -0.4841 -1.1584 7.72 1.2079 2.2405
-1.1299 -0.4178 -0.8132 7.73 1.2073 2.2622
-0.7976 -0.2839 -0.2144 7.74 1.2816 2.0104
-0.4725 -0.1922 0.2991 7.75 1.4306 1.8826
-0.1413 -0.0697 0.6455 7.76 1.7348 1.4636
0.1202 0.0157 0.6658 7.77 1.8499 1.4772
0.2949 0.1026 0.3792 7.78 1.8264 1.0046
0.3315 0.1682 -0.1807 7.79 2.0046 0.7803
0.3421 0.234 -0.7935 7.8 1.8515 0.4939
0.2244 0.2322 -1.2984 7.81 2.2182 0.2293
0.0677 0.2492 -1.5358 7.82 1.8823 -0.0728
-0.1246 0.239 -1.233 7.83 2.1926 -0.3906
-0.3744 0.2043 -0.8791 7.84 1.8823 -0.6451
-0.5025 0.1772 -0.302 7.85 2.2159 -0.8036
-0.6684 0.0816 0.1653 7.86 1.9646 -1.0679
-0.8592 -0.0119 0.4128 7.87 1.8675 -1.3208
-0.8067 -0.1189 0.3992 7.88 2.0136 -1.6124
-0.7735 -0.2646 0.0174 7.89 1.744 -1.6267
-0.5465 -0.4506 -0.5131 7.9 1.6774 -1.8294
-0.2614 -0.561 -1.1698 7.91 1.5989 -1.8803
0.056 -0.7182 -1.5095 7.92 1.5023 -1.8333
0.4138 -0.9261 -1.6448 7.93 1.4822 -2.0185
0.7351 -1.0661 -1.3675 7.94 1.3596 -2.1311
1.1787 -1.2216 -0.9965 7.95 1.1283 -1.9239
1.4659 -1.2998 -0.3828 7.96 1.1581 -1.8257
1.8177 -1.444 0.0445 7.97 1.0266 -1.6693
1.9876 -1.9177 0.222 7.98 0.8866 -1.8597
2.0127 -2.0403 0.1056 7.99 0.9024 -1.7175
2.0821 -1.7999 -0.3183 8.0 0.7672 -1.4775
1.6775 -2.0796 -0.9293 8.01 0.7213 -1.2249
1.5987 -2.3396 -1.5026 8.02 0.6486 -1.2193
1.4304 -2.1577 -1.9478 8.03 0.6274 -0.9974
0.9615 -2.3171 -1.8452 8.04 0.5635 -0.8659
0.6924 -1.9666 -1.6432 8.05 0.582 -0.69
0.4283 -2.2388 -1.1139 8.06 0.5857 -0.5359
0.2516 -2.2481 -0.5123 8.07 0.7364 -0.3785
0.0756 -2.056 -0.0608 8.08 0.6734 -0.2732
0.0012 -1.87 0.052 8.09 0.729 -0.1961
0.0164 -1.5727 -0.1557 8.1 0.8766 -0.0791
0.1231 -1.7083 -0.6568 8.11 0.8992 -0.0057
0.2721 -1.3378 -1.1889 8.12 1.0432 0.0552
0.5188 -1.1752 -1.6291 8.13 1.1858 0.1051
0.7524 -1.1096 -2.0191 8.14 1.2447 0.1458
0.9674 -0.9384 -2.0736 8.15 1.5203 0.1517
1.0848 -0.7625 -1.7212 8.16 1.4673 0.1772
1.2532 -0.496 -1.0655 8.17 1.7016 0.1865
1.4627 -0.355 -0.48 8.18 1.8743 0.157
1.4554 -0.1641 -0.137 8.19 2.2349 0.1677
1.3432 -0.0193 -0.0966 8.2 2.1429 0.1525
1.0091 0.1157 -0.3995 8.21 2.1215 0.1177
0.7179 0.2404 -0.9526 8.22 2.631 0.1186
0.3874 0.3151 -1.5357 8.23 2.5276 0.1016
0.0513 0.4034 -1.8894 8.24 2.4872 0.1013
-0.346 0.4907 -1.898 8.25 2.8399 0.1056
-0.6363 0.4927 -1.9913 8.26 2.5596 0.1362
-0.965 0.5414 -1.4772 8.27 2.8522 0.1674
-1.2237 0.5164 -0.9828 8.28 2.85 0.2
-1.3968 0.4594 -0.432 8.29 2.6444 0.2743
-1.2937 0.3944 -0.1556 8.3 2.7484 0.3276
-1.3106 0.3659 -0.1631 8.31 2.6459 0.4816
-1.0773 0.2968 -0.4943 8.32 2.6246 0.5526
-0.9257 0.198 -1.0816 8.33 2.8224 0.6709
-0.7399 0.0987 -1.696 8.34 2.96 0.7007
-0.3842 0.0007 -1.8355 8.35 2.8405 0.9319
-0.1619 -0.0959 -2.0562 8.36 2.3925 0.9302
0.0771 -0.1962 -1.8289 8.37 2.5551 1.0672
0.2315 -0.2498 -1.2591 8.38 2.3952 1.2008
0.3344 -0.3608 -0.827 8.39 2.3256 1.4892
0.3495 -0.4006 -0.2788 8.4 2.0967 1.4978
0.2869 -0.4241 -0.0798 8.41 1.9907 1.5621
0.118 -0.4538 -0.1832 8.42 1.8708 1.4916
-0.0853 -0.449 -0.6222 8.43 1.8346 1.5759
-0.3552 -0.4041 -1.1991 8.44 1.6904 1.7968
-0.5404 -0.4103 -1.5621 8.45 1.5894 1.6626
-0.8442 -0.3116 -1.7881 8.46 1.268 1.8611
-1.0327 -0.2441 -1.8195 8.47 1.3156 1.7292
-1.1207 -0.1146 -1.8007 8.48 1.1106 1.467
-1.111 0.0132 -1.1666 8.49 1.011 1.4942
-1.0911 0.1481 -0.5753 8.5 1.0157 1.3029
-0.9556 0.2929 -0.0894 8.51 0.9581 1.2513
-0.7165 0.4571 0.0447 8.52 0.9626 0.9793
-0.3901 0.6067 -0.1454 8.53 0.8641 0.6996
0.0041 0.8913 -0.6039 8.54 0.8642 0.5085
0.3697 0.9742 -1.0792 8.55 0.8511 0.2814
0.8579 1.3076 -1.7572 8.56 0.9057 0.0138
1.1776 1.5527 -1.8283 8.57 0.9969 -0.2453
1.4402 1.6964 -1.8635 8.58 0.8947 -0.5616
1.6668 1.737 -1.4271 8.59 0.9701 -0.7539
1.7301 1.8754 -0.7932 8.6 1.1589 -1.1208
1.7974 1.9968 -0.2108 8.61 1.3091 -1.3267
1.8874 2.1893 0.1796 8.62 1.3877 -1.4153
1.6179 2.2388 0.2422 8.63 1.3664 -1.9212
1.5196 2.2226 -0.0005 8.64 1.5522 -1.8821
1.1952 2.1904 -0.4884 8.65 1.6933 -2.1456
1.0228 2.2473 -1.0255 8.66 1.7955 -2.1587
0.6634 2.2644 -1.4155 8.67 1.8659 -2.1755
0.5677 2.1227 -1.4476 8.68 1.908 -2.61
0.5002 2.0849 -1.3008 8.69 2.1675 -2.4689
0.4632 2.2029 -1.0019 8.7 2.2741 -2.6495
0.6274 1.8645 -0.3151 8.71 2.4236 -2.3983
0.7389 1.925 0.1835 8.72 2.4921 -2.4424
1.0324 1.516 0.524 8.73 2.1645 -2.1394
1.2785 1.512 0.5078 8.74 2.3659 -1.997
1.4466 1.2473 0.1733 8.75 2.3609 -1.9119
1.8087 1.1872 -0.3193 8.76 2.7148 -1.6082
2.1578 0.9383 -0.8253 8.77 2.3797 -1.5889
2.2723 0.7459 -1.2373 8.78 2.6158 -1.179
2.5458 0.5632 -1.2063 8.79 2.2554 -1.0309
2.438 0.3958 -0.9581 8.8 2.2266 -0.678
2.4328 0.2658 -0.4301 8.81 2.236 -0.4835
2.3036 0.1638 0.1471 8.82 2.2066 -0.2014
1.9065 0.0452 0.6148 8.83 2.0728 0.0747
1.7323 -0.0364 0.8214 8.84 1.9099 0.3011
1.3316 -0.0943 0.8134 8.85 1.8789 0.6101
0.897 -0.1578 0.4227 8.86 1.5604 0.7818
0.6083 -0.1749 -0.1026 8.87 1.5444 1.0764
0.3107 -0.1773 -0.6381 8.88 1.4865 1.1856
0.0815 -0.1448 -0.8664 8.89 1.2165 1.3971
-0.0922 -0.0922 -0.866 8.9 1.0657 1.3606
-0.1575 -0.0402 -0.529 8.91 0.9566 1.4801
-0.1228 0.0348 0.0454 8.92 0.7436 1.7096
-0.0143 0.1383 0.7001 8.93 0.5857 1.7552
0.1696 0.2353 0.9963 8.94 0.4747 1.6437
0.3747 0.3309 1.3473 8.95 0.3529 1.5266
0.5487 0.4567 0.9985 8.96 0.1864 1.7549
0.7704 0.5601 0.6913 8.97 0.1004 1.7069
0.9152 0.6749 0.1237 8.98 -0.0043 1.4008
1.1041 0.7258 -0.3277 8.99 -0.079 1.2703
1.1778 0.835 -0.5343 9.0 -0.1453 1.2102
1.0464 0.8859 -0.4158 9.01 -0.2008 1.0571
0.9575 0.8855 -0.0148 9.02 -0.2269 1.0202
0.6233 0.9678 0.5882 9.03 -0.2565 0.8558
0.3994 1.0547 1.1994 9.04 -0.2761 0.7539
0.069 1.0727 1.6078 9.05 -0.2298 0.6215
