#y1 y2 time
-0.7988 0.5992 9.56
-0.8499 0.798 9.57
-0.7391 0.8001 9.58
-0.6538 0.9992 9.59
-0.6148 1.0421 9.6
-0.572 0.9565 9.61
-0.5346 1.0273 9.62
-0.5121 0.9451 9.63
-0.5896 0.8781 9.64
-0.6151 0.7431 9.65
-0.7134 0.6445 9.66
-0.8261 0.4966 9.67
-0.8796 0.3265 9.68
-1.0137 0.1515 9.69
-1.128 -0.0286 9.7
-1.1501 -0.2037 9.71
-1.4605 -0.3208 9.72
-1.4483 -0.4447 9.73
-1.6597 -0.6519 9.74
-1.6164 -0.7418 9.75
-1.8326 -0.6824 9.76
-1.9069 -0.7208 9.77
-2.0864 -0.8082 9.78
-2.3019 -0.6707 9.79
-2.3574 -0.6826 9.8
-2.3352 -0.5511 9.81
-2.3363 -0.3544 9.82
-2.5159 -0.2125 9.83
-2.1344 -0.0054 9.84
-2.5223 0.201 9.85
-2.4179 0.3842 9.86
-2.0182 0.6451 9.87
-2.1401 0.7873 9.88
-2.1653 1.1593 9.89
-2.0541 1.24 9.9
-1.7403 1.5289 9.91
-1.5703 1.6491 9.92
-1.4611 1.6304 9.93
-1.426 1.942 9.94
-1.1911 1.7602 9.95
-0.9967 1.722 9.96
-0.8956 1.9427 9.97
-0.7032 1.9095 9.98
-0.6222 1.6529 9.99
-0.5246 1.6604 10.0
-0.3672 1.4119 10.01
-0.2278 1.4448 10.02
-0.1387 1.368 10.03
-0.041 1.1152 10.04
0.0234 1.0782 10.05
0.0682 0.8931 10.06
0.1107 0.6846 10.07
0.1228 0.622 10.08
0.106 0.5755 10.09
0.0834 0.5019 10.1
0.0456 0.4817 10.11
-0.0153 0.4785 10.12
-0.0989 0.566 10.13
-0.1891 0.6491 10.14
-0.3003 0.72 10.15
-0.3669 0.8508 10.16
-0.4659 0.9394 10.17
-0.6459 1.2416 10.18
-0.6995 1.3725 10.19
-0.7795 1.5675 10.2
-0.9545 1.8761 10.21
-1.012 2.0026 10.22
-1.2691 2.1312 10.23
-1.1499 2.3003 10.24
-1.2977 2.5753 10.25
-1.2394 2.7918 10.26
-1.3647 2.6754 10.27
-1.4065 2.6419 10.28
-1.5503 2.985 10.29
-1.2856 2.9813 10.3
-1.3026 2.7023 10.31
-1.2397 2.5589 10.32
-1.1893 2.5558 10.33
-1.0938 2.2221 10.34
-1.1647 2.3318 10.35
-0.9336 1.9221 10.36
-0.836 1.6446 10.37
-0.6998 1.4928 10.38
-0.4954 1.3318 10.39
-0.3987 1.1594 10.4
-0.2197 0.9409 10.41
-0.0622 0.7557 10.42
0.0907 0.6636 10.43
0.2313 0.5323 10.44
0.3407 0.5193 10.45
0.5032 0.4457 10.46
0.5854 0.4004 10.47
0.7487 0.4136 10.48
0.7301 0.4793 10.49
0.8098 0.5143 10.5
0.8504 0.6333 10.51
1.0173 0.7295 10.52
0.8466 0.872 10.53
0.9793 0.9378 10.54
0.9169 1.0849 10.55
0.9162 1.1878 10.56
0.6913 1.4915 10.57
0.7022 1.3677 10.58
0.6232 1.7007 10.59
0.497 1.5493 10.6
0.3252 1.8595 10.61
0.2411 1.6596 10.62
0.0911 1.7872 10.63
-0.0338 1.6696 10.64
-0.1797 1.4894 10.65
-0.2916 1.2594 10.66
-0.3806 1.2596 10.67
-0.5214 1.1115 10.68
-0.655 0.822 10.69
-0.6992 0.5437 10.7
-0.812 0.3493 10.71
-0.9201 0.1291 10.72
-0.8804 -0.1063 10.73
-0.978 -0.2998 10.74
-0.9421 -0.5787 10.75
-0.9057 -0.7323 10.76
-0.9584 -0.9393 10.77
-0.8398 -0.9248 10.78
-0.8602 -1.1339 10.79
-0.68 -1.1913 10.8
-0.5998 -1.287 10.81
-0.5489 -1.2899 10.82
-0.433 -1.194 10.83
-0.2804 -1.1881 10.84
-0.1443 -0.9136 10.85
-0.0188 -0.8737 10.86
0.1038 -0.6774 10.87
0.2325 -0.5854 10.88
0.3932 -0.4123 10.89
0.489 -0.2662 10.9
0.6456 -0.1343 10.91
0.6683 -0.0135 10.92
0.7786 0.0904 10.93
0.7677 0.1888 10.94
0.9124 0.2355 10.95
0.8522 0.2676 10.96
0.9105 0.2938 10.97
0.8872 0.2468 10.98
0.8043 0.178 10.99
0.8355 0.0957 11.0
0.6992 -0.0314 11.01
0.6173 -0.1836 11.02
0.6099 -0.3095 11.03
0.4354 -0.5477 11.04
0.3558 -0.7664 11.05
0.1803 -0.8737 11.06
0.052 -1.0217 11.07
-0.0903 -1.3436 11.08
-0.228 -1.2717 11.09
-0.3706 -1.385 11.1
-0.6083 -1.5181 11.11
-0.7116 -1.5428 11.12
-0.7522 -1.5969 11.13
-0.9544 -1.6329 11.14
-0.98 -1.6662 11.15
-1.0703 -1.7912 11.16
-1.3343 -1.6126 11.17
-1.3271 -1.3147 11.18
-1.4983 -1.2533 11.19
-1.3035 -1.151 11.2
-1.5017 -0.8592 11.21
-1.4259 -0.7314 11.22
-1.3266 -0.4917 11.23
-1.2012 -0.2794 11.24
-1.3934 -0.0849 11.25
-1.1641 0.1002 11.26
-1.1151 0.2463 11.27
-0.913 0.4406 11.28
-0.9148 0.5236 11.29
-0.7468 0.6133 11.3
-0.6311 0.6473 11.31
-0.5777 0.7208 11.32
-0.3988 0.6825 11.33
-0.2829 0.6637 11.34
-0.181 0.5988 11.35
-0.0757 0.4599 11.36
0.0147 0.3198 11.37
0.0832 0.216 11.38
0.1592 0.069 11.39
0.2102 -0.088 11.4
0.2456 -0.2298 11.41
0.2308 -0.3607 11.42
0.2178 -0.5264 11.43
0.2052 -0.5735 11.44
0.1517 -0.6425 11.45
0.0962 -0.7797 11.46
0.0072 -0.6766 11.47
-0.0848 -0.7896 11.48
-0.2154 -0.7002 11.49
-0.3358 -0.6 11.5
-0.4157 -0.4898 11.51
-0.597 -0.3679 11.52
-0.6791 -0.2039 11.53
-0.9148 -0.0256 11.54
-1.1348 0.1632 11.55
-1.1374 0.3767 11.56
-1.2289 0.5971 11.57
-1.5454 0.7508 11.58
-1.7031 0.9124 11.59
-1.6508 1.0756 11.6
-1.8971 1.3265 11.61
-1.9884 1.4396 11.62
-2.0632 1.3877 11.63
-2.1021 1.6203 11.64
-2.034 1.773 11.65
-1.8248 1.7048 11.66
-2.0684 1.4398 11.67
-1.9371 1.6128 11.68
-1.9666 1.4259 11.69
-2.0194 1.3376 11.7
-1.6231 1.0157 11.71
-1.6033 0.9192 11.72
-1.3919 0.7784 11.73
-1.333 0.5043 11.74
-1.1955 0.3645 11.75
-1.0366 0.1776 11.76
-0.9437 0.0004 11.77
-0.873 -0.1671 11.78
-0.7725 -0.312 11.79
-0.6642 -0.4198 11.8
-0.4959 -0.4648 11.81
-0.3406 -0.4899 11.82
-0.2897 -0.5486 11.83
-0.1868 -0.5095 11.84
-0.1256 -0.4367 11.85
-0.0571 -0.4096 11.86
-0.0266 -0.2748 11.87
-0.0109 -0.1644 11.88
-0.0109 -0.0142 11.89
-0.0306 0.1361 11.9
-0.0713 0.3027 11.91
-0.1243 0.3998 11.92
-0.1855 0.6072 11.93
-0.2865 0.6179 11.94
-0.3748 0.7954 11.95
-0.4947 0.7724 11.96
-0.6544 0.9647 11.97
-0.6748 0.9042 11.98
-0.9177 0.928 11.99
-0.9671 0.7956 12.0
-1.1263 0.6398 12.01
-1.1159 0.5605 12.02
-1.2897 0.4627 12.03
-1.5197 0.2654 12.04
-1.5349 0.034 12.05
-1.5622 -0.1728 12.06
-1.4953 -0.4005 12.07
-1.7958 -0.6939 12.08
-1.6666 -0.9701 12.09
-1.5497 -1.0265 12.1
-1.8031 -1.3521 12.11
-1.6345 -1.3802 12.12
-1.4579 -1.5057 12.13
-1.5871 -1.709 12.14
-1.3271 -1.9033 12.15
-1.3505 -2.0502 12.16
-1.1269 -1.8297 12.17
-1.0896 -1.9581 12.18
-0.8476 -1.8368 12.19
-0.7695 -1.8144 12.2
-0.5818 -1.8126 12.21
-0.3923 -1.6875 12.22
-0.2506 -1.5401 12.23
-0.1129 -1.3891 12.24
0.057 -1.2863 12.25
0.1987 -1.1911 12.26
0.3698 -0.9918 12.27
0.4619 -0.951 12.28
0.5366 -0.7534 12.29
0.6501 -0.734 12.3
0.7047 -0.7078 12.31
0.8741 -0.6826 12.32
0.8714 -0.6626 12.33
0.8394 -0.6925 12.34
0.9266 -0.7157 12.35
0.9674 -0.9017 12.36
0.8796 -0.9368 12.37
0.7959 -1.0682 12.38
0.7196 -1.2051 12.39
0.7077 -1.6123 12.4
0.5611 -1.806 12.41
0.5066 -1.7923 12.42
0.4214 -2.2291 12.43
0.2997 -2.2451 12.44
0.2213 -2.5594 12.45
0.0971 -2.6015 12.46
0.0047 -2.7965 12.47
-0.0822 -2.5996 12.48
-0.1797 -2.9959 12.49
-0.2405 -3.0089 12.5
-0.2836 -2.6283 12.51
-0.3625 -2.7274 12.52
-0.3933 -2.636 12.53
-0.405 -2.718 12.54
-0.437 -2.5899 12.55
-0.394 -2.1724 12.56
-0.3228 -2.0731 12.57
-0.2614 -1.7857 12.58
-0.1818 -1.7008 12.59
-0.0967 -1.4126 12.6
0.0278 -1.1854 12.61
0.1514 -0.9487 12.62
0.314 -0.8025 12.63
0.4909 -0.6924 12.64
0.6625 -0.5493 12.65
0.7243 -0.5709 12.66
0.8617 -0.4877 12.67
1.0143 -0.4201 12.68
1.2477 -0.4785 12.69
1.5843 -0.4871 12.7
1.7548 -0.5729 12.71
1.8725 -0.7122 12.72
1.9892 -0.7411 12.73
2.199 -0.9894 12.74
2.075 -0.9957 12.75
2.3701 -1.2575 12.76
2.4524 -1.322 12.77
2.492 -1.4883 12.78
2.3364 -1.5902 12.79
2.2783 -1.5222 12.8
2.1896 -1.7787 12.81
2.3458 -1.9684 12.82
2.1363 -1.7309 12.83
2.0281 -1.714 12.84
2.3107 -1.7797 12.85
1.9242 -1.6089 12.86
2.0383 -1.6386 12.87
1.7408 -1.4253 12.88
1.7604 -1.2515 12.89
1.6088 -1.0682 12.9
1.5607 -0.7954 12.91
1.4578 -0.6566 12.92
1.1427 -0.3467 12.93
1.2043 -0.1674 12.94
1.1617 0.0441 12.95
1.0387 0.2585 12.96
0.8764 0.4009 12.97
0.8803 0.6004 12.98
0.7751 0.7066 12.99
0.8484 0.7528 13.0
0.8164 0.742 13.01
0.844 0.8618 13.02
0.9463 0.8369 13.03
0.977 0.7963 13.04
1.0608 0.6832 13.05
1.0065 0.5641 13.06
1.259 0.4063 13.07
1.3808 0.2523 13.08
1.3202 0.0867 13.09
1.4783 -0.0961 13.1
1.6222 -0.2592 13.11
1.963 -0.4125 13.12
2.0381 -0.5315 13.13
2.2645 -0.7246 13.14
2.1993 -0.8544 13.15
2.6584 -0.8455 13.16
2.6914 -0.9702 13.17
2.4072 -1.0 13.18
2.7977 -0.9612 13.19
2.8154 -1.0102 13.2
3.0021 -0.9457 13.21
2.9643 -0.763 13.22
2.9555 -0.7083 13.23
2.9016 -0.4981 13.24
3.0686 -0.3544 13.25
2.8425 -0.2488 13.26
2.848 -0.069 13.27
3.042 0.1046 13.28
2.8679 0.2307 13.29
2.4746 0.3978 13.3
2.4742 0.496 13.31
2.5887 0.5409 13.32
2.4044 0.7089 13.33
1.9443 0.6207 13.34
1.7515 0.68 13.35
1.7236 0.6354 13.36
1.7837 0.5848 13.37
1.4863 0.4247 13.38
1.4755 0.2651 13.39
1.2264 0.1156 13.4
1.078 -0.0594 13.41
0.9964 -0.2843 13.42
0.9993 -0.4655 13.43
0.8734 -0.749 13.44
0.8867 -1.0085 13.45
0.8261 -1.0943 13.46
0.7356 -1.3171 13.47
0.7117 -1.417 13.48
0.7543 -1.7041 13.49
0.7724 -1.6786 13.5
0.8426 -1.9674 13.51
1.0376 -1.8212 13.52
1.0691 -1.9451 13.53
1.2495 -1.9029 13.54
1.2197 -1.9394 13.55
1.4365 -1.886 13.56
1.605 -1.7558 13.57
1.4997 -1.6995 13.58
1.5428 -1.6779 13.59
1.644 -1.3074 13.6
1.752 -1.4092 13.61
1.9884 -1.1512 13.62
1.9781 -1.0712 13.63
2.0653 -0.923 13.64
2.2757 -0.8396 13.65
2.3842 -0.7139 13.66
2.2207 -0.667 13.67
2.3603 -0.6515 13.68
2.4807 -0.5637 13.69
2.3539 -0.6912 13.7
2.292 -0.6822 13.71
2.3185 -0.7756 13.72
2.1112 -0.9226 13.73
1.8879 -1.0418 13.74
1.6847 -1.1826 13.75
1.6349 -1.3205 13.76
1.5645 -1.5094 13.77
1.3496 -1.832 13.78
1.2588 -2.2091 13.79
0.9737 -2.382 13.8
0.9314 -2.2565 13.81
0.7423 -2.5048 13.82
0.5278 -2.4378 13.83
0.4036 -2.5198 13.84
0.2052 -2.6931 13.85
0.086 -2.771 13.86
-0.0368 -2.5532 13.87
-0.1461 -2.6053 13.88
-0.2133 -2.7391 13.89
-0.294 -2.3877 13.9
-0.356 -2.4331 13.91
-0.4052 -2.4084 13.92
-0.3843 -2.0561 13.93
-0.3778 -1.8234 13.94
-0.4001 -1.6319 13.95
-0.3649 -1.4973 13.96
-0.3039 -1.1616 13.97
-0.2307 -1.0356 13.98
-0.1322 -0.9883 13.99
-0.0367 -0.8232 14.0
0.0615 -0.5964 14.01
0.1851 -0.5271 14.02
0.3064 -0.4595 14.03
0.4118 -0.4993 14.04
0.5062 -0.495 14.05
0.5934 -0.5384 14.06
0.6805 -0.6324 14.07
0.8142 -0.6424 14.08
0.9334 -0.7607 14.09
0.8616 -0.896 14.1
0.9918 -1.0847 14.11
0.9442 -1.1043 14.12
0.9806 -1.3959 14.13
0.9044 -1.3331 14.14
0.9159 -1.5072 14.15
0.8842 -1.5407 14.16
0.8078 -1.6503 14.17
0.8238 -1.6871 14.18
0.6554 -1.7341 14.19
0.5344 -1.5862 14.2
0.4213 -1.7852 14.21
0.2944 -1.4457 14.22
0.1372 -1.3419 14.23
-0.0134 -1.2948 14.24
-0.1666 -1.2203 14.25
-0.3275 -0.973 14.26
-0.5016 -0.6462 14.27
-0.6647 -0.476 14.28
-0.832 -0.2366 14.29
-0.9826 -0.0117 14.3
-1.0459 0.2103 14.31
-1.2177 0.4128 14.32
-1.1984 0.6367 14.33
-1.4331 0.7815 14.34
-1.4124 0.8668 14.35
-1.4598 1.0982 14.36
-1.5725 1.0697 14.37
-1.442 1.1174 14.38
-1.514 1.056 14.39
-1.4399 1.0001 14.4
-1.3949 1.0051 14.41
-1.3177 0.9658 14.42
-1.2043 0.8742 14.43
-1.1994 0.605 14.44
-1.09 0.5202 14.45
-0.8017 0.3608 14.46
-0.7143 0.2021 14.47
-0.6302 0.0614 14.48
-0.5419 -0.0796 14.49
-0.3712 -0.1847 14.5
-0.2576 -0.2722 14.51
-0.1304 -0.3661 14.52
-0.0173 -0.391 14.53
0.0759 -0.4407 14.54
0.1579 -0.3924 14.55
0.2545 -0.3406 14.56
0.2701 -0.2349 14.57
0.3266 -0.1352 14.58
0.3261 -0.0057 14.59
0.3589 0.1476 14.6
0.3278 0.3451 14.61
0.3046 0.476 14.62
0.267 0.703 14.63
0.1639 0.9311 14.64
0.092 1.1287 14.65
-0.0106 1.2296 14.66
-0.1343 1.2384 14.67
-0.2254 1.3344 14.68
-0.3786 1.5906 14.69
-0.5018 1.4938 14.7
-0.6976 1.5333 14.71
-0.8017 1.5775 14.72
-0.9105 1.3916 14.73
-0.9371 1.4275 14.74
-1.2247 1.1671 14.75
-1.2036 1.1253 14.76
-1.3359 0.8881 14.77
-1.4593 0.8119 14.78
-1.3872 0.4907 14.79
-1.6109 0.3417 14.8
-1.6688 0.1161 14.81
-1.4805 -0.099 14.82
-1.5883 -0.3106 14.83
-1.3502 -0.4426 14.84
-1.3813 -0.6721 14.85
-1.3043 -0.7906 14.86
-1.339 -0.7592 14.87
-1.1874 -0.95 14.88
-1.0656 -0.9 14.89
-0.8685 -0.9407 14.9
-0.8314 -0.9374 14.91
-0.587 -0.8453 14.92
-0.5175 -0.6493 14.93
-0.3733 -0.6244 14.94
-0.1852 -0.4681 14.95
-0.0535 -0.2993 14.96
0.0837 -0.1773 14.97
0.2197 -0.0256 14.98
0.3311 0.1089 14.99
0.413 0.2637 15.0
0.5047 0.3365 15.01
0.6349 0.4574 15.02
0.6757 0.5441 15.03
0.7552 0.5484 15.04
0.6867 0.532 15.05
0.7116 0.5287 15.06
0.7541 0.3993 15.07
0.6297 0.3314 15.08
0.702 0.1801 15.09
0.62 0.0286 15.1
0.4399 -0.1595 15.11
0.3643 -0.3116 15.12
0.3113 -0.5349 15.13
0.1662 -0.7303 15.14
0.0553 -0.9274 15.15
-0.076 -1.1164 15.16
-0.2109 -1.312 15.17
-0.304 -1.3376 15.18
-0.3985 -1.5743 15.19
-0.5398 -1.8415 15.2
-0.6165 -1.844 15.21
-0.6948 -1.8735 15.22
-0.8561 -1.7415 15.23
-0.8077 -1.8739 15.24
-0.8749 -1.5395 15.25
-0.8693 -1.6978 15.26
-0.9765 -1.4546 15.27
-0.8494 -1.3446 15.28
-0.8389 -1.0168 15.29
-0.7911 -0.8549 15.3
-0.7624 -0.7935 15.31
-0.6519 -0.5511 15.32
-0.5403 -0.3746 15.33
-0.4762 -0.1574 15.34
-0.3579 -0.0033 15.35
-0.243 0.1274 15.36
-0.0865 0.2327 15.37
0.0569 0.3203 15.38
0.2032 0.3661 15.39
0.3462 0.403 15.4
0.54 0.3638 15.41
0.5872 0.3611 15.42
0.7899 0.2898 15.43
0.8093 0.2105 15.44
0.9466 0.0734 15.45
1.1485 -0.053 15.46
1.2106 -0.1948 15.47
1.3161 -0.3308 15.48
1.152 -0.4596 15.49
1.2925 -0.6243 15.5
1.3353 -0.7281 15.51
1.3484 -0.8016 15.52
1.2813 -0.9429 15.53
1.1824 -0.8594 15.54
0.9829 -1.0057 15.55
0.8887 -1.0233 15.56
0.9297 -0.8135 15.57
0.7644 -0.8258 15.58
0.5895 -0.6455 15.59
0.5104 -0.4692 15.6
0.3004 -0.3066 15.61
0.1774 -0.1259 15.62
0.053 0.0822 15.63
-0.0934 0.3121 15.64
-0.205 0.5107 15.65
-0.3603 0.757 15.66
-0.4898 1.0677 15.67
-0.5961 1.2505 15.68
-0.5959 1.3128 15.69
-0.7158 1.5546 15.7
-0.6924 1.7738 15.71
-0.8017 1.796 15.72
-0.7941 1.9203 15.73
-0.8325 1.912 15.74
-0.6909 1.841 15.75
-0.6824 1.9157 15.76
-0.6921 1.8337 15.77
-0.5412 1.956 15.78
-0.4582 1.7378 15.79
-0.3525 1.4755 15.8
-0.2928 1.4867 15.81
-0.1612 1.326 15.82
-0.0424 1.0364 15.83
0.0847 0.9132 15.84
0.1923 0.9425 15.85
0.314 0.7741 15.86
0.4553 0.6494 15.87
0.6012 0.6107 15.88
0.6346 0.6232 15.89
0.6768 0.594 15.9
0.7917 0.6181 15.91
0.8079 0.7162 15.92
0.8111 0.7333 15.93
0.9626 0.9067 15.94
0.8573 1.1028 15.95
0.9612 1.2939 15.96
0.8544 1.3557 15.97
0.7392 1.6146 15.98
0.7237 1.6016 15.99
0.5963 2.0646 16.0
0.5056 1.9217 16.01
0.4118 2.1398 16.02
0.2614 2.5874 16.03
0.1043 2.4877 16.04
-0.0603 2.6254 16.05
-0.2179 2.6696 16.06
-0.356 2.8394 16.07
-0.4964 2.8816 16.08
-0.6674 2.5873 16.09
-0.9041 2.7791 16.1
-1.0787 2.5437 16.11
-1.2122 2.1764 16.12
-1.286 2.3416 16.13
-1.2283 1.8335 16.14
-1.3317 1.6872 16.15
-1.4872 1.6601 16.16
-1.4642 1.3444 16.17
-1.4973 1.021 16.18
-1.7408 1.0129 16.19
-1.7506 0.8247 16.2
-1.5094 0.6591 16.21
-1.4121 0.5235 16.22
-1.6213 0.3684 16.23
-1.4375 0.3056 16.24
-1.2385 0.3178 16.25
-1.2106 0.3227 16.26
-1.2527 0.3796 16.27
-1.0665 0.4219 16.28
-0.9358 0.5425 16.29
-0.7331 0.5543 16.3
-0.6394 0.8025 16.31
-0.5812 0.9512 16.32
-0.5372 1.0976 16.33
-0.3918 1.1212 16.34
-0.3166 1.398 16.35
-0.2415 1.3505 16.36
-0.1989 1.6364 16.37
-0.1914 1.7411 16.38
-0.1691 1.7511 16.39
-0.1551 1.794 16.4
-0.1723 1.7585 16.41
-0.2313 1.5917 16.42
-0.2863 1.692 16.43
-0.3532 1.5561 16.44
-0.4564 1.1782 16.45
-0.5532 1.144 16.46
-0.6256 0.9841 16.47
-0.8995 0.6787 16.48
-1.0101 0.574 16.49
-1.0316 0.3338 16.5
-1.3486 0.1115 16.51
-1.527 -0.1059 16.52
-1.4797 -0.2944 16.53
-1.8557 -0.469 16.54
-1.8948 -0.5958 16.55
-1.9183 -0.7834 16.56
-2.1521 -0.8076 16.57
-2.2756 -0.9429 16.58
-2.475 -0.9015 16.59
-2.5638 -0.9252 16.6
-2.7146 -0.7734 16.61
-2.7784 -0.7697 16.62
-2.6267 -0.559 16.63
-2.7288 -0.4651 16.64
-2.4274 -0.3057 16.65
-2.6388 -0.1723 16.66
-2.6895 0.0211 16.67
-2.3128 0.2084 16.68
-2.4068 0.3478 16.69
-2.4135 0.488 16.7
-2.2038 0.6188 16.71
-1.8918 0.8109 16.72
-2.0043 0.8466 16.73
-1.8748 1.0496 16.74
-1.8278 1.0786 16.75
-1.5189 1.013 16.76
-1.4808 0.8831 16.77
-1.2495 0.8347 16.78
-1.1762 0.8266 16.79
-1.0311 0.7918 16.8
-1.1185 0.5904 16.81
-0.9362 0.4727 16.82
-0.8663 0.2919 16.83
-0.8971 0.1215 16.84
-0.8805 -0.0256 16.85
-0.7905 -0.1589 16.86
-0.7714 -0.3149 16.87
-0.9518 -0.4343 16.88
-0.9755 -0.5344 16.89
-1.0268 -0.5545 16.9
-1.0461 -0.5704 16.91
-1.0478 -0.5963 16.92
-1.378 -0.611 16.93
-1.3184 -0.5087 16.94
-1.3708 -0.3862 16.95
-1.7569 -0.227 16.96
-1.83 -0.0827 16.97
-2.0066 0.1242 16.98
-2.0249 0.3523 16.99
-2.2123 0.5198 17.0
-2.2746 0.8359 17.01
-2.286 0.9807 17.02
-2.3784 1.1709 17.03
-2.7119 1.5067 17.04
-2.8642 1.4948 17.05
-2.8379 1.7686 17.06
-2.801 1.7821 17.07
-2.9357 2.1992 17.08
-2.9305 1.9323 17.09
-2.7098 1.9288 17.1
-2.5796 2.2568 17.11
-2.6319 2.0161 17.12
-2.4171 2.058 17.13
-2.2753 1.9038 17.14
-2.2033 1.9882 17.15
-2.0744 1.6647 17.16
-1.9778 1.7061 17.17
-1.822 1.3694 17.18
-1.678 1.3663 17.19
-1.4896 1.1232 17.2
-1.3519 0.9431 17.21
-1.1901 0.9721 17.22
-1.0279 0.792 17.23
-0.8152 0.7455 17.24
-0.7174 0.705 17.25
-0.6152 0.6921 17.26
-0.4887 0.8064 17.27
-0.3516 0.7606 17.28
-0.3052 0.9679 17.29
-0.2447 1.0059 17.3
