#y2 y1 time y3
1.9294 -0.0429 6.96 1.5364
1.6268 0.141 6.97 1.4193
1.69 0.3346 6.98 1.1792
1.6359 0.4625 6.99 0.6982
1.3728 0.6393 7.0 0.0189
1.1675 0.8286 7.01 -0.5508
1.0471 1.018 7.02 -0.8255
1.0753 1.2055 7.03 -0.6006
0.8566 1.3124 7.04 -0.1461
0.8038 1.2748 7.05 0.3926
0.8615 1.3455 7.06 0.8777
0.8099 1.3862 7.07 0.9016
0.8981 1.4944 7.08 0.5861
0.8999 1.2985 7.09 0.0333
0.8709 1.3504 7.1 -0.6364
1.0632 1.2487 7.11 -1.0749
1.2046 1.0376 7.12 -1.2264
1.2294 0.9107 7.13 -1.1407
1.4744 0.63 7.14 -0.6074
1.5267 0.4851 7.15 0.0147
1.5588 0.2715 7.16 0.4347
1.7582 0.0728 7.17 0.5463
1.9481 -0.1172 7.18 0.2641
1.9814 -0.2919 7.19 -0.263
2.4198 -0.4505 7.2 -0.8214
2.4787 -0.5124 7.21 -1.3734
2.3929 -0.6595 7.22 -1.3169
2.6187 -0.6766 7.23 -1.2186
2.5971 -0.7325 7.24 -0.5151
2.6099 -0.7004 7.25 0.1178
2.6507 -0.6599 7.26 0.6082
2.8263 -0.5008 7.27 0.691
2.6059 -0.4151 7.28 0.4707
2.5267 -0.296 7.29 -0.0688
2.5216 -0.1209 7.3 -0.5897
2.3568 0.0415 7.31 -1.0551
2.285 0.2071 7.32 -0.9806
2.2097 0.4121 7.33 -0.5958
2.2655 0.511 7.34 0.0383
1.8518 0.6709 7.35 0.7839
1.6792 0.812 7.36 1.1396
1.6729 0.9323 7.37 1.465
1.285 1.1549 7.38 1.1328
1.0945 1.2059 7.39 0.5771
0.9658 1.2295 7.4 0.0679
0.9591 1.0053 7.41 -0.2545
0.6834 0.9798 7.42 -0.2068
0.5844 0.9679 7.43 0.2451
0.5175 0.9092 7.44 0.815
0.4044 0.7 7.45 1.6473
0.3517 0.527 7.46 2.0579
0.2922 0.3883 7.47 2.2695
0.3136 0.1619 7.48 1.7564
0.3333 -0.033 7.49 1.3762
0.3495 -0.23 7.5 0.8246
0.3686 -0.3996 7.51 0.4585
0.4921 -0.5849 7.52 0.5701
0.5463 -0.7856 7.53 0.9388
0.7284 -0.9 7.54 1.5378
0.8291 -0.9763 7.55 2.0422
0.9103 -0.9995 7.56 2.6611
1.0898 -0.9971 7.57 2.8328
1.2046 -1.0541 7.58 2.4785
1.2926 -1.132 7.59 1.7785
1.3495 -0.8782 7.6 1.246
1.5276 -0.9082 7.61 0.9047
1.7386 -0.655 7.62 0.968
1.6283 -0.5499 7.63 1.3733
1.774 -0.4197 7.64 1.9948
1.6399 -0.2116 7.65 2.3471
1.7278 -0.0606 7.66 2.5412
1.5805 0.1202 7.67 2.6596
1.6753 0.2965 7.68 2.3025
1.7378 0.4041 7.69 1.5615
1.5775 0.5594 7.7 0.9846
1.3621 0.5836 7.71 0.6805
1.2076 0.6532 7.72 0.6446
1.0485 0.7653 7.73 1.0622
0.9434 0.75 7.74 1.6805
0.7727 0.6582 7.75 1.8978
0.6828 0.5598 7.76 2.3638
0.4978 0.5383 7.77 2.0073
0.2945 0.3642 7.78 1.8347
0.0832 0.2223 7.79 0.9944
-0.0789 0.0257 7.8 0.3891
-0.2145 -0.179 7.81 0.0294
-0.3711 -0.3664 7.82 0.0451
-0.5226 -0.5994 7.83 0.4502
-0.594 -0.7689 7.84 0.9451
-0.6557 -0.8975 7.85 1.4766
-0.8052 -1.093 7.86 1.7558
-0.801 -1.2641 7.87 1.5729
-0.7513 -1.4305 7.88 0.9622
-0.829 -1.351 7.89 0.2847
-0.6636 -1.4712 7.9 -0.3456
-0.6444 -1.3845 7.91 -0.6198
-0.5838 -1.3683 7.92 -0.6092
-0.4773 -1.4009 7.93 -0.1713
-0.3334 -1.2124 7.94 0.3621
-0.2259 -1.085 7.95 0.8085
-0.0771 -0.8838 7.96 1.0456
0.0697 -0.7344 7.97 0.9569
0.2244 -0.5148 7.98 0.4468
0.346 -0.3469 7.99 -0.2223
0.5127 -0.202 8.0 -0.707
0.575 -0.0299 8.01 -1.0356
0.7125 0.136 8.02 -0.8216
0.8062 0.2613 8.03 -0.4028
0.784 0.3585 8.04 0.223
0.8364 0.4249 8.05 0.7466
0.875 0.5033 8.06 0.9699
0.9666 0.5557 8.07 0.916
0.8944 0.5413 8.08 0.3823
0.7956 0.4141 8.09 -0.1903
0.8127 0.3835 8.1 -0.7008
0.6988 0.228 8.11 -0.8515
0.5917 0.0998 8.12 -0.5944
0.4084 -0.0736 8.13 -0.0417
0.2699 -0.2405 8.14 0.6011
0.1198 -0.4547 8.15 1.2783
-0.0298 -0.6441 8.16 1.5271
-0.1978 -0.7659 8.17 1.3172
-0.3326 -0.9207 8.18 0.8206
-0.4813 -1.2257 8.19 0.3068
-0.6298 -1.2502 8.2 -0.0868
-0.7849 -1.4035 8.21 -0.1744
-0.9443 -1.3621 8.22 0.0924
-0.991 -1.4579 8.23 0.6269
-1.129 -1.4996 8.24 1.4165
-1.1034 -1.4783 8.25 1.8525
-1.2145 -1.3137 8.26 2.1709
-1.1014 -1.1942 8.27 2.2311
-1.0719 -1.1818 8.28 1.5087
-1.1521 -0.8972 8.29 1.087
-0.9691 -0.7592 8.3 0.6369
-0.8926 -0.5679 8.31 0.5583
-0.799 -0.3495 8.32 0.9186
-0.6208 -0.1672 8.33 1.5225
-0.4739 0.0253 8.34 2.0966
-0.3157 0.1984 8.35 2.5758
-0.1621 0.3599 8.36 2.5969
0.0169 0.5326 8.37 2.6365
0.1768 0.6435 8.38 1.9859
0.3265 0.6049 8.39 1.6109
0.4889 0.7611 8.4 1.0663
0.6549 0.6957 8.41 0.9839
0.8098 0.6354 8.42 1.1337
0.9492 0.6223 8.43 1.9078
1.0212 0.5494 8.44 2.6407
1.0479 0.3997 8.45 3.151
1.1699 0.2292 8.46 2.986
1.0634 0.0783 8.47 2.9137
1.0017 -0.0904 8.48 1.8959
1.0853 -0.255 8.49 1.3169
0.9134 -0.4767 8.5 1.0233
0.9046 -0.6115 8.51 0.832
0.9148 -0.7541 8.52 1.1139
0.7856 -0.7818 8.53 1.5592
0.6355 -0.9946 8.54 2.1855
0.4388 -1.0505 8.55 2.7322
0.3206 -0.9653 8.56 2.7231
0.23 -1.113 8.57 1.9993
0.0763 -1.0335 8.58 1.4785
-0.054 -0.9632 8.59 0.8874
-0.171 -0.7782 8.6 0.3862
-0.3081 -0.7039 8.61 0.2335
-0.3835 -0.5654 8.62 0.4568
-0.4442 -0.3266 8.63 0.9396
-0.4952 -0.1358 8.64 1.4273
-0.4931 0.07 8.65 1.9158
-0.5192 0.3094 8.66 1.833
-0.5683 0.4957 8.67 1.4315
-0.4773 0.6134 8.68 0.6987
-0.3769 0.9217 8.69 0.0352
-0.2919 1.0558 8.7 -0.3931
-0.1898 1.0505 8.71 -0.5673
-0.0647 1.1096 8.72 -0.2603
0.0781 1.3892 8.73 0.2778
0.2144 1.4124 8.74 0.8689
0.4229 1.1809 8.75 1.1459
0.5929 1.1498 8.76 1.0255
0.7018 1.1671 8.77 0.6522
0.9405 1.0845 8.78 0.0273
1.0378 0.8683 8.79 -0.5582
1.25 0.7329 8.8 -1.0948
1.429 0.5884 8.81 -1.0478
1.4606 0.4127 8.82 -0.6806
1.5649 0.2733 8.83 -0.1238
1.7928 0.1131 8.84 0.474
1.7877 -0.029 8.85 0.7852
1.7644 -0.1615 8.86 0.7198
1.6611 -0.2541 8.87 0.4197
1.6682 -0.2905 8.88 -0.2169
1.7897 -0.334 8.89 -0.7223
1.8243 -0.3196 8.9 -1.0157
1.6847 -0.2848 8.91 -1.0727
1.5367 -0.2298 8.92 -0.6331
1.4118 -0.1242 8.93 0.0382
1.1697 0.0109 8.94 0.6625
1.1081 0.1693 8.95 1.1104
0.9465 0.3282 8.96 1.0407
0.8521 0.6111 8.97 0.6277
0.769 0.8058 8.98 0.1039
0.5266 1.039 8.99 -0.416
0.4485 1.1232 9.0 -0.6149
0.3411 1.3089 9.01 -0.5415
0.2271 1.509 9.02 -0.0366
0.1326 1.6062 9.03 0.6242
0.0579 1.8361 9.04 1.3441
0.0159 1.7913 9.05 1.6401
-0.0014 1.942 9.06 1.5234
0.0039 1.9123 9.07 1.276
0.0343 2.2279 9.08 0.6504
0.0874 2.1793 9.09 0.2476
0.1438 1.8091 9.1 0.0105
0.2303 1.973 9.11 0.1672
0.4002 1.7924 9.12 0.6166
0.5378 1.677 9.13 1.234
0.5992 1.3096 9.14 1.844
0.7768 1.3417 9.15 2.1361
0.9457 1.0576 9.16 2.1274
1.0624 1.0001 9.17 1.7353
1.2104 0.8436 9.18 1.2056
1.2541 0.6629 9.19 0.7775
1.5393 0.5222 9.2 0.4748
1.6486 0.4645 9.21 0.6705
1.7287 0.4155 9.22 1.1272
1.9233 0.3819 9.23 1.8432
1.8938 0.4637 9.24 2.2793
1.6854 0.5263 9.25 2.3542
1.7588 0.5386 9.26 2.4906
1.7028 0.6712 9.27 2.0831
1.964 0.8723 9.28 1.4073
1.6222 1.0971 9.29 0.7087
1.6392 1.2233 9.3 0.4524
1.4796 1.3522 9.31 0.6552
1.4923 1.7617 9.32 1.0171
1.3591 1.8264 9.33 1.7102
1.0305 1.9544 9.34 2.2963
0.8573 2.2086 9.35 2.4942
0.7306 2.1731 9.36 2.1463
0.5451 2.7513 9.37 1.4051
0.3326 2.6236 9.38 0.8626
0.1778 2.4863 9.39 0.2191
0.0295 2.5926 9.4 -0.0366
-0.1136 2.7762 9.41 0.0866
-0.2414 2.5569 9.42 0.4694
-0.3652 2.5842 9.43 1.0893
-0.4941 2.6968 9.44 1.4765
-0.4896 2.2356 9.45 1.4798
-0.5347 2.3096 9.46 1.3904
-0.6072 1.9583 9.47 0.6656
-0.5739 1.777 9.48 -0.0303
-0.5608 1.6623 9.49 -0.5781
-0.5433 1.6726 9.5 -0.8999
-0.4847 1.3842 9.51 -0.679
-0.3576 1.2187 9.52 -0.2682
-0.2905 1.0353 9.53 0.2655
-0.1501 1.0716 9.54 0.616
-0.0364 0.9686 9.55 0.7188
0.0855 0.9804 9.56 0.4152
0.2193 0.8759 9.57 -0.1537
0.36 1.0215 9.58 -0.848
0.4568 0.997 9.59 -1.4171
0.5684 1.2075 9.6 -1.4699
0.6281 1.2979 9.61 -1.4735
0.7467 1.4557 9.62 -0.8074
0.7486 1.6265 9.63 -0.3016
0.7053 1.7302 9.64 0.1468
0.7631 2.109 9.65 0.2278
0.7417 2.2607 9.66 -0.0446
0.7632 2.1117 9.67 -0.6029
0.6127 2.4261 9.68 -1.3488
0.5151 2.9078 9.69 -1.8012
0.4412 2.9768 9.7 -1.8513
0.2936 2.6895 9.71 -1.5216
0.122 2.6411 9.72 -0.987
-0.0429 2.8699 9.73 -0.2852
-0.2439 3.0659 9.74 0.1575
-0.3727 2.8198 9.75 0.2913
-0.6684 2.8912 9.76 0.0219
-0.8575 2.7898 9.77 -0.4896
-0.9489 2.3542 9.78 -0.971
-1.1215 2.5398 9.79 -1.3262
-1.3968 2.1395 9.8 -1.6238
-1.3783 1.9578 9.81 -1.1015
-1.6778 1.9456 9.82 -0.5265
-1.8935 1.5804 9.83 0.1708
-1.8808 1.406 9.84 0.6403
-1.812 1.3793 9.85 0.7212
-2.1553 1.2341 9.86 0.5027
-1.9688 1.0234 9.87 0.0158
-2.1703 0.9045 9.88 -0.5323
-2.0014 0.9758 9.89 -0.8387
-1.8378 0.9351 9.9 -0.8387
-1.6859 0.8298 9.91 -0.4307
-1.7768 0.9996 9.92 0.2056
-1.7078 0.9533 9.93 0.784
-1.5049 1.1426 9.94 1.2853
-1.4598 1.1858 9.95 1.3199
-1.2581 1.4383 9.96 1.2288
-1.0783 1.6561 9.97 0.5661
-1.1441 1.7656 9.98 0.0364
-0.9867 1.9748 9.99 -0.3112
-0.8852 2.1149 10.0 -0.2899
-0.7017 2.4296 10.01 0.1177
-0.7319 2.3033 10.02 0.723
-0.5864 2.6711 10.03 1.3506
-0.5846 2.7468 10.04 1.7014
-0.6034 2.4999 10.05 1.8652
-0.5574 2.5268 10.06 1.4106
-0.6255 2.711 10.07 0.8848
-0.6211 2.5385 10.08 0.2397
-0.727 2.671 10.09 -0.1311
-0.9613 2.1809 10.1 -0.1533
-1.0552 2.4068 10.11 0.2018
-1.109 1.9992 10.12 0.8591
-1.264 1.8273 10.13 1.2548
-1.3973 1.8692 10.14 1.6048
-1.6765 1.4615 10.15 1.6754
-1.7596 1.3442 10.16 1.2172
-1.9872 1.0877 10.17 0.4949
-2.1912 0.9632 10.18 -0.1439
-2.1772 0.7623 10.19 -0.5397
-2.5942 0.6581 10.2 -0.609
-2.3494 0.4407 10.21 -0.2105
-2.8996 0.3644 10.22 0.3075
-2.9411 0.3525 10.23 0.8044
-2.7946 0.3494 10.24 1.012
-2.8958 0.3449 10.25 0.8976
-3.0948 0.388 10.26 0.4075
-2.793 0.4857 10.27 -0.3014
-3.0358 0.6357 10.28 -1.0208
-2.7147 0.7248 10.29 -1.2032
-2.6777 0.931 10.3 -1.3384
-2.4986 1.0134 10.31 -0.9589
-2.6672 1.3046 10.32 -0.4767
-2.1792 1.3185 10.33 0.0253
-2.1094 1.7011 10.34 0.2302
-2.1663 1.849 10.35 0.0576
-2.0603 1.7834 10.36 -0.4616
-1.9178 1.7906 10.37 -1.1187
-1.5537 2.1247 10.38 -1.661
-1.5635 1.8291 10.39 -2.05
-1.3516 1.86 10.4 -1.8622
-1.194 1.7877 10.41 -1.8025
-1.105 1.9346 10.42 -1.014
-1.0254 1.6145 10.43 -0.5815
-0.9999 1.5043 10.44 -0.3703
-0.8521 1.3285 10.45 -0.6169
-0.7995 1.2336 10.46 -1.09
-0.911 0.9691 10.47 -1.624
-0.8184 0.7595 10.48 -2.1795
-0.8752 0.5375 10.49 -2.4053
-1.0006 0.341 10.5 -2.3516
-1.0127 0.1368 10.51 -2.0907
-1.1678 -0.0502 10.52 -1.4101
-1.3673 -0.2068 10.53 -0.7091
-1.4418 -0.3634 10.54 -0.4848
-1.5611 -0.4188 10.55 -0.6597
-1.6826 -0.4481 10.56 -1.0382
-1.8374 -0.49 10.57 -1.7047
-1.9862 -0.4776 10.58 -2.189
-1.9786 -0.4789 10.59 -2.5869
-2.4075 -0.3749 10.6 -2.3454
-2.259 -0.2647 10.61 -1.7779
-2.5891 -0.1648 10.62 -0.9309
-2.3394 -0.0194 10.63 -0.371
-2.6919 0.1265 10.64 -0.1426
-2.3675 0.2745 10.65 -0.2323
-2.465 0.5022 10.66 -0.728
-2.5988 0.6313 10.67 -1.2581
-2.37 0.6962 10.68 -1.8258
-2.0602 0.8842 10.69 -1.7112
-2.357 0.9921 10.7 -1.4848
-1.9554 0.9967 10.71 -0.9548
-1.7567 1.1132 10.72 -0.2802
-1.8492 0.9683 10.73 0.3068
-1.6516 1.0153 10.74 0.5421
-1.4132 0.8519 10.75 0.3817
-1.2669 0.7779 10.76 -0.0646
-0.9321 0.6163 10.77 -0.5821
-0.7879 0.5446 10.78 -1.0785
-0.6607 0.3317 10.79 -1.1088
-0.4922 0.1196 10.8 -0.8338
-0.3366 -0.0819 10.81 -0.3044
-0.1751 -0.324 10.82 0.3682
-0.0808 -0.4585 10.83 0.8926
0.0007 -0.6446 10.84 1.0029
0.062 -0.8528 10.85 0.8045
0.0916 -1.1019 10.86 0.3417
0.0937 -1.0948 10.87 -0.2796
0.0837 -1.2926 10.88 -0.6702
0.0542 -1.2731 10.89 -0.8865
-0.0087 -1.2995 10.9 -0.5709
-0.0965 -1.5027 10.91 -0.015
-0.2001 -1.229 10.92 0.6066
-0.2884 -1.2934 10.93 0.9677
-0.413 -1.0979 10.94 1.0236
-0.5579 -0.946 10.95 0.9013
-0.6674 -0.8601 10.96 0.2529
-0.7779 -0.8023 10.97 -0.3895
-0.9746 -0.5926 10.98 -0.8549
-0.943 -0.401 10.99 -0.9676
-1.159 -0.2224 11.0 -0.8537
-1.125 -0.089 11.01 -0.2698
-1.1442 0.0464 11.02 0.2495
-1.3072 0.1504 11.03 0.6533
-1.37 0.2325 11.04 0.6608
-1.3707 0.3026 11.05 0.2999
-1.3796 0.3041 11.06 -0.3905
-1.37 0.2808 11.07 -1.12
-1.1062 0.1978 11.08 -1.6167
-1.1358 0.1219 11.09 -1.5967
-0.8972 0.0096 11.1 -1.3387
-0.817 -0.1461 11.11 -0.9895
-0.7266 -0.2919 11.12 -0.4164
-0.564 -0.4609 11.13 -0.0921
-0.3455 -0.758 11.14 -0.1179
-0.1655 -0.8725 11.15 -0.5471
0.0134 -1.0995 11.16 -1.2265
0.1904 -1.1638 11.17 -1.7346
0.3557 -1.4424 11.18 -2.5392
0.5518 -1.7444 11.19 -2.5926
0.6788 -1.6326 11.2 -2.1737
0.7398 -2.0018 11.21 -1.5183
0.9937 -1.9644 11.22 -1.0113
1.048 -1.9041 11.23 -0.7165
1.0288 -1.7832 11.24 -0.7653
1.1397 -1.8742 11.25 -1.128
1.1047 -1.639 11.26 -1.8436
1.0096 -1.6631 11.27 -2.5397
1.0319 -1.5076 11.28 -3.1066
0.9506 -1.496 11.29 -3.0206
0.9632 -1.2419 11.3 -2.6457
0.8214 -1.0421 11.31 -1.8062
0.6841 -0.9203 11.32 -1.3318
0.5728 -0.7041 11.33 -0.9295
0.4736 -0.5171 11.34 -1.0152
0.2766 -0.4021 11.35 -1.3015
0.1538 -0.2724 11.36 -2.1114
0.0036 -0.1482 11.37 -2.3054
-0.1324 -0.0863 11.38 -3.071
-0.2816 -0.0511 11.39 -2.6792
-0.3651 -0.056 11.4 -2.3978
-0.5095 -0.0799 11.41 -1.5923
-0.6147 -0.1663 11.42 -1.1527
-0.6469 -0.2491 11.43 -0.7542
-0.7542 -0.3653 11.44 -0.6441
-0.7571 -0.4944 11.45 -1.0294
-0.6865 -0.7328 11.46 -1.6374
-0.6512 -0.8452 11.47 -1.9365
-0.6964 -1.1699 11.48 -2.221
-0.5713 -1.1362 11.49 -2.3923
-0.4219 -1.4805 11.5 -1.8255
-0.3905 -1.7561 11.51 -1.1015
-0.21 -1.8457 11.52 -0.4021
-0.0952 -1.8627 11.53 -0.012
0.0573 -1.9973 11.54 -0.0103
0.1943 -2.0201 11.55 -0.3427
0.3522 -2.154 11.56 -0.8416
0.5013 -2.1822 11.57 -1.2971
0.5978 -2.1109 11.58 -1.598
0.7495 -2.0561 11.59 -1.5515
0.9375 -1.6671 11.6 -0.8781
0.9286 -1.8035 11.61 -0.25
1.042 -1.5447 11.62 0.3536
1.0125 -1.3632 11.63 0.676
1.1332 -1.131 11.64 0.6894
1.1598 -0.9772 11.65 0.2382
1.1822 -0.7159 11.66 -0.345
1.1411 -0.5891 11.67 -0.8582
1.0946 -0.4194 11.68 -1.0082
0.9626 -0.2261 11.69 -0.9381
0.7917 -0.1141 11.7 -0.4035
0.7132 -0.0229 11.71 0.205
0.5527 0.0406 11.72 0.7315
0.4055 0.0594 11.73 0.9172
0.2465 0.0545 11.74 0.9209
0.0634 0.0071 11.75 0.3891
-0.1009 -0.0728 11.76 -0.2333
-0.2548 -0.1932 11.77 -0.7356
-0.4674 -0.3205 11.78 -1.0734
-0.5464 -0.4661 11.79 -0.8338
-0.7529 -0.6162 11.8 -0.4511
-0.9034 -0.7581 11.81 0.1373
-0.9721 -1.0227 11.82 0.5796
-1.0119 -1.0626 11.83 0.8435
-1.1628 -1.3258 11.84 0.6208
-1.2629 -1.5963 11.85 0.0261
-1.1981 -1.477 11.86 -0.6429
-1.0552 -1.8268 11.87 -1.2773
-1.0839 -1.7951 11.88 -1.5731
-1.1571 -1.6156 11.89 -1.3996
-0.973 -1.9141 11.9 -0.8927
-0.7955 -1.6571 11.91 -0.428
-0.8305 -1.597 11.92 0.0272
-0.6204 -1.6111 11.93 0.1501
-0.4674 -1.3197 11.94 -0.11
-0.3595 -1.2071 11.95 -0.6672
-0.2555 -1.0098 11.96 -1.3919
-0.0973 -0.76 11.97 -1.9756
0.0295 -0.5829 11.98 -1.9953
0.1563 -0.3898 11.99 -2.2336
0.2392 -0.2407 12.0 -1.7141
0.3403 -0.0478 12.01 -1.1563
0.4418 0.1144 12.02 -0.5879
0.4852 0.2514 12.03 -0.4982
0.4805 0.3442 12.04 -0.7583
0.456 0.3977 12.05 -1.2535
0.4126 0.5061 12.06 -2.0264
0.4361 0.4666 12.07 -2.5123
0.3457 0.4468 12.08 -2.6013
0.2146 0.4089 12.09 -2.3917
0.1132 0.3062 12.1 -1.8414
-0.015 0.1681 12.11 -1.3652
-0.1476 0.0147 12.12 -0.9183
-0.3501 -0.1435 12.13 -0.806
-0.4861 -0.3153 12.14 -1.1076
-0.6966 -0.4654 12.15 -1.7105
-0.8037 -0.6319 12.16 -2.0347
-1.0322 -0.8357 12.17 -2.8574
-1.169 -1.0546 12.18 -2.9585
-1.2291 -1.2033 12.19 -2.6629
-1.4263 -1.1555 12.2 -1.8362
-1.405 -1.1836 12.21 -1.211
-1.4925 -1.3538 12.22 -0.7373
-1.7386 -1.308 12.23 -0.6231
-1.7596 -1.3067 12.24 -0.7928
-1.6543 -1.2836 12.25 -1.3494
-1.6557 -1.011 12.26 -1.9537
-1.5877 -0.9662 12.27 -2.0899
-1.6191 -0.7916 12.28 -2.1637
-1.6097 -0.5543 12.29 -1.8737
-1.4494 -0.4254 12.3 -1.1693
-1.3943 -0.237 12.31 -0.5796
-1.3754 -0.0236 12.32 -0.0705
-1.0796 0.1802 12.33 0.076
-0.9647 0.3622 12.34 -0.1387
-0.7953 0.551 12.35 -0.6512
-0.6659 0.7098 12.36 -1.1794
-0.4599 0.8279 12.37 -1.5569
-0.3435 0.9007 12.38 -1.532
-0.1852 0.8956 12.39 -1.0494
-0.0653 0.976 12.4 -0.3934
0.0412 0.9514 12.41 0.2712
0.1216 0.8139 12.42 0.6831
0.1949 0.7541 12.43 0.889
0.2242 0.5691 12.44 0.5512
0.2346 0.4152 12.45 0.082
0.2396 0.3176 12.46 -0.4825
0.2458 0.1221 12.47 -0.8534
0.172 -0.066 12.48 -0.7966
0.103 -0.2293 12.49 -0.3467
0.022 -0.4467 12.5 0.2615
-0.0786 -0.5317 12.51 0.9752
-0.2225 -0.6864 12.52 1.234
-0.3558 -0.7998 12.53 1.3048
-0.5044 -0.9192 12.54 0.9908
-0.6104 -1.0067 12.55 0.4177
-0.827 -0.9958 12.56 -0.1617
-0.9 -0.9943 12.57 -0.5042
-1.1001 -0.8591 12.58 -0.5555
-1.0863 -0.7961 12.59 -0.1445
-1.1968 -0.6611 12.6 0.446
-1.3713 -0.6014 12.61 0.9495
-1.2441 -0.4029 12.62 1.246
-1.3209 -0.2091 12.63 1.3029
-1.3342 -0.0234 12.64 0.9352
-1.3775 0.165 12.65 0.227
-1.2522 0.3269 12.66 -0.3885
-1.3672 0.5175 12.67 -0.8287
-1.2335 0.6549 12.68 -0.7479
-1.1191 0.851 12.69 -0.4805
-0.9575 0.8967 12.7 0.0936
-0.8389 0.939 12.71 0.6132
-0.5841 1.1117 12.72 0.9288
-0.5192 1.0724 12.73 0.8011
-0.2954 1.1368 12.74 0.2692
-0.0965 0.9601 12.75 -0.4188
0.0798 0.8863 12.76 -1.0192
0.273 0.7211 12.77 -1.4987
0.4814 0.5632 12.78 -1.5513
0.5738 0.4269 12.79 -1.0173
0.7309 0.2344 12.8 -0.4645
0.9742 0.063 12.81 -0.0095
0.9773 -0.1355 12.82 0.2372
0.9979 -0.3203 12.83 0.0827
1.1631 -0.5054 12.84 -0.4141
1.2011 -0.5944 12.85 -1.0051
1.1712 -0.8426 12.86 -1.6862
1.3341 -0.8931 12.87 -2.0059
1.0995 -1.0434 12.88 -1.8838
1.0861 -1.0331 12.89 -1.6082
1.0848 -0.9839 12.9 -0.9988
0.9604 -0.9829 12.91 -0.4772
0.9321 -0.989 12.92 -0.1784
0.7046 -0.8687 12.93 -0.3336
0.6804 -0.6347 12.94 -0.7271
0.5208 -0.5149 12.95 -1.3953
0.4398 -0.3874 12.96 -2.0786
0.3014 -0.2137 12.97 -2.3871
0.1752 -0.0184 12.98 -1.9079
0.0894 0.1561 12.99 -1.5064
0.0044 0.3378 13.0 -0.8531
-0.0604 0.4614 13.01 -0.3386
-0.0992 0.6574 13.02 -0.1012
-0.1086 0.6558 13.03 -0.1925
-0.1033 0.784 13.04 -0.6773
-0.0803 0.8353 13.05 -1.1613
-0.028 0.9095 13.06 -1.5163
0.0466 0.7422 13.07 -1.7109
0.1491 0.7848 13.08 -1.6264
0.2629 0.7137 13.09 -1.0758
0.4264 0.5114 13.1 -0.375
0.5662 0.3507 13.11 0.2049
0.7672 0.1767 13.12 0.4702
0.8984 -0.0004 13.13 0.449
1.0264 -0.2062 13.14 0.004
1.3045 -0.4349 13.15 -0.5033
1.5243 -0.5618 13.16 -1.0333
1.7731 -0.8628 13.17 -1.0989
1.903 -0.9885 13.18 -0.8146
2.1978 -1.0482 13.19 -0.2138
2.3491 -1.3365 13.2 0.5207
2.223 -1.4093 13.21 1.0149
2.4823 -1.4623 13.22 1.4125
2.4776 -1.4051 13.23 1.2982
2.3443 -1.3108 13.24 0.8
2.3245 -1.3766 13.25 0.265
2.6657 -1.1603 13.26 -0.1676
2.6333 -1.0961 13.27 -0.2694
2.65 -1.119 13.28 0.0178
2.4841 -0.857 13.29 0.5823
2.2475 -0.7769 13.3 1.3048
2.0521 -0.5603 13.31 1.9164
2.319 -0.3646 13.32 1.8113
1.8226 -0.2231 13.33 1.7645
1.9693 -0.0569 13.34 1.4115
1.7511 0.0685 13.35 0.6625
1.542 0.1873 13.36 0.3038
1.4504 0.2565 13.37 0.1809
1.2244 0.2983 13.38 0.4634
1.2577 0.2952 13.39 0.9946
1.1633 0.26 13.4 1.4458
1.053 0.2332 13.41 2.201
0.9142 0.1376 13.42 2.2622
0.9727 0.0016 13.43 2.0634
0.985 -0.1392 13.44 1.3058
1.0075 -0.3419 13.45 0.6303
0.9761 -0.5208 13.46 0.2131
0.9967 -0.6849 13.47 0.0505
1.1792 -0.8963 13.48 0.3176
1.1403 -1.0323 13.49 0.8464
1.2764 -1.4225 13.5 1.4231
1.5586 -1.3924 13.51 1.8842
1.609 -1.7895 13.52 1.8343
1.5745 -1.6404 13.53 1.5444
1.9598 -1.7882 13.54 0.7444
2.0092 -1.9803 13.55 0.1395
2.3439 -2.1423 13.56 -0.3568
2.4927 -1.849 13.57 -0.5144
2.294 -2.1532 13.58 -0.2469
2.5067 -2.0849 13.59 0.2428
2.9931 -1.7477 13.6 0.7368
2.7196 -1.6485 13.61 1.2433
2.6218 -1.5073 13.62 1.1132
3.0005 -1.2863 13.63 0.7157
2.9908 -1.2337 13.64 0.1046
2.7638 -1.0876 13.65 -0.5495
2.6442 -0.9417 13.66 -1.011
3.009 -0.7206 13.67 -1.1269
2.9108 -0.586 13.68 -0.8232
2.6562 -0.4102 13.69 -0.2787
2.3915 -0.3969 13.7 0.2493
2.6352 -0.2919 13.71 0.63
2.361 -0.312 13.72 0.56
2.2905 -0.3024 13.73 0.2244
1.9698 -0.35 13.74 -0.3867
1.8358 -0.4664 13.75 -0.9099
1.477 -0.5776 13.76 -1.5063
1.5114 -0.6411 13.77 -1.4709
1.3614 -0.8517 13.78 -1.0844
1.0677 -1.0389 13.79 -0.4363
1.0509 -1.2004 13.8 0.142
0.7696 -1.4548 13.81 0.5617
0.6922 -1.6558 13.82 0.5471
0.6322 -1.802 13.83 0.1883
0.5914 -2.1403 13.84 -0.3731
0.6827 -2.3451 13.85 -0.8434
0.5818 -2.2485 13.86 -1.1261
0.6304 -2.4296 13.87 -1.0881
0.7245 -2.301 13.88 -0.728
0.7371 -2.2589 13.89 -0.0824
0.8674 -2.38 13.9 0.5344
