#y2 y1 time
-0.5871 -0.1169 9.47
-0.4779 0.1645 9.48
-0.2879 0.2617 9.49
-0.0296 0.1729 9.5
0.2396 -0.105 9.51
0.481 -0.4883 9.52
0.7767 -0.9789 9.53
0.8784 -1.2244 9.54
1.0892 -1.5589 9.55
1.311 -1.6727 9.56
1.2839 -1.4867 9.57
1.4291 -1.2116 9.58
1.2815 -0.8589 9.59
1.4655 -0.4233 9.6
1.3861 0.0402 9.61
1.2757 0.3702 9.62
1.1201 0.4736 9.63
0.9691 0.5294 9.64
0.7476 0.2641 9.65
0.6204 -0.0596 9.66
0.4943 -0.4402 9.67
0.4847 -0.7924 9.68
0.3947 -1.1447 9.69
0.3755 -1.4293 9.7
0.3734 -1.1527 9.71
0.3568 -0.9419 9.72
0.4078 -0.6434 9.73
0.4774 -0.2052 9.74
0.4679 0.2084 9.75
0.6148 0.5325 9.76
0.5868 0.8098 9.77
0.651 0.8199 9.78
0.6438 0.6815 9.79
0.7467 0.4135 9.8
0.7354 -0.0128 9.81
0.7297 -0.391 9.82
0.6403 -0.8007 9.83
0.5741 -1.0048 9.84
0.5701 -0.9792 9.85
0.4755 -0.7926 9.86
0.4608 -0.4884 9.87
0.4263 -0.0436 9.88
0.3597 0.3677 9.89
0.42 0.7304 9.9
0.4171 1.1781 9.91
0.4742 1.0686 9.92
0.6621 1.0113 9.93
0.7983 0.7929 9.94
0.8328 0.4353 9.95
1.1348 0.0178 9.96
1.1715 -0.3278 9.97
1.2431 -0.6511 9.98
1.3803 -0.7442 9.99
1.4981 -0.5322 10.0
1.5448 -0.2954 10.01
1.6594 0.0906 10.02
1.6782 0.5898 10.03
1.6939 0.8837 10.04
1.372 1.2871 10.05
1.2774 1.3688 10.06
1.0459 1.4503 10.07
0.8408 1.2897 10.08
0.618 0.8305 10.09
0.3941 0.3768 10.1
0.1372 0.0145 10.11
-0.079 -0.2948 10.12
-0.2618 -0.4077 10.13
-0.4046 -0.418 10.14
-0.5071 -0.1793 10.15
-0.512 0.1908 10.16
-0.4271 0.5665 10.17
-0.3084 1.0625 10.18
-0.1119 1.4679 10.19
0.1549 1.7379 10.2
0.4269 1.6001 10.21
0.8125 1.5989 10.22
1.0989 1.0671 10.23
1.4494 0.7055 10.24
1.6488 0.2808 10.25
2.1254 -0.0421 10.26
2.307 -0.2353 10.27
2.2958 -0.297 10.28
2.8593 -0.1147 10.29
2.7844 0.2093 10.3
2.4782 0.5764 10.31
2.3273 0.9794 10.32
2.187 1.4196 10.33
1.7738 1.7951 10.34
1.4616 1.6568 10.35
1.0805 1.6322 10.36
0.6366 1.4555 10.37
0.2031 0.9049 10.38
-0.1674 0.4594 10.39
-0.499 0.1305 10.4
-0.7198 -0.1426 10.41
-0.8824 -0.2558 10.42
-0.9492 -0.1366 10.43
-1.0717 0.1186 10.44
-0.7939 0.4858 10.45
-0.6957 0.8882 10.46
-0.3557 1.4364 10.47
-0.016 1.655 10.48
0.3993 1.9075 10.49
0.7903 1.7162 10.5
1.2592 1.3631 10.51
1.7194 1.1282 10.52
1.9353 0.6469 10.53
2.3766 0.2102 10.54
2.9022 -0.1142 10.55
2.9692 -0.2641 10.56
2.8734 -0.2394 10.57
3.0079 -0.0522 10.58
2.8847 0.2954 10.59
2.7574 0.7312 10.6
2.3177 1.0415 10.61
2.1113 1.5733 10.62
1.5918 1.7408 10.63
1.1224 1.7144 10.64
0.6917 1.321 10.65
0.2321 1.059 10.66
-0.117 0.6443 10.67
-0.4568 0.2057 10.68
-0.7376 -0.1573 10.69
-0.7641 -0.3939 10.7
-0.9084 -0.4297 10.71
-0.8434 -0.2894 10.72
-0.7655 0.0178 10.73
-0.4955 0.3856 10.74
-0.2538 0.8178 10.75
0.0987 1.0884 10.76
0.514 1.5134 10.77
0.9079 1.3503 10.78
1.3256 1.2779 10.79
1.7862 1.1153 10.8
1.853 0.6198 10.81
2.405 0.1573 10.82
2.2893 -0.2549 10.83
2.6582 -0.5603 10.84
2.3798 -0.5914 10.85
2.4204 -0.5794 10.86
2.5709 -0.3092 10.87
2.1506 0.0657 10.88
1.9251 0.4801 10.89
1.8406 0.9372 10.9
1.5068 1.1345 10.91
1.1918 1.1962 10.92
0.7514 1.1983 10.93
0.5087 0.9653 10.94
0.2543 0.5284 10.95
0.0315 0.0621 10.96
-0.1111 -0.3933 10.97
-0.2062 -0.6663 10.98
-0.2141 -0.8268 10.99
-0.1749 -0.8709 11.0
-0.0612 -0.5869 11.01
0.0884 -0.2822 11.02
0.2747 0.1149 11.03
0.4787 0.5651 11.04
0.7333 0.8069 11.05
0.8368 0.945 11.06
1.2086 0.9966 11.07
1.3628 0.7263 11.08
1.5983 0.4398 11.09
1.5758 -0.0242 11.1
1.6858 -0.4358 11.11
1.7736 -0.8143 11.12
1.5339 -1.0134 11.13
1.5938 -1.008 11.14
1.6872 -0.9793 11.15
1.5664 -0.6183 11.16
1.3453 -0.2246 11.17
1.1631 0.1794 11.18
1.1752 0.5751 11.19
1.0904 0.7705 11.2
0.9729 0.7658 11.21
0.8044 0.6352 11.22
0.7603 0.3647 11.23
0.8006 -0.0879 11.24
0.7349 -0.5365 11.25
0.8785 -0.9959 11.26
0.7993 -1.2782 11.27
0.8675 -1.3758 11.28
0.8952 -1.2084 11.29
0.903 -0.994 11.3
1.0074 -0.5393 11.31
0.9378 -0.1255 11.32
1.0149 0.2776 11.33
1.005 0.4868 11.34
1.0038 0.6121 11.35
0.9237 0.5801 11.36
0.7502 0.2923 11.37
0.7396 -0.1019 11.38
0.6276 -0.5135 11.39
0.5921 -1.0346 11.4
0.4594 -1.3533 11.41
0.487 -1.3586 11.42
0.4112 -1.5106 11.43
0.4352 -1.2522 11.44
0.5173 -0.7758 11.45
0.6142 -0.3742 11.46
0.6605 0.027 11.47
0.8291 0.3804 11.48
1.1145 0.5001 11.49
1.1276 0.4932 11.5
1.2939 0.2849 11.51
1.6312 -0.0486 11.52
1.589 -0.4359 11.53
