2ad3a3     33.0      200053.068458918977
2adfb7     88.0      447843.722807100043
2ae11d     81.0      552837.289754505153
2ae3fc     52.0      159102.864745391678
2affb7    118.0      464975.034828063624
2b13cf    119.0      631456.957051690435
2b1563     66.0      137284.874523315433
2b3bca     50.0      215393.060671663145
2b4c82     59.0      115359.113133325242
2b57fa    102.0      628319.597191478708
2b58ae     59.0      239641.399336131610
2b7c39     29.0      123714.944595352979
2b8114     35.0       93989.462601497289
2badb3     97.0      594287.274339538650
2bae14    101.0      246075.424363749567
2bb478     23.0       83458.874365223193
2bb7c5     46.0       89670.575154781152
2bb81f     64.0      300187.785655320098
2bbfec     79.0      357837.265554605867
2bc92e     73.0      196965.103708575160
2bd28e    120.0      581277.774302691570
2bd61f     89.0      502394.862526715209
2be82f     47.0      184454.626629056234
2bf080     91.0      449695.142769301601
2c0c17    109.0      661798.396195161273
2c2086    107.0      430158.014786304382
2c2f39     92.0      346724.128634858644
2c36e6     41.0      190024.645371163118
2c37b0     89.0      401068.230695308535
2c39f3     54.0      253855.376723275753
2c400a    105.0      204283.223826619476
2c4108     31.0      199631.987363351276
2c597a     82.0      396966.416141406167
2c61ef    102.0      304339.515765304852
2c632d     75.0      341516.595997178229
2c66a7    109.0      581228.325822637416
2c6807     71.0      205451.809664757660
2c6c1c     80.0      363220.334051167010
2c7509     25.0       46863.034906895322
2c7cd8     32.0      201353.919741481543
2c99fe     74.0      472429.217460198444
2ca73c     24.0      140397.192531069566
2cd45b     29.0       90377.480646254291
2cde4f     51.0      175461.204684900847
2cdfc6     68.0      243400.434342701279
2cfd1f     72.0      183631.924998742354
2d0275     50.0      148623.062973291322
2d0a73     23.0       86732.240303562023
2d189d     71.0      408511.729831448931
2d24ee    110.0      710218.342051587650
2d2c4d     57.0      240331.665285533760
2d4298     81.0      348592.897335244343
2d4bb5     52.0      181117.805472678097
2d4f6d    105.0      555395.976542332675
2d54aa     97.0      268534.272301392106
2d57ee     43.0      255179.815731621493
2d59b1     83.0      460624.750138702337
2d66a1     53.0      120709.696732449520
2d725e     63.0      292825.109874472895
2d7af5     53.0      262993.018372630584
2d8a95     97.0      355390.139437207545
2d9d73     94.0      602639.474022979615
2db93d     60.0      226452.731001371605
2dd1af     99.0      434138.498541106354
2dde78    121.0      848777.644446682534
2de7c3     81.0      465279.909049650712
2e023b     65.0      204411.003685137228
2e0839     51.0      185738.374720469350
2e0c87    105.0      628688.413849395933
2e3f47     77.0      303345.888966780098
2e3f4f     87.0      217350.420746419230
2e5eed     85.0      302589.947482413263
2e7043     54.0      295089.470886344905
2e7733     29.0      117330.284892800555
2e7c1d     91.0      414408.834454340220
2e9578    119.0      472863.808352960972
2ebd8b     66.0      228931.056343503413
2ec0b1     63.0      216761.939227937808
2ed262    119.0      820501.806797275902
2ed3f2     77.0      307863.888987359824
2f1507     47.0      307965.789312491950
2f1bbb     63.0      290798.448337430833
2f2026     85.0      184725.121385014703
2f3969     40.0      236000.601694759156
2f3a29    103.0      234697.871535088780
2f4878     80.0      345471.779249643208
2f4a9a     39.0      237837.665336795617
2f50a6    121.0      710824.252766119316
2f722a    121.0      740177.074074527249
2f7be8    100.0      246642.081962998142
2f843a     51.0      307573.791196736158
2f8714     26.0      130687.868740572871
2f8d28    116.0      371250.326451630041
2f950a     60.0      276775.703441689489
2fa4e4     46.0      165946.197349078459
2faa05     63.0      112215.297985009121
2fb06b     70.0      294198.589097285469
2fb815     25.0      168527.465730179567
2fb844     84.0      603729.019427273655
2fba90    110.0      188256.016054275853
2fbbcd     79.0      447030.301826124312
2fc19f    100.0      448133.538642774511
2fc6b6     30.0      184198.360781867406
2fd94a     73.0      243860.889656027837
3015d1     81.0      335680.468659910490
303846     52.0      212284.394411216985
304e5e     49.0      271460.947243092174
304ee3     61.0      149233.193514071725
3051b0     49.0      259461.794040729059
3058e0     74.0      328023.091382634302
3063bb     27.0      206051.069577963819
3068ab     84.0      453552.306201133644
308fd0     91.0      514664.507694367145
30a292     60.0      115109.445325913752
30a74f    116.0      603859.463180558523
30c2a2     53.0      104924.487366368732
30c537     36.0      214377.749240282457
30ca11     52.0      189334.890896493685
30dbb7     41.0      151085.021507081634
30e9fd    106.0      609395.640961005352
30ec1e     55.0      262017.095108972630
30f3b7     82.0      296503.666805550398
310caa     38.0      215037.577384607721
3112ee    104.0      629299.200429586810
311dd1    115.0      335603.002429079323
3155d6     71.0      279387.871292176482
315c7f     90.0      384479.616049750010
3163e2     50.0      207928.421792262525
316f74    110.0      346493.361098528141
317855     89.0      507898.029511572619
31890f     72.0      350991.031334516185
3189f4     37.0      201825.035135163227
31a197     80.0      255802.293065833335
31ad88     55.0      143240.242546442052
31ca19     70.0      269798.263062781363
31cccc     56.0      250061.007458999375
31cdc0     82.0      533630.492611964699
31d29e     75.0      404327.441346662003
31d5e6     62.0      302267.253354784858
31e484     65.0      437018.422439744056
31e814    110.0      606886.316812309437
31f9e1     56.0      146322.108956758457
320cc6     85.0      538061.735617450555
3214d3     57.0      184995.225632553134
321d05     76.0      268910.716115785006
3220dc     44.0      241651.652267372323
324656     87.0      460162.754273768456
32504f     68.0      387651.519804503536
3251e8     58.0      192124.200658040849
325ba1     88.0      509483.713002718927
326038     41.0      148720.250582453795
328bcd     78.0      247395.910587722057
329ca1     81.0      430180.243216378498
32aaeb     54.0      132269.514182463026
32ab72     48.0      187167.072092623945
32b159     88.0      337746.979749459482
32d8c6     73.0      455984.484716190957
32d927     79.0      221619.828873460734
32f521     38.0      174951.380027082632
32feaa     77.0      329592.349136276927
3312c1     43.0      250944.040275321022
33319d     86.0      512543.591854751518
33320f     29.0       93850.270514991455
334404     99.0      460753.074516987428
3345ba     33.0      144779.575238213758
3366bb     30.0      176607.501258087170
33693b     41.0      141211.181493860699
33732b     94.0      576694.001916107954
338949     97.0      595660.510422361433
339d3f    114.0      742036.924533313490
33c8d7     78.0      336856.970898864616
33cfc7     97.0      408398.580691646901
33d835     63.0      241978.350525869115
33dc0e     75.0      245541.564575116732
3406b4     65.0      275544.241580286995
341a79    112.0      673771.219639365911
343667     40.0      213626.199121287646
3436eb     98.0      355219.795358437405
344703     43.0      257458.683153525286
3467ca    118.0      302479.907815491199
3474b1     28.0      151698.478805076535
347e14     32.0      120708.633866315984
347e4d     96.0      361283.839855682512
34847e    112.0      582395.376688353601
34b7d4     29.0      183741.925264576916
34bf41     96.0      497756.675753693038
34db5f     55.0      330052.466174254660
34de28     58.0      247060.806475284830
34ec59     31.0      118307.127616149490
34fd81     85.0      251955.725870066410
34fda5     81.0      436992.465978751017
3508da    111.0      471231.404549106024
3516bc     36.0      191019.055772061402
352480     70.0      266836.869413768582
353322     29.0      202610.726521946024
353acc     74.0      480225.540131830145
353d47    114.0      610058.334123509121
354885     52.0      199005.955283439951
355111     33.0      193973.166655767272
355ec1     95.0      585709.091657342971
3567ab     69.0      473127.200867508946
357af7     71.0      491530.856316152436
357cae     69.0      184821.391978671745
35895f     24.0      138537.909960546851
3590d3     41.0      166066.546508735511
35a7d6     38.0      248414.668357471324
35a966     64.0      216265.945659085264
35ae8f     33.0      212668.030139683746
35b76a     92.0      588642.673909795121
35b92a    102.0      507441.366006427270
35bbeb     59.0      312596.068097209616
35c1d6    121.0      851954.965604452183
35d02e     44.0      134475.828388246620
35e856     37.0      186043.016573128785
35ec00     68.0      338990.347004933981
360a03     45.0      114092.365357664996
360c33    108.0      338259.898167331412
360d9b     53.0      162732.211678443506
361218     85.0      301404.531718726386
362840    103.0      592178.271017897991
362a51     44.0      233351.000503524148
363bb6     39.0      153742.014191522467
3645ab     79.0      352517.016739587067
3655e9     46.0      148087.203401328414
366181     80.0      412663.454254687706
366249     54.0      244654.780376833980
367061    102.0      510543.872002338991
3671f9     45.0      194914.689185461495
367ab2     68.0      292614.710734036111
367d0f     36.0      135556.070247888623
369668    120.0      505956.503118153370
36b8a4     56.0      179851.867089389794
36c1cd    114.0      611523.301040715771
36cd66    104.0      462114.768899993156
36e581     26.0      139790.604067072505
36f172     24.0      161797.588937552733
36f303     47.0      193716.447099419223
36f71d     42.0      280966.853535935923
370d84     29.0      165012.320819294604
3717b0     85.0      589405.094758177409
374228     94.0      534146.645986703923
374347     50.0      218442.246678695490
37571c     74.0      201081.214832113095
377fe7     99.0      407960.908830677916
378f2d     54.0      275306.350703938224
378f4f     59.0      295115.131656712736
37c61c     70.0      362118.994403488527
37f9de     75.0      347035.936288747122
37fc81     45.0      162655.935387961334
37fe8f     77.0      378252.124922477349
381142    106.0      327991.619337794487
381fa2     34.0      151833.984977014101
3823af     34.0      127487.462465226534
382b0b     34.0      166435.890686538914
38300b     96.0      304845.256334333913
383075     52.0      348813.896529170917
3839aa     71.0      341452.963430232136
387bc6    107.0      463097.601957846608
387be5     51.0      293370.812877978256
38905e     97.0      317588.026699254347
38aaec     84.0      553594.031026668497
38be6e     70.0      212056.877227995166
38cb25     61.0      366831.124741248088
38d179     24.0      135480.136497210799
38d3a4     31.0      110490.799967942163
38df10    103.0      609599.921780094621
38e86a     58.0      175718.432483393233
38f4f7     66.0      245263.541342922341
38f774     67.0      288963.367934362497
38fae4     56.0      268087.768920083530
39301d     28.0       77574.795859636288
394b90     50.0      245223.289311049477
3967bd     85.0      596372.788267598720
3976f4     48.0      279883.174493662664
398732     66.0      314936.771987331449
39ac9f    108.0      572259.132931083092
39b860     68.0      413567.954565586464
39bea1     83.0      287197.098660443560
39ccdd     52.0      188442.951230489591
39d289     26.0       69379.065350917313
39e1de    118.0      333922.740037867741
39ff59    110.0      488651.213658013556
3a0156     94.0      617147.689930567634
3a3197     88.0      470589.839919870079
3a34ca    121.0      454840.989580732014
3a4022    111.0      432074.216938756523
3a4808     84.0      455528.191942585632
3a4ac1    107.0      285676.102023262414
3a4c13     81.0      321956.635459584359
3a6310     55.0      158289.519240096211
3a7569     69.0      274630.841811330407
3a7894     69.0      396130.856555715029
3a7a91     93.0      257600.659439450421
3a8074     33.0      134667.784261081979
3a9501     88.0      569425.436896533589
3a9d99     28.0      112568.787442746805
3a9eb3     92.0      244816.239552980755
3ab332     59.0      315582.524080918462
3ac583     32.0       89864.917259613925
3acdbf    104.0      423683.378581753990
3ae158     52.0      228577.539720504341
3af9dd     76.0      420887.417717916542
3afdd3     96.0      357413.527998231002
3b0068     58.0      412720.913549764256
3b08fb     29.0       95409.002293078025
3b2293    116.0      491478.631377772545
3b3cbb     29.0      125172.463436673861
3b50ac     72.0      385223.050386387098
3b5533     43.0      203014.506425637897
3b9c50     56.0      385592.659447947750
3ba394     76.0      514048.969101431256
3bce08     81.0      404309.651273511699
3bd5ed     77.0      298090.729935154144
3bea26     49.0      252947.278892715665
3bf54d     65.0      421684.292833277490
3c08d7     34.0      155172.381169445696
3c23b3    110.0      691012.364659153856
3c4771    115.0      345613.907543675916
3c478b     98.0      613309.760093021439
3c5182     82.0      237740.414070908446
3c6d60     63.0      278082.998639475787
3c8bd0     75.0      293535.495359025837
3c9356     39.0      206596.887372107478
3c952f    121.0      336715.577926997503
3ca918     69.0      185781.956223480578
3cad33     86.0      522828.023719265067
3cb53e     71.0      323820.921557195834
3cd620     49.0      179318.429389950703
3ce502    120.0      337200.614400326565
3ceaf6    119.0      460419.651738110173
3cf041     44.0      303021.070272604178
3d0325     79.0      373432.941028747940
3d0e59     22.0      100512.606500475100
3d23df     77.0      263114.327071732143
3d5895     63.0      211595.171355764236
3d61be    102.0      241145.161175289046
3d6691    111.0      775146.770464909612
3d6fcb     95.0      461992.653740498878
3d9463     89.0      592019.305774938664
3dc31c     90.0      375755.198411122488
3dc72b     74.0      238743.529892839404
3dccf9     67.0      328902.279238671705
3df156     35.0      129685.073418833694
3df8fc     86.0      362642.415175708244
3e00e2     56.0      329626.192426768946
3e01e5     34.0      147741.792084951390
3e14a1    114.0      734509.262780215358
3e2793     31.0      159701.814657753566
3e3f93     99.0      303353.527809186373
3e60fd     33.0       97453.727156868365
3e840d     81.0      487910.670181058871
3e988d     63.0      456760.757195775514
3e9e56    110.0      388773.448884514219
3ea4ae     53.0      291551.125689694192
3eb3de     59.0      445797.249283468933
3ebc9b     84.0      517472.417493599351
3ec337    108.0      523035.108934501652
3ed3e3    111.0      627509.785737228813
3ed854     92.0      658852.658236106043
3edb66     34.0      134924.172509742784
3edee8     30.0       75184.252552844497
3eebf1     78.0      397966.597622197762
3ef35e    106.0      417465.143679806439
3f073e     70.0      483953.419914259401
3f0821    120.0      434300.997998355655
3f1b38     91.0      632463.364896254032
3f24cd     91.0      263963.140398977848
3f2f6e     41.0      164985.367228624265
3f3adf     86.0      239630.168577997480
3f4ca5     64.0      368237.044881352398
3f5074     61.0      231769.520141834684
3f73cc     52.0      377800.027624986542
3f754c     44.0      135972.299057432829
3f81fd     31.0       86023.160951170095
3f85d1     50.0      255394.839286904316
3f9819    119.0      581010.124624123098
3f9bb8     63.0      335466.609818919853
3fac4b     63.0      255573.797577729769
3fb2cb     81.0      430068.846099802817
3fb46a     33.0      173334.641928295023
3fb6dc     57.0      291396.152148782334
3fbf9b     86.0      351104.497135879123
3fc758     55.0      278358.414817773213
3fcb02     85.0      360462.299385362130
3fdf57     34.0      175126.640342516272
3ff67b     78.0      275667.309282892675
3ff68d     92.0      285522.442387449089
3ff8c0     66.0      392307.551803083159
400924    113.0      556724.188548738952
4045ca    115.0      356041.816183261748
40b34c    113.0      375541.132427068835
40b52d     25.0      145242.388195579173
40d427    116.0      605885.083591671311
40dbef     86.0      194882.982324493903
40e308     26.0      101216.420418075460
40e479     87.0      551227.130979391397
40e53f     77.0      362590.670715538727
40eec2     89.0      352119.533151018724
410332     56.0      288322.596034324437
4112e0    120.0      530317.648805978242
412e54    114.0      597683.008483011974
4132f3     85.0      261561.892140232783
415194     59.0      201763.387552479137
415a9e    121.0      669150.613621550379
416c09     55.0      171129.436358836625
4176bc     87.0      338557.479562568420
4179ba     78.0      516752.420797545579
419943     44.0      179148.903878909710
41a208     46.0      267007.486301617697
41c208     97.0      616542.320258153253
41cdc3     65.0      496135.233372257382
41ce08     59.0      186823.782171630941
41db8e     32.0       97001.998329380251
41dbd3    117.0      316985.597455548355
41eb59     92.0      437372.124260565499
41ec46     69.0      325511.355391764955
41ee56     23.0      115305.060073935456
41f060     81.0      463099.356129751599
42003c     40.0      216462.142886971531
420983     56.0      369884.692196029180
4224d9     92.0      340656.430475243658
422be6     73.0      400708.228657065250
423cee     70.0      374750.744462975708
424392    114.0      731323.413120095036
424f14     74.0      328822.953716645716
4263bb     39.0      304990.047736837994
4279c6     54.0      251242.003310129541
429ef2     67.0      317048.436575149593
42a01d     51.0      167442.527780930948
42b2b0     98.0      715083.938907848205
42d935    106.0      470197.781703087094
42dd43     69.0      224736.060938015231
42deac    101.0      519770.258739116951
42df5e    104.0      740157.344704784802
42f715     31.0      107767.666662032949
42ff0b     51.0      386374.957836060203
430775     92.0      291116.821535314899
4321d9     58.0      165091.626540874073
4325ce     71.0      319673.607270179957
432772     47.0      229561.807976611366
4328ba    109.0      316583.156017820060
4337be     36.0      221351.566972323868
434389     87.0      274587.307295746461
434d79     64.0      420861.077738130582
434d9f     80.0      325544.539707393735
4368de     54.0      173788.541767923045
4371c7     83.0      352663.022340421740
437ac6     25.0      187198.721529995033
438263    121.0      381890.341624959023
438a7c     86.0      447107.568194374559
438e33     95.0      362778.365558526653
43980f     86.0      492091.603803915554
439d04     23.0      152331.146195919981
43a368     75.0      357182.767891647178
43aa5d     60.0      216634.617423733085
43b357     65.0      286186.357085179305
43cc7a     32.0      139512.478788773937
43de5a     75.0      173386.557098407910
43e526     87.0      466765.562869264162
43e656    109.0      547797.350374240195
440977    104.0      488911.465154438978
440a18     96.0      317748.729426780774
441311     63.0      223725.831164061034
442dbd    103.0      520313.862222196709
442eb8     47.0      298565.498440811934
44435b     92.0      494282.548019188165
445792     76.0      229529.801604357286
446386     60.0      387850.969209696748
44685e    116.0      465336.021630192292
44761e    105.0      494176.892804638599
44a218     29.0      174398.873656836804
44a986     83.0      411438.390354522737
44d5b6    116.0      318018.791449751996
44dcff    108.0      283904.068232275196
44dd1f     78.0      253437.750321156898
44e8cb     75.0      196928.426100023149
44e929     84.0      398593.144168090483
4529a5    102.0      325077.926866655529
4569f4    103.0      235691.063861143863
456ba1    120.0      563295.927649493911
457461     80.0      572518.395042243996
457b7c     48.0      222310.516648473626
4581e8     91.0      316267.310155985411
458aa6    106.0      449090.117441162874
45931b    105.0      543806.593119480414
459c9e    111.0      684493.402609328972
45b2a7    115.0      568189.158004408586
45bffa     74.0      340596.424302381463
45c50a    105.0      311583.860889309668
45d46f     44.0      262727.283506714099
45f069    103.0      323665.600488751719
45fe52    100.0      450629.162279773154
4604e3     76.0      432660.007143133436
4611ab     50.0      190258.459296612331
461825     41.0      267698.172665563819
461999     36.0       94931.261318268735
4631fa    104.0      437213.392044733977
463300     96.0      409089.882632734021
4645a4     50.0      177204.428149578860
4660c1    120.0      619362.062411628314
4675d6     59.0      226373.855316022557
46782f    121.0      621205.825360517483
467bdf     64.0      256187.651336040319
467d84    118.0      439416.701175599999
4680e3     93.0      240131.471746483090
468c2f     93.0      449571.795736210304
469aa2     86.0      361717.699323304987
469fe9     45.0      118271.481863625857
46b451     74.0      251733.478635524632
46b8f3     73.0      264206.511640827812
46ba00     63.0      210246.451249179867
46bb98     54.0      328637.654750912159
46bfb6     60.0      394783.180765710364
46c3ac     46.0      245704.276688413811
46c440     69.0      167797.900848039833
46d420     89.0      361303.152829118189
46e0eb     91.0      515716.968247282144
471959    108.0      334327.018377689528
47250a    105.0      633949.461491576280
47265a     53.0      260451.172480775276
473a46     57.0      300840.307854126266
4744ad    105.0      675700.157908052206
475af1     90.0      238182.147931699874
4768c6     52.0      330405.610948287009
477594     96.0      378432.288282686379
47826a    112.0      473723.198485165834
4786e2     25.0      109411.180364971864
478bd4     93.0      518121.539215938130
47adc4     53.0      221262.087004591507
47bb07     78.0      214655.122306574456
47be11     68.0      274820.581763174210
47d1c1    111.0      372606.346488945477
480849    104.0      487124.308801986917
4839c4     53.0      199284.263765304378
483d1c     80.0      178536.402638697880
484652     59.0      266412.640509554010
48477c    103.0      484220.287185166439
484b44     66.0      281022.944712077326
484eee     30.0      135692.207018426911
4854cb     83.0      530732.661358784884
4854fa    112.0      658589.001601303113
485eb8    114.0      536303.497343989089
488833     26.0      113655.755118004308
489e7b     65.0      348272.934903563117
48adcb     31.0      144433.893223819934
48bc83     61.0      199747.090748761315
48c066     76.0      437633.256011425983
48c492     43.0      235411.751553631504
48c69a    118.0      703571.589810119825
48c93d    109.0      304145.500152741966
48e86e     78.0      251467.742716042732
490211     28.0       85286.313830850893
490a7e     33.0      228190.291145551950
490ea9    109.0      621454.007249011076
4922f9    120.0      580860.317970208824
492e8c     41.0      270699.314579002210
492fd5    113.0      536852.645062990137
494dbf     52.0      318863.775047513540
4955c3    112.0      693339.920645007398
495bba     41.0      256854.072150604363
496b71     56.0      292073.299807094678
498354     22.0       97316.356369931367
49aa40    121.0      757633.983788842685
49cc0f     59.0      242125.323097167362
49db7c     52.0      331968.686386623129
49e2ae     26.0      144001.142425266211
49e5be     22.0      156034.842233131814
49f1b9    114.0      774991.889819703763
49fc32     42.0      131936.287812715309
49fe7a    108.0      589997.272548728273
4a09a0     85.0      248942.110006605275
4a138e    108.0      574263.497105236398
4a1cad     45.0      220005.498884314118
4a1e6c     82.0      436558.848692557483
4a3509     33.0      241059.973599011224
4a49a0     78.0      324498.879820150323
4a49c1     32.0      193647.372269005573
4a53ab    114.0      434026.081588898029
4a58c8     40.0      145699.755901652097
4a5da9     74.0      530742.854671413894
4a5fcc     77.0      325974.179835374875
4a6613     43.0      123132.244230333017
4a7646    118.0      436343.174445175100
4a7903    120.0      329596.483438709576
4a8b3e     39.0      145226.770200678671
4a8df1     96.0      370736.359170601412
4a8e82     27.0      150821.618856992282
4aa0df     36.0      203209.824184670113
4ab518     51.0      260576.427192276082
4ab9a7     51.0      371012.101053681457
4ac353     43.0      219985.307712288748
4ae0f7     65.0      150458.574207115162
4ae26d     23.0       97934.491138029014
4ae7ec     77.0      294372.611706383119
4af0d1    114.0      512955.310246116540
4af8d3    106.0      426918.067859553092
4b251a     26.0      103068.487434101669
4b2548     92.0      478836.155571185693
4b2d73     28.0      120658.525261274612
4b37e5     84.0      513816.548139386054
4b406d     32.0      139861.263114973670
4b70f4     57.0      239456.110797491303
4b7732     56.0      218407.996607308887
4b776c    119.0      778097.481706183637
4b79cc    119.0      773615.007763424073
4b7c28     69.0      344390.035629864258
4b84f2     89.0      435703.814864843618
4b8b39     81.0      600091.278723966912
4b8d9f     96.0      626113.497121402062
4b9fd8     59.0      297702.652183614380
4bae7f     96.0      220189.131837445428
4bb831     88.0      392957.679064670810
4bb9c0     35.0      146061.029322062037
4bc34c    116.0      485981.510328794131
4bf8bc     67.0      315709.828479670279
4c0fda     68.0      240406.904571766383
4c11b1     37.0      264219.382525860798
4c13e4    100.0      380402.865423534298
4c14e7    106.0      405399.076421126898
4c2e91    106.0      439933.232197149773
4c4222    110.0      578360.011624202365
4c43ce     89.0      400070.982783714542
4c6360     27.0       73514.715751861018
4c74d5     56.0      236164.896728130436
4c8f93     82.0      318844.945636676915
4c9304     85.0      226641.235258532106
4ccc19    106.0      501521.069437808765
4cce4d     28.0      111356.551814948747
4cce58     52.0      202446.648360390100
4cdcf6     94.0      351487.974041463283
4cdd6f     62.0      377037.618427256413
4ce42c    111.0      328831.518500142731
4cf4cd    108.0      373136.268074694206
4cf8db    103.0      585109.225313738338
4cfe8c     30.0      116374.003531227252
4cff4b    106.0      656263.271899024840
4d03fb     70.0      248123.015274856793
4d3b13     84.0      311662.100403216551
4d5e5b     56.0      214393.189487930387
4d7b85     42.0      157033.886582611536
4d7ff2    102.0      275186.558213390876
4d9e1d    121.0      192047.865445045696
4dbfc4     70.0      388940.866967518814
4dd545     48.0      318417.625931088580
4dd5c1    107.0      817579.184392123250
4de40e    119.0      388213.342770617804
4de8d4     89.0      395719.457294568303
4ded48     32.0      119407.598994358486
4df6a7     39.0      204222.439908768079
4e02b9     36.0      237732.972480540251
4e03f0     80.0      323430.070776225475
4e098c     45.0      212952.185824976827
4e3924     37.0       95314.041805425280
4e4437     51.0      136629.208425449615
4e5f7c    120.0      463894.815603487717
4e74d0    116.0      535075.977752040140
4e7f53    117.0      315785.574601753091
4e8b32    100.0      656595.459400438936
4e8d9f     50.0      274731.626834242605
4e9297     43.0      251991.955826544727
4e96b2     38.0      139337.898238394002
4e9c2a     85.0      369024.275438096025
4e9e7c     82.0      275959.664189857373
4eb550     75.0      286854.744169890648
4ec48e     74.0      319729.192945526738
4ee2c8     63.0      450766.649698799360
4ee7bb     24.0      106754.010730902999
4ef9a2    107.0      532192.098237307742
4f0988    120.0      653710.702234826633
4f2c93    114.0      377885.822627918096
4f3a27     48.0      231606.210160004615
4f3ef9     98.0      330107.324784748314
4f49e5     47.0      200735.600433548068
4f6dd6     31.0      113343.788272984821
4f6f21     77.0      438014.410798509605
4f7316     80.0      552144.546750901267
4f8f86     36.0      206569.844200836465
4fd189    118.0      458833.348862971296
4fd4e3     48.0      190057.153740966023
4febc3     32.0      196870.237430954177
500ada     63.0      327344.849533972680
500c5e     90.0      426167.053116149153
5011d9     39.0      156487.114424263797
501b8b     32.0      104494.900607381191
504316    118.0      750708.987321864115
507209    101.0      372685.198354880442
50863c     97.0      306344.423909417121
5089e0     74.0      269491.760660988162
5095c7    121.0      907076.075201845495
509ec0     27.0      132057.056846007792
50adb0    116.0      250965.638780210167
50ba26     98.0      573729.958860643441
50bde7     43.0      285586.315563677927
50bfc1     98.0      375708.349933050573
50d5fe     86.0      472237.842102607479
50db00     94.0      629422.884697353235
50dd25     79.0      202258.953685988672
50eb29     42.0      273411.685878650052
50ed34     85.0      514298.659986599116
50f05e     59.0      266580.001286743907
50f32a     39.0      212960.285361537302
50f35c     98.0      619521.255688334000
50fe20     26.0      154708.648552133644
511491     88.0      384222.786350884999
511e10     65.0      448508.827069647377
511f4d    113.0      583390.180078182486
5121e9     70.0      431163.916055671114
5124a5    116.0      381535.541425943433
513600     83.0      308487.467883605626
513ffc     48.0      353873.122010496736
514569     29.0      125498.237101122606
515e88     97.0      515577.198922719050
516a4d     39.0      177826.909742544260
517119     96.0      578374.314127379446
517931    110.0      687489.357665736345
517d06     39.0      149711.266620795213
51871f     32.0      168895.841523756448
518d13    101.0      246739.008250257146
519fb6     42.0      175319.137156544282
51a275     30.0      180878.831045106985
51c585    102.0      248627.505690098857
51ca93     76.0      321397.895561894809
51d12c     72.0      244688.590060146729
51d42b     40.0      176487.181691346341
51ef18     55.0      318387.811924408365
51f185     93.0      480120.715222450439
51f749    113.0      356923.823606653197
51f793     31.0      183980.610204243538
5200fc     87.0      509023.045322021120
5203f5     49.0      237634.751306838501
52240e     93.0      403599.931132528407
523678     68.0      235004.094141260633
5237b9    117.0      638749.001073538908
52419c     33.0      109419.375646715111
524322     88.0      575958.977379681775
52893b     33.0      120632.017240999950
5299a9     69.0      365263.572565382987
52b0f5    103.0      448115.103504045750
52b114     82.0      577683.650537020992
52b1b7     56.0      366264.484192498785
52b306     61.0      290835.360554804094
52c71b    113.0      229639.822633314703
52d51f     26.0      108022.520385812313
52e14e     54.0      302249.647747439158
52e87b     35.0      185353.122405093512
530140     50.0      266471.653610941023
530315     37.0      244512.331018554250
531c01     78.0      512851.442277659604
531cfd    113.0      309660.423295002547
5350c2    104.0      465214.570301344094
535ea9     92.0      713539.199972490198
536603     50.0      243805.271133851871
536bc0     34.0      177132.825782807398
53728e     85.0      296328.679046075849
53905d     53.0      248254.126931770908
53af8d     60.0      289415.731496716151
53bdad     95.0      463483.451654358709
53dbf2     40.0      112434.933328185929
53f9c5     23.0      163060.266734574427
540038    112.0      719993.787099368172
541612     55.0      129823.156495584990
546e55     28.0      157587.397733801656
547740     57.0      261863.054211505456
5481fd     62.0      369687.837053868745
548d2d    102.0      553650.390801070374
548f5b     65.0      234547.109774252691
54b5ea    121.0      671478.739131458336
54bfc5     61.0      243494.914255902724
54c08f     53.0      316740.285894370929
54e08b     31.0      107145.842080686518
54f09d     35.0       83830.514461591854
54f1ec    106.0      600629.360821921844
54f535     69.0      423512.538059641141
54f7b6    111.0      457252.904189400666
54f901     86.0      175264.493279427028
54fda8     81.0      566409.694801926147
5504b9    104.0      368202.171915398445
5505e6     77.0      339256.407606237161
5516ac     35.0      210531.950210619834
551eb8     92.0      247876.520551705005
553f5c     87.0      429009.301614418509
554adb     36.0      245010.533210710099
554f07     26.0      169245.008226983889
555bae     35.0      228702.535092582169
55617e     54.0      215838.753020070319
556466     27.0      147869.913639838400
5568b5     82.0      340394.082956230559
5570b6    118.0      810252.699288927135
55792b     31.0      149157.394098493940
558b69     60.0      179155.596052492067
558c8f     81.0      427249.686010440812
5596c4    100.0      431597.658345451113
559fb4     46.0      185389.450298757205
55a7f8     56.0      379994.874852705281
55bda0     40.0      178280.323864045320
55d281    106.0      371880.575783202949
55d2f1     25.0      120124.612233072985
55d7fa    116.0      413637.842035798938
55df08    111.0      428505.301641938859
55e003    112.0      460577.933982634044
55e94f     88.0      385850.610158578027
55f755     82.0      344803.253663607582
560579     26.0      163003.935859934718
5622a8     90.0      555028.242667945917
56295d    113.0      809032.139700199012
562d9f     27.0      172862.063166950335
5630d2    107.0      256334.095608713746
563a00     79.0      552646.488320845529
563b45     67.0      249006.792898547457
565c3f     39.0      232852.078623160516
5667ce     63.0      178051.159386441665
566ce5     84.0      311365.419907519012
56721c     74.0      412727.377838144836
56745b     34.0      157308.639423063170
5698f3    103.0      587554.270924373413
569fa7     33.0      180121.337105450686
56c727    118.0      540462.406562496326
56eb79    121.0      544090.621253381833
56f82a     48.0      138609.038913721859
572fd8     47.0      226231.326865069947
