# y : intensity
# label : detector calibration 28. 11. 2015
#time y3 y1 y2 y4
5.52 -0.9153 -0.8564 0.9078 -0.4828
5.53 -0.9736 -0.9867 0.2625 -0.4504
5.54 -0.876 -1.2097 -0.3873 -0.4847
5.55 -0.914 -1.241 -0.5756 -0.4656
5.56 -0.7826 -1.3384 -0.2199 -0.4719
5.57 -0.705 -1.2045 0.4591 -0.4291
5.58 -0.5977 -1.4651 1.1086 -0.4903
5.59 -0.563 -1.3121 1.3664 -0.4724
5.6 -0.4435 -1.2897 1.1711 -0.5569
5.61 -0.2786 -1.4831 0.4683 -0.5599
5.62 -0.1092 -1.2761 -0.2799 -0.5938
5.63 0.0452 -1.3689 -0.6751 -0.6761
5.64 0.1747 -1.1358 -0.6138 -0.6647
5.65 0.32 -1.1803 0.0061 -0.7263
5.66 0.4479 -1.0186 0.6566 -0.84
5.67 0.5791 -0.8542 1.1567 -1.0273
5.68 0.621 -0.7649 1.115 -1.0792
5.69 0.7282 -0.62 0.664 -1.1203
5.7 0.7892 -0.4247 -0.1088 -1.2944
5.71 0.7589 -0.3256 -0.6639 -1.5182
5.72 0.817 -0.1727 -0.8708 -1.4144
5.73 0.6878 -0.0095 -0.4354 -1.7299
5.74 0.6096 0.1303 0.2756 -1.8581
5.75 0.5769 0.2711 0.8566 -1.6651
5.76 0.469 0.4582 1.0729 -1.9553
5.77 0.3041 0.5547 0.77 -1.9133
5.78 0.1539 0.7312 0.0816 -1.9897
5.79 -0.0287 0.8599 -0.6487 -2.362
5.8 -0.2316 0.8374 -1.0084 -2.4699
5.81 -0.4339 0.8882 -0.8248 -2.4698
5.82 -0.6132 1.0827 -0.1797 -2.3218
5.83 -0.75 1.1598 0.5357 -2.8335
5.84 -0.9884 1.1474 0.9714 -2.6467
5.85 -1.1794 1.1825 0.775 -2.5332
5.86 -1.2203 1.0063 0.274 -3.0035
5.87 -1.3983 1.0873 -0.4159 -2.8135
5.88 -1.4437 0.9013 -1.0507 -2.8349
5.89 -1.3722 0.9322 -1.0996 -2.8069
5.9 -1.4224 0.8223 -0.5413 -2.7535
5.91 -1.5963 0.8037 0.1353 -2.7127
5.92 -1.6323 0.6494 0.722 -2.7088
5.93 -1.52 0.5425 0.8547 -2.9965
5.94 -1.4376 0.3752 0.4694 -2.8283
5.95 -1.3175 0.2759 -0.1946 -2.506
5.96 -1.3151 0.1236 -0.892 -2.735
5.97 -0.9957 -0.0138 -1.0538 -2.4065
5.98 -0.9688 -0.1437 -0.8794 -2.2861
5.99 -0.7434 -0.275 -0.2302 -2.307
6.0 -0.6826 -0.4255 0.4381 -2.1321
6.01 -0.5537 -0.4855 0.7903 -2.0552
6.02 -0.3375 -0.6667 0.6029 -1.757
6.03 -0.2082 -0.7369 0.066 -1.829
6.04 -0.0959 -0.7643 -0.6574 -1.5947
6.05 -0.0007 -0.8572 -1.1552 -1.4884
6.06 0.0852 -0.869 -1.0519 -1.3256
6.07 0.1287 -0.8155 -0.6379 -1.1619
6.08 0.1574 -0.9777 0.1425 -0.9875
6.09 0.1929 -0.9602 0.7197 -0.7464
6.1 0.1402 -0.8573 0.7969 -0.5955
6.11 0.0968 -0.7429 0.3612 -0.4456
6.12 0.0315 -0.6552 -0.3384 -0.3156
6.13 -0.0705 -0.6426 -1.0525 -0.183
6.14 -0.1769 -0.5047 -1.273 -0.0745
6.15 -0.3069 -0.4494 -0.9142 0.0513
6.16 -0.5195 -0.2648 -0.1639 0.1562
6.17 -0.6174 -0.1346 0.5634 0.279
6.18 -0.9008 -0.0039 0.7816 0.3906
6.19 -1.0295 0.1311 0.5845 0.467
6.2 -1.2752 0.2973 0.0173 0.4765
6.21 -1.4129 0.4737 -0.6276 0.5262
6.22 -1.38 0.6321 -1.0363 0.5889
6.23 -1.67 0.7871 -0.9213 0.5982
6.24 -1.6711 0.8349 -0.4269 0.6655
6.25 -1.8713 0.8836 0.3289 0.6831
6.26 -1.9876 1.1593 0.8951 0.6241
6.27 -1.8872 1.1074 0.8346 0.6962
6.28 -1.8519 1.1783 0.3711 0.6582
6.29 -1.9998 1.3205 -0.2819 0.5649
6.3 -1.9971 1.3914 -0.8818 0.5381
6.31 -1.8199 1.4155 -0.9235 0.4577
6.32 -1.7745 1.2499 -0.5767 0.445
6.33 -1.5862 1.2828 0.1022 0.3724
6.34 -1.4711 1.1191 0.7146 0.2902
6.35 -1.3458 1.2609 0.9871 0.1933
6.36 -1.1194 1.1464 0.7335 0.1133
6.37 -0.9359 0.8893 0.1499 0.0347
6.38 -0.6842 0.7828 -0.5556 -0.0562
6.39 -0.5969 0.7187 -0.8439 -0.1549
6.4 -0.427 0.4704 -0.7226 -0.2377
6.41 -0.2465 0.2955 -0.0701 -0.3391
6.42 -0.1251 0.1222 0.6092 -0.3938
6.43 -0.0094 -0.0836 1.0669 -0.5679
6.44 0.0784 -0.2798 1.0665 -0.6198
6.45 0.1562 -0.4456 0.6347 -0.6307
6.46 0.2089 -0.64 -0.0681 -0.8288
6.47 0.193 -0.9658 -0.6453 -0.7536
6.48 0.2064 -1.0247 -0.6715 -0.8671
6.49 0.1729 -1.3324 -0.1861 -0.954
6.5 0.1055 -1.5252 0.5932 -0.9406
6.51 0.0121 -1.611 1.2437 -1.0287
6.52 -0.1011 -1.5541 1.2729 -1.0026
6.53 -0.2009 -1.6546 1.1135 -1.0919
6.54 -0.3769 -1.9378 0.4523 -1.1778
6.55 -0.4923 -1.9503 -0.2138 -1.1247
6.56 -0.6609 -2.0034 -0.5001 -1.0674
6.57 -0.8252 -2.1604 -0.2492 -1.0142
6.58 -0.9793 -1.9149 0.39 -1.0813
6.59 -1.124 -1.9019 1.1003 -0.9709
6.6 -1.1207 -1.863 1.5024 -1.0518
6.61 -1.2841 -1.6708 1.6296 -0.8791
6.62 -1.4232 -1.7417 0.91 -0.8142
6.63 -1.3594 -1.4222 0.2657 -0.8989
6.64 -1.423 -1.3515 -0.2034 -0.8149
6.65 -1.4352 -1.2447 -0.1929 -0.7592
6.66 -1.2592 -0.965 0.3558 -0.7065
6.67 -1.2751 -0.7818 1.0863 -0.5705
6.68 -1.3298 -0.5368 1.849 -0.5277
6.69 -1.0526 -0.29 1.9486 -0.4701
6.7 -0.9125 -0.0526 1.3734 -0.4787
6.71 -0.8421 0.1931 0.7642 -0.4043
6.72 -0.6226 0.3822 0.1771 -0.3643
6.73 -0.4614 0.6862 -0.0257 -0.2931
6.74 -0.3136 0.8475 0.2753 -0.2819
6.75 -0.087 1.0631 0.8863 -0.2625
6.76 0.101 1.4217 1.6077 -0.2253
6.77 0.2644 1.4125 2.1099 -0.2289
6.78 0.4296 1.7849 1.8502 -0.2224
6.79 0.6023 1.9583 1.362 -0.1972
6.8 0.8111 1.8715 0.5925 -0.2437
6.81 0.9643 2.133 0.2145 -0.2636
6.82 1.1065 1.9779 0.3059 -0.257
6.83 1.0132 2.0339 0.8747 -0.3308
6.84 1.2304 2.0431 1.5093 -0.349
6.85 1.2453 2.382 2.1222 -0.4246
6.86 1.052 2.3437 2.11 -0.5079
6.87 1.1397 1.9492 1.9019 -0.5609
6.88 1.1236 1.9664 1.1936 -0.6848
6.89 0.9767 2.0566 0.5369 -0.6814
6.9 0.8955 1.8101 0.4441 -0.7795
6.91 0.8273 1.5054 0.727 -0.9327
6.92 0.6535 1.4474 1.5331 -1.1215
6.93 0.5071 1.2022 1.9726 -1.0582
6.94 0.3605 1.1035 2.6902 -1.2626
6.95 0.2459 0.9241 2.1348 -1.4688
6.96 0.1148 0.7282 1.7793 -1.5302
6.97 0.0138 0.5219 0.9772 -1.5049
6.98 -0.0789 0.3292 0.5743 -1.7179
6.99 -0.1451 0.1262 0.697 -1.9399
7.0 -0.1932 -0.0977 1.3816 -1.967
7.01 -0.247 -0.28 2.1342 -2.1364
7.02 -0.2558 -0.4421 2.58 -2.0148
7.03 -0.1978 -0.6038 2.4173 -2.0036
7.04 -0.1511 -0.8152 2.1724 -2.4382
7.05 -0.0767 -1.0472 1.2737 -2.2128
7.06 0.0312 -1.1685 0.877 -2.4837
7.07 0.1663 -1.3639 0.6977 -2.6118
7.08 0.3289 -1.367 1.1746 -2.5835
7.09 0.4492 -1.5716 2.004 -2.2622
7.1 0.6131 -1.437 2.3944 -2.5309
7.11 0.8278 -1.6592 2.8606 -2.3641
7.12 1.0629 -1.4776 2.5801 -2.3659
7.13 1.2371 -1.7098 1.6899 -2.4082
7.14 1.3511 -1.4996 1.1134 -2.4979
7.15 1.7603 -1.6277 0.7929 -2.2301
7.16 1.793 -1.6657 0.8826 -2.1541
7.17 1.7978 -1.3611 1.6347 -1.9909
7.18 2.1741 -1.3847 2.279 -1.9998
7.19 2.0972 -1.2805 2.6065 -1.7646
7.2 2.333 -1.1956 2.8295 -1.972
7.21 2.2311 -1.3058 2.1879 -1.5844
7.22 2.5305 -1.0674 1.3301 -1.4564
7.23 2.5017 -0.9487 0.8012 -1.5149
7.24 2.5744 -0.9594 0.788 -1.2437
7.25 2.3239 -0.8257 1.3197 -1.0921
7.26 2.3866 -0.6927 2.0161 -1.028
7.27 2.3368 -0.5583 2.5479 -0.7299
7.28 1.9528 -0.4892 2.8242 -0.6259
7.29 1.7239 -0.4283 2.2934 -0.4748
7.3 1.9118 -0.3028 1.5006 -0.2933
7.31 1.6715 -0.2397 0.896 -0.1357
7.32 1.4503 -0.1397 0.6461 0.0068
7.33 1.3642 -0.071 1.0163 0.1426
7.34 1.1997 0.0031 1.5741 0.3241
7.35 1.0428 0.0738 2.3404 0.4033
7.36 0.9896 0.1215 2.5511 0.5368
7.37 0.8622 0.2026 2.4939 0.7361
7.38 0.874 0.2461 1.9979 0.8408
7.39 0.7323 0.269 1.1904 0.9446
7.4 0.7179 0.3137 0.6796 0.9306
7.41 0.8159 0.3548 0.6109 1.1288
7.42 0.9304 0.387 1.1469 1.0744
7.43 1.0132 0.4487 1.976 1.0891
7.44 1.077 0.4371 2.1827 1.1312
7.45 1.1571 0.5599 2.6922 1.1964
7.46 1.3215 0.5057 1.8608 1.263
7.47 1.3381 0.5509 1.3225 1.1746
7.48 1.7824 0.5911 0.7157 1.3158
7.49 1.9571 0.6705 0.3902 1.1838
7.5 1.8964 0.6645 0.6663 1.2662
7.51 2.2245 0.7383 1.3952 1.2155
7.52 2.4313 0.8376 2.1721 1.124
7.53 2.4138 0.8341 2.2179 1.2207
7.54 2.6421 0.8364 1.9583 1.1121
7.55 2.7714 0.9191 1.3372 0.8977
7.56 2.8315 1.1141 0.706 0.9229
7.57 3.1022 1.1676 0.2521 0.8791
7.58 2.6624 1.1465 0.297 0.7781
7.59 2.6917 1.2264 0.8778 0.6225
7.6 2.9691 1.1608 1.5866 0.6219
7.61 2.7173 1.3082 2.1125 0.5318
7.62 2.8955 1.225 2.1596 0.4325
7.63 2.7909 1.3611 1.461 0.3353
7.64 2.4204 1.2675 0.7452 0.2287
7.65 2.2657 1.1925 0.1031 0.1684
7.66 2.3603 1.3241 -0.0667 0.0851
7.67 2.085 1.1405 0.2452 0.0189
7.68 1.9399 1.2462 0.9659 -0.0455
7.69 2.0111 1.0528 1.4735 -0.1019
7.7 1.6765 1.0623 1.8985 -0.1591
7.71 1.5318 0.8821 1.5594 -0.1928
7.72 1.3142 0.9502 0.8036 -0.2393
7.73 1.1885 0.7588 0.0416 -0.2535
7.74 0.9855 0.6209 -0.3568 -0.2463
7.75 1.0654 0.511 -0.2389 -0.2641
7.76 0.9467 0.3407 0.2872 -0.2986
7.77 0.9017 0.1456 0.9493 -0.2845
7.78 0.9159 -0.0342 1.5485 -0.2319
7.79 0.8203 -0.2053 1.3361 -0.236
7.8 0.9271 -0.4167 0.7451 -0.1831
7.81 0.8693 -0.6056 0.0226 -0.1454
7.82 0.9427 -0.8958 -0.5874 -0.1159
7.83 1.195 -1.0701 -0.6858 -0.0763
7.84 1.1936 -1.1663 -0.315 -0.0153
7.85 1.3446 -1.4719 0.3598 0.0358
7.86 1.6796 -1.5758 0.957 0.0969
7.87 1.6635 -1.7479 1.2138 0.1546
7.88 1.6644 -1.8775 0.8154 0.2224
7.89 1.7833 -1.965 0.0235 0.2989
7.9 2.0234 -2.3355 -0.696 0.3259
7.91 2.3869 -2.4524 -0.9532 0.4103
7.92 2.3167 -2.2528 -0.8658 0.492
7.93 2.3094 -2.2314 -0.2816 0.4954
7.94 2.2283 -2.5826 0.3862 0.5116
7.95 2.6853 -2.2702 0.7487 0.5354
7.96 2.5845 -2.4281 0.6609 0.6311
7.97 2.6241 -2.3513 0.0305 0.6499
7.98 2.3335 -2.3522 -0.6905 0.6506
7.99 2.4453 -2.3443 -1.3669 0.7474
8.0 2.2586 -1.9769 -1.3391 0.6503
8.01 2.3019 -1.9364 -0.8998 0.6536
8.02 1.86 -1.8331 -0.2016 0.7062
8.03 1.9389 -1.5079 0.3339 0.5946
8.04 1.7444 -1.1242 0.4447 0.6303
8.05 1.4949 -0.9115 0.0216 0.525
8.06 1.3371 -0.7882 -0.6499 0.4743
8.07 0.9533 -0.4503 -1.5082 0.4128
8.08 0.7779 -0.1486 -1.7707 0.3541
8.09 0.6689 0.1201 -1.3551 0.2853
8.1 0.464 0.4535 -0.8364 0.1945
8.11 0.3407 0.6868 -0.1333 0.1119
8.12 0.1941 1.0818 0.176 0.0136
8.13 0.1122 1.2622 -0.0219 -0.0849
8.14 0.0291 1.5871 -0.6748 -0.1848
8.15 -0.0203 1.7688 -1.4787 -0.2747
8.16 -0.0382 2.1813 -1.7469 -0.3914
8.17 -0.0343 2.208 -1.9391 -0.5069
8.18 -0.0042 2.6637 -1.3453 -0.7
8.19 0.0559 2.6026 -0.6253 -0.7048
8.2 0.1324 2.8061 -0.1737 -0.8214
8.21 0.2267 2.5536 -0.1156 -0.8624
8.22 0.3646 3.058 -0.5738 -0.9822
8.23 0.4375 2.8013 -1.3215 -1.1283
8.24 0.627 2.7612 -2.0907 -1.1129
8.25 0.7958 3.0675 -2.1956 -1.2372
8.26 0.9098 2.7374 -1.9752 -1.4426
8.27 1.0967 2.781 -1.0925 -1.425
8.28 1.0951 2.5939 -0.5887 -1.4708
8.29 1.2297 2.2022 -0.2989 -1.3572
8.3 1.4092 2.3621 -0.5691 -1.6584
8.31 1.4778 2.0551 -1.0785 -1.3857
8.32 1.3134 1.6114 -1.7716 -1.4904
8.33 1.3638 1.4548 -2.487 -1.6125
8.34 1.5502 1.1567 -2.3584 -1.4722
8.35 1.4983 0.9964 -1.7243 -1.4872
8.36 1.2993 0.6222 -0.9365 -1.3373
8.37 1.1681 0.3292 -0.4587 -1.43
8.38 1.0972 0.0302 -0.4838 -1.2936
8.39 0.8816 -0.2863 -1.1021 -1.0593
8.4 0.7424 -0.6115 -1.814 -1.1
8.41 0.6041 -0.7935 -2.1008 -0.8817
8.42 0.4228 -1.1608 -2.5625 -0.8865
8.43 0.2236 -1.3486 -2.1427 -0.6239
8.44 0.0265 -1.4818 -1.376 -0.5774
8.45 -0.1643 -1.9015 -0.8091 -0.4085
8.46 -0.3264 -1.94 -0.4763 -0.2487
8.47 -0.549 -1.9467 -0.8195 -0.101
8.48 -0.7136 -2.2173 -1.3615 0.0615
8.49 -0.8225 -2.2971 -2.3796 0.2448
8.5 -0.9754 -2.5793 -2.3671 0.4046
8.51 -1.041 -2.7207 -2.3991 0.5214
8.52 -1.0207 -2.3869 -1.8186 0.6979
8.53 -1.1253 -2.3254 -1.0573 0.8787
8.54 -1.0627 -2.1828 -0.5399 0.9763
8.55 -1.1425 -2.291 -0.6837 1.2355
8.56 -1.0024 -2.3607 -1.0998 1.409
8.57 -0.9631 -2.3112 -1.9955 1.3933
8.58 -0.8831 -2.0092 -2.3043 1.609
8.59 -0.744 -1.7813 -2.4801 1.6834
8.6 -0.5235 -1.673 -2.2144 1.7388
8.61 -0.3723 -1.3124 -1.2422 1.719
8.62 -0.2506 -1.2722 -0.7286 2.0327
8.63 -0.1087 -0.901 -0.49 2.0383
8.64 0.0467 -0.758 -0.8857 1.9971
8.65 0.1685 -0.4938 -1.7026 2.1803
8.66 0.3181 -0.2876 -2.2234 2.2827
8.67 0.4378 -0.0799 -2.6854 2.2669
8.68 0.5269 0.1396 -2.1054 2.3799
8.69 0.5338 0.3583 -1.4657 2.1229
8.7 0.5721 0.5602 -0.8324 2.1113
8.71 0.5813 0.6879 -0.4418 2.3689
8.72 0.6216 0.8388 -0.5423 2.2854
8.73 0.6225 0.9756 -1.1046 2.0713
8.74 0.5024 1.0841 -1.8412 1.8741
8.75 0.4449 1.3328 -2.1072 2.0971
8.76 0.3526 1.3049 -2.247 2.0127
8.77 0.2024 1.3093 -1.6567 1.9077
8.78 0.0435 1.3276 -0.9746 1.7539
8.79 -0.1122 1.5597 -0.4192 1.5924
8.8 -0.263 1.5356 -0.3118 1.5637
8.81 -0.4672 1.3179 -0.6826 1.6093
8.82 -0.6114 1.2337 -1.3056 1.5152
8.83 -0.8374 1.2523 -1.8309 1.3757
8.84 -0.9593 1.3368 -2.0571 1.3638
8.85 -1.1799 1.1422 -1.7163 1.1154
8.86 -1.1538 1.0252 -1.2277 1.1557
8.87 -1.364 0.9881 -0.5307 1.0811
8.88 -1.2697 0.9137 -0.1444 0.8509
8.89 -1.3234 0.8495 -0.3462 0.8211
8.9 -1.4467 0.6424 -0.9822 0.8038
8.91 -1.4493 0.6062 -1.5559 0.7297
8.92 -1.4785 0.4554 -2.2077 0.7333
8.93 -1.2694 0.3772 -2.0896 0.7033
8.94 -1.2669 0.2776 -1.2406 0.7024
8.95 -1.1635 0.1713 -0.648 0.5747
8.96 -0.9588 0.0888 -0.063 0.5824
8.97 -0.8047 0.0081 -0.0066 0.5644
8.98 -0.6074 -0.0574 -0.4532 0.6587
8.99 -0.4527 -0.1135 -1.195 0.6747
9.0 -0.3234 -0.1525 -1.6693 0.669
9.01 -0.1415 -0.1928 -1.6701 0.6649
9.02 0.0313 -0.2194 -1.4265 0.6631
9.03 0.1965 -0.2227 -0.7071 0.7553
9.04 0.3226 -0.2252 -0.0566 0.7576
9.05 0.4966 -0.203 0.2376 0.8292
9.06 0.5748 -0.2028 -0.0041 0.8493
9.07 0.6891 -0.1805 -0.6676 0.9532
9.08 0.6541 -0.1526 -1.1784 0.9571
9.09 0.7319 -0.124 -1.6571 1.1013
9.1 0.7432 -0.0974 -1.5877 1.1335
9.11 0.6938 -0.0608 -0.8701 1.1364
9.12 0.6575 -0.03 -0.1363 1.1235
9.13 0.5741 -0.0025 0.3411 1.28
9.14 0.4289 0.0252 0.3796 1.2012
9.15 0.3297 0.0443 -0.1283 1.2665
9.16 0.1934 0.0625 -0.8458 1.3609
9.17 0.0387 0.0724 -1.3382 1.3804
9.18 -0.1264 0.0828 -1.4224 1.529
9.19 -0.2655 0.085 -1.0234 1.4619
9.2 -0.4388 0.0663 -0.2338 1.4173
9.21 -0.6062 0.0498 0.3672 1.5037
9.22 -0.739 0.0227 0.6539 1.4421
9.23 -0.7828 -0.0128 0.2917 1.587
9.24 -0.8268 -0.0623 -0.3782 1.4083
9.25 -0.9403 -0.0978 -1.0319 1.3828
9.26 -1.0607 -0.1564 -1.4262 1.4605
9.27 -1.1007 -0.2075 -1.1722 1.3809
9.28 -1.0853 -0.2616 -0.457 1.3207
9.29 -0.9005 -0.3408 0.3335 1.2059
9.3 -0.9764 -0.4246 0.7452 1.0081
9.31 -0.7864 -0.4896 0.6288 0.9474
9.32 -0.7049 -0.5764 0.1344 0.8074
9.33 -0.6027 -0.6595 -0.5906 0.8157
9.34 -0.4089 -0.6312 -1.0062 0.7251
9.35 -0.2359 -0.7239 -1.1564 0.5587
9.36 -0.0473 -0.8681 -0.6009 0.4358
9.37 0.135 -0.781 0.1385 0.3645
9.38 0.3107 -0.9436 0.7818 0.227
9.39 0.464 -0.9435 0.8983 0.0929
9.4 0.7009 -0.966 0.5502 -0.0163
9.41 0.7989 -0.9407 -0.1523 -0.1222
9.42 0.972 -0.9161 -0.8499 -0.2204
9.43 1.0298 -0.7541 -1.0394 -0.3296
9.44 1.1933 -0.8456 -0.778 -0.4298
9.45 1.2501 -0.6508 -0.0921 -0.569
9.46 1.2101 -0.6089 0.5676 -0.5761
9.47 1.3957 -0.6074 1.0495 -0.7579
9.48 1.3851 -0.5246 0.884 -0.7875
9.49 1.2832 -0.4044 0.2306 -0.89
9.5 1.1676 -0.2715 -0.4883 -0.8733
9.51 1.1868 -0.1577 -0.9333 -0.8585
9.52 0.9447 -0.0283 -0.8673 -0.8446
9.53 0.8275 0.0952 -0.3324 -0.8873
9.54 0.7644 0.2265 0.3858 -0.8703
9.55 0.5902 0.3196 1.0154 -0.8912
9.56 0.3713 0.4832 0.9079 -0.8679
9.57 0.2225 0.5972 0.5615 -0.8715
9.58 0.0866 0.6682 -0.1468 -0.7188
9.59 -0.0557 0.8113 -0.8249 -0.6758
9.6 -0.179 0.8176 -0.9271 -0.645
9.61 -0.3008 0.912 -0.6423 -0.5099
9.62 -0.3401 1.0864 0.0666 -0.4134
9.63 -0.4161 0.9831 0.6927 -0.3262
9.64 -0.4532 1.0958 0.9991 -0.1905
9.65 -0.464 1.1414 0.7474 -0.0759
9.66 -0.4585 1.074 0.1565 0.0703
9.67 -0.4017 1.075 -0.5162 0.1903
9.68 -0.3181 1.1307 -0.9723 0.3591
9.69 -0.2369 1.1789 -0.8126 0.4979
9.7 -0.1394 0.9534 -0.2901 0.6686
9.71 -0.0043 0.9259 0.4235 0.8618
9.72 0.1415 0.9428 0.8311 1.0272
9.73 0.309 0.8186 1.0072 1.0999
9.74 0.5132 0.7462 0.4161 1.1515
9.75 0.647 0.5446 -0.3026 1.3546
9.76 0.808 0.4821 -0.923 1.5367
9.77 0.9087 0.3299 -1.0135 1.6983
9.78 1.0707 0.1724 -0.6207 1.9225
9.79 1.2573 0.054 0.0392 2.036
9.8 1.44 -0.0638 0.6951 1.8868
9.81 1.3609 -0.1844 0.9652 2.3168
9.82 1.3685 -0.3129 0.6216 2.0246
9.83 1.5143 -0.4689 -0.0824 2.0944
9.84 1.5235 -0.5265 -0.8329 2.6231
9.85 1.6699 -0.6828 -1.1206 2.3228
9.86 1.5636 -0.7702 -1.0175 2.3734
9.87 1.3972 -0.7543 -0.3925 2.5729
9.88 1.4266 -0.8344 0.2896 2.4903
9.89 1.0897 -0.9464 0.7148 2.6044
9.9 1.1319 -0.8787 0.7168 2.724
9.91 0.8958 -0.805 0.1171 2.7217
9.92 0.6498 -0.878 -0.6799 2.5487
9.93 0.5873 -0.8376 -1.0892 2.6607
9.94 0.3665 -0.7944 -1.3253 2.5227
9.95 0.2008 -0.7211 -0.7662 2.5561
9.96 0.0158 -0.6436 -0.1218 2.1662
9.97 -0.1526 -0.5593 0.4589 2.1138
9.98 -0.2776 -0.4764 0.5752 2.0662
9.99 -0.4154 -0.4156 0.2493 1.9897
10.0 -0.5116 -0.3014 -0.4304 2.1482
10.01 -0.5437 -0.186 -1.0793 1.8939
10.02 -0.6514 -0.0821 -1.3209 1.7418
10.03 -0.6701 0.0339 -1.1385 1.6671
10.04 -0.6631 0.1496 -0.5671 1.5215
10.05 -0.5775 0.2608 0.0928 1.5235
10.06 -0.5209 0.363 0.4449 1.4811
10.07 -0.4828 0.4583 0.3555 1.2912
10.08 -0.3888 0.5288 -0.249 1.3709
10.09 -0.2272 0.6255 -1.0131 1.2486
10.1 -0.1055 0.5947 -1.5123 1.0644
10.11 0.0397 0.661 -1.6206 1.0519
10.12 0.1795 0.7305 -1.0641 1.0693
10.13 0.3201 0.6973 -0.3698 0.9148
10.14 0.5104 0.733 0.1868 0.9505
10.15 0.6005 0.6803 0.2838 0.8478
10.16 0.7358 0.6871 -0.125 0.8833
10.17 0.7754 0.5388 -0.9178 0.8237
10.18 0.8602 0.4559 -1.3764 0.8496
10.19 0.9017 0.3788 -1.8847 0.7622
10.2 1.0324 0.2852 -1.3748 0.7689
10.21 0.9197 0.2209 -0.8688 0.895
10.22 0.8454 0.0831 -0.1474 0.8914
10.23 0.8956 -0.0419 0.1704 0.8875
10.24 0.8089 -0.1906 -0.0301 0.9222
10.25 0.7385 -0.311 -0.6712 0.8925
10.26 0.5665 -0.4236 -1.5218 0.9772
10.27 0.3721 -0.5426 -1.9801 0.9273
10.28 0.207 -0.7606 -1.669 1.1187
10.29 0.0316 -0.7905 -1.3074 1.0944
10.3 -0.1505 -0.9055 -0.5859 1.2823
10.31 -0.3849 -1.0222 -0.0256 1.2255
10.32 -0.6108 -1.1668 0.0079 1.3573
10.33 -0.7452 -1.1547 -0.4321 1.3034
10.34 -0.9948 -1.2523 -1.2444 1.3081
10.35 -1.0823 -1.2009 -1.7857 1.4101
10.36 -1.2318 -1.3072 -2.0949 1.318
10.37 -1.28 -1.1457 -1.5342 1.5986
10.38 -1.4904 -1.1778 -0.8799 1.6156
10.39 -1.4524 -1.0655 -0.2711 1.4741
10.4 -1.4513 -1.1094 -0.0252 1.6605
10.41 -1.6323 -0.8782 -0.2942 1.6772
10.42 -1.5265 -0.8757 -0.9437 1.6426
10.43 -1.4519 -0.7101 -1.7435 1.5001
10.44 -1.5795 -0.5133 -2.1248 1.4154
10.45 -1.4719 -0.4286 -1.7308 1.3609
10.46 -1.3203 -0.2021 -1.3012 1.3897
10.47 -1.1581 -0.0276 -0.6062 1.3728
10.48 -1.1281 0.153 -0.1242 1.4242
10.49 -0.9804 0.3406 -0.1561 1.2264
10.5 -0.8962 0.5302 -0.6832 1.0671
10.51 -0.663 0.7854 -1.3544 1.1738
10.52 -0.5892 1.0502 -1.7562 1.0441
10.53 -0.4651 1.0685 -2.0686 0.922
10.54 -0.3704 1.3534 -1.7323 0.766
10.55 -0.2644 1.474 -0.9618 0.6974
10.56 -0.2192 1.5055 -0.305 0.5574
10.57 -0.1899 1.7351 -0.0642 0.3933
10.58 -0.1828 1.967 -0.4078 0.2788
10.59 -0.1888 1.8556 -1.0646 0.1388
10.6 -0.256 2.1608 -1.6638 0.0248
10.61 -0.3201 1.8811 -1.949 -0.091
10.62 -0.419 2.0225 -1.9352 -0.2418
10.63 -0.5371 1.925 -1.1028 -0.3332
10.64 -0.7181 2.049 -0.4274 -0.4619
10.65 -0.882 1.9533 -0.0343 -0.5228
10.66 -1.1071 1.9614 -0.1037 -0.6502
10.67 -1.25 1.7061 -0.613 -0.7611
10.68 -1.4473 1.6489 -1.3586 -0.8876
10.69 -1.5717 1.4737 -1.7363 -0.9929
10.7 -1.6297 1.1636 -1.7056 -0.9061
10.71 -2.1127 0.9732 -1.3323 -1.1138
10.72 -2.0448 0.71 -0.7202 -1.1193
10.73 -2.2702 0.5073 -0.053 -1.2158
10.74 -2.4519 0.2453 0.1023 -1.1166
10.75 -2.5519 -0.0232 -0.2544 -1.1395
10.76 -2.7697 -0.2578 -0.9449 -1.1688
10.77 -2.6891 -0.5715 -1.4347 -1.246
10.78 -2.4585 -0.7899 -1.7854 -1.1862
10.79 -2.7465 -1.109 -1.4676 -1.0675
10.8 -2.4925 -1.3212 -0.8635 -1.0618
10.81 -2.6397 -1.4008 -0.116 -0.9057
10.82 -2.6776 -1.8201 0.2809 -0.8452
10.83 -2.4655 -1.8184 0.1396 -0.797
10.84 -2.1636 -1.8927 -0.3963 -0.6943
10.85 -2.3074 -2.1491 -1.1022 -0.5648
10.86 -1.9908 -2.2555 -1.5938 -0.4484
10.87 -1.7763 -2.116 -1.5634 -0.3282
10.88 -1.6809 -2.3174 -0.9836 -0.2026
10.89 -1.558 -2.2443 -0.2178 -0.0464
10.9 -1.413 -2.2724 0.3849 0.0947
10.91 -1.2257 -2.4575 0.4432 0.2378
10.92 -1.0541 -2.2049 0.0787 0.39
10.93 -0.9852 -2.0532 -0.5803 0.4997
10.94 -1.0179 -1.933 -1.0823 0.6404
10.95 -1.0504 -1.9174 -1.255 0.8492
