# x : time signal
#y2 time y1
-0.7675 9.47 1.1611
-0.2376 9.48 1.1621
-1.0768 9.49 1.3787
-1.9707 9.5 1.2496
-2.0031 9.51 1.0279
-0.8043 9.52 1.0279
-0.2198 9.53 0.8071
-1.19 9.54 0.5387
-2.0761 9.55 0.2591
-1.7691 9.56 0.0141
-0.5262 9.57 -0.2257
-0.1702 9.58 -0.394
-1.0994 9.59 -0.5539
-1.8623 9.6 -0.5641
-1.574 9.61 -0.5813
-0.3485 9.62 -0.5782
-0.0284 9.63 -0.4011
-1.0864 9.64 -0.248
-1.7013 9.65 -0.0493
-1.1979 9.66 0.1783
-0.0806 9.67 0.4215
0.1753 9.68 0.6035
-0.8178 9.69 0.8245
-1.5781 9.7 0.9762
-0.9343 9.71 1.0765
0.2688 9.72 1.1404
0.3635 9.73 1.1652
-0.6816 9.74 1.1776
-1.2796 9.75 0.9798
-0.551 9.76 0.8583
0.5927 9.77 0.5927
0.6512 9.78 0.2818
-0.3886 9.79 -0.0234
-0.9365 9.8 -0.298
-0.1703 9.81 -0.5685
0.9601 9.82 -0.8435
0.9143 9.83 -0.9891
-0.1932 9.84 -1.1383
-0.6381 9.85 -1.1221
0.2495 9.86 -1.1194
1.3424 9.87 -1.0792
1.265 9.88 -0.8806
0.0613 9.89 -0.7709
-0.327 9.9 -0.5089
0.6802 9.91 -0.3257
1.5663 9.92 -0.0696
1.2749 9.93 0.1384
0.2675 9.94 0.3419
-0.0241 9.95 0.4739
1.0682 9.96 0.4995
1.8005 9.97 0.5023
1.4444 9.98 0.4734
0.4649 9.99 0.3078
0.2619 10.0 0.158
1.3205 10.01 -0.0634
2.2303 10.02 -0.3249
1.8566 10.03 -0.5687
0.5337 10.04 -0.9039
0.4977 10.05 -1.1546
1.619 10.06 -1.2016
2.5299 10.07 -1.2848
1.9319 10.08 -1.6187
0.6525 10.09 -1.5411
0.5836 10.1 -1.5863
1.728 10.11 -1.2577
2.269 10.12 -1.169
1.8035 10.13 -0.9455
0.6924 10.14 -0.6653
0.6871 10.15 -0.3996
1.9972 10.16 -0.0952
2.6461 10.17 0.1876
1.7549 10.18 0.4112
0.5982 10.19 0.6404
0.6823 10.2 0.7799
1.8648 10.21 0.8549
2.3893 10.22 0.8875
1.5397 10.23 0.8389
0.3378 10.24 0.6682
0.5553 10.25 0.5564
1.6894 10.26 0.2938
2.1898 10.27 0.1051
1.0518 10.28 -0.107
0.1295 10.29 -0.3256
0.4814 10.3 -0.467
1.4545 10.31 -0.6219
1.8639 10.32 -0.65
0.7882 10.33 -0.6919
-0.1581 10.34 -0.5637
0.2196 10.35 -0.4848
1.4338 10.36 -0.2553
1.5378 10.37 -0.0271
0.4315 10.38 0.2362
-0.5198 10.39 0.5048
-0.0245 10.4 0.8652
1.1426 10.41 0.9938
1.1085 10.42 1.2266
-0.0434 10.43 1.481
-0.9218 10.44 1.5405
-0.29 10.45 1.5466
0.7956 10.46 1.8102
0.7343 10.47 1.5659
-0.5498 10.48 1.5189
-1.3654 10.49 1.3098
-0.6493 10.5 0.9331
0.4038 10.51 0.792
0.2904 10.52 0.4777
-0.9552 10.53 0.2418
-1.479 10.54 -0.0122
-0.8612 10.55 -0.1849
0.1192 10.56 -0.3183
-0.131 10.57 -0.3913
-1.5111 10.58 -0.4834
-1.8624 10.59 -0.391
-1.0551 10.6 -0.2796
-0.1767 10.61 -0.1331
-0.4948 10.62 0.0426
-1.7363 10.63 0.2399
-2.4286 10.64 0.4529
-1.2047 10.65 0.6294
-0.4189 10.66 0.8911
-0.7725 10.67 1.0192
-1.8833 10.68 1.0787
-2.3946 10.69 0.9435
-1.4081 10.7 0.9423
-0.609 10.71 0.8281
-1.0046 10.72 0.6688
-2.0717 10.73 0.4243
-2.7137 10.74 0.1051
-1.5265 10.75 -0.1991
-0.6951 10.76 -0.4808
-1.2457 10.77 -0.7899
-2.1803 10.78 -1.0082
-2.7195 10.79 -1.2379
-1.4483 10.8 -1.4252
-0.6161 10.81 -1.5048
-1.2902 10.82 -1.5199
-2.4789 10.83 -1.7495
-2.634 10.84 -1.382
-1.2718 10.85 -1.2252
-0.5401 10.86 -1.1149
-1.2158 10.87 -0.9416
-2.392 10.88 -0.6764
-2.2799 10.89 -0.4193
-1.0346 10.9 -0.22
-0.3957 10.91 -0.0594
-1.2941 10.92 0.0677
-2.2372 10.93 0.1227
-1.7901 10.94 0.1383
-0.6074 10.95 0.0751
-0.155 10.96 -0.0338
-1.0383 10.97 -0.1886
-2.0633 10.98 -0.3706
-1.4189 10.99 -0.5796
-0.2966 11.0 -0.787
0.1755 11.01 -1.0755
-0.727 11.02 -1.1648
-1.5275 11.03 -1.3367
-0.9957 11.04 -1.4203
0.1622 11.05 -1.4058
0.5556 11.06 -1.4636
-0.4404 11.07 -1.3879
-1.1869 11.08 -1.1817
-0.6179 11.09 -0.8926
0.6357 11.1 -0.7325
0.8577 11.11 -0.3895
-0.1104 11.12 -0.042
-0.795 11.13 0.2812
-0.1289 11.14 0.5318
1.1895 11.15 0.8472
1.3494 11.16 1.0829
0.2467 11.17 1.1243
-0.4027 11.18 1.1577
0.3454 11.19 1.2849
1.7081 11.2 1.2768
1.6877 11.21 1.1532
0.4924 11.22 0.9765
-0.0227 11.23 0.7347
0.7806 11.24 0.4954
2.0695 11.25 0.3818
1.96 11.26 0.1737
0.8719 11.27 0.0167
0.2877 11.28 -0.0883
1.2944 11.29 -0.1389
2.1842 11.3 -0.1181
2.0475 11.31 -0.036
0.9821 11.32 0.1083
0.6019 11.33 0.2695
1.6955 11.34 0.4982
2.4486 11.35 0.7251
2.3334 11.36 1.0929
1.1834 11.37 1.2984
0.805 11.38 1.5099
1.8642 11.39 1.8596
2.8781 11.4 1.7572
2.1282 11.41 1.8816
1.1746 11.42 2.1282
0.9714 11.43 1.9369
2.1138 11.44 1.8508
3.036 11.45 1.4049
2.2068 11.46 1.3448
1.1093 11.47 1.0298
0.9203 11.48 0.7277
1.9717 11.49 0.3871
2.4766 11.5 0.0718
2.1964 11.51 -0.1669
0.9185 11.52 -0.363
0.8412 11.53 -0.5399
1.7986 11.54 -0.6328
2.364 11.55 -0.6465
1.8707 11.56 -0.6212
0.6745 11.57 -0.6063
0.6275 11.58 -0.4557
1.7729 11.59 -0.2924
2.2609 11.6 -0.0966
1.2906 11.61 0.0864
0.258 11.62 0.2286
0.3526 11.63 0.3752
1.5695 11.64 0.4885
1.8944 11.65 0.4763
0.9662 11.66 0.4643
-0.1316 11.67 0.3738
0.0691 11.68 0.2026
1.116 11.69 -0.0211
1.6343 11.7 -0.3049
0.5024 11.71 -0.6285
-0.5254 11.72 -0.9339
-0.2906 11.73 -1.2467
0.8929 11.74 -1.5801
0.9554 11.75 -1.6115
-0.0632 11.76 -1.9879
-1.1374 11.77 -2.118
-0.7103 11.78 -2.2893
0.46 11.79 -2.2137
0.6023 11.8 -2.1346
-0.6403 11.81 -1.8935
-1.6432 11.82 -1.7465
-1.0912 11.83 -1.4508
0.0599 11.84 -1.0968
0.0834 11.85 -0.9242
-1.1804 11.86 -0.6731
-1.8402 11.87 -0.4078
-1.3465 11.88 -0.183
-0.2808 11.89 -0.0278
-0.3423 11.9 0.0657
-1.4911 11.91 0.0921
