# x : time signal
#y3 time y4 y1 y2
-2.2582 5.53 0.0674 1.8968 0.7173
-0.9971 5.54 0.3591 2.0097 0.5495
-0.1982 5.55 0.5311 2.1152 0.5753
-1.1761 5.56 0.6995 2.0766 0.5882
-2.0881 5.57 0.9307 2.3335 0.7246
-1.125 5.58 0.8808 2.4059 1.0194
-0.1062 5.59 0.8087 2.3364 1.2654
-0.7177 5.6 0.7075 2.3465 1.4425
-2.1067 5.61 0.6737 2.4727 1.9473
-1.4143 5.62 0.4211 2.3041 2.414
-0.1072 5.63 0.2445 2.1409 2.4669
-0.3262 5.64 0.0058 2.0136 2.8612
-1.5693 5.65 -0.2231 2.0777 2.7057
-1.5547 5.66 -0.4372 2.1277 2.7272
-0.2221 5.67 -0.6286 1.9151 2.4858
0.0076 5.68 -0.7285 1.7162 2.2221
-1.2526 5.69 -0.7656 1.5226 1.973
-1.6213 5.7 -0.7244 1.417 1.7618
-0.4149 5.71 -0.6122 1.4401 1.5084
0.2627 5.72 -0.4353 1.1274 1.2433
-0.7916 5.73 -0.2802 1.0803 0.9874
-1.5603 5.74 -0.0328 0.8539 0.833
-0.6621 5.75 0.2453 0.7543 0.7802
0.4314 5.76 0.5009 0.5542 0.728
-0.3549 5.77 0.8357 0.3868 0.8571
-1.5632 5.78 0.9795 0.1837 1.1329
-0.8193 5.79 1.3351 0.0187 1.3498
0.4264 5.8 1.3073 -0.1535 1.5766
0.0336 5.81 1.4292 -0.3117 2.1146
-1.2077 5.82 1.5141 -0.4494 2.2532
-1.1215 5.83 1.4904 -0.5824 2.783
0.3851 5.84 1.3808 -0.7391 2.7985
0.4245 5.85 1.2159 -0.8363 2.9104
-0.9028 5.86 1.0137 -0.9455 2.7507
-1.0686 5.87 0.7778 -0.9662 2.7076
0.1857 5.88 0.4796 -0.9418 2.3047
0.7291 5.89 0.2394 -1.1271 2.1947
-0.561 5.9 -0.0047 -0.9889 1.7195
-1.2695 5.91 -0.1925 -1.1793 1.5146
-0.0551 5.92 -0.3019 -1.0307 1.2044
0.765 5.93 -0.3793 -0.9895 1.0229
-0.1269 5.94 -0.3953 -0.9393 0.8194
-1.0673 5.95 -0.3559 -1.0213 0.7669
-0.3194 5.96 -0.2431 -0.87 0.7867
0.8802 5.97 -0.0511 -0.9578 0.8052
0.267 5.98 0.1655 -0.9057 0.9542
-0.9583 5.99 0.4449 -0.7409 1.318
-0.5272 6.0 0.7174 -0.7463 1.4815
0.6908 6.01 1.0052 -0.6329 1.9252
0.5976 6.02 1.0772 -0.4976 2.0193
-0.6686 6.03 1.3975 -0.4579 2.6264
-0.7552 6.04 1.3595 -0.3836 2.7429
0.5584 6.05 1.6198 -0.3544 2.3592
0.8322 6.06 1.6355 -0.2574 2.3075
-0.397 6.07 1.5363 -0.2198 2.1399
-0.8972 6.08 1.2145 -0.2172 2.1575
0.286 6.09 1.1515 -0.1685 2.0142
0.9211 6.1 0.8022 -0.1874 1.4407
-0.0762 6.11 0.6097 -0.1875 1.2159
-0.9381 6.12 0.3069 -0.1959 0.8983
-0.0588 6.13 0.0261 -0.2652 0.6881
1.0789 6.14 -0.2182 -0.2926 0.4194
0.2381 6.15 -0.4282 -0.394 0.339
-1.0254 6.16 -0.6442 -0.4338 0.392
-0.3993 6.17 -0.7309 -0.5159 0.5049
0.9509 6.18 -0.684 -0.664 0.6754
0.5449 6.19 -0.6857 -0.8209 1.0086
-0.854 6.2 -0.5411 -0.8529 1.2846
-0.6813 6.21 -0.4283 -1.0135 1.5232
0.6929 6.22 -0.2046 -1.1948 1.5789
0.8175 6.23 0.0211 -1.3303 1.8303
-0.6367 6.24 0.2333 -1.3932 2.0542
-1.0168 6.25 0.4777 -1.684 2.0235
0.3097 6.26 0.74 -1.8831 2.0914
0.9073 6.27 0.8675 -1.9242 1.9857
-0.3207 6.28 0.9114 -2.0847 1.763
-1.1398 6.29 0.9839 -2.3268 1.2323
-0.085 6.3 1.0668 -2.1327 0.9475
0.841 6.31 0.9225 -2.2532 0.6441
-0.0753 6.32 0.6958 -2.5439 0.3422
-1.1668 6.33 0.5744 -2.6255 0.0828
-0.4558 6.34 0.3135 -3.0139 -0.0956
0.6775 6.35 0.0269 -2.828 -0.2018
0.1669 6.36 -0.2583 -3.081 -0.1775
-1.1736 6.37 -0.5774 -3.1574 -0.0939
-0.823 6.38 -0.8135 -2.6613 0.0789
0.4441 6.39 -0.9642 -2.6784 0.305
0.3403 6.4 -1.1807 -2.7074 0.5617
-1.0864 6.41 -1.165 -2.7418 0.8769
-1.1169 6.42 -1.3161 -2.7904 1.0118
0.0579 6.43 -1.2963 -2.7309 1.2882
0.4525 6.44 -1.0761 -2.5573 1.3371
-0.8478 6.45 -0.9042 -2.3852 1.4702
-1.5845 6.46 -0.8403 -2.461 1.3273
-0.3651 6.47 -0.5098 -2.1714 1.1433
0.3746 6.48 -0.3224 -2.4877 0.9143
-0.6035 6.49 -0.0691 -2.1808 0.7005
-1.7069 6.5 0.1582 -2.1011 0.3273
-0.7727 6.51 0.3006 -1.9639 -0.0371
0.2798 6.52 0.398 -1.5976 -0.3314
-0.3981 6.53 0.529 -1.7611 -0.6632
-1.5822 6.54 0.4614 -1.4214 -0.7606
-1.3566 6.55 0.3735 -1.2735 -0.8359
0.0023 6.56 0.2487 -1.337 -0.938
-0.2506 6.57 0.0775 -1.1013 -0.7767
-1.7859 6.58 -0.1754 -1.1053 -0.6938
-1.701 6.59 -0.3902 -1.0461 -0.4404
-0.3815 6.6 -0.6671 -0.9736 -0.1477
-0.144 6.61 -0.8848 -0.9296 0.1117
-1.4247 6.62 -1.1765 -0.8446 0.3525
-2.0302 6.63 -1.4318 -0.8805 0.5767
-0.7394 6.64 -1.4732 -0.7756 0.6582
-0.1359 6.65 -1.5993 -0.7751 0.6574
-1.3766 6.66 -1.5358 -0.8518 0.6526
-2.1369 6.67 -1.5604 -0.8181 0.5005
-1.2321 6.68 -1.4482 -0.9006 0.1894
-0.266 6.69 -1.1881 -0.9818 -0.1034
-1.1053 6.7 -1.049 -0.9613 -0.4808
-2.1504 6.71 -0.7237 -1.1674 -0.751
-1.5801 6.72 -0.5328 -1.0739 -1.0285
-0.5035 6.73 -0.2301 -1.1496 -1.5147
-0.8547 6.74 0.0069 -1.2147 -1.5051
-2.2354 6.75 0.1868 -1.3103 -1.8187
-2.0911 6.76 0.3693 -1.5826 -1.551
-0.7913 6.77 0.4359 -1.5495 -1.4361
-0.7868 6.78 0.4366 -1.7616 -1.4858
-1.9063 6.79 0.3996 -1.8974 -1.1736
-2.5049 6.8 0.2546 -1.7614 -0.9076
-1.0728 6.81 0.0947 -1.8221 -0.6687
-0.7115 6.82 -0.0955 -2.078 -0.3524
-1.7609 6.83 -0.3192 -1.7815 -0.1569
-2.7245 6.84 -0.6402 -2.1415 -0.05
-1.6771 6.85 -0.7769 -1.8851 -0.0184
-0.7235 6.86 -0.9794 -1.9339 -0.0827
-1.6667 6.87 -1.2356 -1.7868 -0.2535
-2.9124 6.88 -1.3305 -1.9709 -0.4691
-1.967 6.89 -1.2823 -1.7519 -0.8446
-0.7982 6.9 -1.2723 -1.6663 -1.2309
-1.2975 6.91 -1.1133 -1.7672 -1.3739
-2.5925 6.92 -0.9971 -1.429 -1.7041
-2.2857 6.93 -0.8469 -1.3774 -1.9982
-0.9748 6.94 -0.5919 -1.2649 -2.3819
-1.1687 6.95 -0.3489 -1.2891 -2.1862
-2.7034 6.96 -0.0436 -1.0199 -2.1468
-2.67 6.97 0.2313 -0.8038 -2.3777
-1.2991 6.98 0.4967 -0.7491 -1.9803
-1.0092 6.99 0.7728 -0.4977 -1.8578
-2.1762 7.0 0.8265 -0.3193 -1.5347
-2.5701 7.01 0.8963 -0.1449 -1.1534
-1.5692 7.02 1.0971 0.0222 -0.9933
-0.939 7.03 0.962 0.1987 -0.8031
-1.8644 7.04 0.9184 0.3455 -0.6152
-2.8585 7.05 0.799 0.5463 -0.5509
-2.1252 7.06 0.6233 0.6306 -0.6035
-0.9006 7.07 0.3854 0.8584 -0.7828
-1.7356 7.08 0.1342 1.0039 -1.0025
-2.5719 7.09 -0.0751 1.0526 -1.2268
-2.1593 7.1 -0.247 1.1665 -1.7897
-1.0075 7.11 -0.4113 1.3595 -1.7844
-1.2414 7.12 -0.4595 1.2138 -2.2622
-2.7842 7.13 -0.5491 1.4559 -2.3005
-2.7409 7.14 -0.5031 1.5672 -2.7606
-1.2002 7.15 -0.4248 1.3577 -2.9721
-0.9786 7.16 -0.2266 1.3584 -2.9727
-2.4011 7.17 0.0087 1.5151 -2.8213
-2.3976 7.18 0.253 1.4689 -2.6536
-1.381 7.19 0.5772 1.4036 -2.2697
-0.7282 7.2 0.8242 1.4174 -1.8411
-1.7737 7.21 1.1413 1.2417 -1.5843
-2.4189 7.22 1.4375 1.2633 -1.2978
-1.658 7.23 1.7883 1.0837 -1.0887
-0.6751 7.24 1.7196 1.0327 -0.8795
-1.6226 7.25 1.8013 1.1524 -0.9503
-2.4577 7.26 1.9406 0.8771 -1.0225
-1.976 7.27 1.793 0.9166 -1.1094
-0.564 7.28 1.9842 0.7833 -1.318
-0.9797 7.29 1.7421 0.8115 -1.5787
-2.4006 7.3 1.423 0.6564 -1.8096
-1.8809 7.31 1.3927 0.6419 -2.0471
-0.7105 7.32 1.0516 0.565 -2.3882
-0.6869 7.33 0.8515 0.4764 -2.7407
-1.9124 7.34 0.7048 0.5336 -2.7474
-2.3496 7.35 0.5916 0.5178 -3.2087
-0.8376 7.36 0.4392 0.4853 -2.6307
-0.3769 7.37 0.4237 0.5303 -2.6845
-1.6838 7.38 0.441 0.5591 -2.6441
-1.9699 7.39 0.5036 0.5741 -2.3903
-1.0265 7.4 0.6885 0.621 -1.9413
-0.1586 7.41 0.8972 0.6997 -1.7186
-1.1858 7.42 1.1273 0.8403 -1.3118
-1.9652 7.43 1.5119 0.8357 -1.051
-1.3267 7.44 1.8541 0.952 -1.0004
-0.0377 7.45 1.8521 1.0923 -0.8722
-0.68 7.46 2.4475 1.3164 -1.001
-1.9551 7.47 2.74 1.3432 -1.104
-1.3304 7.48 2.6437 1.5842 -1.2429
-0.0263 7.49 2.7594 1.7281 -1.4889
-0.1697 7.5 2.6879 1.8749 -1.6352
-1.554 7.51 2.6153 2.0569 -2.0345
-1.5011 7.52 2.8406 2.2329 -2.2905
-0.1062 7.53 2.4642 2.2263 -2.4002
0.2013 7.54 2.2762 2.248 -2.8345
-1.1172 7.55 1.8187 2.3365 -3.0772
-1.5897 7.56 1.7567 2.5769 -2.5024
-0.2441 7.57 1.5638 2.7833 -2.5056
0.5109 7.58 1.2623 2.6765 -2.4285
-0.6313 7.59 1.0316 3.1225 -1.9067
-1.5391 7.6 1.0887 2.9326 -1.9031
-0.4148 7.61 1.0024 3.2235 -1.3499
0.6196 7.62 0.9131 2.9339 -1.2162
-0.0971 7.63 1.1264 3.211 -0.8772
-1.1945 7.64 1.2529 2.8273 -0.7808
-0.5747 7.65 1.3603 3.1814 -0.5904
0.7034 7.66 1.6399 2.7239 -0.6145
0.3502 7.67 1.7957 2.6717 -0.711
-0.8978 7.68 2.0305 2.5452 -0.954
-0.8059 7.69 2.4335 2.7125 -1.1251
0.5881 7.7 2.3433 2.7363 -1.4556
0.7176 7.71 2.982 2.6611 -1.7272
-0.4889 7.72 2.7718 2.2288 -1.8269
-0.7552 7.73 2.9866 2.0348 -2.1839
0.4938 7.74 2.7385 2.2731 -2.2258
0.9855 7.75 2.9926 1.8056 -2.27
-0.1057 7.76 2.5197 1.7306 -2.4663
-0.8368 7.77 2.6138 1.7402 -2.1736
0.2931 7.78 2.0996 1.4414 -1.9089
1.2342 7.79 1.9886 1.353 -1.7876
0.3838 7.8 1.7205 1.335 -1.2549
-0.7108 7.81 1.5728 1.1976 -0.9841
0.0833 7.82 1.1611 1.1033 -0.6136
1.3201 7.83 1.0881 0.8825 -0.3906
0.7379 7.84 0.8639 0.791 -0.2549
-0.4816 7.85 0.7358 0.7692 -0.1276
-0.1344 7.86 0.8197 0.7215 -0.1378
1.2239 7.87 0.8424 0.668 -0.2412
1.1027 7.88 0.8888 0.6652 -0.4551
-0.1675 7.89 1.0618 0.6405 -0.5939
-0.2914 7.9 1.2808 0.5593 -0.8907
1.0723 7.91 1.6371 0.5692 -1.2293
1.4899 7.92 1.7708 0.5922 -1.3794
0.1854 7.93 2.0969 0.6513 -1.5129
-0.3541 7.94 2.0392 0.6416 -1.8875
0.8676 7.95 2.4767 0.7812 -2.0111
1.6867 7.96 2.6439 0.8334 -1.8299
0.591 7.97 2.6455 0.8312 -1.5514
-0.3749 7.98 2.5398 0.8714 -1.4627
0.5833 7.99 2.3865 1.0131 -1.1338
1.6863 8.0 1.9805 1.1661 -0.6817
1.0117 8.01 1.8928 1.1789 -0.3693
-0.2392 8.02 1.6019 1.2265 -0.071
0.2617 8.03 1.5107 1.3789 0.2005
1.606 8.04 1.0855 1.3673 0.3953
1.2674 8.05 0.8506 1.5695 0.4416
-0.0609 8.06 0.5696 1.4953 0.4683
-0.0098 8.07 0.3381 1.4745 0.4217
1.331 8.08 0.1595 1.4605 0.2011
1.6445 8.09 0.0532 1.6655 -0.0291
0.209 8.1 0.017 1.714 -0.3017
-0.1872 8.11 0.0465 1.7391 -0.5731
1.0686 8.12 0.1415 1.4421 -0.8891
1.7991 8.13 0.3172 1.6587 -1.0489
0.5409 8.14 0.5029 1.4915 -1.188
-0.3425 8.15 0.7228 1.257 -1.081
0.6378 8.16 0.911 1.2732 -1.2423
1.7411 8.17 1.1404 1.2053 -0.8939
0.7833 8.18 1.3257 0.9996 -0.75
-0.3357 8.19 1.4974 0.972 -0.4554
0.3053 8.2 1.5041 0.8563 -0.0977
1.4881 8.21 1.6929 0.684 0.241
1.1358 8.22 1.4364 0.5179 0.5954
-0.2303 8.23 1.445 0.2788 0.7829
-0.0286 8.24 1.2459 0.1193 1.0969
1.2212 8.25 1.1656 -0.0551 1.093
1.3644 8.26 0.8141 -0.2522 1.208
-0.0704 8.27 0.5267 -0.3994 1.0806
-0.3285 8.28 0.2215 -0.5287 0.8275
0.9784 8.29 -0.0625 -0.68 0.5971
1.5189 8.3 -0.3268 -0.9613 0.2964
0.1642 8.31 -0.4929 -0.9734 0.0301
-0.4963 8.32 -0.6786 -1.3123 -0.2474
0.5802 8.33 -0.7941 -1.2626 -0.4621
1.2722 8.34 -0.7335 -1.6051 -0.5506
0.4141 8.35 -0.7864 -1.6973 -0.5789
-0.6559 8.36 -0.6889 -1.65 -0.5549
0.1442 8.37 -0.5361 -1.7687 -0.3773
1.2105 8.38 -0.2915 -1.8361 -0.1748
0.655 8.39 -0.0668 -1.9541 0.1216
-0.5948 8.4 0.1871 -1.6854 0.4563
-0.271 8.41 0.3901 -1.8464 0.7497
0.9519 8.42 0.5666 -1.7634 1.0332
0.8876 8.43 0.8137 -1.9499 1.4049
-0.4893 8.44 0.8091 -1.6416 1.5273
-0.6134 8.45 0.9189 -1.805 1.6816
0.6942 8.46 0.813 -1.6448 1.5017
0.9327 8.47 0.7763 -1.5993 1.6697
-0.3988 8.48 0.5917 -1.5732 1.3326
-0.9008 8.49 0.4329 -1.4805 1.0124
0.2652 8.5 0.2008 -1.462 0.7881
0.9717 8.51 -0.0566 -1.2589 0.4712
-0.135 8.52 -0.3416 -1.2327 0.2555
-1.1395 8.53 -0.5475 -1.1058 0.0258
-0.1574 8.54 -0.7744 -1.0479 -0.1087
0.9523 8.55 -1.0928 -0.9263 -0.1679
0.0931 8.56 -1.1237 -0.9876 -0.1025
-1.0164 8.57 -1.3013 -0.8964 0.0262
-0.5897 8.58 -1.3136 -0.7889 0.2345
0.6069 8.59 -1.1686 -0.8256 0.5839
0.3186 8.6 -1.0286 -0.7257 0.8371
-1.1252 8.61 -0.8582 -0.7125 1.1537
-0.9587 8.62 -0.6431 -0.689 1.4214
0.3645 8.63 -0.3601 -0.7641 1.8652
0.4237 8.64 -0.0678 -0.7177 1.85
-0.9383 8.65 0.2062 -0.8063 2.0629
-1.2785 8.66 0.4099 -0.9563 2.1017
-0.0034 8.67 0.5847 -0.9825 1.9843
0.4938 8.68 0.6795 -1.0167 1.5749
-0.6229 8.69 0.8201 -1.127 1.3769
-1.5147 8.7 0.8795 -1.1425 1.1022
-0.432 8.71 0.6997 -1.2483 0.8258
0.5077 8.72 0.6177 -1.4507 0.4751
-0.4321 8.73 0.4439 -1.705 0.2935
-1.6314 8.74 0.2094 -1.7441 0.1493
-0.8078 8.75 -0.0129 -1.788 0.0761
0.3905 8.76 -0.2336 -2.2306 0.1167
-0.1506 8.77 -0.5204 -2.3677 0.2339
-1.4194 8.78 -0.7503 -2.2214 0.4198
-1.1732 8.79 -0.8537 -2.1941 0.7658
0.1722 8.8 -0.9811 -2.47 1.0828
0.0934 8.81 -0.9574 -2.483 1.3726
-1.1899 8.82 -0.9455 -2.8635 1.786
-1.5612 8.83 -0.9299 -2.7244 2.0628
-0.1182 8.84 -0.7524 -2.838 1.9003
0.2621 8.85 -0.5032 -3.0944 2.2861
-1.0445 8.86 -0.3034 -2.7577 2.0184
-1.6787 8.87 0.0002 -2.7001 1.8298
-0.4118 8.88 0.2602 -3.085 1.8
0.346 8.89 0.5594 -2.7079 1.4457
-0.7251 8.9 0.8841 -3.1029 1.1504
-1.7603 8.91 0.9636 -2.7751 0.8165
-0.7736 8.92 1.0966 -2.818 0.6117
0.3096 8.93 1.262 -2.627 0.3496
-0.3349 8.94 1.1687 -2.3753 0.1764
-1.6027 8.95 1.1865 -2.2962 0.0902
-1.0633 8.96 1.1227 -2.4177 0.1298
0.1976 8.97 1.0103 -2.4312 0.2381
-0.0141 8.98 0.7596 -2.189 0.463
-1.4744 8.99 0.515 -1.9298 0.7344
-1.3659 9.0 0.2531 -1.9951 1.0612
0.0296 9.01 0.0523 -1.7846 1.3283
0.2551 9.02 -0.1368 -1.4165 1.7248
-1.0329 9.03 -0.3064 -1.3012 1.8146
-1.4191 9.04 -0.4141 -1.2245 2.0744
-0.2011 9.05 -0.4101 -1.092 1.9683
0.4121 9.06 -0.3898 -0.9448 2.0505
-0.5946 9.07 -0.2937 -0.7799 1.8929
-1.4289 9.08 -0.1359 -0.7496 1.6156
-0.445 9.09 0.07 -0.6327 1.2488
0.597 9.1 0.3527 -0.5224 1.0099
-0.2304 9.11 0.5555 -0.4849 0.6539
-1.4176 9.12 0.847 -0.4198 0.4244
-0.6511 9.13 1.0613 -0.3228 0.1935
0.5441 9.14 1.5278 -0.3028 0.0061
0.1832 9.15 1.6996 -0.2719 -0.0676
-1.0642 9.16 1.7207 -0.3159 -0.0521
-0.9136 9.17 1.8034 -0.2731 0.0564
0.4332 9.18 1.993 -0.3351 0.2383
0.5037 9.19 1.961 -0.3259 0.5376
-0.7339 9.2 1.604 -0.4014 0.7705
-0.931 9.21 1.5413 -0.459 1.1543
0.3527 9.22 1.3131 -0.4775 1.3043
0.8719 9.23 1.0996 -0.5543 1.6049
-0.3453 9.24 0.7293 -0.6217 1.684
-1.0729 9.25 0.5078 -0.6772 1.9634
0.1401 9.26 0.3247 -0.8413 1.6433
1.119 9.27 0.1825 -0.9101 1.7302
0.1261 9.28 0.0691 -1.0121 1.4375
-0.9481 9.29 0.0254 -1.0312 1.1226
-0.0708 9.3 0.0445 -1.1473 0.7131
1.0315 9.31 0.1325 -1.1692 0.4172
0.6179 9.32 0.284 -1.1922 0.1524
-0.6482 9.33 0.441 -1.2681 -0.0977
-0.242 9.34 0.685 -1.1533 -0.2933
1.1547 9.35 1.0046 -1.342 -0.3508
1.1286 9.36 1.1399 -1.1817 -0.358
-0.2755 9.37 1.4449 -1.2051 -0.2323
-0.3015 9.38 1.5467 -1.2459 -0.0386
1.026 9.39 1.7279 -1.0441 0.2195
1.4749 9.4 1.8637 -1.0891 0.4552
0.164 9.41 2.141 -0.9874 0.8315
-0.3253 9.42 2.0109 -0.7289 1.0967
0.8469 9.43 1.9177 -0.725 1.2667
1.5394 9.44 1.8689 -0.5523 1.5736
0.6262 9.45 1.6746 -0.4028 1.6282
-0.2348 9.46 1.2706 -0.2386 1.486
0.7137 9.47 1.0485 -0.0785 1.3867
1.8837 9.48 0.8237 0.0928 1.0109
1.0853 9.49 0.5425 0.2594 0.7549
-0.0327 9.5 0.3302 0.4475 0.4592
0.583 9.51 0.1323 0.5717 0.1617
1.6762 9.52 -0.0003 0.8151 -0.1447
1.502 9.53 -0.0719 1.0327 -0.4225
0.2709 9.54 -0.086 1.1616 -0.5537
0.391 9.55 -0.029 1.2853 -0.7281
1.7391 9.56 0.0809 1.3551 -0.7122
2.1098 9.57 0.241 1.4844 -0.5146
0.7268 9.58 0.421 1.7188 -0.3485
0.316 9.59 0.7492 1.8132 -0.0856
1.7035 9.6 0.9126 2.0112 0.1955
2.046 9.61 1.0881 1.8093 0.4854
1.1181 9.62 1.2988 1.973 0.7731
0.3842 9.63 1.3664 1.9536 1.067
1.3041 9.64 1.431 2.188 1.1944
2.549 9.65 1.5074 2.1296 1.258
1.5569 9.66 1.6633 2.0198 1.0732
0.462 9.67 1.3967 1.9796 1.0941
1.3456 9.68 1.2596 2.2132 0.813
2.4793 9.69 0.9584 2.0017 0.4786
1.8251 9.7 0.7259 2.1098 0.195
0.7053 9.71 0.5082 2.1405 -0.1233
1.0558 9.72 0.2218 1.7812 -0.4309
2.3089 9.73 -0.0772 1.7978 -0.634
2.5731 9.74 -0.3629 1.5997 -0.8194
1.0422 9.75 -0.5411 1.5922 -0.8394
0.7978 9.76 -0.7323 1.6013 -0.951
2.0455 9.77 -0.7355 1.3979 -0.7915
2.4067 9.78 -0.9093 1.3601 -0.5591
1.4518 9.79 -0.8207 1.3899 -0.3379
0.8397 9.8 -0.7355 1.2246 -0.0259
1.8979 9.81 -0.5763 1.1881 0.257
2.977 9.82 -0.3916 0.9591 0.5617
1.6358 9.83 -0.1581 1.0878 0.8005
0.8699 9.84 0.063 1.0056 0.8503
1.6748 9.85 0.2767 0.9536 1.1012
2.7084 9.86 0.4018 0.9592 0.9651
2.342 9.87 0.5827 0.8107 0.7964
0.9044 9.88 0.6273 0.8874 0.5966
1.5176 9.89 0.6965 0.9471 0.347
2.9787 9.9 0.5793 1.004 0.0404
2.2981 9.91 0.4674 1.0862 -0.2729
1.2295 9.92 0.3149 1.155 -0.5729
1.1755 9.93 0.0637 1.1669 -0.8415
2.3525 9.94 -0.2124 1.3633 -0.9878
2.6667 9.95 -0.5066 1.4394 -1.055
1.3214 9.96 -0.8297 1.3384 -0.9209
0.8984 9.97 -1.1234 1.6805 -0.8926
2.0123 9.98 -1.4462 1.8166 -0.7083
2.8802 9.99 -1.7222 1.8215 -0.3992
1.693 10.0 -1.7963 1.8855 -0.1139
0.7991 10.01 -1.7866 1.8834 0.18
1.651 10.02 -1.9455 2.2859 0.432
2.7654 10.03 -1.9876 2.3466 0.6935
2.1407 10.04 -1.8308 2.6409 0.8148
0.7785 10.05 -1.61 2.6602 0.9138
1.3265 10.06 -1.3211 2.7742 1.0006
2.8639 10.07 -1.2388 2.4394 0.759
2.162 10.08 -0.9505 2.7025 0.631
1.0047 10.09 -0.7149 3.0647 0.3023
1.1036 10.1 -0.5214 2.5955 0.0194
2.5462 10.11 -0.4057 2.7758 -0.28
2.6123 10.12 -0.3095 2.6893 -0.5183
1.0466 10.13 -0.3215 2.7837 -0.7471
0.8275 10.14 -0.3143 2.9572 -1.0089
2.0465 10.15 -0.4532 2.7153 -1.0295
2.3768 10.16 -0.6687 2.6022 -0.973
1.3752 10.17 -0.9083 2.4679 -0.8518
0.5433 10.18 -1.1408 2.3536 -0.6966
1.586 10.19 -1.4214 2.3259 -0.3548
2.2779 10.2 -1.5859 2.4244 -0.0761
1.5525 10.21 -1.8361 2.2839 0.2597
0.4516 10.22 -2.1631 2.2651 0.5763
1.1282 10.23 -2.4981 1.7993 0.7605
2.232 10.24 -2.293 1.7683 0.9393
1.9488 10.25 -2.5182 1.4757 0.9476
0.4912 10.26 -2.7297 1.4068 0.9646
0.751 10.27 -2.8142 1.391 0.943
2.1112 10.28 -2.5352 1.0487 0.7295
1.8648 10.29 -2.3344 0.9544 0.4095
0.5466 10.3 -2.012 0.7757 0.1304
0.3934 10.31 -1.9329 0.7148 -0.1744
1.7148 10.32 -1.5617 0.5091 -0.4515
1.9521 10.33 -1.3214 0.4184 -0.6421
0.7951 10.34 -1.0403 0.3369 -0.8264
0.1349 10.35 -0.9891 0.2233 -0.9253
1.4052 10.36 -0.8999 0.1559 -0.931
2.0692 10.37 -0.7422 0.0743 -0.7332
0.9425 10.38 -0.818 0.0218 -0.5625
-0.0463 10.39 -0.9284 -0.0153 -0.2285
0.8275 10.4 -0.9246 -0.0424 0.0791
2.0401 10.41 -1.1838 -0.0531 0.3789
1.2208 10.42 -1.5726 -0.0429 0.6876
-0.0992 10.43 -1.8021 -0.0315 0.8813
0.3756 10.44 -2.0642 0.0007 1.026
1.568 10.45 -2.0735 0.0413 1.0799
1.3833 10.46 -2.4644 0.0894 1.2521
-0.0667 10.47 -2.3608 0.1494 1.1643
-0.0381 10.48 -2.6772 0.2253 0.8424
1.3962 10.49 -2.8494 0.2988 0.6528
1.2966 10.5 -2.976 0.3325 0.3024
0.0702 10.51 -2.7419 0.4374 0.0121
-0.3235 10.52 -2.4107 0.4559 -0.2838
0.917 10.53 -2.3862 0.6055 -0.4461
1.4366 10.54 -2.0716 0.6626 -0.6298
0.2681 10.55 -1.6072 0.6461 -0.7625
-0.5621 10.56 -1.4527 0.7663 -0.6259
0.4082 10.57 -1.2613 0.8452 -0.5291
1.4185 10.58 -0.9267 0.8676 -0.3223
0.5189 10.59 -0.8154 0.8761 -0.0388
-0.7054 10.6 -0.6464 0.8622 0.2714
-0.004 10.61 -0.5513 0.7914 0.5799
1.1987 10.62 -0.5279 0.8003 0.8388
0.7309 10.63 -0.5711 0.727 1.0539
-0.593 10.64 -0.705 0.7439 1.407
-0.4171 10.65 -0.9524 0.5704 1.3283
1.0046 10.66 -1.1504 0.5429 1.2663
0.9782 10.67 -1.2633 0.3888 1.3349
-0.4242 10.68 -1.6946 0.2669 1.1381
-0.7562 10.69 -1.9269 0.1622 0.8153
0.6088 10.7 -2.1402 0.0206 0.526
1.033 10.71 -1.9835 -0.1316 0.2013
-0.2138 10.72 -1.9825 -0.3187 -0.0763
-0.8089 10.73 -2.2687 -0.4967 -0.2887
0.234 10.74 -2.2986 -0.6872 -0.4099
0.9774 10.75 -2.2532 -0.7296 -0.5568
0.0486 10.76 -1.9502 -0.9339 -0.4417
-1.017 10.77 -1.5012 -1.1854 -0.3489
-0.1648 10.78 -1.2622 -1.3506 -0.1427
0.9791 10.79 -1.0702 -1.4096 0.1222
0.3191 10.8 -0.8382 -1.5131 0.4111
-0.9726 10.81 -0.5323 -1.695 0.7055
-0.4762 10.82 -0.2704 -2.0759 1.1086
0.8739 10.83 -0.0739 -2.145 1.2976
0.651 10.84 0.0805 -1.9551 1.4868
-0.775 10.85 0.1729 -2.3641 1.4574
-0.7965 10.86 0.1618 -2.5109 1.4539
0.5474 10.87 0.1171 -2.4443 1.4278
0.8877 10.88 0.0135 -2.3732 1.2376
-0.4934 10.89 -0.1623 -2.6843 0.9916
-0.9675 10.9 -0.3244 -2.3632 0.6182
0.246 10.91 -0.6229 -2.3882 0.2942
1.0483 10.92 -0.8194 -2.4231 0.0435
-0.1126 10.93 -1.1044 -2.645 -0.212
-0.969 10.94 -1.3202 -2.5095 -0.3577
-0.0416 10.95 -1.4277 -2.098 -0.4275
0.9855 10.96 -1.5739 -2.0441 -0.4198
0.2716 10.97 -1.3606 -2.0352 -0.2959
-0.9267 10.98 -1.4283 -2.0289 -0.0719
-0.3567 10.99 -1.424 -2.1538 0.2138
