#y1 y2 y3 time
-0.2024 1.0282 -0.9771 7.0
-0.4079 1.3528 -1.076 7.01
-0.6882 1.4658 -1.2842 7.02
-0.7574 1.4527 -1.6482 7.03
-0.9294 1.2676 -1.8002 7.04
-1.1109 0.7866 -2.1713 7.05
-1.1058 0.3976 -2.4883 7.06
-1.1818 -0.0611 -2.7238 7.07
-1.1687 -0.3802 -2.5693 7.08
-1.1891 -0.6292 -2.5317 7.09
-0.9363 -0.6989 -2.4657 7.1
-0.854 -0.5164 -2.4348 7.11
-0.5555 -0.2476 -2.4981 7.12
-0.3452 0.125 -2.2739 7.13
-0.0933 0.5704 -1.7694 7.14
0.1842 0.8422 -1.4058 7.15
0.504 1.1059 -1.222 7.16
0.7586 1.125 -1.0479 7.17
1.1249 1.0313 -0.7568 7.18
1.2432 0.8374 -0.5671 7.19
1.6359 0.4491 -0.3964 7.2
1.8288 -0.0293 -0.3801 7.21
2.1888 -0.4029 -0.4207 7.22
2.2394 -0.8027 -0.4838 7.23
2.1376 -0.8659 -0.5955 7.24
2.4012 -0.868 -0.8247 7.25
2.1191 -0.5867 -1.0262 7.26
2.1592 -0.2939 -1.3292 7.27
2.0257 0.1082 -1.6928 7.28
1.9754 0.4816 -1.6578 7.29
1.7456 0.7905 -1.9908 7.3
1.6742 1.0719 -1.7518 7.31
1.559 1.0016 -1.6997 7.32
1.4217 0.8953 -1.839 7.33
1.0775 0.5033 -1.6301 7.34
0.8997 0.0699 -1.3734 7.35
0.6623 -0.364 -0.9783 7.36
0.4153 -0.7674 -0.7197 7.37
0.1844 -0.9414 -0.3795 7.38
0.0055 -1.0984 -0.0611 7.39
-0.1341 -0.9677 0.1943 7.4
-0.2571 -0.6375 0.3975 7.41
-0.317 -0.2338 0.5441 7.42
-0.3757 0.2119 0.6633 7.43
-0.4612 0.5307 0.6934 7.44
-0.3924 0.9157 0.5523 7.45
-0.3677 0.8802 0.4153 7.46
-0.3394 0.8126 0.2735 7.47
-0.2484 0.6059 0.0262 7.48
-0.1849 0.2756 -0.2117 7.49
-0.0996 -0.1746 -0.4682 7.5
-0.0244 -0.6312 -0.6979 7.51
0.0504 -0.8314 -0.8202 7.52
0.1243 -1.1072 -0.8105 7.53
0.1741 -0.9992 -0.9524 7.54
0.1897 -0.8801 -0.8654 7.55
0.1794 -0.4789 -0.681 7.56
0.1855 -0.039 -0.4981 7.57
0.1224 0.3851 -0.1988 7.58
0.0612 0.7049 0.108 7.59
-0.0264 0.9425 0.3812 7.6
-0.1262 0.9382 0.6428 7.61
-0.2484 0.8053 0.8969 7.62
-0.4137 0.511 1.2359 7.63
-0.5088 0.0997 1.315 7.64
-0.6492 -0.3549 1.4203 7.65
-0.7915 -0.6873 1.4523 7.66
-0.9491 -1.0169 1.3439 7.67
-0.883 -0.9747 1.1775 7.68
-1.0608 -0.9558 1.0001 7.69
-1.1389 -0.6154 0.681 7.7
-1.0223 -0.2072 0.4264 7.71
-1.0902 0.2449 0.2117 7.72
-0.9608 0.6628 -0.0466 7.73
-0.8011 0.8665 -0.2408 7.74
-0.6884 1.0529 -0.3959 7.75
-0.4979 0.9609 -0.4472 7.76
-0.2928 0.7304 -0.4684 7.77
-0.0586 0.4253 -0.3709 7.78
0.1677 0.0193 -0.2183 7.79
0.4277 -0.3639 -0.0177 7.8
0.6904 -0.748 0.2219 7.81
0.9689 -0.8813 0.5246 7.82
1.0465 -0.7888 0.7129 7.83
1.3899 -0.6778 1.0366 7.84
1.5476 -0.2843 1.3119 7.85
1.7258 0.1283 1.4732 7.86
1.7849 0.5377 1.314 7.87
1.8291 1.0072 1.2672 7.88
1.8247 1.0948 1.1872 7.89
1.5764 1.1675 1.2009 7.9
1.4792 0.9921 0.8628 7.91
1.5036 0.7315 0.6208 7.92
1.1004 0.4393 0.3421 7.93
1.0342 0.0077 0.0313 7.94
0.659 -0.3831 -0.2577 7.95
0.3935 -0.5614 -0.5584 7.96
0.0871 -0.7227 -0.7032 7.97
-0.2464 -0.5922 -0.7956 7.98
-0.5071 -0.3398 -0.7976 7.99
-0.8542 0.0691 -0.8615 8.0
-1.1212 0.4802 -0.7825 8.01
-1.5157 1.0085 -0.5586 8.02
-1.7066 1.3136 -0.3506 8.03
-1.6615 1.4142 -0.1487 8.04
-2.0295 1.486 0.0867 8.05
-2.1245 1.1737 0.3015 8.06
-2.1843 0.927 0.5084 8.07
-2.122 0.4173 0.6124 8.08
-1.9408 0.0324 0.7084 8.09
-2.246 -0.2684 0.728 8.1
-2.0664 -0.4298 0.6291 8.11
-1.9614 -0.5016 0.4947 8.12
-1.6434 -0.2868 0.2588 8.13
-1.5927 0.0425 0.0096 8.14
-1.2878 0.4512 -0.2723 8.15
-1.0489 0.9414 -0.5714 8.16
-0.8697 1.2211 -0.8828 8.17
-0.7549 1.637 -1.0834 8.18
-0.4767 1.7214 -1.2704 8.19
-0.3572 1.5843 -1.5718 8.2
-0.25 1.276 -1.5825 8.21
-0.1308 0.9394 -1.6774 8.22
-0.0796 0.4181 -1.6415 8.23
-0.033 0.0765 -1.3469 8.24
-0.0247 -0.2051 -1.1686 8.25
-0.0389 -0.2764 -0.8724 8.26
-0.0917 -0.2036 -0.7173 8.27
-0.1539 0.0273 -0.4432 8.28
-0.2248 0.4397 -0.2219 8.29
-0.3415 0.8822 -0.0542 8.3
-0.4396 1.3334 0.0614 8.31
-0.5389 1.6679 0.1136 8.32
-0.6083 1.8952 0.0779 8.33
-0.6427 1.7565 -0.0334 8.34
-0.6744 1.5649 -0.2154 8.35
-0.7817 1.2246 -0.4198 8.36
-0.837 0.9209 -0.6481 8.37
-0.8423 0.4123 -0.9297 8.38
-0.8091 0.0884 -1.3764 8.39
-0.6868 -0.1048 -1.5143 8.4
-0.6191 -0.1277 -1.9037 8.41
-0.5792 0.01 -1.6985 8.42
-0.4115 0.3479 -1.7895 8.43
-0.2905 0.7616 -1.8512 8.44
-0.1682 1.0637 -1.9469 8.45
-0.0461 1.4865 -1.5534 8.46
0.0829 1.9343 -1.5572 8.47
0.1875 1.8756 -1.1632 8.48
0.2586 1.8718 -0.8977 8.49
0.3312 1.5822 -0.5834 8.5
0.3567 1.17 -0.3861 8.51
0.3219 0.7584 -0.1204 8.52
0.3186 0.329 0.0586 8.53
0.2157 0.0555 0.1533 8.54
0.0996 -0.0702 0.1898 8.55
-0.0465 -0.0297 0.1441 8.56
-0.2204 0.2027 0.0375 8.57
-0.4782 0.5259 -0.1266 8.58
-0.6896 0.8892 -0.3839 8.59
-0.9272 1.4408 -0.5514 8.6
-1.2057 1.5946 -0.7852 8.61
-1.3577 1.8444 -1.0199 8.62
-1.67 1.8311 -1.1508 8.63
-1.9232 1.76 -1.352 8.64
-2.3004 1.4139 -1.3113 8.65
-2.5433 0.8923 -1.371 8.66
-2.4467 0.5966 -1.3515 8.67
-2.8266 0.1719 -1.1337 8.68
-3.0587 -0.0501 -1.0212 8.69
-3.036 -0.1016 -0.7067 8.7
-2.6999 0.0098 -0.3003 8.71
-2.8927 0.2642 -0.0064 8.72
-2.896 0.678 0.2813 8.73
-2.3747 1.1919 0.6168 8.74
-2.3867 1.5412 0.8686 8.75
-2.1752 1.7502 0.9179 8.76
-1.7766 1.7957 1.0962 8.77
-1.7876 1.652 0.9765 8.78
-1.2377 1.4166 1.0181 8.79
-0.9503 1.0386 0.7799 8.8
-0.7848 0.6281 0.6388 8.81
-0.5082 0.2485 0.4611 8.82
-0.2175 -0.0627 0.2248 8.83
0.0293 -0.2215 0.0061 8.84
0.2267 -0.2085 -0.1713 8.85
0.4314 -0.0336 -0.3393 8.86
0.4753 0.2871 -0.4223 8.87
0.6133 0.7327 -0.3689 8.88
0.6425 1.0019 -0.3445 8.89
0.6563 1.4865 -0.1546 8.9
0.5263 1.7419 0.0465 8.91
0.5285 1.4964 0.3145 8.92
0.3354 1.3288 0.6829 8.93
0.224 1.0233 0.8922 8.94
0.0454 0.6966 1.1549 8.95
-0.1553 0.2615 1.7072 8.96
-0.3087 -0.1312 1.798 8.97
-0.5652 -0.4017 1.8163 8.98
-0.7157 -0.5345 1.8835 8.99
-0.8735 -0.3847 2.0522 9.0
-0.9949 -0.1649 1.8868 9.01
-1.2686 0.2122 2.06 9.02
-1.3827 0.5807 1.7598 9.03
-1.4855 0.9716 1.4748 9.04
-1.4609 1.3666 1.3022 9.05
-1.4233 1.2268 1.0347 9.06
-1.4238 1.3565 0.7592 9.07
-1.5468 1.0765 0.6281 9.08
-1.3036 0.7028 0.5283 9.09
-1.4183 0.2056 0.4327 9.1
-1.2691 -0.244 0.4356 9.11
-1.12 -0.6318 0.6088 9.12
-1.0791 -0.8478 0.7136 9.13
-1.0557 -0.8065 0.9579 9.14
-0.9703 -0.6374 1.2491 9.15
-0.8511 -0.3296 1.5014 9.16
-0.8697 0.0295 1.7505 9.17
-0.8279 0.4523 2.258 9.18
-0.9028 0.7326 2.1268 9.19
-0.9631 0.9557 2.5679 9.2
-1.0312 0.9123 2.628 9.21
-1.1417 0.886 2.4901 9.22
-1.0571 0.441 2.7533 9.23
-1.3555 0.0681 2.4207 9.24
-1.5469 -0.4285 2.2957 9.25
-1.6922 -0.7597 1.7301 9.26
-1.7019 -0.9987 1.4735 9.27
-1.9896 -1.2498 1.4495 9.28
-1.7987 -1.0625 1.1561 9.29
-2.1865 -0.8589 0.8802 9.3
-2.113 -0.663 0.5939 9.31
-2.1866 -0.2004 0.4777 9.32
-2.3894 0.1609 0.4941 9.33
-2.2168 0.4222 0.5069 9.34
-2.0371 0.5104 0.5929 9.35
-1.8709 0.5223 0.8262 9.36
-1.7679 0.277 0.9904 9.37
-1.767 -0.1259 1.1432 9.38
-1.5495 -0.5397 1.417 9.39
-1.2006 -1.0527 1.7607 9.4
-1.0944 -1.3932 2.0163 9.41
-0.7349 -1.5856 2.312 9.42
-0.4992 -1.5913 1.9872 9.43
-0.1812 -1.5208 2.1851 9.44
0.0835 -1.3627 2.1262 9.45
0.3642 -0.9 1.8894 9.46
0.5888 -0.5125 1.7238 9.47
0.7611 -0.1458 1.4555 9.48
0.8691 0.0846 1.1928 9.49
1.0932 0.1119 0.9083 9.5
1.2203 -0.0246 0.56 9.51
1.2283 -0.3361 0.3109 9.52
1.0864 -0.7147 0.0566 9.53
1.1378 -1.1943 -0.1055 9.54
0.9552 -1.7076 -0.2112 9.55
0.8436 -1.8779 -0.202 9.56
0.6298 -2.005 -0.1342 9.57
0.4318 -2.1798 -0.0105 9.58
0.1513 -1.8476 0.1765 9.59
-0.111 -1.5021 0.4374 9.6
-0.364 -1.0733 0.6542 9.61
-0.7304 -0.693 0.9145 9.62
-0.9965 -0.3982 1.0331 9.63
-1.1387 -0.3185 1.3536 9.64
-1.3306 -0.3498 1.4517 9.65
-1.6853 -0.5335 1.4715 9.66
-1.6976 -0.9848 1.3912 9.67
-2.0676 -1.4594 1.3277 9.68
-2.1487 -1.7807 1.03 9.69
-2.0074 -1.9805 0.7969 9.7
-2.1561 -2.4602 0.4556 9.71
-2.1749 -2.2255 0.1868 9.72
-1.9495 -2.5409 -0.1312 9.73
-2.1263 -2.1611 -0.3986 9.74
-1.7287 -1.758 -0.634 9.75
-1.5315 -1.3876 -0.7845 9.76
-1.5179 -0.8425 -0.9399 9.77
-1.359 -0.6859 -0.9585 9.78
-1.0654 -0.6757 -0.847 9.79
-1.0271 -0.7067 -0.8178 9.8
-0.8157 -0.9792 -0.6075 9.81
-0.5549 -1.4238 -0.3241 9.82
-0.45 -1.8746 -0.0575 9.83
-0.3252 -2.0773 0.2049 9.84
-0.2492 -2.4502 0.4499 9.85
-0.1937 -2.7346 0.6244 9.86
-0.1703 -2.8836 0.8129 9.87
-0.1607 -2.6226 0.8868 9.88
-0.1473 -2.2853 0.9924 9.89
-0.2026 -1.7501 0.8229 9.9
-0.2302 -1.3968 0.7272 9.91
-0.3367 -1.1459 0.4602 9.92
-0.4057 -0.8339 0.238 9.93
-0.4709 -0.9256 -0.0068 9.94
-0.5344 -1.1532 -0.2617 9.95
-0.5674 -1.4877 -0.5336 9.96
-0.5957 -1.6578 -0.7246 9.97
-0.6302 -2.2655 -0.8253 9.98
-0.5545 -2.5945 -1.0921 9.99
-0.5912 -3.0585 -1.0265 10.0
-0.5281 -3.0451 -1.0198 10.01
-0.4019 -2.9647 -0.8192 10.02
-0.3006 -2.6083 -0.5357 10.03
-0.1505 -2.1948 -0.3275 10.04
-0.0064 -1.6981 -0.0373 10.05
0.1664 -1.4699 0.2513 10.06
0.3729 -1.1131 0.5249 10.07
0.5347 -0.9656 0.8844 10.08
0.6967 -1.0322 0.9331 10.09
0.7932 -1.23 1.1453 10.1
0.9714 -1.7474 1.3386 10.11
1.1669 -1.945 1.2654 10.12
1.1885 -2.3445 1.0646 10.13
1.2229 -2.8349 0.9408 10.14
1.2801 -3.2324 0.8393 10.15
1.353 -2.8068 0.6164 10.16
1.179 -2.6492 0.3428 10.17
1.2205 -2.5083 0.1336 10.18
1.0383 -2.1794 -0.0806 10.19
0.7889 -1.5299 -0.2384 10.2
0.5562 -1.2947 -0.2911 10.21
0.3301 -1.0854 -0.348 10.22
0.0857 -0.9698 -0.2698 10.23
-0.1956 -1.0452 -0.1094 10.24
-0.5017 -1.3312 0.0997 10.25
-0.7149 -1.9617 0.3621 10.26
-1.0704 -2.1571 0.6185 10.27
-1.2782 -2.6544 1.0035 10.28
-1.571 -2.5585 1.2588 10.29
-1.4932 -3.1376 1.4908 10.3
-1.8264 -3.0556 1.812 10.31
-1.8278 -2.6859 2.031 10.32
-2.1042 -2.1436 2.0944 10.33
-2.0287 -1.52 2.2106 10.34
-2.0043 -1.3565 2.3187 10.35
-1.6644 -1.0004 1.8225 10.36
-1.4848 -0.8414 1.706 10.37
-1.4662 -0.8083 1.5983 10.38
-1.0923 -0.9998 1.3647 10.39
-1.0102 -1.301 1.1081 10.4
-0.7371 -1.8567 1.0024 10.41
-0.4195 -2.1085 0.6955 10.42
-0.0885 -2.6969 0.612 10.43
0.1986 -2.5691 0.6118 10.44
0.5142 -2.7111 0.6467 10.45
0.7945 -2.4543 0.8065 10.46
1.0053 -1.9765 0.864 10.47
1.2875 -1.7145 1.1329 10.48
1.314 -1.3199 1.3307 10.49
1.5522 -0.9358 1.6239 10.5
1.669 -0.6215 2.1842 10.51
1.5369 -0.5792 2.4074 10.52
1.6002 -0.6996 2.4103 10.53
1.6233 -0.9626 2.6402 10.54
1.6711 -1.1749 2.9648 10.55
1.4169 -1.7324 2.9094 10.56
1.2834 -2.1386 2.8995 10.57
1.3843 -2.4623 2.5034 10.58
1.226 -2.3784 2.4206 10.59
0.9978 -2.1441 2.2199 10.6
0.8213 -1.8671 1.9772 10.61
0.6877 -1.4622 1.8219 10.62
0.5607 -1.0224 1.5458 10.63
0.4359 -0.6382 1.4043 10.64
0.3827 -0.3369 1.2274 10.65
0.3238 -0.1661 0.9636 10.66
0.2933 -0.1753 1.0458 10.67
0.3027 -0.3652 0.949 10.68
0.2945 -0.7145 1.2248 10.69
0.3033 -1.0265 1.3855 10.7
0.4147 -1.486 1.6176 10.71
0.4418 -1.7044 1.8921 10.72
0.5091 -2.008 1.9978 10.73
0.6082 -1.9484 2.4514 10.74
0.7448 -1.8687 2.731 10.75
0.8744 -1.4533 2.9653 10.76
0.8487 -0.8802 2.5593 10.77
0.9443 -0.529 2.6244 10.78
0.9608 -0.0951 2.8733 10.79
0.952 0.1579 2.6468 10.8
1.0265 0.2703 2.6956 10.81
0.9795 0.1832 2.2034 10.82
0.8191 -0.0421 1.8485 10.83
0.728 -0.3579 1.5555 10.84
0.5963 -0.7729 1.3216 10.85
0.4506 -1.0626 0.9894 10.86
0.334 -1.3678 0.8262 10.87
0.1728 -1.558 0.6311 10.88
-0.0109 -1.3442 0.5257 10.89
-0.2015 -1.1132 0.5263 10.9
-0.3805 -0.6813 0.5641 10.91
-0.5083 -0.3141 0.7303 10.92
-0.6408 0.1572 0.922 10.93
-0.6749 0.5418 1.1769 10.94
-0.7653 0.7281 1.3719 10.95
-0.787 0.7405 1.5504 10.96
-0.8849 0.5771 1.695 10.97
-0.768 0.2825 1.9998 10.98
-0.5929 -0.1033 1.9063 10.99
-0.5524 -0.5351 1.9875 11.0
-0.3506 -0.8476 2.0396 11.01
-0.1255 -0.9792 1.754 11.02
0.1329 -0.9362 1.6365 11.03
0.3789 -0.8766 1.3452 11.04
0.6435 -0.5533 0.9936 11.05
1.0779 -0.1096 0.8046 11.06
1.3718 0.3221 0.4138 11.07
1.5448 0.7886 0.1493 11.08
1.7848 1.0978 -0.1194 11.09
2.1567 1.1769 -0.3081 11.1
2.3847 1.0942 -0.451 11.11
2.73 0.8231 -0.4979 11.12
2.5456 0.58 -0.4432 11.13
3.0034 0.1327 -0.3176 11.14
2.9283 -0.2365 -0.1791 11.15
2.7377 -0.5041 0.0282 11.16
2.9339 -0.6603 0.2825 11.17
2.8251 -0.5112 0.4929 11.18
2.7048 -0.3013 0.6789 11.19
2.432 0.0563 0.9718 11.2
2.2356 0.5404 0.9514 11.21
2.1262 0.9418 1.2018 11.22
1.8171 1.2575 1.1364 11.23
1.3241 1.5074 0.9607 11.24
1.0808 1.5381 0.7534 11.25
0.8394 1.5084 0.6644 11.26
0.5892 1.0147 0.3351 11.27
0.414 0.7481 0.0373 11.28
0.2103 0.3172 -0.2418 11.29
0.0321 -0.0189 -0.5335 11.3
-0.1138 -0.2126 -0.8719 11.31
-0.1896 -0.2639 -0.9096 11.32
-0.2853 -0.1413 -1.1431 11.33
-0.304 0.1569 -1.2659 11.34
-0.2703 0.6063 -1.0946 11.35
-0.2247 1.084 -0.9359 11.36
-0.1494 1.5124 -0.9031 11.37
-0.0572 1.8315 -0.6829 11.38
0.0677 1.9192 -0.3656 11.39
0.19 1.619 -0.0839 11.4
0.3505 1.7038 0.1656 11.41
0.5134 1.3201 0.4572 11.42
0.6968 0.8954 0.5907 11.43
0.7415 0.4517 0.6627 11.44
0.9343 0.1347 0.7098 11.45
1.0228 -0.0286 0.777 11.46
1.0335 0.004 0.6985 11.47
1.1746 0.2206 0.5137 11.48
1.0199 0.5625 0.281 11.49
1.1425 1.0679 0.0056 11.5
1.1303 1.3417 -0.2863 11.51
1.0599 1.819 -0.526 11.52
0.9703 1.9145 -0.7306 11.53
0.8257 2.0726 -0.8853 11.54
0.7662 1.7793 -1.1151 11.55
0.6508 1.47 -1.1159 11.56
0.6518 1.0929 -0.9294 11.57
0.5476 0.7332 -0.8556 11.58
0.4842 0.4122 -0.7098 11.59
0.4527 0.1797 -0.4979 11.6
0.4528 0.091 -0.1886 11.61
0.5227 0.202 0.1158 11.62
0.5469 0.4932 0.405 11.63
0.5632 0.8527 0.7394 11.64
0.7676 1.4013 0.923 11.65
0.936 1.5308 1.2308 11.66
1.0237 1.7995 1.2828 11.67
1.2172 1.9257 1.174 11.68
1.4353 1.9611 1.1248 11.69
1.6679 1.9483 1.1006 11.7
1.9406 1.552 0.8992 11.71
1.7923 1.0068 0.7354 11.72
2.2407 0.6836 0.4723 11.73
2.3997 0.3066 0.213 11.74
2.2965 0.1499 -0.0105 11.75
2.5758 0.1365 -0.1997 11.76
2.8407 0.2857 -0.2787 11.77
2.7792 0.6687 -0.3611 11.78
2.6491 0.9504 -0.3374 11.79
2.5462 1.508 -0.2043 11.8
2.1953 1.8184 -0.0397 11.81
2.4689 1.9478 0.1911 11.82
2.2405 1.8892 0.4872 11.83
1.9201 1.9414 0.7897 11.84
1.5159 1.6813 1.0375 11.85
1.2953 1.3444 1.3433 11.86
1.0219 0.7604 1.7362 11.87
0.769 0.4393 1.6781 11.88
0.3644 0.1374 1.9141 11.89
0.1069 0.0356 2.1622 11.9
-0.1771 0.1063 1.8589 11.91
-0.4495 0.3585 2.0049 11.92
-0.6374 0.7174 1.6291 11.93
-0.7781 1.0611 1.5186 11.94
-0.8879 1.5775 1.2759 11.95
-1.1162 1.6755 1.0032 11.96
-1.0482 1.8458 0.7082 11.97
-1.0532 1.8315 0.5698 11.98
-1.0822 1.6814 0.4202 11.99
-0.8538 1.2184 0.3088 12.0
-0.6981 0.9656 0.2817 12.01
-0.5269 0.4917 0.3518 12.02
-0.4016 0.1402 0.4345 12.03
-0.1493 -0.081 0.7161 12.04
0.1197 -0.1223 0.893 12.05
0.3622 0.0264 1.1399 12.06
0.661 0.345 1.5933 12.07
0.9242 0.6981 1.6748 12.08
1.1187 1.1632 1.8185 12.09
1.1923 1.4508 1.9914 12.1
1.466 1.5686 2.2438 12.11
1.7568 1.6698 2.4186 12.12
1.6734 1.7146 2.4836 12.13
1.6835 1.3294 2.2924 12.14
1.94 0.8985 2.1914 12.15
1.8857 0.4937 1.9122 12.16
1.7262 0.1257 1.5191 12.17
1.6214 -0.1918 1.1746 12.18
1.7801 -0.3316 0.9553 12.19
1.516 -0.2794 0.6812 12.2
1.4729 -0.0729 0.4426 12.21
1.4339 0.297 0.2619 12.22
1.1473 0.6755 0.1854 12.23
1.0468 1.0087 0.1855 12.24
0.9053 1.4017 0.2226 12.25
0.7841 1.5947 0.3801 12.26
0.7013 1.5834 0.581 12.27
0.693 1.307 0.7609 12.28
0.6079 1.0671 0.9643 12.29
0.5771 0.541 1.35 12.3
0.554 0.1079 1.5076 12.31
0.6217 -0.2796 1.7661 12.32
0.6882 -0.525 1.8389 12.33
0.6866 -0.5077 1.6577 12.34
0.7839 -0.4133 1.882 12.35
0.8166 -0.1411 1.5549 12.36
0.8944 0.2423 1.4084 12.37
1.0562 0.6596 1.2681 12.38
1.0835 1.0984 0.8276 12.39
1.112 1.2681 0.5044 12.4
1.2231 1.3529 0.2495 12.41
1.065 1.2611 -0.0768 12.42
1.0929 0.8763 -0.3103 12.43
0.9879 0.595 -0.5874 12.44
1.0903 0.1476 -0.6186 12.45
0.7867 -0.3032 -0.7021 12.46
0.7852 -0.5596 -0.6859 12.47
0.5935 -0.773 -0.6049 12.48
0.3446 -0.7711 -0.4268 12.49
0.1433 -0.4906 -0.2651 12.5
-0.0803 -0.1979 -0.0474 12.51
-0.3428 0.2013 0.1745 12.52
-0.5733 0.5882 0.4275 12.53
-0.8045 0.9594 0.5473 12.54
-0.9967 1.0282 0.6542 12.55
-1.0974 1.0314 0.6972 12.56
-1.3001 0.9992 0.661 12.57
-1.2579 0.6348 0.6205 12.58
-1.519 0.2123 0.4633 12.59
-1.4807 -0.2149 0.1912 12.6
-1.4588 -0.6202 -0.1013 12.61
-1.4426 -0.768 -0.4476 12.62
-1.3043 -0.8742 -0.7169 12.63
-1.1304 -0.8453 -1.1137 12.64
-0.9075 -0.5701 -1.2414 12.65
-0.6849 -0.1421 -1.6145 12.66
-0.4577 0.2441 -1.6187 12.67
-0.1457 0.6165 -1.9463 12.68
0.1332 0.9138 -1.6852 12.69
0.4429 1.1166 -1.5582 12.7
0.7682 1.0312 -1.6662 12.71
1.084 0.791 -1.2603 12.72
1.3516 0.3465 -1.1602 12.73
1.5855 -0.08 -0.789 12.74
1.6623 -0.4427 -0.6579 12.75
1.9767 -0.7279 -0.3591 12.76
1.7959 -1.0574 -0.2199 12.77
1.7953 -0.9431 -0.1351 12.78
2.1298 -0.7196 -0.1005 12.79
2.0881 -0.4069 -0.145 12.8
1.7396 -0.0274 -0.2537 12.81
1.602 0.3641 -0.4839 12.82
1.4579 0.7759 -0.7398 12.83
1.353 1.0338 -1.0079 12.84
1.0326 0.965 -1.3057 12.85
0.9082 0.859 -1.4078 12.86
0.5841 0.5819 -1.9833 12.87
0.3177 0.1515 -2.1591 12.88
0.0811 -0.2659 -2.2744 12.89
-0.1715 -0.6633 -2.3494 12.9
-0.4098 -0.8684 -2.046 12.91
-0.5374 -1.0281 -2.1939 12.92
-0.7424 -0.9525 -1.991 12.93
-0.9396 -0.5686 -1.8732 12.94
-1.0639 -0.2465 -1.5971 12.95
-1.0133 0.1787 -1.2053 12.96
-1.2058 0.6186 -0.9578 12.97
-1.2375 0.8501 -0.6532 12.98
-1.0932 0.9842 -0.4025 12.99
-1.0552 1.0739 -0.2567 13.0
-1.0354 0.8255 -0.143 13.01
-0.8623 0.4299 -0.1157 13.02
-0.7407 0.0299 -0.1836 13.03
-0.705 -0.3778 -0.3383 13.04
-0.5427 -0.754 -0.4657 13.05
-0.5022 -0.8317 -0.7663 13.06
-0.4242 -0.8771 -0.9241 13.07
-0.3735 -0.6987 -1.1888 13.08
-0.3636 -0.358 -1.5612 13.09
-0.3252 0.0593 -1.6822 13.1
-0.311 0.4684 -1.6195 13.11
-0.3481 0.9032 -1.8485 13.12
-0.371 1.1747 -1.8068 13.13
-0.4464 1.2044 -1.6259 13.14
-0.5327 1.0413 -1.6056 13.15
-0.6658 0.7847 -1.3945 13.16
-0.8451 0.4493 -1.0089 13.17
-0.8238 -0.0025 -0.6602 13.18
-1.0502 -0.3777 -0.3878 13.19
-1.1212 -0.5749 -0.127 13.2
-1.1713 -0.7151 0.143 13.21
-1.1954 -0.656 0.3477 13.22
-1.1793 -0.4144 0.449 13.23
-1.3032 -0.0005 0.509 13.24
-1.2203 0.4792 0.5748 13.25
-1.1456 0.9162 0.4105 13.26
-1.1974 1.1945 0.2668 13.27
-0.9444 1.4247 0.0794 13.28
-0.8686 1.3458 -0.1585 13.29
-0.5901 1.0753 -0.4005 13.3
-0.4709 0.8593 -0.6803 13.31
-0.2259 0.4745 -0.879 13.32
-0.0101 0.0391 -0.9403 13.33
0.2323 -0.2733 -1.0515 13.34
0.4283 -0.4974 -1.049 13.35
0.622 -0.4475 -1.0886 13.36
0.8244 -0.3055 -0.9126 13.37
1.0268 0.001 -0.6304 13.38
0.9931 0.3912 -0.4023 13.39
1.234 0.8821 -0.0896 13.4
1.2484 1.1665 0.2158 13.41
1.1156 1.4714 0.5103 13.42
1.062 1.6378 0.7699 13.43
1.0807 1.466 1.0057 13.44
0.8751 1.3943 1.1263 13.45
0.6652 0.9388 1.1251 13.46
0.4043 0.4683 1.1042 13.47
0.1683 0.1276 1.1116 13.48
-0.1073 -0.1659 1.0225 13.49
-0.3679 -0.2429 0.6863 13.5
-0.765 -0.2056 0.5186 13.51
