#y1 time y2
0.3756 9.55 0.2599
0.192 9.56 -0.02
0.0999 9.57 -0.3128
0.0504 9.58 -0.5753
0.0581 9.59 -0.7138
0.1315 9.6 -0.7925
0.2538 9.61 -0.9393
0.3803 9.62 -0.9339
0.5423 9.63 -0.8347
0.657 9.64 -0.7702
0.9289 9.65 -0.5072
0.9706 9.66 -0.2507
1.003 9.67 0.0137
1.0633 9.68 0.3048
1.247 9.69 0.6035
1.0 9.7 0.8399
1.0459 9.71 1.1611
0.8644 9.72 1.2301
0.6295 9.73 1.2092
0.3174 9.74 1.2111
0.0354 9.75 1.2549
-0.2634 9.76 1.1565
-0.5448 9.77 1.0674
-0.7587 9.78 0.7738
-1.0001 9.79 0.5514
-1.2905 9.8 0.3021
-1.3483 9.81 0.0986
-1.402 9.82 -0.072
-1.5283 9.83 -0.1793
-1.2367 9.84 -0.2705
-1.1932 9.85 -0.2373
-1.1492 9.86 -0.1443
-0.8159 9.87 0.0287
-0.5695 9.88 0.2577
-0.2716 9.89 0.5364
-0.0309 9.9 0.8574
0.2385 9.91 1.2097
0.4985 9.92 1.4304
0.6048 9.93 1.7112
0.7502 9.94 1.9049
0.8912 9.95 2.1959
0.8129 9.96 2.0741
0.7876 9.97 2.1387
0.7784 9.98 2.0471
0.6589 9.99 2.2444
0.464 10.0 2.0012
0.3343 10.01 1.6797
0.141 10.02 1.5132
-0.0419 10.03 1.2354
-0.1686 10.04 0.9021
-0.3222 10.05 0.7632
-0.355 10.06 0.5737
-0.369 10.07 0.6025
-0.3096 10.08 0.5743
-0.2136 10.09 0.6279
-0.0367 10.1 0.7189
0.1661 10.11 0.9054
0.4613 10.12 1.3186
0.6691 10.13 1.4053
0.9775 10.14 1.6655
1.3118 10.15 2.148
1.5044 10.16 2.0749
1.6503 10.17 2.3224
1.8687 10.18 2.7885
2.1172 10.19 2.4565
2.3673 10.2 2.6926
2.2649 10.21 2.3864
2.0568 10.22 2.6393
1.8611 10.23 2.2583
1.7919 10.24 2.1035
1.5678 10.25 1.5378
1.3537 10.26 1.5156
1.2026 10.27 1.1094
0.8408 10.28 0.8695
0.5406 10.29 0.6983
0.3793 10.3 0.5701
0.1849 10.31 0.5109
0.039 10.32 0.5866
-0.0442 10.33 0.7004
-0.065 10.34 0.7688
-0.0486 10.35 1.0582
0.033 10.36 1.2599
0.14 10.37 1.4787
0.3243 10.38 1.8201
0.4674 10.39 1.8903
0.6056 10.4 2.2246
0.8345 10.41 2.1773
0.9523 10.42 2.2043
1.1255 10.43 1.9967
1.0007 10.44 2.1368
0.9747 10.45 1.7834
0.986 10.46 1.6858
0.8503 10.47 1.172
0.6249 10.48 1.0323
0.404 10.49 0.6461
0.15 10.5 0.393
-0.1422 10.51 0.096
-0.5129 10.52 -0.1123
-0.7725 10.53 -0.2642
-1.1395 10.54 -0.3431
-1.2386 10.55 -0.3323
-1.5753 10.56 -0.3219
-1.7975 10.57 -0.1871
-1.7223 10.58 0.0041
-1.961 10.59 0.2189
-2.0786 10.6 0.4253
-1.9321 10.61 0.6266
-1.569 10.62 0.7571
-1.6428 10.63 0.9593
-1.2297 10.64 0.966
-1.162 10.65 1.1225
-0.7772 10.66 1.1151
-0.5973 10.67 0.8777
-0.4748 10.68 0.6234
-0.3091 10.69 0.4808
-0.1806 10.7 0.1485
-0.1398 10.71 -0.1747
-0.1402 10.72 -0.5234
-0.2116 10.73 -0.7356
-0.3056 10.74 -1.0465
-0.4277 10.75 -1.1368
-0.6358 10.76 -1.4495
-0.8824 10.77 -1.4459
-1.0284 10.78 -1.4923
-1.225 10.79 -1.4589
-1.4874 10.8 -1.2573
-1.6109 10.81 -0.9734
-1.6262 10.82 -0.7847
-1.7454 10.83 -0.5249
-1.4643 10.84 -0.3223
-1.3608 10.85 -0.1097
-1.1758 10.86 0.0532
-1.0468 10.87 0.1554
-0.7918 10.88 0.226
-0.4656 10.89 0.188
-0.1964 10.9 0.109
0.1275 10.91 -0.0625
0.4621 10.92 -0.2789
0.7102 10.93 -0.5102
0.9663 10.94 -0.8747
1.0809 10.95 -1.1318
1.1423 10.96 -1.3312
1.3451 10.97 -1.4614
1.3346 10.98 -1.6282
1.1015 10.99 -1.7367
0.9298 11.0 -1.6766
0.8444 11.01 -1.8138
0.6091 11.02 -1.6191
0.4451 11.03 -1.4739
0.1951 11.04 -1.3191
-0.0303 11.05 -1.0402
-0.2137 11.06 -0.6491
-0.3656 11.07 -0.4452
-0.4587 11.08 -0.1736
-0.5123 11.09 0.0367
-0.4994 11.1 0.2043
-0.4036 11.11 0.2985
-0.3192 11.12 0.3111
-0.1801 11.13 0.2391
0.0101 11.14 0.1502
0.1928 11.15 -0.0266
0.4313 11.16 -0.2254
0.6309 11.17 -0.4601
0.7972 11.18 -0.7131
0.8749 11.19 -0.9104
0.8891 11.2 -1.1854
1.0374 11.21 -1.2152
0.8674 11.22 -1.2478
0.7855 11.23 -1.2549
0.5564 11.24 -1.2628
0.3654 11.25 -1.0531
0.0994 11.26 -0.9916
-0.1838 11.27 -0.69
-0.4936 11.28 -0.3384
-0.7832 11.29 -0.0605
-1.1863 11.3 0.2364
-1.4021 11.31 0.5287
-1.669 11.32 0.7662
-1.7758 11.33 0.9107
-2.0449 11.34 1.002
-2.0083 11.35 1.0125
-2.1077 11.36 1.0008
-2.1312 11.37 0.8849
-2.1094 11.38 0.7641
-1.7078 11.39 0.5858
-1.7189 11.4 0.312
-1.5627 11.41 0.0826
-1.2654 11.42 -0.1364
-1.0331 11.43 -0.3755
-0.9012 11.44 -0.4597
-0.8384 11.45 -0.5307
-0.7843 11.46 -0.5426
-0.6703 11.47 -0.4935
-0.8382 11.48 -0.4277
-0.8322 11.49 -0.1962
-1.1182 11.5 0.0262
-1.2534 11.51 0.3181
-1.5085 11.52 0.6215
-1.8003 11.53 0.8347
-1.8482 11.54 1.0133
-2.2513 11.55 1.309
-2.227 11.56 1.528
-2.2162 11.57 1.5078
-2.5502 11.58 1.6921
-2.3733 11.59 1.4626
-2.3477 11.6 1.4806
-2.2693 11.61 1.2661
-2.1764 11.62 1.0032
-2.3193 11.63 0.7248
-1.8296 11.64 0.3783
-1.546 11.65 0.1221
-1.2553 11.66 -0.1142
-0.9195 11.67 -0.2891
-0.7154 11.68 -0.4104
-0.3608 11.69 -0.5239
-0.1513 11.7 -0.5001
0.0484 11.71 -0.3715
0.1894 11.72 -0.2289
0.2391 11.73 -0.0646
0.2775 11.74 0.1748
0.2257 11.75 0.4214
0.1131 11.76 0.6177
-0.0381 11.77 0.8972
-0.2035 11.78 1.0934
-0.4316 11.79 1.1142
-0.5412 11.8 1.2191
-0.7738 11.81 1.1494
-0.9478 11.82 1.0127
-0.996 11.83 0.8006
-1.1008 11.84 0.6275
-0.9795 11.85 0.3601
-0.9506 11.86 0.0532
-0.9978 11.87 -0.281
-0.7562 11.88 -0.521
-0.5224 11.89 -0.8859
-0.342 11.9 -1.0344
-0.0815 11.91 -1.3188
0.1763 11.92 -1.3732
0.4302 11.93 -1.3161
0.6253 11.94 -1.3819
0.7626 11.95 -1.1314
0.939 11.96 -1.0463
0.8698 11.97 -0.7529
0.8709 11.98 -0.5577
0.9092 11.99 -0.3595
0.7399 12.0 -0.1786
0.5474 12.01 -0.0192
0.2573 12.02 0.0787
-0.0218 12.03 0.1094
-0.3259 12.04 0.0634
-0.6761 12.05 -0.0439
-0.9092 12.06 -0.2228
-1.2202 12.07 -0.4427
-1.3402 12.08 -0.7626
-1.6987 12.09 -1.0722
-1.7426 12.1 -1.3653
-1.9956 12.11 -1.5834
-1.695 12.12 -1.9932
-1.8942 12.13 -2.228
-1.8522 12.14 -2.209
-1.4554 12.15 -2.392
-1.4244 12.16 -2.2517
-1.1599 12.17 -2.338
-1.1444 12.18 -2.2943
-0.9815 12.19 -1.872
-0.7391 12.2 -1.842
-0.7741 12.21 -1.6037
-0.6223 12.22 -1.2481
-0.7258 12.23 -1.1172
-0.7166 12.24 -0.9998
-0.8221 12.25 -0.7791
-1.0454 12.26 -0.8485
-1.3418 12.27 -0.7905
-1.5863 12.28 -0.797
-1.9263 12.29 -1.0805
-2.1524 12.3 -1.2513
-2.2774 12.31 -1.527
-2.568 12.32 -1.8342
-2.5106 12.33 -2.1786
-2.8805 12.34 -2.3974
-2.8577 12.35 -2.5193
-2.6882 12.36 -2.6988
-3.1089 12.37 -2.606
-2.9522 12.38 -2.7858
-2.4293 12.39 -3.0975
-2.3509 12.4 -2.848
-2.3447 12.41 -2.7645
-1.8967 12.42 -2.2098
-1.4373 12.43 -2.0777
-1.2496 12.44 -1.8927
-0.952 12.45 -1.392
-0.8411 12.46 -1.2809
-0.6392 12.47 -0.9183
-0.4212 12.48 -0.8878
-0.4243 12.49 -0.6818
-0.4132 12.5 -0.6451
-0.4274 12.51 -0.7557
-0.4761 12.52 -0.7794
-0.609 12.53 -1.0195
-0.726 12.54 -1.2599
-0.8973 12.55 -1.497
-1.1639 12.56 -1.6031
-1.2483 12.57 -1.8957
-1.3605 12.58 -2.2237
-1.5308 12.59 -2.2237
-1.5117 12.6 -2.5268
-1.4976 12.61 -2.1049
-1.3125 12.62 -2.2107
-1.3157 12.63 -2.0189
-1.1105 12.64 -1.8632
-0.7651 12.65 -1.8393
-0.58 12.66 -1.295
-0.2858 12.67 -1.0266
0.0261 12.68 -0.7017
0.3011 12.69 -0.4546
0.5535 12.7 -0.2316
0.8008 12.71 -0.0222
0.9716 12.72 0.1148
1.1531 12.73 0.1553
1.0873 12.74 0.1642
1.0046 12.75 0.0654
