#y3 time y2 y1 y4
-0.2666 5.55 0.195 -0.8561 -2.4517
-1.4049 5.56 0.0259 -0.8413 -2.8257
-1.5038 5.57 -0.1673 -0.7034 -2.5203
-0.0131 5.58 -0.4295 -0.5179 -2.3892
-1.6049 5.59 -0.7077 -0.2105 -1.9374
-0.8368 5.6 -0.9144 -0.0062 -1.2266
-0.1462 5.61 -0.98 0.1154 -0.8793
-1.5414 5.62 -1.2938 0.0979 -0.715
0.1236 5.63 -1.309 -0.0767 -0.6331
-0.5758 5.64 -1.2085 -0.4352 -0.8788
-1.0296 5.65 -1.3972 -0.7787 -1.0851
0.6689 5.66 -1.1497 -1.2635 -1.4415
-0.8598 5.67 -0.9922 -1.9987 -2.2083
-0.2262 5.68 -0.7588 -2.4465 -2.2001
0.7365 5.69 -0.5185 -2.4273 -2.7856
-0.8861 5.7 -0.2031 -2.9296 -2.5909
0.7512 5.71 0.0894 -2.8799 -2.5882
0.2955 5.72 0.3643 -2.3624 -1.9421
-0.5968 5.73 0.6839 -1.997 -1.8152
1.1417 5.74 0.8544 -1.7789 -1.2676
-0.2388 5.75 0.9871 -1.3669 -0.9069
0.0171 5.76 1.0325 -0.9635 -0.6904
1.1192 5.77 1.1152 -0.6738 -0.6336
-0.6754 5.78 1.0044 -0.4272 -0.7038
0.6861 5.79 1.0237 -0.4582 -1.1881
0.4934 5.8 0.8533 -0.5096 -1.3575
-0.7317 5.81 0.5573 -0.6823 -1.9098
0.9453 5.82 0.3535 -0.9251 -2.3934
-0.4538 5.83 0.1335 -1.1251 -2.3626
-0.5334 5.84 -0.0653 -1.4674 -2.7298
0.6333 5.85 -0.2544 -1.4302 -2.5513
-1.1687 5.86 -0.3375 -1.3224 -1.973
-0.1979 5.87 -0.4429 -1.0129 -1.6181
-0.1091 5.88 -0.3966 -0.7668 -1.0173
-1.5822 5.89 -0.3956 -0.2386 -0.7283
-0.043 5.9 -0.2273 0.205 -0.4524
-1.2956 5.91 -0.0292 0.6153 -0.4935
-1.8924 5.92 0.2089 0.9783 -0.5641
-0.2642 5.93 0.4574 1.0448 -1.0077
-2.1555 5.94 0.7863 0.9953 -1.2624
-1.3634 5.95 1.072 0.8502 -1.5889
-0.9254 5.96 1.2686 0.4011 -2.1895
-2.8093 5.97 1.6309 -0.0386 -2.2851
-1.0966 5.98 1.6532 -0.584 -2.1338
-1.8368 5.99 2.0647 -1.1018 -1.9649
-2.86 6.0 2.2205 -1.2748 -1.8391
-1.0274 6.01 1.8411 -1.788 -1.2292
-2.7159 6.02 1.9543 -1.605 -0.9094
-1.8892 6.03 1.7325 -1.6779 -0.5455
-1.3006 6.04 1.6246 -1.4615 -0.2729
-3.1394 6.05 1.5494 -1.2344 -0.267
-1.4673 6.06 1.2345 -1.0064 -0.3782
-1.8781 6.07 1.0508 -0.8353 -0.7002
-2.6849 6.08 0.8402 -0.6906 -1.2189
-0.8231 6.09 0.6967 -0.6794 -1.6656
-2.2637 6.1 0.4895 -0.9855 -2.0412
-1.8429 6.11 0.4405 -1.1864 -1.9022
-0.5368 6.12 0.4629 -1.638 -2.0839
-2.2636 6.13 0.5203 -2.0991 -1.7965
-0.7057 6.14 0.6753 -2.3492 -1.5757
-0.7054 6.15 0.8865 -2.5994 -1.1228
-1.9438 6.16 1.2291 -3.1016 -0.6677
0.1262 6.17 1.4081 -2.6168 -0.246
-1.1354 6.18 1.7704 -2.3376 -0.0468
-0.9942 6.19 2.0224 -2.2662 -0.0056
0.488 6.2 2.3367 -1.8677 -0.1506
-1.2624 6.21 2.6439 -1.0741 -0.4489
0.0893 6.22 2.8841 -0.6798 -0.8826
0.4161 6.23 2.8961 -0.2684 -1.2578
-0.9699 6.24 2.7707 0.0432 -1.6955
0.846 6.25 2.7996 0.1777 -1.9086
-0.0499 6.26 2.551 0.1386 -1.7575
-0.3533 6.27 2.5858 -0.0161 -1.5642
1.1616 6.28 2.4396 -0.2734 -1.3582
-0.5042 6.29 2.0841 -0.513 -0.8866
0.4028 6.3 1.8332 -0.8312 -0.4139
0.8436 6.31 1.4954 -0.8955 -0.0119
-0.798 6.32 1.2538 -1.0898 0.2008
0.9844 6.33 1.0824 -0.8662 0.25
0.1459 6.34 1.0496 -0.7414 0.0938
-0.5321 6.35 0.9264 -0.4479 -0.2159
1.1521 6.36 0.9288 -0.0518 -0.6111
-0.653 6.37 1.0178 0.2913 -1.1568
-0.1722 6.38 1.0724 0.5416 -1.3235
0.5961 6.39 1.4639 0.6894 -1.639
-1.3617 6.4 1.6685 0.6669 -1.7223
0.2201 6.41 1.8512 0.4148 -1.5161
-0.3421 6.42 2.0004 0.0461 -1.1069
-1.3479 6.43 2.3164 -0.4561 -0.6417
0.3113 6.44 2.5724 -0.952 -0.1208
-1.2352 6.45 2.7071 -1.6249 0.2325
-1.0454 6.46 2.992 -1.8408 0.481
-0.0446 6.47 2.785 -2.4901 0.4687
-1.7531 6.48 3.0962 -2.573 0.2946
-0.6044 6.49 3.0461 -2.4098 0.0016
-0.7456 6.5 2.888 -2.2493 -0.4034
-1.92 6.51 2.6295 -2.0942 -0.7949
-0.213 6.52 2.2206 -1.8587 -1.1626
-1.6217 6.53 1.9431 -1.4963 -1.2394
-1.6639 6.54 1.9178 -1.124 -1.3108
-0.1492 6.55 1.5895 -1.0129 -1.0514
-1.8781 6.56 1.1271 -0.9897 -0.8014
-0.6789 6.57 1.0562 -1.1294 -0.3683
-0.4505 6.58 0.9932 -1.4483 0.1107
-1.7265 6.59 0.7591 -1.7851 0.4497
0.1317 6.6 0.8301 -1.853 0.6348
-0.7771 6.61 0.803 -2.416 0.7661
-1.1508 6.62 1.0762 -2.1798 0.4997
0.5585 6.63 1.104 -2.5526 0.1989
-1.0112 6.64 1.2862 -2.1219 -0.2136
0.03 6.65 1.7212 -1.8218 -0.6754
0.6376 6.66 1.8869 -1.1833 -1.0385
-0.8462 6.67 1.8863 -0.7908 -1.1402
1.0096 6.68 2.0759 -0.2205 -1.2755
0.4411 6.69 2.3037 0.2627 -1.0162
-0.0498 6.7 2.4637 0.5616 -0.5805
1.7882 6.71 2.4064 0.7099 -0.1716
0.2253 6.72 2.4153 0.7592 0.3017
1.0132 6.73 2.1991 0.577 0.681
1.8869 6.74 2.2921 0.2785 0.7866
0.2759 6.75 1.9115 -0.0549 0.8273
1.9626 6.76 1.6626 -0.3987 0.6988
1.5848 6.77 1.3074 -0.7115 0.3645
0.6534 6.78 1.2045 -0.968 -0.0737
2.6789 6.79 0.9196 -0.9839 -0.5311
1.1162 6.8 0.555 -0.9854 -0.8658
1.3594 6.81 0.3752 -0.8314 -1.076
2.2748 6.82 0.2288 -0.6154 -1.0447
0.6012 6.83 0.1723 -0.3329 -0.8967
2.0589 6.84 0.1593 -0.1062 -0.5113
1.8156 6.85 0.2182 0.0282 -0.023
0.623 6.86 0.3139 0.0315 0.4425
2.4819 6.87 0.487 -0.1269 0.7738
0.9506 6.88 0.7085 -0.4166 0.8873
0.77 6.89 0.9005 -0.809 0.8856
2.1934 6.9 1.1232 -1.2509 0.7197
0.1556 6.91 1.4988 -1.8775 0.4048
1.2641 6.92 1.4318 -2.2115 0.0121
1.2269 6.93 1.5681 -2.8912 -0.4048
-0.2346 6.94 1.5853 -2.6717 -0.7082
1.3951 6.95 1.7625 -3.1108 -0.9718
0.3236 6.96 1.649 -2.7856 -0.9465
-0.1311 6.97 1.4263 -2.2599 -0.692
1.2991 6.98 1.2966 -1.8202 -0.3791
-0.5913 6.99 1.0779 -1.5865 0.0414
0.3047 7.0 0.7809 -1.1682 0.4942
0.7558 7.01 0.4933 -0.8419 0.9032
-0.8794 7.02 0.2271 -0.6138 0.9164
0.7126 7.03 -0.0628 -0.5875 1.0592
-0.0379 7.04 -0.3249 -0.6109 0.8816
-0.727 7.05 -0.4879 -0.9079 0.4431
0.9647 7.06 -0.5813 -1.2049 0.0244
-0.6502 7.07 -0.6948 -1.3334 -0.3925
-0.0302 7.08 -0.6384 -1.4461 -0.701
0.7444 7.09 -0.6243 -1.4487 -0.9732
-0.8044 7.1 -0.4412 -1.479 -0.8757
0.8536 7.11 -0.3036 -1.15 -0.8166
0.4129 7.12 -0.0638 -0.7964 -0.4084
-0.4344 7.13 0.1803 -0.3496 0.0346
1.4458 7.14 0.4199 0.1264 0.4278
0.0164 7.15 0.5986 0.5698 0.8311
0.442 7.16 0.7796 0.9253 0.9263
1.4935 7.17 0.8874 1.158 0.9975
-0.0536 7.18 1.0403 1.1738 0.8222
1.5341 7.19 0.9352 0.8713 0.4399
1.3613 7.2 0.9008 0.5862 -0.0305
0.3466 7.21 0.7695 0.1259 -0.4519
2.3324 7.22 0.4794 -0.3358 -0.8036
1.0444 7.23 0.3064 -0.816 -0.9184
1.0994 7.24 0.0111 -1.1963 -0.9646
2.4602 7.25 -0.2879 -1.3794 -0.8608
0.7335 7.26 -0.5059 -1.5642 -0.482
2.2166 7.27 -0.8221 -1.5242 -0.0351
2.4471 7.28 -1.0028 -1.365 0.4002
0.891 7.29 -1.0836 -1.1393 0.755
2.9544 7.3 -1.3948 -0.9058 0.9452
1.511 7.31 -1.2481 -0.5765 0.8086
1.4041 7.32 -1.2712 -0.4992 0.5976
2.8742 7.33 -1.2121 -0.5689 0.276
0.9881 7.34 -1.0385 -0.6999 -0.1555
2.019 7.35 -0.7758 -0.9986 -0.6003
2.4275 7.36 -0.547 -1.2878 -0.9979
0.6115 7.37 -0.288 -1.7742 -1.1528
2.2554 7.38 -0.0502 -2.3945 -1.0531
1.3247 7.39 0.1615 -2.6359 -0.9349
0.5045 7.4 0.3753 -2.8982 -0.5401
2.204 7.41 0.4812 -2.5731 -0.1576
0.2839 7.42 0.5937 -2.6997 0.2448
0.8124 7.43 0.575 -2.1452 0.6112
1.5618 7.44 0.4926 -1.6982 0.7487
-0.4729 7.45 0.3491 -1.1099 0.667
0.9887 7.46 0.1416 -0.6401 0.4691
0.4052 7.47 -0.0834 -0.1876 0.1303
-0.6443 7.48 -0.37 0.1507 -0.3494
1.0388 7.49 -0.5829 0.3061 -0.8073
-0.6981 7.5 -0.89 0.3249 -1.1908
-0.5362 7.51 -1.0318 0.1557 -1.3039
0.5328 7.52 -1.3757 -0.0859 -1.409
-1.5647 7.53 -1.4067 -0.3191 -1.0172
-0.0756 7.54 -1.5773 -0.6462 -0.7412
-0.272 7.55 -1.4831 -0.6988 -0.352
-1.6123 7.56 -1.3566 -0.8259 0.0852
0.2382 7.57 -1.2979 -0.778 0.38
-1.15 7.58 -0.982 -0.5336 0.5343
-1.1426 7.59 -0.8487 -0.1596 0.5518
0.2108 7.6 -0.5536 0.2033 0.2908
-1.5782 7.61 -0.2294 0.6005 -0.0746
-0.3594 7.62 0.0173 0.9596 -0.5031
-0.1473 7.63 0.2618 0.9424 -1.0181
-1.6012 7.64 0.4365 0.967 -1.2286
0.3644 7.65 0.5187 0.8287 -1.5061
-0.6135 7.66 0.5857 0.4934 -1.6138
-0.8565 7.67 0.6861 0.0314 -1.4152
0.7451 7.68 0.5811 -0.5421 -0.8871
-1.0575 7.69 0.4601 -1.0567 -0.5625
0.06 7.7 0.2623 -1.3608 -0.117
0.6936 7.71 0.0369 -1.7479 0.2083
-0.8001 7.72 -0.1928 -2.2082 0.3693
0.9043 7.73 -0.4919 -1.9703 0.327
0.2248 7.74 -0.6555 -2.0473 0.0853
-0.3209 7.75 -0.8475 -1.6927 -0.2851
1.3164 7.76 -0.9895 -1.442 -0.7217
-0.1949 7.77 -1.2332 -0.9255 -1.2588
0.5059 7.78 -1.0511 -0.8153 -1.5984
1.3105 7.79 -1.0647 -0.6378 -1.642
-0.4123 7.8 -1.0244 -0.5726 -1.6789
1.3289 7.81 -0.8604 -0.8009 -1.5804
0.7387 7.82 -0.5603 -0.899 -1.0672
-0.2466 7.83 -0.3358 -1.2212 -0.7083
1.4133 7.84 -0.0804 -1.4864 -0.335
-0.0694 7.85 0.1909 -1.8105 -0.0039
0.1881 7.86 0.471 -1.8989 0.1369
1.1473 7.87 0.6782 -1.9707 0.1145
-0.7608 7.88 0.8332 -1.7499 -0.1288
0.6665 7.89 0.9265 -1.4581 -0.4657
0.3374 7.9 1.1233 -0.9556 -0.8761
-0.906 7.91 1.0413 -0.4534 -1.5378
0.6867 7.92 0.9241 0.0975 -1.6556
-0.7335 7.93 0.8707 0.5467 -1.7316
-0.8368 7.94 0.6516 0.9835 -2.0364
0.3058 7.95 0.4033 1.0644 -1.6519
-1.6864 7.96 0.1806 1.2309 -1.3488
-0.6116 7.97 -0.0542 1.0812 -0.9014
-0.5263 7.98 -0.2841 0.8294 -0.4744
-1.9993 7.99 -0.4955 0.4358 -0.1789
-0.4312 8.0 -0.6566 0.0959 -0.0358
-1.6462 8.01 -0.6376 -0.2251 -0.084
-2.2562 8.02 -0.7064 -0.4287 -0.3218
-0.6901 8.03 -0.6948 -0.5432 -0.6426
-2.4049 8.04 -0.5377 -0.5192 -1.0677
-1.5211 8.05 -0.3411 -0.2947 -1.5562
-1.2961 8.06 -0.1233 -0.0362 -1.9274
-2.6674 8.07 0.1515 0.2426 -1.9266
-1.2473 8.08 0.4507 0.5406 -1.9854
-1.8973 8.09 0.7258 0.6808 -1.7431
-2.648 8.1 1.0054 0.7646 -1.4349
-0.9561 8.11 1.2464 0.605 -1.0283
-2.6941 8.12 1.2183 0.2468 -0.6528
-1.9459 8.13 1.4763 -0.1639 -0.3513
-1.0133 8.14 1.5926 -0.666 -0.1781
-2.6885 8.15 1.4805 -1.1246 -0.2038
-0.9498 8.16 1.4336 -1.7074 -0.4252
-1.4783 8.17 1.1533 -2.1985 -0.8268
-2.3318 8.18 0.9743 -2.3585 -1.2147
-0.3005 8.19 0.659 -2.3003 -1.7706
-1.6267 8.2 0.4824 -2.2858 -1.9422
-1.2482 8.21 0.2009 -1.7896 -2.1432
-0.0773 8.22 -0.0374 -1.2688 -2.2529
-1.8252 8.23 -0.2487 -0.9064 -1.7799
-0.1805 8.24 -0.3911 -0.5557 -1.7308
-0.2482 8.25 -0.4879 -0.2234 -1.1231
-1.4534 8.26 -0.4803 -0.06 -0.7095
0.6098 8.27 -0.4432 -0.01 -0.387
-0.6908 8.28 -0.3175 -0.0993 -0.2378
-0.5541 8.29 -0.1276 -0.2934 -0.3098
0.7499 8.3 0.1059 -0.5747 -0.5151
-0.899 8.31 0.3224 -0.8114 -0.9826
0.3168 8.32 0.6588 -0.9837 -1.4285
0.5061 8.33 0.8099 -1.0352 -1.8149
-0.9283 8.34 1.1876 -0.9542 -1.9567
1.0117 8.35 1.1875 -0.6953 -2.2806
-0.1907 8.36 1.344 -0.258 -2.2279
-0.5413 8.37 1.5524 0.2316 -1.8943
1.0253 8.38 1.562 0.7444 -1.5312
-0.8957 8.39 1.3063 1.1273 -1.1726
0.0269 8.4 1.2282 1.6238 -0.7455
0.4351 8.41 0.985 1.6227 -0.4136
-1.2181 8.42 0.8167 1.7877 -0.2916
0.3679 8.43 0.5756 1.7879 -0.3072
-0.4843 8.44 0.2404 1.3615 -0.5543
-1.3051 8.45 -0.014 1.0007 -0.8615
0.3722 8.46 -0.2359 0.4829 -1.3493
-1.4321 8.47 -0.4464 0.0025 -1.6499
-0.9251 8.48 -0.5559 -0.3941 -2.2203
-0.2193 8.49 -0.7515 -0.5724 -2.0717
-1.902 8.5 -0.7419 -0.8002 -2.0634
-0.4966 8.51 -0.7242 -0.7349 -2.1137
-1.0602 8.52 -0.6086 -0.574 -1.589
-2.2078 8.53 -0.4095 -0.2617 -1.0794
-0.373 8.54 -0.1991 -0.0254 -0.7091
-1.9486 8.55 0.0429 0.2041 -0.3302
-1.6473 8.56 0.3051 0.3304 -0.1925
-0.6306 8.57 0.5388 0.2904 -0.2552
-2.3045 8.58 0.776 0.1264 -0.4217
-0.9497 8.59 0.8725 -0.1823 -0.8181
-1.3015 8.6 0.8591 -0.6018 -1.1999
-2.5637 8.61 1.0466 -1.1171 -1.5512
-0.4142 8.62 0.9239 -1.3859 -1.8708
-1.6628 8.63 0.7711 -1.9239 -2.0574
-1.7298 8.64 0.6549 -1.7792 -1.9366
-0.2209 8.65 0.4147 -2.1031 -1.7414
-2.0642 8.66 0.1574 -1.6294 -1.4366
-0.595 8.67 -0.1399 -1.5111 -1.0542
-0.3339 8.68 -0.4059 -1.0457 -0.5106
-1.6173 8.69 -0.6969 -0.4691 -0.1826
0.3442 8.7 -0.9981 0.0287 -0.041
-0.598 8.71 -1.2227 0.4845 -0.0806
-0.7021 8.72 -1.3659 0.7553 -0.3219
0.8802 8.73 -1.2809 1.0321 -0.6419
-0.7209 8.74 -1.4357 1.0277 -1.1422
0.3716 8.75 -1.3605 0.9693 -1.4036
0.8969 8.76 -1.3419 0.6681 -1.8485
-0.4984 8.77 -1.1845 0.3621 -1.8429
1.3644 8.78 -0.8945 0.1548 -2.0231
0.6268 8.79 -0.6481 -0.0056 -1.5172
0.1613 8.8 -0.447 -0.0475 -1.3042
1.9211 8.81 -0.2147 0.0435 -0.6709
0.3448 8.82 -0.0532 0.2567 -0.2929
1.0904 8.83 0.0731 0.6017 0.0279
1.8996 8.84 0.1423 0.9223 0.1988
0.2301 8.85 0.1341 1.3407 0.1394
1.9785 8.86 0.0778 1.792 -0.0779
1.4447 8.87 -0.0534 1.9475 -0.405
0.4574 8.88 -0.2322 1.9217 -0.8836
2.1789 8.89 -0.489 1.8328 -1.2646
0.695 8.9 -0.7898 1.5715 -1.6105
0.9838 8.91 -0.9678 0.9659 -1.5249
2.0923 8.92 -1.2521 0.4427 -1.4924
0.081 8.93 -1.528 -0.0514 -1.4483
1.5369 8.94 -1.7523 -0.577 -0.8863
1.151 8.95 -2.0039 -0.9051 -0.4491
-0.0933 8.96 -2.2469 -1.1524 -0.0086
1.6366 8.97 -2.053 -1.2113 0.2934
0.1888 8.98 -2.4732 -1.0259 0.4803
0.1431 8.99 -2.2618 -0.7169 0.4087
1.2133 9.0 -1.8874 -0.4669 0.2244
-0.5886 9.01 -1.7164 -0.1675 -0.1422
0.5493 9.02 -1.8275 0.0981 -0.5839
0.6323 9.03 -1.3312 0.2611 -0.9076
-0.8758 9.04 -1.1731 0.2542 -1.2722
0.8093 9.05 -0.9303 0.1208 -1.4581
-0.3502 9.06 -0.8674 -0.1278 -1.1926
-0.712 9.07 -0.6513 -0.4261 -0.9412
0.8747 9.08 -0.6301 -0.7314 -0.5424
-0.9751 9.09 -0.6925 -1.0657 -0.0985
-0.0243 9.1 -0.7288 -1.1077 0.343
0.4431 9.11 -0.9102 -1.1855 0.6043
-1.2236 9.12 -0.9859 -1.102 0.841
0.6578 9.13 -1.3615 -0.7842 0.8088
-0.1516 9.14 -1.4519 -0.2887 0.5111
-0.6464 9.15 -1.8068 0.2549 0.1953
1.0813 9.16 -2.1167 0.7643 -0.2133
-0.5509 9.17 -2.2528 1.3207 -0.5706
0.2366 9.18 -2.7642 1.5555 -0.9381
1.1536 9.19 -2.7611 1.8458 -0.9595
-0.5424 9.2 -3.0456 1.8994 -0.8138
1.2902 9.21 -2.7222 1.749 -0.5953
0.8568 9.22 -2.9155 1.7521 -0.1929
0.0461 9.23 -2.9014 1.3213 0.2715
2.079 9.24 -2.7365 0.9834 0.6535
0.4756 9.25 -2.2698 0.6961 1.1219
1.0398 9.26 -2.23 0.5051 1.1738
2.1728 9.27 -2.0066 0.405 1.0521
0.4947 9.28 -1.4734 0.4649 0.9463
2.192 9.29 -1.443 0.5906 0.5292
1.9859 9.3 -1.2082 0.9034 0.1431
0.8414 9.31 -1.1012 1.2732 -0.245
2.5856 9.32 -0.9621 1.5446 -0.5486
1.4576 9.33 -1.0392 1.5715 -0.5576
1.4388 9.34 -1.1466 1.7946 -0.509
3.033 9.35 -1.0752 1.5935 -0.233
1.0786 9.36 -1.3452 1.2039 0.1992
2.1832 9.37 -1.6733 0.9019 0.656
2.5095 9.38 -1.8178 0.3697 1.1124
0.953 9.39 -2.2095 -0.1646 1.3108
2.9379 9.4 -2.1639 -0.6932 1.6893
1.5942 9.41 -2.5358 -1.1021 1.555
1.3387 9.42 -2.7334 -1.2 1.2365
2.8106 9.43 -2.6368 -1.489 0.844
0.7909 9.44 -2.8651 -1.2026 0.4895
1.7731 9.45 -2.6362 -0.9611 0.1219
1.9793 9.46 -2.854 -0.5383 -0.1373
0.2461 9.47 -2.8818 -0.1871 -0.2496
1.9124 9.48 -2.5865 0.2063 -0.1328
0.9314 9.49 -2.1618 0.5817 0.1364
0.1879 9.5 -2.1306 0.731 0.5631
1.8549 9.51 -1.8418 0.7065 1.0832
-0.1338 9.52 -1.3627 0.7109 1.5701
0.4094 9.53 -1.0627 0.5332 1.793
1.0955 9.54 -0.9077 0.268 1.9607
-0.8278 9.55 -0.7799 0.0075 1.713
0.8021 9.56 -0.7234 -0.1681 1.7461
0.0747 9.57 -0.7238 -0.2549 1.3199
-0.83 9.58 -0.753 -0.1588 0.8168
0.7276 9.59 -0.8212 0.0879 0.4751
-0.8969 9.6 -1.0488 0.4439 0.1934
-0.4912 9.61 -1.1964 0.9611 0.099
0.5007 9.62 -1.3466 1.5609 0.2175
-1.2312 9.63 -1.5958 1.9052 0.4571
0.1255 9.64 -1.9404 2.1862 0.9682
-0.0846 9.65 -1.9199 2.3211 1.3221
-1.2656 9.66 -2.3835 2.692 1.6807
0.5766 9.67 -2.5226 2.4847 2.1405
-0.6385 9.68 -2.4817 2.1835 2.1942
-0.6168 9.69 -2.4081 1.7515 2.2642
0.7481 9.7 -2.0131 1.5204 1.8968
-1.0319 9.71 -1.9404 0.9002 1.4396
0.3815 9.72 -1.7319 0.5258 1.1657
0.546 9.73 -1.4735 0.3007 0.7061
-0.702 9.74 -1.1055 0.1736 0.4923
1.244 9.75 -0.9275 0.2105 0.3921
0.1334 9.76 -0.6655 0.381 0.5332
-0.0355 9.77 -0.3692 0.5878 0.8339
1.5082 9.78 -0.1821 0.8188 1.2912
-0.157 9.79 -0.0194 1.1323 1.595
0.9687 9.8 0.0681 1.1245 2.1808
1.3837 9.81 0.0705 1.1112 2.2653
-0.1155 9.82 0.0227 1.036 2.628
1.7032 9.83 -0.0908 0.7146 2.4306
0.8084 9.84 -0.2477 0.313 2.3403
0.3307 9.85 -0.4442 -0.1267 1.832
2.1163 9.86 -0.7296 -0.553 1.3606
0.2463 9.87 -0.8408 -0.9882 0.9099
1.0079 9.88 -1.1507 -1.235 0.6694
1.5247 9.89 -1.2018 -1.212 0.5868
-0.0988 9.9 -1.265 -1.0151 0.6463
1.6089 9.91 -1.453 -0.8355 1.0323
0.7651 9.92 -1.3193 -0.3182 1.3643
-0.1116 9.93 -1.5077 0.1506 1.985
1.4055 9.94 -1.2316 0.7282 2.1643
-0.1434 9.95 -0.9464 1.0252 2.3944
0.1346 9.96 -0.7503 1.5662 2.7517
1.1042 9.97 -0.5058 1.4878 2.5179
-0.8913 9.98 -0.2167 1.6307 2.3763
0.4263 9.99 0.0945 1.612 1.7954
0.032 10.0 0.3989 1.2283 1.6433
-1.3464 10.01 0.6269 1.1638 1.1494
0.4476 10.02 0.7786 0.857 0.8277
-1.0688 10.03 0.9409 0.7019 0.7647
-1.1516 10.04 0.9188 0.6006 0.8372
-0.0333 10.05 1.0676 0.6789 1.191
-1.994 10.06 0.9349 0.952 1.3993
-0.7859 10.07 0.7931 1.2514 2.0787
-0.9278 10.08 0.5646 1.7416 2.2638
-2.4582 10.09 0.3651 2.1546 2.8516
-0.5851 10.1 0.1658 2.2014 2.5149
-1.7827 10.11 -0.0598 2.8575 2.7577
-2.091 10.12 -0.2477 2.9111 2.2751
-0.7309 10.13 -0.3938 2.6343 2.1498
-2.2795 10.14 -0.6107 2.367 1.5264
-1.6065 10.15 -0.6427 1.8831 1.2666
-1.16 10.16 -0.5873 1.4018 0.9405
-2.7164 10.17 -0.5092 0.797 0.7906
-0.7908 10.18 -0.3593 0.3 0.9518
-1.7858 10.19 -0.2037 -0.0698 1.2028
-2.3032 10.2 0.0598 -0.3044 1.4322
-0.4486 10.21 0.3491 -0.3347 1.9163
-2.0003 10.22 0.589 -0.2703 2.4541
-1.2904 10.23 0.9901 -0.0403 2.4759
-0.462 10.24 1.2583 0.2447 2.7463
-2.293 10.25 1.3367 0.5857 2.6205
-0.3291 10.26 1.5549 0.7772 2.3336
-0.8155 10.27 1.6311 0.9991 1.8894
-1.4291 10.28 1.6993 0.9412 1.7034
0.365 10.29 1.6352 0.8001 1.2603
-1.2319 10.3 1.5089 0.542 0.9291
-0.5883 10.31 1.376 0.222 0.7341
0.4573 10.32 1.0525 -0.1325 0.7992
-1.2442 10.33 0.9453 -0.4215 1.022
0.3238 10.34 0.6063 -0.6329 1.6755
0.126 10.35 0.416 -0.7484 1.824
-0.8787 10.36 0.1877 -0.6069 2.1378
0.961 10.37 0.0089 -0.2858 2.7761
-0.4616 10.38 -0.1206 0.1726 2.6455
-0.3386 10.39 -0.1802 0.6645 2.8518
0.8264 10.4 -0.174 1.2972 2.3755
-0.9722 10.41 -0.1174 1.8078 2.0663
0.2937 10.42 0.028 2.2234 1.4425
0.3391 10.43 0.2064 2.6492 1.0231
-1.1535 10.44 0.4579 2.5394 0.8258
0.6389 10.45 0.671 2.3343 0.6175
-0.5903 10.46 0.9279 2.3021 0.7391
-0.861 10.47 1.1481 2.0122 1.114
0.5246 10.48 1.4099 1.6906 1.2899
-1.3162 10.49 1.5879 1.2534 1.7879
-0.4958 10.5 1.6637 0.9773 2.2808
-0.2136 10.51 1.7522 0.9167 2.3484
-1.9908 10.52 1.8007 1.0596 2.4692
-0.2388 10.53 1.8944 1.2695 2.6171
-1.2034 10.54 1.4299 1.4355 2.0869
-1.9324 10.55 1.4724 1.5744 1.7442
-0.3463 10.56 1.0438 1.9967 1.2741
-2.3368 10.57 0.8726 2.1348 0.7995
-1.5406 10.58 0.6014 2.2632 0.5439
-0.8122 10.59 0.3397 2.3544 0.436
-2.6529 10.6 0.0989 1.9777 0.5381
-1.138 10.61 -0.0796 1.6464 0.85
-1.8238 10.62 -0.2083 1.053 1.1308
-2.6634 10.63 -0.3004 0.4292 1.7162
-0.8287 10.64 -0.2976 -0.0478 2.1489
-2.3896 10.65 -0.2259 -0.4909 2.4442
-1.8696 10.66 -0.0784 -0.7738 2.3602
-0.8088 10.67 0.0883 -0.8722 2.2363
-2.8331 10.68 0.3331 -0.7064 2.0674
-1.02 10.69 0.6029 -0.4742 1.5597
-1.2437 10.7 0.7243 -0.1787 1.1256
-2.4818 10.71 1.0271 0.22 0.6157
-0.3588 10.72 1.2359 0.5913 0.327
-1.6625 10.73 1.3949 0.8364 0.2265
-1.564 10.74 1.5968 1.1956 0.3611
-0.0304 10.75 1.4052 1.1088 0.5906
-1.6954 10.76 1.5115 1.0316 0.9855
-0.318 10.77 1.2945 0.8279 1.4762
-0.0984 10.78 1.1552 0.6241 1.7637
-1.4373 10.79 0.8832 0.3285 2.2006
0.6484 10.8 0.6842 0.1553 2.1749
-0.3419 10.81 0.4264 0.062 1.7946
-0.4279 10.82 0.1511 0.1359 1.7314
1.2566 10.83 -0.1148 0.3627 1.2468
-0.5597 10.84 -0.3602 0.6714 0.7667
0.6151 10.85 -0.5937 1.2049 0.3655
1.2041 10.86 -0.6427 1.8351 0.086
-0.3434 10.87 -0.7838 2.3139 -0.0206
1.423 10.88 -0.6623 2.7524 0.0693
0.6325 10.89 -0.5873 3.1284 0.3247
0.1633 10.9 -0.4905 2.7991 0.7051
1.77 10.91 -0.2886 3.0427 1.2223
0.1278 10.92 -0.0846 2.5004 1.5579
0.8651 10.93 0.1453 2.0554 1.7526
1.4849 10.94 0.4124 1.6323 1.9759
-0.1771 10.95 0.6173 1.2438 1.8253
1.5233 10.96 0.8509 1.0332 1.3441
0.8954 10.97 1.0125 0.762 0.8702
