#y3 y2 time y4 y1
0.8537 0.2475 5.54 -0.1862 -0.0078
0.8619 0.3977 5.55 0.0607 0.0567
0.812 0.5259 5.56 0.3129 -0.6345
0.7321 0.5469 5.57 0.4749 -1.5122
0.5608 0.6392 5.58 0.6637 -1.6676
0.52 0.7927 5.59 0.8763 -1.104
0.388 0.8557 5.6 1.0259 -0.156
0.2729 0.8194 5.61 1.0491 0.2073
0.1725 0.9668 5.62 0.9697 -0.2775
0.0347 0.9684 5.63 1.0356 -1.2106
-0.0989 0.9995 5.64 0.8399 -1.5585
-0.2558 0.9398 5.65 0.7369 -1.3827
-0.3593 1.0008 5.66 0.6601 -0.3721
-0.4608 0.9006 5.67 0.5279 0.2769
-0.5881 0.8171 5.68 0.2933 0.0983
-0.7011 0.7121 5.69 0.0982 -0.6958
-0.7459 0.6633 5.7 -0.1047 -1.539
-0.8995 0.5528 5.71 -0.3224 -1.3735
-0.8351 0.457 5.72 -0.4361 -0.5445
-0.9629 0.3857 5.73 -0.6642 0.2941
-0.828 0.2603 5.74 -0.6664 0.4236
-0.8604 0.1258 5.75 -0.8084 -0.2569
-0.789 -0.0168 5.76 -0.8135 -1.1888
-0.7097 -0.1705 5.77 -0.8225 -1.3547
-0.7013 -0.2819 5.78 -0.8179 -0.8549
-0.546 -0.4667 5.79 -0.6346 0.1861
-0.4732 -0.6205 5.8 -0.5096 0.5911
-0.3158 -0.7228 5.81 -0.3117 0.2348
-0.1927 -0.8198 5.82 -0.1293 -0.6913
-0.0614 -0.974 5.83 0.0705 -1.3426
0.0711 -1.0652 5.84 0.2837 -0.895
0.2122 -1.0556 5.85 0.4382 0.0493
0.3626 -1.2799 5.86 0.6625 0.734
0.4726 -1.2449 5.87 0.8319 0.6488
0.5824 -1.213 5.88 1.0231 -0.1739
0.6907 -1.336 5.89 1.0658 -0.9669
0.746 -1.2593 5.9 1.0614 -0.9796
0.8692 -1.4888 5.91 1.159 -0.1056
0.9044 -1.4062 5.92 1.1055 0.7838
1.0003 -1.3832 5.93 1.0003 1.019
0.8755 -1.2895 5.94 0.768 0.4032
0.8435 -1.2348 5.95 0.5531 -0.513
0.938 -1.2335 5.96 0.3605 -0.7581
0.7848 -1.0538 5.97 0.1641 -0.2481
0.722 -1.0802 5.98 -0.0735 0.707
0.6889 -0.9126 5.99 -0.3259 1.2418
0.516 -0.7717 6.0 -0.5712 0.8518
0.3967 -0.753 6.01 -0.747 0.0005
0.2084 -0.5708 6.02 -0.8656 -0.5964
0.0467 -0.4912 6.03 -1.0724 -0.2853
-0.137 -0.4373 6.04 -1.0806 0.5839
-0.3121 -0.3302 6.05 -1.3443 1.3419
-0.5005 -0.2212 6.06 -1.3323 1.2571
-0.6356 -0.16 6.07 -1.3574 0.528
-0.8903 -0.0657 6.08 -1.0808 -0.2443
-0.9229 -0.0068 6.09 -1.1055 -0.2637
-1.1754 0.0428 6.1 -0.8925 0.4875
-1.2587 0.0846 6.11 -0.7359 1.4995
-1.2334 0.112 6.12 -0.6329 1.8038
-1.4253 0.1117 6.13 -0.4092 1.1682
-1.5136 0.1202 6.14 -0.2343 0.2062
-1.7235 0.0904 6.15 -0.0771 -0.148
-1.5891 0.0693 6.16 0.0565 0.3852
-1.4402 0.0146 6.17 0.1571 1.3543
-1.5859 -0.0466 6.18 0.2428 1.8699
-1.4053 -0.1247 6.19 0.282 1.6397
-1.5812 -0.217 6.2 0.2271 0.7502
-1.3631 -0.3136 6.21 0.177 0.0678
-1.3789 -0.4383 6.22 0.0676 0.3081
-1.2472 -0.6034 6.23 -0.0838 1.1402
-1.0743 -0.6546 6.24 -0.2867 2.0136
-0.988 -0.7764 6.25 -0.4552 2.0976
-0.8072 -0.9793 6.26 -0.7343 1.1859
-0.7297 -1.123 6.27 -1.0338 0.3983
-0.5494 -1.397 6.28 -1.2037 0.3131
-0.536 -1.3905 6.29 -1.5885 1.0681
-0.361 -1.6535 6.3 -1.6431 2.1097
-0.2979 -1.594 6.31 -2.063 2.1637
-0.2232 -1.9486 6.32 -2.2119 1.6886
-0.1831 -1.9895 6.33 -2.1398 0.8672
-0.1405 -2.2345 6.34 -2.1647 0.3525
-0.1115 -2.1782 6.35 -2.0971 0.8057
-0.1214 -2.4074 6.36 -2.4388 1.9205
-0.1361 -2.1805 6.37 -2.4444 2.6001
-0.2055 -2.3371 6.38 -2.3104 2.2076
-0.2817 -2.4446 6.39 -1.853 1.2328
-0.3246 -2.2903 6.4 -1.9314 0.5584
-0.4224 -2.2846 6.41 -1.6921 0.7492
-0.5797 -2.2179 6.42 -1.5023 1.6702
-0.6524 -2.5846 6.43 -1.3515 2.2981
-0.8139 -2.519 6.44 -1.1279 2.6396
-0.9443 -2.074 6.45 -1.019 1.8097
-1.1497 -2.0845 6.46 -0.8763 0.8369
-1.3407 -2.3099 6.47 -0.8465 0.6472
-1.5456 -1.8969 6.48 -0.7619 1.3458
-1.719 -1.8212 6.49 -0.7146 2.3965
-1.6399 -1.8473 6.5 -0.7156 2.6273
-1.8953 -1.8456 6.51 -0.8255 1.8747
-1.9421 -1.6997 6.52 -1.045 1.1301
-1.9302 -1.5757 6.53 -1.2205 0.5733
-2.0139 -1.4744 6.54 -1.3771 1.0559
-2.2943 -1.2125 6.55 -1.6082 1.7752
-2.1237 -1.133 6.56 -1.6289 2.3435
-2.4261 -0.9578 6.57 -2.1991 2.1055
-2.1335 -0.9976 6.58 -2.3416 1.5203
-2.1858 -0.9429 6.59 -2.5356 0.7174
-2.4069 -0.7914 6.6 -2.6258 0.7615
-1.9253 -0.7282 6.61 -2.8744 1.4502
-2.0763 -0.682 6.62 -3.1652 2.5046
-2.0531 -0.6693 6.63 -2.7899 2.3975
-1.6406 -0.5969 6.64 -3.0851 1.6126
-1.6451 -0.5793 6.65 -2.8738 0.8528
-1.4409 -0.6288 6.66 -2.8563 0.5091
-1.2777 -0.676 6.67 -2.9008 1.1257
-1.0515 -0.6716 6.68 -2.6388 1.9719
-0.987 -0.7685 6.69 -2.4209 2.3495
-0.849 -0.9043 6.7 -2.0158 1.8373
-0.6864 -0.8493 6.71 -2.1669 0.9489
-0.5194 -1.0848 6.72 -1.8389 0.3785
-0.3919 -1.0781 6.73 -1.5187 0.7586
-0.2536 -1.2523 6.74 -1.3945 1.5516
-0.1793 -1.3474 6.75 -1.3068 2.4527
-0.0919 -1.5686 6.76 -1.0371 2.2533
-0.0244 -1.7022 6.77 -1.0259 1.2472
0.0117 -1.6122 6.78 -0.9929 0.3604
0.0282 -1.7329 6.79 -1.0389 0.359
0.0233 -1.9838 6.8 -1.1009 1.2073
-0.0009 -2.1973 6.81 -1.13 2.0903
-0.0467 -2.192 6.82 -1.1733 2.1895
-0.1059 -2.2319 6.83 -1.2855 1.3562
-0.1756 -2.3147 6.84 -1.6203 0.3999
-0.2893 -2.3258 6.85 -1.822 0.0394
-0.3435 -2.3334 6.86 -1.9306 0.5316
-0.5103 -2.5919 6.87 -2.2452 1.4863
-0.5774 -2.5849 6.88 -2.3771 1.9238
-0.6407 -2.6469 6.89 -2.3016 1.6043
-0.7487 -2.5589 6.9 -2.4296 0.5134
-0.8861 -2.3073 6.91 -2.5083 -0.1639
-0.954 -2.4845 6.92 -2.4858 0.0543
-1.0547 -2.1088 6.93 -2.6324 0.8436
-1.1015 -2.215 6.94 -2.8289 1.5187
-1.2875 -2.2739 6.95 -2.5598 1.3448
-1.2075 -1.9109 6.96 -2.2497 0.5427
-1.2066 -1.9492 6.97 -2.3504 -0.2684
-1.3094 -1.8211 6.98 -2.0572 -0.4218
-1.2738 -1.7555 6.99 -1.6078 0.2892
-1.2093 -1.7107 7.0 -1.3987 1.1188
-1.1465 -1.4296 7.01 -1.3163 1.3346
-1.0099 -1.2134 7.02 -1.0363 0.6073
-0.8125 -1.0393 7.03 -0.7089 -0.301
-0.6561 -1.0607 7.04 -0.5453 -0.768
-0.524 -0.8048 7.05 -0.4209 -0.2669
-0.3897 -0.7707 7.06 -0.3015 0.5892
-0.1678 -0.5803 7.07 -0.2453 1.0419
0.0133 -0.4695 7.08 -0.2146 0.6275
0.2201 -0.32 7.09 -0.1965 -0.2912
0.3732 -0.2369 7.1 -0.2695 -1.0209
0.6494 -0.1323 7.11 -0.3448 -0.904
0.7826 -0.0593 7.12 -0.5118 -0.0107
1.0394 0.0126 7.13 -0.624 0.7283
1.1027 0.0617 7.14 -0.8671 0.5719
1.3643 0.0995 7.15 -1.0445 -0.2421
1.3972 0.1238 7.16 -1.1065 -1.078
1.6132 0.1366 7.17 -1.4266 -1.2027
1.4411 0.1081 7.18 -1.3829 -0.6248
1.6269 0.0938 7.19 -1.4307 0.2021
1.6563 0.0599 7.2 -1.5714 0.4367
1.823 0.0127 7.21 -1.6012 -0.2029
1.6469 -0.0497 7.22 -1.6159 -1.1116
1.8601 -0.1267 7.23 -1.5123 -1.5787
1.7105 -0.1994 7.24 -1.5392 -1.1885
1.451 -0.2558 7.25 -1.473 -0.3858
1.4416 -0.3635 7.26 -1.2046 0.1657
1.3976 -0.4294 7.27 -0.9821 -0.1674
1.3006 -0.5788 7.28 -0.6889 -1.2307
1.2218 -0.6954 7.29 -0.4397 -1.8058
0.9907 -0.7344 7.3 -0.2279 -1.8661
1.0183 -0.8387 7.31 0.0153 -0.9147
0.8719 -0.8621 7.32 0.218 -0.1932
0.8007 -1.0549 7.33 0.4626 -0.2126
0.6985 -1.0126 7.34 0.6445 -1.0134
0.5062 -1.0574 7.35 0.7736 -2.0492
0.4589 -1.0393 7.36 0.8224 -2.2098
0.4392 -1.1532 7.37 0.7922 -1.703
0.3902 -1.0818 7.38 0.8593 -0.6632
0.3161 -1.1542 7.39 0.7194 -0.3383
0.317 -1.0211 7.4 0.6425 -0.9168
0.3391 -1.1476 7.41 0.5093 -1.9334
0.422 -1.0316 7.42 0.3387 -2.3071
0.4357 -0.8919 7.43 0.1725 -2.2877
0.5653 -0.8275 7.44 -0.015 -1.1873
0.6214 -0.7331 7.45 -0.2219 -0.6396
0.7443 -0.6537 7.46 -0.413 -0.8126
0.8205 -0.5527 7.47 -0.5978 -1.8007
0.9928 -0.3508 7.48 -0.7264 -2.8176
1.1331 -0.2337 7.49 -0.8357 -2.4914
1.301 -0.0824 7.5 -0.9045 -1.5822
1.575 0.0661 7.51 -0.7808 -0.82
1.5591 0.2258 7.52 -0.8804 -0.8245
1.9473 0.3537 7.53 -0.7678 -1.6369
1.9702 0.5142 7.54 -0.5979 -2.3605
2.1585 0.6566 7.55 -0.4901 -2.5263
1.9828 0.8571 7.56 -0.2777 -2.1128
2.4681 1.0545 7.57 -0.0955 -1.2509
2.3024 1.1752 7.58 0.1293 -0.8258
2.4081 1.3593 7.59 0.3594 -1.2746
2.5734 1.3277 7.6 0.5738 -2.2627
2.4816 1.49 7.61 0.6942 -2.9102
2.509 1.5272 7.62 0.8843 -2.5537
2.6082 1.6518 7.63 1.1483 -1.6724
2.4995 1.7167 7.64 1.1453 -0.9304
2.476 1.8667 7.65 1.1618 -1.2424
2.0573 1.7865 7.66 1.3067 -2.0767
1.9876 1.7979 7.67 1.2905 -2.6982
2.0472 1.6125 7.68 1.0854 -2.8577
1.6296 1.6023 7.69 1.0379 -2.2278
1.6915 1.5614 7.7 0.739 -1.1789
1.5245 1.5182 7.71 0.6869 -1.0077
1.3628 1.6713 7.72 0.4526 -1.5732
1.1494 1.4558 7.73 0.1989 -2.6881
1.0463 1.3315 7.74 -0.0405 -2.8808
0.8081 1.3288 7.75 -0.2609 -2.4937
0.7412 1.179 7.76 -0.4677 -1.2587
0.5782 1.1846 7.77 -0.6214 -0.8474
0.388 0.9551 7.78 -0.7292 -1.2208
0.3336 0.8338 7.79 -0.9431 -2.3062
0.2369 0.7535 7.8 -0.8471 -3.0397
0.1762 0.6539 7.81 -0.9572 -2.5081
0.1332 0.6258 7.82 -0.8718 -1.7657
0.0958 0.5062 7.83 -0.8051 -0.8871
0.1003 0.4707 7.84 -0.7166 -1.0046
0.1281 0.384 7.85 -0.5813 -1.8724
0.1595 0.3198 7.86 -0.3756 -2.6373
0.2315 0.3098 7.87 -0.2108 -2.6207
0.294 0.2636 7.88 -0.0047 -2.0026
0.3977 0.2287 7.89 0.1803 -0.9016
0.4925 0.2404 7.9 0.3635 -0.6614
0.6446 0.2539 7.91 0.531 -1.2161
0.7248 0.2775 7.92 0.6776 -2.3483
0.7744 0.3233 7.93 0.6785 -2.6854
1.0259 0.445 7.94 0.7266 -1.8203
1.0611 0.5008 7.95 0.7874 -0.9963
1.2679 0.5708 7.96 0.6754 -0.5209
1.3921 0.6687 7.97 0.6012 -0.8277
1.4739 0.8449 7.98 0.4029 -1.5804
1.3699 0.8534 7.99 0.242 -2.1883
1.4926 1.0595 8.0 0.0427 -1.9548
1.5083 1.0642 8.01 -0.2044 -1.0898
1.6752 1.3416 8.02 -0.4471 -0.3279
1.6026 1.2699 8.03 -0.6521 -0.3779
1.3627 1.6076 8.04 -0.8248 -1.1903
1.3715 1.8031 8.05 -1.1105 -1.983
1.3207 1.8024 8.06 -1.3192 -2.1162
1.2699 2.0533 8.07 -1.469 -1.3019
1.0621 1.8594 8.08 -1.6257 -0.2825
0.9943 1.9386 8.09 -1.6222 0.0438
0.818 2.0871 8.1 -1.8514 -0.4995
0.7201 2.4723 8.11 -1.7649 -1.4226
0.4725 2.1351 8.12 -1.732 -1.6375
0.3323 2.4579 8.13 -1.5113 -1.3022
0.1422 2.5508 8.14 -1.3405 -0.2595
-0.0167 2.2138 8.15 -1.1342 0.3456
-0.1865 2.5566 8.16 -0.9967 0.0755
-0.3491 2.6114 8.17 -0.859 -0.7302
-0.503 2.2032 8.18 -0.6976 -1.465
-0.6055 2.0846 8.19 -0.4382 -1.269
-0.7687 2.3184 8.2 -0.3268 -0.3237
-0.8132 2.2864 8.21 -0.1786 0.5012
-0.8282 2.024 8.22 -0.1132 0.6223
-1.0179 1.8781 8.23 -0.0583 -0.1328
-0.9651 1.8644 8.24 -0.0499 -0.9833
-0.915 1.8782 8.25 -0.0995 -1.1791
-1.0119 1.5972 8.26 -0.1902 -0.3696
-0.9442 1.4436 8.27 -0.3049 0.6455
-0.8473 1.4108 8.28 -0.4906 1.1026
-0.7179 1.2405 8.29 -0.5945 0.5648
-0.5811 0.9921 8.3 -0.9255 -0.3944
-0.5541 0.9447 8.31 -1.0114 -0.733
-0.3815 0.8757 8.32 -1.4089 -0.3349
-0.254 0.689 8.33 -1.5298 0.6453
-0.1039 0.5623 8.34 -1.6598 1.2501
0.0531 0.5243 8.35 -2.0556 1.0968
0.1836 0.3777 8.36 -1.8663 0.2487
0.3687 0.311 8.37 -1.99 -0.4372
0.4918 0.2852 8.38 -2.3619 -0.2908
0.5794 0.2257 8.39 -2.4214 0.6127
0.6891 0.1828 8.4 -2.381 1.6151
0.8782 0.1814 8.41 -2.0969 1.7659
0.806 0.1688 8.42 -1.9197 0.8631
0.878 0.1992 8.43 -1.6952 0.0668
1.0485 0.211 8.44 -1.804 -0.1097
1.0391 0.2792 8.45 -1.4916 0.5912
0.9992 0.2974 8.46 -1.1279 1.4356
1.0055 0.4047 8.47 -1.1212 2.0487
0.9666 0.4253 8.48 -0.7758 1.547
0.9406 0.4982 8.49 -0.5878 0.6091
0.7345 0.5976 8.5 -0.4541 0.1281
0.6936 0.6998 8.51 -0.3571 0.5796
0.5332 0.831 8.52 -0.2774 1.5733
0.4299 0.9962 8.53 -0.2197 2.0611
0.353 1.0231 8.54 -0.205 1.9457
0.2028 1.219 8.55 -0.2552 1.2089
0.0732 1.3079 8.56 -0.3092 0.4551
-0.0495 1.2336 8.57 -0.4311 0.5731
-0.1545 1.5277 8.58 -0.6148 1.4092
-0.278 1.3982 8.59 -0.8338 2.202
-0.3474 1.7052 8.6 -1.0487 2.2723
-0.4418 1.662 8.61 -1.0935 1.8605
-0.4809 1.7648 8.62 -1.4008 0.9674
-0.5083 1.6469 8.63 -1.5642 0.5759
-0.6161 1.8308 8.64 -1.8473 1.1965
-0.6151 1.8313 8.65 -1.9223 2.1177
-0.5928 1.801 8.66 -1.9679 2.7616
-0.515 1.7717 8.67 -1.8938 2.2078
-0.4164 1.6692 8.68 -1.8548 1.368
-0.3408 1.6422 8.69 -1.7492 0.7005
-0.2302 1.3849 8.7 -1.8323 1.1419
-0.076 1.4125 8.71 -1.5463 2.2074
0.0654 1.3395 8.72 -1.2821 2.9166
0.233 1.1691 8.73 -1.1977 2.3908
0.4316 1.0635 8.74 -0.887 1.7741
0.5925 0.9487 8.75 -0.7315 0.9751
0.692 0.7089 8.76 -0.4164 1.0075
0.8563 0.5603 8.77 -0.2229 1.8262
1.1866 0.518 8.78 0.0173 2.753
1.3667 0.3207 8.79 0.2302 2.8242
1.4415 0.1841 8.8 0.3667 2.2131
1.6791 0.0428 8.81 0.5233 1.1723
1.8838 -0.0864 8.82 0.6365 1.0191
1.9004 -0.2272 8.83 0.5611 1.4412
1.7891 -0.2965 8.84 0.6288 2.4154
2.2286 -0.4234 8.85 0.521 2.6632
1.9226 -0.5055 8.86 0.468 2.7333
2.2985 -0.6435 8.87 0.3316 1.5166
2.1716 -0.6098 8.88 0.1849 0.8758
1.9641 -0.6998 8.89 0.0311 1.1943
2.2729 -0.7714 8.9 -0.149 2.1742
2.0266 -0.8282 8.91 -0.3129 2.5896
1.9319 -0.7553 8.92 -0.4623 2.8791
2.0863 -0.7811 8.93 -0.6343 1.798
1.9139 -0.6674 8.94 -0.677 1.0337
1.589 -0.7192 8.95 -0.7405 0.9289
1.6042 -0.6267 8.96 -0.8393 1.7296
1.3425 -0.6055 8.97 -0.7223 2.7793
1.2304 -0.5051 8.98 -0.758 2.9211
1.2029 -0.387 8.99 -0.6658 1.9917
1.0575 -0.2863 9.0 -0.4965 1.2949
1.0017 -0.1707 9.01 -0.2584 0.8296
0.994 -0.0563 9.02 -0.0552 1.2219
0.8053 0.0586 9.03 0.1731 2.2787
0.765 0.1809 9.04 0.407 2.6504
0.8029 0.3021 9.05 0.6612 2.4096
0.7518 0.4005 9.06 0.9326 1.2887
0.6642 0.5031 9.07 1.0948 0.6691
0.7658 0.6531 9.08 1.4722 0.7344
0.7858 0.6656 9.09 1.67 1.7962
0.8075 0.7248 9.1 1.8055 2.394
0.9541 0.8442 9.11 1.8753 2.5638
0.9621 0.8871 9.12 1.7987 1.429
1.0556 0.946 9.13 1.7144 0.6689
1.3335 0.929 9.14 1.6677 0.4519
1.5117 0.9327 9.15 1.6048 1.1376
1.7027 1.0664 9.16 1.4669 1.8795
1.868 0.9666 9.17 1.2312 2.1694
1.711 0.8769 9.18 1.1794 1.7771
1.8522 0.9394 9.19 0.9419 0.6483
2.0553 0.7814 9.2 0.8706 0.1705
2.5006 0.7859 9.21 0.6264 0.5443
2.5833 0.6757 9.22 0.5032 1.3547
2.659 0.5483 9.23 0.3244 2.0151
2.5751 0.4744 9.24 0.2408 1.5547
2.7188 0.4122 9.25 0.2265 0.7944
2.9163 0.2725 9.26 0.1959 -0.0163
3.0397 0.1585 9.27 0.2465 0.0535
2.6606 0.0336 9.28 0.2976 0.7983
3.0084 -0.0859 9.29 0.4729 1.7304
2.6468 -0.2165 9.3 0.5828 1.6411
2.6124 -0.3275 9.31 0.7863 0.7815
2.5265 -0.4629 9.32 0.9451 -0.1084
2.7281 -0.5563 9.33 1.3169 -0.3394
2.4678 -0.5811 9.34 1.4714 0.219
2.1392 -0.7048 9.35 1.5215 1.0896
2.1966 -0.7419 9.36 1.9756 1.4175
2.133 -0.9066 9.37 2.173 0.9134
1.9114 -0.9433 9.38 2.3443 -0.1111
1.7684 -0.852 9.39 2.0873 -0.6677
1.3453 -0.9251 9.4 2.3905 -0.3818
1.4394 -0.9325 9.41 2.21 0.508
1.2676 -0.8181 9.42 2.5889 1.1885
0.9535 -0.9167 9.43 2.3047 0.9445
0.8357 -0.8365 9.44 2.3239 -0.0647
0.6796 -0.7679 9.45 2.0702 -0.8417
0.6264 -0.6969 9.46 1.9077 -0.8411
0.5495 -0.4974 9.47 1.5941 -0.1127
0.4832 -0.4243 9.48 1.2735 0.6912
0.4569 -0.2867 9.49 1.07 0.7999
0.3902 -0.1801 9.5 0.8894 -0.0005
0.4534 -0.0607 9.51 0.7252 -1.0516
0.4618 0.0791 9.52 0.5963 -1.3791
0.4427 0.2313 9.53 0.5034 -0.7108
0.5129 0.3411 9.54 0.3706 0.1694
0.5851 0.505 9.55 0.3368 0.6165
0.6516 0.6461 9.56 0.3221 0.053
0.8217 0.8328 9.57 0.3431 -0.9995
0.851 0.8272 9.58 0.4187 -1.5417
1.0058 1.0623 9.59 0.5194 -1.3607
1.1335 1.0592 9.6 0.7027 -0.4
1.267 1.1666 9.61 0.8949 0.2729
1.3672 1.2682 9.62 0.9921 0.06
1.5261 1.4015 9.63 1.3191 -0.8724
1.5463 1.4695 9.64 1.3382 -1.5503
1.5487 1.4834 9.65 1.6008 -1.8572
1.7456 1.5913 9.66 1.6888 -0.9341
1.6852 1.4947 9.67 1.8408 -0.1455
1.7574 1.4607 9.68 2.1743 -0.004
1.59 1.4932 9.69 1.8209 -0.662
1.5668 1.4076 9.7 2.1365 -1.7575
1.6921 1.417 9.71 1.836 -2.1896
1.4565 1.4713 9.72 1.9324 -1.6716
1.3344 1.2875 9.73 1.8759 -0.6189
1.2184 1.2472 9.74 1.6766 -0.1691
1.1195 1.1745 9.75 1.334 -0.5911
1.0796 1.1133 9.76 1.0075 -1.6404
0.82 0.9458 9.77 0.9011 -2.0262
0.6885 0.8641 9.78 0.6707 -1.9222
0.4707 0.7291 9.79 0.3935 -1.0355
0.2367 0.6583 9.8 0.1768 -0.3539
0.071 0.4857 9.81 -0.0197 -0.5467
-0.1169 0.4019 9.82 -0.1966 -1.2669
-0.3096 0.3833 9.83 -0.2991 -2.2287
-0.4514 0.2791 9.84 -0.3399 -2.4614
-0.6893 0.1862 9.85 -0.3825 -1.6415
-0.7659 0.1475 9.86 -0.4002 -0.6931
-0.9713 0.1123 9.87 -0.3435 -0.4823
-1.0482 0.0704 9.88 -0.2133 -1.1575
-1.1907 0.0564 9.89 -0.0933 -2.1336
-1.1534 0.0521 9.9 0.0631 -2.67
-1.1725 0.0658 9.91 0.2544 -1.9922
-1.3508 0.0917 9.92 0.4035 -1.1273
-1.2805 0.1387 9.93 0.593 -0.4798
-1.2582 0.2016 9.94 0.7568 -0.9567
-1.2301 0.2726 9.95 0.9827 -1.8143
-1.0992 0.3735 9.96 1.0394 -2.4533
-1.0502 0.4934 9.97 1.1592 -2.4674
-0.9753 0.6163 9.98 1.0778 -1.492
-0.7807 0.7584 9.99 1.2545 -0.6668
-0.6583 0.8213 10.0 1.0455 -0.6543
-0.5406 0.9649 10.01 1.0947 -1.5314
-0.4586 1.09 10.02 0.8501 -2.4491
-0.3274 1.1718 10.03 0.8466 -2.7281
-0.1931 1.3812 10.04 0.6073 -1.7718
-0.0849 1.6631 10.05 0.3851 -0.899
0.0203 1.7707 10.06 0.134 -0.5279
0.1136 1.7729 10.07 -0.1134 -1.2305
0.1955 1.7935 10.08 -0.3686 -2.2152
0.2485 2.1933 10.09 -0.5477 -2.3787
0.2768 2.0738 10.1 -0.7403 -1.9285
0.2834 2.2571 10.11 -0.9316 -1.0211
0.3001 2.4751 10.12 -1.0597 -0.4845
0.2298 2.6016 10.13 -1.0083 -0.7225
0.2005 2.6295 10.14 -1.112 -1.7124
0.135 2.4238 10.15 -1.1228 -2.5022
0.0352 2.6834 10.16 -1.0699 -2.1724
-0.0706 2.3151 10.17 -0.8565 -1.359
-0.2053 2.6387 10.18 -0.6921 -0.4765
-0.3144 2.6235 10.19 -0.5096 -0.5007
-0.4429 2.66 10.2 -0.3489 -1.1028
-0.6254 2.3392 10.21 -0.1513 -1.9701
-0.8312 2.1553 10.22 0.0689 -2.1681
-0.8466 2.3369 10.23 0.2619 -1.5715
-0.9835 2.3835 10.24 0.4692 -0.587
-1.1926 2.224 10.25 0.5879 -0.2551
-1.2152 1.9665 10.26 0.7695 -0.6855
-1.4718 1.7384 10.27 0.7886 -1.5932
-1.3865 1.8471 10.28 0.8692 -2.3143
-1.7623 1.5443 10.29 0.9321 -1.9033
-1.6258 1.4599 10.3 0.7365 -0.8364
-1.6989 1.3617 10.31 0.7467 -0.1101
-1.8449 1.2748 10.32 0.5911 -0.3004
-1.7702 1.0948 10.33 0.3989 -1.229
-1.833 1.0352 10.34 0.2443 -1.7854
-1.6611 0.9366 10.35 0.0351 -1.7756
-1.5106 0.8315 10.36 -0.172 -0.8957
-1.3431 0.7344 10.37 -0.3942 -0.0728
-1.1949 0.7322 10.38 -0.531 0.0734
-1.0742 0.7772 10.39 -0.6434 -0.6636
-1.0977 0.6577 10.4 -0.8319 -1.6093
-0.8457 0.7337 10.41 -0.9009 -1.8004
-0.6715 0.7225 10.42 -0.9475 -1.0248
-0.5129 0.7631 10.43 -1.0178 -0.1261
-0.3943 0.6974 10.44 -0.9631 0.3332
-0.2027 0.7488 10.45 -0.8075 -0.1084
-0.0273 0.8432 10.46 -0.7215 -0.9944
0.1129 0.9207 10.47 -0.4866 -1.6545
0.247 0.9621 10.48 -0.2926 -1.2368
0.4134 1.1318 10.49 -0.0512 -0.2556
0.4913 1.132 10.5 0.1748 0.4583
0.5655 1.2789 10.51 0.3941 0.3488
0.6218 1.2809 10.52 0.7166 -0.5211
0.6489 1.4154 10.53 0.9122 -1.1864
0.794 1.7255 10.54 1.1271 -1.1621
0.7104 1.8128 10.55 1.1504 -0.3489
0.6799 1.8364 10.56 1.3205 0.5719
0.702 2.1374 10.57 1.5543 0.713
0.6343 2.1291 10.58 1.3281 0.0739
0.5072 2.183 10.59 1.507 -0.8283
0.4699 2.0924 10.6 1.3458 -1.1632
0.3209 2.3961 10.61 1.3896 -0.5372
0.2017 2.1747 10.62 1.1079 0.4338
0.0999 2.6062 10.63 1.0015 0.8818
-0.0251 2.3253 10.64 0.8831 0.5969
-0.1489 2.3014 10.65 0.6515 -0.3408
-0.2704 2.4053 10.66 0.4903 -0.8578
-0.3782 2.4661 10.67 0.3127 -0.567
-0.4736 2.1686 10.68 0.1566 0.3541
-0.5526 2.4327 10.69 0.0566 1.0981
-0.6986 2.2114 10.7 -0.017 1.0577
-0.7388 2.1196 10.71 -0.0479 0.2085
-0.8118 1.905 10.72 -0.0375 -0.5772
-0.7307 2.0414 10.73 0.0218 -0.6778
-0.7328 1.9105 10.74 0.1287 0.1642
-0.7321 1.5226 10.75 0.2935 1.0639
-0.6606 1.5486 10.76 0.4202 1.4472
-0.5644 1.3905 10.77 0.7173 0.6746
-0.5645 1.301 10.78 0.9243 -0.1881
-0.4208 0.9908 10.79 1.182 -0.5342
-0.3243 0.8549 10.8 1.4331 -0.0172
-0.1501 0.8385 10.81 1.5441 0.9555
-0.0087 0.5784 10.82 1.8205 1.415
0.1581 0.4703 10.83 2.2065 1.1948
0.3361 0.3452 10.84 2.2787 0.2552
0.5126 0.2608 10.85 2.1358 -0.3672
0.6103 0.1356 10.86 2.4848 -0.1435
0.7597 0.0323 10.87 2.3682 0.8047
0.8472 -0.0555 10.88 2.3804 1.4975
1.0944 -0.1198 10.89 2.2481 1.3944
1.19 -0.1991 10.9 2.1043 0.6557
1.258 -0.2152 10.91 2.0376 -0.1102
1.2623 -0.2841 10.92 1.8594 -0.2475
1.4388 -0.2688 10.93 2.0023 0.5155
1.5383 -0.2944 10.94 1.7496 1.4235
1.3554 -0.268 10.95 1.5839 1.8914
1.605 -0.2098 10.96 1.2342 1.1038
1.5171 -0.1837 10.97 1.2326 0.229
1.4423 -0.1176 10.98 1.051 -0.2325
1.2746 -0.0671 10.99 0.9457 0.2514
1.2798 0.0103 11.0 0.9261 1.2294
1.1752 0.0899 11.01 0.9272 1.9073
