#y5 y6 y3 y4 time y2 y1
0.509 -0.016 0.7912 -0.8892 3.9 0.9241 1.0909
0.3452 0.3741 -0.1062 -0.7584 3.91 0.8448 1.1758
-0.063 0.6693 -0.8284 -0.5493 3.92 0.634 1.4225
-0.641 0.955 0.8004 -0.1754 3.93 0.3216 1.3453
-1.0661 0.9831 -0.5112 0.1696 3.94 -0.0835 1.4627
-1.4153 1.0004 -0.6561 0.5591 3.95 -0.5845 1.3362
-1.2805 0.8384 0.7937 0.8349 3.96 -1.0917 1.1924
-0.9679 0.5876 -1.0037 1.1314 3.97 -1.5049 0.9711
-0.4374 0.2823 -0.3988 1.156 3.98 -1.7985 0.6843
0.1581 -0.0494 0.5612 1.1632 3.99 -1.8013 0.334
0.5313 -0.4121 -1.275 0.8137 4.0 -2.1979 0.0738
0.6169 -0.6396 -0.1519 0.5722 4.01 -2.0532 -0.2243
0.3049 -0.9267 0.2501 0.1533 4.02 -1.8576 -0.503
-0.1853 -1.1205 -1.339 -0.2258 4.03 -1.7412 -0.7048
-0.7405 -1.1771 0.0825 -0.5428 4.04 -1.5077 -0.8475
-1.2098 -1.2067 -0.1721 -0.8332 4.05 -1.2496 -0.7862
-1.2997 -1.206 -1.4446 -0.8953 4.06 -1.0925 -0.8818
-1.1068 -0.9965 0.271 -0.893 4.07 -0.9282 -0.7339
-0.493 -0.7726 -0.6298 -0.7155 4.08 -1.0082 -0.6003
0.0888 -0.5995 -1.2968 -0.3753 4.09 -1.1549 -0.3994
0.583 -0.4408 0.3608 -0.0134 4.1 -1.2639 -0.1698
0.8277 -0.3427 -1.1362 0.3985 4.11 -1.4791 0.0975
0.7194 -0.2721 -1.2216 0.7139 4.12 -1.616 0.3818
0.2964 -0.3643 0.2414 0.92 4.13 -1.8659 0.5584
-0.2858 -0.4697 -1.5389 0.9797 4.14 -2.1898 0.8217
-0.748 -0.6886 -0.9574 1.052 4.15 -2.0838 0.8856
-0.9503 -1.0538 0.063 0.9123 4.16 -2.1677 1.0158
-0.9702 -1.3997 -1.6075 0.5932 4.17 -2.056 1.0371
-0.5006 -1.9385 -0.6051 0.2545 4.18 -1.8709 0.856
0.0414 -2.0664 -0.2625 -0.1273 4.19 -1.3585 0.6713
0.5778 -2.5156 -2.0256 -0.4921 4.2 -0.8111 0.4951
0.9619 -2.795 -0.4241 -0.7039 4.21 -0.3441 0.2611
0.9982 -3.0844 -0.602 -0.9499 4.22 0.1858 -0.0063
0.751 -2.7482 -1.9768 -1.0361 4.23 0.5811 -0.2694
0.2866 -3.1643 -0.2205 -0.7695 4.24 0.9239 -0.4979
-0.2957 -2.793 -1.0517 -0.6183 4.25 1.0435 -0.7375
-0.6628 -2.4545 -1.7746 -0.258 4.26 1.0785 -0.9696
-0.7945 -1.8941 -0.1492 0.1142 4.27 0.9296 -0.9663
-0.4728 -1.7065 -1.405 0.5034 4.28 0.631 -1.0102
0.0382 -1.1479 -1.8213 0.7645 4.29 0.3328 -1.0445
0.6487 -0.8754 -0.2184 1.0069 4.3 -0.0704 -0.8521
1.0994 -0.4755 -1.7726 1.0144 4.31 -0.4422 -0.7252
1.303 -0.2298 -1.5275 0.8434 4.32 -0.7954 -0.4579
1.2361 -0.0679 -0.4373 0.6461 4.33 -1.0787 -0.1484
0.7692 -0.0044 -2.0156 0.2901 4.34 -1.2741 0.135
0.2868 -0.0385 -1.0255 -0.0851 4.35 -1.3484 0.4058
-0.2046 -0.149 -0.684 -0.447 4.36 -1.2863 0.6911
-0.4587 -0.2894 -2.3285 -0.8298 4.37 -1.1839 0.9687
-0.3572 -0.5089 -0.8899 -1.071 4.38 -0.9588 1.0513
0.069 -0.6571 -1.0066 -1.0027 4.39 -0.8612 1.0675
0.7118 -0.8616 -2.5692 -1.0585 4.4 -0.699 1.2044
1.231 -0.8569 -0.7324 -0.8325 4.41 -0.5393 1.0552
1.6951 -0.8101 -1.466 -0.483 4.42 -0.4446 0.8364
1.6695 -0.709 -2.4688 -0.1647 4.43 -0.5292 0.6768
1.4937 -0.5513 -0.5383 0.2218 4.44 -0.7015 0.492
0.8783 -0.3325 -1.8923 0.5734 4.45 -1.0549 0.2309
0.2877 -0.0325 -2.2657 0.7114 4.46 -1.4093 0.0121
-0.0773 0.2845 -0.6049 0.8934 4.47 -1.5596 -0.2002
-0.1251 0.5868 -2.5656 0.7893 4.48 -1.9817 -0.414
0.1561 0.9626 -1.7111 0.6697 4.49 -2.0568 -0.554
0.6354 1.0801 -0.8238 0.344 4.5 -2.4762 -0.6104
1.289 1.3224 -2.6162 -0.0396 4.51 -2.442 -0.5906
1.6754 1.3862 -1.6285 -0.4197 4.52 -2.1507 -0.4344
1.8415 1.2235 -1.1038 -0.806 4.53 -1.9896 -0.3293
1.9435 0.8556 -2.5564 -1.1411 4.54 -1.4223 -0.0822
1.2897 0.6883 -1.1266 -1.2652 4.55 -1.0891 0.1712
0.8109 0.2593 -1.4956 -1.2179 4.56 -0.5494 0.5085
0.4032 -0.1567 -2.8098 -0.9888 4.57 -0.0084 0.8069
0.1433 -0.5721 -1.0259 -0.812 4.58 0.4297 1.173
0.2766 -0.8981 -1.6929 -0.435 4.59 0.8149 1.4666
0.6643 -1.2156 -2.8515 -0.0495 4.6 1.0855 1.5209
1.3309 -1.6474 -0.9351 0.2669 4.61 1.1449 1.7857
1.9232 -1.6028 -2.4714 0.5456 4.62 1.1571 1.6548
2.0239 -1.6439 -2.3103 0.693 4.63 1.0216 1.7852
2.2369 -1.4762 -0.942 0.7151 4.64 0.6421 1.6824
1.7781 -1.3307 -2.5941 0.5686 4.65 0.3457 1.7461
1.3954 -1.0922 -1.8943 0.3837 4.66 0.0267 1.4526
0.7726 -0.9645 -0.9784 0.0069 4.67 -0.2449 1.1957
0.464 -0.5917 -3.0022 -0.3925 4.68 -0.4908 1.0298
0.3695 -0.3469 -1.6632 -0.8169 4.69 -0.601 0.6828
0.7086 -0.1665 -1.2105 -1.0172 4.7 -0.6816 0.503
1.1917 -0.0368 -2.7885 -1.1995 4.71 -0.5675 0.3229
2.0185 0.012 -1.4307 -1.2192 4.72 -0.4299 0.2286
2.192 -0.0275 -1.7119 -1.2057 4.73 -0.2087 0.1847
2.4749 -0.1541 -2.6266 -1.0709 4.74 -0.0117 0.2094
2.1654 -0.3204 -1.1955 -0.6355 4.75 0.1768 0.2831
1.7657 -0.5105 -2.137 -0.3213 4.76 0.2403 0.4304
1.202 -0.7013 -2.6843 0.0796 4.77 0.298 0.7033
0.7839 -0.8266 -0.9462 0.4177 4.78 0.1799 1.0509
0.5678 -1.1182 -2.5356 0.5853 4.79 -0.0504 1.2316
0.6268 -1.1103 -2.5609 0.6453 4.8 -0.3975 1.4704
1.105 -0.8981 -1.0593 0.5687 4.81 -0.6892 1.9968
1.6836 -0.7489 -2.7096 0.4065 4.82 -1.0573 2.0664
2.4296 -0.4929 -1.9586 0.0904 4.83 -1.5434 2.1983
2.8141 -0.1558 -1.0214 -0.2979 4.84 -1.847 2.6145
2.646 0.2381 -2.9043 -0.6346 4.85 -1.9547 2.4219
2.2615 0.7207 -1.8506 -1.0264 4.86 -2.2527 2.6639
1.6867 1.2987 -1.2585 -1.2625 4.87 -2.0697 2.3908
1.0688 1.6015 -2.886 -1.265 4.88 -1.7758 2.1704
0.6633 1.8129 -1.5377 -1.429 4.89 -1.4516 2.0635
0.7089 1.9976 -1.5394 -1.1796 4.9 -1.1363 1.5683
1.0317 2.3657 -2.7264 -0.8431 4.91 -0.6531 1.3906
1.3598 2.6165 -1.2334 -0.5244 4.92 -0.1209 1.0953
1.9906 2.3275 -2.1794 -0.1046 4.93 0.3316 1.0119
2.3126 1.9839 -2.9146 0.2625 4.94 0.7596 0.7702
2.4099 1.8783 -0.9232 0.5437 4.95 1.1015 0.6141
2.2762 1.4665 -2.528 0.6474 4.96 1.2057 0.5423
1.7735 1.1638 -2.3645 0.6803 4.97 1.1088 0.5761
1.4843 0.9963 -0.9691 0.465 4.98 1.1572 0.6873
0.9482 0.6178 -2.549 0.2163 4.99 0.8489 0.7536
0.6195 0.5296 -2.0207 -0.1163 5.0 0.6148 0.9473
0.8389 0.4207 -1.0325 -0.52 5.01 0.3442 1.3529
1.1875 0.4112 -2.6611 -0.9283 5.02 0.1651 1.509
1.6351 0.5036 -1.6616 -1.1851 5.03 0.0157 1.7545
2.101 0.6776 -1.175 -1.1872 5.04 -0.0383 1.8932
2.5596 0.8511 -3.0761 -1.3713 5.05 0.0007 2.0868
2.6555 1.1241 -1.2937 -1.2122 5.06 0.132 2.197
2.0068 1.2134 -1.6131 -0.8723 5.07 0.3158 2.2442
1.6155 1.4236 -2.9462 -0.5706 5.08 0.6053 2.489
0.9654 1.3385 -1.0267 -0.2131 5.09 0.8656 2.5459
0.6158 1.333 -1.9036 0.1505 5.1 1.1162 2.1111
0.5895 1.4522 -2.657 0.4768 5.11 1.2039 1.8041
0.9345 1.1535 -0.7981 0.6174 5.12 1.2027 1.7831
1.3316 0.817 -1.9003 0.7543 5.13 0.9649 1.4962
2.0814 0.5248 -2.3834 0.6868 5.14 0.7845 1.0059
2.5816 0.1638 -0.6762 0.3969 5.15 0.493 0.8647
2.377 -0.2069 -2.3915 0.1017 5.16 0.047 0.5282
2.3085 -0.5141 -1.7463 -0.2414 5.17 -0.4137 0.348
1.6099 -0.8834 -0.7489 -0.6495 5.18 -0.8955 0.16
1.0006 -1.0483 -2.6905 -0.8934 5.19 -1.255 0.0718
0.5269 -1.0625 -1.2496 -1.1925 5.2 -1.6438 0.0546
0.3766 -0.9771 -0.9359 -1.1457 5.21 -1.9069 0.1037
0.4779 -0.8557 -2.734 -1.1758 5.22 -1.7994 0.2514
0.9301 -0.5137 -0.8868 -1.0334 5.23 -1.6051 0.4284
1.572 -0.1571 -1.2618 -0.6659 5.24 -1.5296 0.6366
2.0503 0.2763 -2.1906 -0.2367 5.25 -1.0873 0.84
2.0017 0.6733 -0.6007 0.1276 5.26 -0.589 1.1009
2.278 1.0342 -1.3269 0.4418 5.27 -0.1184 1.1832
1.6997 1.4534 -2.3573 0.7891 5.28 0.3362 1.5229
1.1554 1.7777 -0.3876 0.7771 5.29 0.6582 1.6591
0.4444 1.8918 -1.6705 0.7669 5.3 0.8939 1.5552
0.1128 1.9643 -1.8201 0.6873 5.31 1.0511 1.4987
0.0579 2.0023 -0.3439 0.3762 5.32 1.2487 1.2457
0.3208 1.7676 -1.9675 0.0548 5.33 1.1473 1.1945
0.9393 1.7077 -1.3175 -0.3484 5.34 0.8382 0.9989
1.3029 1.4304 -0.3635 -0.6871 5.35 0.7032 0.6033
1.9165 1.1143 -2.2256 -0.9332 5.36 0.5491 0.3073
1.869 0.9837 -0.9246 -1.0054 5.37 0.3674 -0.0233
1.4129 0.837 -0.4767 -0.9241 5.38 0.274 -0.307
1.1136 0.7865 -1.9348 -0.9175 5.39 0.3206 -0.6519
0.4072 0.8915 -0.5522 -0.631 5.4 0.4196 -0.9057
-0.1217 0.9226 -0.813 -0.2273 5.41 0.6587 -0.9451
-0.3217 1.1119 -2.0314 0.1841 5.42 0.9497 -1.1421
-0.2165 1.4629 -0.1996 0.5217 5.43 1.2441 -1.1141
0.2223 1.8429 -1.1151 0.927 5.44 1.6259 -1.1658
0.6915 2.1327 -1.679 0.9298 5.45 1.8918 -0.9882
1.1557 2.3273 0.0186 0.9911 5.46 1.8754 -0.7169
1.315 2.7411 -1.4204 0.8797 5.47 2.1482 -0.6239
1.2941 2.8121 -1.3451 0.691 5.48 1.9108 -0.367
0.9199 2.7104 0.1205 0.418 5.49 1.7023 -0.1737
0.295 2.3831 -1.4014 0.0721 5.5 1.3177 0.0225
-0.2926 2.1645 -1.0474 -0.3016 5.51 0.9687 0.1534
-0.7184 1.9246 0.0925 -0.5851 5.52 0.4535 0.2414
-0.786 1.5277 -1.5368 -0.7833 5.53 -0.0484 0.2643
-0.4814 1.0514 -0.4775 -0.8343 5.54 -0.4665 0.1786
0.0553 0.5245 -0.06 -0.6559 5.55 -0.8437 0.0654
0.6357 0.1349 -1.5795 -0.4386 5.56 -1.191 -0.1295
1.0139 -0.231 -0.0847 -0.1184 5.57 -1.232 -0.3813
1.0483 -0.5026 -0.3071 0.2693 5.58 -1.2583 -0.6837
0.6714 -0.8128 -1.6489 0.7066 5.59 -1.0878 -0.9241
0.125 -0.7934 0.2767 0.9112 5.6 -0.7402 -1.4335
-0.4794 -0.7729 -0.5307 1.3365 5.61 -0.3847 -1.5891
-0.973 -0.674 -1.3725 1.3152 5.62 0.0023 -1.9142
-1.1034 -0.4486 0.5244 1.2276 5.63 0.3902 -2.1619
-1.1171 -0.2637 -0.789 1.1102 5.64 0.6525 -2.3176
-0.7107 -0.0106 -0.8937 0.9023 5.65 0.9233 -2.1889
-0.1087 0.2302 0.6394 0.5381 5.66 1.1175 -2.2383
0.3391 0.4145 -1.0277 0.1395 5.67 1.0043 -2.0899
0.5303 0.4856 -0.4599 -0.1898 5.68 0.9843 -1.887
0.3762 0.5617 0.5985 -0.3873 5.69 0.8576 -1.7971
-0.0489 0.4882 -1.2413 -0.5364 5.7 0.5741 -1.5759
-0.7345 0.314 -0.0517 -0.4232 5.71 0.4195 -1.5302
-1.1374 0.1401 0.4058 -0.2882 5.72 0.3269 -1.2394
-1.5071 -0.1072 -1.1459 0.0268 5.73 0.2831 -0.9059
-1.5339 -0.3383 0.3573 0.3989 5.74 0.391 -0.8166
-1.4113 -0.6263 0.1454 0.8001 5.75 0.5391 -0.7192
-0.8149 -0.7183 -1.0001 1.0985 5.76 0.83 -0.6259
-0.2963 -0.8114 0.7374 1.3225 5.77 1.0453 -0.6435
0.0493 -0.9187 -0.1383 1.7178 5.78 1.4867 -0.8358
0.0732 -0.7207 -0.8289 1.6963 5.79 1.7453 -0.9808
-0.2386 -0.5184 0.914 1.4675 5.8 2.0912 -1.2541
-0.8054 -0.2802 -0.4066 1.1969 5.81 2.3758 -1.4675
-1.493 0.0942 -0.461 0.9109 5.82 2.7531 -1.8269
-1.7828 0.4983 1.0449 0.5427 5.83 2.6597 -2.1903
-1.9055 0.9059 -0.7019 0.2638 5.84 2.4189 -2.5462
-2.0918 1.2987 -0.0838 -0.0272 5.85 2.2543 -2.5559
-1.596 1.5297 0.9485 -0.1691 5.86 1.7793 -2.814
-0.9769 1.7894 -0.8656 -0.2051 5.87 1.3755 -3.0306
-0.4563 2.1143 0.3382 -0.0663 5.88 0.7766 -2.9958
-0.2921 1.9762 0.7496 0.1942 5.89 0.2995 -2.6585
-0.446 1.9791 -0.9061 0.5044 5.9 -0.128 -2.7431
-0.8816 1.4505 0.6788 0.8807 5.91 -0.4718 -2.3427
-1.551 1.2783 0.512 1.4386 5.92 -0.6404 -2.3493
-1.8978 0.8868 -0.7246 1.6633 5.93 -0.578 -1.7483
-2.2842 0.5481 1.0737 1.7626 5.94 -0.5358 -1.5765
-2.4534 0.1825 0.2372 2.0776 5.95 -0.3283 -1.2675
-1.8788 -0.1388 -0.4581 1.9051 5.96 -0.0611 -1.1417
-1.6722 -0.3982 1.279 1.7669 5.97 0.2446 -0.9066
-1.0752 -0.6117 -0.0845 1.2452 5.98 0.5885 -0.8084
-0.7296 -0.5788 -0.1531 1.0876 5.99 0.7005 -0.7142
-0.6483 -0.681 1.4716 0.6095 6.0 0.9685 -0.7232
-0.9523 -0.5114 -0.3703 0.379 6.01 1.0626 -0.8648
-1.5748 -0.3643 0.2595 0.1361 6.02 0.888 -0.875
-2.2283 -0.2049 1.3941 0.0579 6.03 0.8361 -1.2549
-2.5684 -0.0619 -0.4914 0.1196 6.04 0.6867 -1.4675
-2.6486 0.0542 0.6906 0.3652 6.05 0.4454 -1.4769
-2.4121 0.1215 1.0027 0.7027 6.06 0.2212 -1.928
-2.0066 0.0927 -0.4923 1.0037 6.07 0.0936 -2.0885
-1.4218 -0.0235 1.0254 1.5373 6.08 0.0533 -2.1668
-1.0463 -0.2134 0.7166 1.7906 6.09 0.1132 -2.4788
-0.8413 -0.5629 -0.472 2.1196 6.1 0.3397 -2.5405
-0.9355 -0.8181 1.2443 2.0885 6.11 0.5933 -2.131
-1.4866 -1.2147 0.4476 1.9594 6.12 0.9368 -2.463
-1.8833 -1.7383 -0.2373 1.8674 6.13 1.5434 -2.0431
-2.5059 -1.8376 1.3665 1.5788 6.14 1.761 -1.9862
-2.7662 -2.1565 0.1305 1.3025 6.15 2.1508 -1.539
-2.6701 -2.5876 0.0632 0.9338 6.16 2.5743 -1.3024
-2.27 -2.6415 1.5038 0.7215 6.17 3.0981 -1.0044
-1.7356 -2.8136 -0.1472 0.4454 6.18 2.912 -0.6345
-1.422 -2.3559 0.4405 0.2839 6.19 3.015 -0.3493
-0.9679 -2.1568 1.3592 0.2718 6.2 2.8887 -0.1779
-0.9669 -1.7481 -0.3177 0.4316 6.21 2.3509 -0.022
-1.3013 -1.5235 0.8931 0.6514 6.22 1.9038 0.0447
-1.9826 -1.2218 1.3519 1.038 6.23 1.376 0.0336
-2.2661 -0.74 -0.3979 1.4192 6.24 0.9682 -0.0469
-2.8387 -0.3534 1.1148 1.9247 6.25 0.5149 -0.203
-3.2335 -0.121 0.8869 2.2664 6.26 0.2052 -0.3862
-2.6783 0.0743 -0.3552 2.3859 6.27 -0.0049 -0.6514
-2.1667 0.1474 1.5075 2.5272 6.28 -0.0726 -0.7988
-1.7083 0.1214 0.5329 2.1351 6.29 -0.0312 -0.9966
-1.0688 0.0182 -0.1484 2.1972 6.3 0.1159 -1.1759
-1.0202 -0.152 1.6378 1.5653 6.31 0.2976 -1.4787
-1.1244 -0.3487 0.2423 1.1921 6.32 0.5425 -1.5503
-1.6606 -0.621 0.1405 0.9593 6.33 0.8296 -1.4667
-2.0397 -0.8504 1.6238 0.6907 6.34 0.8409 -1.3303
-2.8403 -0.9487 -0.069 0.4 6.35 1.06 -1.2407
-2.9483 -0.9457 0.456 0.4052 6.36 0.9206 -1.1781
-3.0909 -0.9357 1.3653 0.441 6.37 0.7909 -0.8162
-2.4502 -0.841 -0.3105 0.6561 6.38 0.6497 -0.5673
-1.7601 -0.6991 0.9311 0.921 6.39 0.419 -0.2712
-1.2431 -0.5012 1.2939 1.3647 6.4 0.1388 0.0325
-0.9507 -0.2437 -0.39 1.7263 6.41 -0.1122 0.3068
-0.9759 0.0602 1.1343 1.914 6.42 -0.299 0.5106
-1.2869 0.337 0.9508 2.3131 6.43 -0.3771 0.785
-1.7388 0.5724 -0.3241 2.506 6.44 -0.3067 0.9056
-2.385 0.6167 1.5135 2.5074 6.45 -0.132 0.9388
-2.8238 0.6411 0.5423 2.0363 6.46 0.1704 0.8204
-2.9362 0.5244 -0.1726 2.0037 6.47 0.5921 0.8068
-2.3993 0.3601 1.7071 1.3953 6.48 1.0303 0.6647
-1.9123 0.0786 0.1958 1.1495 6.49 1.4692 0.42
-1.387 -0.3245 0.0967 0.7852 6.5 1.923 0.1603
-0.7893 -0.749 1.548 0.5208 6.51 2.4238 -0.0941
-0.6394 -1.1492 -0.1542 0.4027 6.52 2.5614 -0.3635
-0.7902 -1.7162 0.3969 0.3759 6.53 2.7473 -0.5126
-1.1677 -2.1361 1.4924 0.5042 6.54 2.9654 -0.6612
-1.8897 -2.4475 -0.3762 0.7656 6.55 2.5789 -0.8617
-2.0971 -2.4602 0.8167 1.2738 6.56 2.4629 -0.8068
-2.7155 -2.3507 1.0978 1.6822 6.57 2.1827 -0.7954
-2.4382 -2.5125 -0.4885 1.7531 6.58 1.8032 -0.699
-1.7821 -2.4844 0.9796 2.3319 6.59 1.2839 -0.4771
-1.2141 -2.0119 0.792 2.1339 6.6 0.9524 -0.2676
-0.7027 -1.7819 -0.4243 2.2638 6.61 0.5693 0.0172
-0.3946 -1.7939 1.3055 2.1742 6.62 0.41 0.291
-0.4007 -1.4758 0.3965 1.9783 6.63 0.3573 0.5356
-0.6344 -1.1327 -0.3101 1.6794 6.64 0.3645 0.8206
-1.0975 -0.9895 1.3523 1.1596 6.65 0.4718 1.0943
-1.6847 -0.9274 0.0267 0.8233 6.66 0.7147 1.1908
-2.1985 -0.8785 -0.061 0.4301 6.67 0.8832 1.3609
-2.087 -0.9338 1.4269 0.2859 6.68 1.1289 1.3237
-1.8592 -1.1029 -0.292 0.2133 6.69 1.1735 1.1825
-1.3159 -1.1873 0.2408 0.3044 6.7 1.0432 0.9645
-0.6422 -1.4328 1.1835 0.5635 6.71 1.0784 0.8009
-0.1732 -1.5851 -0.587 0.8257 6.72 0.8189 0.5926
0.0251 -1.8695 0.6084 1.1307 6.73 0.5464 0.3199
-0.1312 -1.8044 0.9142 1.5471 6.74 0.2446 0.0226
-0.5689 -2.0165 -0.7236 1.8533 6.75 -0.1354 -0.2435
-1.1398 -1.5702 0.8468 2.2275 6.76 -0.4415 -0.469
-1.6141 -1.4744 0.6632 2.1898 6.77 -0.7077 -0.6942
-1.6892 -1.1454 -0.6944 2.1589 6.78 -0.914 -0.7821
-1.6456 -0.7299 1.1146 1.8001 6.79 -0.8114 -0.878
-1.2597 -0.3831 0.2223 1.5545 6.8 -0.7499 -0.8119
-0.5452 0.0799 -0.5609 0.9691 6.81 -0.4716 -0.6947
0.036 0.5567 1.1645 0.6133 6.82 -0.0767 -0.4855
0.3711 0.8007 -0.1964 0.3082 6.83 0.3594 -0.3297
0.4033 1.245 -0.287 0.0697 6.84 0.9576 -0.0638
0.0877 1.3731 1.207 -0.0623 6.85 1.3476 0.1924
-0.4667 1.5309 -0.5453 -0.0309 6.86 1.7847 0.4016
-0.9877 1.377 0.0349 0.1364 6.87 2.1437 0.6508
-1.2661 1.1797 0.9469 0.3616 6.88 2.3865 0.8394
-1.3026 1.0078 -0.8464 0.6927 6.89 2.4689 0.9747
-0.9188 0.6239 0.3275 1.1944 6.9 2.5493 1.002
-0.3849 0.3021 0.745 1.4692 6.91 2.0083 0.8967
0.1916 -0.0412 -0.9521 1.5765 6.92 1.9454 0.8261
0.747 -0.3213 0.6727 1.583 6.93 1.7151 0.6
0.9292 -0.5969 0.4059 1.5685 6.94 1.1378 0.4479
0.6873 -0.6647 -0.9316 1.546 6.95 0.9081 0.1565
0.2512 -0.7379 0.955 1.1149 6.96 0.6973 -0.1458
-0.319 -0.6905 -0.0218 0.8806 6.97 0.5486 -0.3949
-0.7725 -0.5923 -0.8124 0.4606 6.98 0.5541 -0.7599
-0.9913 -0.4258 1.0504 0.0806 6.99 0.5858 -0.9236
-0.8133 -0.193 -0.4413 -0.2309 7.0 0.7235 -1.149
-0.2956 0.0104 -0.4706 -0.3969 7.01 0.9443 -1.2942
0.3509 0.195 1.033 -0.4734 7.02 1.1095 -1.2825
0.8454 0.3462 -0.7188 -0.3327 7.03 1.1584 -1.3217
1.2028 0.3611 -0.1963 -0.1291 7.04 1.2405 -1.121
1.2531 0.3233 0.7698 0.185 7.05 1.1938 -0.9376
0.8305 0.2051 -0.9286 0.4907 7.06 1.2245 -0.7045
0.3893 -0.0075 0.1369 0.8771 7.07 0.9304 -0.5601
-0.1633 -0.3178 0.5498 1.1621 7.08 0.5833 -0.2475
-0.5184 -0.5594 -1.029 1.1846 7.09 0.1204 -0.0143
-0.5201 -0.9143 0.4434 1.277 7.1 -0.2989 0.1823
-0.1632 -1.3333 0.1616 1.2822 7.11 -0.7181 0.3387
0.3912 -1.6558 -1.0874 0.8724 7.12 -1.1512 0.4545
1.0712 -1.5604 0.7073 0.556 7.13 -1.2629 0.5065
1.5 -1.654 -0.2092 0.1559 7.14 -1.371 0.4831
1.5477 -1.5634 -1.0327 -0.2448 7.15 -1.4101 0.3674
1.3383 -1.7091 0.724 -0.5768 7.16 -1.2558 0.1553
1.0488 -1.2523 -0.6115 -0.7571 7.17 -0.8589 -0.0784
0.4392 -0.9478 -0.7402 -0.9191 7.18 -0.3887 -0.357
-0.0227 -0.515 0.7626 -0.8831 7.19 0.094 -0.6707
-0.1911 -0.0432 -0.8783 -0.6928 7.2 0.6302 -0.8874
-0.0209 0.371 -0.3358 -0.4491 7.21 1.0315 -1.2689
0.42 0.8771 0.6969 -0.0871 7.22 1.4499 -1.3761
1.0986 1.1348 -1.0926 0.2627 7.23 1.5969 -1.4077
1.5093 1.4308 -0.0103 0.5058 7.24 1.8218 -1.5283
2.0731 1.6671 0.3809 0.8227 7.25 1.75 -1.6738
1.9411 1.5438 -1.3606 0.8882 7.26 1.5823 -1.5922
1.3957 1.4035 0.2894 0.7859 7.27 1.4789 -1.2945
0.9944 1.4409 0.0417 0.5925 7.28 1.1862 -1.2963
0.4579 1.112 -1.1195 0.2124 7.29 0.7558 -0.8876
0.1125 1.066 0.5057 -0.1547 7.3 0.5485 -0.7173
0.1231 0.8312 -0.3587 -0.5334 7.31 0.3863 -0.4091
0.4366 0.6129 -1.0111 -0.8633 7.32 0.3121 -0.1497
1.014 0.5891 0.6918 -1.3003 7.33 0.3589 0.1015
1.4797 0.5635 -0.6504 -1.2778 7.34 0.482 0.2663
1.8712 0.6765 -0.8463 -1.3045 7.35 0.6254 0.3579
2.031 0.8486 0.7212 -1.2893 7.36 0.8486 0.4088
2.135 1.0467 -1.0812 -1.1378 7.37 1.1748 0.3984
1.5941 1.4514 -0.3897 -0.8145 7.38 1.2372 0.3344
0.8755 1.5826 0.5168 -0.4026 7.39 1.5284 0.1467
0.4266 1.9115 -1.3168 -0.0814 7.4 1.5026 -0.0535
0.2376 2.3826 -0.0593 0.1553 7.41 1.3026 -0.2748
0.447 2.3489 0.3256 0.3295 7.42 0.9951 -0.5456
0.8874 2.5469 -1.1922 0.3184 7.43 0.5192 -0.7647
1.3907 2.4553 0.2537 0.146 7.44 0.102 -0.9301
2.1647 2.3662 0.0133 -0.1301 7.45 -0.4051 -1.223
2.4718 1.9403 -1.2647 -0.5051 7.46 -0.84 -1.2107
2.2334 1.6537 0.4893 -0.8857 7.47 -1.3887 -1.4169
1.6527 1.1535 -0.3501 -1.3572 7.48 -1.5727 -1.2128
1.382 0.6873 -0.9706 -1.4891 7.49 -1.6729 -1.087
0.7501 0.2585 0.751 -1.905 7.5 -1.7492 -0.9939
0.3869 -0.0933 -0.6348 -1.9319 7.51 -1.8551 -0.743
0.3935 -0.3805 -0.6913 -1.9699 7.52 -1.3751 -0.4772
0.7322 -0.6065 0.7235 -1.6048 7.53 -1.0549 -0.1509
1.3435 -0.6722 -0.8781 -1.4966 7.54 -0.7721 0.1703
1.9357 -0.6478 -0.3467 -1.1312 7.55 -0.2793 0.4995
2.3165 -0.5987 0.6733 -0.758 7.56 0.1301 0.6642
2.5574 -0.3493 -1.1398 -0.3665 7.57 0.5067 0.9497
2.14 -0.1032 0.0152 -0.2028 7.58 0.7114 1.0669
1.7017 0.1891 0.3741 -0.1543 7.59 0.8853 1.1675
0.9671 0.4594 -1.1149 -0.2538 7.6 0.8399 1.0021
0.5159 0.7938 0.4105 -0.4734 7.61 0.7829 1.0903
0.3431 0.851 0.111 -0.8018 7.62 0.4879 0.8162
0.5071 0.9833 -1.1497 -1.2427 7.63 0.3239 0.7622
0.9845 1.0549 0.7016 -1.6774 7.64 0.1076 0.4528
1.4602 0.9563 -0.231 -2.0635 7.65 -0.0662 0.2656
2.0174 0.9556 -0.8248 -2.219 7.66 -0.1446 0.0313
2.0991 0.6889 0.7844 -2.4403 7.67 -0.1475 -0.1669
2.2821 0.4944 -0.5783 -2.1466 7.68 -0.0672 -0.2785
1.8178 0.2638 -0.6008 -2.1494 7.69 0.1442 -0.3804
1.2088 0.1094 0.9152 -1.9504 7.7 0.3783 -0.3993
0.6144 -0.0072 -0.813 -1.6774 7.71 0.635 -0.2837
0.3046 -0.0328 -0.207 -1.3585 7.72 1.0753 -0.1459
0.3075 0.0431 0.8062 -0.9286 7.73 1.3401 0.0535
0.6082 0.2187 -1.044 -0.7302 7.74 1.2988 0.3033
