# label : secret experiment #1893
# x : time signal
#y3 y5 y2 time y1 y4
-1.0361 0.9478 -1.1914 4.56 0.2634 -1.5612
-1.2655 1.1279 -1.0228 4.57 0.2225 -1.4424
-1.4776 1.1576 -0.8446 4.58 0.1784 -1.2306
-1.5928 1.1819 -0.65 4.59 0.1257 -1.011
-1.5161 1.0763 -0.473 4.6 0.0796 -0.6898
-1.6036 0.9388 -0.2179 4.61 0.0185 -0.4851
-1.9685 0.798 0.0699 4.62 -0.05 -0.2271
-1.9125 0.6702 0.3846 4.63 -0.1208 0.0578
-2.1173 0.3908 0.6338 4.64 -0.1912 0.303
-2.3438 0.2046 0.9746 4.65 -0.2565 0.569
-2.5093 -0.0402 1.1801 4.66 -0.2723 0.8939
-2.3091 -0.2762 1.4361 4.67 -0.3487 0.9884
-2.5864 -0.5013 1.962 4.68 -0.4074 1.2138
-2.471 -0.707 2.2369 4.69 -0.483 1.2301
-2.5476 -0.7314 2.1874 4.7 -0.4566 1.5061
-2.4734 -0.8763 2.4611 4.71 -0.4861 1.3827
-2.5859 -1.0433 2.8762 4.72 -0.4924 1.3396
-2.4454 -1.0509 2.9248 4.73 -0.5592 1.3219
-2.4052 -0.8745 2.9573 4.74 -0.6131 1.2389
-2.4438 -0.8449 2.7154 4.75 -0.6039 0.9808
-2.5624 -0.8054 2.6855 4.76 -0.5755 0.9472
-2.4456 -0.6299 2.6361 4.77 -0.5968 0.694
-2.4998 -0.4462 2.838 4.78 -0.4977 0.4101
-2.2136 -0.2045 2.3615 4.79 -0.4878 0.1252
-2.3588 0.0002 2.3063 4.8 -0.4358 -0.1457
-2.3717 0.1984 1.9334 4.81 -0.4894 -0.4364
-2.1158 0.3591 1.923 4.82 -0.4477 -0.6984
-2.0259 0.5774 1.6262 4.83 -0.4226 -0.8643
-1.8559 0.6792 1.247 4.84 -0.3577 -1.0411
-2.1157 0.7789 1.0516 4.85 -0.3471 -1.2913
-1.8756 0.8804 0.777 4.86 -0.2899 -1.5102
-1.7172 0.8428 0.5844 4.87 -0.3147 -1.6277
-1.5598 0.7702 0.3072 4.88 -0.3006 -1.4186
-1.6315 0.7256 0.0821 4.89 -0.3003 -1.6402
-1.4767 0.5466 -0.1191 4.9 -0.2653 -1.4786
-1.5279 0.3192 -0.3042 4.91 -0.3104 -1.4176
-1.4748 0.133 -0.4776 4.92 -0.2998 -1.5709
-1.1739 -0.1003 -0.5355 4.93 -0.3723 -1.3002
-1.1128 -0.3105 -0.6198 4.94 -0.3869 -1.1419
-1.1342 -0.541 -0.6559 4.95 -0.4268 -1.0589
-1.0666 -0.7625 -0.7997 4.96 -0.5616 -0.9336
-0.966 -1.0786 -0.7407 4.97 -0.6411 -0.9476
-1.03 -1.1427 -0.7373 4.98 -0.7104 -0.7655
-0.9444 -1.3476 -0.6457 4.99 -0.8632 -0.7289
-0.8872 -1.3582 -0.6148 5.0 -0.8565 -0.7067
-0.8951 -1.4948 -0.5772 5.01 -1.0303 -0.7253
-0.847 -1.5055 -0.4461 5.02 -1.2185 -0.6552
-0.871 -1.3191 -0.409 5.03 -1.3587 -0.6969
-0.9104 -1.1836 -0.3155 5.04 -1.4815 -0.8757
-0.9299 -1.0144 -0.1983 5.05 -1.4797 -0.9607
-1.0419 -0.7904 -0.1356 5.06 -1.5168 -0.9921
-1.0401 -0.699 -0.0908 5.07 -1.597 -1.3073
-1.0834 -0.4869 -0.0463 5.08 -1.7728 -1.5382
-1.2454 -0.23 -0.0219 5.09 -2.1061 -1.6256
-1.1938 -0.0519 -0.0146 5.1 -1.9667 -1.8288
-1.3057 0.1223 -0.0274 5.11 -2.1477 -1.7696
-1.386 0.2921 -0.0542 5.12 -2.148 -1.8573
-1.5286 0.3774 -0.092 5.13 -2.2132 -2.2777
-1.5773 0.4835 -0.1734 5.14 -2.2892 -2.2686
-1.5354 0.501 -0.2328 5.15 -2.3752 -2.3515
-1.6544 0.3875 -0.3256 5.16 -2.186 -2.4399
-1.5952 0.3791 -0.4322 5.17 -2.337 -2.2183
-1.6959 0.2269 -0.46 5.18 -2.0977 -1.9462
-1.7047 0.0597 -0.5599 5.19 -2.3923 -1.8628
-1.9766 -0.1357 -0.6546 5.2 -2.0424 -1.7532
-1.7255 -0.325 -0.7244 5.21 -1.9954 -1.6206
-1.8567 -0.607 -0.7787 5.22 -1.7803 -1.3842
-2.0125 -0.7298 -0.8418 5.23 -1.7549 -1.1296
-2.0147 -0.9779 -0.8871 5.24 -1.52 -0.7538
-2.1577 -1.0965 -0.8523 5.25 -1.3808 -0.4735
-2.1893 -1.3728 -0.9419 5.26 -1.3953 -0.2163
-2.1153 -1.3163 -0.9801 5.27 -1.1598 0.0573
-2.0857 -1.433 -0.9471 5.28 -1.081 0.3385
-1.9396 -1.5613 -0.8012 5.29 -0.8353 0.5017
-1.8828 -1.5468 -0.715 5.3 -0.5852 0.6796
-2.0455 -1.2748 -0.6559 5.31 -0.4434 0.9318
-1.9406 -1.2435 -0.5512 5.32 -0.2529 0.8878
-1.594 -1.0794 -0.4791 5.33 -0.057 1.093
-1.6912 -0.8682 -0.3681 5.34 0.1081 1.0093
-1.6186 -0.7103 -0.2457 5.35 0.251 1.0216
-1.4201 -0.4736 -0.1249 5.36 0.4416 0.8761
-1.367 -0.1961 -0.0515 5.37 0.5921 0.7718
-1.3196 0.0299 0.0203 5.38 0.712 0.6364
-1.2497 0.233 0.0815 5.39 0.8034 0.386
-1.0294 0.3837 0.1102 5.4 0.9401 0.1499
-0.7832 0.6188 0.1118 5.41 0.9178 -0.0679
-0.6799 0.6334 0.0882 5.42 0.8972 -0.3148
-0.546 0.656 0.0355 5.43 0.9432 -0.5851
-0.4287 0.7669 -0.0409 5.44 0.9903 -0.8213
-0.2542 0.7129 -0.1488 5.45 0.9456 -0.8929
-0.1093 0.6179 -0.3082 5.46 0.78 -1.2671
0.0539 0.4862 -0.4554 5.47 0.7597 -1.2847
0.1904 0.3106 -0.6096 5.48 0.6839 -1.5339
0.3592 0.1611 -0.7453 5.49 0.5801 -1.4136
0.4553 -0.0332 -0.9805 5.5 0.417 -1.3884
0.657 -0.2203 -1.1872 5.51 0.2284 -1.5846
0.7132 -0.3833 -1.3207 5.52 0.0607 -1.5747
0.8909 -0.5493 -1.5647 5.53 -0.1249 -1.5727
1.0103 -0.7702 -1.9108 5.54 -0.3257 -1.3076
1.0836 -0.7254 -2.1104 5.55 -0.547 -1.3593
1.2969 -0.8209 -2.3039 5.56 -0.7974 -1.0669
1.3759 -0.898 -2.5487 5.57 -1.0209 -1.0999
1.5521 -0.7992 -2.1922 5.58 -1.2135 -0.9651
1.6203 -0.7053 -2.3498 5.59 -1.4335 -0.8272
1.4124 -0.5368 -2.3548 5.6 -1.4664 -0.7464
1.5474 -0.3904 -2.3125 5.61 -1.5833 -0.7002
1.6949 -0.1777 -2.5305 5.62 -1.8208 -0.6893
1.6645 0.0643 -2.3025 5.63 -1.9061 -0.7954
1.675 0.2916 -2.2365 5.64 -2.2189 -0.8917
1.5823 0.5364 -1.9435 5.65 -2.3041 -0.9065
1.8167 0.7962 -1.7525 5.66 -2.3852 -1.0415
1.7827 1.1161 -1.3702 5.67 -2.191 -1.1431
1.8022 1.2463 -1.1909 5.68 -2.4337 -1.3486
1.5673 1.4152 -0.9483 5.69 -2.6805 -1.4519
1.6563 1.6133 -0.5098 5.7 -2.6224 -1.5735
1.4121 1.6726 -0.2375 5.71 -2.3635 -1.9776
1.5278 1.5381 0.1163 5.72 -2.2344 -1.9552
1.3796 1.5355 0.4317 5.73 -2.0755 -2.1677
1.4351 1.3908 0.7997 5.74 -1.9923 -2.3182
1.2333 1.3785 1.0926 5.75 -2.0514 -2.4164
1.2809 1.3053 1.2886 5.76 -1.9328 -2.8692
1.1414 1.1495 1.6677 5.77 -1.6205 -2.47
1.055 0.8572 1.8873 5.78 -1.6277 -2.7646
1.0022 0.6565 2.062 5.79 -1.3737 -2.8589
0.8333 0.5486 2.226 5.8 -1.0856 -2.5944
0.803 0.3316 2.2476 5.81 -0.8709 -2.2873
0.653 0.185 1.9704 5.82 -0.6442 -2.101
0.5939 0.0685 2.2559 5.83 -0.3444 -2.078
0.6254 -0.001 2.1778 5.84 -0.1147 -1.7481
0.5491 -0.0288 2.0341 5.85 0.1114 -1.5157
0.4835 -0.0125 1.8743 5.86 0.3132 -1.2538
0.4915 0.0521 1.5541 5.87 0.5717 -0.8956
0.4211 0.1645 1.5828 5.88 0.7468 -0.5691
0.4059 0.3325 1.296 5.89 0.954 -0.3241
0.4341 0.4775 0.946 5.9 1.1007 -0.045
0.3942 0.6859 0.8079 5.91 1.2985 0.199
0.3984 0.8651 0.5078 5.92 1.573 0.3706
0.4281 1.2391 0.2991 5.93 1.5617 0.538
0.4816 1.2559 0.1046 5.94 1.6157 0.6235
0.4423 1.6275 -0.094 5.95 1.8934 0.7097
0.5449 1.6561 -0.2889 5.96 1.9152 0.7143
0.5752 1.9794 -0.3916 5.97 1.8184 0.8045
0.6506 1.8912 -0.5164 5.98 1.8146 0.6321
0.7203 1.8587 -0.6506 5.99 1.8925 0.5783
0.7249 2.0957 -0.6422 6.0 1.8198 0.4135
0.7635 2.1532 -0.6306 6.01 1.6751 0.2532
1.0009 1.9008 -0.6753 6.02 1.785 0.0553
1.0764 1.6694 -0.5906 6.03 1.4776 -0.1436
1.1182 1.466 -0.4534 6.04 1.5695 -0.3738
1.2031 1.3961 -0.3472 6.05 1.2236 -0.5076
1.3618 1.0165 -0.2218 6.06 1.2408 -0.708
1.3719 0.89 -0.0787 6.07 0.9895 -0.8682
1.5386 0.6814 0.1034 6.08 0.949 -1.0562
1.6536 0.4111 0.2986 6.09 0.7001 -1.1214
1.5348 0.2 0.4247 6.1 0.6469 -1.3143
1.8427 0.0169 0.6141 6.11 0.4589 -1.2632
1.8531 -0.1095 0.8519 6.12 0.3189 -1.3251
1.9288 -0.2218 1.0401 6.13 0.1761 -1.3165
1.8923 -0.222 1.1385 6.14 0.0314 -1.3351
2.0824 -0.2175 1.2163 6.15 -0.0895 -1.1258
2.0025 -0.1799 1.3183 6.16 -0.1839 -1.0615
2.0884 -0.0849 1.4272 6.17 -0.2991 -0.9732
2.1357 0.0426 1.6757 6.18 -0.4031 -0.8529
2.1107 0.1848 1.5327 6.19 -0.4711 -0.7282
2.0911 0.3814 1.5143 6.2 -0.5119 -0.6103
1.8924 0.5487 1.6561 6.21 -0.5297 -0.5308
1.931 0.6564 1.4872 6.22 -0.5579 -0.4882
2.1218 0.819 1.4697 6.23 -0.5462 -0.4558
1.8657 1.0602 1.4227 6.24 -0.5217 -0.4963
2.0511 1.0591 1.3199 6.25 -0.5127 -0.5881
1.7671 1.2122 1.153 6.26 -0.4109 -0.6201
1.597 1.2062 1.1264 6.27 -0.4184 -0.6719
1.7084 1.226 1.1475 6.28 -0.3223 -0.943
1.4904 0.995 1.0032 6.29 -0.2429 -0.9643
1.5795 0.9303 0.823 6.3 -0.1332 -1.1355
1.2284 0.8386 0.813 6.31 -0.0513 -1.3573
1.1196 0.5123 0.7009 6.32 0.0628 -1.804
1.1577 0.3429 0.7398 6.33 0.1526 -2.0089
1.0101 0.0648 0.7041 6.34 0.2603 -2.2017
0.7837 -0.2189 0.559 6.35 0.4065 -2.1682
0.7432 -0.5324 0.6639 6.36 0.4666 -2.623
0.5517 -0.6886 0.6287 6.37 0.6317 -2.5557
0.3863 -0.9362 0.6252 6.38 0.6439 -2.7239
0.2883 -1.0798 0.6042 6.39 0.7997 -2.9597
0.1629 -1.3382 0.7095 6.4 0.9621 -2.7534
0.04 -1.6034 0.7519 6.41 1.0361 -2.6455
-0.0821 -1.4623 0.7952 6.42 0.9834 -2.7507
-0.1873 -1.5127 0.737 6.43 1.1459 -2.3655
-0.3162 -1.5403 0.8196 6.44 1.2326 -2.5302
-0.3803 -1.4338 0.8525 6.45 1.2183 -2.124
-0.4669 -1.2571 0.8634 6.46 1.359 -1.8489
-0.5611 -1.1035 0.8901 6.47 1.307 -1.545
-0.6121 -1.0183 0.7617 6.48 1.2834 -1.4686
-0.7552 -0.8473 0.7693 6.49 1.3505 -1.0322
-0.7744 -0.7528 0.5872 6.5 1.1922 -0.8117
-0.801 -0.517 0.463 6.51 1.2149 -0.4476
-0.8488 -0.3785 0.3626 6.52 1.2113 -0.2121
-0.873 -0.28 0.2212 6.53 1.2371 0.0412
-0.878 -0.174 0.0318 6.54 1.1428 0.2633
-0.9068 -0.1591 -0.1719 6.55 1.0817 0.4518
-0.8818 -0.1589 -0.3751 6.56 1.181 0.4995
-0.8289 -0.2352 -0.5579 6.57 1.1671 0.6545
-0.8274 -0.2978 -0.8357 6.58 1.1554 0.6792
-0.7304 -0.4686 -1.0308 6.59 1.1159 0.607
-0.6787 -0.7097 -1.1876 6.6 0.9726 0.586
-0.669 -0.8414 -1.3431 6.61 0.9177 0.4928
-0.5746 -1.0694 -1.5899 6.62 0.9153 0.3778
-0.495 -1.3876 -1.8806 6.63 0.9162 0.2781
-0.4694 -1.6797 -1.8175 6.64 1.0074 0.1045
-0.3915 -1.7037 -2.2841 6.65 1.0409 -0.07
-0.2902 -1.8723 -2.3052 6.66 1.0772 -0.225
-0.1768 -2.2192 -2.4168 6.67 1.0389 -0.3976
-0.0923 -2.3182 -2.4588 6.68 0.9543 -0.5506
-0.011 -2.2635 -2.1321 6.69 1.1032 -0.6835
0.0802 -2.4009 -1.9693 6.7 1.1342 -0.7142
0.1504 -2.3855 -2.1102 6.71 1.0374 -0.8829
0.2221 -2.3388 -2.0162 6.72 1.2215 -0.9344
0.3078 -2.5029 -1.5405 6.73 1.1253 -0.8616
0.3604 -2.3137 -1.3535 6.74 1.4159 -0.8707
0.4768 -2.044 -1.2778 6.75 1.2205 -0.8737
0.5067 -1.8669 -1.0402 6.76 1.4721 -0.7351
0.6135 -1.4179 -0.6928 6.77 1.5587 -0.691
0.5582 -1.3165 -0.4696 6.78 1.418 -0.4964
0.7076 -1.0033 -0.2648 6.79 1.3952 -0.4643
0.7188 -0.8885 -0.0023 6.8 1.6396 -0.3121
0.701 -0.6231 0.2263 6.81 1.5234 -0.2078
0.7269 -0.5503 0.4785 6.82 1.5868 -0.1013
0.7105 -0.3729 0.6132 6.83 1.4977 -0.0192
0.7511 -0.3599 0.753 6.84 1.5304 0.0283
0.6166 -0.3552 0.8963 6.85 1.7064 0.039
0.6712 -0.3533 0.8654 6.86 1.6632 0.0237
0.6153 -0.4296 1.0182 6.87 1.471 -0.035
0.5406 -0.4941 1.0222 6.88 1.5734 -0.1292
0.5208 -0.6325 0.8868 6.89 1.3591 -0.2664
0.4088 -0.8292 0.901 6.9 1.3673 -0.4452
0.3369 -0.9646 0.7293 6.91 1.3596 -0.6213
0.2392 -1.1921 0.5559 6.92 1.0924 -0.8483
0.1686 -1.4694 0.2873 6.93 1.0667 -1.0603
0.0841 -1.5508 0.0725 6.94 0.8957 -1.4382
-0.0077 -1.7287 -0.1988 6.95 0.8008 -1.4917
-0.1088 -1.9054 -0.4155 6.96 0.7155 -1.7227
-0.1826 -1.9289 -0.6801 6.97 0.5475 -2.1667
-0.3011 -1.698 -0.9683 6.98 0.3792 -2.0319
-0.4212 -1.6637 -1.1558 6.99 0.2392 -2.2775
-0.4956 -1.676 -1.4479 7.0 0.1061 -2.3024
-0.5599 -1.4725 -1.7396 7.01 -0.036 -2.4607
-0.6372 -1.2998 -1.9648 7.02 -0.1633 -2.4677
-0.7729 -0.9918 -2.0543 7.03 -0.3012 -2.5459
-0.7441 -0.7802 -2.2614 7.04 -0.3926 -2.5463
-0.882 -0.4064 -2.5552 7.05 -0.4863 -2.6605
-0.9929 -0.1533 -2.1794 7.06 -0.6033 -2.2751
-0.9379 0.1339 -2.3963 7.07 -0.6588 -2.0351
-0.9345 0.4114 -2.5437 7.08 -0.7886 -1.6941
-0.9566 0.5729 -2.1713 7.09 -0.7936 -1.5597
-0.9625 0.8564 -2.0115 7.1 -0.8724 -1.3682
-0.9977 1.0797 -2.0176 7.11 -0.8924 -1.0323
-0.9904 1.1833 -1.7541 7.12 -0.747 -0.677
-1.16 1.1185 -1.5485 7.13 -0.7713 -0.4181
-1.0325 1.2736 -1.5042 7.14 -0.7945 -0.1546
-1.0754 1.1627 -1.2454 7.15 -0.611 0.0833
-0.9764 1.0457 -0.836 7.16 -0.5895 0.3222
-0.8912 1.015 -0.5605 7.17 -0.4776 0.4957
-0.817 0.7829 -0.3555 7.18 -0.3648 0.6431
-0.76 0.6832 -0.085 7.19 -0.1849 0.7099
-0.6327 0.4778 0.1698 7.2 -0.052 0.7097
-0.5603 0.3662 0.3663 7.21 0.1047 0.7451
-0.5664 0.2211 0.6617 7.22 0.2682 0.6712
-0.3893 0.1058 0.7193 7.23 0.455 0.6296
-0.3252 0.0341 1.0192 7.24 0.6472 0.4845
-0.2072 -0.0045 1.0209 7.25 0.8618 0.3593
-0.0883 0.0024 1.1526 7.26 1.0456 0.2655
0.0178 0.0615 1.2894 7.27 1.2234 0.1135
0.1319 0.16 1.237 7.28 1.193 -0.0207
0.2234 0.3211 1.2166 7.29 1.4569 -0.1632
0.3417 0.472 1.3673 7.3 1.4373 -0.2816
0.4692 0.6997 1.3368 7.31 1.696 -0.3846
0.5426 0.986 1.1146 7.32 1.7674 -0.431
0.6489 1.3144 1.0953 7.33 1.928 -0.4914
0.7019 1.4703 1.1319 7.34 2.1167 -0.4089
0.8736 1.7297 1.075 7.35 2.1514 -0.4541
0.9312 2.1498 0.9771 7.36 2.1452 -0.3912
1.0707 2.0912 0.9244 7.37 1.9199 -0.2705
1.0828 2.622 0.7513 7.38 1.9608 -0.1483
1.0862 2.55 0.6916 7.39 1.8086 -0.0352
1.0898 2.4376 0.7552 7.4 1.8072 0.0965
1.102 2.7327 0.6918 7.41 1.739 0.2329
1.164 2.8717 0.7043 7.42 1.6424 0.399
1.2821 2.4381 0.7068 7.43 1.4144 0.5529
1.0926 2.5086 0.6124 7.44 1.1413 0.6803
1.0897 2.1303 0.701 7.45 1.055 0.7547
1.1571 2.3257 0.6882 7.46 0.8949 0.7761
1.0669 2.0591 0.8557 7.47 0.6052 0.8039
1.1219 1.753 0.8346 7.48 0.3841 0.7586
1.1065 1.5711 0.9597 7.49 0.1448 0.6128
0.8573 1.2636 1.0315 7.5 -0.0954 0.5838
0.9452 1.0384 1.1678 7.51 -0.3506 0.3817
0.7291 1.0609 1.2193 7.52 -0.5915 0.2162
0.6962 0.9312 1.1331 7.53 -0.7633 0.0064
0.6046 0.8459 1.1972 7.54 -1.025 -0.252
0.5275 0.7948 1.3141 7.55 -1.1707 -0.4964
0.3519 0.7617 1.2171 7.56 -1.5254 -0.7303
0.2593 0.9519 1.1305 7.57 -1.757 -1.0093
0.1701 1.0007 1.2777 7.58 -1.8061 -1.3713
0.0422 1.2076 1.1216 7.59 -2.0689 -1.5678
-0.0722 1.3867 1.1509 7.6 -2.021 -1.694
-0.1727 1.4866 1.0467 7.61 -2.3898 -1.7614
-0.3235 1.5866 0.9284 7.62 -2.2217 -1.9882
-0.4277 1.9917 0.7524 7.63 -2.3165 -2.1463
-0.4863 1.9868 0.6779 7.64 -2.5758 -2.2327
-0.594 2.1096 0.4863 7.65 -2.2385 -2.3336
-0.7628 2.4548 0.3069 7.66 -2.5877 -2.0226
-0.8037 2.1542 0.198 7.67 -2.2377 -1.9559
-0.7959 2.1869 0.0456 7.68 -2.3089 -1.8841
-1.0157 2.3309 -0.0815 7.69 -2.0286 -1.5523
-0.9254 2.112 -0.1774 7.7 -2.306 -1.4592
-0.9659 2.1411 -0.2919 7.71 -2.0481 -1.1684
-1.1376 2.1 -0.3766 7.72 -1.9017 -0.9424
-1.1627 1.8867 -0.4303 7.73 -1.7533 -0.7052
-1.2156 1.3555 -0.4325 7.74 -1.6262 -0.4496
-1.0581 1.168 -0.4283 7.75 -1.3163 -0.1878
-1.1909 0.995 -0.3442 7.76 -1.1992 0.0603
-1.1993 0.6776 -0.2967 7.77 -0.9359 0.2738
-1.1442 0.397 -0.1548 7.78 -0.7469 0.4414
-1.0415 0.1179 -0.034 7.79 -0.5826 0.6211
-0.969 -0.1098 0.1112 7.8 -0.3986 0.7603
-1.0282 -0.2588 0.2861 7.81 -0.1903 0.7842
-0.9495 -0.4008 0.519 7.82 -0.0108 0.8792
-0.8781 -0.5709 0.7243 7.83 0.156 0.7934
-0.8538 -0.5206 0.9116 7.84 0.2838 0.7599
-0.8343 -0.6021 1.0111 7.85 0.3825 0.7085
-0.6321 -0.5742 1.372 7.86 0.5466 0.6685
-0.5535 -0.406 1.5434 7.87 0.5936 0.5957
-0.5891 -0.353 1.7757 7.88 0.7551 0.4248
-0.4363 -0.1963 1.8816 7.89 0.6724 0.3553
-0.4079 -0.0548 1.9099 7.9 0.7395 0.2572
-0.3267 0.0881 2.0982 7.91 0.7697 0.1344
-0.2356 0.2384 1.8344 7.92 0.7788 0.0534
-0.1839 0.3636 2.0398 7.93 0.6744 0.0043
-0.1061 0.3983 1.9774 7.94 0.6105 -0.0208
-0.0623 0.4944 1.8321 7.95 0.6378 -0.0152
-0.0084 0.4551 1.748 7.96 0.504 0.0218
0.0318 0.3884 1.321 7.97 0.396 0.0932
0.0732 0.3047 1.2459 7.98 0.2839 0.1974
0.1008 0.1757 0.9569 7.99 0.1351 0.3194
0.119 0.0084 0.7274 8.0 -0.0215 0.4153
0.1185 -0.2082 0.371 8.01 -0.1725 0.6025
0.1088 -0.4369 0.0536 8.02 -0.3547 0.7935
0.0996 -0.8049 -0.2917 8.03 -0.4659 1.0237
0.0781 -1.1295 -0.5769 8.04 -0.6109 1.1425
0.044 -1.2819 -1.0163 8.05 -0.8957 1.2743
0.0001 -1.7193 -1.2469 8.06 -0.8989 1.3105
-0.0548 -1.8571 -1.62 8.07 -1.179 1.4238
-0.1254 -1.9837 -1.6911 8.08 -1.1733 1.6104
-0.1825 -2.0419 -1.8871 8.09 -1.2762 1.5137
-0.2634 -2.2254 -2.4395 8.1 -1.6127 1.654
-0.3606 -2.6925 -2.5502 8.11 -1.7214 1.4065
-0.4738 -2.5108 -2.402 8.12 -1.808 1.2
-0.5005 -2.525 -2.4761 8.13 -1.7917 1.2491
-0.6527 -2.4286 -2.5752 8.14 -1.9245 0.9072
-0.8398 -2.5245 -2.8655 8.15 -1.74 0.8135
-0.9473 -2.1371 -2.6556 8.16 -1.7843 0.4689
-0.9636 -2.1628 -2.5034 8.17 -2.1197 0.2018
-1.1737 -1.9969 -2.5951 8.18 -1.8156 -0.0543
-1.3302 -1.7299 -2.1566 8.19 -1.8313 -0.3576
-1.3499 -1.5412 -1.9101 8.2 -1.9132 -0.5855
-1.3632 -1.2377 -1.9017 8.21 -1.9945 -0.8044
-1.5095 -1.241 -1.6985 8.22 -2.0385 -1.1189
-1.624 -1.1016 -1.4245 8.23 -1.8004 -1.3467
-1.7269 -0.9749 -1.0834 8.24 -1.8738 -1.3621
-1.9229 -0.8947 -0.7444 8.25 -1.5554 -1.6792
-2.0295 -0.9516 -0.5765 8.26 -1.5532 -1.8004
-2.1295 -1.1183 -0.3456 8.27 -1.3831 -1.7572
-2.2888 -1.0687 -0.1528 8.28 -1.5157 -1.6408
-2.0712 -1.3033 0.0286 8.29 -1.418 -1.4496
-2.1268 -1.3914 0.1808 8.3 -1.3012 -1.3323
-2.1018 -1.5368 0.3089 8.31 -1.0993 -1.3699
-2.3486 -1.7595 0.3493 8.32 -1.0776 -1.037
-2.5159 -1.9894 0.4352 8.33 -1.0682 -0.7865
-2.3846 -2.5002 0.4455 8.34 -0.8448 -0.5667
-2.3358 -2.4034 0.4766 8.35 -0.9335 -0.3717
-2.4024 -2.5532 0.3709 8.36 -0.8151 -0.1192
-2.2894 -2.9489 0.3138 8.37 -0.7062 0.1299
-2.3102 -2.6099 0.2203 8.38 -0.7326 0.3441
-1.9779 -2.9161 0.0972 8.39 -0.65 0.5429
-1.9583 -3.0528 -0.0278 8.4 -0.6747 0.6651
-2.0778 -2.6125 -0.1676 8.41 -0.6123 0.922
-1.8935 -2.6861 -0.3232 8.42 -0.6172 0.8826
-1.8679 -2.5357 -0.4678 8.43 -0.605 1.0271
-1.6914 -2.1898 -0.5816 8.44 -0.7023 0.9688
-1.5541 -1.9309 -0.783 8.45 -0.7084 1.0861
-1.5217 -1.58 -0.839 8.46 -0.6048 0.9551
-1.3853 -1.3588 -0.877 8.47 -0.6831 0.9093
-1.2138 -1.1658 -1.1125 8.48 -0.7609 0.7736
-1.1057 -0.8535 -1.0708 8.49 -0.7155 0.7147
-0.9699 -0.5838 -1.0346 8.5 -0.6832 0.6465
-0.8397 -0.4019 -1.2057 8.51 -0.7739 0.485
-0.7918 -0.2801 -1.23 8.52 -0.8438 0.4381
-0.5778 -0.1532 -1.0872 8.53 -0.8447 0.348
-0.5118 -0.0813 -1.0158 8.54 -0.8378 0.3242
-0.3382 -0.065 -0.9839 8.55 -0.7459 0.2627
-0.2379 -0.0929 -0.8753 8.56 -0.7875 0.3078
-0.1398 -0.1653 -0.7211 8.57 -0.8138 0.3148
-0.036 -0.2303 -0.6651 8.58 -0.7969 0.372
0.0586 -0.3967 -0.5725 8.59 -0.6981 0.4605
0.1363 -0.4882 -0.4924 8.6 -0.6835 0.6316
0.2323 -0.6912 -0.3941 8.61 -0.5665 0.7279
0.2728 -0.8025 -0.2867 8.62 -0.5381 1.037
0.3693 -0.9771 -0.1731 8.63 -0.4746 1.072
0.4238 -0.9488 -0.1196 8.64 -0.4027 1.5005
0.4035 -1.0548 -0.055 8.65 -0.2871 1.523
0.4269 -1.2282 -0.0186 8.66 -0.234 1.6027
0.4621 -1.1413 0.0042 8.67 -0.1437 1.8023
0.4909 -1.1166 0.0112 8.68 -0.0427 2.1484
0.4759 -0.9817 0.0052 8.69 0.0488 2.102
0.4582 -0.7612 -0.0133 8.7 0.1436 2.0754
0.4677 -0.5665 -0.0456 8.71 0.221 2.1283
0.4862 -0.2819 -0.0833 8.72 0.2964 2.4041
0.4165 0.0042 -0.1297 8.73 0.4073 1.9608
0.3713 0.3217 -0.1864 8.74 0.486 1.9614
0.3144 0.5709 -0.196 8.75 0.467 1.8636
0.2904 0.9525 -0.2249 8.76 0.552 1.6228
0.2497 1.2267 -0.275 8.77 0.5552 1.4562
0.1941 1.5364 -0.2657 8.78 0.6506 1.0954
0.147 1.7609 -0.285 8.79 0.5788 0.9144
0.0809 1.9808 -0.2413 8.8 0.6902 0.5893
0.0301 2.1034 -0.1956 8.81 0.603 0.3435
-0.0206 2.1703 -0.098 8.82 0.5897 0.0516
-0.0706 1.965 -0.0047 8.83 0.514 -0.201
-0.1035 1.9335 0.117 8.84 0.519 -0.4803
-0.1466 1.9603 0.2868 8.85 0.4697 -0.7277
-0.1805 1.9709 0.4255 8.86 0.3376 -0.9209
-0.1979 1.5766 0.6373 8.87 0.2734 -0.9512
-0.2452 1.5237 0.8233 8.88 0.1552 -1.1411
-0.2605 1.2766 1.0166 8.89 0.0463 -1.1147
-0.2578 1.1991 1.3038 8.9 -0.0782 -1.1317
-0.2552 1.101 1.6029 8.91 -0.2036 -0.9877
-0.2384 0.8924 1.8437 8.92 -0.3311 -0.8327
-0.1919 0.8035 2.0754 8.93 -0.471 -0.822
-0.1499 0.8092 1.9727 8.94 -0.5652 -0.5466
-0.1129 0.7143 2.2838 8.95 -0.6349 -0.4069
-0.0513 0.8454 2.2676 8.96 -0.7319 -0.1942
0.0162 0.8072 2.6946 8.97 -0.9336 0.0071
0.0883 1.0127 2.636 8.98 -1.0747 0.2346
0.1736 1.1408 2.5971 8.99 -1.1143 0.3988
0.2719 1.1973 2.4349 9.0 -1.1612 0.5981
0.4142 1.466 2.7692 9.01 -1.3251 0.7374
0.4816 1.8089 2.5077 9.02 -1.1551 0.8632
