# label : detector calibration 16. 07. 2015
# y : intensity
#time y4 y5 y3 y1 y2
4.62 0.0434 -0.2628 -1.2001 -1.0768 -1.0247
4.63 0.34 -0.2897 -1.0267 -0.8516 -0.8916
4.64 0.5982 -0.3383 -0.9287 -0.5573 -0.7337
4.65 0.7884 -0.3733 -0.7796 -0.1983 -0.5614
4.66 0.9753 -0.5171 -0.6835 0.2011 -0.2177
4.67 1.2871 -0.5975 -0.539 0.5421 0.0856
4.68 1.2647 -0.739 -0.3991 0.6838 0.3809
4.69 1.4143 -0.8155 -0.2117 0.4987 0.6018
4.7 1.6099 -0.9001 -0.113 0.3018 0.8214
4.71 1.5131 -1.0894 -0.0344 -0.0948 0.8298
4.72 1.5833 -1.325 0.022 -0.551 0.7137
4.73 1.4899 -1.3809 0.0454 -1.078 0.5279
4.74 1.3549 -1.6432 0.0209 -1.401 0.2924
4.75 1.042 -1.797 -0.0375 -1.6811 0.0225
4.76 0.9148 -1.6879 -0.1381 -1.5117 -0.2699
4.77 0.7337 -1.8741 -0.2556 -1.3494 -0.4773
4.78 0.6022 -2.0902 -0.4655 -0.9152 -0.6754
4.79 0.3522 -2.2486 -0.6765 -0.6288 -0.6543
4.8 0.1779 -2.2351 -0.8514 -0.1806 -0.6362
4.81 -0.0219 -2.5504 -1.2121 0.1056 -0.439
4.82 -0.1864 -2.6688 -1.429 0.2342 -0.1011
4.83 -0.3429 -2.4333 -1.6153 0.1921 0.2772
4.84 -0.494 -2.5068 -1.765 -0.0352 0.7646
4.85 -0.5787 -2.6599 -2.1411 -0.3828 1.162
4.86 -0.71 -2.7498 -2.3044 -0.7922 1.4501
4.87 -0.6728 -2.3531 -2.2037 -1.3825 1.7145
4.88 -0.7002 -2.5827 -2.5918 -1.7312 2.1848
4.89 -0.7585 -2.5729 -2.3678 -1.8285 2.3071
4.9 -0.6761 -2.1697 -2.7207 -1.8507 2.2521
4.91 -0.6115 -2.2956 -2.8246 -1.6061 1.803
4.92 -0.6242 -2.224 -2.4084 -1.4083 1.5657
4.93 -0.4843 -2.0339 -2.2947 -0.9808 1.236
4.94 -0.4826 -1.8115 -2.59 -0.5735 0.9385
4.95 -0.3545 -1.6469 -2.1814 -0.2151 0.6798
4.96 -0.3321 -1.7151 -2.1187 -0.0783 0.4459
4.97 -0.2597 -1.5608 -1.9382 -0.114 0.3799
4.98 -0.2216 -1.3548 -1.7036 -0.3572 0.3433
4.99 -0.1839 -1.2759 -1.4451 -0.6342 0.4469
5.0 -0.2072 -1.2017 -1.27 -1.2373 0.5865
5.01 -0.2253 -1.0053 -1.223 -1.5427 0.8604
5.02 -0.2852 -0.8454 -1.1689 -1.8805 1.1315
5.03 -0.4001 -0.7825 -0.9393 -2.2921 1.4383
5.04 -0.4762 -0.7502 -0.908 -2.0708 1.6166
5.05 -0.6134 -0.7412 -0.8631 -2.0785 1.8257
5.06 -0.8148 -0.6306 -0.9832 -1.7581 1.9143
5.07 -0.9808 -0.7003 -0.9474 -1.3312 1.848
5.08 -1.0024 -0.7267 -1.0295 -0.9227 1.4753
5.09 -1.1944 -0.728 -1.2547 -0.5717 1.132
5.1 -1.3082 -0.7154 -1.507 -0.3758 0.7516
5.11 -1.4514 -0.863 -1.4537 -0.3499 0.2451
5.12 -1.8244 -0.8779 -1.8688 -0.5854 -0.2362
5.13 -1.9289 -1.0551 -1.8653 -0.8897 -0.7004
5.14 -1.9924 -1.0034 -2.2163 -1.3422 -0.964
5.15 -1.8674 -1.2198 -2.2979 -1.9436 -1.1039
5.16 -1.8273 -1.4542 -2.7486 -2.1576 -1.2155
5.17 -1.7926 -1.5053 -2.8119 -2.5365 -1.2832
5.18 -1.8229 -1.5336 -2.9838 -2.3227 -1.2435
5.19 -1.8505 -1.6345 -2.6721 -2.1605 -0.9531
5.2 -1.3894 -1.8825 -2.9312 -1.8191 -0.7467
5.21 -1.4804 -1.8969 -3.0558 -1.4146 -0.4659
5.22 -1.134 -2.0603 -3.1194 -1.0644 -0.2454
5.23 -0.8627 -2.3679 -2.6886 -0.7368 -0.1399
5.24 -0.6804 -2.0755 -2.9308 -0.5233 -0.0891
5.25 -0.376 -2.1416 -2.3041 -0.4816 -0.1522
5.26 -0.0802 -2.2856 -2.4995 -0.6983 -0.3375
5.27 0.1854 -2.5668 -2.0735 -1.0692 -0.6283
5.28 0.4285 -2.2689 -1.7207 -1.4771 -0.9917
5.29 0.6858 -2.7565 -1.6821 -1.9318 -1.2561
5.3 0.9483 -2.3269 -1.3267 -2.4867 -1.5466
5.31 0.9966 -2.4271 -1.2746 -2.2987 -1.7206
5.32 1.1975 -2.3769 -0.9982 -2.3871 -1.9488
5.33 1.442 -2.306 -0.7919 -2.3308 -2.1109
5.34 1.285 -2.1299 -0.7057 -2.2484 -1.9255
5.35 1.3923 -2.1335 -0.6432 -1.8123 -1.953
5.36 1.3196 -2.034 -0.4981 -1.166 -1.6322
5.37 1.3149 -1.9953 -0.521 -0.9109 -1.1039
5.38 1.102 -1.6124 -0.4946 -0.5913 -0.7368
5.39 1.0318 -1.5093 -0.6037 -0.6472 -0.3385
5.4 0.7823 -1.4135 -0.6458 -0.8229 -0.0019
5.41 0.477 -1.2362 -0.7816 -1.1136 0.3163
5.42 0.2826 -1.2422 -0.8177 -1.6045 0.476
5.43 -0.011 -0.9546 -1.1418 -2.0828 0.5548
5.44 -0.2729 -0.8577 -1.2587 -2.255 0.4978
5.45 -0.5858 -0.6533 -1.3639 -2.5224 0.3391
5.46 -0.7619 -0.6089 -1.628 -2.6881 0.0969
5.47 -1.0167 -0.4096 -1.7296 -2.4329 -0.1586
5.48 -1.339 -0.3513 -1.6387 -2.1783 -0.4048
5.49 -1.5157 -0.2367 -1.8624 -1.804 -0.6446
5.5 -1.727 -0.1821 -1.845 -1.2661 -0.7224
5.51 -1.7211 -0.1446 -2.0009 -0.9117 -0.7773
5.52 -1.7266 -0.0986 -1.8144 -0.6917 -0.7828
5.53 -2.0223 -0.0919 -1.8152 -0.5839 -0.6036
5.54 -1.8979 -0.1018 -1.5472 -0.7116 -0.2619
5.55 -1.8747 -0.1234 -1.6429 -1.1367 0.0463
5.56 -1.8841 -0.1703 -1.3017 -1.4928 0.372
5.57 -1.8527 -0.2317 -1.0062 -1.978 0.7645
5.58 -1.8 -0.2667 -0.941 -2.3869 1.0087
5.59 -1.6616 -0.3726 -0.5917 -2.7539 1.3068
5.6 -1.5412 -0.4812 -0.3874 -2.3403 1.1764
5.61 -1.2009 -0.5291 -0.1098 -2.5596 1.1491
5.62 -1.0954 -0.6498 0.1247 -2.1585 1.0271
5.63 -1.09 -0.7995 0.3249 -1.6442 0.6271
5.64 -0.8922 -0.8749 0.5942 -1.2203 0.2737
5.65 -0.7749 -1.0418 0.7367 -0.8596 -0.1552
5.66 -0.7655 -1.2279 0.7886 -0.5985 -0.5866
5.67 -0.7396 -1.3124 0.8811 -0.5472 -0.9536
5.68 -0.6733 -1.4054 1.0888 -0.6856 -1.3138
5.69 -0.6963 -1.4125 1.0163 -0.9648 -1.3055
5.7 -0.6677 -1.3361 0.9892 -1.1987 -1.3798
5.71 -0.7484 -1.4019 0.9868 -1.5886 -1.3853
5.72 -0.7381 -1.3973 0.7742 -1.963 -1.2659
5.73 -0.8142 -1.5422 0.6551 -2.4155 -1.0302
5.74 -0.8973 -1.4305 0.6074 -2.268 -0.911
5.75 -1.0937 -1.5794 0.4409 -2.2753 -0.637
5.76 -1.1005 -1.5032 0.2388 -2.1536 -0.4824
5.77 -1.1433 -1.25 0.1133 -1.5533 -0.3856
5.78 -1.4565 -1.169 -0.01 -1.2031 -0.3897
5.79 -1.2594 -1.2329 -0.1105 -0.7358 -0.5647
5.8 -1.352 -1.122 -0.2163 -0.4835 -0.7868
5.81 -1.4975 -0.9467 -0.2341 -0.3646 -1.0274
5.82 -1.5139 -0.8399 -0.2613 -0.4761 -1.6578
5.83 -1.2562 -0.6526 -0.2288 -0.7375 -2.0247
5.84 -1.1997 -0.4684 -0.1662 -1.1428 -2.3944
5.85 -1.2249 -0.301 -0.0603 -1.6139 -2.8961
5.86 -1.0277 -0.1177 0.0898 -1.8188 -2.6298
5.87 -0.946 0.0493 0.2692 -2.0613 -2.9101
5.88 -0.7737 0.2144 0.4659 -2.1342 -2.9609
5.89 -0.4843 0.3603 0.6452 -2.0545 -2.8115
5.9 -0.2853 0.5223 0.9776 -2.0424 -2.5136
5.91 -0.089 0.6915 1.2206 -1.3329 -2.1135
5.92 0.117 0.7365 1.5384 -1.056 -1.5949
5.93 0.3123 0.9767 1.6549 -0.5399 -1.3733
5.94 0.4449 0.9353 1.8731 -0.2791 -1.148
5.95 0.5952 1.1001 2.0195 -0.1774 -0.8465
5.96 0.7363 1.2718 1.9966 -0.2615 -0.6514
5.97 0.8314 1.101 2.1007 -0.4488 -0.6598
5.98 0.911 1.2361 2.2276 -0.8799 -0.7033
5.99 0.8971 1.2195 2.4361 -1.4075 -0.8186
6.0 0.9274 1.2093 2.2527 -1.7298 -1.1689
6.01 0.7882 1.2261 2.4478 -1.8235 -1.336
6.02 0.6467 1.1243 2.1611 -1.8464 -1.7131
6.03 0.4777 0.9923 2.2565 -1.9187 -1.8584
6.04 0.2491 1.0367 1.9437 -1.6115 -1.9461
6.05 0.0121 0.9536 1.8418 -1.3448 -1.6821
6.06 -0.2735 0.8181 1.6401 -0.8554 -1.54
6.07 -0.5846 0.6709 1.5541 -0.3723 -1.3955
6.08 -0.8668 0.5937 1.1949 -0.064 -1.0857
6.09 -1.2056 0.5042 1.1584 0.0667 -0.5415
6.1 -1.3992 0.4033 0.9494 0.0148 -0.163
6.11 -1.73 0.2971 0.8501 -0.2134 0.2436
6.12 -1.9757 0.1722 0.7302 -0.6072 0.5648
6.13 -2.1398 0.0927 0.6785 -0.9505 0.768
6.14 -2.5518 0.0161 0.6979 -1.4519 0.9993
6.15 -2.5366 -0.0454 0.7019 -1.7014 0.9725
6.16 -2.863 -0.0875 0.7138 -1.6744 0.7771
6.17 -2.8868 -0.1256 0.8284 -1.7488 0.5789
6.18 -2.9105 -0.1333 0.9205 -1.334 0.2096
6.19 -3.0434 -0.1142 1.1499 -0.9496 -0.1265
6.2 -2.6033 -0.1069 1.2271 -0.5993 -0.5158
6.21 -2.6226 -0.0574 1.5315 -0.1578 -0.8182
6.22 -2.4264 0.0106 1.8687 0.1604 -0.9798
6.23 -2.4531 0.0921 2.0136 0.3029 -0.9784
6.24 -2.0072 0.201 2.1521 0.2682 -1.0715
6.25 -2.0176 0.2977 2.2729 0.0576 -0.9652
6.26 -1.5436 0.4683 2.6187 -0.3032 -0.7171
6.27 -1.4486 0.5621 2.4211 -0.769 -0.4502
6.28 -1.1831 0.7158 2.5601 -1.1989 -0.1895
6.29 -1.0741 0.9067 2.8933 -1.3991 0.0386
6.3 -0.8586 1.069 2.845 -1.5349 0.2212
6.31 -0.6694 1.1556 2.5445 -1.4385 0.2911
6.32 -0.4479 1.3472 2.3912 -1.2248 0.2522
6.33 -0.3613 1.5809 2.4681 -0.8203 0.0979
6.34 -0.2502 1.8229 2.0823 -0.3859 -0.1849
6.35 -0.2307 1.6516 2.016 0.0503 -0.5345
6.36 -0.1899 2.0902 1.7906 0.3579 -1.0195
6.37 -0.2037 2.128 1.5106 0.5103 -1.4
6.38 -0.2225 2.0149 1.2948 0.5129 -1.7805
6.39 -0.3111 2.3303 1.1505 0.2996 -1.9643
6.4 -0.3835 2.5613 0.978 -0.0379 -2.2428
6.41 -0.4413 2.531 0.792 -0.4676 -2.2632
6.42 -0.5921 2.6026 0.5805 -0.8309 -2.4197
6.43 -0.6481 2.6589 0.4509 -1.1102 -2.4663
6.44 -0.6704 2.4898 0.3455 -1.3817 -1.9358
6.45 -0.8269 2.3328 0.3087 -1.1945 -1.7128
6.46 -0.9799 2.4205 0.2833 -1.0861 -1.5357
6.47 -0.9878 2.3385 0.2946 -0.7189 -1.1848
6.48 -0.9057 2.2833 0.4147 -0.2163 -0.9262
6.49 -0.9602 2.1037 0.5089 0.2157 -0.6953
6.5 -1.0407 2.1885 0.6191 0.5886 -0.64
6.51 -0.9945 2.01 0.7832 0.7239 -0.611
6.52 -0.9428 1.9495 0.9271 0.674 -0.7654
6.53 -0.7505 1.5578 1.1637 0.4943 -0.9847
6.54 -0.7847 1.6455 1.2903 0.1981 -1.2886
6.55 -0.6011 1.311 1.3394 -0.2187 -1.6211
6.56 -0.4987 1.4274 1.6825 -0.6663 -1.7425
6.57 -0.3299 1.2226 1.6549 -0.9827 -1.7747
6.58 -0.2379 1.0356 1.8646 -1.0562 -2.1227
6.59 -0.1153 1.0305 1.8192 -1.032 -1.9441
6.6 -0.0322 0.8566 1.7093 -0.8556 -1.7151
6.61 0.0436 0.9451 1.8629 -0.482 -1.3542
6.62 0.099 0.7564 1.6022 -0.085 -0.9995
6.63 0.1 0.7724 1.4321 0.3461 -0.6141
6.64 0.0988 0.85 1.3846 0.6816 -0.1139
6.65 0.0437 0.7291 1.201 0.9464 0.3208
6.66 -0.0414 0.826 1.1021 0.8177 0.7438
6.67 -0.152 0.9385 0.7693 0.6539 0.8719
6.68 -0.3368 0.8787 0.5833 0.3374 1.2139
6.69 -0.4842 1.0309 0.357 -0.0731 1.2156
6.7 -0.7601 0.9988 0.1249 -0.5243 1.068
6.71 -0.9793 1.2621 -0.1021 -0.7924 0.8467
6.72 -1.2092 1.3983 -0.3204 -1.041 0.6408
6.73 -1.4482 1.4502 -0.4386 -1.0408 0.3237
6.74 -1.7252 1.5002 -0.6662 -0.8641 0.0793
6.75 -2.0383 1.8375 -0.7222 -0.4618 -0.1187
6.76 -2.0235 2.0282 -0.7981 -0.0319 -0.2059
6.77 -2.5529 2.0223 -0.8588 0.3658 -0.2227
6.78 -2.3714 1.9314 -0.7776 0.7001 -0.0934
6.79 -2.7487 2.292 -0.6886 0.9181 0.108
6.8 -3.063 2.6275 -0.6299 1.0566 0.442
6.81 -3.1085 2.605 -0.537 0.7309 0.7971
6.82 -3.0199 2.7471 -0.4325 0.4597 1.0551
6.83 -2.7669 2.4636 -0.2511 0.0345 1.4084
6.84 -3.0097 2.5738 -0.0843 -0.3754 1.6359
6.85 -2.7892 2.7332 0.0749 -0.695 1.8282
6.86 -2.4498 2.5625 0.2327 -1.044 1.516
6.87 -2.2467 3.134 0.3875 -0.8833 1.5752
6.88 -2.2272 2.7585 0.5025 -0.7713 1.1229
6.89 -1.8751 2.8818 0.6294 -0.4842 0.7842
6.9 -1.4748 2.8929 0.6731 -0.0441 0.4782
6.91 -1.2235 2.648 0.6987 0.4325 0.0212
6.92 -1.071 2.6559 0.7275 0.8153 -0.352
6.93 -0.7337 2.3737 0.5949 0.9703 -0.6586
6.94 -0.467 2.4397 0.573 1.0511 -0.9389
6.95 -0.2047 2.2815 0.3807 0.8085 -1.0933
6.96 0.0176 1.9759 0.2539 0.4506 -0.9492
6.97 0.2255 2.0626 0.0409 0.0554 -0.9047
6.98 0.3601 1.7342 -0.1726 -0.4166 -0.7278
6.99 0.5206 1.6278 -0.3663 -0.6918 -0.4299
7.0 0.5591 1.6556 -0.6572 -0.8809 -0.1483
7.01 0.5955 1.3505 -0.8385 -1.031 0.1132
7.02 0.6304 1.3637 -0.9297 -0.9359 0.3022
7.03 0.4975 1.0532 -1.2278 -0.4967 0.4086
7.04 0.4827 0.9556 -1.4402 -0.1202 0.3591
7.05 0.3474 0.9288 -1.3549 0.3217 0.2766
7.06 0.2185 0.8207 -1.5464 0.7023 0.0301
7.07 0.0628 0.7757 -1.7809 0.818 -0.2873
7.08 -0.1125 0.7399 -1.522 0.9914 -0.5589
7.09 -0.2653 0.6738 -1.5457 0.7237 -0.9021
7.1 -0.4625 0.7231 -1.6772 0.4108 -1.1025
7.11 -0.665 0.6257 -1.4305 0.0144 -1.4528
7.12 -0.7828 0.7214 -1.3297 -0.4652 -1.4937
7.13 -0.9305 0.7505 -1.0528 -0.7741 -1.3664
7.14 -1.0894 0.7289 -0.8967 -1.1054 -1.1724
7.15 -1.0772 0.846 -0.75 -1.1484 -0.9828
7.16 -1.168 0.8645 -0.6084 -1.0523 -0.624
7.17 -1.3619 1.0765 -0.3562 -0.6241 -0.1779
7.18 -1.3703 1.1054 -0.1948 -0.2911 0.26
7.19 -1.357 1.1457 -0.0388 0.1571 0.7114
7.2 -1.3111 1.3054 0.0863 0.489 1.0563
7.21 -1.1624 1.6016 0.1829 0.8114 1.2027
7.22 -1.0635 1.5267 0.2498 0.838 1.3159
7.23 -0.902 1.7535 0.2465 0.6382 1.3265
7.24 -0.9281 1.957 0.2137 0.3064 1.3273
7.25 -0.8448 1.8193 0.1499 -0.0985 1.0936
7.26 -0.715 2.0937 0.0711 -0.5673 0.8465
7.27 -0.7461 1.961 -0.0636 -0.9781 0.7258
7.28 -0.6153 2.3987 -0.2246 -1.3025 0.4941
7.29 -0.5643 2.0116 -0.3627 -1.3441 0.3663
7.3 -0.5675 2.4534 -0.5989 -1.2611 0.3076
7.31 -0.6001 2.4347 -0.7474 -0.8405 0.4512
7.32 -0.6602 2.2883 -1.0043 -0.4394 0.5803
7.33 -0.7482 2.1948 -1.2297 -0.0575 0.8235
7.34 -0.9416 2.2162 -1.4374 0.3063 1.2279
7.35 -0.9595 1.9928 -1.5811 0.6091 1.7036
7.36 -1.1044 2.0401 -1.4107 0.6789 2.0293
7.37 -1.3279 1.9875 -1.6812 0.5084 2.5044
7.38 -1.4441 1.9835 -1.8053 0.189 2.4094
7.39 -1.7881 1.6669 -1.5494 -0.2547 2.8865
7.4 -1.7031 1.4268 -1.5521 -0.6345 2.9195
7.41 -2.1654 1.5295 -1.3521 -1.1321 2.539
7.42 -2.3312 1.358 -1.4639 -1.4995 2.6218
7.43 -2.4587 1.2019 -1.1057 -1.6222 2.2832
7.44 -2.5111 0.9008 -1.0037 -1.5191 1.6356
7.45 -2.4808 0.8339 -0.8309 -1.2182 1.341
7.46 -2.3372 0.616 -0.5916 -0.7739 0.8662
7.47 -2.4719 0.5096 -0.3905 -0.326 0.6662
7.48 -2.1398 0.3501 -0.1816 0.0772 0.4625
7.49 -2.2652 0.2158 0.0235 0.351 0.371
7.5 -1.8691 0.08 0.1897 0.3808 0.3762
7.51 -2.0306 -0.0254 0.3552 0.2819 0.5726
7.52 -1.5346 -0.1135 0.4404 -0.0139 0.7142
7.53 -1.3589 -0.1607 0.5503 -0.4001 1.0575
7.54 -1.1578 -0.2158 0.6131 -0.9039 1.3038
7.55 -0.8161 -0.2307 0.5187 -1.2334 1.4339
7.56 -0.5279 -0.2442 0.5541 -1.4362 1.5526
7.57 -0.2386 -0.2593 0.4402 -1.6384 1.7407
7.58 0.0426 -0.2131 0.334 -1.7106 1.5532
7.59 0.3016 -0.1943 0.1675 -1.4964 1.3989
7.6 0.5585 -0.1311 0.0113 -0.9575 0.9902
7.61 0.7028 -0.0454 -0.1587 -0.5265 0.6461
7.62 0.9533 0.0372 -0.3526 -0.1653 0.1691
7.63 1.112 0.1274 -0.5343 0.0927 -0.2104
7.64 1.2608 0.2362 -0.6963 0.1794 -0.5806
7.65 1.1405 0.3254 -0.8099 0.0649 -0.8342
7.66 1.1108 0.4757 -0.9264 -0.2065 -0.9174
7.67 1.0614 0.5526 -1.0206 -0.6137 -0.9439
7.68 0.9521 0.645 -1.0817 -1.0286 -0.8251
7.69 0.9523 0.7886 -1.2655 -1.3884 -0.6098
7.7 0.7325 0.8314 -1.1543 -1.7466 -0.317
7.71 0.5118 0.929 -1.1643 -1.9465 0.0581
7.72 0.2959 1.1609 -1.0485 -1.9593 0.4662
7.73 0.0641 1.0321 -0.952 -1.5469 0.7536
7.74 -0.1814 1.0711 -0.8195 -1.3425 1.0926
7.75 -0.4632 1.1618 -0.5526 -0.8708 1.2072
7.76 -0.6895 1.2454 -0.3944 -0.4458 1.3116
7.77 -0.8563 1.3167 -0.17 -0.1543 1.1741
7.78 -1.0952 1.2877 0.0489 -0.0456 1.007
7.79 -1.3893 1.2373 0.2423 -0.1191 0.8313
7.8 -1.4218 1.111 0.4466 -0.3957 0.5099
7.81 -1.7309 0.9953 0.5721 -0.7604 0.2925
7.82 -1.708 0.8343 0.7244 -1.2092 0.1204
7.83 -1.693 0.7701 0.8986 -1.7082 0.0126
7.84 -1.8702 0.7283 0.9594 -1.8207 0.0114
7.85 -1.8151 0.52 0.8988 -2.2605 0.1201
7.86 -1.6284 0.3557 0.9637 -2.2331 0.399
7.87 -1.7855 0.2434 0.9581 -2.0356 0.7153
7.88 -1.675 0.0689 0.8537 -1.5612 1.0188
7.89 -1.5083 -0.0777 0.7223 -1.1604 1.5512
7.9 -1.4106 -0.2514 0.5852 -0.7147 2.1498
7.91 -1.1378 -0.3808 0.3389 -0.3694 2.3325
7.92 -1.0892 -0.5539 0.1651 -0.2482 2.5434
7.93 -0.9508 -0.6569 -0.0343 -0.321 2.6317
7.94 -0.9219 -0.8592 -0.2406 -0.5034 2.7638
7.95 -0.7517 -0.8339 -0.3965 -0.9499 2.6396
7.96 -0.6493 -0.9729 -0.5891 -1.5073 2.2191
7.97 -0.5944 -1.17 -0.7464 -1.9003 1.9554
7.98 -0.5488 -1.1452 -0.9419 -1.9688 1.8709
7.99 -0.5884 -1.0847 -0.9512 -2.3419 1.4002
8.0 -0.6089 -1.2985 -1.0732 -2.3228 1.2611
8.01 -0.6665 -1.2301 -1.085 -1.8414 0.9096
8.02 -0.6444 -1.1271 -0.9008 -1.7127 0.7763
8.03 -0.8012 -1.1915 -0.8345 -1.2333 0.7507
8.04 -0.9256 -1.1091 -0.846 -0.8019 0.9186
8.05 -0.8502 -1.0599 -0.6444 -0.5602 1.1749
8.06 -0.9568 -1.0538 -0.4862 -0.3473 1.2634
8.07 -1.0963 -0.8343 -0.3532 -0.4269 1.5393
8.08 -1.2508 -0.8136 -0.1226 -0.6604 1.6759
8.09 -1.3443 -0.685 0.0545 -1.0649 1.9107
8.1 -1.2338 -0.5509 0.2263 -1.436 1.9951
8.11 -1.2358 -0.4159 0.4382 -1.8835 2.0764
8.12 -1.2682 -0.2687 0.5415 -2.4027 1.8028
8.13 -1.201 -0.1498 0.6858 -2.2378 1.7916
8.14 -1.0482 -0.0307 0.8018 -2.4888 1.3401
8.15 -1.0813 0.0771 0.7948 -2.2001 0.8785
8.16 -0.8174 0.1949 0.8075 -1.6192 0.4489
8.17 -0.7088 0.2781 0.7912 -1.3867 -0.0334
8.18 -0.507 0.3568 0.7907 -0.8481 -0.4215
8.19 -0.2646 0.4155 0.7068 -0.657 -0.7424
8.2 -0.0323 0.474 0.4716 -0.4473 -0.9275
8.21 0.2088 0.5134 0.3408 -0.4796 -0.884
8.22 0.4201 0.4915 0.1541 -0.6438 -0.824
8.23 0.6301 0.497 -0.0484 -0.9877 -0.7148
8.24 0.8187 0.4286 -0.247 -1.3502 -0.5168
8.25 1.0625 0.3693 -0.4578 -1.7291 -0.1991
8.26 1.2749 0.3132 -0.6204 -2.0798 0.0938
8.27 1.4112 0.2818 -0.8923 -2.4204 0.3521
8.28 1.512 0.1718 -1.0318 -2.4995 0.4774
8.29 1.4514 0.0512 -1.2687 -2.062 0.5858
8.3 1.2985 -0.0751 -1.2354 -1.7126 0.4568
8.31 1.3786 -0.2083 -1.4135 -1.3058 0.3262
8.32 1.2188 -0.3087 -1.3897 -0.911 0.0883
8.33 1.2203 -0.5001 -1.2848 -0.5733 -0.2014
8.34 0.9884 -0.6618 -1.1839 -0.4429 -0.5116
8.35 0.7372 -0.7127 -1.2805 -0.4392 -0.7574
8.36 0.4442 -0.9615 -0.9842 -0.5722 -0.967
8.37 0.2342 -1.0073 -0.8578 -0.9868 -1.0714
8.38 -0.0682 -1.131 -0.6989 -1.446 -1.209
8.39 -0.3444 -1.2056 -0.5889 -1.9774 -1.0685
8.4 -0.6352 -1.4946 -0.4242 -2.0424 -0.7901
8.41 -1.0063 -1.4694 -0.2365 -2.1884 -0.4525
8.42 -1.2482 -1.4798 -0.0531 -2.2773 -0.0978
8.43 -1.4853 -1.6773 0.1102 -2.294 0.3423
8.44 -1.795 -1.6801 0.2339 -1.9153 0.7535
8.45 -1.7514 -1.4432 0.2892 -1.3978 1.0656
8.46 -1.8659 -1.5578 0.3382 -0.94 1.413
8.47 -1.9659 -1.6646 0.3804 -0.4979 1.5944
8.48 -2.2035 -1.584 0.3974 -0.3234 1.4387
8.49 -2.0516 -1.3601 0.2778 -0.2819 1.4506
8.5 -2.0806 -1.4259 0.2227 -0.4569 1.2204
8.51 -1.8681 -1.2811 0.0625 -0.8127 0.9513
8.52 -1.737 -1.1927 -0.0891 -1.1784 0.7227
8.53 -1.499 -0.9756 -0.2716 -1.7878 0.4291
8.54 -1.3993 -0.8011 -0.523 -2.138 0.2201
8.55 -1.1874 -0.777 -0.7649 -2.0965 0.0755
8.56 -1.087 -0.6032 -0.8217 -1.974 0.0296
8.57 -0.776 -0.4962 -1.1207 -2.1394 0.093
8.58 -0.5895 -0.3127 -1.1731 -1.7081 0.2835
8.59 -0.3862 -0.1613 -1.3273 -1.0907 0.5166
8.6 -0.1793 -0.0488 -1.733 -0.8144 0.8502
8.61 -0.009 0.0813 -1.5953 -0.3404 1.1401
8.62 0.1458 0.1874 -1.8648 -0.1499 1.4874
8.63 0.2644 0.2786 -1.8724 -0.1035 1.624
8.64 0.4056 0.3588 -1.8489 -0.2285 1.9114
8.65 0.4465 0.3874 -1.7568 -0.5956 1.8098
8.66 0.5328 0.4238 -1.476 -0.988 1.5295
8.67 0.4984 0.4456 -1.2925 -1.2759 1.2729
8.68 0.4981 0.4766 -1.3611 -1.6826 0.9581
8.69 0.428 0.478 -1.0927 -1.9222 0.5188
8.7 0.3651 0.4604 -0.8401 -1.8725 0.0822
8.71 0.2862 0.4115 -0.6443 -1.5995 -0.3582
8.72 0.2144 0.3397 -0.4331 -1.3575 -0.6879
8.73 0.1415 0.2527 -0.2621 -0.9672 -1.0786
8.74 0.0566 0.1405 -0.1086 -0.5253 -1.1267
8.75 -0.0147 0.0427 0.0423 -0.127 -1.204
8.76 -0.0733 -0.0753 0.1515 0.1054 -1.1274
8.77 -0.1204 -0.1919 0.2339 0.19 -0.9812
8.78 -0.1239 -0.3352 0.2604 0.0492 -0.8736
8.79 -0.1248 -0.449 0.2592 -0.2276 -0.6159
8.8 -0.1094 -0.5828 0.2501 -0.6163 -0.3659
8.81 -0.0497 -0.6441 0.1699 -1.0676 -0.2558
8.82 0.0287 -0.7809 0.0707 -1.4655 -0.1723
8.83 0.1202 -0.9219 -0.0649 -1.5655 -0.1831
8.84 0.2382 -0.9586 -0.2335 -1.7424 -0.3369
8.85 0.3921 -1.0353 -0.3682 -1.4631 -0.6349
8.86 0.4666 -1.2984 -0.5373 -1.1058 -0.9212
8.87 0.661 -1.3514 -0.7021 -0.7079 -1.4148
8.88 0.7279 -1.2874 -0.8665 -0.2203 -1.7239
8.89 0.8514 -1.3783 -1.0097 0.1618 -1.9678
8.9 1.1491 -1.2449 -1.287 0.4 -2.3305
8.91 1.188 -1.3439 -1.2665 0.5402 -2.5462
8.92 1.2222 -1.2942 -1.3117 0.4399 -2.2857
8.93 1.3211 -1.2573 -1.5246 0.1334 -2.5385
8.94 1.1748 -1.0858 -1.4563 -0.238 -1.9982
8.95 1.192 -0.9434 -1.314 -0.705 -1.9817
8.96 1.1722 -0.9286 -1.2844 -1.1124 -1.6512
8.97 1.1155 -0.7179 -1.1778 -1.1686 -1.0531
8.98 0.9239 -0.6904 -1.0629 -1.1777 -0.7141
8.99 0.6879 -0.5641 -0.8797 -1.1351 -0.386
9.0 0.5223 -0.4023 -0.5686 -0.8668 -0.1602
9.01 0.3276 -0.2288 -0.3738 -0.3859 -0.0228
9.02 0.0602 -0.0773 -0.1422 0.0775 -0.012
