# y : intensity
# x : time signal
#time y1 y4 y3 y2
5.45 0.258 -1.4121 -0.181 -0.1266
5.46 0.3478 -1.5958 -0.1977 -0.2283
5.47 0.5183 -1.5945 -0.184 -0.3352
5.48 0.6411 -1.7378 -0.1781 -0.4376
5.49 0.7527 -1.6865 -0.1587 -0.5988
5.5 0.742 -1.666 -0.1134 -0.7444
5.51 0.742 -1.6737 -0.0563 -0.8853
5.52 0.7418 -1.5079 0.0023 -0.9182
5.53 0.6192 -1.524 0.0708 -1.0166
5.54 0.4982 -1.6171 0.1719 -1.1145
5.55 0.327 -1.4662 0.2534 -1.1384
5.56 0.0835 -1.4723 0.3391 -1.2515
5.57 -0.1489 -1.2787 0.5098 -1.3532
5.58 -0.3542 -1.3445 0.6275 -1.3906
5.59 -0.5789 -1.1564 0.8384 -1.3564
5.6 -0.6746 -1.3369 0.8704 -1.347
5.61 -0.6083 -1.1495 0.9738 -1.3905
5.62 -0.569 -1.0638 1.087 -1.2375
5.63 -0.3811 -1.0144 1.2998 -1.1091
5.64 -0.1343 -1.0054 1.4255 -1.1807
5.65 0.1922 -1.0065 1.5824 -0.9352
5.66 0.67 -1.1022 1.6391 -0.8476
5.67 1.1369 -1.0833 2.0014 -0.6036
5.68 1.6003 -0.9202 2.1721 -0.427
5.69 1.7299 -1.0622 2.2938 -0.2545
5.7 2.0789 -0.9535 2.4305 -0.0207
5.71 2.3054 -0.8892 2.2864 0.2233
5.72 2.6025 -1.0045 2.7247 0.4452
5.73 2.6185 -0.8931 2.6796 0.7214
5.74 2.1766 -0.9221 2.8567 1.0392
5.75 1.9044 -0.9414 2.4592 1.2952
5.76 1.5571 -0.9496 2.8927 1.346
5.77 1.1631 -1.0428 2.8853 1.7847
5.78 0.6674 -1.0877 2.7566 1.9626
5.79 0.1386 -0.9751 2.775 1.98
5.8 -0.2928 -1.1996 2.775 2.3237
5.81 -0.7639 -1.1798 2.6163 2.2506
5.82 -0.9927 -1.154 2.6102 2.3722
5.83 -1.0316 -1.2543 2.497 2.9156
5.84 -1.0925 -1.2246 2.0646 2.6452
5.85 -0.9595 -1.0978 2.0299 3.0318
5.86 -0.6352 -1.2373 1.9869 2.7958
5.87 -0.1976 -1.198 1.8072 3.0636
5.88 0.3393 -1.1874 1.6482 3.0394
5.89 0.8024 -1.2892 1.4701 2.7215
5.9 1.2729 -1.3359 1.1283 2.626
5.91 1.7531 -1.2134 0.959 2.6068
5.92 2.2572 -1.1117 0.8995 2.2793
5.93 2.868 -1.1213 0.6186 2.3655
5.94 3.0007 -1.1291 0.471 2.0066
5.95 3.0574 -1.1356 0.2787 2.0254
5.96 2.5524 -0.9427 0.1136 1.9399
5.97 2.2742 -0.9998 -0.0406 1.5792
5.98 2.1926 -0.7962 -0.1887 1.4228
5.99 1.86 -0.741 -0.347 1.1735
6.0 1.3165 -0.6904 -0.4744 1.0509
6.01 0.9655 -0.5953 -0.5597 0.7519
6.02 0.4239 -0.4571 -0.7254 0.6684
6.03 0.0913 -0.3677 -0.7089 0.4027
6.04 -0.1819 -0.2187 -0.9129 0.2963
6.05 -0.347 -0.1121 -0.8071 0.1151
6.06 -0.4081 0.0366 -0.9602 -0.0209
6.07 -0.3336 0.1694 -0.9409 -0.1385
6.08 -0.2029 0.3069 -0.8841 -0.2633
6.09 0.0223 0.4512 -0.9926 -0.3399
6.1 0.3181 0.6454 -1.0115 -0.3733
6.11 0.5566 0.7101 -0.9563 -0.4063
6.12 0.8829 1.0097 -0.8889 -0.4489
6.13 1.0964 1.1197 -0.9296 -0.4557
6.14 1.312 1.1522 -0.8869 -0.4565
6.15 1.5027 1.402 -0.7568 -0.377
6.16 1.5423 1.5441 -0.7086 -0.3655
6.17 1.4981 1.5318 -0.6959 -0.2768
6.18 1.7395 1.6049 -0.6628 -0.2022
6.19 1.4617 1.7595 -0.5173 -0.1224
6.2 1.2535 2.0114 -0.5032 -0.0424
6.21 1.2386 2.2352 -0.5234 0.0473
6.22 1.0334 2.0863 -0.4421 0.1298
6.23 1.0228 2.1216 -0.3798 0.2047
6.24 0.8514 2.3209 -0.3744 0.3016
6.25 0.7462 2.2034 -0.3648 0.3798
6.26 0.791 2.4325 -0.3911 0.4623
6.27 0.7917 2.4124 -0.4187 0.5272
6.28 0.9145 2.633 -0.4084 0.5497
6.29 0.9285 2.3098 -0.4785 0.5462
6.3 1.0559 2.2696 -0.4807 0.6098
6.31 0.986 2.227 -0.5843 0.6314
6.32 1.0077 2.527 -0.6415 0.5964
6.33 0.9719 2.375 -0.697 0.5672
6.34 1.0325 2.0649 -0.781 0.5111
6.35 0.8204 2.2386 -0.8863 0.4047
6.36 0.6589 1.9979 -0.9235 0.4041
6.37 0.3613 1.789 -1.0191 0.2923
6.38 0.1508 1.7535 -1.1548 0.2183
6.39 -0.0669 1.4823 -1.2132 0.1404
6.4 -0.2411 1.5599 -1.4014 0.0647
6.41 -0.3517 1.2842 -1.7159 -0.0239
6.42 -0.4521 1.2523 -1.6365 -0.113
6.43 -0.3965 1.0686 -1.8302 -0.2008
6.44 -0.2624 0.9066 -2.0216 -0.2471
6.45 -0.0881 0.6902 -2.1446 -0.3761
6.46 0.182 0.6154 -2.1841 -0.3659
6.47 0.5113 0.3944 -2.3107 -0.4905
6.48 0.8826 0.2552 -2.1459 -0.4877
6.49 1.2493 0.0887 -2.0647 -0.4671
6.5 1.6357 -0.0701 -2.3446 -0.5642
6.51 1.71 -0.2243 -2.3363 -0.485
6.52 2.0692 -0.3497 -2.5246 -0.484
6.53 2.1851 -0.4741 -2.4837 -0.4642
6.54 2.114 -0.5689 -2.4943 -0.3921
6.55 1.8911 -0.7519 -2.13 -0.3576
6.56 1.4691 -0.7758 -2.3415 -0.3201
6.57 0.9532 -0.8601 -2.0306 -0.2316
6.58 0.5442 -0.9851 -2.1495 -0.1263
6.59 0.0031 -1.1333 -2.022 -0.0348
6.6 -0.5337 -1.2384 -1.7711 0.0653
6.61 -1.0375 -1.1674 -1.6828 0.1731
6.62 -1.289 -1.2088 -1.4871 0.2426
6.63 -1.806 -1.1488 -1.3725 0.3163
6.64 -1.9874 -1.359 -1.027 0.4061
6.65 -1.8272 -1.2392 -0.8193 0.5141
6.66 -1.7635 -1.2052 -0.6806 0.5333
6.67 -1.499 -1.1229 -0.4701 0.5753
6.68 -0.9627 -1.1586 -0.2942 0.6158
6.69 -0.5722 -1.2275 -0.1255 0.7068
6.7 -0.0263 -1.004 0.0833 0.6965
6.71 0.4473 -0.9762 0.2699 0.5832
6.72 0.9989 -0.9084 0.4703 0.6143
6.73 1.3297 -0.8264 0.599 0.5188
6.74 1.6833 -0.6823 0.7498 0.4019
6.75 1.7455 -0.6776 0.8884 0.2813
6.76 1.7808 -0.5052 1.0276 0.1788
6.77 1.5088 -0.3988 1.1766 0.0093
6.78 1.3496 -0.3174 1.2461 -0.1674
6.79 1.0495 -0.1884 1.3979 -0.3642
6.8 0.4914 -0.0773 1.557 -0.496
6.81 0.0413 0.0234 1.4933 -0.7203
6.82 -0.5004 0.1234 1.5925 -1.067
6.83 -0.941 0.2347 1.7329 -1.0968
6.84 -1.3559 0.3527 1.6576 -1.3822
6.85 -1.6252 0.4072 1.6847 -1.6402
6.86 -1.7926 0.4719 1.4817 -1.8723
6.87 -1.9149 0.5933 1.5724 -1.9048
6.88 -1.7158 0.5845 1.5832 -2.4015
6.89 -1.8409 0.7367 1.6046 -2.6384
6.9 -1.5471 0.7473 1.3532 -2.761
6.91 -1.193 0.699 1.3069 -2.6023
6.92 -0.9336 0.8178 1.3875 -2.635
6.93 -0.5327 0.8473 1.133 -2.7053
6.94 -0.2757 0.8989 1.1877 -2.698
6.95 -0.0217 0.8641 1.0543 -3.2487
6.96 0.149 0.8209 1.0659 -2.7893
6.97 0.2707 0.7163 0.8901 -3.1124
6.98 0.2536 0.7121 0.766 -2.7601
6.99 0.2163 0.6558 0.7534 -2.987
7.0 0.0922 0.614 0.7834 -2.929
7.01 -0.0739 0.63 0.6438 -2.3155
7.02 -0.2795 0.5528 0.6783 -2.6034
7.03 -0.4249 0.4357 0.6094 -2.3689
7.04 -0.6648 0.3673 0.5458 -2.0093
7.05 -0.7435 0.2332 0.5574 -1.7612
7.06 -0.9313 0.1762 0.5693 -1.5065
7.07 -0.8784 0.0681 0.5406 -1.2571
7.08 -0.9179 -0.0361 0.5591 -1.1383
7.09 -0.8371 -0.1316 0.5929 -0.8783
7.1 -0.864 -0.2528 0.6327 -0.5782
7.11 -0.7433 -0.3571 0.7106 -0.3377
7.12 -0.722 -0.4051 0.8007 -0.1315
7.13 -0.6477 -0.5374 0.891 0.0813
7.14 -0.7584 -0.5923 1.0154 0.2955
7.15 -0.801 -0.6387 0.9838 0.4707
7.16 -0.8907 -0.8369 1.2056 0.6525
7.17 -0.9559 -0.8339 1.1968 0.7068
7.18 -1.208 -0.8978 1.4078 0.9099
7.19 -1.2113 -1.0967 1.342 1.0315
7.2 -1.4359 -1.0117 1.3977 1.0985
7.21 -1.773 -1.1784 1.5374 1.0583
7.22 -1.9259 -1.2248 1.5249 1.1942
7.23 -1.9645 -1.2395 1.5856 1.1796
7.24 -1.8962 -1.2368 1.7279 1.1281
7.25 -1.56 -1.2093 1.7505 1.1622
7.26 -1.5605 -1.1017 1.807 0.9996
7.27 -1.1426 -1.0968 1.7634 1.0075
7.28 -0.9815 -1.1486 1.8201 0.9133
7.29 -0.5376 -1.1238 1.8109 0.7516
7.3 -0.217 -1.2075 1.7514 0.7243
7.31 0.0788 -1.1456 1.5433 0.5493
7.32 0.2922 -1.0089 1.5788 0.5109
7.33 0.5124 -0.936 1.406 0.4233
7.34 0.5432 -0.9016 1.3552 0.2805
7.35 0.4401 -0.8787 1.2612 0.2022
7.36 0.3007 -0.7922 1.246 0.1055
7.37 0.0082 -0.7503 1.0746 0.0202
7.38 -0.3697 -0.7019 0.8427 -0.0445
7.39 -0.8034 -0.6238 0.7636 -0.0962
7.4 -1.2097 -0.5781 0.5367 -0.1498
7.41 -1.6901 -0.4589 0.3681 -0.1808
7.42 -2.3258 -0.422 0.1647 -0.1859
7.43 -2.7147 -0.3958 -0.0068 -0.1713
7.44 -2.9804 -0.2981 -0.1981 -0.1661
7.45 -2.9813 -0.2534 -0.4155 -0.1387
7.46 -2.9365 -0.1943 -0.5224 -0.0834
7.47 -2.4947 -0.1655 -0.7885 -0.0228
7.48 -2.4796 -0.1319 -1.022 0.0439
7.49 -1.7883 -0.0894 -1.1548 0.123
7.5 -1.3229 -0.0582 -1.3437 0.1808
7.51 -0.8251 -0.0444 -1.3657 0.2572
7.52 -0.3847 -0.0265 -1.6296 0.3713
7.53 0.1473 -0.0165 -1.6254 0.4136
7.54 0.5198 -0.0161 -1.7722 0.5601
7.55 0.9111 -0.0194 -1.915 0.6659
7.56 0.9806 -0.032 -1.9141 0.6361
7.57 1.1304 -0.0473 -2.1885 0.8155
7.58 0.8753 -0.0713 -2.162 0.7183
7.59 0.6533 -0.0995 -2.0922 0.773
7.6 0.3303 -0.1399 -1.9345 0.8455
7.61 -0.1074 -0.1575 -1.9685 0.9474
7.62 -0.5873 -0.2232 -1.9624 0.8125
7.63 -1.0731 -0.252 -2.0821 0.8857
7.64 -1.6455 -0.2956 -2.1648 0.8628
7.65 -2.0273 -0.3452 -2.0144 0.7752
7.66 -2.3467 -0.3914 -1.8536 0.7906
7.67 -2.3153 -0.4745 -1.8132 0.6261
7.68 -2.3769 -0.4474 -1.809 0.5727
7.69 -2.2494 -0.554 -1.4527 0.5593
7.7 -2.1793 -0.5173 -1.5527 0.3938
7.71 -1.8683 -0.6076 -1.2764 0.3576
7.72 -1.397 -0.6186 -1.2825 0.258
7.73 -1.0314 -0.5959 -1.1382 0.1581
7.74 -0.6238 -0.6354 -0.9716 0.0794
7.75 -0.2995 -0.6818 -0.8172 0.0138
7.76 0.0296 -0.6616 -0.8585 -0.0484
7.77 0.2562 -0.672 -0.7114 -0.1035
7.78 0.4052 -0.6832 -0.5675 -0.1377
7.79 0.466 -0.6088 -0.4977 -0.1554
7.8 0.4688 -0.5636 -0.5051 -0.1904
7.81 0.379 -0.5322 -0.4449 -0.1538
7.82 0.2316 -0.4512 -0.3581 -0.1435
7.83 0.0467 -0.4237 -0.3261 -0.0833
7.84 -0.1357 -0.306 -0.3144 -0.0211
7.85 -0.3019 -0.2633 -0.3197 0.0612
7.86 -0.466 -0.1525 -0.3142 0.1857
7.87 -0.6076 -0.0411 -0.32 0.269
7.88 -0.706 0.0791 -0.359 0.4226
7.89 -0.6597 0.2147 -0.3844 0.6252
7.9 -0.655 0.3496 -0.4186 0.736
7.91 -0.5653 0.5061 -0.5297 0.8778
7.92 -0.4547 0.5595 -0.6263 1.1342
7.93 -0.3166 0.7954 -0.5978 1.2989
7.94 -0.2396 0.8659 -0.6338 1.4982
7.95 -0.1706 1.071 -0.7437 1.6449
7.96 -0.1333 1.1687 -0.76 1.8635
7.97 -0.1517 1.2393 -0.8758 2.0075
7.98 -0.2298 1.5803 -0.9721 2.0561
7.99 -0.3083 1.5978 -0.91 2.0893
8.0 -0.4294 1.711 -1.0207 2.5111
8.01 -0.488 2.0126 -0.9827 2.6162
8.02 -0.6145 1.9491 -1.0248 2.7171
8.03 -0.7518 2.1763 -1.0339 2.5992
8.04 -0.7739 2.0793 -1.2084 2.5645
8.05 -0.6145 2.4335 -1.1937 2.7312
8.06 -0.4872 2.4524 -1.1728 2.7009
8.07 -0.3374 2.7501 -0.9886 2.4208
8.08 -0.0863 2.3588 -1.0959 2.3458
8.09 0.2008 2.8172 -0.985 2.2105
8.1 0.5681 2.6619 -0.8486 2.3803
8.11 0.7885 2.644 -0.8224 1.9929
8.12 1.0921 2.8532 -0.6278 1.9051
8.13 1.3584 2.9716 -0.5136 1.6045
8.14 1.4754 2.8318 -0.3559 1.4825
8.15 1.5621 2.6512 -0.2285 1.1969
8.16 1.7399 2.6763 -0.0898 0.8956
8.17 1.5767 2.7738 0.0751 0.6804
8.18 1.1312 2.4113 0.271 0.3956
8.19 0.9292 2.3187 0.3897 0.1318
8.2 0.4479 2.2668 0.6144 -0.1367
8.21 0.0347 2.2142 0.7231 -0.3808
8.22 -0.4078 2.1338 1.0387 -0.5617
8.23 -0.8217 1.7609 1.163 -0.7807
8.24 -1.0026 1.657 1.2626 -1.1368
8.25 -1.2148 1.6439 1.586 -1.1566
8.26 -1.2791 1.2918 1.6868 -1.3596
8.27 -1.3122 1.1185 1.6899 -1.4924
8.28 -1.0826 0.9397 1.6797 -1.6112
8.29 -0.8484 0.6974 2.0398 -1.6571
8.3 -0.3599 0.6018 2.1772 -1.853
8.31 0.1546 0.3722 2.1605 -1.8638
8.32 0.7745 0.1646 2.1013 -2.0606
8.33 1.2533 -0.0372 2.261 -2.1153
8.34 1.9186 -0.2309 2.4064 -2.0074
8.35 2.3502 -0.4135 2.4332 -1.8048
8.36 2.5763 -0.6134 2.536 -1.7855
8.37 2.8972 -0.8406 2.4227 -1.8537
8.38 2.8298 -1.0371 2.1427 -1.5893
8.39 2.5965 -1.0482 2.3688 -1.4295
8.4 2.1171 -1.3345 2.3382 -1.4478
8.41 1.8026 -1.5431 2.0088 -1.1499
8.42 1.4604 -1.5103 2.0161 -1.0855
8.43 1.0543 -1.7386 2.0181 -0.9683
8.44 0.4574 -1.9707 1.7481 -0.7986
8.45 -0.003 -1.8182 1.4655 -0.6616
8.46 -0.4171 -2.1413 1.4058 -0.5357
8.47 -0.6691 -1.9932 1.4248 -0.435
8.48 -0.929 -2.2167 1.2275 -0.3721
8.49 -0.8731 -2.3536 1.0324 -0.2482
8.5 -0.8165 -2.0577 0.8367 -0.1953
8.51 -0.6182 -2.3042 0.818 -0.1173
8.52 -0.2797 -2.4541 0.5812 -0.0884
8.53 0.1247 -2.2864 0.489 -0.0526
8.54 0.5676 -2.2859 0.3973 -0.045
8.55 0.9612 -2.1346 0.258 -0.0553
8.56 1.4509 -2.348 0.184 -0.0779
8.57 1.7785 -2.1116 0.0844 -0.1206
8.58 2.0555 -1.915 0.0148 -0.1574
8.59 2.0091 -1.9107 -0.0487 -0.1994
8.6 1.997 -2.0827 -0.0921 -0.269
8.61 2.2456 -2.0285 -0.1427 -0.3409
8.62 1.9425 -1.902 -0.1491 -0.4079
8.63 1.8581 -1.8256 -0.17 -0.5355
8.64 1.7014 -1.6317 -0.1613 -0.6081
8.65 1.2426 -1.5216 -0.1469 -0.7078
8.66 1.0896 -1.5482 -0.1267 -0.7141
8.67 0.9573 -1.4085 -0.1159 -0.7712
8.68 0.7716 -1.1508 -0.0632 -0.8804
8.69 0.596 -1.0621 -0.022 -0.8782
8.7 0.5448 -0.9907 0.0314 -1.0041
8.71 0.5123 -0.8926 0.0962 -0.8924
8.72 0.5685 -0.7944 0.1346 -1.0234
8.73 0.6982 -0.7258 0.2216 -1.0892
8.74 0.6841 -0.6338 0.2557 -0.9417
8.75 0.8737 -0.6132 0.3286 -1.0154
8.76 0.8484 -0.587 0.3575 -0.9275
8.77 0.9741 -0.5377 0.4474 -0.8431
8.78 0.9853 -0.4545 0.4517 -0.7573
8.79 1.0333 -0.4405 0.5032 -0.7279
8.8 0.9292 -0.3587 0.5143 -0.5935
8.81 0.7111 -0.321 0.5041 -0.6175
8.82 0.6726 -0.3233 0.5558 -0.4457
8.83 0.5363 -0.313 0.4959 -0.3932
8.84 0.4638 -0.2931 0.4558 -0.2935
8.85 0.4268 -0.29 0.4468 -0.2432
8.86 0.4441 -0.2839 0.3741 -0.1385
8.87 0.4943 -0.2536 0.33 -0.076
8.88 0.5951 -0.2939 0.2224 -0.0257
8.89 0.7649 -0.2923 0.1276 0.0156
8.9 1.0058 -0.3062 0.0175 0.0471
8.91 1.1395 -0.3037 -0.1097 0.0613
8.92 1.6324 -0.3434 -0.2274 0.0548
8.93 1.691 -0.3078 -0.3478 0.0331
8.94 1.8135 -0.3662 -0.4647 -0.0038
8.95 1.9933 -0.3526 -0.6293 -0.0585
8.96 1.9827 -0.3881 -0.7357 -0.131
8.97 2.0303 -0.3532 -0.9336 -0.2315
8.98 1.7366 -0.3611 -1.0974 -0.3228
8.99 1.4646 -0.3841 -1.3506 -0.4318
9.0 1.1761 -0.3538 -1.2823 -0.5488
9.01 0.7654 -0.3486 -1.6331 -0.6317
9.02 0.3382 -0.3164 -1.5913 -0.8941
9.03 -0.0659 -0.3022 -1.672 -0.9397
9.04 -0.4461 -0.2519 -1.9635 -1.1009
9.05 -0.7803 -0.2308 -2.0 -1.1667
9.06 -1.0159 -0.1933 -2.0067 -1.399
9.07 -1.1843 -0.1263 -2.1109 -1.6693
9.08 -1.0088 -0.0641 -2.2844 -1.6878
9.09 -0.9602 -0.0049 -2.1158 -1.7692
9.1 -0.66 0.0643 -2.3928 -1.9202
9.11 -0.2411 0.1513 -2.1013 -1.8445
9.12 0.2153 0.2144 -2.4684 -1.9537
9.13 0.7816 0.3332 -2.013 -2.099
9.14 1.2072 0.4269 -2.3667 -1.9481
9.15 1.6578 0.5123 -1.9358 -1.8422
9.16 2.2294 0.6337 -2.1292 -1.946
9.17 2.4136 0.7704 -1.9235 -1.8289
9.18 2.3286 0.8356 -1.9963 -1.6104
9.19 2.5765 0.8788 -1.8522 -1.5404
9.2 2.4132 1.0655 -1.4183 -1.3663
9.21 1.9038 1.0636 -1.4283 -1.1667
9.22 1.5105 1.2156 -1.2717 -0.9915
9.23 1.0606 1.3336 -1.136 -0.7834
9.24 0.4684 1.5157 -0.9498 -0.5604
9.25 -0.1174 1.5931 -0.8549 -0.3382
9.26 -0.6218 1.6724 -0.6275 -0.0911
9.27 -1.0416 1.5725 -0.4951 0.1608
9.28 -1.405 1.6597 -0.3284 0.403
9.29 -1.4461 1.7545 -0.154 0.7392
9.3 -1.6235 1.8183 -0.0267 0.8813
9.31 -1.6496 1.9732 0.1093 1.109
9.32 -1.4922 1.8552 0.2241 1.3927
9.33 -1.0418 1.7775 0.333 1.523
9.34 -0.7543 1.7364 0.4293 1.983
9.35 -0.2482 1.6561 0.5655 1.915
9.36 0.1624 1.8014 0.5541 2.3191
9.37 0.5628 1.8285 0.6343 2.3346
9.38 0.8582 1.6199 0.652 2.463
9.39 1.1777 1.5833 0.8089 2.3711
9.4 1.1794 1.6392 0.7478 2.6084
9.41 1.3211 1.4283 0.8096 2.6436
9.42 1.1469 1.4706 0.7856 2.4162
9.43 1.0646 1.2555 0.7774 2.5716
9.44 0.7517 1.1928 0.7015 2.5285
9.45 0.5186 1.084 0.7129 2.284
9.46 0.1969 0.9835 0.5952 2.4142
9.47 -0.1188 0.8652 0.5513 2.222
9.48 -0.3863 0.6813 0.5088 2.1588
9.49 -0.6475 0.5773 0.3872 2.0023
9.5 -0.8041 0.4982 0.3464 1.7446
9.51 -0.9883 0.3558 0.2716 1.7587
9.52 -1.012 0.1947 0.1934 1.4038
9.53 -0.8937 0.0574 0.1444 1.2714
9.54 -0.8839 -0.0755 0.0961 1.1349
9.55 -0.7949 -0.1932 0.0376 0.8297
9.56 -0.7446 -0.3099 -0.0056 0.7864
9.57 -0.5657 -0.4139 -0.0446 0.5342
9.58 -0.5051 -0.6021 -0.0724 0.4343
9.59 -0.4981 -0.6441 -0.0859 0.3346
9.6 -0.4764 -0.8571 -0.0779 0.2325
9.61 -0.5121 -0.8427 -0.0722 0.1153
9.62 -0.6323 -0.9606 -0.0576 0.0428
9.63 -0.621 -0.9794 -0.0178 -0.0155
9.64 -0.7181 -1.0953 0.0313 -0.0478
9.65 -0.879 -1.0905 0.0944 -0.0677
9.66 -0.8708 -1.0801 0.1738 -0.0756
9.67 -0.9588 -1.302 0.2574 -0.0567
9.68 -0.9583 -1.1698 0.3146 -0.0303
9.69 -0.859 -1.1887 0.4157 0.0111
9.7 -0.7165 -1.0914 0.526 0.0642
9.71 -0.5887 -1.0943 0.6511 0.1227
9.72 -0.3627 -1.1806 0.7481 0.2154
9.73 -0.1733 -1.0848 1.0003 0.2731
9.74 0.0238 -1.0278 0.9726 0.346
9.75 0.1952 -0.9136 1.2554 0.4357
9.76 0.3012 -0.9072 1.1814 0.547
9.77 0.3199 -0.7721 1.2957 0.5379
9.78 0.2594 -0.6654 1.4288 0.6709
9.79 0.0821 -0.5027 1.6428 0.7636
9.8 -0.1692 -0.4531 1.5941 0.7837
9.81 -0.449 -0.301 1.8803 0.8662
9.82 -0.8743 -0.1921 1.7399 0.8581
9.83 -1.1957 -0.0511 1.8744 0.8203
9.84 -1.5664 0.0634 1.9433 0.9064
9.85 -1.9615 0.2061 1.8963 0.8697
9.86 -2.2528 0.2979 1.8455 0.7531
9.87 -2.313 0.3974 1.9652 0.811
9.88 -2.7746 0.511 1.9709 0.7345
9.89 -2.5885 0.7099 2.0112 0.6125
9.9 -2.4091 0.8419 1.9591 0.5673
9.91 -2.1459 0.7974 1.9418 0.5107
9.92 -1.5438 0.9941 1.9016 0.3815
9.93 -1.184 1.1133 1.5624 0.3262
9.94 -0.7389 1.0194 1.5839 0.2088
9.95 -0.2156 1.147 1.501 0.1368
9.96 0.2099 1.263 1.3615 0.049
9.97 0.6416 1.2998 1.1828 -0.0312
9.98 0.918 1.3843 0.9044 -0.0958
9.99 0.9523 1.2051 0.7288 -0.1686
10.0 0.8682 1.3761 0.623 -0.2035
10.01 0.8521 1.2566 0.4621 -0.2525
10.02 0.4983 1.2061 0.2849 -0.2636
10.03 0.076 1.1644 0.1068 -0.2759
10.04 -0.4257 1.2089 -0.0548 -0.2385
10.05 -0.9078 1.0309 -0.2057 -0.2193
10.06 -1.6105 1.0258 -0.4014 -0.1982
10.07 -1.9065 0.9375 -0.4889 -0.1332
10.08 -2.3335 0.754 -0.6798 -0.0681
10.09 -2.921 0.7338 -0.7991 0.0126
10.1 -2.863 0.5561 -0.9316 0.1013
10.11 -2.7794 0.4591 -1.0385 0.1944
10.12 -2.7076 0.3365 -1.1787 0.2928
10.13 -2.5375 0.2238 -1.1738 0.448
10.14 -2.3522 0.0653 -1.1951 0.5225
10.15 -1.8043 -0.0741 -1.1687 0.6879
10.16 -1.2828 -0.2126 -1.3534 0.847
10.17 -0.7166 -0.3819 -1.2893 0.8722
10.18 -0.3076 -0.4748 -1.3043 0.9728
10.19 0.0466 -0.6693 -1.3156 1.1472
10.2 0.3275 -0.7247 -1.3272 1.0433
10.21 0.4848 -0.8473 -1.1621 1.1452
10.22 0.5674 -0.9414 -1.0797 1.1899
10.23 0.5182 -1.2063 -0.961 1.1918
10.24 0.3871 -1.2648 -0.9674 1.2005
10.25 0.1228 -1.4242 -0.829 1.2486
10.26 -0.1503 -1.5624 -0.733 1.0566
10.27 -0.4771 -1.653 -0.7312 1.0016
10.28 -0.7762 -1.6773 -0.6562 1.0021
10.29 -1.1124 -1.7225 -0.5533 0.7755
10.3 -1.2288 -1.7852 -0.5158 0.6172
10.31 -1.5953 -1.7033 -0.38 0.4386
10.32 -1.6246 -1.937 -0.3291 0.2547
10.33 -1.471 -1.9396 -0.2346 0.0677
10.34 -1.6352 -1.8062 -0.1756 -0.1468
10.35 -1.3842 -1.7206 -0.1383 -0.4101
10.36 -1.424 -1.7477 -0.1003 -0.5729
10.37 -1.1857 -1.7448 -0.0802 -0.8522
10.38 -0.8569 -1.7762 -0.0714 -1.2261
10.39 -0.729 -1.697 -0.066 -1.442
10.4 -0.6151 -1.793 -0.0784 -1.5928
10.41 -0.6194 -1.6936 -0.1024 -1.6573
10.42 -0.5052 -1.5041 -0.127 -1.8889
10.43 -0.5181 -1.507 -0.2 -2.403
10.44 -0.5983 -1.5252 -0.2465 -2.5546
10.45 -0.5608 -1.2694 -0.2983 -2.545
10.46 -0.6711 -1.1891 -0.4141 -2.7237
10.47 -0.6634 -1.2243 -0.4676 -2.7037
10.48 -0.7096 -0.9567 -0.5622 -2.7568
10.49 -0.7679 -0.8572 -0.6133 -3.0493
10.5 -0.596 -0.8688 -0.7935 -2.9657
10.51 -0.4775 -0.8103 -0.8051 -2.9951
10.52 -0.367 -0.6651 -0.989 -3.0331
10.53 -0.1473 -0.6219 -1.1307 -2.8441
10.54 0.0414 -0.4564 -1.0743 -3.0316
10.55 0.2617 -0.3583 -1.1565 -2.6673
10.56 0.3809 -0.3143 -1.378 -2.559
10.57 0.5866 -0.2251 -1.3333 -2.274
10.58 0.5698 -0.1659 -1.4578 -2.3474
10.59 0.6054 -0.0954 -1.6997 -2.0596
10.6 0.497 -0.039 -1.7106 -1.6972
10.61 0.2735 0.0107 -1.7455 -1.4777
10.62 0.0372 0.0576 -1.717 -1.4621
10.63 -0.2772 0.1 -1.7536 -1.0655
10.64 -0.5724 0.1286 -1.6084 -0.8822
10.65 -0.9847 0.1597 -1.7148 -0.7873
10.66 -1.1551 0.1962 -1.6422 -0.5157
10.67 -1.535 0.187 -1.4331 -0.3603
10.68 -1.6778 0.2151 -1.3107 -0.1709
10.69 -1.7412 0.2025 -1.2381 -0.008
10.7 -1.7042 0.2112 -1.1319 0.128
10.71 -1.4606 0.2303 -1.0075 0.2586
10.72 -0.999 0.2153 -0.9324 0.3303
10.73 -0.6615 0.2054 -0.8297 0.4231
10.74 -0.1337 0.1961 -0.6664 0.5372
10.75 0.3297 0.1877 -0.4632 0.5993
10.76 0.8576 0.1713 -0.307 0.6228
10.77 1.2898 0.1477 -0.1162 0.618
10.78 1.743 0.1379 0.0389 0.5313
10.79 1.8909 0.1306 0.2191 0.5163
10.8 1.9907 0.1521 0.3878 0.4649
10.81 2.1285 0.1461 0.499 0.4188
10.82 1.9908 0.1479 0.7383 0.3693
10.83 1.8083 0.1661 0.7677 0.2435
10.84 1.1744 0.1771 1.0376 0.1621
10.85 0.8583 0.1913 1.0175 0.0803
10.86 0.2926 0.2088 1.1982 -0.0047
10.87 -0.2478 0.2503 1.3901 -0.098
