# label : secret experiment #2903
# y : intensity
#y3 y2 y1 time
-1.7174 -0.0223 0.4272 6.93
-1.567 -0.1616 0.6372 6.94
-1.1839 -0.3517 0.9577 6.95
-0.9368 -0.4816 1.0211 6.96
-0.4254 -0.7097 1.3739 6.97
-0.0119 -0.7353 1.57 6.98
0.3503 -0.9534 1.6365 6.99
0.6717 -1.1465 1.8313 7.0
0.7653 -1.1773 1.8536 7.01
0.7624 -1.2665 1.7577 7.02
0.5812 -1.3969 1.8005 7.03
0.3617 -1.5359 1.6847 7.04
0.0521 -1.9127 1.5106 7.05
-0.2526 -2.0421 1.318 7.06
-0.5539 -1.9595 1.1748 7.07
-0.663 -1.9831 0.7985 7.08
-0.6389 -2.0534 0.5477 7.09
-0.4531 -1.9697 0.2796 7.1
-0.1528 -1.978 -0.038 7.11
0.2278 -2.34 -0.313 7.12
0.7621 -2.1236 -0.64 7.13
1.1131 -2.2594 -0.8151 7.14
1.4168 -2.2322 -0.9909 7.15
1.8216 -2.187 -1.1763 7.16
1.9496 -2.0566 -1.2798 7.17
1.6995 -2.1361 -1.4938 7.18
1.6272 -2.1468 -1.2774 7.19
1.2811 -2.0609 -1.3514 7.2
0.8595 -1.7448 -1.2388 7.21
0.5577 -1.93 -1.1331 7.22
0.338 -1.5869 -1.0485 7.23
0.1633 -1.6463 -0.8555 7.24
0.1731 -1.4295 -0.5746 7.25
0.2872 -1.3547 -0.4298 7.26
0.6304 -1.2842 -0.2094 7.27
0.9885 -1.0761 -0.0108 7.28
1.3979 -1.0021 0.1508 7.29
1.8262 -0.9353 0.3025 7.3
1.9289 -0.8081 0.393 7.31
2.3998 -0.6148 0.4114 7.32
2.2994 -0.5417 0.4391 7.33
2.0895 -0.4009 0.4869 7.34
1.8192 -0.2787 0.4126 7.35
1.3596 -0.208 0.3543 7.36
1.0392 -0.1197 0.2556 7.37
0.5975 -0.0432 0.1477 7.38
0.3406 0.0303 0.0251 7.39
0.1166 0.0991 -0.08 7.4
0.0744 0.1703 -0.1937 7.41
0.1706 0.205 -0.2304 7.42
0.3999 0.263 -0.3172 7.43
0.7011 0.2625 -0.3078 7.44
1.1648 0.2842 -0.2871 7.45
1.5555 0.3381 -0.2158 7.46
1.5139 0.3383 -0.08 7.47
1.7742 0.3372 0.0721 7.48
1.6252 0.3142 0.2732 7.49
1.4051 0.321 0.4917 7.5
1.155 0.2969 0.7954 7.51
0.6667 0.2365 1.043 7.52
0.2713 0.2226 1.2203 7.53
-0.1452 0.1667 1.6549 7.54
-0.4409 0.1389 1.6827 7.55
-0.6953 0.0896 1.9497 7.56
-0.718 0.0492 2.1196 7.57
-0.5741 0.0055 2.5904 7.58
-0.3353 -0.0406 2.2721 7.59
-0.0125 -0.0837 2.4224 7.6
0.3556 -0.1322 2.3382 7.61
0.5738 -0.1716 2.4239 7.62
0.9097 -0.2156 2.3643 7.63
0.9616 -0.2498 1.984 7.64
0.7925 -0.2551 2.0713 7.65
0.6689 -0.322 1.7105 7.66
0.3018 -0.2946 1.3674 7.67
-0.1159 -0.3511 1.0634 7.68
-0.5437 -0.3735 0.8507 7.69
-0.8285 -0.3167 0.5468 7.7
-1.0789 -0.3805 0.2595 7.71
-1.2071 -0.3461 -0.0005 7.72
-1.4042 -0.356 -0.2001 7.73
-1.1066 -0.3268 -0.3784 7.74
-0.8574 -0.3034 -0.5567 7.75
-0.4878 -0.2554 -0.6027 7.76
-0.0563 -0.2674 -0.6606 7.77
0.2538 -0.2359 -0.6093 7.78
0.5309 -0.1918 -0.5241 7.79
0.6729 -0.1551 -0.452 7.8
0.625 -0.1015 -0.3074 7.81
0.3829 -0.0688 -0.1487 7.82
0.1114 -0.0342 0.0071 7.83
-0.269 0.004 0.1688 7.84
-0.6569 0.0369 0.3343 7.85
-0.8973 0.0744 0.5181 7.86
-1.0279 0.115 0.6037 7.87
-1.1052 0.142 0.7413 7.88
-1.1301 0.146 0.679 7.89
-0.7878 0.1956 0.8235 7.9
-0.4449 0.1794 0.7435 7.91
0.001 0.219 0.6619 7.92
0.4021 0.2178 0.6372 7.93
0.8793 0.2076 0.5438 7.94
1.0686 0.1883 0.3642 7.95
1.1767 0.2026 0.2276 7.96
1.3406 0.1694 0.0886 7.97
1.0871 0.1366 -0.0355 7.98
0.74 0.1 -0.1637 7.99
0.5066 0.0606 -0.2145 8.0
0.1476 0.0151 -0.2969 8.01
-0.1015 -0.0347 -0.3241 8.02
-0.2556 -0.1031 -0.254 8.03
-0.259 -0.1576 -0.185 8.04
-0.0837 -0.2299 -0.0783 8.05
0.2322 -0.2792 0.0901 8.06
0.6115 -0.3839 0.2832 8.07
1.0567 -0.4013 0.5328 8.08
1.6371 -0.5216 0.8088 8.09
1.9713 -0.6123 1.2147 8.1
2.0951 -0.5917 1.5371 8.11
2.4952 -0.7296 1.6606 8.12
2.1621 -0.8327 2.0717 8.13
2.2513 -0.8684 2.302 8.14
1.7611 -0.8709 2.2633 8.15
1.4045 -1.0221 2.3921 8.16
1.1766 -1.0809 3.0407 8.17
0.7948 -1.0632 2.6561 8.18
0.6767 -1.0714 2.8335 8.19
0.6446 -1.0199 2.637 8.2
0.8927 -1.0152 2.866 8.21
1.2188 -1.087 2.5259 8.22
1.5878 -1.1079 2.5412 8.23
1.9936 -1.0155 2.1329 8.24
2.4958 -1.0232 1.8694 8.25
2.7373 -0.8684 1.7306 8.26
2.9761 -0.9895 1.4228 8.27
2.8076 -0.9043 1.2631 8.28
2.5788 -0.7047 0.8716 8.29
2.3483 -0.6675 0.6603 8.3
2.0935 -0.5563 0.422 8.31
1.5932 -0.4275 0.3056 8.32
1.4551 -0.3806 0.1706 8.33
1.1601 -0.2412 0.0828 8.34
0.8555 -0.1099 0.0518 8.35
0.8622 0.0309 0.0621 8.36
0.9247 0.1805 0.1014 8.37
1.2562 0.3235 0.1837 8.38
1.4471 0.4447 0.3221 8.39
1.8878 0.6571 0.3924 8.4
2.3269 0.8074 0.513 8.41
2.3268 0.9721 0.7191 8.42
2.3515 1.1559 0.8286 8.43
2.3768 1.112 0.9306 8.44
2.3856 1.3449 0.9364 8.45
1.8676 1.4273 0.9421 8.46
1.584 1.5119 1.0789 8.47
1.1452 1.8044 1.1118 8.48
0.6726 1.8026 0.9062 8.49
0.4212 1.9441 0.8935 8.5
0.2004 2.0758 0.759 8.51
0.1751 2.1453 0.5758 8.52
0.2471 2.151 0.3879 8.53
0.4908 2.0391 0.2324 8.54
0.7969 2.1691 0.0551 8.55
1.1422 1.956 -0.1118 8.56
1.3775 2.1323 -0.2566 8.57
1.7939 2.0106 -0.3489 8.58
1.5769 2.0974 -0.4175 8.59
1.5411 1.8537 -0.493 8.6
1.456 2.0063 -0.4696 8.61
1.0056 1.9991 -0.3851 8.62
0.5802 1.8536 -0.2967 8.63
0.164 1.5091 -0.1246 8.64
-0.2465 1.486 0.073 8.65
-0.4987 1.3225 0.3383 8.66
-0.7023 1.2435 0.5785 8.67
-0.6864 1.0291 0.8609 8.68
-0.5278 1.0498 1.2975 8.69
-0.3054 0.7479 1.4149 8.7
0.0496 0.6777 1.8519 8.71
0.3897 0.4843 2.1535 8.72
0.7017 0.2999 2.1206 8.73
0.8611 0.1541 2.5099 8.74
1.114 -0.0146 2.7187 8.75
1.0713 -0.1924 2.8769 8.76
0.8405 -0.3341 2.8639 8.77
0.4063 -0.4842 2.8499 8.78
0.0593 -0.5855 2.9182 8.79
-0.3538 -0.7217 2.7259 8.8
-0.7076 -0.8916 2.7321 8.81
-0.9533 -1.0728 2.613 8.82
-0.9679 -1.0118 2.0875 8.83
-0.846 -1.1768 1.9589 8.84
-0.6987 -1.2279 1.5702 8.85
-0.3455 -1.2513 1.5516 8.86
0.0674 -1.3323 1.1661 8.87
0.4427 -1.5275 0.9376 8.88
0.8662 -1.3849 0.8848 8.89
1.1384 -1.4942 0.6349 8.9
1.2199 -1.5299 0.6174 8.91
1.3066 -1.4002 0.5425 8.92
1.0381 -1.4225 0.5038 8.93
0.7226 -1.1365 0.4645 8.94
0.3813 -1.1333 0.4922 8.95
0.0781 -0.9674 0.5998 8.96
-0.1864 -1.0098 0.6673 8.97
-0.3361 -0.8195 0.8769 8.98
-0.3982 -0.6791 0.8879 8.99
-0.2383 -0.5244 1.0277 9.0
0.047 -0.3725 1.0808 9.01
0.4054 -0.1833 1.2024 9.02
0.8532 -0.032 1.2181 9.03
1.4547 0.1527 1.3516 9.04
1.6998 0.2913 1.2834 9.05
1.8851 0.4919 1.174 9.06
1.9985 0.7237 1.0072 9.07
1.9915 0.8707 0.9478 9.08
1.7295 1.0358 0.7377 9.09
1.7404 1.2296 0.5244 9.1
1.281 1.4286 0.331 9.11
0.9843 1.5767 0.1033 9.12
0.6434 1.7666 -0.1165 9.13
0.4925 1.9481 -0.3426 9.14
0.5 2.0511 -0.4942 9.15
0.6686 2.1527 -0.6108 9.16
0.9426 2.2267 -0.726 9.17
1.2337 2.4887 -0.8299 9.18
1.7263 2.3238 -0.8958 9.19
2.0678 2.3255 -0.8965 9.2
2.4081 2.5128 -0.7371 9.21
2.9515 2.5472 -0.5669 9.22
3.008 2.4449 -0.3706 9.23
2.8545 2.625 -0.1862 9.24
2.3904 2.7091 0.1039 9.25
2.0813 2.5451 0.3654 9.26
1.6842 2.4074 0.6965 9.27
1.2675 2.247 1.0628 9.28
1.0405 2.347 1.398 9.29
0.8904 2.3486 1.4542 9.3
0.9103 2.0336 1.9815 9.31
0.9891 2.0461 2.2659 9.32
1.2709 1.9599 2.4332 9.33
1.5326 1.8414 2.5175 9.34
1.7946 1.613 2.286 9.35
2.1627 1.5843 2.4353 9.36
2.4332 1.6398 2.4146 9.37
2.6592 1.4592 2.362 9.38
2.4862 1.1894 2.4405 9.39
2.32 1.0344 2.0312 9.4
2.3563 1.0605 2.0882 9.41
1.8385 0.7602 1.8402 9.42
1.4249 0.7073 1.5582 9.43
0.9886 0.6332 1.2654 9.44
0.5488 0.5074 1.0887 9.45
0.3936 0.3808 0.9336 9.46
0.3406 0.261 0.8565 9.47
0.4233 0.1828 0.6756 9.48
0.7067 0.1125 0.5798 9.49
0.9382 0.0392 0.5354 9.5
1.3712 -0.0244 0.5262 9.51
1.5933 -0.0809 0.5421 9.52
1.6199 -0.1154 0.6297 9.53
1.8284 -0.1407 0.7612 9.54
1.6931 -0.167 0.8063 9.55
1.4511 -0.1866 1.0024 9.56
1.1244 -0.1659 0.9564 9.57
0.7773 -0.1842 1.0917 9.58
0.2755 -0.151 1.3488 9.59
-0.1475 -0.131 1.3152 9.6
-0.5031 -0.0848 1.4495 9.61
-0.7221 -0.0422 1.2788 9.62
-0.6405 0.0106 1.1609 9.63
-0.6431 0.0694 1.1028 9.64
-0.3125 0.1178 1.0282 9.65
-0.0263 0.2081 0.7687 9.66
0.3249 0.2579 0.6341 9.67
0.6289 0.3568 0.4137 9.68
0.8381 0.4242 0.1506 9.69
0.9147 0.475 -0.1148 9.7
0.8431 0.559 -0.4126 9.71
0.5749 0.6126 -0.6366 9.72
0.2469 0.7859 -0.9185 9.73
-0.1768 0.8506 -1.0981 9.74
-0.6236 0.7747 -1.1862 9.75
-0.9647 0.8734 -1.2453 9.76
-1.1804 0.9968 -1.4087 9.77
-1.3422 0.9499 -1.3667 9.78
-1.2148 0.983 -1.3551 9.79
-1.0323 1.0621 -1.2668 9.8
-0.8896 1.0966 -0.9783 9.81
-0.417 1.2013 -0.8163 9.82
-0.049 1.2123 -0.6073 9.83
0.2974 1.2579 -0.3242 9.84
0.5653 1.2962 -0.026 9.85
0.5941 1.1424 0.2633 9.86
0.5335 1.2726 0.5544 9.87
0.422 1.2106 0.7821 9.88
0.1018 1.1147 1.0443 9.89
-0.2358 1.2377 1.3087 9.9
-0.5837 1.2069 1.4012 9.91
-0.9454 1.0581 1.5329 9.92
-1.1641 1.1706 1.8684 9.93
-1.2407 1.0131 1.9524 9.94
-1.0803 1.0281 1.6979 9.95
-0.8176 0.9793 1.6731 9.96
-0.377 0.9833 1.6602 9.97
0.0517 0.9927 1.6409 9.98
0.515 1.0635 1.3089 9.99
0.8091 0.953 1.1963 10.0
1.0374 0.8958 0.9569 10.01
1.3231 0.8958 0.899 10.02
1.2685 0.8633 0.6267 10.03
1.0701 0.8865 0.496 10.04
0.7673 0.8912 0.4465 10.05
0.4402 0.8437 0.3554 10.06
0.0759 0.9083 0.2942 10.07
-0.1833 0.8789 0.2948 10.08
-0.3038 0.8709 0.3034 10.09
-0.3561 0.8822 0.3754 10.1
-0.194 0.9519 0.5084 10.11
0.1108 0.9652 0.5447 10.12
0.5123 0.9459 0.6621 10.13
1.0126 1.0943 0.9151 10.14
1.2821 1.0542 1.0409 10.15
1.8688 1.073 1.0797 10.16
1.9308 1.3089 1.294 10.17
1.9017 1.3042 1.2918 10.18
2.0626 1.2798 1.3539 10.19
1.8109 1.4383 1.2258 10.2
1.3573 1.3983 1.1219 10.21
0.9985 1.5822 1.0726 10.22
0.6189 1.5714 0.8629 10.23
0.3843 1.6476 0.7392 10.24
0.2324 1.5672 0.5092 10.25
0.2325 1.7001 0.1979 10.26
0.329 1.6518 -0.0744 10.27
0.5562 1.7113 -0.355 10.28
0.9536 1.7188 -0.626 10.29
1.4653 1.7084 -0.8603 10.3
1.581 1.9935 -1.3201 10.31
2.058 1.9298 -1.3499 10.32
2.0581 1.8273 -1.7366 10.33
1.9391 1.8191 -1.7213 10.34
1.8874 1.9834 -1.9555 10.35
1.7739 1.8219 -2.013 10.36
1.3699 1.735 -1.9418 10.37
0.7852 1.7693 -1.7961 10.38
0.4887 1.7903 -1.7937 10.39
0.1497 1.7162 -1.6004 10.4
-0.0609 1.6458 -1.4115 10.41
-0.1085 1.3653 -1.0346 10.42
-0.0168 1.3851 -0.878 10.43
0.2128 1.3122 -0.5142 10.44
0.4751 1.1453 -0.2737 10.45
0.8202 1.1078 -0.0066 10.46
1.1485 0.9715 0.2413 10.47
1.2507 0.8716 0.4405 10.48
1.5721 0.6217 0.5783 10.49
1.3904 0.5638 0.7963 10.5
1.0822 0.4314 0.901 10.51
0.757 0.3013 0.88 10.52
0.3258 0.1918 0.9384 10.53
-0.1074 0.0803 0.7726 10.54
-0.5792 -0.037 0.7027 10.55
-0.961 -0.1425 0.657 10.56
-1.1697 -0.255 0.531 10.57
-1.1669 -0.3169 0.4311 10.58
-0.9979 -0.4132 0.2554 10.59
-0.7493 -0.4661 0.1237 10.6
-0.472 -0.5449 -0.0075 10.61
-0.1877 -0.5742 -0.1078 10.62
0.0987 -0.6881 -0.191 10.63
0.2663 -0.687 -0.2104 10.64
0.3863 -0.706 -0.2011 10.65
0.2687 -0.6354 -0.1692 10.66
0.0219 -0.6307 -0.1212 10.67
-0.3048 -0.6596 -0.0099 10.68
-0.7554 -0.6428 0.1177 10.69
-1.1445 -0.5737 0.269 10.7
-1.5668 -0.4691 0.4451 10.71
-1.84 -0.4293 0.6264 10.72
-2.1115 -0.2953 0.6783 10.73
-1.9562 -0.1857 0.8276 10.74
-1.9594 -0.0902 1.0512 10.75
-1.7216 0.042 1.0965 10.76
-1.3578 0.1947 1.0806 10.77
-0.8684 0.3438 1.0418 10.78
-0.5697 0.4487 1.1352 10.79
-0.318 0.5694 0.8844 10.8
-0.2413 0.7223 0.7743 10.81
-0.2705 0.9722 0.6232 10.82
-0.4624 1.0468 0.3149 10.83
-0.7603 1.2901 0.0573 10.84
-1.1109 1.4023 -0.2265 10.85
-1.6585 1.5856 -0.5804 10.86
-1.8973 1.7157 -0.9164 10.87
-2.2939 1.992 -1.2025 10.88
-2.3265 2.1211 -1.5483 10.89
-1.9132 2.0561 -1.7794 10.9
-1.7013 2.2576 -1.9291 10.91
-1.5508 2.482 -1.9493 10.92
-0.9655 2.3637 -2.4638 10.93
-0.6833 2.3147 -2.4379 10.94
-0.2739 2.3927 -2.1963 10.95
-0.0232 2.8288 -2.4837 10.96
0.0949 2.6463 -2.3007 10.97
0.0567 2.6535 -1.9443 10.98
-0.1275 2.5817 -1.812 10.99
-0.4379 2.7066 -1.5889 11.0
-0.7972 2.7353 -1.5878 11.01
-1.0767 2.5035 -1.3652 11.02
-1.296 2.4709 -1.0824 11.03
-1.5399 2.3927 -0.8203 11.04
-1.4941 2.266 -0.5403 11.05
-1.4171 2.2327 -0.3996 11.06
-1.0607 2.1076 -0.2079 11.07
-0.7223 2.138 -0.0963 11.08
-0.2074 1.9781 -0.0196 11.09
0.2012 1.627 0.0157 11.1
0.5932 1.5164 0.0099 11.11
0.7897 1.3817 -0.0307 11.12
0.8599 1.3096 -0.1086 11.13
0.793 1.1254 -0.2179 11.14
0.6519 0.889 -0.3141 11.15
0.385 0.7174 -0.4712 11.16
0.0119 0.6156 -0.5255 11.17
-0.3132 0.4124 -0.7484 11.18
-0.5534 0.2151 -0.7332 11.19
-0.7611 0.0334 -0.7892 11.2
-0.7325 -0.1463 -0.9605 11.21
-0.6338 -0.33 -0.9529 11.22
-0.3493 -0.4555 -0.8718 11.23
0.05 -0.6077 -0.707 11.24
0.4666 -0.7439 -0.688 11.25
0.9027 -0.911 -0.5467 11.26
