#y3 y2 y5 y4 y1 time
0.0684 0.7548 -0.6264 0.0136 -1.1039 4.6
-0.0642 0.9454 -0.1559 0.1793 -1.0416 4.61
-0.2035 0.9477 0.9057 0.3721 -1.119 4.62
-0.3833 0.959 -0.9747 0.5039 -1.3395 4.63
-0.6023 0.9672 0.3268 0.8019 -1.2462 4.64
-0.7854 1.2252 0.5432 0.7934 -1.2868 4.65
-0.8655 1.2592 -1.0367 0.9815 -1.4149 4.66
-1.1357 1.2634 0.6772 0.824 -1.3966 4.67
-1.1956 1.3439 -0.0148 0.6932 -1.3858 4.68
-1.2897 1.6321 -0.8158 0.5118 -1.4135 4.69
-1.5421 1.6585 0.8234 0.1609 -1.2183 4.7
-1.4666 1.6203 -0.5087 -0.2003 -1.178 4.71
-1.3848 1.8141 -0.4525 -0.6117 -1.2551 4.72
-1.3074 1.9076 0.8398 -1.0001 -1.2531 4.73
-1.2931 1.9586 -1.0473 -1.3584 -1.2451 4.74
-1.2689 1.8389 -0.0039 -1.7785 -1.1806 4.75
-1.0658 1.8704 0.4798 -2.1828 -0.9734 4.76
-0.8829 1.8325 -1.0851 -2.4301 -0.8798 4.77
-0.6766 1.7117 0.419 -2.3539 -0.8387 4.78
-0.448 1.7677 -0.0201 -2.0401 -0.8136 4.79
-0.198 1.7172 -1.0948 -2.0554 -0.6822 4.8
0.0288 1.6034 0.697 -1.9584 -0.539 4.81
0.2465 1.3701 -0.5956 -1.8242 -0.464 4.82
0.4307 1.0792 -0.8101 -1.4094 -0.342 4.83
0.6225 0.959 0.6794 -1.1358 -0.2252 4.84
0.7019 0.7751 -0.9873 -1.0245 -0.1073 4.85
0.7004 0.6324 -0.4238 -0.7905 0.0076 4.86
0.7811 0.4064 0.3779 -0.8002 0.1276 4.87
0.7914 0.1788 -1.2533 -0.6916 0.2327 4.88
0.7632 -0.0352 0.0403 -0.8895 0.3317 4.89
0.6665 -0.2121 -0.0787 -0.9522 0.4461 4.9
0.4911 -0.3881 -1.388 -1.19 0.5438 4.91
0.3426 -0.5823 0.3545 -1.4368 0.5923 4.92
0.1691 -0.7587 -0.7286 -1.7078 0.759 4.93
-0.0231 -0.8802 -1.2445 -1.978 0.8165 4.94
-0.2022 -0.9987 0.4382 -2.0466 0.8571 4.95
-0.4139 -1.076 -1.1125 -2.5383 0.8995 4.96
-0.5389 -1.0951 -0.8469 -2.5371 1.0295 4.97
-0.6884 -1.1504 0.2621 -2.5219 1.0515 4.98
-0.7839 -1.0495 -1.5599 -2.2729 0.9282 4.99
-0.9183 -0.923 -0.3359 -2.0985 0.9282 5.0
-0.969 -0.8862 -0.1925 -1.6084 0.9327 5.01
-0.9662 -0.801 -1.5514 -1.1828 0.9351 5.02
-0.8501 -0.7234 -0.0023 -0.833 0.9873 5.03
-0.8279 -0.5784 -0.7835 -0.4242 1.0234 5.04
-0.7588 -0.4467 -1.6591 -0.1291 0.9595 5.05
-0.5522 -0.2624 0.1819 0.13 0.9063 5.06
-0.3772 -0.0956 -1.3033 0.3508 0.83 5.07
-0.1437 0.0732 -1.1212 0.37 0.6473 5.08
0.0743 0.2556 0.0814 0.3992 0.6692 5.09
0.2953 0.3958 -1.7751 0.2539 0.5288 5.1
0.5282 0.5281 -0.7929 0.1072 0.434 5.11
0.6443 0.6477 -0.2407 -0.1164 0.2975 5.12
0.9119 0.8405 -1.8026 -0.3632 0.2404 5.13
1.1113 0.9069 -0.3283 -0.644 0.1136 5.14
1.1971 0.9178 -0.7385 -0.7974 -0.0016 5.15
1.1188 1.0975 -1.9443 -0.8878 -0.1137 5.16
1.1298 1.0845 -0.0793 -1.0123 -0.2403 5.17
1.1676 1.1069 -1.403 -0.915 -0.3519 5.18
1.0943 1.1671 -1.7226 -0.7735 -0.4114 5.19
1.0387 1.0911 -0.0643 -0.5897 -0.5633 5.2
0.8158 0.9179 -1.7202 -0.3848 -0.6824 5.21
0.6926 0.8991 -1.2011 -0.0849 -0.7845 5.22
0.4749 0.8779 -0.3222 0.232 -0.8727 5.23
0.2461 0.7698 -1.936 0.5319 -0.9643 5.24
0.0688 0.6431 -0.5892 0.7946 -0.9618 5.25
-0.1428 0.456 -0.6976 0.9238 -1.1057 5.26
-0.3335 0.359 -2.0026 0.9719 -1.1247 5.27
-0.4562 0.2945 -0.277 0.9414 -1.2015 5.28
-0.6759 0.1744 -1.176 0.8531 -1.1312 5.29
-0.6494 0.077 -1.785 0.6763 -1.1955 5.3
-0.7841 -0.0084 -0.156 0.4008 -1.3594 5.31
-0.8523 -0.0781 -1.6192 0.0852 -1.2127 5.32
-0.7504 -0.1137 -1.3898 -0.2542 -1.3607 5.33
-0.6785 -0.1353 -0.2656 -0.615 -1.2455 5.34
-0.5674 -0.1409 -2.147 -0.8648 -1.1779 5.35
-0.3883 -0.1126 -0.7978 -1.1687 -1.2068 5.36
-0.2646 -0.0536 -0.6493 -1.3428 -1.0825 5.37
-0.0618 0.0162 -2.3358 -1.4492 -1.0473 5.38
0.1318 0.1241 -0.423 -1.3503 -1.1158 5.39
0.3566 0.2313 -1.059 -1.3865 -0.9876 5.4
0.4896 0.404 -2.1033 -1.0849 -1.0098 5.41
0.7113 0.5533 -0.1685 -0.905 -0.7986 5.42
0.8889 0.7038 -1.4929 -0.6609 -0.7578 5.43
1.0417 0.9015 -1.4061 -0.349 -0.7103 5.44
1.0389 0.9449 -0.1542 -0.1631 -0.594 5.45
1.0538 1.174 -1.7811 -0.0047 -0.5527 5.46
1.0686 1.3 -0.9811 0.0781 -0.468 5.47
0.9481 1.6226 -0.4185 0.0627 -0.3859 5.48
0.9029 1.6338 -2.1081 -0.0436 -0.3291 5.49
0.8752 1.8667 -0.4408 -0.2141 -0.2351 5.5
0.714 1.9498 -0.7632 -0.5214 -0.1795 5.51
0.4576 2.1231 -1.7965 -0.7228 -0.0946 5.52
0.239 2.2641 -0.077 -1.0483 -0.0473 5.53
0.0281 2.3431 -1.288 -1.5022 0.0041 5.54
-0.2106 2.1846 -1.5484 -1.7109 0.0492 5.55
-0.4046 2.3231 0.0306 -1.8557 0.0834 5.56
-0.6619 2.0408 -1.782 -2.0798 0.0946 5.57
-0.8333 2.0997 -0.9658 -2.0516 0.1229 5.58
-0.8887 1.7969 -0.1138 -1.8927 0.1306 5.59
-1.1313 1.6578 -1.8475 -1.546 0.1225 5.6
-1.1048 1.4782 -0.4077 -1.1771 0.0916 5.61
-1.0733 1.3876 -0.4006 -0.9019 0.0705 5.62
-1.058 1.2947 -1.8749 -0.5043 0.0351 5.63
-1.0671 1.0359 0.0783 -0.1543 -0.0173 5.64
-1.0118 0.8866 -0.9146 0.1909 -0.0691 5.65
-0.8241 0.6284 -1.3521 0.4621 -0.1288 5.66
-0.6584 0.4332 0.3361 0.7052 -0.2002 5.67
-0.5375 0.2119 -1.3885 0.7935 -0.2819 5.68
-0.3377 0.0293 -0.8372 0.8999 -0.4161 5.69
-0.1576 -0.1691 0.277 0.8373 -0.4935 5.7
0.0081 -0.3606 -1.4121 0.6935 -0.5802 5.71
0.1527 -0.5204 -0.1948 0.5913 -0.7569 5.72
0.3082 -0.583 0.0468 0.342 -0.8832 5.73
0.416 -0.7492 -1.4087 0.1707 -0.9627 5.74
0.5059 -0.8455 0.3441 0.0041 -1.0523 5.75
0.4908 -0.79 -0.3127 -0.0893 -1.2191 5.76
0.4668 -0.9185 -1.1976 -0.1051 -1.3871 5.77
0.4408 -0.947 0.7073 -0.0345 -1.5014 5.78
0.3261 -0.9456 -0.7931 0.1348 -1.6829 5.79
0.1553 -0.8859 -0.6423 0.4196 -1.6112 5.8
-0.0196 -0.8944 0.824 0.6918 -1.758 5.81
-0.2051 -0.74 -1.0843 1.188 -1.9891 5.82
-0.4677 -0.6985 0.0293 1.3459 -1.8532 5.83
-0.6185 -0.6372 0.5925 1.9159 -1.9486 5.84
-0.9835 -0.5534 -1.0494 2.0786 -2.0451 5.85
-1.2365 -0.429 0.6541 2.6801 -2.0887 5.86
-1.3347 -0.3185 0.2818 2.8755 -2.0768 5.87
-1.5041 -0.2749 -0.7752 2.8093 -2.2155 5.88
-1.5554 -0.1886 0.9939 2.8531 -2.1195 5.89
-1.8499 -0.1629 -0.1358 2.7325 -2.2316 5.9
-2.0335 -0.1148 -0.3178 2.6697 -2.1444 5.91
-1.8606 -0.1177 1.3578 2.3827 -2.6204 5.92
-1.8986 -0.1198 -0.4286 1.7973 -2.4807 5.93
-2.0138 -0.1562 0.2779 1.6874 -2.2921 5.94
-1.7274 -0.2341 1.0639 1.3554 -2.4621 5.95
-1.5448 -0.2955 -0.6055 1.0294 -2.117 5.96
-1.3808 -0.3991 0.853 1.0065 -2.3886 5.97
-1.4623 -0.4947 0.9516 0.8151 -2.2887 5.98
-1.1256 -0.6816 -0.4067 0.8386 -1.9347 5.99
-1.0303 -0.8451 1.4273 1.0766 -2.0058 6.0
-0.8182 -1.07 0.4835 1.1453 -2.103 6.01
-0.6423 -1.1234 0.0023 1.3474 -1.7536 6.02
-0.4674 -1.2915 1.6857 1.6386 -1.7748 6.03
-0.4067 -1.5742 0.1447 1.7918 -1.5697 6.04
-0.3307 -1.8921 0.5359 2.2322 -1.5846 6.05
-0.344 -1.8131 1.6575 2.2471 -1.3474 6.06
-0.3442 -1.909 -0.0523 2.3972 -1.4698 6.07
-0.4134 -2.4398 1.2474 2.2788 -1.3233 6.08
-0.4826 -2.4033 1.3334 2.2102 -1.0435 6.09
-0.6018 -2.3548 -0.0016 1.6665 -0.9375 6.1
-0.8725 -2.3747 1.8506 1.5288 -0.8868 6.11
-1.1347 -2.8176 1.1212 1.1172 -0.8064 6.12
-1.293 -2.8341 0.3054 0.7494 -0.6525 6.13
-1.5455 -2.548 1.9253 0.3536 -0.6496 6.14
-1.7219 -2.8298 0.6689 -0.0308 -0.6048 6.15
-1.7757 -2.4192 0.8281 -0.3382 -0.4765 6.16
-2.2452 -2.2588 2.2755 -0.5372 -0.4278 6.17
-2.1658 -2.2581 0.4114 -0.7276 -0.324 6.18
-2.5073 -2.4843 1.5273 -0.7717 -0.3205 6.19
-2.4386 -2.2946 2.1265 -0.7033 -0.2629 6.2
-2.8375 -1.8464 0.3991 -0.6472 -0.2349 6.21
-2.4499 -1.7325 2.115 -0.3775 -0.2051 6.22
-2.8881 -1.6145 1.513 -0.1443 -0.2362 6.23
-2.6086 -1.2967 0.5763 0.0822 -0.2061 6.24
-2.7233 -1.1797 2.1777 0.2868 -0.2271 6.25
-2.3785 -0.9138 1.2849 0.4801 -0.2375 6.26
-2.2881 -0.738 1.0479 0.5404 -0.2593 6.27
-1.9115 -0.5614 2.6189 0.65 -0.3477 6.28
-1.8281 -0.462 0.9236 0.597 -0.3849 6.29
-1.6765 -0.2715 1.6721 0.4115 -0.4525 6.3
-1.5131 -0.1516 2.3753 0.1682 -0.4896 6.31
-1.1676 -0.0547 0.648 -0.1237 -0.5412 6.32
-1.1965 0.0186 2.1529 -0.4043 -0.6134 6.33
-1.0197 0.0644 2.1504 -0.7441 -0.6883 6.34
-0.9714 0.1007 0.7765 -1.0272 -0.7415 6.35
-0.8255 0.0946 2.3334 -1.3283 -0.8878 6.36
-0.928 0.08 1.6957 -1.3436 -0.8252 6.37
-0.8721 0.0296 1.0576 -1.3488 -0.8983 6.38
-1.0656 -0.0363 2.9458 -1.3532 -1.1046 6.39
-1.2509 -0.1067 1.1879 -1.2441 -1.1248 6.4
-1.2402 -0.2287 1.5429 -0.876 -1.2901 6.41
-1.5742 -0.3004 2.8724 -0.6026 -1.3103 6.42
-1.8168 -0.42 0.8884 -0.2492 -1.3708 6.43
-1.7883 -0.5863 1.9662 0.1177 -1.3992 6.44
-2.0029 -0.6764 2.517 0.4684 -1.2533 6.45
-2.5922 -0.7156 0.8182 0.7283 -1.353 6.46
-2.3735 -0.8247 2.6713 0.9428 -1.4996 6.47
-2.5742 -0.9061 1.7982 1.0008 -1.5801 6.48
-2.9089 -0.9297 1.0024 1.0082 -1.5133 6.49
-2.8417 -1.0827 2.7322 0.9721 -1.4547 6.5
-3.1598 -1.1999 1.5167 0.8741 -1.3729 6.51
-2.6982 -1.0476 1.5577 0.6422 -1.3447 6.52
-2.6456 -0.9874 2.8691 0.4195 -1.3502 6.53
-2.7851 -1.0611 1.0241 0.1319 -1.4123 6.54
-2.9578 -1.0016 2.0184 -0.1395 -1.2706 6.55
-2.6882 -0.8822 2.46 -0.3148 -1.0493 6.56
-2.4802 -0.826 0.9258 -0.5203 -1.1439 6.57
-2.3469 -0.6551 2.2676 -0.5484 -1.0807 6.58
-1.759 -0.6007 2.2254 -0.5261 -0.8607 6.59
-1.6409 -0.4579 1.0285 -0.3567 -0.787 6.6
-1.6713 -0.2464 2.7121 -0.1538 -0.6083 6.61
-1.4508 -0.1246 1.518 0.0921 -0.5547 6.62
-1.0574 0.0366 1.2994 0.4272 -0.3717 6.63
-1.116 0.1808 2.8095 0.6587 -0.2414 6.64
-1.005 0.3175 1.107 0.9131 -0.1423 6.65
-0.8775 0.479 1.8506 1.1057 0.0111 6.66
-0.9247 0.5721 2.7183 1.3424 0.1552 6.67
-0.9553 0.6739 0.7525 1.2131 0.2875 6.68
-1.0637 0.8134 2.1103 1.1647 0.3903 6.69
-1.0174 0.7998 2.183 1.133 0.5499 6.7
-1.1874 0.7427 0.6958 0.8525 0.746 6.71
-1.4235 0.7997 2.5007 0.5047 0.7844 6.72
-1.5004 0.7568 1.3839 0.0885 0.9642 6.73
-1.8724 0.7457 0.8495 -0.3036 1.1811 6.74
-1.7944 0.5679 2.3987 -0.6232 1.2239 6.75
-2.2521 0.4671 0.8949 -1.0574 1.3629 6.76
-2.3883 0.3829 1.2787 -1.1419 1.4423 6.77
-2.2561 0.1831 2.2609 -1.5235 1.497 6.78
-2.5085 0.0079 0.604 -1.633 1.5323 6.79
-2.5475 -0.1928 1.687 -1.5858 1.6618 6.8
-2.4654 -0.4183 1.9451 -1.5072 1.5533 6.81
-2.719 -0.6022 0.3973 -1.2547 1.7643 6.82
-2.7384 -0.7522 2.1064 -1.0685 1.8728 6.83
-2.2775 -1.0884 1.2901 -0.859 1.6662 6.84
-2.3876 -1.2144 0.5372 -0.5998 1.9401 6.85
-2.2241 -1.363 2.3362 -0.5484 1.7402 6.86
-1.9377 -1.4366 0.8219 -0.4214 1.7396 6.87
-1.6861 -1.6544 0.8196 -0.4382 1.8366 6.88
-1.3644 -1.8474 2.1259 -0.4907 1.6241 6.89
-1.1434 -2.0998 0.3707 -0.7054 1.6708 6.9
-1.0348 -2.1632 1.2193 -0.9157 1.7589 6.91
-0.8093 -2.1088 1.8334 -1.1738 1.6241 6.92
-0.5731 -2.3747 0.097 -1.4795 1.5418 6.93
-0.4036 -2.1722 1.5618 -2.0003 1.523 6.94
-0.3243 -1.9683 1.2867 -2.1863 1.2913 6.95
-0.269 -2.2882 0.1095 -2.7125 1.1815 6.96
-0.2484 -1.8995 2.007 -2.6877 1.1698 6.97
-0.2611 -1.8079 0.6458 -3.0915 1.0406 6.98
-0.3125 -1.8475 0.3819 -2.9209 0.9861 6.99
-0.3847 -1.7473 1.6875 -2.5793 0.954 7.0
-0.5394 -1.7647 0.0894 -2.8405 0.8937 7.01
-0.6923 -1.3502 0.8199 -2.2613 0.7816 7.02
-0.9223 -1.231 1.662 -2.1469 0.7193 7.03
-1.0519 -1.0983 -0.2544 -1.889 0.6761 7.04
-1.1287 -1.115 1.1312 -1.3648 0.7351 7.05
-1.2735 -0.9136 1.0835 -1.0568 0.5845 7.06
-1.3824 -0.8952 -0.2974 -0.9158 0.6104 7.07
-1.7029 -0.7694 1.316 -0.7308 0.5763 7.08
-1.6256 -0.6928 0.4657 -0.6567 0.5715 7.09
-1.6322 -0.6713 -0.1145 -0.5869 0.4819 7.1
-1.8289 -0.6144 1.6085 -0.761 0.4744 7.11
-1.7628 -0.6778 -0.1215 -0.8453 0.4954 7.12
-1.6508 -0.668 0.2346 -1.1314 0.497 7.13
-1.5554 -0.6656 1.3379 -1.3018 0.577 7.14
-1.2988 -0.8038 -0.5636 -1.5304 0.5469 7.15
-1.273 -0.9059 0.6678 -1.5898 0.6094 7.16
-0.9551 -0.8989 0.8909 -1.9093 0.7511 7.17
-0.7858 -0.9504 -0.6467 -1.7134 0.7272 7.18
-0.5724 -1.0794 1.0427 -1.5158 0.7559 7.19
-0.3066 -1.2535 0.2975 -1.428 0.9859 7.2
-0.0728 -1.3022 -0.5614 -1.0625 1.0065 7.21
0.1372 -1.5836 1.1394 -0.8115 1.1478 7.22
0.2935 -1.4875 -0.2586 -0.3949 1.1303 7.23
0.4961 -1.687 -0.2153 0.0542 1.2002 7.24
0.6323 -1.8057 1.0668 0.4743 1.4121 7.25
0.6738 -1.7569 -0.6679 0.7732 1.5631 7.26
0.6873 -1.7324 0.2221 1.0936 1.7482 7.27
0.6873 -2.0855 0.8317 1.2414 1.6935 7.28
0.5798 -2.0126 -0.8661 1.3493 1.9311 7.29
0.5425 -1.8688 0.6954 1.42 2.0988 7.3
0.3591 -1.9713 0.2522 1.2896 1.8433 7.31
0.2423 -1.7581 -0.84 1.0778 2.2475 7.32
0.0594 -1.6735 0.9171 0.9811 1.9874 7.33
-0.1193 -1.4866 -0.3156 0.6679 2.4289 7.34
-0.3347 -1.3057 -0.5474 0.3815 2.2835 7.35
-0.5067 -1.1149 0.8605 0.189 2.5114 7.36
-0.6387 -1.0806 -0.8246 0.0377 2.5468 7.37
-0.7317 -0.719 -0.1256 -0.0438 2.2843 7.38
-0.8317 -0.541 0.6516 -0.0406 2.4579 7.39
-0.889 -0.3304 -1.1473 0.0557 2.4691 7.4
-0.9813 -0.082 0.3128 0.2304 2.6041 7.41
-0.9135 0.1494 0.2446 0.4845 2.6358 7.42
-0.7868 0.3815 -1.1155 0.6938 2.4617 7.43
-0.7557 0.5555 0.7246 0.9788 2.5127 7.44
-0.5399 0.791 -0.2767 1.4565 2.5867 7.45
-0.3402 1.0411 -0.7647 1.6454 2.5636 7.46
-0.1722 1.108 0.8521 1.6737 2.453 7.47
0.0541 1.3681 -0.7743 1.7403 2.2914 7.48
0.3058 1.3871 -0.4145 1.8167 2.4616 7.49
0.4815 1.4014 0.7007 1.7686 2.0846 7.5
0.7797 1.5759 -1.2099 1.5338 2.0662 7.51
0.9479 1.6523 0.1086 1.2255 1.9738 7.52
1.0551 1.566 0.3689 0.8047 1.8377 7.53
1.347 1.5635 -1.1654 0.4356 2.0013 7.54
1.4148 1.581 0.5512 0.0846 1.7227 7.55
1.4622 1.6049 -0.1218 -0.2561 1.8049 7.56
1.4523 1.2976 -1.0353 -0.4875 1.411 7.57
1.4712 1.3413 0.8437 -0.7246 1.5117 7.58
1.1737 1.283 -0.5992 -0.7391 1.384 7.59
1.3004 1.0701 -0.5082 -0.7256 1.1326 7.6
1.0746 0.9341 0.8554 -0.5825 1.0229 7.61
0.9024 0.7478 -1.069 -0.3958 0.9824 7.62
0.638 0.7403 -0.0052 -0.2135 0.7446 7.63
0.4876 0.5777 0.5321 0.0728 0.746 7.64
0.2942 0.4724 -1.0165 0.3175 0.6152 7.65
0.0955 0.3878 0.5072 0.5576 0.4588 7.66
-0.0712 0.3437 0.1341 0.8147 0.3992 7.67
-0.2281 0.3024 -0.9769 0.9193 0.3682 7.68
-0.3266 0.2476 0.909 0.9142 0.2391 7.69
-0.3575 0.2444 -0.3675 0.7615 0.2142 7.7
-0.3956 0.2893 -0.6235 0.6307 0.1437 7.71
-0.4129 0.3439 1.0033 0.4052 0.107 7.72
-0.3161 0.3379 -0.7585 0.1756 0.0757 7.73
-0.2739 0.4483 -0.0446 -0.1302 0.0509 7.74
-0.1188 0.5792 0.8494 -0.3764 0.0462 7.75
0.0439 0.6613 -1.0137 -0.605 0.0435 7.76
0.2087 0.8454 0.4776 -0.8642 0.0537 7.77
0.396 0.83 0.4674 -0.9407 0.0655 7.78
0.7014 0.9503 -0.9025 -0.8969 0.1003 7.79
0.8394 1.1929 0.8812 -0.8076 0.1305 7.8
1.0729 1.4104 -0.0028 -0.5822 0.2023 7.81
1.1808 1.5217 -0.5449 -0.2585 0.2236 7.82
1.4629 1.6419 1.1683 0.0933 0.2812 7.83
1.4573 1.6932 -0.4007 0.4387 0.3698 7.84
1.585 1.6292 -0.0148 0.8793 0.4129 7.85
1.6322 1.7459 1.0785 1.2159 0.4772 7.86
1.6135 1.7721 -0.6156 1.5699 0.5657 7.87
1.4057 1.7051 0.595 1.5583 0.6967 7.88
1.3702 1.8117 0.788 1.9802 0.736 7.89
1.2993 1.8427 -0.6768 1.7572 0.8448 7.9
1.1555 1.6891 1.0479 1.7474 0.8494 7.91
1.0468 1.5341 0.3816 1.5886 1.0186 7.92
0.7093 1.4803 -0.4005 1.494 1.0059 7.93
0.4961 1.4 1.3986 1.2338 1.0687 7.94
0.3367 1.1117 -0.0468 1.0941 1.224 7.95
0.1032 0.8857 0.0551 0.8226 1.1014 7.96
-0.0806 0.832 1.3976 0.6665 1.3775 7.97
-0.2175 0.5063 -0.3932 0.6067 1.3447 7.98
-0.3915 0.3649 0.6737 0.5654 1.4389 7.99
-0.473 0.1611 1.3048 0.7076 1.2953 8.0
-0.5251 -0.0444 -0.4896 0.7715 1.2959 8.01
-0.4727 -0.2496 1.1175 1.1005 1.2733 8.02
-0.4637 -0.3729 0.862 1.331 1.3531 8.03
-0.4146 -0.5979 -0.2699 1.7429 1.3051 8.04
-0.2655 -0.7453 1.4272 1.8835 1.3818 8.05
-0.1107 -0.8264 0.3701 2.484 1.3642 8.06
0.0579 -0.9384 0.1115 2.5534 1.2874 8.07
0.2558 -0.9822 1.684 2.8545 1.0501 8.08
0.4162 -1.0032 -0.0375 2.764 1.0325 8.09
0.6862 -0.9254 0.6489 2.6869 0.9655 8.1
0.8593 -0.9952 1.6702 2.3539 0.8548 8.11
0.9828 -0.9847 -0.2471 2.0864 0.767 8.12
1.0328 -0.8932 1.2191 2.0033 0.7731 8.13
1.1008 -0.8335 1.2373 1.3785 0.6479 8.14
1.2939 -0.5978 -0.1543 1.0007 0.5427 8.15
1.3478 -0.5679 1.5009 0.8105 0.419 8.16
1.3048 -0.3544 0.6335 0.4614 0.2557 8.17
1.2547 -0.2347 0.16 0.2233 0.1535 8.18
1.0503 -0.0454 1.9727 0.0559 0.0493 8.19
1.0143 0.1277 0.2531 -0.0063 -0.0639 8.2
0.7783 0.2573 0.6358 0.0229 -0.1877 8.21
0.6014 0.4153 1.6446 0.1247 -0.2699 8.22
0.3057 0.6298 -0.0328 0.2636 -0.3904 8.23
0.105 0.7412 1.2017 0.4515 -0.4642 8.24
-0.1171 0.8685 1.5169 0.701 -0.5604 8.25
-0.358 0.8792 -0.0839 0.8604 -0.6674 8.26
-0.548 1.0209 1.782 1.0007 -0.6975 8.27
-0.6822 1.1489 0.9301 0.9853 -0.8088 8.28
-0.8791 1.1792 0.1305 0.8735 -0.9133 8.29
-0.9796 1.0488 2.0854 0.7821 -0.8768 8.3
-0.9105 1.1581 0.4654 0.5398 -1.0519 8.31
-0.9755 1.1012 0.6023 0.1594 -1.0637 8.32
-0.8916 1.0228 1.7847 -0.1942 -0.9716 8.33
-0.8732 0.9283 0.0976 -0.6501 -1.123 8.34
-0.82 0.8808 1.0165 -1.1261 -1.0732 8.35
-0.648 0.7427 1.5174 -1.3626 -0.996 8.36
-0.4776 0.69 -0.0622 -1.7393 -0.9535 8.37
-0.2546 0.6285 1.5377 -2.0296 -0.9036 8.38
-0.0925 0.452 1.1894 -2.0672 -0.8307 8.39
0.1058 0.3713 0.0266 -2.2148 -0.7804 8.4
0.3087 0.2822 1.9944 -2.1761 -0.7755 8.41
0.4819 0.2222 0.5785 -1.8817 -0.6481 8.42
0.6031 0.1503 0.353 -1.5697 -0.5413 8.43
0.6176 0.1004 1.903 -1.3209 -0.5412 8.44
0.7827 0.0766 0.1464 -1.1736 -0.3841 8.45
0.6964 0.0693 0.8629 -0.8964 -0.2949 8.46
0.6869 0.0985 1.6654 -0.74 -0.1914 8.47
0.6094 0.1488 -0.1448 -0.5432 -0.0802 8.48
0.5304 0.2316 1.1647 -0.5086 0.0303 8.49
0.3644 0.3205 1.0834 -0.4447 0.1467 8.5
0.2002 0.4714 -0.1517 -0.6282 0.2692 8.51
0.0027 0.6335 1.5025 -0.761 0.3945 8.52
-0.2046 0.6933 0.5861 -0.9954 0.4653 8.53
-0.4724 0.9444 0.0507 -1.2679 0.5263 8.54
-0.6341 1.0959 1.7563 -1.4175 0.6401 8.55
-0.8827 1.3073 0.0911 -1.6391 0.8041 8.56
-0.978 1.4785 0.4153 -2.1616 0.8868 8.57
-1.2592 1.862 1.3969 -2.0776 0.9533 8.58
-1.4242 2.0903 -0.3104 -2.2425 0.9476 8.59
-1.3513 1.997 0.9443 -1.8204 0.9854 8.6
-1.4796 2.2125 1.0217 -1.785 1.1657 8.61
-1.3454 2.2474 -0.4301 -1.5641 1.1966 8.62
-1.3577 2.7505 1.1873 -1.3218 1.1373 8.63
-1.3212 2.5565 0.5346 -0.7728 1.1039 8.64
-1.3249 2.6286 -0.3508 -0.429 1.2425 8.65
-1.0185 2.9101 1.4294 -0.1106 1.1442 8.66
-0.8514 2.8278 -0.0487 0.1988 1.1855 8.67
-0.7402 2.6327 -0.0182 0.4418 1.2888 8.68
-0.4975 2.8863 1.2464 0.5755 1.0975 8.69
-0.2844 2.7813 -0.4806 0.5879 1.1122 8.7
-0.0871 2.9185 0.402 0.5666 1.036 8.71
0.0712 2.4441 0.9204 0.4154 0.9997 8.72
0.2356 2.6911 -0.7994 0.2226 1.0336 8.73
0.3062 2.2632 0.8479 -0.0412 0.922 8.74
0.4302 2.3189 0.3287 -0.3233 0.8134 8.75
0.4353 1.915 -0.8325 -0.5243 0.8517 8.76
0.3799 1.8175 0.9698 -0.7323 0.7377 8.77
0.3517 1.6074 -0.2707 -0.9439 0.6256 8.78
0.2274 1.5253 -0.5976 -0.9342 0.5788 8.79
0.1259 1.1886 1.0056 -0.8823 0.4451 8.8
-0.0473 1.0379 -0.8885 -0.8453 0.3761 8.81
-0.2226 0.9364 -0.192 -0.7175 0.3117 8.82
-0.4581 0.7963 0.6599 -0.4036 0.2294 8.83
-0.6388 0.6654 -1.1775 -0.1601 0.1425 8.84
-0.8375 0.5826 0.2104 0.1322 0.081 8.85
-1.081 0.5119 0.1011 0.3684 0.0231 8.86
-1.2807 0.39 -1.1552 0.6428 -0.0269 8.87
-1.4522 0.3821 0.4489 0.8225 -0.0705 8.88
-1.3908 0.3206 -0.4973 0.8688 -0.1046 8.89
-1.5783 0.3576 -1.1492 0.7785 -0.1489 8.9
-1.5892 0.3728 0.4933 0.5379 -0.1605 8.91
-1.6672 0.3972 -1.0441 0.3376 -0.1886 8.92
-1.4414 0.4399 -0.7924 0.0105 -0.1645 8.93
-1.4418 0.5645 0.3086 -0.3708 -0.1559 8.94
-1.1912 0.6353 -1.5188 -0.762 -0.1316 8.95
-0.9863 0.7754 -0.3606 -0.9858 -0.1038 8.96
-0.8695 0.8358 -0.1807 -1.3863 -0.0714 8.97
-0.6527 0.9666 -1.8212 -1.5587 -0.0168 8.98
-0.3756 0.9683 -0.069 -1.8786 0.046 8.99
-0.171 1.1255 -0.8172 -1.7141 0.1129 9.0
0.0337 1.0382 -1.6196 -1.7457 0.192 9.01
0.2113 1.0623 0.0501 -1.637 0.2768 9.02
0.3594 1.1314 -1.5457 -1.4296 0.3585 9.03
0.4882 1.1418 -1.3737 -1.3267 0.4627 9.04
0.5545 1.0826 -0.0834 -0.9485 0.58 9.05
0.6071 1.155 -1.7676 -0.8027 0.6972 9.06
0.6475 0.9581 -1.0379 -0.4954 0.8839 9.07
0.5594 0.98 -0.4246 -0.3801 0.8822 9.08
0.4808 0.7936 -1.9979 -0.3083 1.1487 9.09
