#y6 y5 y4 y2 time y3 y1
0.5697 -0.644 -0.4977 -2.3517 3.95 1.081 -1.7818
0.4229 -0.8786 0.0423 -1.602 3.96 1.0225 -1.8098
0.3346 -1.0829 0.8928 -1.208 3.97 0.8909 -1.8841
0.246 -1.3369 1.3713 -0.9543 3.98 0.7532 -2.0004
0.1555 -1.563 1.351 -1.3739 3.99 0.634 -1.8926
0.0708 -1.9357 0.7482 -2.0752 4.0 0.5416 -1.8466
-0.0164 -1.8671 -0.0199 -2.9129 4.01 0.4435 -1.5351
-0.1071 -2.1286 -0.4467 -3.1683 4.02 0.352 -1.4271
-0.1735 -2.1514 -0.2887 -2.6573 4.03 0.2411 -1.1779
-0.2178 -2.4695 0.3553 -1.8886 4.04 0.1373 -1.1031
-0.309 -2.3575 1.0795 -1.3406 4.05 0.0602 -0.8117
-0.3443 -2.5058 1.5191 -0.9334 4.06 -0.0111 -0.6556
-0.3795 -2.4194 1.451 -1.1223 4.07 -0.0807 -0.4022
-0.3339 -2.1954 0.679 -1.7465 4.08 -0.1327 -0.1169
-0.37 -2.0152 -0.0776 -2.2637 4.09 -0.1894 0.1558
-0.3622 -1.7092 -0.4039 -2.6385 4.1 -0.2374 0.4506
-0.3244 -1.856 -0.1296 -2.5402 4.11 -0.2662 0.6326
-0.2521 -1.5288 0.6599 -2.1672 4.12 -0.2874 0.9291
-0.1826 -1.3602 1.3788 -1.3285 4.13 -0.2895 1.08
-0.0839 -1.1341 1.6167 -0.914 4.14 -0.2617 1.3219
0.0039 -0.9587 1.3831 -0.8581 4.15 -0.2679 1.4674
0.1027 -0.9961 0.5679 -1.2015 4.16 -0.2118 1.7619
0.2293 -0.7597 -0.1627 -1.9888 4.17 -0.1863 2.0207
0.3516 -0.7894 -0.3684 -2.4344 4.18 -0.1688 1.9985
0.5068 -0.6408 0.0287 -2.4309 4.19 -0.107 2.0403
0.6298 -0.6113 0.7884 -2.3036 4.2 -0.0541 2.195
0.7518 -0.7439 1.428 -1.4717 4.21 0.0116 2.2321
0.8724 -0.7098 1.6995 -0.9445 4.22 0.0786 2.1269
1.0691 -0.8044 1.1365 -0.6446 4.23 0.1587 2.3043
1.1226 -1.0502 0.3453 -0.759 4.24 0.2458 2.0664
1.1542 -1.1856 -0.2914 -1.4687 4.25 0.2817 2.018
1.2743 -1.2418 -0.3635 -2.1509 4.26 0.3815 1.8292
1.4231 -1.3783 0.1247 -2.4206 4.27 0.4301 1.584
1.6013 -1.6008 0.9707 -2.4522 4.28 0.5438 1.3681
1.444 -1.6914 1.359 -1.663 4.29 0.609 1.1732
1.6706 -1.8846 1.5313 -0.8726 4.3 0.6818 0.9166
1.6866 -2.1301 0.8092 -0.3862 4.31 0.8385 0.5611
1.7572 -2.0934 0.055 -0.461 4.32 0.8291 0.3164
1.5752 -2.4356 -0.4592 -0.9319 4.33 0.8791 0.0004
1.4336 -2.4416 -0.4425 -1.5938 4.34 1.0355 -0.3086
1.5034 -2.368 0.1801 -2.1847 4.35 0.9942 -0.6279
1.4058 -2.0741 0.8905 -2.3996 4.36 0.9761 -0.9044
1.2746 -2.1493 1.3287 -1.6894 4.37 1.1994 -1.0304
1.1968 -2.0685 1.0947 -0.8811 4.38 1.2181 -1.3735
1.1406 -2.0853 0.5629 -0.3477 4.39 1.0353 -1.6197
0.9784 -1.6409 -0.2769 -0.0959 4.4 1.2049 -1.8323
0.8581 -1.4727 -0.7322 -0.3871 4.41 1.1926 -1.9912
0.6778 -1.3789 -0.4499 -1.0767 4.42 1.2303 -2.3313
0.5141 -1.1273 0.2023 -1.5554 4.43 1.0319 -2.2882
0.274 -0.7744 0.814 -1.958 4.44 1.045 -2.4836
0.1048 -0.472 1.3248 -1.5592 4.45 0.9313 -2.2642
-0.0753 -0.2544 0.8741 -1.066 4.46 0.8765 -2.4132
-0.2722 -0.0315 0.1278 -0.2503 4.47 0.914 -2.1137
-0.4061 0.1684 -0.6706 0.1743 4.48 0.823 -2.0971
-0.6074 0.372 -0.8884 0.0856 4.49 0.7706 -2.1345
-0.7631 0.5182 -0.6425 -0.4651 4.5 0.6435 -2.0227
-0.8198 0.6548 0.1184 -1.1663 4.51 0.5089 -1.7596
-0.9941 0.6585 0.8438 -1.5985 4.52 0.4145 -1.6892
-1.082 0.7131 1.0233 -1.6467 4.53 0.2818 -1.199
-1.149 0.7017 0.483 -1.0845 4.54 0.1471 -0.9325
-1.3446 0.674 -0.3252 -0.256 4.55 0.0295 -0.8127
-1.5557 0.6048 -0.9669 0.3351 4.56 -0.0949 -0.4412
-1.5734 0.4573 -1.075 0.4422 4.57 -0.2371 -0.1427
-1.5488 0.4018 -0.7796 0.1137 4.58 -0.3518 0.1673
-1.4332 0.2514 0.0317 -0.5993 4.59 -0.5269 0.4633
-1.4976 0.1181 0.6228 -1.1213 4.6 -0.6084 0.7324
-1.3822 -0.0109 0.5945 -1.4198 4.61 -0.8102 0.9911
-1.4673 -0.1299 0.043 -0.9547 4.62 -0.8513 1.243
-1.2972 -0.2465 -0.7328 -0.2781 4.63 -0.9608 1.5289
-1.4464 -0.3511 -1.3825 0.4032 4.64 -0.9933 1.7164
-1.2211 -0.396 -1.2655 0.8507 4.65 -1.1528 1.815
-1.283 -0.3739 -0.9335 0.6422 4.66 -1.189 2.1542
-1.1345 -0.3465 -0.096 0.023 4.67 -1.2427 2.5115
-0.99 -0.3039 0.3551 -0.6454 4.68 -1.3388 2.2814
-1.005 -0.2447 0.24 -1.0348 4.69 -1.4423 2.59
-0.9584 -0.1179 -0.4526 -0.8804 4.7 -1.4796 2.3822
-0.799 0.0386 -1.2429 -0.3067 4.71 -1.7315 2.2853
-0.716 0.2168 -1.6478 0.4626 4.72 -1.6667 2.4039
-0.6711 0.4065 -1.5342 1.0814 4.73 -1.5512 2.2391
-0.6154 0.583 -1.0015 1.0548 4.74 -1.579 2.2857
-0.5589 0.9095 -0.2652 0.6338 4.75 -1.652 2.0714
-0.4936 1.0334 0.0844 -0.1009 4.76 -1.5459 1.544
-0.5332 1.3156 -0.1872 -0.6277 4.77 -1.8002 1.4317
-0.4509 1.5897 -0.9557 -0.6834 4.78 -1.5444 1.091
-0.5234 1.7948 -1.6998 -0.3033 4.79 -1.6786 0.8292
-0.4844 1.794 -1.9834 0.4185 4.8 -1.607 0.6215
-0.5981 2.1018 -1.8559 1.1193 4.81 -1.6238 0.3017
-0.669 1.835 -1.1875 1.2192 4.82 -1.4443 -0.0191
-0.73 2.0715 -0.3985 1.0505 4.83 -1.4499 -0.3321
-0.7873 1.8727 -0.1953 0.3898 4.84 -1.2323 -0.7051
-0.8735 1.8662 -0.6394 -0.2392 4.85 -1.2903 -0.9201
-1.012 1.7568 -1.3604 -0.5654 4.86 -1.2406 -1.2869
-1.1395 1.9248 -2.2726 -0.3237 4.87 -1.1467 -1.3795
-1.2168 1.6791 -2.3067 0.3005 4.88 -1.0116 -1.7553
-1.3057 1.5174 -1.8155 0.9738 4.89 -1.0497 -2.0326
-1.3626 1.1739 -1.1026 1.3993 4.9 -0.8578 -2.1426
-1.6259 1.0507 -0.5984 1.4079 4.91 -0.8053 -2.1342
-1.7427 0.8413 -0.472 0.9952 4.92 -0.8009 -2.2561
-1.74 0.5494 -0.9617 0.2395 4.93 -0.7481 -2.6313
-2.0635 0.3566 -1.8547 -0.2556 4.94 -0.6571 -2.6751
-2.1586 0.2076 -2.4377 -0.311 4.95 -0.5837 -2.2474
-2.4346 0.0536 -2.6933 0.2087 4.96 -0.5079 -2.6486
-2.2991 -0.0766 -2.1652 1.0 4.97 -0.4303 -2.4335
-2.3772 -0.1724 -1.2332 1.5526 4.98 -0.3991 -2.1424
-2.5107 -0.2425 -0.7918 1.7331 4.99 -0.4049 -2.1194
-2.549 -0.2402 -0.7788 1.3796 5.0 -0.4247 -1.6794
-2.3762 -0.2349 -1.3339 0.6731 5.01 -0.418 -1.5411
-2.309 -0.1719 -2.157 0.0332 5.02 -0.4093 -1.3653
-2.7807 -0.1062 -2.8567 -0.2286 5.03 -0.4134 -1.0324
-2.456 0.0041 -2.5726 0.0776 5.04 -0.4441 -0.7534
-2.2627 0.1385 -2.0464 0.7894 5.05 -0.4343 -0.3876
-2.4664 0.2786 -1.2298 1.5936 5.06 -0.5485 -0.1092
-2.2518 0.4477 -0.8907 1.6591 5.07 -0.5894 0.223
-2.3486 0.541 -1.0129 1.5651 5.08 -0.5937 0.5606
-1.972 0.8086 -1.6049 1.0605 5.09 -0.7227 0.9154
-1.7758 0.894 -2.3083 0.4052 5.1 -0.7378 1.0451
-1.6975 0.902 -2.8244 -0.0703 5.11 -0.8857 1.3142
-1.565 1.1118 -2.3895 -0.0152 5.12 -0.9865 1.5243
-1.566 1.0641 -1.9118 0.4988 5.13 -1.1274 2.0287
-1.1858 1.1011 -1.1889 1.2137 5.14 -1.2936 2.2408
-1.0514 1.1064 -0.9281 1.7905 5.15 -1.2938 2.437
-0.9682 1.1289 -1.1866 1.9335 5.16 -1.5441 2.4031
-0.7713 0.8803 -1.9502 1.4488 5.17 -1.655 2.4159
-0.625 0.8466 -2.6745 0.7097 5.18 -1.7136 2.5432
-0.485 0.5881 -2.825 0.1081 5.19 -1.8442 2.3585
-0.3262 0.4986 -2.7751 -0.068 5.2 -1.9761 2.4837
-0.1528 0.2742 -1.7301 0.2614 5.21 -1.9109 2.2604
-0.0328 0.0314 -1.0617 0.9127 5.22 -1.95 2.3459
0.0853 -0.2064 -0.8737 1.5854 5.23 -2.3339 1.8961
0.1906 -0.4047 -1.3861 1.8673 5.24 -2.139 1.8083
0.2767 -0.6591 -1.9848 1.5821 5.25 -2.4557 1.5305
0.3278 -0.7565 -2.5211 0.9775 5.26 -2.3618 1.5141
0.3483 -0.8987 -2.7274 0.3064 5.27 -2.5686 1.0484
0.3737 -1.1665 -2.2581 -0.078 5.28 -2.394 0.8962
0.3793 -1.2714 -1.5666 0.0567 5.29 -2.5718 0.5443
0.3715 -1.3757 -1.0466 0.673 5.3 -2.9872 0.2173
0.3632 -1.2603 -0.9859 1.2756 5.31 -2.9227 -0.1151
0.2996 -1.3694 -1.3543 1.9504 5.32 -2.5752 -0.4022
0.2801 -1.2481 -2.0475 1.7307 5.33 -2.8391 -0.7035
0.1792 -1.0692 -2.5266 1.241 5.34 -3.0131 -1.0421
0.1193 -0.9801 -2.5034 0.5329 5.35 -2.8242 -1.2443
0.0202 -0.7497 -1.9389 -0.025 5.36 -3.062 -1.6964
-0.0791 -0.5885 -1.3594 -0.1261 5.37 -2.7705 -1.6238
-0.1691 -0.4389 -0.8003 0.303 5.38 -2.5671 -1.9001
-0.2959 -0.1893 -0.9538 1.0212 5.39 -2.7284 -2.1785
-0.3899 0.0045 -1.4313 1.7182 5.4 -2.8431 -2.3646
-0.5301 0.225 -2.1616 1.8475 5.41 -2.7493 -2.4656
-0.5469 0.4282 -2.5264 1.4883 5.42 -2.6509 -2.3374
-0.6103 0.6031 -2.6672 0.6946 5.43 -2.5147 -2.3496
-0.7827 0.7263 -1.6246 0.0782 5.44 -2.1902 -2.4469
-0.7597 0.8795 -1.0218 -0.2212 5.45 -2.2132 -2.1739
-0.9141 0.9161 -0.5829 -0.0296 5.46 -2.3007 -2.0118
-0.9664 0.8688 -0.9058 0.5366 5.47 -2.1517 -2.0901
-0.8999 0.9005 -1.4196 1.3675 5.48 -2.2385 -1.7388
-1.0324 0.8837 -2.2799 1.8376 5.49 -1.9159 -1.5226
-0.9835 0.9095 -2.3359 1.6162 5.5 -1.7414 -1.5248
-0.8851 0.8298 -1.9846 0.9248 5.51 -1.8142 -1.0995
-0.9356 0.7152 -1.4337 0.2131 5.52 -1.7804 -0.9518
-0.8257 0.5578 -0.5832 -0.3243 5.53 -1.5435 -0.6015
-0.8541 0.4408 -0.3602 -0.3187 5.54 -1.5697 -0.3252
-0.8019 0.2519 -0.7061 0.1626 5.55 -1.3632 0.0063
-0.6107 0.1181 -1.4863 0.9302 5.56 -1.3364 0.2965
-0.5131 -0.0071 -2.2212 1.45 5.57 -1.1387 0.5987
-0.4597 -0.11 -2.07 1.6699 5.58 -1.2447 0.9593
-0.3647 -0.2119 -1.6825 1.1026 5.59 -1.0392 1.1717
-0.2106 -0.2248 -0.874 0.3554 5.6 -1.0073 1.4023
-0.104 -0.2407 -0.2938 -0.2909 5.61 -0.9094 1.7033
0.0162 -0.2523 -0.178 -0.4858 5.62 -0.9815 1.7626
0.1164 -0.1882 -0.6094 -0.202 5.63 -1.0259 1.8432
0.256 -0.0815 -1.4158 0.4663 5.64 -0.9935 2.2729
0.3389 0.0585 -1.9932 1.1747 5.65 -0.924 2.0629
0.4593 0.2115 -1.9527 1.4724 5.66 -1.0292 2.4811
0.5275 0.3929 -1.259 1.0732 5.67 -1.0284 2.1243
0.5703 0.6246 -0.5054 0.5844 5.68 -0.8979 2.1528
0.6306 0.9208 0.0557 -0.1798 5.69 -1.1243 2.4231
0.6539 1.0809 0.0384 -0.6864 5.7 -1.0084 2.2423
0.6996 1.2746 -0.4854 -0.5908 5.71 -1.1923 1.9055
0.6651 1.6422 -1.2435 -0.0087 5.72 -1.1758 1.7236
0.6789 2.0499 -1.6672 0.7031 5.73 -1.1981 1.6974
0.6009 1.9822 -1.4766 1.1972 5.74 -1.2944 1.3676
0.5951 2.2265 -0.918 1.2428 5.75 -1.3791 1.193
0.4236 2.3856 -0.0845 0.6621 5.76 -1.4048 0.9373
0.3883 2.8064 0.3618 -0.0374 5.77 -1.5894 0.6704
0.2782 2.5182 0.2212 -0.6195 5.78 -1.7582 0.3358
0.13 2.6685 -0.4563 -0.8242 5.79 -1.6483 0.075
-0.0174 2.5721 -1.1232 -0.4349 5.8 -1.7394 -0.2071
-0.1785 2.5327 -1.3685 0.2724 5.81 -1.9572 -0.4572
-0.3606 2.7362 -1.2985 0.8993 5.82 -2.1462 -0.7954
-0.5245 2.3738 -0.4601 1.1764 5.83 -2.1788 -1.0407
-0.6365 2.3173 0.325 0.8648 5.84 -2.4286 -1.2312
-0.8748 2.3081 0.5912 0.1633 5.85 -2.0996 -1.634
-1.1308 1.9815 0.3199 -0.5566 5.86 -2.1734 -1.7559
-1.2451 1.6399 -0.4223 -0.9656 5.87 -2.5643 -1.6737
-1.3738 1.607 -1.1203 -0.7519 5.88 -2.5385 -2.1439
-1.6476 1.3756 -1.2738 -0.1376 5.89 -2.3163 -2.2111
-1.8507 1.3895 -0.7899 0.597 5.9 -2.4285 -2.2468
-1.8752 1.1985 -0.049 0.9343 5.91 -2.7694 -2.1467
-1.8768 1.1 0.6493 0.9764 5.92 -2.4478 -1.9704
-1.9367 0.9861 0.8125 0.3502 5.93 -2.7994 -2.1478
-2.395 1.0974 0.3355 -0.3843 5.94 -2.4144 -2.2076
-2.4964 1.0911 -0.4235 -0.8376 5.95 -2.7179 -1.9937
-2.4877 1.0351 -0.9265 -0.934 5.96 -2.5273 -1.6749
-2.6075 1.1476 -1.092 -0.5342 5.97 -2.3843 -1.4557
-2.4882 1.33 -0.4862 0.1941 5.98 -2.5868 -1.2812
-2.3747 1.4374 0.2959 0.7497 5.99 -2.4693 -1.0859
-2.3516 1.5224 0.8631 0.9577 6.0 -2.4942 -1.0183
-2.4576 1.8218 0.8445 0.5755 6.01 -2.2509 -0.6907
-2.3208 1.9209 0.3293 -0.1397 6.02 -2.0309 -0.3741
-2.2529 2.1432 -0.457 -0.8405 6.03 -2.1444 -0.1279
-2.122 2.2545 -0.9483 -0.9929 6.04 -2.1788 0.1404
-2.1356 2.209 -0.8605 -0.8496 6.05 -2.0459 0.42
-1.9326 2.3595 -0.204 -0.1579 6.06 -1.7059 0.646
-1.9263 2.2757 0.5114 0.547 6.07 -1.677 0.9792
-1.8305 2.35 0.9631 0.8521 6.08 -1.4849 1.1675
-1.8453 2.3685 0.9141 0.7277 6.09 -1.3422 1.4136
-1.8279 2.4525 0.2797 0.1335 6.1 -1.3574 1.5811
-1.5828 2.2662 -0.4508 -0.6074 6.11 -1.1391 1.5727
-1.4558 2.3074 -0.8597 -0.979 6.12 -1.106 1.7784
-1.3347 2.4181 -0.7232 -0.9422 6.13 -1.0014 1.7729
-1.2834 2.0582 0.0063 -0.4247 6.14 -0.7394 1.7748
-1.2423 1.8832 0.7144 0.2626 6.15 -0.724 2.1313
-1.0294 1.5048 1.1613 0.8816 6.16 -0.5733 1.9309
-1.1408 1.3492 0.8769 0.8993 6.17 -0.4301 1.9904
-1.0552 1.1518 0.1064 0.4834 6.18 -0.3548 1.6886
-1.0824 0.8385 -0.5799 -0.2546 6.19 -0.2832 1.7669
-1.0087 0.5865 -0.9943 -0.9287 6.2 -0.2338 1.7335
-0.9388 0.4114 -0.5849 -0.9753 6.21 -0.1365 1.6254
-0.9111 0.1617 0.1758 -0.7483 6.22 -0.09 1.3858
-1.0744 -0.01 0.9377 -0.0024 6.23 -0.0461 1.0658
-0.9979 -0.1589 1.0072 0.6208 6.24 -0.0035 0.9421
-1.0435 -0.2792 0.5814 0.8787 6.25 0.0224 0.6565
-1.2134 -0.324 -0.1281 0.7205 6.26 0.0424 0.4449
-1.2467 -0.3485 -0.8622 0.1085 6.27 0.0502 0.1853
-1.5152 -0.3615 -0.8669 -0.6099 6.28 0.0489 -0.065
-1.5358 -0.3575 -0.4935 -0.9895 6.29 0.0344 -0.2729
-1.4538 -0.2565 0.3012 -0.7715 6.3 0.0111 -0.5875
-1.7117 -0.15 0.8053 -0.2445 6.31 -0.0213 -0.8267
-1.8793 -0.0279 0.8445 0.4635 6.32 -0.0648 -0.9163
-1.7465 0.1155 0.3702 0.9578 6.33 -0.1104 -1.0518
-2.0 0.2372 -0.3977 0.986 6.34 -0.1629 -1.2184
-1.9443 0.4011 -0.9925 0.5035 6.35 -0.22 -1.4958
-2.2224 0.6031 -1.0667 -0.203 6.36 -0.307 -1.7001
-2.1638 0.6609 -0.434 -0.7745 6.37 -0.3542 -1.5639
-2.282 0.7542 0.3141 -0.8726 6.38 -0.4339 -1.797
-2.4182 0.8826 0.8602 -0.3793 6.39 -0.4885 -1.6103
-2.582 0.9578 0.7234 0.3269 6.4 -0.5718 -1.8
-2.2664 0.8776 0.0669 0.9381 6.41 -0.7196 -1.6628
-2.3683 0.9565 -0.6995 1.2684 6.42 -0.7595 -1.6293
-2.2655 0.8118 -1.2607 0.908 6.43 -0.888 -1.6844
-2.1848 0.7212 -1.1935 0.2337 6.44 -0.8434 -1.3279
-2.3454 0.6646 -0.4351 -0.3844 6.45 -0.9813 -1.2044
-2.387 0.4848 0.2948 -0.6984 6.46 -1.1163 -1.1554
-2.0846 0.2694 0.6406 -0.465 6.47 -1.1023 -0.9322
-2.0614 0.0929 0.3906 0.1815 6.48 -1.2754 -0.8306
-1.659 -0.0983 -0.287 0.8915 6.49 -1.1507 -0.651
-1.5292 -0.3207 -1.0697 1.3116 6.5 -1.2036 -0.3933
-1.6205 -0.5249 -1.3852 1.1646 6.51 -1.3313 -0.1912
-1.2749 -0.7018 -1.1706 0.7457 6.52 -1.2012 0.0162
-1.2435 -0.8252 -0.5089 0.0076 6.53 -1.3336 0.2399
-0.9258 -1.0492 0.2353 -0.4804 6.54 -1.3977 0.4148
-0.8734 -1.1379 0.4147 -0.4935 6.55 -1.2966 0.6462
-0.617 -1.0623 0.0762 0.0589 6.56 -1.3602 0.749
-0.4433 -1.1228 -0.7566 0.7321 6.57 -1.2876 1.0492
-0.28 -1.2914 -1.39 1.4949 6.58 -1.2486 1.023
-0.0882 -1.0667 -1.5178 1.546 6.59 -1.2282 1.2073
0.0794 -1.1013 -1.2758 1.2273 6.6 -1.1276 1.4582
0.2152 -0.9311 -0.4627 0.4899 6.61 -0.9719 1.4092
0.3801 -0.7693 0.1127 -0.1265 6.62 -0.8894 1.3528
0.5123 -0.5937 0.2027 -0.3029 6.63 -0.8131 1.3954
0.5651 -0.3181 -0.3094 0.0015 6.64 -0.7803 1.4078
0.7085 -0.1083 -1.166 0.6841 6.65 -0.6836 1.5886
0.8048 0.1099 -1.6852 1.4798 6.66 -0.6048 1.5159
0.88 0.356 -1.9764 1.9002 6.67 -0.4659 1.4506
0.7872 0.513 -1.3897 1.6719 6.68 -0.3023 1.1385
0.9106 0.7019 -0.5291 0.9321 6.69 -0.2143 1.2016
0.8173 0.9475 -0.0079 0.2844 6.7 -0.0864 1.0861
0.8574 1.0093 -0.0463 -0.0878 6.71 0.0342 0.9222
0.8277 1.268 -0.6561 0.014 6.72 0.1621 0.6589
0.7863 1.3621 -1.3484 0.5873 6.73 0.2735 0.5599
0.6113 1.2991 -2.0775 1.4433 6.74 0.3814 0.3407
0.5591 1.3289 -2.0535 1.8102 6.75 0.4551 0.1729
0.4791 1.2407 -1.4473 2.0588 6.76 0.6488 0.0106
0.372 1.2257 -0.575 1.3717 6.77 0.7727 -0.1536
0.2509 1.16 -0.1372 0.8712 6.78 0.8888 -0.3238
0.1225 1.0065 -0.3384 0.2323 6.79 0.8241 -0.5283
0.019 0.8401 -0.9352 0.1165 6.8 0.9198 -0.6114
-0.0888 0.7209 -1.6273 0.5601 6.81 1.1252 -0.8003
-0.2005 0.5285 -2.1872 1.1799 6.82 1.1657 -0.8522
-0.3037 0.4071 -1.7907 1.7924 6.83 1.0962 -0.9879
-0.3775 0.2415 -1.2179 2.3774 6.84 1.1074 -1.0013
-0.4891 0.1336 -0.5429 1.9873 6.85 1.2475 -1.231
-0.6273 0.0423 -0.2676 1.4064 6.86 1.2137 -1.0801
-0.5779 -0.0229 -0.6045 0.5576 6.87 1.2992 -1.1778
-0.6304 -0.0585 -1.2049 0.2589 6.88 1.1692 -1.1502
-0.738 -0.0561 -1.8517 0.4432 6.89 1.1881 -1.1362
-0.8078 -0.0125 -2.3813 1.1652 6.9 1.1273 -1.0967
-0.7538 0.0635 -1.9445 1.999 6.91 1.1575 -1.1445
-0.7479 0.1626 -1.1227 2.3646 6.92 1.2158 -1.0324
-0.7134 0.3057 -0.5662 2.0753 6.93 1.078 -0.8904
-0.6134 0.4469 -0.3497 1.776 6.94 1.1049 -0.808
-0.5826 0.6162 -0.7439 1.0355 6.95 0.9241 -0.6522
-0.4905 0.9678 -1.5552 0.5182 6.96 0.93 -0.6186
-0.4296 1.0081 -2.3529 0.4761 6.97 0.8536 -0.427
-0.4081 1.2909 -2.5014 0.9161 6.98 0.7257 -0.3114
-0.287 1.6543 -1.9756 1.551 6.99 0.5688 -0.1653
-0.1834 1.7152 -1.0692 2.2106 7.0 0.5428 -0.0168
-0.0785 1.7733 -0.4972 2.2577 7.01 0.4355 0.1157
0.0376 1.9344 -0.406 2.1657 7.02 0.3693 0.2435
0.1479 2.1954 -0.9225 1.3793 7.03 0.2434 0.4068
0.2548 1.9427 -1.5991 0.7338 7.04 0.167 0.5161
0.3557 1.9894 -2.1581 0.5579 7.05 0.0681 0.5754
0.4204 2.1922 -2.2734 0.8066 7.06 -0.0232 0.7138
0.4839 2.16 -1.4952 1.4668 7.07 -0.1154 0.8428
0.6139 2.092 -0.781 2.3948 7.08 -0.1908 0.9014
0.6098 1.9421 -0.3574 2.452 7.09 -0.2404 0.8062
0.6298 1.6115 -0.4601 2.3564 7.1 -0.3185 0.9585
0.6949 1.5353 -1.1306 1.8141 7.11 -0.3384 0.9435
0.6198 1.2791 -1.8296 1.0288 7.12 -0.4297 0.9624
0.7031 1.0586 -2.3745 0.671 7.13 -0.4476 0.8526
0.6152 0.7379 -1.9 0.7456 7.14 -0.5123 0.9233
0.5358 0.4525 -1.4353 1.1778 7.15 -0.5294 0.8664
0.4692 0.2752 -0.5676 1.8408 7.16 -0.5248 0.7154
0.4073 0.0825 -0.1943 2.4877 7.17 -0.5515 0.6553
0.2646 -0.0848 -0.4564 2.62 7.18 -0.472 0.5911
0.1736 -0.2327 -1.09 2.2358 7.19 -0.5061 0.5115
0.0415 -0.3256 -1.6949 1.4612 7.2 -0.4159 0.4359
-0.0984 -0.3817 -1.9628 0.8345 7.21 -0.3884 0.2975
-0.2842 -0.4595 -1.6795 0.6234 7.22 -0.3782 0.222
-0.3986 -0.4555 -1.0251 1.0013 7.23 -0.2628 0.109
-0.5537 -0.3971 -0.3172 1.562 7.24 -0.219 0.0043
-0.7397 -0.3294 -0.0213 2.1618 7.25 -0.1496 -0.0942
-1.029 -0.2308 -0.3963 2.764 7.26 -0.0589 -0.1952
-1.0657 -0.1381 -1.1001 2.4904 7.27 0.0246 -0.2805
-1.3472 -0.0009 -1.8031 1.7798 7.28 0.1075 -0.3972
-1.5551 0.1265 -1.7914 0.931 7.29 0.2247 -0.439
-1.4488 0.2359 -1.332 0.6273 7.3 0.3157 -0.4966
-1.5496 0.3859 -0.5814 0.7682 7.31 0.3948 -0.5804
-1.8684 0.5294 0.051 1.2992 7.32 0.4666 -0.5967
-1.894 0.5866 0.2049 1.8369 7.33 0.6513 -0.6546
-2.1829 0.6113 -0.2947 2.33 7.34 0.7675 -0.656
-2.1709 0.6694 -0.9474 2.2296 7.35 0.7482 -0.6628
-2.1891 0.6512 -1.421 1.927 7.36 0.8325 -0.6311
-2.2104 0.5071 -1.5554 1.1521 7.37 0.9983 -0.6396
-2.1493 0.4476 -0.9889 0.6485 7.38 1.046 -0.6255
-2.0316 0.3313 -0.1622 0.4766 7.39 1.2134 -0.5438
-2.105 0.1697 0.4548 0.8342 7.4 1.2585 -0.4489
-1.9655 -0.0349 0.4304 1.5281 7.41 1.2643 -0.4409
-2.2448 -0.2501 -0.1548 2.3319 7.42 1.4079 -0.3495
-1.9641 -0.5389 -0.9142 2.5557 7.43 1.2446 -0.2863
-2.0221 -0.7315 -1.3709 2.078 7.44 1.4633 -0.2265
-1.6971 -1.0903 -1.2709 1.4515 7.45 1.4029 -0.1652
-1.7091 -1.1847 -0.4525 0.6656 7.46 1.4273 -0.1167
-1.5215 -1.5474 0.2924 0.2944 7.47 1.362 -0.0372
-1.3541 -1.7959 0.7742 0.4558 7.48 1.495 0.0281
-1.2246 -1.9798 0.6549 1.0836 7.49 1.4359 0.0804
-1.2536 -1.9314 0.0004 1.6684 7.5 1.2984 0.1595
-1.0048 -2.147 -0.7097 2.32 7.51 1.4141 0.1992
-0.8199 -2.094 -1.0534 1.9928 7.52 1.1993 0.2203
-0.6889 -2.3507 -0.6874 1.5225 7.53 1.0806 0.2577
-0.6724 -2.3171 0.0164 0.6695 7.54 1.0897 0.2928
-0.494 -2.1208 0.8537 0.1426 7.55 0.9575 0.3102
-0.3872 -2.4364 1.1103 0.1044 7.56 0.8536 0.3219
-0.2993 -1.9911 0.8173 0.5342 7.57 0.8272 0.3294
-0.2286 -2.1753 0.1564 1.3514 7.58 0.7158 0.3412
-0.1983 -1.7418 -0.5056 1.6321 7.59 0.6499 0.3337
-0.1404 -1.5837 -0.7648 1.9853 7.6 0.5471 0.3459
-0.1081 -1.5139 -0.3012 1.4908 7.61 0.4419 0.3212
-0.0968 -1.4053 0.5128 0.6734 7.62 0.2824 0.3063
-0.095 -1.1652 1.3163 0.0659 7.63 0.2001 0.2398
-0.1123 -0.9861 1.4837 -0.2293 7.64 0.0668 0.2384
-0.1411 -0.8411 1.0146 0.0497 7.65 -0.0372 0.1692
-0.2018 -0.7041 0.2762 0.6521 7.66 -0.1523 0.1524
-0.2442 -0.6012 -0.2674 1.3066 7.67 -0.2592 0.0954
-0.307 -0.6364 -0.3191 1.5464 7.68 -0.3367 0.0585
-0.3827 -0.5524 0.2023 1.507 7.69 -0.4629 0.0252
-0.4759 -0.5835 1.0891 0.8242 7.7 -0.5394 -0.0086
-0.4864 -0.6384 1.5962 0.0161 7.71 -0.5766 -0.0407
-0.629 -0.7087 1.7806 -0.4815 7.72 -0.6149 -0.0726
-0.7109 -0.82 1.0517 -0.4402 7.73 -0.8091 -0.0972
