#time y1 y2 y3
6.97 -0.5288 -2.2544 2.5319
6.98 -0.1384 -0.6332 1.6768
6.99 0.2068 -1.1132 1.1764
7.0 0.3667 -2.4202 2.8532
7.01 0.4016 -1.129 1.2336
7.02 0.2734 -0.1686 1.7851
7.03 -0.0579 -1.5253 2.4977
7.04 -0.4966 -1.7855 0.9278
7.05 -0.9353 -0.0481 2.4085
7.06 -1.2654 -0.0393 2.095
7.07 -1.3876 -1.3295 1.0624
7.08 -1.7196 -0.6681 2.8489
7.09 -1.4583 0.6722 1.3858
7.1 -1.3882 -0.2809 1.6077
7.11 -0.9664 -0.957 3.118
7.12 -0.5038 0.4322 1.1632
7.13 -0.1522 0.8009 1.9866
7.14 0.1557 -0.6039 2.7201
7.15 0.3509 -0.3533 0.8378
7.16 0.3195 1.0274 2.9174
7.17 0.1689 0.4072 1.768
7.18 -0.1572 -0.7847 1.1975
7.19 -0.5131 0.3209 2.8804
7.2 -0.8852 1.0145 1.2559
7.21 -1.295 -0.4205 1.6025
7.22 -1.6596 -0.8196 2.7753
7.23 -1.5508 0.7059 0.9067
7.24 -1.4932 0.3145 2.4298
7.25 -1.2201 -1.3184 2.2679
7.26 -0.9036 -0.5286 0.9627
7.27 -0.4373 0.476 2.6928
7.28 -0.0624 -0.8704 1.4165
7.29 0.2419 -1.6148 1.3365
7.3 0.4217 -0.2702 2.8011
7.31 0.3808 -0.2388 1.0071
7.32 0.1658 -1.9524 1.7781
7.33 -0.1677 -1.7518 2.3424
7.34 -0.6127 -0.2985 0.6949
7.35 -0.9545 -1.3554 2.3721
7.36 -1.2284 -2.6707 1.6659
7.37 -1.5453 -1.3204 0.7912
7.38 -1.5357 -0.6767 2.8024
7.39 -1.4374 -2.3397 1.0025
7.4 -1.089 -2.1683 1.4381
7.41 -0.7415 -0.8695 2.2416
7.42 -0.2453 -1.4157 0.6352
7.43 0.1279 -2.5648 1.899
7.44 0.4338 -1.5325 1.8429
7.45 0.5756 -0.5891 0.4944
7.46 0.5206 -2.0119 2.3368
7.47 0.2659 -2.4253 1.3081
7.48 -0.0618 -0.7756 0.8489
7.49 -0.4582 -0.6562 2.562
7.5 -0.8075 -2.2184 0.586
7.51 -1.073 -1.4703 1.4029
7.52 -1.4425 0.068 2.0273
7.53 -1.3176 -0.8978 0.2745
7.54 -1.0952 -1.6093 1.7076
7.55 -0.7992 -0.1249 1.2635
7.56 -0.3397 0.4061 0.3168
7.57 0.0608 -0.9167 2.213
7.58 0.4206 -0.7436 0.7345
7.59 0.7679 0.928 0.7703
7.6 0.7488 0.2921 1.934
7.61 0.7358 -0.8245 0.13
7.62 0.513 0.354 1.3067
7.63 0.1593 1.2351 1.5407
7.64 -0.2434 -0.1046 -0.0674
7.65 -0.6143 -0.3922 1.7664
7.66 -0.9499 1.0983 0.7689
7.67 -0.9356 0.9399 0.1188
7.68 -0.9957 -0.5048 1.6479
7.69 -0.7292 0.2674 0.086
7.7 -0.4125 1.2699 0.6406
7.71 0.0255 0.1661 1.5975
7.72 0.4206 -0.6902 -0.3564
7.73 0.8532 0.7373 1.0126
7.74 1.0943 0.8942 0.8408
7.75 1.215 -0.7946 -0.3695
7.76 1.1596 -0.5262 1.4758
7.77 0.8309 0.8505 0.1165
7.78 0.413 -0.1823 -0.0558
7.79 0.0551 -1.4279 1.3818
7.8 -0.2816 -0.2709 -0.484
7.81 -0.5428 0.2375 0.4186
7.82 -0.583 -1.2226 0.8019
7.83 -0.618 -1.5942 -0.759
7.84 -0.3018 -0.1277 0.8948
7.85 0.0512 -0.6225 0.175
7.86 0.5384 -2.1432 -0.5904
7.87 0.9808 -1.2361 1.123
7.88 1.3935 -0.2961 -0.5833
7.89 1.5526 -1.7006 -0.2155
7.9 1.5658 -2.2739 0.7577
7.91 1.5191 -0.7409 -0.9285
7.92 1.1731 -0.7282 0.2904
7.93 0.7655 -2.0861 0.2579
7.94 0.4053 -1.6471 -1.1185
7.95 0.0618 -0.313 0.7058
7.96 -0.151 -1.3466 -0.4829
7.97 -0.2483 -2.1187 -0.9251
7.98 -0.1199 -0.7793 0.6964
7.99 0.1601 -0.1449 -1.0983
8.0 0.5876 -1.4922 -0.3618
8.01 0.9795 -1.3018 0.2792
8.02 1.5472 0.2622 -1.5771
8.03 1.6079 -0.2547 0.1159
8.04 2.1223 -1.3199 -0.3889
8.05 2.1484 -0.1673 -1.3515
8.06 1.9204 0.7693 0.354
8.07 1.5813 -0.3796 -1.2336
8.08 1.1034 -0.736 -1.0261
8.09 0.8259 0.9372 0.1676
8.1 0.4357 0.8671 -1.8444
8.11 0.2386 -0.4382 -0.4555
8.12 0.1942 0.3292 -0.3784
8.13 0.3563 1.717 -1.8519
8.14 0.5655 0.5612 -0.0812
8.15 0.9672 -0.197 -1.1386
8.16 1.5861 1.3092 -1.7024
8.17 1.9861 1.4834 -0.008
8.18 2.0684 0.0322 -1.6401
8.19 2.2507 0.2927 -1.2095
8.2 2.1895 1.614 -0.2948
8.21 1.991 0.9155 -2.0433
8.22 1.7224 -0.3202 -0.5746
8.23 1.502 0.7747 -0.8768
8.24 1.0286 1.5366 -2.1049
8.25 0.7117 -0.1188 -0.312
8.26 0.567 -0.3959 -1.6694
8.27 0.5556 0.9804 -1.644
8.28 0.6861 0.5783 -0.4144
8.29 0.9433 -1.025 -2.2297
8.3 1.4668 -0.2215 -1.1484
8.31 1.8662 0.6816 -0.7706
8.32 2.3274 -0.6779 -2.2785
8.33 2.4825 -1.4091 -0.7707
8.34 2.6969 0.0086 -1.6445
8.35 2.4963 0.0063 -2.351
8.36 2.2192 -1.4515 -0.5778
8.37 2.2309 -1.1651 -2.367
8.38 1.5881 0.0767 -1.8675
8.39 1.4074 -1.0127 -0.8085
8.4 0.9339 -1.9239 -2.7868
8.41 0.8417 -0.7185 -1.2613
8.42 0.7651 -0.1578 -1.3829
8.43 0.983 -1.6072 -2.3468
8.44 1.4472 -1.6321 -0.8223
8.45 1.7114 -0.0772 -2.0681
8.46 2.3861 -0.587 -2.4498
8.47 2.703 -1.9686 -0.7661
8.48 2.8788 -0.7405 -2.6055
8.49 2.8717 0.3555 -1.7445
8.5 2.6159 -0.8671 -1.103
8.51 2.6101 -1.2247 -3.043
8.52 2.0779 0.3938 -1.0613
8.53 1.8056 0.4318 -1.7623
8.54 1.4418 -0.9599 -2.8561
8.55 1.2144 -0.1878 -0.7884
8.56 0.8926 1.3015 -2.3157
8.57 0.9402 0.2652 -2.2585
8.58 1.2543 -0.5359 -0.9459
8.59 1.6225 1.0053 -3.0073
8.6 1.944 1.5189 -1.4432
8.61 2.22 0.0716 -1.5129
8.62 2.7526 0.3631 -3.0105
8.63 2.6712 1.7378 -1.1204
8.64 2.7291 1.132 -2.2434
8.65 3.0714 0.1029 -2.4332
8.66 2.7429 1.36 -0.8318
8.67 2.012 2.1409 -2.4134
8.68 1.744 0.6857 -2.0832
8.69 1.359 0.4259 -1.1624
8.7 1.1169 2.0297 -3.0859
8.71 0.9192 1.5067 -1.2215
8.72 1.0609 0.1062 -1.5438
8.73 1.3215 0.7651 -2.8338
8.74 1.7265 1.8394 -0.8635
8.75 2.1424 0.5451 -2.3545
8.76 2.5885 -0.1918 -2.2146
8.77 2.893 1.068 -0.9939
8.78 2.6473 1.3022 -2.5418
8.79 2.7688 -0.4365 -1.4979
8.8 2.5615 -0.1456 -1.2743
8.81 2.5771 1.2145 -2.863
8.82 2.0503 0.1027 -1.0176
8.83 1.4849 -1.1772 -1.8948
8.84 1.2009 0.0901 -2.7036
8.85 0.9038 0.5827 -0.8484
8.86 0.8317 -0.9329 -2.605
8.87 1.0174 -1.0984 -1.9236
8.88 1.2644 0.3558 -0.941
8.89 1.5974 -0.2066 -2.7191
8.9 1.8882 -1.5859 -1.3132
8.91 2.1852 -0.6525 -1.3671
8.92 2.466 0.3365 -2.5812
8.93 2.9185 -1.0187 -0.6695
8.94 2.4731 -1.5211 -1.892
8.95 2.2793 0.057 -2.2956
8.96 2.1998 0.0794 -0.6797
8.97 1.7892 -1.398 -2.4518
8.98 1.3089 -0.7738 -1.3107
8.99 0.9833 0.6194 -0.9167
9.0 0.7605 -0.2735 -2.5968
9.01 0.6271 -1.0111 -0.7017
9.02 0.7573 0.387 -1.324
9.03 0.968 0.8763 -2.178
9.04 1.3587 -0.4162 -0.4472
9.05 1.744 -0.1765 -1.96
9.06 1.9068 1.5198 -1.511
9.07 2.5407 0.9312 -0.4798
9.08 2.2653 -0.2129 -2.2872
9.09 2.2081 1.011 -0.8839
9.1 2.1786 2.1042 -0.8666
9.11 1.6697 0.6522 -2.2369
9.12 1.4681 0.4388 -0.2953
9.13 0.9555 2.1669 -1.3212
9.14 0.5136 1.8589 -1.875
9.15 0.3396 0.4667 -0.1215
9.16 0.2812 1.3486 -1.7531
9.17 0.4035 2.6268 -1.054
9.18 0.6698 1.253 -0.304
9.19 1.0853 0.5218 -1.8341
9.2 1.4182 2.0074 -0.3472
9.21 1.6247 2.1238 -0.7142
9.22 2.0652 0.6431 -1.6801
9.23 2.2541 0.8743 0.1115
9.24 2.1016 2.0679 -1.2878
9.25 1.665 1.309 -1.0461
9.26 1.3081 0.0853 0.1794
9.27 0.8328 1.12 -1.6721
9.28 0.4792 1.6861 -0.3851
9.29 0.0888 0.2012 -0.1632
9.3 -0.1036 -0.0733 -1.655
9.31 -0.1327 1.2078 0.2388
9.32 0.0131 0.8813 -0.6065
9.33 0.2847 -0.7043 -1.1016
9.34 0.7082 0.1276 0.5253
9.35 1.1256 1.072 -1.2049
9.36 1.3533 -0.3442 -0.479
9.37 1.7175 -0.9824 0.4332
9.38 1.5086 0.4063 -1.2536
9.39 1.5393 0.408 0.2394
9.4 1.3048 -1.1783 0.0005
9.41 0.807 -0.683 -1.0552
9.42 0.3561 0.6985 0.8193
9.43 -0.065 -0.3397 -0.5297
9.44 -0.362 -1.2644 -0.544
9.45 -0.5574 0.0647 0.8357
9.46 -0.586 0.5647 -0.8964
9.47 -0.3612 -0.8029 0.2021
9.48 -0.0704 -0.78 0.6791
9.49 0.33 0.8648 -0.9863
9.5 0.6613 0.3756 0.9497
9.51 1.0512 -0.801 0.1319
9.52 1.1049 0.3837 -0.4879
9.53 1.2079 1.4822 1.2602
9.54 0.9809 0.1189 -0.3113
9.55 0.6896 -0.1457 0.1284
9.56 0.3305 1.4025 1.2395
9.57 -0.1491 1.5399 -0.591
9.58 -0.5518 0.1214 0.7771
9.59 -0.8104 0.887 0.8229
9.6 -0.9774 2.3151 -0.4188
9.61 -0.9223 1.3521 1.3001
9.62 -0.6757 0.5323 0.298
9.63 -0.4247 2.2047 0.0596
9.64 -0.0302 2.576 1.5676
9.65 0.3466 0.9223 -0.145
9.66 0.6443 1.1788 0.8538
9.67 0.8378 2.6987 1.3056
9.68 0.7594 2.0072 -0.2261
9.69 0.5805 0.7845 1.3897
9.7 0.282 2.1168 0.8559
9.71 -0.1557 2.9368 0.057
9.72 -0.5353 1.2657 1.8903
9.73 -0.8798 0.9668 0.3963
9.74 -1.1251 2.417 0.642
9.75 -1.2856 1.8332 1.7382
9.76 -1.3208 0.4108 0.0999
9.77 -1.0694 1.2219 1.381
9.78 -0.6291 2.2493 1.6313
9.79 -0.326 0.8346 0.1623
9.8 0.0798 0.02 2.0721
9.81 0.3897 1.3215 0.9722
9.82 0.5413 1.3157 0.5323
9.83 0.4422 -0.2858 2.0951
9.84 0.2726 0.0542 0.501
9.85 -0.1008 1.2175 1.1415
9.86 -0.5243 0.3189 2.1996
9.87 -0.9303 -0.8122 0.3261
9.88 -1.3993 0.3718 2.0576
9.89 -1.5493 0.8214 1.696
9.9 -1.4551 -0.6091 0.55
9.91 -1.3961 -0.781 2.2214
9.92 -1.1567 0.8315 0.9558
9.93 -0.9142 0.2239 0.9895
9.94 -0.4598 -1.1524 2.4704
9.95 -0.0994 -0.0603 0.598
9.96 0.1655 0.9686 1.9319
9.97 0.2795 -0.3367 1.9261
9.98 0.2232 -0.7558 0.5556
9.99 0.0026 0.8599 2.2577
10.0 -0.355 0.7873 1.4593
10.01 -0.7686 -0.5936 1.0155
10.02 -1.1631 0.1745 2.7411
10.03 -1.4265 1.4234 0.9352
10.04 -1.8896 0.5841 1.4486
10.05 -1.6132 -0.1498 2.6702
10.06 -1.5375 1.3866 0.7485
10.07 -1.2491 1.8434 2.4089
10.08 -0.9418 0.5139 2.1034
10.09 -0.4975 0.8081 0.8077
10.1 -0.1393 2.4906 2.6189
10.11 0.1036 1.8749 1.5144
10.12 0.2078 0.6876 1.3761
10.13 0.1145 2.06 2.8521
10.14 -0.1259 2.7109 0.9877
10.15 -0.5157 1.4448 1.8894
10.16 -0.9486 1.1297 2.5877
10.17 -1.1851 2.6906 0.8993
10.18 -1.5311 2.3363 2.7053
10.19 -1.6272 1.0368 1.8503
10.2 -1.6149 1.629 0.9673
10.21 -1.5161 2.9115 2.8754
10.22 -1.2655 1.6979 1.406
10.23 -0.8122 0.9227 1.5299
10.24 -0.488 2.4802 2.5501
10.25 -0.104 2.5627 0.8258
10.26 0.1355 0.7071 2.0261
10.27 0.2081 1.0431 2.2731
10.28 0.0951 2.4909 0.8696
10.29 -0.1642 1.2184 2.8278
10.3 -0.4866 0.115 1.6593
10.31 -1.0195 1.313 1.3708
10.32 -1.3184 1.6472 2.5656
10.33 -1.6177 0.1479 0.9946
10.34 -1.9002 -0.0644 1.9961
10.35 -1.5858 1.3586 2.3291
10.36 -1.3659 0.727 0.7302
10.37 -1.1721 -0.6286 2.2233
10.38 -0.7692 0.2018 1.9924
10.39 -0.2758 1.0567 1.0019
10.4 0.0585 -0.2189 2.6447
10.41 0.2906 -0.852 1.3055
10.42 0.3193 0.6773 1.4078
10.43 0.1936 0.5919 2.7917
10.44 -0.0942 -0.847 0.823
10.45 -0.4272 -0.3303 1.9144
10.46 -0.9542 1.1165 2.3091
10.47 -1.3228 0.0518 0.6346
10.48 -1.5873 -0.8883 2.4497
10.49 -1.5441 0.6029 1.472
10.5 -1.4872 1.1735 0.8934
10.51 -1.1929 -0.3013 2.6222
10.52 -0.9094 -0.0713 0.9905
10.53 -0.4657 1.453 1.4244
10.54 -0.0537 1.0431 2.3417
10.55 0.2635 -0.1249 0.5639
10.56 0.4613 1.0375 2.0959
10.57 0.466 2.0041 1.7556
10.58 0.3404 0.7282 0.6365
10.59 0.0423 0.5758 2.4313
10.6 -0.3354 2.0008 1.0154
10.61 -0.7216 2.0963 0.9284
10.62 -1.1601 0.7964 2.5307
10.63 -1.3225 1.6305 0.5253
10.64 -1.3038 2.6199 1.6006
10.65 -1.1691 1.5816 1.9316
10.66 -0.9024 1.0653 0.2598
10.67 -0.6032 2.7208 1.8831
10.68 -0.1635 2.6068 1.315
10.69 0.2067 1.1412 0.4485
10.7 0.5677 1.4162 1.9978
10.71 0.6502 2.9834 0.5588
10.72 0.7407 2.1477 0.8575
10.73 0.4785 0.8563 1.7881
10.74 0.1971 2.1792 0.0816
10.75 -0.1787 2.3723 1.3712
10.76 -0.6124 1.0263 1.3761
10.77 -0.9588 0.8201 0.0252
10.78 -1.1664 2.1295 1.7801
10.79 -1.1635 1.606 0.6373
10.8 -1.0509 0.166 0.3105
10.81 -0.7868 0.9926 1.8495
10.82 -0.3002 1.9488 0.0049
10.83 0.106 0.4518 0.8058
10.84 0.5105 -0.2254 1.3612
10.85 0.7239 1.1087 -0.2833
10.86 0.8679 1.1668 1.2423
10.87 0.8488 -0.5154 0.7861
10.88 0.7132 -0.1372 -0.2041
10.89 0.3336 1.2317 1.4833
10.9 -0.0544 0.0901 0.0109
10.91 -0.4547 -1.0034 0.1999
10.92 -0.7597 0.3298 1.2934
10.93 -0.8752 0.8797 -0.5016
10.94 -0.8735 -0.6441 0.7524
10.95 -0.8051 -0.6307 0.8602
10.96 -0.4787 0.8031 -0.6724
10.97 -0.0714 0.3596 1.1271
10.98 0.3798 -0.9233 0.0791
10.99 0.7213 0.2024 -0.4496
11.0 1.0458 1.1085 1.1218
11.01 1.0993 -0.0779 -0.5333
11.02 1.0796 -0.4403 0.065
11.03 0.8191 1.1889 0.8934
11.04 0.4393 1.1518 -0.9283
11.05 0.0224 -0.1346 0.513
11.06 -0.391 0.6961 0.1662
11.07 -0.7092 2.1854 -0.869
11.08 -0.7703 1.017 0.8941
11.09 -0.7292 0.284 -0.5568
11.1 -0.6248 1.8836 -0.6005
11.11 -0.2684 2.4019 0.7304
11.12 0.1179 0.8723 -1.0462
11.13 0.5064 1.1947 -0.0673
11.14 0.9206 2.5566 0.2312
11.15 1.2116 1.9013 -1.4707
11.16 1.2044 0.7533 0.3486
11.17 0.9789 2.2161 -0.5051
11.18 0.8812 2.8339 -1.1195
11.19 0.4506 1.2985 0.4457
11.2 0.0231 1.0537 -1.0924
11.21 -0.3569 2.8499 -0.6478
11.22 -0.6861 2.4797 0.2164
11.23 -0.8097 0.8404 -1.4913
11.24 -0.8073 1.7204 -0.1788
11.25 -0.5794 2.8419 -0.4123
11.26 -0.1768 1.3428 -1.5858
11.27 0.2405 0.474 0.1218
11.28 0.5712 2.0428 -1.0629
11.29 0.9975 1.9592 -1.3693
11.3 1.1635 0.2374 0.0877
11.31 1.1142 0.5186 -1.709
11.32 1.1103 1.5956 -0.7731
11.33 0.7608 0.7261 -0.3569
11.34 0.3416 -0.4587 -2.1281
11.35 -0.0741 0.6863 -0.3401
11.36 -0.4176 1.1882 -1.0827
11.37 -0.694 -0.4637 -1.8809
11.38 -0.7692 -0.5677 -0.1433
11.39 -0.7954 0.8408 -1.6564
11.4 -0.5237 0.2816 -1.3456
11.41 -0.1816 -1.055 -0.3446
11.42 0.2039 -0.1575 -2.0345
11.43 0.5703 0.767 -0.9116
11.44 0.8606 -0.5622 -0.8032
11.45 1.1069 -0.9916 -2.213
11.46 0.9905 0.4715 -0.4912
11.47 0.8018 0.4889 -1.4985
11.48 0.581 -1.0757 -1.7816
11.49 0.1305 -0.3487 -0.4227
11.5 -0.2682 0.956 -2.1407
11.51 -0.6493 0.0351 -1.4588
11.52 -0.924 -0.7114 -0.7899
11.53 -0.9865 0.6601 -2.2388
11.54 -0.8833 1.2655 -0.8429
11.55 -0.6063 -0.1711 -1.4433
11.56 -0.3185 0.0868 -2.5123
11.57 0.0917 1.6198 -0.5651
11.58 0.4213 1.1056 -2.0453
11.59 0.8179 0.009 -1.9453
11.6 0.9527 1.3315 -0.6305
11.61 0.8225 2.2714 -2.2815
11.62 0.5793 0.8959 -1.3064
11.63 0.2432 0.5896 -1.2382
11.64 -0.1525 2.0812 -2.5386
11.65 -0.6138 1.9932 -0.8696
11.66 -1.0056 0.6505 -1.7716
11.67 -1.2058 1.3465 -2.3768
11.68 -1.2879 2.815 -0.723
11.69 -1.1074 1.411 -2.2658
11.7 -0.9217 0.7567 -1.8654
11.71 -0.5181 2.0844 -0.9449
11.72 -0.1185 2.2278 -2.5132
11.73 0.2621 0.671 -1.1307
11.74 0.4952 1.0684 -1.4772
11.75 0.6424 2.2887 -2.7022
11.76 0.4831 1.475 -0.8825
11.77 0.2704 0.2049 -2.1027
11.78 -0.1037 1.3329 -2.4099
11.79 -0.4966 1.9367 -0.9006
11.8 -0.9688 0.2601 -2.5509
11.81 -1.2376 0.0099 -1.6493
11.82 -1.5066 1.4132 -1.1138
11.83 -1.7069 0.9067 -2.5163
11.84 -1.4196 -0.6731 -1.0285
11.85 -1.1731 0.1415 -1.72
11.86 -0.7589 1.0108 -2.5586
11.87 -0.3717 -0.387 -0.7829
11.88 -0.0401 -1.0146 -2.5045
11.89 0.1961 0.4235 -2.0323
11.9 0.2541 0.3146 -0.9245
11.91 0.1409 -1.1507 -2.8651
11.92 -0.1435 -0.7908 -1.3722
11.93 -0.5414 0.4767 -1.4778
11.94 -1.0251 -0.4753 -2.564
11.95 -1.3213 -1.477 -0.9241
11.96 -1.8457 -0.0977 -1.9561
11.97 -1.7726 0.4309 -2.3579
11.98 -1.8124 -0.9996 -0.7859
11.99 -1.8652 -0.9293 -2.4441
12.0 -1.3129 0.6002 -1.6149
12.01 -1.0461 0.0683 -1.0715
12.02 -0.7026 -1.1891 -2.7228
12.03 -0.3616 0.0692 -1.0026
12.04 -0.129 1.0825 -1.4761
12.05 -0.1124 -0.2285 -2.4008
12.06 -0.2564 -0.4993 -0.6388
12.07 -0.5996 1.2626 -2.0706
12.08 -1.0062 0.992 -1.7326
12.09 -1.5072 -0.2397 -0.6955
12.1 -1.8198 0.5168 -2.6735
12.11 -1.9092 1.833 -1.1838
12.12 -2.4409 0.8873 -1.1422
12.13 -2.2987 0.1343 -2.457
12.14 -1.8464 1.7661 -0.6137
12.15 -1.8712 2.0736 -1.7276
12.16 -1.267 0.5357 -2.1986
12.17 -0.8742 0.8584 -0.3847
12.18 -0.6165 2.2044 -2.0841
12.19 -0.4079 1.3809 -1.4762
12.2 -0.4279 0.3139 -0.5353
12.21 -0.6349 1.5014 -2.2432
12.22 -0.9828 2.2847 -0.7814
12.23 -1.4534 0.7008 -0.9424
12.24 -1.8554 0.432 -2.0407
12.25 -2.2675 2.0319 -0.2806
12.26 -2.5356 1.3609 -1.6899
12.27 -2.4393 -0.0756 -1.5715
12.28 -2.3418 0.6776 -0.1655
12.29 -2.4625 1.6412 -2.0992
12.3 -2.0008 0.28 -0.8569
12.31 -1.5983 -0.5361 -0.4598
12.32 -1.1096 0.9354 -2.1683
12.33 -0.915 0.757 -0.1978
12.34 -0.6261 -0.8872 -0.9516
12.35 -0.6841 -0.511 -1.7
12.36 -0.9181 0.771 0.1019
12.37 -1.2895 -0.3493 -1.4457
12.38 -1.7317 -1.3196 -0.9494
12.39 -2.1725 -0.2315 0.0298
12.4 -2.3312 0.2392 -1.688
12.41 -2.7775 -1.4195 -0.2647
12.42 -2.6962 -1.4592 -0.4151
12.43 -2.8546 0.0755 -1.545
12.44 -2.4983 -0.5403 0.2913
12.45 -2.0739 -1.7892 -0.9118
12.46 -1.7246 -0.7539 -1.03
12.47 -1.1818 0.1569 0.4444
12.48 -0.9025 -1.1504 -1.1946
12.49 -0.8107 -1.584 -0.3699
12.5 -0.848 0.0357 0.206
12.51 -1.0635 -0.001 -1.4407
12.52 -1.5502 -1.3641 0.3356
12.53 -1.6891 -0.6877 -0.2819
12.54 -2.1132 0.7689 -1.1609
12.55 -2.5809 -0.265 0.7569
12.56 -2.8241 -1.0562 -0.7534
12.57 -2.7961 0.511 -0.4082
12.58 -2.5226 1.0062 0.7813
12.59 -2.2442 -0.4483 -0.9814
12.6 -1.9943 -0.142 0.3142
12.61 -1.5202 1.5469 0.3985
12.62 -1.2159 0.8029 -0.9458
12.63 -0.9534 -0.3329 0.8331
12.64 -0.8349 0.9222 -0.1592
12.65 -0.9137 1.7445 -0.5273
12.66 -1.0379 0.365 1.1229
12.67 -1.556 0.1706 -0.6108
12.68 -1.8841 1.8794 0.2111
12.69 -2.1778 1.5479 0.9516
12.7 -2.3915 0.0325 -0.7494
12.71 -2.6856 0.7698 0.9204
12.72 -2.7789 1.7484 0.5119
12.73 -2.3977 0.7146 -0.4699
12.74 -2.2857 -0.0996 1.2726
12.75 -1.7805 1.2545 -0.0147
12.76 -1.3355 1.431 0.12
12.77 -1.1452 -0.2657 1.3299
12.78 -0.872 0.0291 -0.3263
12.79 -0.7308 1.3362 0.8358
12.8 -0.805 0.2702 1.1293
12.81 -1.0689 -0.854 -0.313
12.82 -1.3582 0.2455 1.5615
12.83 -1.9651 0.7581 0.584
12.84 -2.3543 -0.8797 0.0641
12.85 -2.3369 -1.071 1.8764
12.86 -2.3668 0.2688 0.1215
12.87 -2.673 -0.3048 0.7277
12.88 -2.3987 -1.7388 1.6006
12.89 -2.1905 -0.8339 -0.0921
12.9 -1.6995 0.0058 1.5245
12.91 -1.1406 -1.4579 1.2518
12.92 -0.8219 -2.1074 0.0877
12.93 -0.5328 -0.5467 2.1089
12.94 -0.442 -0.5541 0.6932
12.95 -0.612 -2.0814 0.6571
12.96 -0.8758 -1.6214 2.0821
12.97 -1.1871 -0.1902 0.2555
12.98 -1.6041 -1.1272 1.395
12.99 -1.8525 -2.1373 1.8679
13.0 -2.3088 -0.6395 0.1944
13.01 -2.4637 -0.1625 1.9864
13.02 -2.1833 -1.7069 1.3136
13.03 -1.9417 -1.367 0.4853
13.04 -1.7267 0.2027 2.4954
13.05 -1.0581 -0.3351 0.6579
13.06 -0.8075 -1.5812 1.1125
13.07 -0.3983 -0.2443 2.412
13.08 -0.1741 0.7626 0.4651
13.09 -0.1096 -0.5413 1.9544
13.1 -0.2512 -0.7895 1.8235
13.11 -0.4969 0.823 0.4704
13.12 -0.9525 0.698 2.1819
13.13 -1.2338 -0.6663 1.2531
13.14 -1.4941 0.1913 0.9386
13.15 -1.7184 1.4059 2.4188
13.16 -1.7806 0.3467 0.7286
13.17 -1.7646 -0.3878 1.5257
13.18 -1.5212 1.0112 2.3983
13.19 -1.0316 1.3341 0.531
13.2 -0.6736 -0.156 2.1201
13.21 -0.2331 0.1438 1.8241
13.22 0.0901 1.5281 0.7857
13.23 0.2873 0.6845 2.8638
13.24 0.3065 -0.4961 1.0817
13.25 0.1693 0.7137 1.4094
13.26 -0.1362 1.3483 2.3581
13.27 -0.4607 -0.3797 0.7429
13.28 -0.9095 -0.5624 2.1092
13.29 -1.1941 0.9065 2.097
13.3 -1.2678 0.2743 0.7498
13.31 -1.3796 -1.2288 2.3203
13.32 -1.3276 -0.4284 1.6523
13.33 -1.0689 0.5236 1.0457
13.34 -0.5771 -1.0216 2.811
13.35 -0.1298 -1.7928 0.9273
13.36 0.2927 -0.2675 1.6825
13.37 0.5945 -0.3488 2.2793
13.38 0.7286 -2.1085 0.7742
13.39 0.8259 -1.45 2.481
13.4 0.5689 -0.3401 1.9772
13.41 0.2708 -1.5267 0.8552
13.42 -0.0817 -2.3235 2.6061
13.43 -0.4779 -1.1413 1.2664
13.44 -0.8486 -0.7115 1.2706
13.45 -0.8772 -2.3147 2.7074
13.46 -1.0044 -2.1438 0.8074
13.47 -0.7785 -0.633 1.8164
13.48 -0.4554 -1.2968 2.2823
13.49 -0.0281 -2.6091 0.7009
13.5 0.4111 -1.38 2.247
13.51 0.7782 -0.3537 1.7563
13.52 1.0204 -1.7934 0.9525
13.53 1.1729 -2.0359 2.876
13.54 1.237 -0.3757 0.9577
13.55 1.0513 -0.4217 1.5938
13.56 0.7035 -1.9046 2.3922
13.57 0.3252 -0.9243 0.7343
13.58 -0.08 0.4016 1.9099
13.59 -0.3648 -0.5806 1.9961
13.6 -0.5565 -1.2954 0.7448
13.61 -0.5303 0.2437 2.5841
13.62 -0.2901 0.6115 1.2602
13.63 0.0547 -0.8027 1.0588
13.64 0.4624 -0.4353 2.5008
13.65 0.8934 1.1234 0.6901
13.66 1.2262 0.3396 1.632
13.67 1.6462 -0.8358 2.0381
13.68 1.781 0.458 0.5103
13.69 1.6923 1.336 2.2906
13.7 1.4349 -0.2297 1.6724
13.71 1.0463 -0.408 0.6536
13.72 0.6172 1.1664 2.2027
13.73 0.2379 0.7479 0.832
13.74 -0.0131 -0.8094 1.2311
13.75 -0.1493 0.0284 2.3185
13.76 -0.0869 1.024 0.4129
13.77 0.1255 -0.31 1.8106
13.78 0.4402 -0.9566 1.5929
13.79 0.8313 0.3271 0.3157
13.8 1.3786 0.2934 1.916
13.81 1.5536 -1.3601 1.0649
13.82 1.7619 -0.9168 0.5654
13.83 2.0862 0.2282 2.1218
13.84 1.7316 -0.905 0.3928
13.85 1.7342 -1.9425 1.1671
13.86 1.2593 -0.8345 1.6992
13.87 0.8119 -0.4206 0.0669
13.88 0.4523 -2.1511 1.5544
13.89 0.2575 -2.0466 1.1888
13.9 0.134 -0.7206 0.1388
13.91 0.2148 -1.2613 1.8959
13.92 0.437 -2.6256 0.4732
