#time y2 y1
9.46 -0.3844 1.509
9.47 -0.1793 1.6634
9.48 0.1768 1.7175
9.49 0.6224 2.0479
9.5 0.9864 1.8896
9.51 1.3768 2.2489
9.52 1.9389 2.2832
9.53 2.0644 2.0631
9.54 2.4474 2.1013
9.55 2.1792 1.7713
9.56 2.0194 1.7691
9.57 1.7693 1.712
9.58 1.5825 1.5445
9.59 0.958 1.3417
9.6 0.4809 1.28
9.61 -0.0477 1.0522
9.62 -0.5113 0.8985
9.63 -0.9184 0.723
9.64 -1.1086 0.612
9.65 -1.3574 0.5061
9.66 -1.3539 0.5212
9.67 -1.1526 0.4585
9.68 -0.7845 0.5381
9.69 -0.4115 0.5853
9.7 -0.0245 0.7409
9.71 0.3783 0.7978
9.72 0.8088 1.1029
9.73 1.0236 1.0854
9.74 1.2527 1.4162
9.75 1.4234 1.706
9.76 1.2516 1.6599
9.77 1.198 1.8389
9.78 1.0764 2.3487
9.79 0.9036 2.4166
9.8 0.807 2.4269
9.81 0.6252 2.7911
9.82 0.6584 2.4879
9.83 0.6212 2.4061
9.84 0.6555 2.8816
9.85 0.8653 2.6895
9.86 0.9479 2.2319
9.87 1.3531 2.1864
9.88 1.3426 2.0813
9.89 1.5679 2.1263
9.9 1.6965 1.9255
9.91 1.4576 1.565
9.92 1.3567 1.3405
9.93 1.0553 1.2987
9.94 0.8213 1.1148
9.95 0.3541 0.8875
9.96 -0.0604 0.8118
9.97 -0.4952 0.7356
9.98 -0.8828 0.7085
9.99 -1.053 0.5924
10.0 -1.2772 0.6421
10.01 -1.2344 0.7763
10.02 -1.0464 0.9516
10.03 -0.612 0.9788
10.04 -0.1986 1.1269
10.05 0.3079 1.3257
10.06 0.8976 1.5925
10.07 1.3038 1.785
10.08 1.7046 1.8328
10.09 2.2302 1.9223
10.1 2.3747 2.3123
10.11 2.5768 2.3554
10.12 2.5369 2.5292
10.13 2.4255 2.2229
10.14 2.1229 2.6756
10.15 1.7297 2.6042
10.16 1.3265 2.5476
10.17 0.7666 2.4498
10.18 0.5549 1.9722
10.19 0.2462 1.7934
10.2 0.0896 1.7597
10.21 0.0384 1.549
10.22 0.0825 1.4162
10.23 0.1849 1.2295
10.24 0.3131 0.9832
10.25 0.5274 0.7878
10.26 0.7185 0.582
10.27 0.8026 0.3745
10.28 0.8727 0.3092
10.29 0.8518 0.2029
10.3 0.6841 0.1828
10.31 0.5955 0.1775
10.32 0.3839 0.1898
10.33 0.1669 0.2932
10.34 0.0025 0.3688
10.35 -0.1013 0.5685
10.36 -0.1189 0.6851
10.37 -0.0263 0.9178
10.38 0.1788 0.927
10.39 0.5031 1.0951
10.4 0.8874 1.2712
10.41 1.4227 1.4399
10.42 1.883 1.7307
10.43 2.2306 1.7588
10.44 2.4942 1.6792
10.45 2.7206 1.6912
10.46 2.9409 1.6996
10.47 2.7075 1.6979
10.48 2.5597 1.6844
10.49 2.3377 1.386
10.5 1.6923 1.2041
10.51 1.1817 1.2367
10.52 0.6081 0.9529
10.53 0.0961 0.6779
10.54 -0.3353 0.4656
10.55 -0.7169 0.277
10.56 -0.9156 0.0656
10.57 -0.8008 -0.1185
10.58 -0.7682 -0.2729
10.59 -0.5085 -0.3752
10.6 -0.2003 -0.5077
10.61 0.1827 -0.5418
10.62 0.6027 -0.5794
10.63 0.9694 -0.5006
10.64 1.4164 -0.5283
10.65 1.4811 -0.4186
10.66 1.5962 -0.2539
10.67 1.8775 -0.0977
10.68 1.5895 0.0627
10.69 1.4452 0.2196
10.7 1.4593 0.4468
10.71 1.1929 0.627
10.72 1.1547 0.7773
10.73 0.9994 0.9746
10.74 1.0316 0.9829
10.75 1.1043 1.132
10.76 1.1819 1.2266
10.77 1.1968 1.0874
10.78 1.6376 1.1316
10.79 1.6322 1.1303
10.8 2.0463 0.942
10.81 1.9781 0.778
10.82 1.9039 0.69
10.83 1.7171 0.4276
10.84 1.4766 0.256
10.85 1.2441 0.0471
10.86 0.9167 -0.1551
10.87 0.4096 -0.3479
10.88 -0.0046 -0.5837
10.89 -0.3657 -0.7417
10.9 -0.6898 -0.9013
10.91 -0.7897 -0.8871
10.92 -0.929 -0.9009
10.93 -0.8647 -0.8999
10.94 -0.5529 -0.9659
10.95 -0.1178 -0.9305
10.96 0.3577 -0.7592
10.97 0.9361 -0.6083
10.98 1.4684 -0.5476
10.99 2.0914 -0.3346
11.0 2.555 -0.1352
11.01 2.494 0.0691
11.02 2.6121 0.2739
11.03 2.9739 0.4316
11.04 2.4608 0.6423
11.05 2.3688 0.834
11.06 2.122 0.832
11.07 1.5797 0.9257
11.08 1.1629 1.0652
11.09 0.7791 1.0311
11.1 0.6077 1.0039
11.11 0.3848 0.8495
11.12 0.2407 0.802
11.13 0.2614 0.648
11.14 0.3356 0.4993
11.15 0.433 0.3306
11.16 0.5887 0.1704
11.17 0.756 -0.0113
11.18 0.9676 -0.1811
11.19 0.9322 -0.362
11.2 1.0785 -0.5613
11.21 0.9336 -0.6191
11.22 0.7726 -0.679
11.23 0.6281 -0.7485
11.24 0.4205 -0.7493
11.25 0.2004 -0.6866
11.26 0.069 -0.7369
11.27 0.0039 -0.638
11.28 0.0454 -0.421
11.29 0.2119 -0.2676
11.3 0.4479 -0.0871
11.31 0.8643 0.1238
11.32 1.2518 0.3073
11.33 1.5335 0.5346
11.34 2.018 0.8075
11.35 2.6011 0.9582
11.36 2.4682 1.0521
11.37 2.8746 1.3957
11.38 2.6316 1.3425
11.39 2.7723 1.5692
11.4 2.403 1.3715
11.41 2.06 1.4568
11.42 1.5244 1.4961
11.43 0.8788 1.3185
11.44 0.3984 1.4084
11.45 -0.0959 1.1747
11.46 -0.5146 0.9859
11.47 -0.7845 0.9219
11.48 -0.9097 0.7022
11.49 -0.8201 0.4532
11.5 -0.6444 0.3418
11.51 -0.3284 0.1793
11.52 0.0583 0.0714
11.53 0.4274 -0.0277
11.54 0.78 -0.0881
11.55 1.078 -0.1127
11.56 1.5285 -0.0901
11.57 1.7784 -0.0336
11.58 1.8145 0.0599
11.59 1.8106 0.1938
11.6 1.431 0.348
11.61 1.5142 0.5823
11.62 1.1251 0.7343
11.63 1.1369 1.0218
11.64 0.9372 1.2761
11.65 0.9499 1.4804
11.66 1.0238 1.5108
11.67 0.9993 1.9017
11.68 1.1176 1.85
11.69 1.2569 1.905
11.7 1.6301 2.4129
11.71 1.7297 2.2906
11.72 1.8725 2.2864
11.73 1.8812 2.1162
11.74 1.6953 2.2352
11.75 1.7251 2.3008
11.76 1.3612 1.9219
11.77 0.8993 1.7499
11.78 0.4922 1.5994
11.79 0.0796 1.3899
11.8 -0.3713 1.3884
11.81 -0.6897 1.1091
11.82 -0.8546 0.8723
11.83 -0.9462 0.8363
11.84 -0.9306 0.7689
11.85 -0.8428 0.6585
11.86 -0.4622 0.5307
11.87 0.0142 0.5367
11.88 0.5052 0.6258
11.89 1.0821 0.7037
11.9 1.7522 0.6854
11.91 2.1341 0.8589
11.92 2.1988 1.1542
11.93 2.7909 1.1936
11.94 2.5173 1.5751
11.95 2.3416 1.6142
11.96 2.5453 1.8513
11.97 1.8263 1.9981
11.98 1.7513 2.237
11.99 1.128 2.5825
12.0 0.8675 2.7615
12.01 0.4486 2.7142
12.02 0.2479 2.8152
12.03 0.0942 2.7533
12.04 0.0499 2.91
12.05 0.1041 2.555
12.06 0.1972 2.4141
12.07 0.3708 2.1782
12.08 0.4812 2.0588
12.09 0.6021 2.1755
12.1 0.7158 2.0373
12.11 0.7924 1.7628
12.12 0.7331 1.5523
12.13 0.6571 1.3319
12.14 0.416 0.9941
12.15 0.2206 0.9257
12.16 0.0134 0.7509
12.17 -0.1457 0.774
12.18 -0.2664 0.6328
12.19 -0.2774 0.7022
12.2 -0.1738 0.7178
12.21 0.0484 0.8381
12.22 0.358 0.7876
12.23 0.794 0.9319
12.24 1.0905 1.1323
12.25 1.6836 1.3461
12.26 2.199 1.4459
12.27 2.5637 1.5442
12.28 2.3566 1.845
12.29 2.4349 2.0851
12.3 2.388 2.2266
12.31 2.057 2.4954
12.32 1.9199 2.4572
12.33 1.4347 2.2179
12.34 0.7757 2.5189
12.35 0.2771 2.5266
12.36 -0.2474 2.3536
12.37 -0.6706 2.1267
12.38 -0.9312 2.0563
12.39 -1.1525 1.9838
12.4 -1.1138 1.7023
12.41 -1.051 1.6397
12.42 -0.7886 1.369
12.43 -0.4901 1.0838
12.44 -0.0746 0.9069
12.45 0.304 0.6492
12.46 0.6368 0.5156
12.47 0.8947 0.3599
12.48 1.0935 0.1986
12.49 1.2755 0.1185
12.5 1.2466 0.0756
12.51 1.2855 0.058
12.52 1.1828 0.0862
12.53 0.883 0.1452
12.54 0.8081 0.2435
12.55 0.6008 0.3968
12.56 0.5669 0.5312
12.57 0.4666 0.6569
12.58 0.5383 0.9351
12.59 0.669 1.0874
12.6 0.9562 1.2509
12.61 1.042 1.3835
12.62 1.3226 1.3669
12.63 1.3803 1.6363
12.64 1.35 1.7141
12.65 1.432 1.44
12.66 1.1697 1.5392
12.67 1.0999 1.3939
12.68 0.7404 1.3154
12.69 0.2884 1.2841
12.7 -0.2007 1.1447
12.71 -0.6007 0.9319
12.72 -1.0563 0.6513
12.73 -1.2113 0.4908
12.74 -1.4284 0.2305
12.75 -1.4703 -0.0046
12.76 -1.4431 -0.2086
12.77 -1.1233 -0.4364
12.78 -0.7317 -0.5639
12.79 -0.1797 -0.7743
12.8 0.3461 -0.8639
12.81 0.9222 -0.9147
12.82 1.3159 -1.0506
12.83 1.665 -0.9017
12.84 2.1196 -0.8798
12.85 2.2403 -0.854
12.86 1.9509 -0.7124
12.87 1.7764 -0.6049
12.88 1.5543 -0.4246
12.89 1.3145 -0.2378
12.9 0.8159 -0.0921
12.91 0.4883 0.0645
12.92 0.1157 0.2405
12.93 -0.1737 0.3733
12.94 -0.3618 0.4545
12.95 -0.4577 0.533
12.96 -0.4118 0.5963
12.97 -0.3878 0.6072
12.98 -0.2238 0.5468
12.99 -0.0683 0.4084
13.0 0.0828 0.3266
13.01 0.1859 0.1842
13.02 0.2338 0.007
13.03 0.2321 -0.2063
13.04 0.1142 -0.4149
13.05 -0.0502 -0.6917
13.06 -0.2418 -0.9238
13.07 -0.4691 -1.0695
13.08 -0.5947 -1.3021
13.09 -0.7307 -1.3063
13.1 -0.7806 -1.7185
13.11 -0.7262 -1.5863
13.12 -0.5821 -1.6065
13.13 -0.3305 -1.7322
13.14 0.0131 -1.7643
13.15 0.4168 -1.8583
13.16 0.8579 -1.7195
13.17 1.2176 -1.5082
13.18 1.7241 -1.5295
13.19 1.7707 -1.2544
13.2 2.1564 -1.072
13.21 2.0336 -0.8226
13.22 1.6867 -0.6654
13.23 1.4429 -0.5721
13.24 0.9671 -0.4033
13.25 0.4596 -0.2515
13.26 -0.0912 -0.1503
13.27 -0.6664 -0.0782
13.28 -1.0326 -0.0405
13.29 -1.55 -0.0452
13.3 -1.5608 -0.0783
13.31 -1.6575 -0.1651
13.32 -1.7578 -0.2638
13.33 -1.4331 -0.4475
13.34 -1.2161 -0.6219
13.35 -0.8526 -0.8526
13.36 -0.4201 -0.9011
13.37 -0.0814 -1.1815
13.38 0.2255 -1.502
13.39 0.49 -1.417
13.4 0.6974 -1.8748
13.41 0.6857 -2.0409
13.42 0.6791 -2.0008
13.43 0.4712 -2.1195
13.44 0.3707 -2.0224
13.45 0.1995 -1.9132
13.46 0.0333 -1.9628
13.47 -0.0809 -2.0687
13.48 -0.1027 -1.7078
13.49 -0.082 -1.6562
13.5 0.0296 -1.3703
13.51 0.1896 -1.3363
13.52 0.3894 -1.0292
13.53 0.5779 -0.8811
13.54 0.7621 -0.609
13.55 0.8973 -0.5306
13.56 0.8916 -0.3424
13.57 0.7589 -0.1688
13.58 0.5481 -0.0644
13.59 0.2487 0.0089
13.6 -0.1648 0.0493
13.61 -0.636 0.0444
13.62 -1.0406 0.0017
13.63 -1.6291 -0.0704
13.64 -1.854 -0.1715
13.65 -2.0748 -0.3442
13.66 -1.955 -0.4579
13.67 -2.122 -0.6682
13.68 -2.0108 -0.8167
13.69 -1.4823 -1.0519
13.7 -1.0376 -1.1723
13.71 -0.5148 -1.3184
13.72 0.0334 -1.612
13.73 0.5467 -1.5134
13.74 1.0483 -1.7707
13.75 1.392 -1.5539
13.76 1.4352 -1.684
13.77 1.3738 -1.5395
13.78 1.4603 -1.5605
13.79 1.2123 -1.3944
13.8 0.8386 -1.2309
13.81 0.4161 -1.0254
13.82 -0.0029 -0.9699
13.83 -0.4061 -0.6493
13.84 -0.7171 -0.4274
13.85 -0.8879 -0.2509
13.86 -1.0909 -0.0477
13.87 -1.0201 0.1307
13.88 -1.1002 0.3171
13.89 -0.9438 0.4612
13.9 -0.787 0.4965
13.91 -0.6273 0.6087
13.92 -0.4422 0.6769
13.93 -0.3878 0.5762
13.94 -0.3936 0.5044
