#y2 time y1
0.8481 9.5 -1.0508
0.9349 9.51 -1.4549
0.7377 9.52 -1.4912
0.6423 9.53 -1.601
0.5519 9.54 -1.569
0.3474 9.55 -1.4709
0.1825 9.56 -1.2022
0.028 9.57 -1.1505
-0.1227 9.58 -0.935
-0.2777 9.59 -0.6188
-0.3532 9.6 -0.343
-0.417 9.61 -0.1569
-0.4323 9.62 0.0039
-0.4186 9.63 0.0812
-0.4053 9.64 0.0838
-0.3094 9.65 0.0002
-0.1389 9.66 -0.1453
0.0697 9.67 -0.3945
0.2728 9.68 -0.6546
0.5793 9.69 -1.0025
0.876 9.7 -1.1888
1.143 9.71 -1.6047
1.4105 9.72 -1.9187
1.7545 9.73 -2.216
1.9585 9.74 -2.1579
2.1713 9.75 -2.4342
2.6133 9.76 -2.1796
2.4384 9.77 -2.0867
2.4909 9.78 -1.8223
2.6362 9.79 -1.7725
2.7659 9.8 -1.2655
2.7205 9.81 -1.1299
2.636 9.82 -0.8237
2.2654 9.83 -0.6107
2.4941 9.84 -0.5441
2.1458 9.85 -0.4312
1.9507 9.86 -0.4426
1.6558 9.87 -0.5447
1.399 9.88 -0.6387
1.4147 9.89 -0.9824
1.2369 9.9 -1.0847
1.0894 9.91 -1.5893
0.9596 9.92 -1.9001
0.8598 9.93 -1.9253
0.9345 9.94 -2.2774
0.9021 9.95 -2.3121
1.0877 9.96 -2.6121
1.0847 9.97 -2.7931
1.3711 9.98 -2.3041
1.441 9.99 -2.5146
1.414 10.0 -2.1464
1.7544 10.01 -1.9703
1.866 10.02 -1.6716
1.9724 10.03 -1.2369
2.22 10.04 -0.9487
2.1317 10.05 -0.7558
2.145 10.06 -0.5537
2.2803 10.07 -0.5392
2.292 10.08 -0.4755
1.7845 10.09 -0.6138
1.9657 10.1 -0.7183
1.5603 10.11 -0.9099
1.5059 10.12 -1.1789
1.2179 10.13 -1.5162
0.8465 10.14 -1.6032
0.5603 10.15 -2.1093
0.3008 10.16 -2.3322
0.0445 10.17 -2.4624
-0.1954 10.18 -2.4926
-0.4033 10.19 -2.031
-0.6139 10.2 -2.1571
-0.8342 10.21 -1.7582
-0.8219 10.22 -1.5188
-0.8635 10.23 -1.4131
-0.9558 10.24 -1.0142
-0.8406 10.25 -0.7625
-0.7003 10.26 -0.4723
-0.5478 10.27 -0.2157
-0.4073 10.28 -0.0485
-0.255 10.29 0.0507
-0.0316 10.3 0.059
0.2037 10.31 -0.0043
0.3579 10.32 -0.1412
0.593 10.33 -0.3217
0.8257 10.34 -0.6076
0.8841 10.35 -0.7383
1.0212 10.36 -1.1312
1.113 10.37 -1.2123
1.096 10.38 -1.3127
1.1896 10.39 -1.3833
1.0536 10.4 -1.5675
1.0131 10.41 -1.4215
0.8798 10.42 -1.2817
0.8086 10.43 -1.0555
0.6117 10.44 -0.7904
0.4501 10.45 -0.4247
0.3345 10.46 -0.0724
0.2126 10.47 0.2313
0.1232 10.48 0.5513
0.059 10.49 0.7794
0.0239 10.5 1.0237
0.0277 10.51 1.1318
0.0714 10.52 0.949
0.1639 10.53 1.0195
0.3166 10.54 0.877
0.5147 10.55 0.662
0.7395 10.56 0.4114
0.8959 10.57 0.1525
1.2345 10.58 -0.0736
1.5979 10.59 -0.2834
1.753 10.6 -0.4277
1.9437 10.61 -0.4746
2.4089 10.62 -0.4316
2.1907 10.63 -0.3745
2.5926 10.64 -0.1824
2.5412 10.65 0.0478
3.0094 10.66 0.3701
2.768 10.67 0.6366
2.974 10.68 0.9995
2.6223 10.69 1.3916
2.8356 10.7 1.4745
2.5717 10.71 1.7374
2.4093 10.72 1.9006
2.0103 10.73 2.1804
1.8594 10.74 2.0756
1.5762 10.75 2.0314
1.3086 10.76 1.608
0.9512 10.77 1.3639
0.8534 10.78 1.2595
0.6233 10.79 1.0133
0.5733 10.8 0.7036
0.4112 10.81 0.5334
0.3294 10.82 0.3943
0.3125 10.83 0.3228
0.3565 10.84 0.3552
0.4332 10.85 0.4375
0.504 10.86 0.6376
0.6425 10.87 0.8479
0.6921 10.88 1.1243
0.7991 10.89 1.5083
0.9878 10.9 1.6669
1.1521 10.91 1.9004
1.2664 10.92 2.006
1.1551 10.93 2.5182
1.3537 10.94 2.4387
1.213 10.95 2.3484
1.3216 10.96 2.5697
1.0835 10.97 2.2273
1.004 10.98 2.0731
0.7945 10.99 1.776
0.6438 11.0 1.6025
0.4175 11.01 1.1817
0.1532 11.02 0.9705
-0.0853 11.03 0.7542
-0.3649 11.04 0.5556
-0.6016 11.05 0.5125
-0.8666 11.06 0.5562
-1.123 11.07 0.6156
-1.1328 11.08 0.7007
-1.281 11.09 1.0461
-1.373 11.1 1.1956
-1.5372 11.11 1.4755
-1.2612 11.12 1.6616
-1.2993 11.13 2.0137
-1.1249 11.14 2.1728
-1.0806 11.15 2.368
-0.8309 11.16 2.5167
-0.5233 11.17 2.1739
-0.288 11.18 2.1844
-0.0585 11.19 2.0749
0.1746 11.2 1.6671
0.3897 11.21 1.4145
0.6512 11.22 1.1881
0.7861 11.23 0.9993
1.0666 11.24 0.6349
0.987 11.25 0.4057
1.1536 11.26 0.2279
1.1662 11.27 0.15
1.1753 11.28 0.1547
1.1876 11.29 0.2202
1.0107 11.3 0.3439
0.8494 11.31 0.577
0.8621 11.32 0.8064
0.6016 11.33 1.1604
0.5229 11.34 1.2753
0.3696 11.35 1.5072
0.2544 11.36 1.8465
0.1609 11.37 2.0007
0.0922 11.38 1.799
0.0643 11.39 1.6392
0.0763 11.4 1.7308
0.1429 11.41 1.4585
0.2548 11.42 1.1005
0.3466 11.43 0.8536
0.5573 11.44 0.5352
0.7512 11.45 0.2452
0.8976 11.46 -0.0399
1.1725 11.47 -0.2434
1.29 11.48 -0.3856
1.6266 11.49 -0.5271
1.6311 11.5 -0.4241
2.111 11.51 -0.3479
2.1875 11.52 -0.2307
2.2595 11.53 0.0046
2.3439 11.54 0.2517
2.0808 11.55 0.5213
2.177 11.56 0.8103
2.1313 11.57 1.0145
1.8357 11.58 1.1625
1.5659 11.59 1.3454
1.5197 11.6 1.2118
1.1511 11.61 1.0876
0.8512 11.62 0.947
0.641 11.63 0.7991
0.357 11.64 0.5692
0.1189 11.65 0.2349
-0.139 11.66 -0.0556
-0.3466 11.67 -0.3218
-0.5843 11.68 -0.584
-0.7309 11.69 -0.7406
-0.7427 11.7 -0.9494
-0.7996 11.71 -0.8882
-0.7508 11.72 -0.817
-0.7809 11.73 -0.7639
-0.7178 11.74 -0.5528
-0.6454 11.75 -0.3019
-0.4995 11.76 -0.0554
-0.3791 11.77 0.2345
-0.2256 11.78 0.4614
-0.0956 11.79 0.7376
0.0152 11.8 0.7989
0.1055 11.81 0.9374
0.1775 11.82 0.9059
0.1955 11.83 0.859
0.2077 11.84 0.8612
0.1555 11.85 0.6185
0.0685 11.86 0.3001
-0.067 11.87 0.0585
-0.2357 11.88 -0.2418
-0.407 11.89 -0.4917
-0.6127 11.9 -0.7383
-0.7991 11.91 -0.8473
-0.9405 11.92 -0.8789
-1.2342 11.93 -0.8696
-1.3986 11.94 -0.8342
-1.6751 11.95 -0.7112
-1.669 11.96 -0.4489
-1.7604 11.97 -0.1583
-1.7151 11.98 0.1644
-1.7139 11.99 0.502
-1.8955 12.0 0.6732
-1.5667 12.01 0.9411
-1.4586 12.02 1.0735
-1.4704 12.03 1.1683
-1.0541 12.04 1.1594
-0.887 12.05 1.1044
-0.5546 12.06 1.0313
-0.3276 12.07 0.8834
-0.0497 12.08 0.6141
0.2231 12.09 0.41
0.4488 12.1 0.13
0.6752 12.11 -0.1076
0.8375 12.12 -0.2633
1.0445 12.13 -0.4011
1.0239 12.14 -0.4581
1.0562 12.15 -0.3966
0.9949 12.16 -0.2751
1.0226 12.17 -0.0898
0.8973 12.18 0.1826
0.8792 12.19 0.4981
0.6395 12.2 0.8213
0.554 12.21 1.1622
0.3263 12.22 1.3874
0.1751 12.23 1.6543
0.0372 12.24 1.8607
-0.095 12.25 1.7979
-0.2017 12.26 1.9608
-0.261 12.27 1.7032
-0.3311 12.28 1.7708
-0.2882 12.29 1.418
-0.2794 12.3 1.2622
-0.1807 12.31 0.9811
-0.0544 12.32 0.7391
0.0838 12.33 0.4393
0.2716 12.34 0.3
0.3841 12.35 0.1946
0.5962 12.36 0.1783
0.7399 12.37 0.2267
0.8883 12.38 0.4054
1.116 12.39 0.6167
1.1182 12.4 0.8774
1.24 12.41 1.0824
1.2884 12.42 1.4075
1.1085 12.43 1.7714
1.1472 12.44 2.1651
1.054 12.45 2.2505
0.8975 12.46 2.1654
0.6104 12.47 2.2968
0.3412 12.48 2.5718
0.1091 12.49 2.2779
-0.1933 12.5 2.2476
-0.4913 12.51 2.0699
-0.8046 12.52 1.5132
-1.1107 12.53 1.2457
-1.2315 12.54 1.0896
-1.5712 12.55 0.8904
-1.8661 12.56 0.6814
-1.7964 12.57 0.5403
-1.9893 12.58 0.599
-2.0877 12.59 0.6576
-1.8798 12.6 0.6881
-1.8245 12.61 0.9337
-2.0546 12.62 1.0817
-1.6307 12.63 1.5302
-1.5534 12.64 1.8123
-1.3919 12.65 2.1864
-1.2376 12.66 2.1185
-1.0816 12.67 2.5183
-1.0796 12.68 2.3329
-0.842 12.69 2.5121
-0.6878 12.7 2.2067
-0.6941 12.71 2.4504
-0.6036 12.72 2.0089
-0.5732 12.73 1.7963
-0.643 12.74 1.6011
-0.7015 12.75 1.2092
-0.8217 12.76 0.8515
-0.9366 12.77 0.6501
-1.0861 12.78 0.4817
-1.3295 12.79 0.3843
-1.4585 12.8 0.3213
-1.6158 12.81 0.3432
-1.7428 12.82 0.4532
-1.717 12.83 0.6867
-2.0536 12.84 0.8924
-2.0551 12.85 1.1904
-2.0699 12.86 1.4464
-1.9081 12.87 1.6712
-1.96 12.88 1.7085
-1.9471 12.89 1.9731
-1.6714 12.9 1.972
-1.4221 12.91 1.8244
-1.2333 12.92 1.7583
-1.0263 12.93 1.6989
-0.6805 12.94 1.3488
-0.4035 12.95 1.1287
-0.1455 12.96 0.8494
0.1071 12.97 0.5038
0.3292 12.98 0.1548
0.606 12.99 -0.1155
0.7885 13.0 -0.3094
0.9399 13.01 -0.3883
1.0262 13.02 -0.4775
0.9343 13.03 -0.4154
0.9835 13.04 -0.3289
0.9833 13.05 -0.1467
0.7293 13.06 0.0652
0.6254 13.07 0.3282
0.4739 13.08 0.5505
0.286 13.09 0.8271
0.0807 13.1 0.9938
-0.1227 13.11 0.9305
-0.3511 13.12 1.0878
-0.5149 13.13 1.0703
-0.6657 13.14 0.7759
-0.7353 13.15 0.5853
-0.9311 13.16 0.3599
-0.8983 13.17 0.0402
-0.9286 13.18 -0.3146
-0.8676 13.19 -0.6524
-0.8193 13.2 -0.94
-0.7421 13.21 -1.1406
-0.6092 13.22 -1.4325
-0.4578 13.23 -1.5731
-0.3023 13.24 -1.3521
-0.1652 13.25 -1.4201
-0.0359 13.26 -1.2902
0.0822 13.27 -1.1466
0.1727 13.28 -0.8439
0.226 13.29 -0.6245
0.2179 13.3 -0.4106
0.1908 13.31 -0.1997
0.1168 13.32 -0.0439
-0.0058 13.33 0.0494
-0.1554 13.34 0.0687
-0.4133 13.35 0.0036
-0.5684 13.36 -0.1554
-0.8587 13.37 -0.3767
-1.1707 13.38 -0.6737
-1.484 13.39 -1.0183
-1.7698 13.4 -1.2611
-2.1212 13.41 -1.5075
-2.0168 13.42 -1.9303
-2.2925 13.43 -2.2283
-2.6749 13.44 -2.3525
-2.6609 13.45 -2.2073
-3.0427 13.46 -2.3721
-2.6348 13.47 -2.3676
-2.8272 13.48 -2.0873
-2.9451 13.49 -1.8279
-2.4329 13.5 -1.3893
-2.6021 13.51 -1.2988
-2.2186 13.52 -0.9545
-2.0457 13.53 -0.7118
-1.9034 13.54 -0.5528
-1.584 13.55 -0.5276
-1.5728 13.56 -0.4341
-1.2211 13.57 -0.4828
-0.9881 13.58 -0.6886
-0.8773 13.59 -0.9161
-0.8061 13.6 -1.108
-0.7068 13.61 -1.333
-0.7441 13.62 -1.8385
-0.7644 13.63 -1.9541
-0.7509 13.64 -2.0793
-0.81 13.65 -2.6091
-0.9578 13.66 -2.5326
-1.1102 13.67 -2.754
-1.1577 13.68 -2.5072
-1.3276 13.69 -2.318
-1.4521 13.7 -2.2404
-1.7269 13.71 -1.7557
-1.8352 13.72 -1.5689
-1.6625 13.73 -1.3452
-1.7033 13.74 -1.0271
-1.9223 13.75 -0.8104
-1.757 13.76 -0.6002
-1.7231 13.77 -0.4291
-1.5009 13.78 -0.4149
-1.2554 13.79 -0.4115
-1.0261 13.8 -0.6204
-0.8029 13.81 -0.8412
-0.5536 13.82 -1.0899
-0.2609 13.83 -1.1434
-0.0237 13.84 -1.3909
0.2153 13.85 -1.7409
0.4875 13.86 -1.8048
0.6729 13.87 -2.1016
0.8221 13.88 -2.3833
0.9333 13.89 -2.3556
0.8943 13.9 -1.9965
1.0433 13.91 -1.8366
0.9771 13.92 -1.5833
0.9338 13.93 -1.445
0.7894 13.94 -0.9559
0.535 13.95 -0.8069
0.3227 13.96 -0.449
0.1232 13.97 -0.1971
-0.1206 13.98 -0.0092
-0.3832 13.99 0.1038
-0.5495 14.0 0.1354
-0.8428 14.01 0.0719
-1.0078 14.02 -0.0432
-1.1333 14.03 -0.2595
-1.2886 14.04 -0.5126
-1.3626 14.05 -0.6719
-1.4175 14.06 -0.9094
-1.5595 14.07 -1.1424
-1.3573 14.08 -1.4545
-1.2825 14.09 -1.3782
-1.2767 14.1 -1.6598
-1.0503 14.11 -1.6314
-1.0339 14.12 -1.3953
-0.899 14.13 -1.215
-0.6954 14.14 -0.9058
-0.6176 14.15 -0.6847
-0.5768 14.16 -0.363
-0.4999 14.17 -0.0379
-0.4554 14.18 0.2357
-0.4262 14.19 0.4722
-0.4687 14.2 0.5746
-0.5727 14.21 0.7606
-0.6488 14.22 0.7539
-0.9214 14.23 0.6387
-1.0382 14.24 0.4575
-1.2761 14.25 0.3066
-1.5886 14.26 0.0345
-1.678 14.27 -0.2509
-2.1665 14.28 -0.5331
-2.4484 14.29 -0.7835
-2.6583 14.3 -0.9338
-2.7534 14.31 -0.9516
-3.0244 14.32 -0.9694
-3.0833 14.33 -0.968
-2.7293 14.34 -0.8756
-2.763 14.35 -0.7274
-2.8211 14.36 -0.485
-2.6883 14.37 -0.188
-2.3769 14.38 0.0953
-2.4036 14.39 0.3658
-1.9921 14.4 0.6519
-1.8124 14.41 0.8838
-1.5887 14.42 0.9584
-1.5105 14.43 1.0291
-1.2528 14.44 0.9875
-0.9263 14.45 0.8994
-0.7019 14.46 0.6814
-0.5149 14.47 0.376
-0.3207 14.48 0.1265
-0.231 14.49 -0.165
-0.1538 14.5 -0.4788
-0.1346 14.51 -0.6555
-0.1585 14.52 -0.8599
-0.2209 14.53 -1.0647
-0.3147 14.54 -1.0419
-0.4055 14.55 -1.0264
-0.5651 14.56 -0.981
-0.7208 14.57 -0.6752
-0.8599 14.58 -0.477
-0.8919 14.59 -0.2312
-1.0736 14.6 0.0253
-1.0387 14.61 0.2899
-1.1647 14.62 0.5403
-1.2168 14.63 0.7139
-1.0128 14.64 0.7476
-1.0661 14.65 0.7464
-0.9638 14.66 0.6517
-0.7646 14.67 0.5024
-0.5749 14.68 0.3157
-0.3884 14.69 0.0218
-0.1406 14.7 -0.2987
0.1072 14.71 -0.5786
0.323 14.72 -0.9059
0.5126 14.73 -1.2276
0.6993 14.74 -1.2366
0.9578 14.75 -1.5459
1.0405 14.76 -1.4272
1.0779 14.77 -1.4709
1.0729 14.78 -1.5013
1.125 14.79 -1.2687
0.975 14.8 -0.9028
0.892 14.81 -0.7977
0.7792 14.82 -0.5183
0.6316 14.83 -0.2342
0.3634 14.84 -0.0429
0.1175 14.85 0.0955
-0.1591 14.86 0.1592
-0.421 14.87 0.1335
-0.7134 14.88 0.0318
-0.8605 14.89 -0.1433
-1.1313 14.9 -0.4118
-1.4748 14.91 -0.6173
-1.5641 14.92 -0.9442
-1.478 14.93 -1.2955
-1.6831 14.94 -1.6134
